Datasheets,Image,Digi-Key Part Number,Manufacturer Part Number,Manufacturer,Description,Quantity Available,Factory Stock,Unit Price (USD),@ qty,Minimum Quantity,"Series","Part Status","Circuit","Number of Positions","Switch Function","Contact Timing","Current Rating (Amps)","Voltage Rating - AC","Voltage Rating - DC","Actuator Type","Key Removable Positions","Angle of Throw","Contact Material","Contact Finish","Mounting Type","Termination Style","Panel Cutout Dimensions","Features","Operating Temperature"
https://www.ckswitches.com/media/1381/y.pdf,//media.digikey.com/photos/CK%20Comp%20Photos/Y1011U2C202NQ.jpg,CKC8002-ND,Y1011U2C202NQ,C&K,SWITCH KEYLOCK 2POS SPDT 4A 125V,24,0,"13.73000","0","1","Y","Active","SPDT","2","On-On","Not Specified","4A (AC/DC)","125V","28V","Flat Key","All","90°","Copper","Silver","Panel Mount","PC Pin","Circular - 19.30mm Dia","-","-"
https://www.apem.com/us/index.php?controller=attachment&id_attachment=943,//media.digikey.com/Photos/APEM%20Comp%20Photos/MFG_LK6RGB126M3.jpg,679-3870-ND,LK6RGB126M3,APEM Inc.,SWITCH KEYLOCK 2POS SPDT 4A 125V,2,0,"17.33000","0","1","LK","Active","SPDT","2","On-On","Not Specified","4A (AC/DC)","125V","28V","Flat Key","All","90°","Copper Alloy","Gold","Panel Mount","Solder Lug","Circular - 19.00mm Dia","-","-30°C ~ 85°C"
//media.digikey.com/pdf/Data%20Sheets/RAFI%20PDF's/1.15108.9110000.pdf,//media.digikey.com/Photos/RAFI%20USA/LUMOTAST-FlatKey.jpg,1715-1070-ND,1.15108.9110000,RAFI USA,SWITCH KEYLOCK 2POS DPST 4A 250V,2,0,"63.79000","0","1","LUMOTAST 75","Active","DPST-NO/NC","2","On-Off, Off-On","Not Specified","4A (AC), 200mA (DC)","250V","230V","Flat Key","All","90°","Silver (Ag)","-","Panel Mount","Solder Lug","Circular - 16.20mm Dia","IP40","-25°C ~ 70°C"
//media.digikey.com/pdf/Data%20Sheets/RAFI%20PDF's/1.15108.9410000.pdf,//media.digikey.com/Photos/RAFI%20USA/LUMOTAST-FlatKey.jpg,1715-1071-ND,1.15108.9410000,RAFI USA,SWITCH KEYLOCK 2POS DPST 4A 250V,2,0,"63.79000","0","1","LUMOTAST 75","Active","DPST-NO/NC","2","On-Mom, Off-Mom","Not Specified","4A (AC), 200mA (DC)","250V","230V","Flat Key","Center","45°","Silver (Ag)","-","Panel Mount","Solder Lug","Circular - 16.20mm Dia","IP40","-25°C ~ 70°C"
//media.digikey.com/pdf/Data%20Sheets/RAFI%20PDF's/1.15108.5720100.pdf,//media.digikey.com/Photos/RAFI%20USA/LUMOTAST-FlatKey.jpg,1715-1066-ND,1.15108.5720100,RAFI USA,SWITCH KEYLOCK 2POS 4PST 4A 250V,2,0,"73.31000","0","1","LUMOTAST 75","Active","4PST-2NO/2NC","2","On-Off, Off-On","Not Specified","4A (AC), 200mA (DC)","250V","230V","Flat Key","Center","90°","Silver (Ag)","-","Panel Mount","Solder Lug","Circular - 16.20mm Dia","IP40","-25°C ~ 70°C"
//media.digikey.com/pdf/Data%20Sheets/RAFI%20PDF's/1.15108.6320100.pdf,//media.digikey.com/Photos/RAFI%20USA/LUMOTAST-FlatKey.jpg,1715-1067-ND,1.15108.6320100,RAFI USA,SWITCH KEYLOCK 2POS 4PST 4A 250V,5,0,"74.38000","0","1","LUMOTAST 75","Active","4PST-2NO/2NC","2","On-Off, Off-On","Not Specified","4A (AC), 200mA (DC)","250V","230V","Flat Key","All","90°","Silver (Ag)","-","Panel Mount","Solder Lug","Circular - 16.20mm Dia","IP40","-25°C ~ 70°C"
http://spec_sheets.e-switch.com/specs/K100202.pdf,"//media.digikey.com/photos/E-Switch%20Photos/KO103D,%20KO103C.jpg",EG5867-ND,KO103A701,E-Switch,SWITCH KEYLOCK 2POS SPST 1A 125V,0,0,"5.09000","0","1","KO","Active","SPST","2","Off-On","Not Specified","1A (AC)","125V","-","Tubular Key","1 only","90°","Copper Alloy","Silver","Panel Mount","Solder Lug","Circular - 12.00mm Dia","-","-"
http://www.nkkswitches.com/pdf/CKM_CKL.pdf,//media.digikey.com/photos/NKK%20Switches%20Photos/CKM12ATW01-012.JPG,CKM12ATW01-012-ND,CKM12ATW01-012,NKK Switches,SWITCH KEYLOCK 2POS SPDT 3A 250V,20,4,"13.60000","0","1","CK","Active","SPDT","2","On-On","Non-Shorting (BBM)","3A (AC)","250V","-","Tubular Key","All","90°","Silver (Ag)","Silver","Panel Mount","Solder Lug","Circular - 16.00mm Dia","Epoxy Sealed Terminals","-25°C ~ 70°C"
https://www.ckswitches.com/media/1381/y.pdf,//media.digikey.com/photos/CK%20Comp%20Photos/Y2011U2C203NQ.jpg,CKN11515-ND,Y2011U2C203NQ,C&K,SWITCH KEY 2POS DPDT 4A 125V 4PC,0,0,"13.60000","0","1","Y","Active","DPDT","2","On-On","Not Specified","4A (AC/DC)","125V","28V","Flat Key","All","90°","Copper","Silver","Panel Mount","Solder Lug","Circular - 19.30mm Dia","-","-"
https://www.ckswitches.com/media/1381/y.pdf,//media.digikey.com/Photos/CK%20Comp%20Photos/Y2011C2C203NQ.jpg,CKN11974-ND,Y2011C2C203NQ,C&K,SWITCH KEYLOCK 2POS DPDT 4A 125V,25,0,"13.77000","0","1","Y","Active","DPDT","2","On-On","Not Specified","4A (AC/DC)","125V","28V","Flat Key","2 only","90°","Copper","Silver","Panel Mount","Solder Lug","Circular - 19.30mm Dia","-","-"
https://www.ckswitches.com/media/1381/y.pdf,//media.digikey.com/photos/CK%20Comp%20Photos/Y1011U2R203NQ.jpg,CKN12244-ND,Y1011U2R203NQ,C&K,SWITCH KEYLOCK 2POS SPDT 4A 125V,0,0,"13.79000","0","1","Y","Active","SPDT","2","On-On","Not Specified","4A (AC/DC)","125V","28V","Flat Key","All","90°","Copper","Silver","Panel Mount","Solder Lug","Circular - 19.30mm Dia","Antistatic","-"
http://www.nkkswitches.com/pdf/CKM_CKL.pdf,//media.digikey.com/Photos/NKK%20Switches%20Photos/CK-L1-FW01%20SERIES.jpg,360-3785-ND,CKL12BFW01-002,NKK Switches,SWITCH KEYLOCK 2POS SPDT 3A 250V,25,12,"13.86000","0","1","CK","Active","SPDT","2","On-On","Non-Shorting (BBM)","3A (AC)","250V","-","Flat Key","1 only","90°","Silver (Ag)","Silver","Panel Mount","Solder Lug","Circular - 19.00mm Dia","Epoxy Sealed Terminals","-25°C ~ 70°C"
http://www.nkkswitches.com/pdf/CKM_CKL.pdf,//media.digikey.com/Photos/NKK%20Switches%20Photos/CK-L1-FW01%20SERIES.jpg,360-3969-ND,CKL12BFW01-005,NKK Switches,SWITCH KEYLOCK 2POS SPDT 3A 250V,25,17,"13.86000","0","1","CK","Active","SPDT","2","On-On","Non-Shorting (BBM)","3A (AC)","250V","-","Flat Key","1 only","90°","Silver (Ag)","Silver","Panel Mount","Solder Lug","Circular - 19.00mm Dia","Epoxy Sealed Terminals","-25°C ~ 70°C"
http://www.nkkswitches.com/pdf/CKM_CKL.pdf,//media.digikey.com/Photos/NKK%20Switches%20Photos/CK-L1-FW01%20SERIES.jpg,360-3823-ND,CKL12BFW01-009,NKK Switches,SWITCH KEYLOCK 2POS SPDT 3A 250V,25,7,"13.86000","0","1","CK","Active","SPDT","2","On-On","Non-Shorting (BBM)","3A (AC)","250V","-","Flat Key","1 only","90°","Silver (Ag)","Silver","Panel Mount","Solder Lug","Circular - 19.00mm Dia","Epoxy Sealed Terminals","-25°C ~ 70°C"
http://www.nkkswitches.com/pdf/CKM_CKL.pdf,//media.digikey.com/Photos/NKK%20Switches%20Photos/CK-L1-FW01%20SERIES.jpg,360-3972-ND,CKL12BFW01-012,NKK Switches,SWITCH KEYLOCK 2POS SPDT 3A 250V,25,12,"13.86000","0","1","CK","Active","SPDT","2","On-On","Non-Shorting (BBM)","3A (AC)","250V","-","Flat Key","1 only","90°","Silver (Ag)","Silver","Panel Mount","Solder Lug","Circular - 19.00mm Dia","Epoxy Sealed Terminals","-25°C ~ 70°C"
http://www.nkkswitches.com/pdf/CKM_CKL.pdf,//media.digikey.com/Photos/NKK%20Switches%20Photos/CK-L1-FW01%20SERIES.jpg,360-3973-ND,CKL12BFW01-013,NKK Switches,SWITCH KEYLOCK 2POS SPDT 3A 250V,25,7,"13.86000","0","1","CK","Active","SPDT","2","On-On","Non-Shorting (BBM)","3A (AC)","250V","-","Flat Key","1 only","90°","Silver (Ag)","Silver","Panel Mount","Solder Lug","Circular - 19.00mm Dia","Epoxy Sealed Terminals","-25°C ~ 70°C"
http://www.nkkswitches.com/pdf/CKM_CKL.pdf,//media.digikey.com/Photos/NKK%20Switches%20Photos/CK-L1-FW01%20SERIES.jpg,360-3974-ND,CKL12BFW01-014,NKK Switches,SWITCH KEYLOCK 2POS SPDT 3A 250V,25,12,"13.86000","0","1","CK","Active","SPDT","2","On-On","Non-Shorting (BBM)","3A (AC)","250V","-","Flat Key","1 only","90°","Silver (Ag)","Silver","Panel Mount","Solder Lug","Circular - 19.00mm Dia","Epoxy Sealed Terminals","-25°C ~ 70°C"
http://www.nkkswitches.com/pdf/CKM_CKL.pdf,//media.digikey.com/Photos/NKK%20Switches%20Photos/CK-L1-TW01%20SERIES.jpg,360-3977-ND,CKL12BTW01-017,NKK Switches,SWITCH KEYLOCK 2POS SPDT 3A 250V,25,61,"13.86000","0","1","CK","Active","SPDT","2","On-On","Non-Shorting (BBM)","3A (AC)","250V","-","Tubular Key","1 only","90°","Silver (Ag)","Silver","Panel Mount","Solder Lug","Circular - 19.00mm Dia","Epoxy Sealed Terminals","-25°C ~ 70°C"
http://www.nkkswitches.com/pdf/CKM_CKL.pdf,//media.digikey.com/Photos/NKK%20Switches%20Photos/CK-L1-FW01%20SERIES.jpg,360-3971-ND,CKL12BFW01-010,NKK Switches,SWITCH KEYLOCK 2POS SPDT 3A 250V,24,0,"13.86000","0","1","CK","Active","SPDT","2","On-On","Non-Shorting (BBM)","3A (AC)","250V","-","Flat Key","1 only","90°","Silver (Ag)","Silver","Panel Mount","Solder Lug","Circular - 19.00mm Dia","Epoxy Sealed Terminals","-25°C ~ 70°C"
http://www.nkkswitches.com/pdf/CKM_CKL.pdf,//media.digikey.com/Photos/NKK%20Switches%20Photos/CK-L1-TW01%20SERIES.jpg,360-3975-ND,CKL12BTW01-007,NKK Switches,SWITCH KEYLOCK 2POS SPDT 3A 250V,24,26,"13.86000","0","1","CK","Active","SPDT","2","On-On","Non-Shorting (BBM)","3A (AC)","250V","-","Tubular Key","1 only","90°","Silver (Ag)","Silver","Panel Mount","Solder Lug","Circular - 19.00mm Dia","Epoxy Sealed Terminals","-25°C ~ 70°C"
http://www.nkkswitches.com/pdf/CKM_CKL.pdf,//media.digikey.com/Photos/NKK%20Switches%20Photos/CK-L1-FW01%20SERIES.jpg,360-3822-ND,CKL12BFW01-006,NKK Switches,SWITCH KEYLOCK 2POS SPDT 3A 250V,23,12,"13.86000","0","1","CK","Active","SPDT","2","On-On","Non-Shorting (BBM)","3A (AC)","250V","-","Flat Key","1 only","90°","Silver (Ag)","Silver","Panel Mount","Solder Lug","Circular - 19.00mm Dia","Epoxy Sealed Terminals","-25°C ~ 70°C"
http://www.nkkswitches.com/pdf/CKM_CKL.pdf,//media.digikey.com/Photos/NKK%20Switches%20Photos/CK-L1-FW01%20SERIES.jpg,360-3970-ND,CKL12BFW01-008,NKK Switches,SWITCH KEYLOCK 2POS SPDT 3A 250V,23,62,"13.86000","0","1","CK","Active","SPDT","2","On-On","Non-Shorting (BBM)","3A (AC)","250V","-","Flat Key","1 only","90°","Silver (Ag)","Silver","Panel Mount","Solder Lug","Circular - 19.00mm Dia","Epoxy Sealed Terminals","-25°C ~ 70°C"
http://www.nkkswitches.com/pdf/CKM_CKL.pdf,//media.digikey.com/Photos/NKK%20Switches%20Photos/CK-L1-TW01%20SERIES.jpg,360-3976-ND,CKL12BTW01-009,NKK Switches,SWITCH KEYLOCK 2POS SPDT 3A 250V,23,25,"13.86000","0","1","CK","Active","SPDT","2","On-On","Non-Shorting (BBM)","3A (AC)","250V","-","Tubular Key","1 only","90°","Silver (Ag)","Silver","Panel Mount","Solder Lug","Circular - 19.00mm Dia","Epoxy Sealed Terminals","-25°C ~ 70°C"
http://www.nkkswitches.com/pdf/CKM_CKL.pdf,//media.digikey.com/Photos/NKK%20Switches%20Photos/CK-L1-TW01%20SERIES.jpg,360-1456-ND,CKL12ATW01,NKK Switches,SWITCH KEYLOCK 2POS SPDT 3A 250V,20,22,"13.86000","0","1","CK","Active","SPDT","2","On-On","Non-Shorting (BBM)","3A (AC)","250V","-","Tubular Key","All","90°","Silver (Ag)","Silver","Panel Mount","Solder Lug","Circular - 19.00mm Dia","Epoxy Sealed Terminals","-25°C ~ 70°C"
http://www.nkkswitches.com/pdf/CKM_CKL.pdf,//media.digikey.com/Photos/NKK%20Switches%20Photos/CK-L1-TW01%20SERIES.jpg,360-3767-ND,CKL12BTW01-002,NKK Switches,SWITCH KEYLOCK 2POS SPDT 3A 250V,9,11,"13.86000","0","1","CK","Active","SPDT","2","On-On","Non-Shorting (BBM)","3A (AC)","250V","-","Tubular Key","1 only","90°","Silver (Ag)","Silver","Panel Mount","Solder Lug","Circular - 19.00mm Dia","Epoxy Sealed Terminals","-25°C ~ 70°C"
http://www.nkkswitches.com/pdf/CKM_CKL.pdf,//media.digikey.com/Photos/NKK%20Switches%20Photos/CK-L1-FW01%20SERIES.jpg,360-3978-ND,CKL13EFW01-002,NKK Switches,SWITCH KEYLOCK 3POS SPDT 3A 250V,21,12,"14.44000","0","1","CK","Active","SPDT","3","On-Off-On","Non-Shorting (BBM)","3A (AC)","250V","-","Flat Key","2 only","45°","Silver (Ag)","Silver","Panel Mount","Solder Lug","Circular - 19.00mm Dia","Epoxy Sealed Terminals","-25°C ~ 70°C"
https://www.ckswitches.com/media/1381/y.pdf,-,CKN12110-ND,Y101132R203NQ,C&K,SWITCH KEYLOCK 2POS SPDT 4A 125V,20,0,"15.81000","0","1","Y","Active","SPDT","2","On-On","Not Specified","4A (AC/DC)","125V","28V","Flat Key","1 only","90°","Copper","Silver","Panel Mount","Solder Lug","Circular - 19.30mm Dia","Antistatic","-"
https://www.ckswitches.com/media/1381/y.pdf,-,CKN12272-ND,Y108122A2WCNQE,C&K,SWITCH KEYLOCK 2POS SPDT 4A 125V,0,0,"16.07000","0","1","Y","Active","SPDT","2","On-Mom","Not Specified","4A (AC/DC)","125V","28V","Flat Key","1 only","45°","Copper","Silver","Panel Mount","Wire Leads","Circular - 19.30mm Dia","Epoxy Sealed Terminals","-"
https://www.ckswitches.com/media/1381/y.pdf,//media.digikey.com/Photos/CK%20Comp%20Photos/Y1011U2C803LQ.jpg,CKN11196-ND,Y1011U2C803LQ,C&K,SWITCH KEYLOCK 2POS SPDT 4A 125V,0,0,"16.14000","0","1","Y","Active","SPDT","2","On-On","Not Specified","4A (AC/DC)","125V","28V","Flat Key","All","90°","Copper","Silver","Panel Mount","Solder Lug","Circular - 19.30mm Dia","Latch Pawl","-"
https://www.ckswitches.com/media/1375/p.pdf,-,CKN11905-ND,P101132CM03Q2,C&K,SWITCH KEYLOCK 2POS SPDT 4A 125V,20,0,"16.29000","0","1","P","Active","SPDT","2","On-On","Not Specified","4A (AC)","125V","-","Flat Key","1 only","90°","Copper","Silver","Panel Mount, Snap-In","Solder Lug","Circular - 20.30mm Dia","-","-"
https://www.ckswitches.com/media/1381/y.pdf,-,CKN12111-ND,Y201132C101RQ,C&K,SWITCH KEYLOCK 2POS DPDT 4A 125V,17,0,"18.54000","0","1","Y","Active","DPDT","2","On-On","Not Specified","4A (AC/DC)","125V","28V","Flat Key","1 only","90°","Copper","Silver","Panel Mount","Solder Lug","Circular - 19.30mm Dia","-","-"
https://www.ckswitches.com/media/1382/yf.pdf,//media.digikey.com/Photos/CK%20Comp%20Photos/YF21132C803NQ.jpg,CKN11098-ND,YF21132C803NQ,C&K,SWITCH KEYLOCK 2POS DPDT 4A 125V,20,0,"18.68000","0","1","YF","Active","DPDT","2","On-On","Not Specified","4A (AC/DC)","125V","28V","Flat Key","1 only","90°","Copper","Silver","Panel Mount","Solder Lug","Circular - 11.99mm Dia","Epoxy Sealed Terminals","-"
https://www.ckswitches.com/media/1375/p.pdf,//media.digikey.com/Photos/CK%20Comp%20Photos/P10113TCMWCQ22.jpg,CKN11906-ND,P10113TCMWCQ22,C&K,SWITCH KEYLOCK 2POS SPDT 4A 125V,15,0,"18.70000","0","1","P","Active","SPDT","2","On-On","Not Specified","4A (AC)","125V","-","Flat Key","1 only","90°","Copper","Silver","Panel Mount, Snap-In","Wire Leads","Circular - 20.30mm Dia","-","-"
https://www.ckswitches.com/media/1381/y.pdf,-,CKN11961-ND,Y1907U2CF07NQ,C&K,SWITCH KEYLOCK 3POS SP3T 4A 125V,9,0,"19.32000","0","1","Y","Active","SP3T","3","On-On-On","Not Specified","4A (AC/DC)","125V","28V","Flat Key","All","90°","Copper","Silver","Panel Mount","Solder Lug","Circular - 19.30mm Dia","-","-"
https://industrial.omron.us/en/media/A22N_M22N_A30N_datasheet_A254-E1-01_tcm849-116892.pdf,//media.digikey.com/Photos/Omron%20Auto/MFG_A22NK-2B.jpg,Z11394-ND,A22NK-2BM-01AA-G101,Omron Automation and Safety,SWITCH KEYLCK 2POS DPST 10A 120V,3,0,"20.30000","0","1","A22NK","Active","DPST-NO","2","Off-On","Not Specified","10A (AC), 8A (DC)","120V","24V","Flat Key","All","90°","-","-","Panel Mount","Screw Terminal","Circular - 22.30mm Dia","IP66","-25°C ~ 70°C"
https://www.ckswitches.com/media/1381/y.pdf,-,CKN12112-ND,Y201132C803NBE,C&K,SWITCH KEYLK 2POS DPDT 0.4VA 20V,0,0,"22.97000","0","1","Y","Active","DPDT","2","On-On","Not Specified","0.4VA (AC/DC)","20V","20V","Flat Key","1 only","90°","Copper","Gold","Panel Mount","Solder Lug","Circular - 19.30mm Dia","Epoxy Sealed Terminals","-"
https://eao.com/fileadmin/documents/PDFs/en/01_main-catalogue/EAO_MC_51_Main-Catalogue_EN.pdf,//media.digikey.com/Photos/EAO/51-404.036D.jpg,1948-1677-ND,51-404.036D,EAO,KEYLOCK SWITCH 2 POSITIONS MAIN,4,0,"45.70000","0","1","51","Active","DPST-NO","2","Off-On","Not Specified","100mA (AC/DC)","42V","42V","Flat Key","1 only","90°","-","-","Panel Mount","PC Pin, Solder Lug","Circular - 16.00mm Dia","IP65","-25°C ~ 55°C"
https://eao.com/fileadmin/documents/PDFs/en/01_main-catalogue/EAO_MC_51_Main-Catalogue_EN.pdf,//media.digikey.com/photos/EAO/51-388.F22D.jpg,1948-2428-ND,51-388.F22D,EAO,KEYLOCK SWITCH 3 POSITIONS MOM-0,5,0,"65.39000","0","1","51","Active","4PST-2NO/2NC","3","On-Off-Mom","Not Specified","5A (AC)","250V","-","Flat Key","Left and Center","42°, 90°","Silver (Ag)","Gold","Panel Mount","Solder, Quick Connect - 0.110"" (2.8mm)","Circular - 16.20mm Dia","IP65","-25°C ~ 55°C"
https://eao.com/fileadmin/documents/PDFs/en/01_main-catalogue/EAO_MC_14_Main-Catalogue_EN.pdf,//media.digikey.com/photos/EAO/K14-135.22200.jpg,1948-2471-ND,K14-135.22200,EAO,KEYLOCK SWITCH-SET FLAT MAIN 1NC,1,0,"72.47000","0","1","14","Active","DPST-NO/NC","2","Off-On","Not Specified","5A (AC)","250V","-","Flat Key","1 only","90°","Silver (Ag)","Gold","Panel Mount","Solder Lug","Circular - 30.50mm Dia","IP65","-25°C ~ 55°C"
https://eao.com/fileadmin/documents/PDFs/en/01_main-catalogue/EAO_MC_14_Main-Catalogue_EN.pdf,//media.digikey.com/photos/EAO/K14-141.22100.jpg,1948-2472-ND,K14-141.22100,EAO,KEYLOCK SWITCH-SET FLAT MOM 1NC+,1,0,"72.47000","0","1","14","Active","DPST-NO/NC","2","Off-Mom","Not Specified","5A (AC)","250V","-","Flat Key","1 only","42°","Silver (Ag)","Gold","Panel Mount","Solder Lug","Circular - 30.50mm Dia","IP65","-25°C ~ 55°C"
http://www.ia.omron.com/data_pdf/cat/a165k_ds_e_3_4_csm604.pdf,//media.digikey.com/Photos/Omron%20Auto/A165K-A2AL-1.jpg,Z11791-ND,A165K-A2AL-1,Omron Automation and Safety,SWITCH KEYLOCK 2POS SPDT 5A 125V,5,0,"72.77000","0","1","A165K","Active","SPDT","2","On-Mom","Not Specified","5A (AC), 3A (DC)","125V","30V","Flat Key","Left","90°","-","-","Panel Mount","Solder, Quick Connect - 0.110"" (2.8mm)","Circular - 16.00mm Dia","IP65, Oil-Resistant","-10°C ~ 55°C"
http://www.ia.omron.com/data_pdf/cat/a165k_ds_e_3_4_csm604.pdf,//media.digikey.com/Photos/Omron%20Auto/A165K-A2MR-1.jpg,Z11795-ND,A165K-A2ML-1,Omron Automation and Safety,SWITCH KEYLOCK 2POS SPDT 5A 125V,5,0,"72.77000","0","1","A165K","Active","SPDT","2","On-On","Not Specified","5A (AC), 3A (DC)","125V","30V","Flat Key","Left","90°","-","-","Panel Mount","Solder, Quick Connect - 0.110"" (2.8mm)","Circular - 16.00mm Dia","IP65, Oil-Resistant","-10°C ~ 55°C"
http://www.ia.omron.com/data_pdf/cat/a165k_ds_e_3_4_csm604.pdf,//media.digikey.com/Photos/Omron%20Auto/A165K-A2MR-1.jpg,Z11797-ND,A165K-A2MR-1,Omron Automation and Safety,SWITCH KEYLOCK 2POS SPDT 5A 125V,5,0,"72.77000","0","1","A165K","Active","SPDT","2","On-On","Not Specified","5A (AC), 3A (DC)","125V","30V","Flat Key","Right","90°","-","-","Panel Mount","Solder, Quick Connect - 0.110"" (2.8mm)","Circular - 16.00mm Dia","IP65, Oil-Resistant","-10°C ~ 55°C"
http://www.ia.omron.com/data_pdf/cat/a165k_ds_e_3_4_csm604.pdf,-,Z11809-ND,A165K-J2AL-1,Omron Automation and Safety,SWITCH KEYLOCK 2POS SPDT 5A 125V,5,0,"72.77000","0","1","A165K","Active","SPDT","2","On-Mom","Not Specified","5A (AC), 3A (DC)","125V","30V","Flat Key","Left","90°","-","-","Panel Mount","Solder, Quick Connect - 0.110"" (2.8mm)","Circular - 16.00mm Dia","IP65, Oil-Resistant","-10°C ~ 55°C"
http://www.ia.omron.com/data_pdf/cat/a165k_ds_e_3_4_csm604.pdf,//media.digikey.com/photos/Omron%20Auto/A165K-J2M-1.jpg,Z3565-ND,A165K-J2M-1,Omron Automation and Safety,SWITCH KEYLOCK 2POS SPDT 5A 125V,5,0,"72.77000","0","1","A165K","Active","SPDT","2","On-On","Not Specified","5A (AC), 3A (DC)","125V","30V","Flat Key","All","90°","-","-","Panel Mount","Solder, Quick Connect - 0.110"" (2.8mm)","Circular - 16.00mm Dia","IP65, Oil-Resistant","-10°C ~ 55°C"
http://www.ia.omron.com/data_pdf/cat/a165k_ds_e_3_4_csm604.pdf,//media.digikey.com/Photos/Omron%20Auto/A165K-A2MR-1.jpg,Z11812-ND,A165K-J2ML-1,Omron Automation and Safety,SWITCH KEYLOCK 2POS SPDT 5A 125V,5,0,"72.77000","0","1","A165K","Active","SPDT","2","On-On","Not Specified","5A (AC), 3A (DC)","125V","30V","Flat Key","Left","90°","-","-","Panel Mount","Solder, Quick Connect - 0.110"" (2.8mm)","Circular - 16.00mm Dia","IP65, Oil-Resistant","-10°C ~ 55°C"
http://www.ia.omron.com/data_pdf/cat/a165k_ds_e_3_4_csm604.pdf,//media.digikey.com/photos/Omron%20Auto/A165K-J2M-1.jpg,Z11814-ND,A165K-J2MR-1,Omron Automation and Safety,SWITCH KEYLOCK 2POS SPDT 5A 125V,5,0,"72.77000","0","1","A165K","Active","SPDT","2","On-On","Not Specified","5A (AC), 3A (DC)","125V","30V","Flat Key","Right","90°","-","-","Panel Mount","Solder, Quick Connect - 0.110"" (2.8mm)","Circular - 16.00mm Dia","IP65, Oil-Resistant","-10°C ~ 55°C"
http://www.ia.omron.com/data_pdf/cat/a165k_ds_e_3_4_csm604.pdf,//media.digikey.com/photos/Omron%20Auto/A165K-T2AL-1.jpg,Z11827-ND,A165K-T2AL-1,Omron Automation and Safety,SWITCH KEYLOCK 2POS SPDT 5A 125V,5,0,"72.77000","0","1","A165K","Active","SPDT","2","On-Mom","Not Specified","5A (AC), 3A (DC)","125V","30V","Flat Key","Left","90°","-","-","Panel Mount","Solder, Quick Connect - 0.110"" (2.8mm)","Circular - 16.00mm Dia","IP65, Oil-Resistant","-10°C ~ 55°C"
http://www.ia.omron.com/data_pdf/cat/a165k_ds_e_3_4_csm604.pdf,-,Z11831-ND,A165K-T2MR-1,Omron Automation and Safety,SWITCH KEYLOCK 2POS SPDT 5A 125V,5,0,"72.77000","0","1","A165K","Active","SPDT","2","On-On","Not Specified","5A (AC), 3A (DC)","125V","30V","Flat Key","Right","90°","-","-","Panel Mount","Solder, Quick Connect - 0.110"" (2.8mm)","Circular - 16.00mm Dia","IP65, Oil-Resistant","-10°C ~ 55°C"
http://www.ia.omron.com/data_pdf/cat/a165k_ds_e_3_4_csm604.pdf,//media.digikey.com/Photos/Omron%20Auto/A165K-A2MR-1.jpg,Z11829-ND,A165K-T2M-1,Omron Automation and Safety,SWITCH KEYLOCK 2POS SPDT 5A 125V,4,0,"72.77000","0","1","A165K","Active","SPDT","2","On-On","Not Specified","5A (AC), 3A (DC)","125V","30V","Flat Key","All","90°","-","-","Panel Mount","Solder, Quick Connect - 0.110"" (2.8mm)","Circular - 16.00mm Dia","IP65, Oil-Resistant","-10°C ~ 55°C"
http://www.ia.omron.com/data_pdf/cat/a165k_ds_e_3_4_csm604.pdf,//media.digikey.com/Photos/Omron%20Auto/A165K-A2MR-1.jpg,Z11793-ND,A165K-A2M-1,Omron Automation and Safety,SWITCH KEYLOCK 2POS SPDT 5A 125V,2,0,"72.77000","0","1","A165K","Active","SPDT","2","On-On","Not Specified","5A (AC), 3A (DC)","125V","30V","Flat Key","All","90°","-","-","Panel Mount","Solder, Quick Connect - 0.110"" (2.8mm)","Circular - 16.00mm Dia","IP65, Oil-Resistant","-10°C ~ 55°C"
http://www.ia.omron.com/data_pdf/cat/a165k_ds_e_3_4_csm604.pdf,//media.digikey.com/Photos/Omron%20Elect%20Photos/A165K-T%20SERIES.jpg,Z1404-ND,A165K-A3MC-2,Omron Automation and Safety,SWITCH KEYLOCK 3POS DPDT 5A 125V,5,0,"74.97000","0","1","A165K","Active","DPDT","3","On-On-On","Not Specified","5A (AC), 3A (DC)","125V","30V","Flat Key","Center","45°","-","-","Panel Mount","Solder, Quick Connect - 0.110"" (2.8mm)","Circular - 16.00mm Dia","IP65, Oil-Resistant","-10°C ~ 55°C"
http://www.ia.omron.com/data_pdf/cat/a165k_ds_e_3_4_csm604.pdf,//media.digikey.com/Photos/Omron%20Elect%20Photos/A165K%20Switch.jpg,Z1406-ND,A165K-A3MR-2,Omron Automation and Safety,SWITCH KEYLOCK 3POS DPDT 5A 125V,5,0,"74.97000","0","1","A165K","Active","DPDT","3","On-On-On","Not Specified","5A (AC), 3A (DC)","125V","30V","Flat Key","Right","45°","-","-","Panel Mount","Solder, Quick Connect - 0.110"" (2.8mm)","Circular - 16.00mm Dia","IP65, Oil-Resistant","-10°C ~ 55°C"
