Datasheets,Image,Digi-Key Part Number,Manufacturer Part Number,Manufacturer,Description,Quantity Available,Factory Stock,Unit Price (USD),@ qty,Minimum Quantity,"Series","Part Status","Switch Type","Number of Keys","Matrix (Columns x Rows)","Illumination","Legend Type","Key Type","Output Type","Legend","Legend Color","Key Color","Mounting Type","Termination Style","Panel Cutout Dimensions","Operating Temperature","Ingress Protection","Illumination Voltage (Nominal)","Contact Rating @ Voltage","Features"
http://www.grayhill.com/assets/1/7/Keypads_84S.pdf,-,84S-AB2-000-N-ND,84S-AB2-000-N,Grayhill Inc.,SWITCH KEYPAD 12 KEY 0.01A 24V,0,0,"42.29880","0","100","84S","Active","Snap Dome","12","3 x 4","Non-Illuminated","-","Rubber Overlay","Matrix","No Buttons","-","-","Panel Mount, Front","Pin Header","-","-55°C ~ 85°C","IP67 - Dust Tight, Waterproof","-","0.01A @ 24VDC","Shielded"
http://www.grayhill.com/assets/1/7/Keypads_84S.pdf,-,84S-BB2-000-ND,84S-BB2-000,Grayhill Inc.,SWITCH KEYPAD 16 KEY 0.01A 24V,0,0,"42.29880","0","100","84S","Active","Snap Dome","16","4 x 4","Non-Illuminated","-","Rubber Overlay","Matrix","No Buttons","-","-","Panel Mount, Front","Pin Header","-","-55°C ~ 85°C","IP67 - Dust Tight, Waterproof","-","0.01A @ 24VDC","Shielded"
http://www.grayhill.com/assets/1/7/Keypads_84S.pdf,-,84SN-BB2-000-N-ND,84SN-BB2-000-N,Grayhill Inc.,SWITCH KEYPAD 16 KEY 0.01A 24V,0,0,"43.28930","0","100","84S","Active","Snap Dome","16","4 x 4","Non-Illuminated","-","Rubber Overlay","Matrix","No Buttons","-","-","Panel Mount, Front","Pin Header","-","-55°C ~ 85°C","IP67 - Dust Tight, Waterproof","-","0.01A @ 24VDC","-"
http://www.grayhill.com/assets/1/7/Keypads_84S.pdf,-,84S-BB1-000-N-ND,84S-BB1-000-N,Grayhill Inc.,SWITCH KEYPAD 16 KEY 0.01A 24V,0,0,"43.56460","0","100","84S","Active","Snap Dome","16","4 x 4","Non-Illuminated","-","Rubber Overlay","Matrix","No Buttons","-","-","Panel Mount, Front","Pin Header","-","-55°C ~ 85°C","IP67 - Dust Tight, Waterproof","-","0.01A @ 24VDC","Shielded"
http://www.grayhill.com/assets/1/7/Keypads_84S.pdf,-,84S-BB2-000-N-ND,84S-BB2-000-N,Grayhill Inc.,SWITCH KEYPAD 16 KEY 0.01A 24V,0,0,"43.56460","0","100","84S","Active","Snap Dome","16","4 x 4","Non-Illuminated","-","Rubber Overlay","Matrix","No Buttons","-","-","Panel Mount, Front","Pin Header","-","-55°C ~ 85°C","IP67 - Dust Tight, Waterproof","-","0.01A @ 24VDC","Shielded"
http://www.grayhill.com/assets/1/7/Keypads_84LS.pdf,-,84LSN-AB2-112-ND,84LSN-AB2-112,Grayhill Inc.,SWITCH KEYPAD 12 KEY 0.01A 24V,0,0,"44.15240","0","100","84LS","Active","Snap Dome","12","3 x 4","Non-Illuminated","Fixed","Rubber Overlay","Matrix","Telephone Format","White","Black","Panel Mount, Front","Pin Header","-","-55°C ~ 85°C","IP67 - Dust Tight, Waterproof","-","0.01A @ 24VDC","-"
http://www.grayhill.com/assets/1/7/Keypads_84LS.pdf,-,84LSN-AB2-113-ND,84LSN-AB2-113,Grayhill Inc.,SWITCH KEYPAD 12 KEY 0.01A 24V,0,0,"44.15240","0","100","84LS","Active","Snap Dome","12","3 x 4","Non-Illuminated","Fixed","Rubber Overlay","Matrix","Telephone Format","White","Black","Panel Mount, Front","Pin Header","-","-55°C ~ 85°C","IP67 - Dust Tight, Waterproof","-","0.01A @ 24VDC","-"
http://www.grayhill.com/assets/1/7/Keypads_84LS.pdf,-,84LSN-AB2-112-N-ND,84LSN-AB2-112-N,Grayhill Inc.,SWITCH KEYPAD 12 KEY 0.01A 24V,0,0,"45.11000","0","100","84LS","Active","Snap Dome","12","3 x 4","Non-Illuminated","Fixed","Rubber Overlay","Matrix","Telephone Format","White","Black","Panel Mount, Front","Pin Header","-","-55°C ~ 85°C","IP67 - Dust Tight, Waterproof","-","0.01A @ 24VDC","-"
http://www.grayhill.com/assets/1/7/Keypads_84LS.pdf,-,84LSN-AB2-113-N-ND,84LSN-AB2-113-N,Grayhill Inc.,SWITCH KEYPAD 12 KEY 0.01A 24V,0,0,"45.11000","0","100","84LS","Active","Snap Dome","12","3 x 4","Non-Illuminated","Fixed","Rubber Overlay","Matrix","Telephone Format","White","Black","Panel Mount, Front","Pin Header","-","-55°C ~ 85°C","IP67 - Dust Tight, Waterproof","-","0.01A @ 24VDC","-"
http://www.grayhill.com/assets/1/7/Keypads_84BL.pdf,-,84BL-AB1-112EN-ND,84BL-AB1-112EN,Grayhill Inc.,SWITCH KEYPAD 12 KEY 0.01A 24V,0,0,"45.61960","0","100","84BL","Active","Snap Dome","12","3 x 4","Illuminated - Blue","Fixed","Rubber Overlay","Matrix","Telephone Format","Translucent","Black","Panel Mount, Front","Pin Header","-","-","IP67 - Dust Tight, Waterproof","1.95 VDC","0.01A @ 24VDC","Shielded"
http://www.grayhill.com/assets/1/7/Keypads_84LS.pdf,-,84LS-AB2-112-ND,84LS-AB2-112,Grayhill Inc.,SWITCH KEYPAD 12 KEY 0.01A 24V,0,0,"46.08410","0","100","84LS","Active","Snap Dome","12","3 x 4","Non-Illuminated","Fixed","Rubber Overlay","Matrix","Telephone Format","White","Black","Panel Mount, Front","Pin Header","-","-55°C ~ 85°C","IP67 - Dust Tight, Waterproof","-","0.01A @ 24VDC","Shielded"
http://www.grayhill.com/assets/1/7/Keypads_84LS.pdf,-,84LS-AB2-113-ND,84LS-AB2-113,Grayhill Inc.,SWITCH KEYPAD 12 KEY 0.01A 24V,0,0,"46.08410","0","100","84LS","Active","Snap Dome","12","3 x 4","Non-Illuminated","Fixed","Rubber Overlay","Matrix","Telephone Format","White","Black","Panel Mount, Front","Pin Header","-","-55°C ~ 85°C","IP67 - Dust Tight, Waterproof","-","0.01A @ 24VDC","Shielded"
http://www.grayhill.com/assets/1/7/Keypads_84LS.pdf,//media.digikey.com/photos/Grayhill%20Photos/84LS-AB2-113-N.JPG,GH7450-ND,84LS-AB2-113-N,Grayhill Inc.,SWITCH KEYPAD 12 KEY 0.01A 24V,0,0,"47.04440","0","100","84LS","Active","Snap Dome","12","3 x 4","Non-Illuminated","Fixed","Rubber Overlay","Matrix","Telephone Format","White","Black","Panel Mount, Front","Pin Header","-","-55°C ~ 85°C","IP67 - Dust Tight, Waterproof","-","0.01A @ 24VDC","Shielded"
http://www.grayhill.com/assets/1/7/Keypads_84S.pdf,-,84S-AB1-101-ND,84S-AB1-101,Grayhill Inc.,SWITCH KEYPAD 12 KEY 0.01A 24V,0,0,"47.20340","0","100","84S","Active","Snap Dome","12","3 x 4","Non-Illuminated","Interchangeable","Rubber Overlay","Matrix","Blank Buttons","-","-","Panel Mount, Front","Pin Header","-","-55°C ~ 85°C","IP67 - Dust Tight, Waterproof","-","0.01A @ 24VDC","Shielded"
http://www.grayhill.com/assets/1/7/Keypads_84S.pdf,-,84S-AB2-101-ND,84S-AB2-101,Grayhill Inc.,SWITCH KEYPAD 12 KEY 0.01A 24V,0,0,"47.20340","0","100","84S","Active","Snap Dome","12","3 x 4","Non-Illuminated","Interchangeable","Rubber Overlay","Matrix","Blank Buttons","-","-","Panel Mount, Front","Pin Header","-","-55°C ~ 85°C","IP67 - Dust Tight, Waterproof","-","0.01A @ 24VDC","Shielded"
http://www.grayhill.com/assets/1/7/Keypads_84LS.pdf,-,84LSN-BB2-016-ND,84LSN-BB2-016,Grayhill Inc.,SWITCH KEYPAD 16 KEY 0.01A 24V,0,0,"47.37460","0","100","84LS","Active","Snap Dome","16","4 x 4","Non-Illuminated","Fixed","Rubber Overlay","Matrix","Telephone Format, A ~ D","White","Black","Panel Mount, Front","Pin Header","-","-55°C ~ 85°C","IP67 - Dust Tight, Waterproof","-","0.01A @ 24VDC","-"
http://www.grayhill.com/assets/1/7/Keypads_84S.pdf,-,84S-AC1-000-ND,84S-AC1-000,Grayhill Inc.,SWITCH KEYPAD 12 KEY 0.01A 24V,0,0,"47.94730","0","100","84S","Active","Snap Dome","12","3 x 4","Non-Illuminated","-","Rubber Overlay","Common Bus","No Buttons","-","-","Panel Mount, Front","Pin Header","-","-55°C ~ 85°C","IP67 - Dust Tight, Waterproof","-","0.01A @ 24VDC","Shielded"
http://www.grayhill.com/assets/1/7/Keypads_84S.pdf,-,84S-AC2-000-ND,84S-AC2-000,Grayhill Inc.,SWITCH KEYPAD 12 KEY 0.01A 24V,0,0,"47.94730","0","100","84S","Active","Snap Dome","12","3 x 4","Non-Illuminated","-","Rubber Overlay","Common Bus","No Buttons","-","-","Panel Mount, Front","Pin Header","-","-55°C ~ 85°C","IP67 - Dust Tight, Waterproof","-","0.01A @ 24VDC","Shielded"
http://www.grayhill.com/assets/1/7/Keypads_84S.pdf,-,84S-AB1-101-N-ND,84S-AB1-101-N,Grayhill Inc.,SWITCH KEYPAD 12 KEY 0.01A 24V,0,0,"48.06780","0","100","84S","Active","Snap Dome","12","3 x 4","Non-Illuminated","Interchangeable","Rubber Overlay","Matrix","Blank Buttons","-","-","Panel Mount, Front","Pin Header","-","-55°C ~ 85°C","IP67 - Dust Tight, Waterproof","-","0.01A @ 24VDC","Shielded"
http://www.grayhill.com/assets/1/7/Keypads_84S.pdf,-,84S-AB2-101-N-ND,84S-AB2-101-N,Grayhill Inc.,SWITCH KEYPAD 12 KEY 0.01A 24V,0,0,"48.06780","0","100","84S","Active","Snap Dome","12","3 x 4","Non-Illuminated","Interchangeable","Rubber Overlay","Matrix","Blank Buttons","-","-","Panel Mount, Front","Pin Header","-","-55°C ~ 85°C","IP67 - Dust Tight, Waterproof","-","0.01A @ 24VDC","Shielded"
http://www.grayhill.com/assets/1/7/Keypads_84LS.pdf,-,84LSN-BB2-014-N-ND,84LSN-BB2-014-N,Grayhill Inc.,SWITCH KEYPAD 16 KEY 0.01A 24V,0,0,"48.66240","0","100","84LS","Active","Snap Dome","16","4 x 4","Non-Illuminated","Fixed","Rubber Overlay","Matrix","Telephone Format, A ~ F","White","Black","Panel Mount, Front","Pin Header","-","-55°C ~ 85°C","IP67 - Dust Tight, Waterproof","-","0.01A @ 24VDC","-"
http://www.grayhill.com/assets/1/7/Keypads_84LS.pdf,-,84LSN-BB2-016-N-ND,84LSN-BB2-016-N,Grayhill Inc.,SWITCH KEYPAD 16 KEY 0.01A 24V,0,0,"48.66240","0","100","84LS","Active","Snap Dome","16","4 x 4","Non-Illuminated","Fixed","Rubber Overlay","Matrix","Telephone Format, A ~ D","White","Black","Panel Mount, Front","Pin Header","-","-55°C ~ 85°C","IP67 - Dust Tight, Waterproof","-","0.01A @ 24VDC","-"
http://www.grayhill.com/assets/1/7/Keypads_84S.pdf,-,84S-AC1-000-N-ND,84S-AC1-000-N,Grayhill Inc.,SWITCH KEYPAD 12 KEY 0.01A 24V,0,0,"48.72820","0","100","84S","Active","Snap Dome","12","3 x 4","Non-Illuminated","-","Rubber Overlay","Common Bus","No Buttons","-","-","Panel Mount, Front","Pin Header","-","-55°C ~ 85°C","IP67 - Dust Tight, Waterproof","-","0.01A @ 24VDC","Shielded"
http://www.grayhill.com/assets/1/7/Keypads_84S.pdf,-,84S-AC2-000-N-ND,84S-AC2-000-N,Grayhill Inc.,SWITCH KEYPAD 12 KEY 0.01A 24V,0,0,"48.80760","0","100","84S","Active","Snap Dome","12","3 x 4","Non-Illuminated","-","Rubber Overlay","Common Bus","No Buttons","-","-","Panel Mount, Front","Pin Header","-","-55°C ~ 85°C","IP67 - Dust Tight, Waterproof","-","0.01A @ 24VDC","Shielded"
http://www.grayhill.com/assets/1/7/Keypads_84S.pdf,-,84SN-BB1-004-ND,84SN-BB1-004,Grayhill Inc.,SWITCH KEYPAD 16 KEY 0.01A 24V,0,0,"49.18030","0","100","84S","Active","Snap Dome","16","4 x 4","Non-Illuminated","Fixed","Rubber Overlay","Matrix","Telephone Format, A ~ F","Black","White","Panel Mount, Front","Pin Header","-","-55°C ~ 85°C","IP67 - Dust Tight, Waterproof","-","0.01A @ 24VDC","-"
http://www.grayhill.com/assets/1/7/Keypads_84S.pdf,-,84SN-BB2-001-ND,84SN-BB2-001,Grayhill Inc.,SWITCH KEYPAD 16 KEY 0.01A 24V,0,0,"49.18030","0","100","84S","Active","Snap Dome","16","4 x 4","Non-Illuminated","Fixed","Rubber Overlay","Matrix","No Legend","-","White","Panel Mount, Front","Pin Header","-","-55°C ~ 85°C","IP67 - Dust Tight, Waterproof","-","0.01A @ 24VDC","-"
http://www.grayhill.com/assets/1/7/Keypads_84LS.pdf,-,84LS-BB2-014-ND,84LS-BB2-014,Grayhill Inc.,SWITCH KEYPAD 16 KEY 0.01A 24V,0,0,"49.30630","0","100","84LS","Active","Snap Dome","16","4 x 4","Non-Illuminated","Fixed","Rubber Overlay","Matrix","Telephone Format, A ~ F","White","Black","Panel Mount, Front","Pin Header","-","-55°C ~ 85°C","IP67 - Dust Tight, Waterproof","-","0.01A @ 24VDC","Shielded"
http://www.grayhill.com/assets/1/7/Keypads_84LS.pdf,-,84LS-BB2-016-ND,84LS-BB2-016,Grayhill Inc.,SWITCH KEYPAD 16 KEY 0.01A 24V,0,0,"49.30630","0","100","84LS","Active","Snap Dome","16","4 x 4","Non-Illuminated","Fixed","Rubber Overlay","Matrix","Telephone Format, A ~ D","White","Black","Panel Mount, Front","Pin Header","-","-55°C ~ 85°C","IP67 - Dust Tight, Waterproof","-","0.01A @ 24VDC","Shielded"
http://www.grayhill.com/assets/1/7/Keypads_84S.pdf,-,84S-BB1-001-ND,84S-BB1-001,Grayhill Inc.,SWITCH KEYPAD 16 KEY 0.01A 24V,0,0,"49.47340","0","100","84S","Active","Snap Dome","16","4 x 4","Non-Illuminated","Fixed","Rubber Overlay","Matrix","No Legend","-","White","Panel Mount, Front","Pin Header","-","-55°C ~ 85°C","IP67 - Dust Tight, Waterproof","-","0.01A @ 24VDC","Shielded"
http://www.grayhill.com/assets/1/7/Keypads_84S.pdf,-,84S-BB2-001-ND,84S-BB2-001,Grayhill Inc.,SWITCH KEYPAD 16 KEY 0.01A 24V,0,0,"49.47340","0","100","84S","Active","Snap Dome","16","4 x 4","Non-Illuminated","Fixed","Rubber Overlay","Matrix","No Legend","-","White","Panel Mount, Front","Pin Header","-","-55°C ~ 85°C","IP67 - Dust Tight, Waterproof","-","0.01A @ 24VDC","Shielded"
http://www.grayhill.com/assets/1/7/Keypads_84S.pdf,-,84SN-AB2-112-ND,84SN-AB2-112,Grayhill Inc.,SWITCH KEYPAD 12 KEY 0.01A 24V,0,0,"49.48580","0","100","84S","Active","Snap Dome","12","3 x 4","Non-Illuminated","Fixed","Rubber Overlay","Matrix","Telephone Format","Black","White","Panel Mount, Front","Pin Header","-","-55°C ~ 85°C","IP67 - Dust Tight, Waterproof","-","0.01A @ 24VDC","-"
http://www.grayhill.com/assets/1/7/Keypads_84S.pdf,-,84S-AB2-112-ND,84S-AB2-112,Grayhill Inc.,SWITCH KEYPAD 12 KEY 0.01A 24V,0,0,"49.80500","0","100","84S","Active","Snap Dome","12","3 x 4","Non-Illuminated","Fixed","Rubber Overlay","Matrix","Telephone Format","Black","White","Panel Mount, Front","Pin Header","-","-55°C ~ 85°C","IP67 - Dust Tight, Waterproof","-","0.01A @ 24VDC","Shielded"
http://www.grayhill.com/assets/1/7/Keypads_84S.pdf,-,84S-AB1-102-ND,84S-AB1-102,Grayhill Inc.,SWITCH KEYPAD 12 KEY 0.01A 24V,0,0,"49.80500","0","100","84S","Active","Snap Dome","12","3 x 4","Non-Illuminated","Fixed","Rubber Overlay","Matrix","Telephone Format","Black","White","Panel Mount, Front","Pin Header","-","-55°C ~ 85°C","IP67 - Dust Tight, Waterproof","-","0.01A @ 24VDC","Shielded"
http://www.grayhill.com/assets/1/7/Keypads_84S.pdf,-,84S-AB1-103-ND,84S-AB1-103,Grayhill Inc.,SWITCH KEYPAD 12 KEY 0.01A 24V,0,0,"49.80500","0","100","84S","Active","Snap Dome","12","3 x 4","Non-Illuminated","Fixed","Rubber Overlay","Matrix","Telephone Format","Black","White","Panel Mount, Front","Pin Header","-","-55°C ~ 85°C","IP67 - Dust Tight, Waterproof","-","0.01A @ 24VDC","Shielded"
http://www.grayhill.com/assets/1/7/Keypads_84S.pdf,-,84S-AB1-112-ND,84S-AB1-112,Grayhill Inc.,SWITCH KEYPAD 12 KEY 0.01A 24V,0,0,"49.80500","0","100","84S","Active","Snap Dome","12","3 x 4","Non-Illuminated","Fixed","Rubber Overlay","Matrix","Telephone Format","Black","White","Panel Mount, Front","Pin Header","-","-55°C ~ 85°C","IP67 - Dust Tight, Waterproof","-","0.01A @ 24VDC","Shielded"
http://www.grayhill.com/assets/1/7/Keypads_84S.pdf,-,84S-AB1-113-ND,84S-AB1-113,Grayhill Inc.,SWITCH KEYPAD 12 KEY 0.01A 24V,0,0,"49.80500","0","100","84S","Active","Snap Dome","12","3 x 4","Non-Illuminated","Fixed","Rubber Overlay","Matrix","Telephone Format","Black","White","Panel Mount, Front","Pin Header","-","-55°C ~ 85°C","IP67 - Dust Tight, Waterproof","-","0.01A @ 24VDC","Shielded"
http://www.grayhill.com/assets/1/7/Keypads_84S.pdf,-,84S-AB2-113-ND,84S-AB2-113,Grayhill Inc.,SWITCH KEYPAD 12 KEY 0.01A 24V,0,0,"49.80500","0","100","84S","Active","Snap Dome","12","3 x 4","Non-Illuminated","Fixed","Rubber Overlay","Matrix","Telephone Format","Black","White","Panel Mount, Front","Pin Header","-","-55°C ~ 85°C","IP67 - Dust Tight, Waterproof","-","0.01A @ 24VDC","Shielded"
http://www.grayhill.com/assets/1/7/Keypads_84S.pdf,-,84SN-AB2-112-N-ND,84SN-AB2-112-N,Grayhill Inc.,SWITCH KEYPAD 12 KEY 0.01A 24V,0,0,"50.33650","0","100","84S","Active","Snap Dome","12","3 x 4","Non-Illuminated","Fixed","Rubber Overlay","Matrix","Telephone Format","Black","White","Panel Mount, Front","Pin Header","-","-55°C ~ 85°C","IP67 - Dust Tight, Waterproof","-","0.01A @ 24VDC","-"
http://www.grayhill.com/assets/1/7/Keypads_84S.pdf,-,84SN-AB2-113-N-ND,84SN-AB2-113-N,Grayhill Inc.,SWITCH KEYPAD 12 KEY 0.01A 24V,0,0,"50.33650","0","100","84S","Active","Snap Dome","12","3 x 4","Non-Illuminated","Fixed","Rubber Overlay","Matrix","Telephone Format","Black","White","Panel Mount, Front","Pin Header","-","-55°C ~ 85°C","IP67 - Dust Tight, Waterproof","-","0.01A @ 24VDC","-"
http://www.grayhill.com/assets/1/7/Keypads_84S.pdf,-,84SN-BB2-001-N-ND,84SN-BB2-001-N,Grayhill Inc.,SWITCH KEYPAD 16 KEY 0.01A 24V,0,0,"50.44750","0","100","84S","Active","Snap Dome","16","4 x 4","Non-Illuminated","Fixed","Rubber Overlay","Matrix","No Legend","-","White","Panel Mount, Front","Pin Header","-","-55°C ~ 85°C","IP67 - Dust Tight, Waterproof","-","0.01A @ 24VDC","-"
http://www.grayhill.com/assets/1/7/Keypads_84S.pdf,-,84S-AB1-102-N-ND,84S-AB1-102-N,Grayhill Inc.,SWITCH KEYPAD 12 KEY 0.01A 24V,0,0,"50.59680","0","100","84S","Active","Snap Dome","12","3 x 4","Non-Illuminated","Fixed","Rubber Overlay","Matrix","Telephone Format","Black","White","Panel Mount, Front","Pin Header","-","-55°C ~ 85°C","IP67 - Dust Tight, Waterproof","-","0.01A @ 24VDC","Shielded"
http://www.grayhill.com/assets/1/7/Keypads_84S.pdf,-,84S-AB1-112-N-ND,84S-AB1-112-N,Grayhill Inc.,SWITCH KEYPAD 12 KEY 0.01A 24V,0,0,"50.59680","0","100","84S","Active","Snap Dome","12","3 x 4","Non-Illuminated","Fixed","Rubber Overlay","Matrix","Telephone Format","Black","White","Panel Mount, Front","Pin Header","-","-55°C ~ 85°C","IP67 - Dust Tight, Waterproof","-","0.01A @ 24VDC","Shielded"
http://www.grayhill.com/assets/1/7/Keypads_84S.pdf,-,84S-AB1-113-N-ND,84S-AB1-113-N,Grayhill Inc.,SWITCH KEYPAD 12 KEY 0.01A 24V,0,0,"50.59680","0","100","84S","Active","Snap Dome","12","3 x 4","Non-Illuminated","Fixed","Rubber Overlay","Matrix","Telephone Format","Black","White","Panel Mount, Front","Pin Header","-","-55°C ~ 85°C","IP67 - Dust Tight, Waterproof","-","0.01A @ 24VDC","Shielded"
http://www.grayhill.com/assets/1/7/Keypads_84S.pdf,-,84S-AB2-112-N-ND,84S-AB2-112-N,Grayhill Inc.,SWITCH KEYPAD 12 KEY 0.01A 24V,0,0,"50.59680","0","100","84S","Active","Snap Dome","12","3 x 4","Non-Illuminated","Fixed","Rubber Overlay","Matrix","Telephone Format","Black","White","Panel Mount, Front","Pin Header","-","-55°C ~ 85°C","IP67 - Dust Tight, Waterproof","-","0.01A @ 24VDC","Shielded"
http://www.grayhill.com/assets/1/7/Keypads_84S.pdf,-,84S-AB2-113-N-ND,84S-AB2-113-N,Grayhill Inc.,SWITCH KEYPAD 12 KEY 0.01A 24V,0,0,"50.59680","0","100","84S","Active","Snap Dome","12","3 x 4","Non-Illuminated","Fixed","Rubber Overlay","Matrix","Telephone Format","Black","White","Panel Mount, Front","Pin Header","-","-55°C ~ 85°C","IP67 - Dust Tight, Waterproof","-","0.01A @ 24VDC","Shielded"
http://www.grayhill.com/assets/1/7/Keypads_84S.pdf,-,84S-BB1-001-N-ND,84S-BB1-001-N,Grayhill Inc.,SWITCH KEYPAD 16 KEY 0.01A 24V,0,0,"50.72700","0","100","84S","Active","Snap Dome","16","4 x 4","Non-Illuminated","Fixed","Rubber Overlay","Matrix","No Legend","-","White","Panel Mount, Front","Pin Header","-","-55°C ~ 85°C","IP67 - Dust Tight, Waterproof","-","0.01A @ 24VDC","Shielded"
http://www.grayhill.com/assets/1/7/Keypads_84S.pdf,-,84S-BB2-001-N-ND,84S-BB2-001-N,Grayhill Inc.,SWITCH KEYPAD 16 KEY 0.01A 24V,0,0,"50.72700","0","100","84S","Active","Snap Dome","16","4 x 4","Non-Illuminated","Fixed","Rubber Overlay","Matrix","No Legend","-","White","Panel Mount, Front","Pin Header","-","-55°C ~ 85°C","IP67 - Dust Tight, Waterproof","-","0.01A @ 24VDC","Shielded"
http://www.grayhill.com/assets/1/7/Keypads_84LS.pdf,-,84LSN-AC2-112-ND,84LSN-AC2-112,Grayhill Inc.,SWITCH KEYPAD 12 KEY 0.01A 24V,0,0,"50.91330","0","100","84LS","Active","Snap Dome","12","3 x 4","Non-Illuminated","Fixed","Rubber Overlay","Common Bus","Telephone Format","White","Black","Panel Mount, Front","Pin Header","-","-55°C ~ 85°C","IP67 - Dust Tight, Waterproof","-","0.01A @ 24VDC","-"
http://www.grayhill.com/assets/1/7/Keypads_84LS.pdf,-,84LSN-AC2-113-ND,84LSN-AC2-113,Grayhill Inc.,SWITCH KEYPAD 12 KEY 0.01A 24V,0,0,"50.91330","0","100","84LS","Active","Snap Dome","12","3 x 4","Non-Illuminated","Fixed","Rubber Overlay","Common Bus","Telephone Format","White","Black","Panel Mount, Front","Pin Header","-","-55°C ~ 85°C","IP67 - Dust Tight, Waterproof","-","0.01A @ 24VDC","-"
http://www.grayhill.com/assets/1/7/Keypads_84LS.pdf,-,84LSN-AC2-112-N-ND,84LSN-AC2-112-N,Grayhill Inc.,SWITCH KEYPAD 12 KEY 0.01A 24V,0,0,"51.88600","0","100","84LS","Active","Snap Dome","12","3 x 4","Non-Illuminated","Fixed","Rubber Overlay","Common Bus","Telephone Format","White","Black","Panel Mount, Front","Pin Header","-","-55°C ~ 85°C","IP67 - Dust Tight, Waterproof","-","0.01A @ 24VDC","-"
http://www.grayhill.com/assets/1/7/Keypads_84LS.pdf,-,84LSN-AC2-113-N-ND,84LSN-AC2-113-N,Grayhill Inc.,SWITCH KEYPAD 12 KEY 0.01A 24V,0,0,"51.88600","0","100","84LS","Active","Snap Dome","12","3 x 4","Non-Illuminated","Fixed","Rubber Overlay","Common Bus","Telephone Format","White","Black","Panel Mount, Front","Pin Header","-","-55°C ~ 85°C","IP67 - Dust Tight, Waterproof","-","0.01A @ 24VDC","-"
http://www.grayhill.com/assets/1/7/Keypads_96.pdf,-,96BB2-006-F-EL-ND,96BB2-006-F-EL,Grayhill Inc.,SWITCH KEYPAD 16 KEY 0.005A 12V,0,0,"52.10110","0","100","96","Active","Conductive Rubber","16","4 x 4","Illuminated","Fixed","Polymer","Matrix","Telephone Format, A ~ D","Black","White","Panel Mount, Front","Pin Header","-","-30°C ~ 80°C","IP40","-","0.005A @ 12VDC","-"
http://www.grayhill.com/assets/1/7/Keypads_96.pdf,-,96BB2-006-R-EL-ND,96BB2-006-R-EL,Grayhill Inc.,SWITCH KEYPAD 16 KEY 0.005A 12V,0,0,"52.10110","0","100","96","Active","Conductive Rubber","16","4 x 4","Illuminated","Fixed","Polymer","Matrix","Telephone Format, A ~ D","Black","White","Panel Mount, Rear","Pin Header","Rectangular - 68.58mm x 63.50mm","-30°C ~ 80°C","IP40","-","0.005A @ 12VDC","-"
http://www.grayhill.com/assets/1/7/Keypads_96.pdf,-,96BB2-056-F-EL-ND,96BB2-056-F-EL,Grayhill Inc.,SWITCH KEYPAD 16 KEY 0.005A 12V,0,0,"52.10110","0","100","96","Active","Conductive Rubber","16","4 x 4","Illuminated","Fixed","Polymer","Matrix","Telephone Format, A ~ D","Translucent","Black","Panel Mount, Front","Pin Header","-","-30°C ~ 80°C","IP40","-","0.005A @ 12VDC","-"
http://www.grayhill.com/assets/1/7/Keypads_96.pdf,-,96BB2-056-R-EL-ND,96BB2-056-R-EL,Grayhill Inc.,SWITCH KEYPAD 16 KEY 0.005A 12V,0,0,"52.10110","0","100","96","Active","Conductive Rubber","16","4 x 4","Illuminated","Fixed","Polymer","Matrix","Telephone Format, A ~ D","Translucent","Black","Panel Mount, Rear","Pin Header","Rectangular - 68.58mm x 63.50mm","-30°C ~ 80°C","IP40","-","0.005A @ 12VDC","-"
