Datasheets,Image,Digi-Key Part Number,Manufacturer Part Number,Manufacturer,Description,Quantity Available,Factory Stock,Unit Price (USD),@ qty,Minimum Quantity,"Series","Part Status","Type","Actuator Type","Switch Function","Functions, Extra","Output","Voltage - Supply","Current Rating (Amps)","Voltage Rating - AC","Voltage Rating - DC","Contact Material","Contact Finish","Resistance","Mounting Type","Termination Style","Operating Temperature","Panel Cutout Dimensions","Ingress Protection","Features"
-,//media.digikey.com/Photos/APEM%20Comp%20Photos/MFG_S10C011P.jpg,S10C011P-ND,S10C011P,APEM Inc.,JOYSTICK 5K OHM 2 AXIS PNL MT,0,0,"108.48000","0","1","S","Active","Joystick, 2 - Axis","Joystick","4-Way Directional","-","Analog (Resistive)","-","-","-","-","-","-","5 kOhms","Panel Mount","Solder Lug","-","-","-","-"
-,-,M11F061P-ND,M11F061P,APEM Inc.,JOYSTICK 5K OHM 2 AXIS PNL MT,0,0,"108.48000","0","1","M","Active","Joystick, 2 - Axis","Joystick","4-Way Directional","-","Analog (Resistive)","-","-","-","-","-","-","5 kOhms","Panel Mount","Solder Lug","-25°C ~ 70°C","Circular - 30.15mm Dia","-","-"
-,-,45-1F0T.3010.000.108-ND,45-1F0T.3010.000.108,EAO,(45-1F0T.3010.000.108),0,0,"109.79000","0","1","45","Active","Joystick, 1 - Axis","Joystick","2-Way Directional","-","Digital (Mechanical Switch)","-","10A (AC/DC)","500V","500V","Silver (Ag)","-","-","Panel Mount","Screw Terminal","-25°C ~ 70°C","Circular - 22.30mm Dia","IP66/67/69K - Dust Tight, Water Resistant, Waterproof","-"
-,-,45-1F38.3010.000.108-ND,45-1F38.3010.000.108,EAO,(45-1F38.3010.000.108),0,0,"109.79000","0","1","45","Active","Joystick, 1 - Axis","Joystick","2-Way Directional","-","Digital (Mechanical Switch)","-","10A (AC/DC)","500V","500V","Silver (Ag)","-","-","Panel Mount","Screw Terminal","-25°C ~ 70°C","Circular - 22.30mm Dia","IP66/67/69K - Dust Tight, Water Resistant, Waterproof","-"
-,-,45-1F41.3010.000.108-ND,45-1F41.3010.000.108,EAO,(45-1F41.3010.000.108),0,0,"109.79000","0","1","45","Active","Joystick, 1 - Axis","Joystick","2-Way Directional","-","Digital (Mechanical Switch)","-","10A (AC/DC)","500V","500V","Silver (Ag)","-","-","Panel Mount","Screw Terminal","-25°C ~ 70°C","Circular - 22.30mm Dia","IP66/67/69K - Dust Tight, Water Resistant, Waterproof","-"
https://www.apem.com/us/index.php?controller=attachment&id_attachment=134,//media.digikey.com/Photos/APEM%20Comp%20Photos/TW-11BLK11.jpg,1040-1076-ND,TW11BLK11,APEM Inc.,SWITCH THUMBWHEEL HALL EFFECT,0,0,"111.98000","0","1","TW","Active","Thumbwheel, 1 - Axis","Thumbwheel","2-Way Directional","-","Analog (Hall Effect)","5VDC","-","-","-","-","-","-","Panel Mount","Connector","-40°C ~ 85°C","Rectangular - 36.60mm x 16.30mm","IP67 - Dust Tight, Waterproof","-"
https://www.apem.com/us/index.php?controller=attachment&id_attachment=134,//media.digikey.com/Photos/APEM%20Comp%20Photos/TW01RED11.jpg,1040-1082-ND,TW01RED11,APEM Inc.,SWITCH THUMBWHEEL HALL EFFECT,0,0,"111.98000","0","1","TW","Active","Thumbwheel, 1 - Axis","Thumbwheel","2-Way Directional","-","Analog (Hall Effect)","5VDC","-","-","-","-","-","-","Panel Mount","Connector","-40°C ~ 85°C","Rectangular - 36.60mm x 16.30mm","IP67 - Dust Tight, Waterproof","Red Actuator"
http://www.grayhill.com/assets/1/7/Hall_Effect_68B.pdf,-,68B-105-0-ND,68B-105-0,Grayhill Inc.,SWITCH PADDLE HALL EFFECT,0,1,"112.96000","0","1","68B","Active","Joystick, 1 - Axis","Paddle","2-Way Directional","-","Analog (Hall Effect)","5VDC","-","-","-","-","-","-","Panel Mount","Wire Leads","-40°C ~ 85°C","Rectangular - 35.81mm x 21.34mm","IP67 - Dust Tight, Waterproof","Black Actuator"
http://www.grayhill.com/assets/1/7/Hall_Effect_68B.pdf,-,68B-115-0-ND,68B-115-0,Grayhill Inc.,SWITCH PADDLE HALL EFFECT,0,1,"112.96000","0","1","68B","Active","Joystick, 1 - Axis","Paddle","2-Way Directional","-","Analog (Hall Effect)","5VDC","-","-","-","-","-","-","Panel Mount","Wire Leads","-40°C ~ 85°C","Rectangular - 35.81mm x 21.34mm","IP67 - Dust Tight, Waterproof","Black Actuator"
-,-,45-1F26.1010.000.108-ND,45-1F26.1010.000.108,EAO,(45-1F26.1010.000.108),0,0,"113.39000","0","1","45","Active","Joystick, 1 - Axis","Joystick","2-Way Directional","-","Digital (Mechanical Switch)","-","10A (AC/DC)","500V","500V","Silver (Ag)","-","-","Panel Mount","Screw Terminal","-25°C ~ 70°C","Circular - 22.30mm Dia","IP66/67/69K - Dust Tight, Water Resistant, Waterproof","-"
-,-,45-1F40.1010.000.108-ND,45-1F40.1010.000.108,EAO,(45-1F40.1010.000.108),0,0,"113.39000","0","1","45","Active","Joystick, 1 - Axis","Joystick","2-Way Directional","-","Digital (Mechanical Switch)","-","10A (AC/DC)","500V","500V","Silver (Ag)","-","-","Panel Mount","Screw Terminal","-25°C ~ 70°C","Circular - 22.30mm Dia","IP66/67/69K - Dust Tight, Water Resistant, Waterproof","-"
-,-,45-1F43.1010.000.108-ND,45-1F43.1010.000.108,EAO,(45-1F43.1010.000.108),0,0,"113.39000","0","1","45","Active","Joystick, 1 - Axis","Joystick","2-Way Directional","-","Digital (Mechanical Switch)","-","10A (AC/DC)","500V","500V","Silver (Ag)","-","-","Panel Mount","Screw Terminal","-25°C ~ 70°C","Circular - 22.30mm Dia","IP66/67/69K - Dust Tight, Water Resistant, Waterproof","-"
http://www.grayhill.com/assets/1/7/Hall_Effect_68B.pdf,//media.digikey.com/Photos/Grayhill%20Photos/MFG_68B-2x5-4_primary.jpg,68B-205-0-ND,68B-205-0,Grayhill Inc.,SWITCH PADDLE HALL EFFECT,0,0,"113.89000","0","1","68B","Active","Joystick, 1 - Axis","Paddle","2-Way Directional","-","Analog (Hall Effect)","5VDC","-","-","-","-","-","-","Panel Mount","Wire Leads","-40°C ~ 85°C","Rectangular - 35.81mm x 21.34mm","IP67 - Dust Tight, Waterproof","Blue Actuator"
http://www.grayhill.com/assets/1/7/Hall_Effect_68B.pdf,//media.digikey.com/Photos/Grayhill%20Photos/MFG_68B-5x5-4_primary.jpg,68B-505-0-ND,68B-505-0,Grayhill Inc.,SWITCH PADDLE HALL EFFECT,0,0,"113.89000","0","1","68B","Active","Joystick, 1 - Axis","Paddle","2-Way Directional","-","Analog (Hall Effect)","5VDC","-","-","-","-","-","-","Panel Mount","Wire Leads","-40°C ~ 85°C","Rectangular - 35.81mm x 21.34mm","IP67 - Dust Tight, Waterproof","Green Actuator"
-,-,45-1F13.1010.000.108-ND,45-1F13.1010.000.108,EAO,(45-1F13.1010.000.108),0,0,"114.56000","0","1","45","Active","Joystick, 1 - Axis","Joystick","2-Way Directional","-","Digital (Mechanical Switch)","-","10A (AC/DC)","500V","500V","Silver (Ag)","-","-","Panel Mount","Screw Terminal","-25°C ~ 70°C","Circular - 22.30mm Dia","IP66/67/69K - Dust Tight, Water Resistant, Waterproof","-"
http://www.grayhill.com/assets/1/7/Hall_Effect_68B.pdf,-,68B-125-0-ND,68B-125-0,Grayhill Inc.,SWITCH PADDLE HALL EFFECT,0,2,"115.51000","0","1","68B","Active","Joystick, 1 - Axis","Paddle","2-Way Directional","-","Analog (Hall Effect)","5VDC","-","-","-","-","-","-","Panel Mount","Wire Leads","-40°C ~ 85°C","Rectangular - 35.81mm x 21.34mm","IP67 - Dust Tight, Waterproof","Black Actuator"
-,-,45-1F13.3010.000.108-ND,45-1F13.3010.000.108,EAO,(45-1F13.3010.000.108),0,0,"116.11000","0","1","45","Active","Joystick, 1 - Axis","Joystick","2-Way Directional","-","Digital (Mechanical Switch)","-","10A (AC/DC)","500V","500V","Silver (Ag)","-","-","Panel Mount","Screw Terminal","-25°C ~ 70°C","Circular - 22.30mm Dia","IP66/67/69K - Dust Tight, Water Resistant, Waterproof","-"
-,-,45-1F26.3010.000.108-ND,45-1F26.3010.000.108,EAO,(45-1F26.3010.000.108),0,0,"116.11000","0","1","45","Active","Joystick, 1 - Axis","Joystick","2-Way Directional","-","Digital (Mechanical Switch)","-","10A (AC/DC)","500V","500V","Silver (Ag)","-","-","Panel Mount","Screw Terminal","-25°C ~ 70°C","Circular - 22.30mm Dia","IP66/67/69K - Dust Tight, Water Resistant, Waterproof","-"
-,-,45-1F40.3010.000.108-ND,45-1F40.3010.000.108,EAO,(45-1F40.3010.000.108),0,0,"116.11000","0","1","45","Active","Joystick, 1 - Axis","Joystick","2-Way Directional","-","Digital (Mechanical Switch)","-","10A (AC/DC)","500V","500V","Silver (Ag)","-","-","Panel Mount","Screw Terminal","-25°C ~ 70°C","Circular - 22.30mm Dia","IP66/67/69K - Dust Tight, Water Resistant, Waterproof","-"
-,-,45-1F43.3010.000.108-ND,45-1F43.3010.000.108,EAO,(45-1F43.3010.000.108),0,0,"116.11000","0","1","45","Active","Joystick, 1 - Axis","Joystick","2-Way Directional","-","Digital (Mechanical Switch)","-","10A (AC/DC)","500V","500V","Silver (Ag)","-","-","Panel Mount","Screw Terminal","-25°C ~ 70°C","Circular - 22.30mm Dia","IP66/67/69K - Dust Tight, Water Resistant, Waterproof","-"
http://www.grayhill.com/assets/1/7/Hall_Effect_68B.pdf,//media.digikey.com/Photos/Grayhill%20Photos/MFG_68B-4x5-4_primary.jpg,68B-415-6-ND,68B-415-6,Grayhill Inc.,SWITCH PADDLE HALL EFFECT,0,0,"116.80000","0","1","68B","Active","Joystick, 1 - Axis","Paddle","2-Way Directional","-","Analog (Hall Effect)","5VDC","-","-","-","-","-","-","Panel Mount","Cable with Connector","-40°C ~ 85°C","Rectangular - 35.81mm x 21.34mm","IP67 - Dust Tight, Waterproof","Yellow Actuator"
https://www.apem.com/us/index.php?controller=attachment&id_attachment=134,//media.digikey.com/Photos/APEM%20Comp%20Photos/TW0xBLK.jpg,1040-1078-ND,TW02BLK1,APEM Inc.,SWITCH THUMBWHEEL HALL EFFECT,0,0,"116.91000","0","1","TW","Active","Thumbwheel, 1 - Axis","Thumbwheel","2-Way Directional","-","Analog (Hall Effect)","5VDC","-","-","-","-","-","-","Panel Mount","Wire Leads","-40°C ~ 85°C","Rectangular - 36.60mm x 16.30mm","IP67 - Dust Tight, Waterproof","-"
https://www.apem.com/us/index.php?controller=attachment&id_attachment=134,//media.digikey.com/Photos/APEM%20Comp%20Photos/TW0xBLK.jpg,1040-1080-ND,TW03BLK1,APEM Inc.,SWITCH THUMBWHEEL HALL EFFECT,0,0,"116.91000","0","1","TW","Active","Thumbwheel, 1 - Axis","Thumbwheel","2-Way Directional","-","Analog (Hall Effect)","5VDC","-","-","-","-","-","-","Panel Mount","Wire Leads","-40°C ~ 85°C","Rectangular - 36.60mm x 16.30mm","IP67 - Dust Tight, Waterproof","-"
https://www.apem.com/us/index.php?controller=attachment&id_attachment=134,//media.digikey.com/Photos/APEM%20Comp%20Photos/TW01RED1.jpg,1040-1085-ND,TW01RED1,APEM Inc.,SWITCH THUMBWHEEL HALL EFFECT,0,0,"116.91000","0","1","TW","Active","Thumbwheel, 1 - Axis","Thumbwheel","2-Way Directional","-","Analog (Hall Effect)","5VDC","-","-","-","-","-","-","Panel Mount","Wire Leads","-40°C ~ 85°C","Rectangular - 36.60mm x 16.30mm","IP67 - Dust Tight, Waterproof","Red Actuator"
https://www.apem.com/us/index.php?controller=attachment&id_attachment=134,//media.digikey.com/Photos/APEM%20Comp%20Photos/TW01BLU1.jpg,1040-1086-ND,TW01BLU1,APEM Inc.,SWITCH THUMBWHEEL HALL EFFECT,0,0,"116.91000","0","1","TW","Active","Thumbwheel, 1 - Axis","Thumbwheel","2-Way Directional","-","Analog (Hall Effect)","5VDC","-","-","-","-","-","-","Panel Mount","Wire Leads","-40°C ~ 85°C","Rectangular - 36.60mm x 16.30mm","IP67 - Dust Tight, Waterproof","Blue Actuator"
https://www.apem.com/us/index.php?controller=attachment&id_attachment=134,//media.digikey.com/Photos/APEM%20Comp%20Photos/TW11RED1.jpg,1040-1088-ND,TW11RED1,APEM Inc.,SWITCH THUMBWHEEL HALL EFFECT,0,0,"116.91000","0","1","TW","Active","Thumbwheel, 1 - Axis","Thumbwheel","2-Way Directional","-","Analog (Hall Effect)","5VDC","-","-","-","-","-","-","Panel Mount","Wire Leads","-40°C ~ 85°C","Rectangular - 36.60mm x 16.30mm","IP67 - Dust Tight, Waterproof","Red Actuator"
https://www.apem.com/us/index.php?controller=attachment&id_attachment=134,//media.digikey.com/Photos/APEM%20Comp%20Photos/TW11BLU1.jpg,1040-1089-ND,TW11BLU1,APEM Inc.,SWITCH THUMBWHEEL HALL EFFECT,0,0,"116.91000","0","1","TW","Active","Thumbwheel, 1 - Axis","Thumbwheel","2-Way Directional","-","Analog (Hall Effect)","5VDC","-","-","-","-","-","-","Panel Mount","Wire Leads","-40°C ~ 85°C","Rectangular - 36.60mm x 16.30mm","IP67 - Dust Tight, Waterproof","Blue Actuator"
https://www.apem.com/us/index.php?controller=attachment&id_attachment=97,-,M21C0H1B-ND,M21C0H1B,APEM Inc.,JOYSTICK 5K OHM 2 AXIS PNL MT,0,0,"118.97000","0","1","M","Active","Joystick, 2 - Axis","Joystick","4-Way Directional","1 Pushbutton","Analog (Resistive)","-","-","-","-","-","-","5 kOhms","Panel Mount","Solder Lug","-25°C ~ 70°C","Circular - 39.70mm Dia","-","-"
-,-,45-1F0T.2010.000.108-ND,45-1F0T.2010.000.108,EAO,(45-1F0T.2010.000.108),0,0,"119.20000","0","1","45","Active","Joystick, 1 - Axis","Joystick","2-Way Directional","-","Digital (Mechanical Switch)","-","10A (AC/DC)","500V","500V","Silver (Ag)","-","-","Panel Mount","Screw Terminal","-25°C ~ 70°C","Circular - 22.30mm Dia","IP66/67/69K - Dust Tight, Water Resistant, Waterproof","-"
-,-,45-1F38.2010.000.108-ND,45-1F38.2010.000.108,EAO,(45-1F38.2010.000.108),0,0,"119.20000","0","1","45","Active","Joystick, 1 - Axis","Joystick","2-Way Directional","-","Digital (Mechanical Switch)","-","10A (AC/DC)","500V","500V","Silver (Ag)","-","-","Panel Mount","Screw Terminal","-25°C ~ 70°C","Circular - 22.30mm Dia","IP66/67/69K - Dust Tight, Water Resistant, Waterproof","-"
-,-,45-1F41.2010.000.108-ND,45-1F41.2010.000.108,EAO,(45-1F41.2010.000.108),0,0,"119.20000","0","1","45","Active","Joystick, 1 - Axis","Joystick","2-Way Directional","-","Digital (Mechanical Switch)","-","10A (AC/DC)","500V","500V","Silver (Ag)","-","-","Panel Mount","Screw Terminal","-25°C ~ 70°C","Circular - 22.30mm Dia","IP66/67/69K - Dust Tight, Water Resistant, Waterproof","-"
-,-,S10C031J-ND,S10C031J,APEM Inc.,JOYSTICK 100K OHM 2 AXIS PNL MT,0,0,"121.24000","0","1","S","Active","Joystick, 2 - Axis","Joystick","4-Way Directional","-","Analog (Resistive)","-","-","-","-","-","-","100 kOhms","Panel Mount","Solder Lug","-","-","-","-"
https://www.apem.com/int/index.php?controller=attachment&id_attachment=163,//media.digikey.com/Photos/APEM%20Comp%20Photos/MFG_4R182S1E3200.jpg,4R182S1E3200-ND,4R182S1E3200,APEM Inc.,JOYSTICK 5K OHM 1 AXIS PNL MT 1W,0,0,"123.91000","0","1","4000","Active","Joystick, 1 - Axis","Joystick","2-Way Directional","-","Analog (Resistive)","-","-","-","-","-","-","5 kOhms","Panel Mount","Wire Leads","-20°C ~ 55°C","Circular - 23.00mm Dia","IP65 - Dust Tight, Water Resistant","-"
-,-,S10L0C1J-ND,S10L0C1J,APEM Inc.,JOYSTICK 100K OHM 2 AXIS PNL MT,0,0,"124.39000","0","1","S","Active","Joystick, 2 - Axis","Joystick","4-Way Directional","-","Analog (Resistive)","-","-","-","-","-","-","100 kOhms","Panel Mount","Solder Lug","-","-","-","-"
https://www.apem.com/us/index.php?controller=attachment&id_attachment=920,//media.digikey.com/Photos/APEM%20Comp%20Photos/NZAB1475.JPG,1040-1145-ND,NZAB1475,APEM Inc.,SWITCH JOYSTICK BAT 2A 125V,0,0,"128.69000","0","5","NZ","Active","Joystick, 2 - Axis","Bat","8-Way Directional","-","Digital (Mechanical Switch)","-","2A (AC)","125V","-","Silver Alloy","Gold","-","Panel Mount","Cable with Connector","-25°C ~ 50°C","Circular - 12.00mm Dia","IP67 - Dust Tight, Waterproof","Full Boot"
http://www.grayhill.com/assets/1/7/04J_datasheet.pdf,//media.digikey.com/photos/Grayhill%20Photos/04J-AP-C01.JPG,04J-AS-C11-ND,04J-AS-C11,Grayhill Inc.,SWITCH NAVIG CONICAL 2A 115V,0,1,"129.27000","0","1","04J","Active","Navigation Switch, 2 - Axis","Conical","4-Way Directional, Center Select","-","Digital (Mechanical Switch)","-","2A (AC/DC)","115V","28V","Nickel","Gold","-","Panel Mount","Solder Lug","-55°C ~ 85°C","-","IP68 - Dust Tight, Waterproof","Gray Actuator"
http://www.grayhill.com/assets/1/7/04J_datasheet.pdf,//media.digikey.com/photos/Grayhill%20Photos/04J-AP-C01.JPG,04J-AS-T11-ND,04J-AS-T11,Grayhill Inc.,SWITCH NAVIGATION CASTLE 2A 115V,0,1,"129.27000","0","1","04J","Active","Navigation Switch, 2 - Axis","Castle","4-Way Directional, Center Select","-","Digital (Mechanical Switch)","-","2A (AC/DC)","115V","28V","Nickel","Gold","-","Panel Mount","Solder Lug","-55°C ~ 85°C","-","IP68 - Dust Tight, Waterproof","Gray Actuator"
-,-,45-1F20.2010.000.108-ND,45-1F20.2010.000.108,EAO,(45-1F20.2010.000.108) TOGGLE ST,0,0,"130.03000","0","1","45","Active","Joystick, 2 - Axis","Joystick","4-Way Directional","-","Digital (Mechanical Switch)","-","10A (AC/DC)","500V","500V","Silver (Ag)","-","-","Panel Mount","Screw Terminal","-25°C ~ 70°C","Circular - 22.30mm Dia","IP66/67/69K - Dust Tight, Water Resistant, Waterproof","-"
-,-,45-1F0V.1010.000.109-ND,45-1F0V.1010.000.109,EAO,(45-1F0V.1010.000.109),0,0,"130.07000","0","1","45","Active","Joystick, 2 - Axis","Joystick","4-Way Directional","-","Digital (Mechanical Switch)","-","10A (AC/DC)","500V","500V","Silver (Ag)","-","-","Panel Mount","Screw Terminal","-25°C ~ 70°C","Circular - 22.30mm Dia","IP66/67/69K - Dust Tight, Water Resistant, Waterproof","-"
-,-,45-1F21.1010.000.109-ND,45-1F21.1010.000.109,EAO,(45-1F21.1010.000.109),0,0,"130.07000","0","1","45","Active","Joystick, 2 - Axis","Joystick","4-Way Directional","-","Digital (Mechanical Switch)","-","10A (AC/DC)","500V","500V","Silver (Ag)","-","-","Panel Mount","Screw Terminal","-25°C ~ 70°C","Circular - 22.30mm Dia","IP66/67/69K - Dust Tight, Water Resistant, Waterproof","-"
https://www.apem.com/int/index.php?controller=attachment&id_attachment=924,//media.digikey.com/Photos/APEM%20Comp%20Photos/MFG_3D27F1534.jpg,3D27F1534-ND,3D27F1534,APEM Inc.,SWITCH JOYSTICK 10A 250V,0,0,"131.78400","0","5","1000","Active","Joystick, 2 - Axis","Joystick","4-Way Directional","-","Digital (Mechanical Switch)","-","10A (AC)","250V","-","Silver (Ag)","-","-","Panel Mount","Solder Lug","-20°C ~ 50°C","Circular - 22.00mm Dia","IP65 - Dust Tight, Water Resistant","Includes Limiter and Bezel Set"
-,-,45-1F0V.3010.000.109-ND,45-1F0V.3010.000.109,EAO,(45-1F0V.3010.000.109),0,0,"132.79000","0","1","45","Active","Joystick, 2 - Axis","Joystick","4-Way Directional","-","Digital (Mechanical Switch)","-","10A (AC/DC)","500V","500V","Silver (Ag)","-","-","Panel Mount","Screw Terminal","-25°C ~ 70°C","Circular - 22.30mm Dia","IP66/67/69K - Dust Tight, Water Resistant, Waterproof","-"
-,-,45-1F21.3010.000.109-ND,45-1F21.3010.000.109,EAO,(45-1F21.3010.000.109),0,0,"132.79000","0","1","45","Active","Joystick, 2 - Axis","Joystick","4-Way Directional","-","Digital (Mechanical Switch)","-","10A (AC/DC)","500V","500V","Silver (Ag)","-","-","Panel Mount","Screw Terminal","-25°C ~ 70°C","Circular - 22.30mm Dia","IP66/67/69K - Dust Tight, Water Resistant, Waterproof","-"
https://www.apem.com/int/index.php?controller=attachment&id_attachment=163,-,4R192S1E3200-ND,4R192S1E3200,APEM Inc.,JOYSTICK 5K OHM 1 AXIS PNL MT 1W,0,0,"134.18000","0","1","4000","Active","Joystick, 1 - Axis","Joystick","2-Way Directional","-","Analog (Resistive)","-","-","-","-","-","-","5 kOhms","Panel Mount","Wire Leads","-20°C ~ 55°C","Circular - 23.00mm Dia","IP65 - Dust Tight, Water Resistant","-"
http://www.grayhill.com/assets/1/7/04J_datasheet.pdf,//media.digikey.com/photos/Grayhill%20Photos/04J-BP-T01.JPG,04J-BP-C01-ND,04J-BP-C01,Grayhill Inc.,SWITCH NAVIG CONICAL 2A 115V,0,0,"135.03000","0","1","04J","Active","Navigation Switch, 2 - Axis","Conical","4-Way Directional, Center Select","-","Digital (Mechanical Switch)","-","2A (AC/DC)","115V","28V","Nickel","Gold","-","Panel Mount","PC Pin","-55°C ~ 85°C","-","IP68 - Dust Tight, Waterproof","-"
http://www.grayhill.com/assets/1/7/04J_datasheet.pdf,//media.digikey.com/photos/Grayhill%20Photos/04J-BP-T01.JPG,04J-BP-C11-ND,04J-BP-C11,Grayhill Inc.,SWITCH NAVIG CONICAL 2A 115V,0,1,"135.03000","0","1","04J","Active","Navigation Switch, 2 - Axis","Conical","4-Way Directional, Center Select","-","Digital (Mechanical Switch)","-","2A (AC/DC)","115V","28V","Nickel","Gold","-","Panel Mount","PC Pin","-55°C ~ 85°C","-","IP68 - Dust Tight, Waterproof","Gray Actuator"
http://www.grayhill.com/assets/1/7/04J_datasheet.pdf,//media.digikey.com/Photos/Grayhill%20Photos/04J-BS-T01.JPG,04J-BS-C01-ND,04J-BS-C01,Grayhill Inc.,SWITCH NAVIG CONICAL 2A 115V,0,0,"135.03000","0","1","04J","Active","Navigation Switch, 2 - Axis","Conical","4-Way Directional, Center Select","-","Digital (Mechanical Switch)","-","2A (AC/DC)","115V","28V","Nickel","Gold","-","Panel Mount","Solder Lug","-55°C ~ 85°C","-","IP68 - Dust Tight, Waterproof","-"
https://www.apem.com/us/index.php?controller=attachment&id_attachment=920,//media.digikey.com/Photos/APEM%20Comp%20Photos/NZAB1477.JPG,1040-1149-ND,NZAB1477,APEM Inc.,SWITCH JOYSTICK BAT 2A 125V,0,0,"136.51000","0","5","NZ","Active","Joystick, 2 - Axis","Bat","4-Way Directional","-","Digital (Mechanical Switch)","-","2A (AC)","125V","-","Silver Alloy","Gold","-","Panel Mount","Cable with Connector","-25°C ~ 50°C","Circular - 12.00mm Dia","IP67 - Dust Tight, Waterproof","Full Boot"
http://www.grayhill.com/assets/1/7/04J_datasheet.pdf,//media.digikey.com/photos/Grayhill%20Photos/04J-AP-C01.JPG,04J-AP-C02-ND,04J-AP-C02,Grayhill Inc.,SWITCH NAVIG CONICAL 10MA 5V,0,0,"138.56000","0","1","04J","Active","Navigation Switch, 2 - Axis","Conical","4-Way Directional, Center Select","-","Digital (Mechanical Switch)","-","10mA (DC)","-","5V","Nickel","Gold","-","Panel Mount","PC Pin","-55°C ~ 85°C","-","IP68 - Dust Tight, Waterproof","-"
http://www.grayhill.com/assets/1/7/04J_datasheet.pdf,//media.digikey.com/photos/Grayhill%20Photos/04J-AP-C01.JPG,04J-AP-C12-ND,04J-AP-C12,Grayhill Inc.,SWITCH NAVIG CONICAL 10MA 5V,0,1,"138.56000","0","1","04J","Active","Navigation Switch, 2 - Axis","Conical","4-Way Directional, Center Select","-","Digital (Mechanical Switch)","-","10mA (DC)","-","5V","Nickel","Gold","-","Panel Mount","PC Pin","-55°C ~ 85°C","-","IP68 - Dust Tight, Waterproof","Gray Actuator"
