Datasheets,Image,Digi-Key Part Number,Manufacturer Part Number,Manufacturer,Description,Quantity Available,Factory Stock,Unit Price (USD),@ qty,Minimum Quantity,"Packaging","Series","Part Status","Mounting Type","Coil Voltage","Contact Form","Contact Rating (Current)","Switching Voltage","Features","Termination Style","Must Operate Voltage","Must Release Voltage","Operate Time","Release Time","Operating Temperature","Contact Material"
https://www.te.com/commerce/DocumentDelivery/DDEController?Action=srchrtrv&DocNm=SR4_D/M&DocType=DS&DocLang=English,//media.digikey.com/Photos/TE%20Connectivity/SR4%20SERIES.JPG,PB1298-ND,SR4D4040,TE Connectivity Potter & Brumfield Relays,RELAY SAFETY 4PST 8A 40V,0,0,"17.01000","0","250","Tube","SR4, SCHRACK","Active","Through Hole","40VDC","4PST-2NO/2NC (2 Form A, 2 Form B)","8A","400VAC - Max","-","PC Pin","30 VDC","4 VDC","-","-","-25°C ~ 70°C","Silver Tin Oxide (AgSnO)"
https://www.te.com/commerce/DocumentDelivery/DDEController?Action=srchrtrv&DocNm=SR6_D/M&DocType=DS&DocLang=English,-,SR6D4110-ND,SR6D4110,TE Connectivity Potter & Brumfield Relays,RELAY SAFETY 4PST 8A 110V,0,0,"17.07000","0","250","Tube","SR6 D/M, SCHRACK","Active","Through Hole","110VDC","4PST-2NO/2NC (2 Form A, 2 Form B)","8A","400VAC - Max","-","PC Pin","83 VDC","11 VDC","-","-","-25°C ~ 70°C","Silver Tin Oxide (AgSnO)"
https://www.te.com/commerce/DocumentDelivery/DDEController?Action=srchrtrv&DocNm=SR4_D/M&DocType=DS&DocLang=English,//media.digikey.com/Photos/TE%20Connectivity/SR4%20SERIES.JPG,PB1302-ND,SR4M4005,TE Connectivity Potter & Brumfield Relays,RELAY SAFETY 4PST 8A 5V,0,0,"17.14500","0","250","Tube","SR4, SCHRACK","Active","Through Hole","5VDC","4PST-3NO/1NC (3 Form A, 1 Form B)","8A","400VAC - Max","-","PC Pin","3.8 VDC","0.5 VDC","-","-","-25°C ~ 70°C","Silver Tin Oxide (AgSnO)"
https://www.te.com/commerce/DocumentDelivery/DDEController?Action=srchrtrv&DocNm=SR4_D/M&DocType=DS&DocLang=English,//media.digikey.com/Photos/TE%20Connectivity/SR4%20SERIES.JPG,PB1305-ND,SR4M4021,TE Connectivity Potter & Brumfield Relays,RELAY SAFETY 4PST 8A 21V,0,0,"17.14500","0","250","Tube","SR4, SCHRACK","Active","Through Hole","21VDC","4PST-3NO/1NC (3 Form A, 1 Form B)","8A","400VAC - Max","-","PC Pin","16 VDC","2.1 VDC","-","-","-25°C ~ 70°C","Silver Tin Oxide (AgSnO)"
https://industrial.panasonic.com/ac/cdn/e/control/relay/safety/catalog/mech_eng_sf.pdf,//media.digikey.com/Photos/Panasonic%20Elect%20Works%20Photos/SFS2-DC24V.jpg,SFS6-DC12V-ND,SFS6-DC12V,Panasonic Electric Works,RELAY SAFETY 6PST 6A 12V,0,0,"17.28900","0","50","Bulk","SFS","Active","Through Hole","12VDC","6PST-3NO/3NC (3 Form A, 3 Form B)","6A","250VAC, 30VDC - Max","-","PC Pin","9 VDC","1.2 VDC","20ms","20ms","-40°C ~ 85°C","Silver Tin Oxide (AgSnO)"
https://www.te.com/commerce/DocumentDelivery/DDEController?Action=srchrtrv&DocNm=SR6&DocType=DS&DocLang=English,//media.digikey.com/Photos/TE%20Connectivity/V23050-A1110-A533.JPG,V23050A1021A542-ND,V23050A1021A542,TE Connectivity Potter & Brumfield Relays,RELAY SAFETY 6PST 8A 21V,0,0,"17.86500","0","250","Tube","SR6, SCHRACK","Active","Through Hole","21VDC","6PST-4NO/2NC (4 Form A, 2 Form B)","8A","400VAC - Max","-","PC Pin","15.8 VDC","2.1 VDC","-","-","-25°C ~ 70°C","Silver Tin Oxide (AgSnO)"
https://www.te.com/commerce/DocumentDelivery/DDEController?Action=srchrtrv&DocNm=SR6&DocType=DS&DocLang=English,//media.digikey.com/Photos/TE%20Connectivity/V23050-A1110-A533.JPG,V23050A1005A542-ND,V23050A1005A542,TE Connectivity Potter & Brumfield Relays,RELAY SAFETY 6PST 8A 5V,0,0,"17.86500","0","250","Tube","SR6, SCHRACK","Active","Through Hole","5VDC","6PST-4NO/2NC (4 Form A, 2 Form B)","8A","400VAC - Max","-","PC Pin","3.8 VDC","0.5 VDC","-","-","-25°C ~ 70°C","Silver Tin Oxide (AgSnO)"
https://www.te.com/commerce/DocumentDelivery/DDEController?Action=srchrtrv&DocNm=SR6&DocType=DS&DocLang=English,//media.digikey.com/Photos/TE%20Connectivity/V23050-A1110-A533.JPG,V23050A1018A542-ND,V23050A1018A542,TE Connectivity Potter & Brumfield Relays,RELAY SAFETY 6PST 8A 18V,0,0,"17.86500","0","250","Tube","SR6, SCHRACK","Active","Through Hole","18VDC","6PST-4NO/2NC (4 Form A, 2 Form B)","8A","400VAC - Max","-","PC Pin","13.5 VDC","1.8 VDC","-","-","-25°C ~ 70°C","Silver Tin Oxide (AgSnO)"
https://www.te.com/commerce/DocumentDelivery/DDEController?Action=srchrtrv&DocNm=SR6&DocType=DS&DocLang=English,//media.digikey.com/Photos/TE%20Connectivity/V23050-A1110-A533.JPG,V23050A1048A542-ND,V23050A1048A542,TE Connectivity Potter & Brumfield Relays,RELAY SAFETY 6PST 8A 48V,0,0,"18.12000","0","250","Tube","SR6, SCHRACK","Active","Through Hole","48VDC","6PST-4NO/2NC (4 Form A, 2 Form B)","8A","400VAC - Max","-","PC Pin","36 VDC","4.8 VDC","-","-","-25°C ~ 70°C","Silver Tin Oxide (AgSnO)"
https://www.te.com/commerce/DocumentDelivery/DDEController?Action=srchrtrv&DocNm=SR4_D/M&DocType=DS&DocLang=English,//media.digikey.com/Photos/TE%20Connectivity/SR4%20SERIES.JPG,PB1301-ND,SR4D4110,TE Connectivity Potter & Brumfield Relays,RELAY SAFETY 4PST 8A 110V,0,0,"18.12000","0","250","Tube","SR4, SCHRACK","Active","Through Hole","110VDC","4PST-2NO/2NC (2 Form A, 2 Form B)","8A","400VAC - Max","-","PC Pin","83 VDC","11 VDC","-","-","-25°C ~ 70°C","Silver Tin Oxide (AgSnO)"
https://www.te.com/commerce/DocumentDelivery/DDEController?Action=srchrtrv&DocNm=SR6&DocType=DS&DocLang=English,-,V23050A1040A542-ND,V23050A1040A542,TE Connectivity Potter & Brumfield Relays,RELAY SAFETY,0,0,"18.12000","0","250","-","*","Active","-","-","-","-","-","-","-","-","-","-","-","-","-"
https://www.te.com/commerce/DocumentDelivery/DDEController?Action=srchrtrv&DocNm=SR6&DocType=DS&DocLang=English,-,V23050A1060A542-ND,V23050A1060A542,TE Connectivity Potter & Brumfield Relays,RELAY SAFETY,0,0,"18.16500","0","250","-","*","Active","-","-","-","-","-","-","-","-","-","-","-","-","-"
https://www.te.com/commerce/DocumentDelivery/DDEController?Action=srchrtrv&DocNm=SR6&DocType=DS&DocLang=English,//media.digikey.com/Photos/TE%20Connectivity/V23050-A1110-A533.JPG,V23050A1085A542-ND,V23050A1085A542,TE Connectivity Potter & Brumfield Relays,RELAY SAFETY 6PST 8A 85V,0,0,"18.25500","0","250","Tube","SR6, SCHRACK","Active","Through Hole","85VDC","6PST-4NO/2NC (4 Form A, 2 Form B)","8A","400VAC - Max","-","PC Pin","64 VDC","8.5 VDC","-","-","-25°C ~ 70°C","Silver Tin Oxide (AgSnO)"
https://www.te.com/commerce/DocumentDelivery/DDEController?Action=srchrtrv&DocNm=SR6&DocType=DS&DocLang=English,-,V23050A1012A533-ND,V23050A1012A533,TE Connectivity Potter & Brumfield Relays,RELAY SAFETY,0,0,"18.37500","0","250","-","*","Active","-","-","-","-","-","-","-","-","-","-","-","-","-"
https://www.te.com/commerce/DocumentDelivery/DDEController?Action=srchrtrv&DocNm=SR6&DocType=DS&DocLang=English,-,V23050A1060A533-ND,V23050A1060A533,TE Connectivity Potter & Brumfield Relays,RELAY SAFETY,0,0,"18.37500","0","250","-","*","Active","-","-","-","-","-","-","-","-","-","-","-","-","-"
https://www.te.com/commerce/DocumentDelivery/DDEController?Action=srchrtrv&DocNm=SR6&DocType=DS&DocLang=English,-,V23050A1005A533-ND,V23050A1005A533,TE Connectivity Potter & Brumfield Relays,RELAY SAFETY,0,0,"18.37500","0","250","-","*","Active","-","-","-","-","-","-","-","-","-","-","-","-","-"
https://www.te.com/commerce/DocumentDelivery/DDEController?Action=srchrtrv&DocNm=SR6&DocType=DS&DocLang=English,-,V23050A1048A533-ND,V23050A1048A533,TE Connectivity Potter & Brumfield Relays,RELAY SAFETY,0,0,"18.37500","0","250","-","*","Active","-","-","-","-","-","-","-","-","-","-","-","-","-"
https://www.te.com/commerce/DocumentDelivery/DDEController?Action=srchrtrv&DocNm=SR6&DocType=DS&DocLang=English,//media.digikey.com/Photos/TE%20Connectivity/V23050-A1110-A533.JPG,7-1415359-1-ND,7-1415359-1,TE Connectivity Potter & Brumfield Relays,RELAY SAFETY 6PST 8A 110V,0,0,"18.73500","0","250","Tube","SR6, SCHRACK","Active","Through Hole","110VDC","6PST-3NO/3NC (3 Form A, 3 Form B)","8A","400VAC - Max","-","PC Pin","82.5 VDC","11 VDC","-","-","-25°C ~ 70°C","Silver Tin Oxide (AgSnO)"
https://www.te.com/commerce/DocumentDelivery/DDEController?Action=srchrtrv&DocNm=SR6&DocType=DS&DocLang=English,-,V23050A1085A533-ND,V23050A1085A533,TE Connectivity Potter & Brumfield Relays,RELAY SAFETY 6PST 8A 85V,0,0,"18.78000","0","250","Bulk","SR6, SCHRACK","Active","Through Hole","85VDC","6PST-3NO/3NC (3 Form A, 3 Form B)","8A","400VAC - Max","-","PC Pin","64 VDC","8.5 VDC","-","-","-25°C ~ 70°C","Silver Tin Oxide (AgSnO)"
https://www.te.com/commerce/DocumentDelivery/DDEController?Action=srchrtrv&DocNm=SR6&DocType=DS&DocLang=English,//media.digikey.com/Photos/TE%20Connectivity/V23050-A1110-A533.JPG,PB1310-ND,V23050-A1024-A551,TE Connectivity Potter & Brumfield Relays,RELAY SAFETY 6PST 8A 24V,0,0,"18.90000","0","250","Tube","SR6, SCHRACK","Active","Through Hole","24VDC","6PST-5NO/1NC (5 Form A, 1 Form B)","8A","400VAC - Max","-","PC Pin","18 VDC","2.4 VDC","-","-","-25°C ~ 70°C","Silver Tin Oxide (AgSnO)"
https://www.te.com/commerce/DocumentDelivery/DDEController?Action=srchrtrv&DocNm=SR6&DocType=DS&DocLang=English,-,V23050A1012A551-ND,V23050A1012A551,TE Connectivity Potter & Brumfield Relays,RELAY SAFETY,0,0,"18.90000","0","250","-","*","Active","-","-","-","-","-","-","-","-","-","-","-","-","-"
https://www.te.com/commerce/DocumentDelivery/DDEController?Action=srchrtrv&DocNm=SR6&DocType=DS&DocLang=English,-,V23050A1048A551-ND,V23050A1048A551,TE Connectivity Potter & Brumfield Relays,RELAY SAFETY,0,0,"19.15500","0","250","-","*","Active","-","-","-","-","-","-","-","-","-","-","-","-","-"
https://www.te.com/commerce/DocumentDelivery/DDEController?Action=srchrtrv&DocNm=SR6&DocType=DS&DocLang=English,-,V23050A1060A551-ND,V23050A1060A551,TE Connectivity Potter & Brumfield Relays,RELAY SAFETY,0,0,"19.20000","0","250","-","*","Active","-","-","-","-","-","-","-","-","-","-","-","-","-"
https://www.te.com/commerce/DocumentDelivery/DDEController?Action=srchrtrv&DocNm=SR6&DocType=DS&DocLang=English,-,7-1415537-1-ND,7-1415537-1,TE Connectivity Potter & Brumfield Relays,RELAY SAFETY,0,0,"19.27500","0","250","-","*","Active","-","-","-","-","-","-","-","-","-","-","-","-","-"
https://www.te.com/commerce/DocumentDelivery/DDEController?Action=srchrtrv&DocNm=SR6&DocType=DS&DocLang=English,-,9-1415537-2-ND,9-1415537-2,TE Connectivity Potter & Brumfield Relays,RELAY SAFETY,0,0,"19.80000","0","250","-","*","Active","-","-","-","-","-","-","-","-","-","-","-","-","-"
-,-,3-1415542-5-ND,3-1415542-5,TE Connectivity Potter & Brumfield Relays,RELAY SAFETY,0,0,"20.56500","0","250","-","*","Active","-","-","-","-","-","-","-","-","-","-","-","-","-"
-,-,4-1415542-3-ND,4-1415542-3,TE Connectivity Potter & Brumfield Relays,RELAY SAFETY,0,0,"20.56500","0","250","-","*","Active","-","-","-","-","-","-","-","-","-","-","-","-","-"
-,-,5-1415539-2-ND,5-1415539-2,TE Connectivity Potter & Brumfield Relays,RELAY SAFETY,0,0,"20.56500","0","250","-","*","Active","-","-","-","-","-","-","-","-","-","-","-","-","-"
-,-,4-1415542-4-ND,4-1415542-4,TE Connectivity Potter & Brumfield Relays,RELAY SAFETY,0,0,"20.56500","0","250","-","*","Active","-","-","-","-","-","-","-","-","-","-","-","-","-"
-,-,4-1415542-5-ND,4-1415542-5,TE Connectivity Potter & Brumfield Relays,RELAY SAFETY,0,0,"20.83500","0","250","-","*","Active","-","-","-","-","-","-","-","-","-","-","-","-","-"
https://industrial.panasonic.com/ac/cdn/e/control/relay/safety/catalog/mech_eng_sf.pdf,//media.digikey.com/Photos/Panasonic%20Elect%20Works%20Photos/SFS2-DC24V.jpg,SFS6-DC48V-ND,SFS6-DC48V,Panasonic Electric Works,RELAY SAFETY 6PST 6A 48V,0,0,"20.92700","0","50","Bulk","SFS","Active","Through Hole","48VDC","6PST-3NO/3NC (3 Form A, 3 Form B)","6A","250VAC, 30VDC - Max","-","PC Pin","36 VDC","4.8 VDC","20ms","20ms","-40°C ~ 85°C","Silver Tin Oxide (AgSnO)"
-,-,4-1415542-6-ND,4-1415542-6,TE Connectivity Potter & Brumfield Relays,RELAY SAFETY,0,0,"21.73500","0","250","-","*","Active","-","-","-","-","-","-","-","-","-","-","-","-","-"
https://industrial.panasonic.com/ac/cdn/e/control/relay/safety/catalog/mech_eng_sf.pdf,//media.digikey.com/Photos/Panasonic%20Elect%20Works%20Photos/SFS2-DC24V.jpg,SFS5-DC48V-ND,SFS5-DC48V,Panasonic Electric Works,RELAY SAFETY 6PST 6A 48V,0,0,"25.09200","0","50","Bulk","SFS","Active","Through Hole","48VDC","6PST-5NO/1NC (5 Form A, 1 Form B)","6A","250VAC, 30VDC - Max","-","PC Pin","36 VDC","4.8 VDC","20ms","20ms","-40°C ~ 85°C","Silver Tin Oxide (AgSnO)"
https://industrial.panasonic.com/ac/cdn/e/control/relay/safety/catalog/mech_eng_sf.pdf,//media.digikey.com/Photos/Panasonic%20Elect%20Works%20Photos/SFS2-DC24V.jpg,SFS3-L-DC48V-D-ND,SFS3-L-DC48V-D,Panasonic Electric Works,RELAY SAFETY 4PST 6A 48V,0,0,"25.63600","0","50","Bulk","SFS","Active","Through Hole","48VDC","4PST-3NO/1NC (3 Form A, 1 Form B)","6A","250VAC, 30VDC - Max","Diode, Lighted Indicator","PC Pin","36 VDC","4.8 VDC","20ms","20ms","-40°C ~ 85°C","Silver Tin Oxide (AgSnO)"
https://industrial.panasonic.com/ac/cdn/e/control/relay/safety/catalog/mech_eng_sf.pdf,//media.digikey.com/Photos/Panasonic%20Elect%20Works%20Photos/SFS2-DC24V.jpg,SFS5-DC12V-ND,SFS5-DC12V,Panasonic Electric Works,RELAY SAFETY 6PST 6A 12V,0,0,"26.57100","0","50","Bulk","SFS","Active","Through Hole","12VDC","6PST-5NO/1NC (5 Form A, 1 Form B)","6A","250VAC, 30VDC - Max","-","PC Pin","9 VDC","1.2 VDC","20ms","20ms","-40°C ~ 85°C","Silver Tin Oxide (AgSnO)"
https://industrial.panasonic.com/ac/cdn/e/control/relay/safety/catalog/mech_eng_sf.pdf,//media.digikey.com/Photos/Panasonic%20Elect%20Works%20Photos/SFS2-DC24V.jpg,SFS5-L-DC12V-D-ND,SFS5-L-DC12V-D,Panasonic Electric Works,RELAY SAFETY 6PST 6A 12V,0,0,"27.20000","0","50","Bulk","SFS","Active","Through Hole","12VDC","6PST-5NO/1NC (5 Form A, 1 Form B)","6A","250VAC, 30VDC - Max","Diode, Lighted Indicator","PC Pin","9 VDC","1.2 VDC","20ms","20ms","-40°C ~ 85°C","Silver Tin Oxide (AgSnO)"
https://industrial.panasonic.com/ac/cdn/e/control/relay/safety/catalog/mech_eng_sf.pdf,//media.digikey.com/Photos/Panasonic%20Elect%20Works%20Photos/SFS2-DC24V.jpg,SFS5-L-DC24V-D-ND,SFS5-L-DC24V-D,Panasonic Electric Works,RELAY SAFETY 6PST 6A 24V,0,0,"27.20000","0","50","Bulk","SFS","Active","Through Hole","24VDC","6PST-5NO/1NC (5 Form A, 1 Form B)","6A","250VAC, 30VDC - Max","Diode, Lighted Indicator","PC Pin","18 VDC","2.4 VDC","20ms","20ms","-40°C ~ 85°C","Silver Tin Oxide (AgSnO)"
https://industrial.panasonic.com/ac/cdn/e/control/relay/safety/catalog/mech_eng_sf.pdf,//media.digikey.com/Photos/Panasonic%20Elect%20Works%20Photos/SFS2-DC24V.jpg,SFS6-L-DC12V-D-ND,SFS6-L-DC12V-D,Panasonic Electric Works,RELAY SAFETY 6PST 6A 12V,0,0,"27.20000","0","50","Bulk","SFS","Active","Through Hole","12VDC","6PST-3NO/3NC (3 Form A, 3 Form B)","6A","250VAC, 30VDC - Max","Diode, Lighted Indicator","PC Pin","9 VDC","1.2 VDC","20ms","20ms","-40°C ~ 85°C","Silver Tin Oxide (AgSnO)"
https://industrial.panasonic.com/ac/cdn/e/control/relay/safety/catalog/mech_eng_sf.pdf,//media.digikey.com/Photos/Panasonic%20Elect%20Works%20Photos/SFS2-DC24V.jpg,SFS6-L-DC24V-D-ND,SFS6-L-DC24V-D,Panasonic Electric Works,RELAY SAFETY 6PST 6A 24V,0,0,"27.20000","0","50","Bulk","SFS","Active","Through Hole","24VDC","6PST-3NO/3NC (3 Form A, 3 Form B)","6A","250VAC, 30VDC - Max","Diode, Lighted Indicator","PC Pin","18 VDC","2.4 VDC","20ms","20ms","-40°C ~ 85°C","Silver Tin Oxide (AgSnO)"
https://industrial.panasonic.com/ac/cdn/e/control/relay/safety/catalog/mech_eng_sf.pdf,//media.digikey.com/Photos/Panasonic%20Elect%20Works%20Photos/SFS2-DC24V.jpg,SFS4-L-DC48V-D-ND,SFS4-L-DC48V-D,Panasonic Electric Works,RELAY SAFETY 6PST 6A 48V,0,0,"27.82900","0","50","Bulk","SFS","Active","Through Hole","48VDC","6PST-4NO/2NC (4 Form A, 2 Form B)","6A","250VAC, 30VDC - Max","Diode, Lighted Indicator","PC Pin","36 VDC","4.8 VDC","20ms","20ms","-40°C ~ 85°C","Silver Tin Oxide (AgSnO)"
https://industrial.panasonic.com/ac/cdn/e/control/relay/safety/catalog/mech_eng_sf.pdf,//media.digikey.com/Photos/Panasonic%20Elect%20Works%20Photos/SFS2-DC24V.jpg,SFS5-L-DC48V-D-ND,SFS5-L-DC48V-D,Panasonic Electric Works,RELAY SAFETY 6PST 6A 48V,0,0,"27.82900","0","50","Bulk","SFS","Active","Through Hole","48VDC","6PST-5NO/1NC (5 Form A, 1 Form B)","6A","250VAC, 30VDC - Max","Diode, Lighted Indicator","PC Pin","36 VDC","4.8 VDC","20ms","20ms","-40°C ~ 85°C","Silver Tin Oxide (AgSnO)"
https://industrial.panasonic.com/ac/cdn/e/control/relay/safety/catalog/mech_eng_sf.pdf,//media.digikey.com/Photos/Panasonic%20Elect%20Works%20Photos/SFS2-DC24V.jpg,SFS6-L-DC48V-D-ND,SFS6-L-DC48V-D,Panasonic Electric Works,RELAY SAFETY 6PST 6A 48V,0,0,"27.82900","0","50","Bulk","SFS","Active","Through Hole","48VDC","6PST-3NO/3NC (3 Form A, 3 Form B)","6A","250VAC, 30VDC - Max","Diode, Lighted Indicator","PC Pin","36 VDC","4.8 VDC","20ms","20ms","-40°C ~ 85°C","Silver Tin Oxide (AgSnO)"
https://industrial.panasonic.com/ac/cdn/e/control/relay/safety/catalog/mech_eng_sf.pdf,//media.digikey.com/Photos/Panasonic%20Elect%20Works%20Photos/SF3-DC24V.JPG,SF3-DC12V-ND,SF3-DC12V,Panasonic Electric Works,RELAY SAFETY 4PST 6A 12V,0,0,"33.11700","0","20","Bulk","SF3","Active","Through Hole","12VDC","4PST-3NO/1NC (3 Form A, 1 Form B)","6A","250VAC, 30VDC - Max","-","PC Pin","9.6 VDC","1.2 VDC","30ms","15ms","-40°C ~ 70°C","Silver Tin Oxide (AgSnO), Gold (Au)"
https://www3.panasonic.biz/ac/e_download/control/relay/safety/catalog/mech_eng_sfw.pdf,//media.digikey.com/photos/Panasonic%20Elect%20Works%20Photos/SF2D-%20SERIES.jpg,SF2D-DC48V-ND,SF2D-DC48V,Panasonic Electric Works,RELAY SAFETY 4PST 6A 48V,0,0,"34.08600","0","20","Tray","SF2D","Active","Through Hole","48VDC","4PST-2NO/2NC (2 Form A, 2 Form B)","6A","440VAC, 30VDC - Max","-","PC Pin","36 VDC","4.8 VDC","17ms","7ms","-40°C ~ 70°C","Silver Tin Oxide (AgSnO)"
https://www3.panasonic.biz/ac/e_download/control/relay/safety/catalog/mech_eng_sfy.pdf,//media.digikey.com/photos/Panasonic%20Elect%20Works%20Photos/SFY2-DC12V.JPG,SFY2-DC18V-ND,SFY2-DC18V,Panasonic Electric Works,RELAY SAFETY 4PST 6A 18V,0,0,"34.44700","0","20","Bulk","SF-Y","Active","Through Hole","18VDC","4PST-2NO/2NC (2 Form A, 2 Form B)","6A","250VAC, 30VDC - Max","-","PC Pin","13.5 VDC","2.7 VDC","20ms","10ms","-40°C ~ 70°C","Silver Nickel (AgNi), Gold (Au)"
https://www3.panasonic.biz/ac/e_download/control/relay/safety/catalog/mech_eng_sfy.pdf,//media.digikey.com/photos/Panasonic%20Elect%20Works%20Photos/SFY2-DC12V.JPG,SFY2-DC21V-ND,SFY2-DC21V,Panasonic Electric Works,RELAY SAFETY 4PST 6A 21V,0,0,"34.44700","0","20","Bulk","SF-Y","Active","Through Hole","21VDC","4PST-2NO/2NC (2 Form A, 2 Form B)","6A","250VAC, 30VDC - Max","-","PC Pin","15.8 VDC","3.2 VDC","20ms","10ms","-40°C ~ 70°C","Silver Nickel (AgNi), Gold (Au)"
https://www3.panasonic.biz/ac/e_download/control/relay/safety/catalog/mech_eng_sfy.pdf,//media.digikey.com/photos/Panasonic%20Elect%20Works%20Photos/SFY3-DC12V_sml.jpg,SFY3-DC21V-ND,SFY3-DC21V,Panasonic Electric Works,RELAY SAFETY 4PST 6A 21V,0,0,"34.44700","0","20","Bulk","SF-Y","Active","Through Hole","21VDC","4PST-3NO/1NC (3 Form A, 1 Form B)","6A","250VAC, 30VDC - Max","-","PC Pin","15.8 VDC","3.2 VDC","20ms","10ms","-40°C ~ 70°C","Silver Nickel (AgNi), Gold (Au)"
https://www3.panasonic.biz/ac/e_download/control/relay/safety/catalog/mech_eng_sfy.pdf,//media.digikey.com/photos/Panasonic%20Elect%20Works%20Photos/SFY3-DC12V_sml.jpg,255-4132-ND,SFY3-DC12V,Panasonic Electric Works,RELAY SAFETY 4PST 6A 12V,0,0,"34.44700","0","20","Bulk","SF-Y","Active","Through Hole","12VDC","4PST-3NO/1NC (3 Form A, 1 Form B)","6A","250VAC, 30VDC - Max","-","PC Pin","9 VDC","1.8 VDC","20ms","10ms","-40°C ~ 70°C","Silver Nickel (AgNi), Gold (Au)"
https://www3.panasonic.biz/ac/e_download/control/relay/safety/catalog/mech_eng_sfw.pdf,//media.digikey.com/photos/Panasonic%20Elect%20Works%20Photos/SF2D-%20SERIES.jpg,SF2D-DC60V-ND,SF2D-DC60V,Panasonic Electric Works,RELAY SAFETY 4PST 6A 60V,0,0,"35.22600","0","20","Tray","SF2D","Active","Through Hole","60VDC","4PST-2NO/2NC (2 Form A, 2 Form B)","6A","440VAC, 30VDC - Max","-","PC Pin","45 VDC","6 VDC","17ms","7ms","-40°C ~ 70°C","Silver Tin Oxide (AgSnO)"
https://industrial.panasonic.com/ac/cdn/e/control/relay/safety/catalog/mech_eng_sf.pdf,//media.digikey.com/Photos/Panasonic%20Elect%20Works%20Photos/SF3-DC24V.JPG,SF3-DC48V-ND,SF3-DC48V,Panasonic Electric Works,RELAY SAFETY 4PST 6A 48V,0,0,"35.56800","0","20","Bulk","SF3","Active","Through Hole","48VDC","4PST-3NO/1NC (3 Form A, 1 Form B)","6A","250VAC, 30VDC - Max","-","PC Pin","38.4 VDC","4.8 VDC","30ms","15ms","-40°C ~ 70°C","Silver Tin Oxide (AgSnO), Gold (Au)"
https://www3.panasonic.biz/ac/e_download/control/relay/safety/catalog/mech_eng_sfy.pdf,//media.digikey.com/photos/Panasonic%20Elect%20Works%20Photos/SFY4-DC12V.JPG,SFY4-DC21V-ND,SFY4-DC21V,Panasonic Electric Works,RELAY SAFETY 6PST 6A 21V,0,0,"38.64600","0","20","Bulk","SF-Y","Active","Through Hole","21VDC","6PST-4NO/2NC (4 Form A, 2 Form B)","6A","250VAC, 30VDC - Max","-","PC Pin","15.8 VDC","3.2 VDC","20ms","10ms","-40°C ~ 70°C","Silver Nickel (AgNi), Gold (Au)"
https://www3.panasonic.biz/ac/e_download/control/relay/safety/catalog/mech_eng_sfy.pdf,//media.digikey.com/photos/Panasonic%20Elect%20Works%20Photos/SFY5-DC12V.JPG,SFY5-DC18V-ND,SFY5-DC18V,Panasonic Electric Works,RELAY SAFETY 6PST 6A 18V,0,0,"38.64600","0","20","Bulk","SF-Y","Active","Through Hole","18VDC","6PST-5NO/1NC (5 Form A, 1 Form B)","6A","250VAC, 30VDC - Max","-","PC Pin","13.5 VDC","2.7 VDC","20ms","10ms","-40°C ~ 70°C","Silver Nickel (AgNi), Gold (Au)"
https://www3.panasonic.biz/ac/e_download/control/relay/safety/catalog/mech_eng_sfy.pdf,//media.digikey.com/photos/Panasonic%20Elect%20Works%20Photos/SFY5-DC12V.JPG,SFY5-DC21V-ND,SFY5-DC21V,Panasonic Electric Works,RELAY SAFETY 6PST 6A 21V,0,0,"38.64600","0","20","Bulk","SF-Y","Active","Through Hole","21VDC","6PST-5NO/1NC (5 Form A, 1 Form B)","6A","250VAC, 30VDC - Max","-","PC Pin","15.8 VDC","3.2 VDC","20ms","10ms","-40°C ~ 70°C","Silver Nickel (AgNi), Gold (Au)"
https://www3.panasonic.biz/ac/e_download/control/relay/safety/catalog/mech_eng_sfy.pdf,//media.digikey.com/photos/Panasonic%20Elect%20Works%20Photos/SFY4-DC12V.JPG,255-4137-ND,SFY4-DC5V,Panasonic Electric Works,RELAY SAFETY 6PST 6A 5V,0,0,"38.64600","0","20","Bulk","SF-Y","Active","Through Hole","5VDC","6PST-4NO/2NC (4 Form A, 2 Form B)","6A","250VAC, 30VDC - Max","-","PC Pin","3.75 VDC","0.75 VDC","20ms","10ms","-40°C ~ 70°C","Silver Nickel (AgNi), Gold (Au)"
https://www3.panasonic.biz/ac/e_download/control/relay/safety/catalog/mech_eng_sfy.pdf,//media.digikey.com/photos/Panasonic%20Elect%20Works%20Photos/SFY5-DC12V.JPG,255-4140-ND,SFY5-DC5V,Panasonic Electric Works,RELAY SAFETY 6PST 6A 5V,0,0,"38.64600","0","20","Bulk","SF-Y","Active","Through Hole","5VDC","6PST-5NO/1NC (5 Form A, 1 Form B)","6A","250VAC, 30VDC - Max","-","PC Pin","3.75 VDC","0.75 VDC","20ms","10ms","-40°C ~ 70°C","Silver Nickel (AgNi), Gold (Au)"
