Datasheets,Image,Digi-Key Part Number,Manufacturer Part Number,Manufacturer,Description,Quantity Available,Factory Stock,Unit Price (USD),@ qty,Minimum Quantity,"Series","Part Status","Type","Color","Style","Voltage - Input","Current - Input","Voltage - Output","Current - Output","Turn On Time","Turn Off Time","Features"
http://www.crydom.com/en/products/catalog/standard_input.pdf,//media.digikey.com/Photos/Crydom%20Photos/MFG_IDC24.jpg,IDC5N-ND,IDC5N,Sensata-Crydom,DC INPUT MODULE 10-48V,0,0,"Obsolete","0","25","IDC","Obsolete","DC Input Module","White","Standard","10 ~ 48VDC","34mA","5VDC","16mA","8ms","7ms","Hold Down Screw"
"//media.digikey.com/pdf/Data%20Sheets/Crydom%20PDFs/IAC,%20(S)MIAC,%20X4IAC%20Series.pdf",//media.digikey.com/Photos/Crydom%20Photos/MFG_M-IAC24.jpg,MIAC5E-ND,M-IAC5E,Sensata-Crydom,AC INPUT MODULE 18-36V,0,0,"Obsolete","0","25","M","Obsolete","AC Input Module","Yellow","Mini","18 ~ 36VAC","-","5VDC","-","-","-","-"
"//media.digikey.com/pdf/Data%20Sheets/Crydom%20PDFs/IDC,%20(S)MIDC,%20X4IDC%20Series.pdf",//media.digikey.com/Photos/Crydom%20Photos/MFG_M-IDC24.jpg,MIDC5F-ND,M-IDC5F,Sensata-Crydom,DC INPUT MODULE 4-32V,0,0,"Obsolete","0","25","M","Obsolete","DC Input Module","White","Mini","4 ~ 32VDC","68mA","5VDC","16mA","0.05ms","0.10ms","-"
http://www.crydom.com/en/products/catalog/m_output_modules.pdf,//media.digikey.com/Photos/Crydom%20Photos/MFG_M-OAC24.jpg,MOAC5AH-ND,M-OAC5AH,Sensata-Crydom,AC OUTPUT MODULE 5A,0,0,"Obsolete","0","25","M","Obsolete","AC Output Module","Black","Mini","5VDC","20mA","24 ~ 280VAC","5A","8.33ms","8.33ms","-"
http://www.crydom.com/en/products/catalog/m_output_modules.pdf,//media.digikey.com/Photos/Crydom%20Photos/MFG_M-OAC24.jpg,MOAC5L-ND,M-OAC5L,Sensata-Crydom,AC OUTPUT MODULE 20MA 50VDC MINI,0,0,"Obsolete","0","25","M","Obsolete","AC Output Module","Black","Mini","5VDC","20mA","-","-","-","-","-"
http://www.crydom.com/en/products/catalog/m_output_modules.pdf,//media.digikey.com/Photos/Crydom%20Photos/MFG_M-OAC24.jpg,MOAC5R-ND,M-OAC5R,Sensata-Crydom,AC OUTPUT MODULE 3.5A,0,0,"Obsolete","0","25","M","Obsolete","AC Output Module","Black","Mini","5VDC","20mA","12 ~ 140VAC","3.5A","0.10ms","8.33ms","-"
http://www.crydom.com/en/products/catalog/m_output_modules.pdf,//media.digikey.com/Photos/Crydom%20Photos/MFG_M-OAC24.jpg,MOACU-ND,M-OACU,Sensata-Crydom,AC OUTPUT MODULE 3.5A,0,0,"Obsolete","0","25","M","Obsolete","AC Output Module","Black","Mini","15VDC","44mA","12 ~ 140VAC","3.5A","8.33ms","8.33ms","-"
http://www.crydom.com/en/products/catalog/m_output_modules.pdf,//media.digikey.com/Photos/Crydom%20Photos/MFG_M-OAC24.jpg,MOACUA-ND,M-OACUA,Sensata-Crydom,AC OUTPUT MODULE 3.5A,0,0,"Obsolete","0","25","M","Obsolete","AC Output Module","Black","Mini","15VDC","44mA","24 ~ 280VAC","3.5A","8.33ms","8.33ms","-"
http://www.crydom.com/en/products/catalog/m_output_modules.pdf,//media.digikey.com/Photos/Crydom%20Photos/MFG_M-OAC24.jpg,MOACUAH-ND,M-OACUAH,Sensata-Crydom,AC OUTPUT MODULE 5A,0,0,"Obsolete","0","25","M","Obsolete","AC Output Module","Black","Mini","15VDC","44mA","24 ~ 280VAC","5A","8.33ms","8.33ms","-"
http://www.crydom.com/en/products/catalog/m_output_modules.pdf,//media.digikey.com/Photos/Crydom%20Photos/MFG_M-ODC15.jpg,MODC5F-ND,M-ODC5F,Sensata-Crydom,DC OUTPUT MODULE 3A,0,0,"Obsolete","0","25","M","Obsolete","DC Output Module","Red","Mini","5VDC","18mA","3 ~ 60VDC","3A","0.025ms","0.05ms","-"
http://www.crydom.com/en/products/catalog/standard_output.pdf,//media.digikey.com/Photos/Crydom%20Photos/MFG_OAC24.jpg,OAC5AR-ND,OAC5AR,Sensata-Crydom,AC OUTPUT MODULE 3.5A,0,0,"Obsolete","0","25","OAC","Obsolete","AC Output Module","Black","Standard","5VDC","20mA","24 ~ 280VAC","3.5A","0.10ms","8.33ms","Hold Down Screw"
http://www.crydom.com/en/products/catalog/standard_output.pdf,//media.digikey.com/Photos/Crydom%20Photos/MFG_OAC24.jpg,OAC5R-ND,OAC5R,Sensata-Crydom,AC OUTPUT MODULE 3.5A,0,0,"Obsolete","0","25","OAC","Obsolete","AC Output Module","Black","Standard","5VDC","20mA","12 ~ 140VAC","3.5A","0.10ms","8.33ms","Hold Down Screw"
-,//media.digikey.com/Photos/Crydom%20Photos/MFG_OAC24.jpg,OACU-ND,OACU,Sensata-Crydom,AC OUTPUT MODULE 3.5A,0,0,"Obsolete","0","25","OAC","Obsolete","AC Output Module","Black","Standard","15VDC","44mA","12 ~ 140VAC","3.5A","8.33ms","8.33ms","Hold Down Screw"
-,//media.digikey.com/Photos/Crydom%20Photos/MFG_OAC24.jpg,OACUA-ND,OACUA,Sensata-Crydom,AC OUTPUT MODULE 3.5A,0,0,"Obsolete","0","25","OAC","Obsolete","AC Output Module","Black","Standard","15VDC","44mA","24 ~ 280VAC","3.5A","8.33ms","8.33ms","Hold Down Screw"
http://www.crydom.com/en/products/catalog/standard_output.pdf,//media.digikey.com/Photos/Crydom%20Photos/MFG_ODC24.jpg,ODC24F-ND,ODC24F,Sensata-Crydom,DC OUTPUT MODULE 3A,0,0,"Obsolete","0","25","ODC","Obsolete","DC Output Module","Red","Standard","24VDC","13mA","3 ~ 60VDC","3A","0.025ms","0.05ms","Hold Down Screw"
http://www.crydom.com/en/products/catalog/standard_output.pdf,//media.digikey.com/Photos/Crydom%20Photos/MFG_ODC24.jpg,ODC5F-ND,ODC5F,Sensata-Crydom,DC OUTPUT MODULE 3A,0,0,"Obsolete","0","25","ODC","Obsolete","DC Output Module","Red","Standard","5VDC","18mA","3 ~ 60VDC","3A","0.025ms","0.05ms","Hold Down Screw"
http://www.crydom.com/en/products/catalog/standard_output.pdf,//media.digikey.com/Photos/Crydom%20Photos/MFG_ODC24.jpg,ODC5MA-ND,ODC5MA,Sensata-Crydom,DC OUTPUT MODULE 3A,0,0,"Obsolete","0","25","ODC","Obsolete","DC Output Module","Red","Standard","5VDC","18mA","1 ~ 200VDC","3A","1ms","0.05ms","Hold Down Screw"
http://www.crydom.com/en/products/catalog/standard_output.pdf,//media.digikey.com/Photos/Crydom%20Photos/MFG_ODC24.jpg,ODC5MC-ND,ODC5MC,Sensata-Crydom,DC OUTPUT MODULE 5A,0,0,"Obsolete","0","25","ODC","Obsolete","DC Output Module","Red","Standard","5VDC","18mA","1 ~ 100VDC","5A","1ms","0.05ms","Hold Down Screw"
https://omronfs.omron.com/en_US/ecb/products/pdf/en-g3tb.pdf,-,G3TB-OA203PZM-USDC4-24-ND,G3TB-OA203PZM-US DC4-24,Omron Automation and Safety,AC OUTPUT MODULE 3A,0,0,"Obsolete","0","1","G3TB","Obsolete","AC Output Module","Black","Mini","4 ~ 24VDC","5mA","75 ~ 264VAC","3A","1/2 Cycle + 1ms","1/2 Cycle + 1ms","Status LED(s)"
//media.digikey.com/pdf/Data%20Sheets/Omron%20PDFs/G3TC.pdf,-,G3TC-IAC15AAC/DC240-ND,G3TC-IAC15A AC/DC 240,Omron Automation and Safety,AC INPUT MODULE 240V,0,0,"Obsolete","0","1","G3TC","Obsolete","AC Input Module","Yellow","Standard","240VAC","5mA","15VDC","15mA","20ms","20ms","Hold Down Screw"
//media.digikey.com/pdf/Data%20Sheets/Omron%20PDFs/G3TC.pdf,-,G3TC-IAC24AAC/DC240-ND,G3TC-IAC24A AC/DC 240,Omron Automation and Safety,AC INPUT MODULE 240V,0,0,"Obsolete","0","1","G3TC","Obsolete","AC Input Module","Yellow","Standard","240VAC","5mA","24VDC","12mA","20ms","20ms","Hold Down Screw"
//media.digikey.com/pdf/Data%20Sheets/Omron%20PDFs/G3TC.pdf,"//media.digikey.com/photos/Omron%20Elect%20Photos/G3TC-OAC5-DC5,%20G3TC-OAC15-DC15,%20G3TC-OAC24-D24,%20G3TCOAC5ADC5.jpg",G3TC-OAC15ADC15-ND,G3TC-OAC15A DC15,Omron Automation and Safety,AC OUTPUT MODULE 3A,0,0,"Obsolete","0","1","G3TC","Obsolete","AC Output Module","Black","Standard","15VDC","18mA","75 ~ 280VAC","3A","1/2 Cycle + 1ms","1/2 Cycle + 1ms","Hold Down Screw"
//media.digikey.com/pdf/Data%20Sheets/Omron%20PDFs/G3TC.pdf,"//media.digikey.com/photos/Omron%20Elect%20Photos/G3TC-OAC5-DC5,%20G3TC-OAC15-DC15,%20G3TC-OAC24-D24,%20G3TCOAC5ADC5.jpg",G3TC-OAC24ADC24-ND,G3TC-OAC24A DC24,Omron Automation and Safety,AC OUTPUT MODULE 3A,0,0,"Obsolete","0","1","G3TC","Obsolete","AC Output Module","Black","Standard","24VDC","18mA","75 ~ 280VAC","3A","1/2 Cycle + 1ms","1/2 Cycle + 1ms","Hold Down Screw"
//media.digikey.com/pdf/Data%20Sheets/Omron%20PDFs/G3TC.pdf,"//media.digikey.com/photos/Omron%20Elect%20Photos/G3TC-ODC5-DC5,%20G3TC-ODC5A-DC5,%20G3TC-ODC15-DC15,%20G3TC-ODC24-DC24.jpg",G3TC-ODC15ADC15-ND,G3TC-ODC15A DC15,Omron Automation and Safety,DC OUTPUT MODULE 1A,0,0,"Obsolete","0","1","G3TC","Obsolete","DC Output Module","Red","Standard","15VDC","18mA","5 ~ 200VDC","1A","0.10ms","0.75ms","Hold Down Screw"
//media.digikey.com/pdf/Data%20Sheets/Omron%20PDFs/G3TC.pdf,"//media.digikey.com/photos/Omron%20Elect%20Photos/G3TC-ODC5-DC5,%20G3TC-ODC5A-DC5,%20G3TC-ODC15-DC15,%20G3TC-ODC24-DC24.jpg",G3TC-ODC24ADC24-ND,G3TC-ODC24A DC24,Omron Automation and Safety,DC OUTPUT MODULE 1A,0,0,"Obsolete","0","1","G3TC","Obsolete","DC Output Module","Red","Standard","24VDC","18mA","5 ~ 200VDC","1A","0.10ms","0.75ms","Hold Down Screw"
//media.digikey.com/pdf/Data%20Sheets/Crouzet%20PDFs/841450xx_SIMM_Series_Output.pdf,//media.digikey.com/Photos/Crouzet%20Photos/84145001.JPG,966-1067-ND,84145001,Crouzet,DC OUTPUT MODULE 500MA,0,0,"Obsolete","0","5","SIMM","Obsolete","DC Output Module","-","DIN Rail Mount","24VDC","6mA","5 ~ 48VDC","500mA","0.02ms","0.10ms","Status LED(s)"
//media.digikey.com/pdf/Data%20Sheets/Crouzet%20PDFs/841450xx_SIMM_Series_Output.pdf,-,84145004-ND,84145004,Crouzet,DC OUTPUT MODULE 500MA,0,0,"Obsolete","0","5","SIMM","Obsolete","DC Output Module","-","DIN Rail Mount","110VAC/DC","7mA","5 ~ 48VDC","500mA","30ms","20ms","Status LED(s)"
//media.digikey.com/pdf/Data%20Sheets/Crouzet%20PDFs/841450xx_SIMM_Series_Output.pdf,-,84145005-ND,84145005,Crouzet,DC OUTPUT MODULE 500MA,0,0,"Obsolete","0","5","SIMM","Obsolete","DC Output Module","-","DIN Rail Mount","230VAC","8.5mA","5 ~ 48VDC","500mA","45ms","15ms","Status LED(s)"
//media.digikey.com/pdf/Data%20Sheets/Crouzet%20PDFs/841450xx_SIMM_Series_Output.pdf,-,84145010-ND,84145010,Crouzet,DC OUTPUT MODULE 2A,0,0,"Obsolete","0","5","SIMM","Obsolete","DC Output Module","-","DIN Rail Mount","5VDC","6mA","5 ~ 48VDC","2A","1ms","5ms","Status LED(s)"
//media.digikey.com/pdf/Data%20Sheets/Crouzet%20PDFs/841450xx_SIMM_Series_Output.pdf,//media.digikey.com/Photos/Crouzet%20Photos/84145011.JPG,966-1076-ND,84145011,Crouzet,DC OUTPUT MODULE 2A,0,0,"Obsolete","0","5","SIMM","Obsolete","DC Output Module","-","DIN Rail Mount","24VDC","6mA","5 ~ 48VDC","2A","1ms","5ms","Status LED(s)"
//media.digikey.com/pdf/Data%20Sheets/Crouzet%20PDFs/841450xx_SIMM_Series_Output.pdf,-,84145015-ND,84145015,Crouzet,DC OUTPUT MODULE 2A,0,0,"Obsolete","0","5","SIMM","Obsolete","DC Output Module","-","DIN Rail Mount","230VAC","7mA","5 ~ 48VDC","2A","1ms","10ms","Status LED(s)"
//media.digikey.com/pdf/Data%20Sheets/Crouzet%20PDFs/841450xx_SIMM_Series_Output.pdf,-,84145020-ND,84145020,Crouzet,AC OUTPUT MODULE 500MA,0,0,"Obsolete","0","5","SIMM","Obsolete","AC Output Module","-","DIN Rail Mount","5VDC","6mA","24 ~ 250VAC","500mA","10ms","10ms","Status LED(s)"
//media.digikey.com/pdf/Data%20Sheets/Crouzet%20PDFs/841450xx_SIMM_Series_Output.pdf,//media.digikey.com/Photos/Crouzet%20Photos/84145021.JPG,966-1077-ND,84145021,Crouzet,AC OUTPUT MODULE 500MA,0,0,"Obsolete","0","5","SIMM","Obsolete","AC Output Module","-","DIN Rail Mount","24VDC","6mA","24 ~ 250VAC","500mA","10ms","10ms","Status LED(s)"
//media.digikey.com/pdf/Data%20Sheets/Crouzet%20PDFs/841450xx_SIMM_Series_Output.pdf,-,84145024-ND,84145024,Crouzet,AC OUTPUT MODULE 500MA,0,0,"Obsolete","0","5","SIMM","Obsolete","AC Output Module","-","DIN Rail Mount","110VAC/DC","6mA","24 ~ 250VAC","500mA","10ms","10ms","Status LED(s)"
//media.digikey.com/pdf/Data%20Sheets/Crouzet%20PDFs/841450xx_SIMM_Series_Output.pdf,-,84145025-ND,84145025,Crouzet,AC OUTPUT MODULE 500MA,0,0,"Obsolete","0","5","SIMM","Obsolete","AC Output Module","-","DIN Rail Mount","230VAC","7mA","24 ~ 250VAC","500mA","10ms","10ms","Status LED(s)"
//media.digikey.com/pdf/Data%20Sheets/Crouzet%20PDFs/841450xx_SIMM_Series_Output.pdf,-,966-1078-ND,84145031,Crouzet,AC OUTPUT MODULE 1A,0,0,"Obsolete","0","5","SIMM","Obsolete","AC Output Module","-","DIN Rail Mount","24VDC","6mA","24 ~ 250VAC","1A","8.33ms","8.33ms","Status LED(s)"
//media.digikey.com/pdf/Data%20Sheets/Crouzet%20PDFs/8414504x_SIMM_Series_Output.pdf,//media.digikey.com/Photos/Crouzet%20Photos/84145041.jpg,646-1210-ND,84145041,Crouzet,AC OUTPUT MODULE 6A,0,0,"Obsolete","0","5","SIMM","Obsolete","AC Output Module","-","DIN Rail Mount","24VDC","20mA","1 ~ 250VAC","6A","8ms","10ms","Status LED(s)"
//media.digikey.com/pdf/Data%20Sheets/Crouzet%20PDFs/8414504x_SIMM_Series_Output.pdf,-,646-1211-ND,84145042,Crouzet,AC OUTPUT MODULE 6A,0,0,"Obsolete","0","5","SIMM","Obsolete","AC Output Module","-","DIN Rail Mount","24VAC/DC","20mA","1 ~ 250VAC","6A","8ms","10ms","Status LED(s)"
//media.digikey.com/pdf/Data%20Sheets/Crouzet%20PDFs/8414504x_SIMM_Series_Output.pdf,-,646-1212-ND,84145043,Crouzet,AC OUTPUT MODULE 6A,0,0,"Obsolete","0","5","SIMM","Obsolete","AC Output Module","-","DIN Rail Mount","110VAC/DC","5mA","1 ~ 250VAC","6A","8ms","10ms","Status LED(s)"
//media.digikey.com/pdf/Data%20Sheets/Crouzet%20PDFs/8414504x_SIMM_Series_Output.pdf,-,84145046-ND,84145046,Crouzet,AC OUTPUT MODULE 6A,0,0,"Obsolete","0","5","SIMM","Obsolete","AC Output Module","-","DIN Rail Mount","230VAC","6mA","1 ~ 250VAC","6A","8ms","10ms","Status LED(s)"
"//media.digikey.com/pdf/Data%20Sheets/Crouzet%20PDFs/841450(6,7)x_SIMM_Series_Input.pdf",-,84145061-ND,84145061,Crouzet,DC INPUT MODULE 24V,0,0,"Obsolete","0","5","SIMM","Obsolete","DC Input Module","-","DIN Rail Mount","24VDC","20mA","-","-","8ms","10ms","Status LED(s)"
"//media.digikey.com/pdf/Data%20Sheets/Crouzet%20PDFs/841450(6,7)x_SIMM_Series_Input.pdf",-,84145062-ND,84145062,Crouzet,AC/DC INPUT MODULE 24V,0,0,"Obsolete","0","5","SIMM","Obsolete","AC/DC Input Module","-","DIN Rail Mount","24VAC/DC","20mA","-","-","8ms","10ms","Status LED(s)"
"//media.digikey.com/pdf/Data%20Sheets/Crouzet%20PDFs/841450(6,7)x_SIMM_Series_Input.pdf",-,84145064-ND,84145064,Crouzet,AC INPUT MODULE 120V,0,0,"Obsolete","0","5","SIMM","Obsolete","AC Input Module","-","DIN Rail Mount","120VAC","5mA","-","-","8ms","10ms","Status LED(s)"
"//media.digikey.com/pdf/Data%20Sheets/Crouzet%20PDFs/841450(6,7)x_SIMM_Series_Input.pdf",-,84145066-ND,84145066,Crouzet,AC INPUT MODULE 240V,0,0,"Obsolete","0","5","SIMM","Obsolete","AC Input Module","-","DIN Rail Mount","240VAC","5mA","-","-","8ms","10ms","Status LED(s)"
"//media.digikey.com/pdf/Data%20Sheets/Crouzet%20PDFs/841450(6,7)x_SIMM_Series_Input.pdf",-,84145071-ND,84145071,Crouzet,DC INPUT MODULE 24V,0,0,"Obsolete","0","5","SIMM","Obsolete","DC Input Module","-","DIN Rail Mount","24VDC","20mA","-","-","8ms","10ms","Status LED(s)"
http://www.crydom.com/en/products/catalog/c4_input_modules.pdf,//media.digikey.com/Photos/Crydom%20Photos/MFG_C4IDC.jpg,C4IDCB-ND,C4IDCB,Sensata-Crydom,DC INPUT MODULE 4-16V,0,0,"Obsolete","0","25","C4","Obsolete","DC Input Module","White","C4","4 ~ 16VDC","40mA","4.5 ~ 30VDC","25mA","0.05ms","0.10ms","Hold Down Screw, Status LED(s)"
http://www.crydom.com/en/products/catalog/c4_input_modules.pdf,//media.digikey.com/Photos/Crydom%20Photos/MFG_C4IDC.jpg,C4IDCG-ND,C4IDCG,Sensata-Crydom,DC INPUT MODULE 35-60V,0,0,"Obsolete","0","25","C4","Obsolete","DC Input Module","White","C4","35 ~ 60VDC","10mA","4.5 ~ 30VDC","25mA","10ms","10ms","Hold Down Screw, Status LED(s)"
http://www.crydom.com/en/products/catalog/c4_input_modules.pdf,//media.digikey.com/Photos/Crydom%20Photos/MFG_C4IDC.jpg,C4IDCK-ND,C4IDCK,Sensata-Crydom,DC INPUT MODULE 2.5-16V,0,0,"Obsolete","0","25","C4","Obsolete","DC Input Module","White","C4","2.5 ~ 16VDC","60mA","4.5 ~ 30VDC","25mA","0.025ms","0.025ms","Hold Down Screw, Status LED(s)"
http://www.crydom.com/en/products/catalog/c4_output_modules.pdf,//media.digikey.com/Photos/Crydom%20Photos/MFG_C4OAC.jpg,C4OACAR-ND,C4OACAR,Sensata-Crydom,AC OUTPUT MODULE 3A,0,0,"Obsolete","0","25","C4","Obsolete","AC Output Module","Black","C4","4 ~ 32VDC","22mA","12 ~ 280VAC","3A","0.10ms","8.33ms","Hold Down Screw, Fused, Status LED(s)"
http://www.crydom.com/en/products/catalog/c4_output_modules.pdf,//media.digikey.com/Photos/Crydom%20Photos/MFG_C4OAC.jpg,C4OACR-ND,C4OACR,Sensata-Crydom,AC OUTPUT MODULE 3A,0,0,"Obsolete","0","25","C4","Obsolete","AC Output Module","Black","C4","4 ~ 32VDC","22mA","12 ~ 140VAC","3A","0.10ms","8.33ms","Hold Down Screw, Fused, Status LED(s)"
http://www.crydom.com/en/products/catalog/m_output_modules.pdf,//media.digikey.com/Photos/Crydom%20Photos/MFG_M-ODC15.jpg,646-MODC5MA-ND,M-ODC5MA,Sensata-Crydom,DC OUTPUT MODULE 3A,0,0,"Obsolete","0","25","M","Obsolete","DC Output Module","Red","Mini","5VDC","18mA","1 ~ 200VDC","3A","1ms","0.05ms","-"
http://www.crydom.com/en/products/catalog/m_output_modules.pdf,//media.digikey.com/Photos/Crydom%20Photos/MFG_M-ODC15.jpg,646-MODC5MC-ND,M-ODC5MC,Sensata-Crydom,DC OUTPUT MODULE 5A,0,0,"Obsolete","0","25","M","Obsolete","DC Output Module","Red","Mini","5VDC","18mA","1 ~ 100VDC","5A","1ms","0.05ms","-"
http://www.crydom.com/en/products/catalog/m_output_modules.pdf,//media.digikey.com/Photos/Crydom%20Photos/MFG_M-ODC15.jpg,646-MODC5ML-ND,M-ODC5ML,Sensata-Crydom,DC OUTPUT MODULE 5A,0,0,"Obsolete","0","25","M","Obsolete","DC Output Module","Red","Mini","5VDC","18mA","1 ~ 50VDC","5A","1ms","0.05ms","-"
http://www.crydom.com/en/products/catalog/sm_output_modules.pdf,//media.digikey.com/Photos/Crydom%20Photos/MFG_SM-OAC15.jpg,SMOAC5AH-ND,SM-OAC5AH,Sensata-Crydom,AC OUTPUT MODULE 5A,0,0,"Obsolete","0","25","SM","Obsolete","AC Output Module","Black","Mini","5VDC","20mA","24 ~ 280VAC","5A","8.33ms","8.33ms","-"
http://www.crydom.com/en/products/catalog/sm_output_modules.pdf,//media.digikey.com/Photos/Crydom%20Photos/MFG_SM-OAC15.jpg,SMOAC5R-ND,SM-OAC5R,Sensata-Crydom,AC OUTPUT MODULE 3.5A,0,0,"Obsolete","0","25","SM","Obsolete","AC Output Module","Black","Mini","5VDC","20mA","12 ~ 140VAC","3.5A","0.10ms","8.33ms","-"
http://www.crouzet-ssr.com/english/products/download/universal_modules.pdf,//media.digikey.com/Photos/Crydom%20Photos/MFG_SM-OAC15.jpg,SMOACU-ND,SM-OACU,Sensata-Crydom,AC OUTPUT MODULE 3.5A,0,0,"Obsolete","0","25","SM","Obsolete","AC Output Module","Black","Mini","15VDC","44mA","12 ~ 140VAC","3.5A","8.33ms","8.33ms","-"
http://www.crouzet-ssr.com/english/products/download/universal_modules.pdf,//media.digikey.com/Photos/Crydom%20Photos/MFG_SM-OAC15.jpg,SMOACUA-ND,SM-OACUA,Sensata-Crydom,AC OUTPUT MODULE 3.5A,0,0,"Obsolete","0","25","SM","Obsolete","AC Output Module","Black","Mini","15VDC","44mA","24 ~ 280VAC","3.5A","8.33ms","8.33ms","-"
http://www.crouzet-ssr.com/english/products/download/universal_modules.pdf,//media.digikey.com/Photos/Crydom%20Photos/MFG_SM-OAC15.jpg,SMOACUAH-ND,SM-OACUAH,Sensata-Crydom,AC OUTPUT MODULE 5A,0,0,"Obsolete","0","25","SM","Obsolete","AC Output Module","Black","Mini","15VDC","44mA","24 ~ 280VAC","5A","8.33ms","8.33ms","-"
http://www.crydom.com/en/products/catalog/sm_output_modules.pdf,//media.digikey.com/Photos/Crydom%20Photos/MFG_SM-ODC15.jpg,SMODC5F-ND,SM-ODC5F,Sensata-Crydom,DC OUTPUT MODULE 3A,0,0,"Obsolete","0","25","SM","Obsolete","DC Output Module","Red","Mini","5VDC","18mA","3 ~ 60VDC","3A","0.025ms","0.05ms","-"
http://www.crydom.com/en/products/catalog/sm_output_modules.pdf,//media.digikey.com/Photos/Crydom%20Photos/MFG_SM-ODC15.jpg,SMODC5MA-ND,SM-ODC5MA,Sensata-Crydom,DC OUTPUT MODULE 3A,0,0,"Obsolete","0","25","SM","Obsolete","DC Output Module","Red","Mini","5VDC","18mA","1 ~ 200VDC","3A","1ms","0.05ms","-"
http://www.crydom.com/en/products/catalog/sm_output_modules.pdf,//media.digikey.com/Photos/Crydom%20Photos/MFG_SM-ODC15.jpg,SMODC5MC-ND,SM-ODC5MC,Sensata-Crydom,DC OUTPUT MODULE 5A,0,0,"Obsolete","0","25","SM","Obsolete","DC Output Module","Red","Mini","5VDC","18mA","1 ~ 100VDC","5A","1ms","0.05ms","-"
http://www.crydom.com/en/products/catalog/sm_output_modules.pdf,//media.digikey.com/Photos/Crydom%20Photos/MFG_SM-ODC15.jpg,SMODC5ML-ND,SM-ODC5ML,Sensata-Crydom,DC OUTPUT MODULE 5A,0,0,"Obsolete","0","25","SM","Obsolete","DC Output Module","Red","Mini","5VDC","18mA","1 ~ 50VDC","5A","1ms","0.05ms","-"
http://www.grayhill.com/assets/1/7/Dry_Contact.pdf,-,70-OAC5RLY-ND,70-OAC5RLY,Grayhill Inc.,AC OUTPUT MODULE 3A,0,0,"Obsolete","0","1","70","Obsolete","AC Output Module","Black","Standard","5VDC","26mA","0 ~ 250VAC, 0 ~ 110VDC","3A","11ms","11ms","Hold Down Screw"
