Datasheets,Image,Digi-Key Part Number,Manufacturer Part Number,Manufacturer,Description,Quantity Available,Factory Stock,Unit Price (USD),@ qty,Minimum Quantity,"Series","Part Status","Mounting Type","Relay Type","Function","Circuit","Delay Time","Contact Rating @ Voltage","Voltage - Supply","Termination Style","Timing Adjustment Method","Timing Initiate Method"
https://www.littelfuse.com/~/media/protection-relays/datasheets/time-delay-relays/littelfuse_timedelayrelays_tsds_datasheet.pdf,//media.digikey.com/photos/Littelfuse%20Photos/MFG_TSDS320N.jpg,F12013-ND,TSDS320N,Littelfuse Inc.,RELAY TIME DELAY SINGLE SHOT,10,0,"67.20000","0","1","*","Active","-","-","-","-","-","-","-","-","-","-"
https://www.littelfuse.com/~/media/protection-relays/datasheets/time-delay-relays/littelfuse_timedelayrelays_tsds_datasheet.pdf,//media.digikey.com/Photos/Littelfuse%20Photos/TSDS321P.JPG,F10712-ND,TSDS321P,Littelfuse Inc.,RELAY TIME DELAY 100SEC CHASSIS,7,0,"67.20000","0","1","TSDS","Active","Chassis Mount","Solid State Relay","One Shot","SPST-NO (1 Form A)","1 Sec ~ 100 Sec","-","24VDC","Quick Connect - 0.250"" (6.3mm)","External Resistor","Input Voltage, Trigger Signal"
http://media.crouzet.com/catalog/_datasheet/pdf/en/CO_TM_SL_PLUG-IN_11pin_EN.pdf,//media.digikey.com/Photos/Crouzet%20Photos/MFG_PL2R10MV1.jpg,966-1922-ND,PL2R10MV1,Crouzet,RELAY TIME DELAY 240HRS 10A 250V,8,0,"67.49000","0","1","PL2R10","Active","Socketable","Mechanical Relay","Repeat Cycle, Twin Timer","DPDT (2 Form C)","0.5 Sec ~ 240 Hrs","10A @ 250VAC","12 ~ 240VAC/DC","Plug In, 11 Pin (Octal)","Hand Dial","Input Voltage"
http://www.altechcorp.com/pdfs/splits/timers.pdf,-,1920-1406-ND,AMT12-D2,Altech Corporation,RELAY TIME DELAY 999HRS 8A 240V,10,16,"69.56000","0","1","AMT","Active","DIN Rail","Mechanical Relay","Programmable (Multi-Function)","DPST-NO (2 Form A)","0.1 Sec ~ 999 Hrs","8A @ 240VAC","24 ~ 265VAC/DC","Screw Terminal","Up/Down Digit Keys","Input Voltage"
http://altechcorp.com/PDFS/SmartRelay-Timers.pdf,-,1920-1407-ND,AMT12-S1,Altech Corporation,RELAY TIME DELAY 999HRS 8A 240V,10,77,"69.56000","0","1","AMT","Active","DIN Rail","Mechanical Relay","Programmable (Multi-Function)","SPDT (1 Form C)","0.1 Sec ~ 999 Hrs","8A @ 240VAC","24 ~ 265VAC/DC","Screw Terminal","Up/Down Digit Keys","Input Voltage"
https://www.gavazzionline.com/pdf/HAA.pdf,//media.digikey.com/photos/Carlo-Gavazzi-Inc/MFG_HAA_M24.jpg,1864-2482-ND,HAA14QM24,Carlo Gavazzi Inc.,RELAY TIME DELAY 100HRS 8A 250V,20,0,"71.06000","0","1","HAA","Active","Socketable","Mechanical Relay","On-Delay","4PDT (4 Form C)","0.1 Sec ~ 100 Hrs","8A @ 250VAC","24 ~ 240VAC/DC","Plug In, 14 Pin","Hand Dial","Input Voltage"
-,-,2066-83.91.0.240.0000-ND,83.91.0.240.0000,"Finder Relays, Inc.",TIMER RLY SPDT 16A 24V-240VAC/DC,20,0,"72.79000","0","1","83","Active","DIN Rail","Mechanical Relay","Repeat Cycle","SPDT (1 Form C)","0.05 Sec ~ 240 Hrs","16A @ 250VAC","24 ~ 240VAC/DC","Screw Terminal","Screwdriver Slot","Input Voltage, Trigger Signal"
https://www.littelfuse.com/~/media/protection-relays/datasheets/time-delay-relays/littelfuse_timedelayrelays_krdb_datasheet.pdf,//media.digikey.com/Photos/Littelfuse%20Photos/KRDB124.jpg,F10553-ND,KRDB124,Littelfuse Inc.,RELAY TIME DELAY 100MIN 10A 125V,11,0,"73.21000","0","1","KRDB","Active","Chassis Mount","Mechanical Relay","Off-Delay","SPDT (1 Form C)","1 Min ~ 100 Min","10A @ 125VAC","12VDC","Quick Connect - 0.250"" (6.3mm)","Screwdriver Slot","Input Voltage, Trigger Signal"
https://www.littelfuse.com/~/media/protection-relays/datasheets/time-delay-relays/littelfuse_timedelayrelays_krdb_datasheet.pdf,//media.digikey.com/Photos/Littelfuse%20Photos/KRDB424.jpg,F10554-ND,KRDB424,Littelfuse Inc.,RELAY TIME DELAY 100MIN 10A 125V,10,0,"73.21000","0","1","KRDB","Active","Chassis Mount","Mechanical Relay","Off-Delay","SPDT (1 Form C)","1 Min ~ 100 Min","10A @ 125VAC","120VAC","Quick Connect - 0.250"" (6.3mm)","Screwdriver Slot","Input Voltage, Trigger Signal"
https://www.littelfuse.com/~/media/protection-relays/datasheets/time-delay-relays/littelfuse_timedelayrelays_krd9_datasheet.pdf,//media.digikey.com/Photos/Littelfuse%20Photos/KRD9220B.jpg,F10550-ND,KRD9220B,Littelfuse Inc.,RELAY TIME DELAY 10SEC 10A 125V,7,0,"73.21000","0","1","KRD9","Active","Chassis Mount","Mechanical Relay","One Shot","SPDT (1 Form C)","0.1 Sec ~ 10 Sec","10A @ 125VAC","24VAC/DC","Quick Connect - 0.250"" (6.3mm)","Screwdriver Slot","Input Voltage, Trigger Signal"
http://us.idec.com/Common/Download.aspx?d=14139,//media.digikey.com/photos/IDEC/MFG_GT3F-1AD24.jpg,1885-1005-ND,GT3F-2AF20,IDEC,RELAY TIME DELAY 600SEC 3A 250V,65,0,"73.66000","0","1","GT3","Active","Socketable","Mechanical Relay","Off-Delay","DPDT (2 Form C)","0.1 Sec ~ 600 Sec","3A @ 250VAC/30VDC","100 ~ 240VAC","Plug In, 8 Pin (Octal)","Hand Dial","Input Voltage"
http://us.idec.com/Common/Download.aspx?d=14235,//media.digikey.com/photos/IDEC/MFG_GT3W.jpg,1885-1408-ND,GT3W-A33AF20N,IDEC,RELAY TIME DELAY 300HRS 3A 240V,24,0,"73.66000","0","1","GT3","Active","Socketable","Mechanical Relay","Programmable (Multi-Function)","DPDT (2 Form C)","0.1 Sec ~ 300 Hrs","3A @ 240VAC","100 ~ 240VAC","Plug In, 8 Pin (Octal)","Screwdriver Slot","Input Voltage"
http://us.idec.com/Common/Download.aspx?d=14139,//media.digikey.com/photos/IDEC/MFG_GT3F-1AD24.jpg,1885-1138-ND,GT3F-1AD24,IDEC,RELAY TIME DELAY 600SEC 5A 250V,22,0,"73.66000","0","1","GT3","Active","Socketable","Mechanical Relay","Off-Delay","SPDT (1 Form C)","0.1 Sec ~ 600 Sec","5A @ 250VAC/30VDC","24VAC/DC","Plug In, 8 Pin (Octal)","Hand Dial","Input Voltage"
http://us.idec.com/Common/Download.aspx?d=14235,//media.digikey.com/photos/IDEC/MFG_GT3W.jpg,1885-1141-ND,GT3W-A11AF20N,IDEC,RELAY TIME DELAY 6HRS 3A 240V,14,0,"73.66000","0","1","GT3","Active","Socketable","Mechanical Relay","Programmable (Multi-Function)","DPDT (2 Form C)","0.1 Sec ~ 6 Hrs","3A @ 240VAC","100 ~ 240VAC","Plug In, 8 Pin (Octal)","Screwdriver Slot","Input Voltage"
http://us.idec.com/Common/Download.aspx?d=14139,//media.digikey.com/photos/IDEC/MFG_GT3F-1AD24.jpg,1885-1139-ND,GT3F-2AD24,IDEC,RELAY TIME DELAY 600SEC 3A 250V,13,0,"73.66000","0","1","GT3","Active","Socketable","Mechanical Relay","Off-Delay","DPDT (2 Form C)","0.1 Sec ~ 600 Sec","3A @ 250VAC/30VDC","24VAC/DC","Plug In, 8 Pin (Octal)","Hand Dial","Input Voltage"
http://us.idec.com/Common/Download.aspx?d=14235,//media.digikey.com/photos/IDEC/MFG_GT3W.jpg,1885-1140-ND,GT3W-A11AD24N,IDEC,RELAY TIME DELAY 6HRS 3A 240V,12,0,"73.66000","0","1","GT3","Active","Socketable","Mechanical Relay","Programmable (Multi-Function)","DPDT (2 Form C)","0.1 Sec ~ 6 Hrs","3A @ 240VAC","24VAC/DC","Plug In, 8 Pin (Octal)","Screwdriver Slot","Input Voltage"
http://us.idec.com/Common/Download.aspx?d=14235,//media.digikey.com/photos/IDEC/MFG_GT3W.jpg,1885-1510-ND,GT3W-A11D12N,IDEC,RELAY TIME DELAY 6HRS 3A 240V,10,0,"73.66000","0","1","GT3","Active","Socketable","Mechanical Relay","Programmable (Multi-Function)","DPDT (2 Form C)","0.1 Sec ~ 6 Hrs","3A @ 240VAC","12VDC","Plug In, 8 Pin (Octal)","Screwdriver Slot","Input Voltage"
https://www.gavazzionline.com/pdf/DAA51CM.pdf,//media.digikey.com/Photos/Carlo-Gavazzi-Inc/DAA51CM24.jpg,1864-1129-ND,DAA51CM24,Carlo Gavazzi Inc.,RELAY TIME DELAY 100HRS 5A 250V,28,0,"74.20000","0","1","DAA51","Active","DIN Rail","Mechanical Relay","On-Delay","SPDT (1 Form C)","0.1 Sec ~ 100 Hrs","5A @ 250VAC","24 ~ 240VAC, 24VDC","Screw Terminal","Screwdriver Slot","Input Voltage"
https://www.littelfuse.com/~/media/protection-relays/datasheets/time-delay-relays/littelfuse_timedelayrelays_krps_datasheet.pdf,//media.digikey.com/Photos/Littelfuse%20Photos/KRPSA21RE.JPG,F10562-ND,KRPSA21RE,Littelfuse Inc.,RELAY TIME DELAY 10SEC 10A 125V,8,0,"74.84000","0","1","KRPS","Active","Chassis Mount","Mechanical Relay","Repeat Cycle","SPDT (1 Form C)","0.1 Sec ~ 10 Sec","10A @ 125VAC","24 ~ 240VAC/DC","Quick Connect - 0.250"" (6.3mm)","Screwdriver Slot","Input Voltage"
https://www.littelfuse.com/~/media/protection-relays/datasheets/time-delay-relays/littelfuse_timedelayrelays_hrdb_datasheet.pdf,//media.digikey.com/Photos/Littelfuse%20Photos/HRDB120.JPG,F10535-ND,HRDB120,Littelfuse Inc.,RELAY TIME DELAY 10SEC 30A 125V,27,0,"76.42000","0","1","HRDB","Active","Chassis Mount","Mechanical Relay","Off-Delay","SPDT (1 Form C)","0.1 Sec ~ 10 Sec","30A @ 125/240VAC","12VDC","Quick Connect - 0.250"" (6.3mm)","Screwdriver Slot","Input Voltage, Trigger Signal"
https://www.littelfuse.com/~/media/protection-relays/datasheets/time-delay-relays/littelfuse_timedelayrelays_hrdb_datasheet.pdf,//media.digikey.com/Photos/Littelfuse%20Photos/HRDB121.JPG,F10536-ND,HRDB121,Littelfuse Inc.,RELAY TIME DELAY 100SEC 30A 125V,11,0,"76.42000","0","1","HRDB","Active","Chassis Mount","Mechanical Relay","Off-Delay","SPDT (1 Form C)","1 Sec ~ 100 Sec","30A @ 125/240VAC","12VDC","Quick Connect - 0.250"" (6.3mm)","Screwdriver Slot","Input Voltage, Trigger Signal"
https://www.littelfuse.com/~/media/protection-relays/datasheets/time-delay-relays/littelfuse_timedelayrelays_hrdm_datasheet.pdf,//media.digikey.com/Photos/Littelfuse%20Photos/HRDM120.jpg,F10539-ND,HRDM120,Littelfuse Inc.,RELAY TIME DELAY 10SEC 30A 125V,10,0,"76.42000","0","1","HRDM","Active","Chassis Mount","Mechanical Relay","On-Delay","SPDT (1 Form C)","0.1 Sec ~ 10 Sec","30A @ 125/240VAC","12VDC","Quick Connect - 0.250"" (6.3mm)","Screwdriver Slot","Input Voltage"
//media.digikey.com/pdf/Data%20Sheets/Phoenix%20Contact%20PDFs/2905814_Ds.pdf,//media.digikey.com/Photos/Phoenix%20Photos/MFG_2905814.jpg,277-16834-ND,2905814,Phoenix Contact,RELAY TIME DELAY 1HR 5A 250V DIN,6,0,"77.02000","0","1","ETD-BL-1T","Active","DIN Rail","Mechanical Relay","Programmable (Multi-Function)","SPDT (1 Form C)","0.05 Sec ~ 1 Hr","5A @ 250VAC","24 ~ 240VAC/DC","Spring Terminal","Screwdriver Slot","Input Voltage"
https://www.littelfuse.com/~/media/protection-relays/datasheets/flashers-tower-lighting-controls/littelfuse_flashersandtowerlightingcontrols_fsu1000_datasheet.pdf,//media.digikey.com/Photos/Littelfuse%20Photos/FSU1004.JPG,F10531-ND,FSU1004,Littelfuse Inc.,RELAY TIME DELAY 100FPM CHASSIS,9,0,"77.64000","0","1","FSU1000","Active","Chassis Mount","Solid State Relay","Repeat Cycle","SPST-NO (1 Form A)","10 FPM ~ 100 FPM","-","24 ~ 240VAC","Quick Connect - 0.250"" (6.3mm)","Screwdriver Slot","Input Voltage, Trigger Signal"
https://www.littelfuse.com/~/media/protection-relays/datasheets/time-delay-relays/littelfuse_timedelayrelays_tdm_tdmh_tdml_datasheet.pdf,//media.digikey.com/Photos/Littelfuse%20Photos/TDM-TDS-Series.jpg,F10665-ND,TDM120AL,Littelfuse Inc.,RELAY TIME DELAY 1023S 10A 120V,9,0,"80.29000","0","1","TDM","Active","Socketable","Mechanical Relay","On-Delay","DPDT (2 Form C)","1 Sec ~ 1023 Sec","10A @ 120/240VAC","120VAC","Plug In, 8 Pin (Octal)","DIP Switches","Input Voltage"
https://www.littelfuse.com/~/media/protection-relays/datasheets/time-delay-relays/littelfuse_timedelayrelays_tdm_tdmh_tdml_datasheet.pdf,//media.digikey.com/photos/Littelfuse%20Photos/TDML120AL.JPG,F10670-ND,TDML120AL,Littelfuse Inc.,RELAY TIME DELAY 102.3S 10A 120V,7,0,"80.29000","0","1","TDML","Active","Socketable","Mechanical Relay","On-Delay","DPDT (2 Form C)","0.1 Sec ~ 102.3 Sec","10A @ 120/240VAC","120VAC","Plug In, 8 Pin (Octal)","DIP Switches","Input Voltage"
http://www.ia.omron.com/data_pdf/cat/h3fa_ds_e_8_1_csm89.pdf,//media.digikey.com/Photos/Omron%20Elect%20Photos/H3FA%20SERIES.JPG,Z9614-ND,H3FA-A DC5,Omron Automation and Safety,RELAY TIME DELAY 10MIN 3A 250V,7,0,"80.32000","0","1","H3FA","Active","Through Hole","Mechanical Relay","On-Delay","DPST-NO/NC (1 Form A and B)","0.1 Sec ~ 10 Min","3A @ 250VAC","5VDC","PC Pin","Screwdriver Slot","Input Voltage, Trigger Signal"
-,-,2066-88.02.0.230.0002-ND,88.02.0.230.0002,"Finder Relays, Inc.",TIMER RELAY DPDT 8A 24V-230V,20,0,"82.27000","0","1","88","Active","Socketable","Mechanical Relay","Programmable (Multi-Function)","DPDT (2 Form C)","0.05 Sec ~ 100 Hrs","8A @ 250VAC","24 ~ 230VAC/DC","Plug In, 11 Pin (Octal)","Hand Dial","Input Voltage, Trigger Signal"
-,-,2066-88.12.0.230.0002-ND,88.12.0.230.0002,"Finder Relays, Inc.",TMR RLY DPDT 5A 24-230VA/24-48VD,20,0,"82.27000","0","1","88","Active","Socketable","Mechanical Relay","Programmable (Multi-Function)","DPDT (2 Form C)","0.05 Sec ~ 100 Hrs","8A @ 250VAC","24 ~ 230VAC/DC","Plug In, 8 Pin (Octal)","Hand Dial","Input Voltage, Trigger Signal"
https://www.littelfuse.com/~/media/protection-relays/datasheets/time-delay-relays/littelfuse_timedelayrelays_tdub_datasheet.pdf,//media.digikey.com/Photos/Littelfuse%20Photos/TDUB3000A.JPG,F10679-ND,TDUB3000A,Littelfuse Inc.,RELAY TIME DELAY 1023SEC CHASSIS,20,0,"83.09000","0","1","TDUB","Active","Chassis Mount","Solid State Relay","Off-Delay","SPST-NO (1 Form A)","1 Sec ~ 1023 Sec","-","24 ~ 120VAC","Quick Connect - 0.250"" (6.3mm)","DIP Switches","Input Voltage, Trigger Signal"
https://www.littelfuse.com/~/media/protection-relays/datasheets/time-delay-relays/littelfuse_timedelayrelays_tdui_tduih_tduil_datasheet.pdf,//media.digikey.com/Photos/Littelfuse%20Photos/TDUI3000A.jpg,F10682-ND,TDUI3000A,Littelfuse Inc.,RELAY TIME DELAY 1023SEC CHASSIS,18,0,"83.09000","0","1","TDUI","Active","Chassis Mount","Solid State Relay","Interval","SPST-NO (1 Form A)","1 Sec ~ 1023 Sec","-","24 ~ 120VAC","Quick Connect - 0.250"" (6.3mm)","DIP Switches","Input Voltage"
https://www.littelfuse.com/~/media/protection-relays/datasheets/time-delay-relays/littelfuse_timedelayrelays_tdus_tdush_tdusl_datasheet.pdf,//media.digikey.com/Photos/Littelfuse%20Photos/TDUS3000A.JPG,F10685-ND,TDUS3000A,Littelfuse Inc.,RELAY TIME DELAY 1023SEC CHASSIS,7,0,"83.09000","0","1","TDUS","Active","Chassis Mount","Solid State Relay","One Shot","SPST-NO (1 Form A)","1 Sec ~ 1023 Sec","-","24 ~ 120VAC","Quick Connect - 0.250"" (6.3mm)","DIP Switches","Input Voltage, Trigger Signal"
http://www.altechcorp.com/ProcessControllers/ProcessControllers.pdf,//media.digikey.com/Photos/Altech-Corporation/600DT-CU.jpg,1920-1727-ND,600DT-CU,Altech Corporation,RELAY TIME DELAY 999HRS 8A 250V,20,0,"83.75000","0","1","600DT","Active","DIN Rail","Mechanical Relay","Programmable (Multi-Function)","SPDT (1 Form C)","0.1 Sec ~ 999 Hrs","8A @ 250VAC","20 ~ 240VAC/DC","Screw Terminal","Up/Down Digit Keys","Input Voltage, Trigger Signal"
https://www.littelfuse.com/~/media/protection-relays/datasheets/time-delay-relays/littelfuse_timedelayrelays_tdm_tdmh_tdml_datasheet.pdf,//media.digikey.com/Photos/Littelfuse%20Photos/TDM12DL.JPG,F10666-ND,TDM12DL,Littelfuse Inc.,RELAY TIME DELAY 1023S 10A 120V,6,0,"85.92000","0","1","TDM","Active","Socketable","Mechanical Relay","On-Delay","DPDT (2 Form C)","1 Sec ~ 1023 Sec","10A @ 120/240VAC","12VDC","Plug In, 8 Pin (Octal)","DIP Switches","Input Voltage"
https://www.gavazzionline.com/pdf/DAA01CM.pdf,//media.digikey.com/photos/Carlo-Gavazzi-Inc/MFG_DAA01CM24.jpg,1864-1128-ND,DAA01CM24,Carlo Gavazzi Inc.,RELAY TIME DELAY 100HRS 8A 250V,40,0,"86.74000","0","1","DAA01","Active","DIN Rail","Mechanical Relay","On-Delay","SPDT (1 Form C)","0.1 Sec ~ 100 Hrs","8A @ 250VAC","24 ~ 240VAC, 24VDC","Screw Terminal","Screwdriver Slot","Input Voltage"
https://www.littelfuse.com/~/media/protection-relays/datasheets/time-delay-relays/littelfuse_timedelayrelays_krpd_datasheet.pdf,//media.digikey.com/Photos/Littelfuse%20Photos/KRPDD2121MB.JPG,F10560-ND,KRPDD2121MB,Littelfuse Inc.,RELAY TIME DELAY 10SEC 10A 125V,20,0,"88.77000","0","1","KRPD","Active","Chassis Mount","Mechanical Relay","Off-Delay, On-Delay","SPDT (1 Form C)","0.1 Sec ~ 10 Sec","10A @ 125VAC","12 ~ 48VDC","Quick Connect - 0.250"" (6.3mm)","Screwdriver Slot","Input Voltage, Trigger Signal"
https://www.gavazzionline.com/pdf/DAA01CM.pdf,//media.digikey.com/Photos/Carlo-Gavazzi-Inc/PAA01CM24.jpg,1864-2532-ND,PAA01CM24,Carlo Gavazzi Inc.,RELAY TIME DELAY 100HRS 8A 250V,10,0,"91.08000","0","1","PAA01","Active","Socketable","Mechanical Relay","On-Delay","SPDT (1 Form C)","0.1 Sec ~ 100 Hrs","8A @ 250VAC","24 ~ 240VAC, 24VDC","Plug In, 11 Pin (Octal)","Screwdriver Slot","Input Voltage"
https://www.littelfuse.com/~/media/protection-relays/datasheets/time-delay-relays/littelfuse_timedelayrelays_prlm_datasheet.pdf,//media.digikey.com/Photos/Littelfuse%20Photos/PRLM41180.JPG,F10641-ND,PRLM41180,Littelfuse Inc.,RELAY TIME DELAY 180SEC 10A 240V,6,0,"91.19000","0","1","PRLM","Active","Socketable","Mechanical Relay","On-Delay","DPDT (2 Form C)","Fixed, 180 Sec","10A @ 240VAC","120VAC","Plug In, 8 Pin (Octal)","Fixed","Input Voltage"
-,-,2066-88.92.0.240.0000-ND,88.92.0.240.0000,"Finder Relays, Inc.",TIMER RELAY DPDT 8A 12V-240V,5,0,"91.19000","0","1","88","Active","Socketable","Mechanical Relay","Programmable (Multi-Function)","DPDT (2 Form C)","0.05 Sec ~ 100 Hrs","8A @ 250VAC","12 ~ 240VAC/DC","Plug In, 8 Pin (Octal)","Hand Dial","Input Voltage, Trigger Signal"
https://www.littelfuse.com/~/media/protection-relays/datasheets/time-delay-relays/littelfuse_timedelayrelays_asqu_astu_datasheet.pdf,-,F10501-ND,ASQUD3,Littelfuse Inc.,RELAY TIME DELAY 100MIN DIN RL,6,0,"91.56000","0","1","ASQU","Active","DIN Rail","Solid State Relay","Programmable (Multi-Function)","SPST-NO (1 Form A)","0.1 Sec ~ 100 Min","-","9 ~ 110VDC","Quick Connect - 0.250"" (6.3mm)","Screwdriver Slot","Input Voltage"
https://www.littelfuse.com/~/media/protection-relays/datasheets/time-delay-relays/littelfuse_timedelayrelays_hrps_hris_datasheet.pdf,//media.digikey.com/Photos/Littelfuse%20Photos/HRPSD12HI.jpg,F10543-ND,HRPSD12HI,Littelfuse Inc.,RELAY TIME DELAY 2HRS 30A 125V,2,0,"91.87000","0","1","HRPS","Active","Chassis Mount","Mechanical Relay","Off-Delay","SPDT (1 Form C)","Fixed, 2 Hrs","30A @ 125/240VAC","12 ~ 48VDC","Quick Connect - 0.250"" (6.3mm)","Fixed","Input Voltage"
-,-,2066-83.02.0.240.0000-ND,83.02.0.240.0000,"Finder Relays, Inc.",TIMER RLY DPDT 10A 24V-240VAC/DC,8,0,"92.99000","0","1","83","Active","DIN Rail","Mechanical Relay","Programmable (Multi-Function)","DPDT (2 Form C)","0.05 Sec ~ 240 Hrs","12A @ 250VAC","24 ~ 240VAC/DC","Screw Terminal","Screwdriver Slot","Input Voltage"
https://www.littelfuse.com/~/media/protection-relays/datasheets/time-delay-relays/littelfuse_timedelayrelays_tdm_tdmh_tdml_datasheet.pdf,//media.digikey.com/Photos/Littelfuse%20Photos/TDM-TDS-Series.jpg,F10667-ND,TDM230AL,Littelfuse Inc.,RELAY TIME DELAY 1023S 10A 120V,4,0,"94.95000","0","1","TDM","Active","Socketable","Mechanical Relay","On-Delay","DPDT (2 Form C)","1 Sec ~ 1023 Sec","10A @ 120/240VAC","230VAC","Plug In, 8 Pin (Octal)","DIP Switches","Input Voltage"
https://www.littelfuse.com/~/media/protection-relays/datasheets/time-delay-relays/littelfuse_timedelayrelays_tdr_datasheet.pdf,//media.digikey.com/photos/Littelfuse%20Photos/TDR4A22.JPG,F10672-ND,TDR4A22,Littelfuse Inc.,RELAY TIME DELAY 1023S 10A 120V,7,0,"98.71000","0","1","TDR","Active","Socketable","Mechanical Relay","Repeat Cycle","DPDT (2 Form C)","1 Sec ~ 1023 Sec","10A @ 120/240VAC","120VAC","Plug In, 8 Pin (Octal)","DIP Switches","Input Voltage"
https://www.gavazzionline.com/pdf/FAA01DWeng.pdf,//media.digikey.com/Photos/Carlo-Gavazzi-Inc/FAA08DW24.jpg,1864-1752-ND,FAA01DW24,Carlo Gavazzi Inc.,RELAY TIME DELAY 300HRS 8A 250V,9,0,"99.99000","0","1","FAA01","Active","Socketable","Mechanical Relay","Programmable (Multi-Function)","DPDT (2 Form C)","0.05 Sec ~ 300 Hrs","8A @ 250VAC","12 ~ 240VAC/DC","Plug In, 11 Pin (Octal)","Hand Dial","Input Voltage"
https://www.littelfuse.com/~/media/protection-relays/datasheets/time-delay-relays/littelfuse_timedelayrelays_dsqu_dstu_datasheet.pdf,//media.digikey.com/photos/Littelfuse%20Photos/DSTUD3.jpg,F10516-ND,DSTUD3,Littelfuse Inc.,RELAY TIME DELAY 63MIN DIN RAIL,2,0,"100.98000","0","1","DSTU","Active","DIN Rail","Solid State Relay","Programmable (Multi-Function)","SPST-NO (1 Form A)","0.1 Sec ~ 63 Min","-","9 ~ 110VDC","Screw Terminal","DIP Switches","Input Voltage"
https://www.littelfuse.com/~/media/protection-relays/datasheets/time-delay-relays/littelfuse_timedelayrelays_dsqu_dstu_datasheet.pdf,//media.digikey.com/Photos/Littelfuse%20Photos/MFG_DSQUA3.jpg,F10514-ND,DSQUA3,Littelfuse Inc.,RELAY TIME DELAY 63MIN DIN RAIL,2,0,"101.18000","0","1","DSQU","Active","DIN Rail","Solid State Relay","Programmable (Multi-Function)","SPST-NO (1 Form A)","0.1 Sec ~ 63 Min","-","24 ~ 240VAC","Quick Connect - 0.250"" (6.3mm)","DIP Switches","Input Voltage"
http://www.ia.omron.com/data_pdf/cat/h3dk_l118-e1_7_3_csm2645.pdf,//media.digikey.com/Photos/Omron%20Elect%20Photos/H3DK-M%20SERIES.jpg,Z3508-ND,H3DK-M1A DC12,Omron Automation and Safety,RELAY TIME DELAY 1200HRS 5A 250V,3,0,"102.29000","0","1","H3DK-M","Active","DIN Rail","Mechanical Relay","Programmable (Multi-Function)","SPDT (1 Form C)","0.1 Sec ~ 1200 Hrs","5A @ 250VAC","12VDC","Screw Terminal","Screwdriver Slot","Input Voltage"
-,-,2066-84.02.0.024.0000-ND,84.02.0.024.0000,"Finder Relays, Inc.",SMAR RELAY 12-24 V AC/DC 16A,5,0,"102.73000","0","1","84","Active","DIN Rail","Mechanical Relay","Programmable (Multi-Function)","DPDT (2 Form C)","0.1 Sec ~ 9999 Hrs","16A @ 250VAC","12 ~ 24VAC/DC","Screw Terminal","Up/Down Digit Keys","Input Voltage"
-,-,2066-84.02.0.230.0000-ND,84.02.0.230.0000,"Finder Relays, Inc.",SMART RELAY 110-240 V AC/DC 16A,5,0,"102.73000","0","1","84","Active","DIN Rail","Mechanical Relay","Programmable (Multi-Function)","DPDT (2 Form C)","0.1 Sec ~ 9999 Hrs","16A @ 250VAC","110 ~ 240VAC/DC","Screw Terminal","Up/Down Digit Keys","Input Voltage"
https://www.gavazzionline.com/pdf/DBB51CM.eng.pdf,//media.digikey.com/photos/Carlo-Gavazzi-Inc/DBB51CM241M.jpg,1864-1656-ND,DBB51CM241M,Carlo Gavazzi Inc.,RELAY TIME DELAY 60S 5A 250V 1M,10,0,"105.93000","0","1","DBB51","Active","DIN Rail","Mechanical Relay","Off-Delay","SPDT (1 Form C)","6 Sec ~ 60 Sec","5A @ 250VAC","24 ~ 240VAC, 24VDC","Screw Terminal","Screwdriver Slot","Input Voltage"
https://www.gavazzionline.com/pdf/DAA01CM.pdf,//media.digikey.com/Photos/Carlo-Gavazzi-Inc/PAA01DM24.jpg,1864-2533-ND,PAA01DM24,Carlo Gavazzi Inc.,RELAY TIME DELAY 100HRS 8A 250V,10,0,"105.93000","0","1","PAA01","Active","Socketable","Mechanical Relay","On-Delay","SPDT (1 Form C) x 2","0.1 Sec ~ 100 Hrs","8A @ 250VAC","24 ~ 240VAC/DC","Plug In, 11 Pin (Octal)","Screwdriver Slot","Input Voltage"
https://www.gavazzionline.com/pdf/DAA01CM.pdf,//media.digikey.com/photos/Carlo-Gavazzi-Inc/DAA01DM24.jpg,1864-1653-ND,DAA01DM24,Carlo Gavazzi Inc.,RELAY TIME DELAY 100HRS 8A 250V,3,0,"105.93000","0","1","DAA01","Active","DIN Rail","Mechanical Relay","On-Delay","SPDT (1 Form C) x 2","0.1 Sec ~ 100 Hrs","8A @ 250VAC","24 ~ 240VAC/DC","Screw Terminal","Screwdriver Slot","Input Voltage"
