Datasheets,Image,Digi-Key Part Number,Manufacturer Part Number,Manufacturer,Description,Quantity Available,Factory Stock,Unit Price (USD),@ qty,Minimum Quantity,"Series","Part Status","Proto Board Type","Plating","Pitch","Circuit Pattern","Edge Contacts","Hole Diameter","Size / Dimension","Board Thickness"
//media.digikey.com/pdf/Data%20Sheets/Keystone%20Electronics%20PDFs/Terminals%20Strips%20&%20Boards.pdf,//media.digikey.com/Photos/Keystone%20Elect%20Photos/3410.JPG,36-3410-ND,3410,Keystone Electronics,BREADBRD PREPUNCHED INSULAT NPTH,0,18,"Obsolete","0","1","-","Obsolete","Breadboard, Prepunched Insulating","Non-Plated Through Hole (NPTH)","0.100"" (2.54mm)","-","-","0.042"" (1.07mm)","6.50"" L x 4.50"" W (165.1mm x 114.3mm)","0.062"" (1.57mm) 1/16"""
//media.digikey.com/pdf/Data%20Sheets/Keystone%20Electronics%20PDFs/Terminals%20Strips%20&%20Boards.pdf,//media.digikey.com/Photos/Keystone%20Elect%20Photos/3411.JPG,36-3411-ND,3411,Keystone Electronics,BREADBRD PREPUNCHED INSULAT NPTH,0,0,"Obsolete","0","1","-","Obsolete","Breadboard, Prepunched Insulating","Non-Plated Through Hole (NPTH)","0.100"" (2.54mm)","-","-","0.042"" (1.07mm)","8.50"" L x 4.50"" W (215.9mm x 114.3mm)","0.062"" (1.57mm) 1/16"""
//media.digikey.com/pdf/Data%20Sheets/Keystone%20Electronics%20PDFs/Terminals%20Strips%20&%20Boards.pdf,//media.digikey.com/Photos/Keystone%20Elect%20Photos/3412.JPG,36-3412-ND,3412,Keystone Electronics,BREADBRD PREPUNCHED INSULAT NPTH,0,11,"Obsolete","0","1","-","Obsolete","Breadboard, Prepunched Insulating","Non-Plated Through Hole (NPTH)","0.100"" (2.54mm)","-","-","0.042"" (1.07mm)","17.00"" L x 4.50"" W (431.6mm x 114.3mm)","0.062"" (1.57mm) 1/16"""
//media.digikey.com/pdf/Data%20Sheets/Keystone%20Electronics%20PDFs/Terminals%20Strips%20&%20Boards.pdf,//media.digikey.com/Photos/Keystone%20Elect%20Photos/3413.JPG,36-3413-ND,3413,Keystone Electronics,BREADBRD PREPUNCHED INSULAT NPTH,0,4,"Obsolete","0","1","-","Obsolete","Breadboard, Prepunched Insulating","Non-Plated Through Hole (NPTH)","0.100"" (2.54mm)","-","-","0.042"" (1.07mm)","17.00"" L x 6.00"" W (431.8mm x 152.4mm)","0.062"" (1.57mm) 1/16"""
//media.digikey.com/pdf/Data%20Sheets/Keystone%20Electronics%20PDFs/Terminals%20Strips%20&%20Boards.pdf,//media.digikey.com/Photos/Keystone%20Elect%20Photos/3396.JPG,36-3396-ND,3396,Keystone Electronics,BREADBRD PREPUNCHED INSULAT NPTH,0,248,"Obsolete","0","1","-","Obsolete","Breadboard, Prepunched Insulating","Non-Plated Through Hole (NPTH)","0.100"" (2.54mm)","-","-","0.042"" (1.07mm)","4.50"" L x 2.00"" W (114.3mm x 50.8mm)","0.062"" (1.57mm) 1/16"""
//media.digikey.com/pdf/Data%20Sheets/Keystone%20Electronics%20PDFs/Terminals%20Strips%20&%20Boards.pdf,//media.digikey.com/Photos/Keystone%20Elect%20Photos/3396.JPG,36-3397-ND,3397,Keystone Electronics,BREADBRD PREPUNCHED INSULAT NPTH,0,73,"Obsolete","0","1","-","Obsolete","Breadboard, Prepunched Insulating","Non-Plated Through Hole (NPTH)","0.100"" (2.54mm)","-","-","0.042"" (1.07mm)","6.00"" L x 2.00"" W (152.4mm x 50.8mm)","0.062"" (1.57mm) 1/16"""
//media.digikey.com/pdf/Data%20Sheets/Keystone%20Electronics%20PDFs/Terminals%20Strips%20&%20Boards.pdf,-,36-3398-ND,3398,Keystone Electronics,BREADBRD PREPUNCHED INSULAT NPTH,0,6,"Obsolete","0","1","-","Obsolete","Breadboard, Prepunched Insulating","Non-Plated Through Hole (NPTH)","0.100"" (2.54mm)","-","-","0.042"" (1.07mm)","17.00"" L x 2.73"" W (431.8mm x 69.3mm)","0.062"" (1.57mm) 1/16"""
//media.digikey.com/pdf/Data%20Sheets/Keystone%20Electronics%20PDFs/Terminals%20Strips%20&%20Boards.pdf,//media.digikey.com/Photos/Keystone%20Elect%20Photos/3399.jpg,36-3399-ND,3399,Keystone Electronics,BREADBRD PREPUNCHED INSULAT NPTH,0,128,"Obsolete","0","1","-","Obsolete","Breadboard, Prepunched Insulating","Non-Plated Through Hole (NPTH)","0.100"" (2.54mm)","-","-","0.042"" (1.07mm)","4.50"" L x 3.00"" W (114.3mm x 76.2mm)","0.062"" (1.57mm) 1/16"""
//media.digikey.com/pdf/Data%20Sheets/Keystone%20Electronics%20PDFs/Terminals%20Strips%20&%20Boards.pdf,//media.digikey.com/Photos/Keystone%20Elect%20Photos/3409.JPG,36-3400-ND,3400,Keystone Electronics,BREADBRD PREPUNCHED INSULAT NPTH,0,459,"Obsolete","0","1","-","Obsolete","Breadboard, Prepunched Insulating","Non-Plated Through Hole (NPTH)","0.100"" (2.54mm)","-","-","0.042"" (1.07mm)","6.00"" L x 4.50"" W (152.4mm x 114.3mm)","0.062"" (1.57mm) 1/16"""
//media.digikey.com/pdf/Data%20Sheets/Keystone%20Electronics%20PDFs/Terminals%20Strips%20&%20Boards.pdf,//media.digikey.com/Photos/Keystone%20Elect%20Photos/3404.jpg,36-3404-ND,3404,Keystone Electronics,BREADBRD PREPUNCHED INSULAT NPTH,0,53,"Obsolete","0","1","-","Obsolete","Breadboard, Prepunched Insulating","Non-Plated Through Hole (NPTH)","0.100"" (2.54mm)","-","-","0.042"" (1.07mm)","6.50"" L x 4.50"" W (165.1mm x 114.3mm)","0.062"" (1.57mm) 1/16"""
//media.digikey.com/pdf/Data%20Sheets/Keystone%20Electronics%20PDFs/Terminals%20Strips%20&%20Boards.pdf,-,36-3425-ND,3425,Keystone Electronics,BREADBRD PREPUNCHED INSULAT NPTH,0,19,"Obsolete","0","1","-","Obsolete","Breadboard, Prepunched Insulating","Non-Plated Through Hole (NPTH)","0.100"" (2.54mm)","-","-","0.042"" (1.07mm)","8.50"" L x 4.50"" W (215.9mm x 114.3mm)","0.062"" (1.57mm) 1/16"""
//media.digikey.com/pdf/Data%20Sheets/Keystone%20Electronics%20PDFs/Terminals%20Strips%20&%20Boards.pdf,-,36-3426-ND,3426,Keystone Electronics,BREADBRD PREPUNCHED INSULAT NPTH,0,3,"Obsolete","0","1","-","Obsolete","Breadboard, Prepunched Insulating","Non-Plated Through Hole (NPTH)","0.100"" (2.54mm)","-","-","0.042"" (1.07mm)","17.00"" L x 4.50"" W (431.6mm x 114.3mm)","0.062"" (1.57mm) 1/16"""
//media.digikey.com/pdf/Data%20Sheets/Keystone%20Electronics%20PDFs/Terminals%20Strips%20&%20Boards.pdf,-,36-3427-ND,3427,Keystone Electronics,BREADBRD PREPUNCHED INSULAT NPTH,0,0,"Obsolete","0","1","-","Obsolete","Breadboard, Prepunched Insulating","Non-Plated Through Hole (NPTH)","0.100"" (2.54mm)","-","-","0.042"" (1.07mm)","17.00"" L x 6.00"" W (431.8mm x 152.4mm)","0.062"" (1.57mm) 1/16"""
//media.digikey.com/pdf/Data%20Sheets/Keystone%20Electronics%20PDFs/Terminals%20Strips%20&%20Boards.pdf,-,36-4225-ND,4225,Keystone Electronics,BREADBRD PREPUNCHED INSULAT NPTH,0,10,"Obsolete","0","1","-","Obsolete","Breadboard, Prepunched Insulating","Non-Plated Through Hole (NPTH)","0.100"" (2.54mm)","-","-","0.042"" (1.07mm)","4.50"" L x 2.00"" W (114.3mm x 50.8mm)","0.031"" (0.79mm) 1/32"""
//media.digikey.com/pdf/Data%20Sheets/Keystone%20Electronics%20PDFs/Terminals%20Strips%20&%20Boards.pdf,-,36-4226-ND,4226,Keystone Electronics,BREADBRD PREPUNCHED INSULAT NPTH,0,9,"Obsolete","0","1","-","Obsolete","Breadboard, Prepunched Insulating","Non-Plated Through Hole (NPTH)","0.100"" (2.54mm)","-","-","0.042"" (1.07mm)","6.00"" L x 2.00"" W (152.4mm x 50.8mm)","0.031"" (0.79mm) 1/32"""
//media.digikey.com/pdf/Data%20Sheets/Keystone%20Electronics%20PDFs/Terminals%20Strips%20&%20Boards.pdf,-,36-4227-ND,4227,Keystone Electronics,BREADBRD PREPUNCHED INSULAT NPTH,0,0,"Obsolete","0","1","-","Obsolete","Breadboard, Prepunched Insulating","Non-Plated Through Hole (NPTH)","0.100"" (2.54mm)","-","-","0.042"" (1.07mm)","6.00"" L x 4.50"" W (152.4mm x 114.3mm)","0.031"" (0.79mm) 1/32"""
//media.digikey.com/pdf/Data%20Sheets/Keystone%20Electronics%20PDFs/Terminals%20Strips%20&%20Boards.pdf,-,36-4228-ND,4228,Keystone Electronics,BREADBRD PREPUNCHED INSULAT NPTH,0,8,"Obsolete","0","1","-","Obsolete","Breadboard, Prepunched Insulating","Non-Plated Through Hole (NPTH)","0.100"" (2.54mm)","-","-","0.042"" (1.07mm)","17.00"" L x 6.00"" W (431.8mm x 152.4mm)","0.031"" (0.79mm) 1/32"""
//media.digikey.com/pdf/Data%20Sheets/Keystone%20Electronics%20PDFs/Terminals%20Strips%20&%20Boards.pdf,-,36-4229-ND,4229,Keystone Electronics,BREADBRD PREPUNCHED INSULAT NPTH,0,0,"Obsolete","0","1","-","Obsolete","Breadboard, Prepunched Insulating","Non-Plated Through Hole (NPTH)","0.100"" (2.54mm)","-","-","0.042"" (1.07mm)","4.50"" L x 2.00"" W (114.3mm x 50.8mm)","0.047"" (1.19mm) 3/64"""
//media.digikey.com/pdf/Data%20Sheets/Keystone%20Electronics%20PDFs/Terminals%20Strips%20&%20Boards.pdf,-,36-4230-ND,4230,Keystone Electronics,BREADBRD PREPUNCHED INSULAT NPTH,0,0,"Obsolete","0","1","-","Obsolete","Breadboard, Prepunched Insulating","Non-Plated Through Hole (NPTH)","0.100"" (2.54mm)","-","-","0.042"" (1.07mm)","6.00"" L x 2.00"" W (152.4mm x 50.8mm)","0.047"" (1.19mm) 3/64"""
//media.digikey.com/pdf/Data%20Sheets/Keystone%20Electronics%20PDFs/Terminals%20Strips%20&%20Boards.pdf,-,36-4231-ND,4231,Keystone Electronics,BREADBRD PREPUNCHED INSULAT NPTH,0,6,"Obsolete","0","1","-","Obsolete","Breadboard, Prepunched Insulating","Non-Plated Through Hole (NPTH)","0.100"" (2.54mm)","-","-","0.042"" (1.07mm)","6.00"" L x 4.50"" W (152.4mm x 114.3mm)","0.047"" (1.19mm) 3/64"""
//media.digikey.com/pdf/Data%20Sheets/Keystone%20Electronics%20PDFs/Terminals%20Strips%20&%20Boards.pdf,-,36-4232-ND,4232,Keystone Electronics,BREADBRD PREPUNCHED INSULAT NPTH,0,0,"Obsolete","0","1","-","Obsolete","Breadboard, Prepunched Insulating","Non-Plated Through Hole (NPTH)","0.100"" (2.54mm)","-","-","0.042"" (1.07mm)","17.00"" L x 6.00"" W (431.8mm x 152.4mm)","0.047"" (1.19mm) 3/64"""
//media.digikey.com/pdf/Data%20Sheets/Keystone%20Electronics%20PDFs/Breadboards.pdf,//media.digikey.com/photos/Keystone%20Elect%20Photos/1744.JPG,36-1744-ND,1744,Keystone Electronics,BREADBRD PREPUNCHED INSULAT NPTH,0,0,"Obsolete","0","1","-","Obsolete","Breadboard, Prepunched Insulating","Non-Plated Through Hole (NPTH)","0.375"" (9.53mm)","-","-","0.120"" (3.05mm)","8.25"" L x 2.25"" W (209.5mm x 57.2mm)","-"
//media.digikey.com/pdf/Data%20Sheets/Keystone%20Electronics%20PDFs/Breadboards.pdf,//media.digikey.com/photos/Keystone%20Elect%20Photos/1771.JPG,36-1771-ND,1771,Keystone Electronics,BREADBRD PREPUNCHED INSULAT NPTH,0,0,"Obsolete","0","1","-","Obsolete","Breadboard, Prepunched Insulating","Non-Plated Through Hole (NPTH)","","-","-","0.100"" (2.54mm)","8.50"" L x 8.50 "" W ( 215.9mm x 215.9mm)","-"
//media.digikey.com/pdf/Data%20Sheets/Keystone%20Electronics%20PDFs/Breadboards.pdf,//media.digikey.com/photos/Keystone%20Elect%20Photos/1772.JPG,36-1772-ND,1772,Keystone Electronics,BREADBRD PREPUNCHED INSULAT NPTH,0,0,"Obsolete","0","1","-","Obsolete","Breadboard, Prepunched Insulating","Non-Plated Through Hole (NPTH)","","-","-","0.100"" (2.54mm)","17.00"" L x 8.50"" W (431.8mm x 215.9mm)","-"
//media.digikey.com/pdf/Data%20Sheets/Keystone%20Electronics%20PDFs/Breadboards.pdf,//media.digikey.com/photos/Keystone%20Elect%20Photos/1778.JPG,36-1778-ND,1778,Keystone Electronics,BREADBRD PREPUNCHED INSULAT NPTH,0,0,"Obsolete","0","1","-","Obsolete","Breadboard, Prepunched Insulating","Non-Plated Through Hole (NPTH)","0.200"" (5.08mm)","-","-","0.062"" (1.57mm) 1/16""","17.00"" L x 8.50"" W (431.8mm x 215.9mm)","-"
//media.digikey.com/pdf/Data%20Sheets/Keystone%20Electronics%20PDFs/Breadboards.pdf,-,36-1782-ND,1782,Keystone Electronics,BREADBRD PREPUNCHED INSULAT NPTH,0,0,"Obsolete","0","1","-","Obsolete","Breadboard, Prepunched Insulating","Non-Plated Through Hole (NPTH)","0.375"" (9.53mm)","-","-","0.120"" (3.05mm)","8.25"" L x 4.13"" W (209.5mm x 104.9mm)","-"
//media.digikey.com/pdf/Data%20Sheets/Keystone%20Electronics%20PDFs/Breadboards.pdf,//media.digikey.com/photos/Keystone%20Elect%20Photos/1814.JPG,36-1814-ND,1814,Keystone Electronics,BREADBRD PREPUNCHED INSULAT NPTH,0,0,"Obsolete","0","1","-","Obsolete","Breadboard, Prepunched Insulating","Non-Plated Through Hole (NPTH)","0.265"" (6.73mm)","-","-","0.093"" (2.36mm)","8.50"" L x 3.25"" W (215.9mm x 82.6mm)","-"
//media.digikey.com/pdf/Data%20Sheets/Keystone%20Electronics%20PDFs/Breadboards.pdf,-,36-1868-ND,1868,Keystone Electronics,BREADBRD PREPUNCHED INSULAT NPTH,0,0,"Obsolete","0","1","-","Obsolete","Breadboard, Prepunched Insulating","Non-Plated Through Hole (NPTH)","0.200"" (5.08mm)","-","-","0.062"" (1.57mm) 1/16""","6.50"" L x 4.50"" W (165.1mm x 114.3mm)","-"
//media.digikey.com/pdf/Data%20Sheets/Keystone%20Electronics%20PDFs/Breadboards.pdf,-,36-1869-ND,1869,Keystone Electronics,BREADBRD PREPUNCHED INSULAT NPTH,0,0,"Obsolete","0","1","-","Obsolete","Breadboard, Prepunched Insulating","Non-Plated Through Hole (NPTH)","0.200"" (5.08mm)","-","-","0.062"" (1.57mm) 1/16""","8.50"" L x 4.50"" W (215.9mm x 114.3mm)","-"
-,-,150P09-ND,150P09,Vector Electronics,PC BOARD LAM 1.5X0.9"" EPOXY COMP,0,0,"Obsolete","0","1","-","Obsolete","-","-","-","-","-","-","-","-"
//media.digikey.com/pdf/Data%20Sheets/Arduino%20PDFs/T030080_Web.pdf,//media.digikey.com/Photos/Arduino/T030080.JPG,1050-1032-ND,T030080,Arduino,BREADBOARD GENERAL PURPOSE NPTH,0,0,"Obsolete","0","1","-","Obsolete","Breadboard, General Purpose","Non-Plated Through Hole (NPTH)","0.100"" (2.54mm)","-","-","0.033"" (0.84mm)","6.30"" L x 1.80"" W (160.0mm x 45.7mm)","0.048"" (1.22mm)"
//media.digikey.com/pdf/Data%20Sheets/Arduino%20PDFs/T030081_Web.pdf,//media.digikey.com/Photos/Arduino/T030081.JPG,1050-1031-ND,T030081,Arduino,BREADBOARD GENERAL PURPOSE NPTH,0,0,"Obsolete","0","1","-","Obsolete","Breadboard, General Purpose","Non-Plated Through Hole (NPTH)","0.100"" (2.54mm)","-","-","0.033"" (0.84mm)","3.15"" L x 1.80"" W (80.0mm x 45.7mm)","0.048"" (1.22mm)"
-,-,36-3415-ND,3415,Keystone Electronics,BREADBOARD P PATTERN .042 DIA,0,0,"Obsolete","0","1","-","Obsolete","-","-","-","-","-","-","-","-"
-,-,36-3416-ND,3416,Keystone Electronics,BREADBOARD P PATTERN .042 DIA,0,0,"Obsolete","0","1","-","Obsolete","-","-","-","-","-","-","-","-"
-,-,36-3417-ND,3417,Keystone Electronics,BREADBOARD P PATTERN .042 DIA,0,0,"Obsolete","0","1","-","Obsolete","-","-","-","-","-","-","-","-"
-,-,36-3418-ND,3418,Keystone Electronics,BREADBOARD P PATTERN .042 DIA,0,0,"Obsolete","0","1","-","Obsolete","-","-","-","-","-","-","-","-"
-,-,36-3419-ND,3419,Keystone Electronics,BREADBOARD P PATTERN .042 DIA,0,0,"Obsolete","0","1","-","Obsolete","-","-","-","-","-","-","-","-"
-,-,36-3420-ND,3420,Keystone Electronics,BREADBOARD P PATTERN .042 DIA,0,0,"Obsolete","0","1","-","Obsolete","-","-","-","-","-","-","-","-"
-,-,36-3421-ND,3421,Keystone Electronics,BREADBOARD P PATTERN .042 DIA,0,0,"Obsolete","0","1","-","Obsolete","-","-","-","-","-","-","-","-"
-,-,36-3422-ND,3422,Keystone Electronics,BREADBOARD P PATTERN .042 DIA,0,0,"Obsolete","0","1","-","Obsolete","-","-","-","-","-","-","-","-"
-,-,36-3423-ND,3423,Keystone Electronics,BREADBOARD P PATTERN .042 DIA,0,0,"Obsolete","0","1","-","Obsolete","-","-","-","-","-","-","-","-"
-,-,36-4234-ND,4234,Keystone Electronics,BREADBOARD P PATTERN .042 DIA,0,0,"Obsolete","0","1","-","Obsolete","-","-","-","-","-","-","-","-"
-,-,36-4235-ND,4235,Keystone Electronics,BREADBOARD P PATTERN .042 DIA,0,0,"Obsolete","0","1","-","Obsolete","-","-","-","-","-","-","-","-"
-,-,36-4236-ND,4236,Keystone Electronics,BREADBOARD P PATTERN .042 DIA,0,0,"Obsolete","0","1","-","Obsolete","-","-","-","-","-","-","-","-"
-,-,36-4237-ND,4237,Keystone Electronics,BREADBOARD P PATTERN .042 DIA,0,0,"Obsolete","0","1","-","Obsolete","-","-","-","-","-","-","-","-"
-,-,36-4238-ND,4238,Keystone Electronics,BREADBOARD P PATTERN .042 DIA,0,0,"Obsolete","0","1","-","Obsolete","-","-","-","-","-","-","-","-"
-,-,36-4239-ND,4239,Keystone Electronics,BREADBOARD P PATTERN .042 DIA,0,0,"Obsolete","0","1","-","Obsolete","-","-","-","-","-","-","-","-"
-,-,36-4240-ND,4240,Keystone Electronics,BREADBOARD P PATTERN .042 DIA,0,0,"Obsolete","0","1","-","Obsolete","-","-","-","-","-","-","-","-"
-,-,36-4241-ND,4241,Keystone Electronics,BREADBOARD P PATTERN .042 DIA,0,0,"Obsolete","0","1","-","Obsolete","-","-","-","-","-","-","-","-"
"//media.digikey.com/pdf/Data%20Sheets/Serpac%20Electronic%20Enclosures%20PDFs/310,%20410.pdf",//media.digikey.com/Photos/Serpac%20Photos/310.jpg,SR310-ND,310,Serpac,BREADBRD PREPUNCHED INSULAT NPTH,0,0,"Obsolete","0","1","-","Obsolete","Breadboard, Prepunched Insulating","Non-Plated Through Hole (NPTH)","0.100"" (2.54mm)","-","-","0.038"" (0.97mm)","3.24"" L x 1.88"" W (82.3mm x 47.8mm)","0.065"" (1.65mm)"
"//media.digikey.com/pdf/Data%20Sheets/Serpac%20Electronic%20Enclosures%20PDFs/330,430.pdf",//media.digikey.com/Photos/Serpac%20Photos/330.jpg,SR330-ND,330,Serpac,BREADBRD PREPUNCHED INSULAT NPTH,0,0,"Obsolete","0","1","-","Obsolete","Breadboard, Prepunched Insulating","Non-Plated Through Hole (NPTH)","0.100"" (2.54mm)","-","-","0.038"" (0.97mm)","4.00"" L x 2.88"" W (101.6mm x 73.2mm)","0.062"" (1.57mm) 1/16"""
"//media.digikey.com/pdf/Data%20Sheets/Serpac%20Electronic%20Enclosures%20PDFs/350,450.pdf",//media.digikey.com/photos/Serpac%20Photos/350.JPG,SR350-ND,350,Serpac,BREADBRD PREPUNCHED INSULAT NPTH,0,0,"Obsolete","0","1","-","Obsolete","Breadboard, Prepunched Insulating","Non-Plated Through Hole (NPTH)","0.100"" (2.54mm)","-","-","0.038"" (0.97mm)","5.25"" L x 2.50"" W (133.4mm x 63.5mm)","0.062"" (1.57mm) 1/16"""
"//media.digikey.com/pdf/Data%20Sheets/Serpac%20Electronic%20Enclosures%20PDFs/370,470.pdf",//media.digikey.com/Photos/Serpac%20Photos/370.jpg,SR370-ND,370,Serpac,BREADBRD PREPUNCHED INSULAT NPTH,0,0,"Obsolete","0","1","-","Obsolete","Breadboard, Prepunched Insulating","Non-Plated Through Hole (NPTH)","0.100"" (2.54mm)","-","-","0.038"" (0.97mm)","6.50"" L x 4.50"" W (165.1mm x 114.3mm)","0.062"" (1.57mm) 1/16"""
-,//media.digikey.com/photos/Twin%20Industries%20Photos/MFG_8192-114.jpg,8192-114-ND,8192-114,Twin Industries,6U VME PROTO TYPE BRD 8.7X2.4,0,0,"Obsolete","0","1","-","Obsolete","-","-","-","-","-","-","8.70"" L x 2.40"" W (221.0mm x 61.0mm)","-"
//media.digikey.com/pdf/Data%20Sheets/Twin%20Industries%20PDFs/7586-5100.pdf,//media.digikey.com/Photos/Twin%20Industries%20Photos/7586-5100.JPG,438-1098-ND,7586-5100,Twin Industries,PLUGBOARD CARD EDGE PTH,0,0,"Obsolete","0","1","-","Obsolete","Plugboard, Card Edge","Plated Through Hole (PTH)","0.100"" (2.54mm)","Pad Per Hole (Round)","-","-","12.20"" L x 3.90"" W (309.9mm x 99.1mm)","-"
-,-,3300-EX100-ND,3300-EX100,Twin Industries,PLUGBOARD PROTOTYPING PCMCIA,0,0,"Obsolete","0","2","-","Obsolete","Plugboard, PCMCIA","-","0.100"" (2.54mm)","Pad Per Hole (Round)","-","0.035"" (0.89mm)","10.80"" L x 8.25"" W (274.3mm x 209.5mm)","-"
-,-,319-ND,319,Serpac,BREADBRD PREPUNCHED INSULAT NPTH,0,0,"Obsolete","0","1","-","Obsolete","Breadboard, Prepunched Insulating","Non-Plated Through Hole (NPTH)","0.100"" (2.54mm)","-","-","0.038"" (0.97mm)","2.67"" L x 2.23"" W (67.7mm x 56.6mm)","0.062"" (1.58mm)"
-,//media.digikey.com/Photos/Seeed%20Technology%20Ltd/MFG_319010049.jpg,319010049-ND,319010049,"Seeed Technology Co., Ltd",BREADBOARD GEN PUR 6CM 8CM 2.0MM,0,0,"Obsolete","0","16","-","Obsolete","Breadboard, General Purpose","-","0.079"" (2.00mm)","-","-","-","3.15"" L x 2.36"" W (80.0mm x 60.0mm)","-"
-,//media.digikey.com/Photos/Seeed%20Technology%20Ltd/MFG_319030010.jpg,319030010-ND,319030010,"Seeed Technology Co., Ltd",BREADBOARD GENERAL PURPOSE NPTH,0,0,"Obsolete","0","12","*","Obsolete","Breadboard, General Purpose","Non-Plated Through Hole (NPTH)","0.079"" (2.00mm)","Pad Per Hole (Round)","-","-","5.91"" L x 3.54"" W (150.0mm x 90.0mm)","-"
"//media.digikey.com/pdf/Data%20Sheets/Serpac%20Electronic%20Enclosures%20PDFs/311,411_Dwg.pdf",-,311S-ND,311,Serpac,BREADBRD PREPUNCHED INSULAT NPTH,0,0,"Obsolete","0","1","-","Obsolete","Breadboard, Prepunched Insulating","Non-Plated Through Hole (NPTH)","0.100"" (2.54mm)","-","-","0.038"" (0.97mm)","1.76"" L x 1.28"" W (44.7mm x 32.5mm)","0.062"" (1.58mm)"
"//media.digikey.com/pdf/Data%20Sheets/Serpac%20Electronic%20Enclosures%20PDFs/312,412_Dwg.pdf",-,312S-ND,312,Serpac,BREADBRD PREPUNCHED INSULAT NPTH,0,0,"Obsolete","0","1","-","Obsolete","Breadboard, Prepunched Insulating","Non-Plated Through Hole (NPTH)","0.100"" (2.54mm)","-","-","0.038"" (0.97mm)","1.76"" L x 1.68"" W (44.7mm x 42.7mm)","0.062"" (1.58mm)"
"//media.digikey.com/pdf/Data%20Sheets/Serpac%20Electronic%20Enclosures%20PDFs/312,412_Dwg.pdf",-,313S-ND,313,Serpac,BREADBRD PREPUNCHED INSULAT NPTH,0,0,"Obsolete","0","1","-","Obsolete","Breadboard, Prepunched Insulating","Non-Plated Through Hole (NPTH)","0.100"" (2.54mm)","-","-","0.038"" (0.97mm)","2.28"" L x 1.76"" W (57.9mm x 44.7mm)","0.062"" (1.58mm)"
"//media.digikey.com/pdf/Data%20Sheets/Serpac%20Electronic%20Enclosures%20PDFs/331,431_Dwg.pdf",-,331S-ND,331,Serpac,BREADBRD PREPUNCHED INSULAT NPTH,0,0,"Obsolete","0","1","-","Obsolete","Breadboard, Prepunched Insulating","Non-Plated Through Hole (NPTH)","0.100"" (2.54mm)","-","-","0.038"" (0.97mm)","2.75"" L x 1.28"" W (69.9mm x 32.5mm)","0.062"" (1.58mm)"
"//media.digikey.com/pdf/Data%20Sheets/Serpac%20Electronic%20Enclosures%20PDFs/332,432_Dwg.pdf",-,332S-ND,332,Serpac,BREADBRD PREPUNCHED INSULAT NPTH,0,0,"Obsolete","0","1","-","Obsolete","Breadboard, Prepunched Insulating","Non-Plated Through Hole (NPTH)","0.100"" (2.54mm)","-","-","0.038"" (0.97mm)","2.75"" L x 1.68"" W (69.9mm x 42.7mm)","0.062"" (1.58mm)"
"//media.digikey.com/pdf/Data%20Sheets/Serpac%20Electronic%20Enclosures%20PDFs/333,433_Dwg.pdf",-,333S-ND,333,Serpac,BREADBRD PREPUNCHED INSULAT NPTH,0,0,"Obsolete","0","1","-","Obsolete","Breadboard, Prepunched Insulating","Non-Plated Through Hole (NPTH)","0.100"" (2.54mm)","-","-","0.038"" (0.97mm)","2.75"" L x 2.28"" W (69.9mm x 57.9mm)","0.062"" (1.58mm)"
"//media.digikey.com/pdf/Data%20Sheets/Serpac%20Electronic%20Enclosures%20PDFs/339,439_Dwg.pdf",-,339-ND,339,Serpac,BREADBRD PREPUNCHED INSULAT NPTH,0,0,"Obsolete","0","1","-","Obsolete","Breadboard, Prepunched Insulating","Non-Plated Through Hole (NPTH)","0.100"" (2.54mm)","-","-","0.038"" (0.97mm)","2.92"" L x 2.88"" W (74.2mm x 73.2mm)","0.062"" (1.58mm)"
http://www.serpac.com/userprints/circuit-board/359-459-CBG.pdf,-,359S-ND,359,Serpac,BREADBRD PREPUNCHED INSULAT NPTH,0,0,"Obsolete","0","1","-","Obsolete","Breadboard, Prepunched Insulating","Non-Plated Through Hole (NPTH)","0.100"" (2.54mm)","-","-","0.038"" (0.97mm)","4.19"" L x 2.88"" W (106.4mm x 73.2mm)","0.062"" (1.58mm)"
"//media.digikey.com/pdf/Data%20Sheets/Serpac%20Electronic%20Enclosures%20PDFs/371,471_Dwg.pdf",-,371S-ND,371,Serpac,BREADBRD PREPUNCHED INSULAT NPTH,0,0,"Obsolete","0","1","-","Obsolete","Breadboard, Prepunched Insulating","Non-Plated Through Hole (NPTH)","0.100"" (2.54mm)","-","-","0.038"" (0.97mm)","4.24"" L x 1.28"" W (107.7mm x 32.5mm)","0.062"" (1.58mm)"
"//media.digikey.com/pdf/Data%20Sheets/Serpac%20Electronic%20Enclosures%20PDFs/372,472_Dwg.pdf",-,372-ND,372,Serpac,BREADBRD PREPUNCHED INSULAT NPTH,0,0,"Obsolete","0","1","-","Obsolete","Breadboard, Prepunched Insulating","Non-Plated Through Hole (NPTH)","0.100"" (2.54mm)","-","-","0.038"" (0.97mm)","4.42"" L x 1.68"" W (112.3mm x 42.7mm)","0.062"" (1.58mm)"
