Datasheets,Image,Digi-Key Part Number,Manufacturer Part Number,Manufacturer,Description,Quantity Available,Factory Stock,Unit Price (USD),@ qty,Minimum Quantity,"Packaging","Series","Part Status","For Measuring","Technology","Rotation Angle - Electrical, Mechanical","Linear Range","Output","Output Signal","Actuator Type","Linearity","Resistance","Resistance Tolerance","Voltage - Supply","Mounting Type","Termination Style","Operating Temperature","Package / Case","Supplier Device Package"
"//media.digikey.com/pdf/Data%20Sheets/Austriamicrosystems%20PDFs/AS5172A,B.pdf",//media.digikey.com/Renders/~~Pkg.Case%20or%20Series/14-TSSOP.jpg,AS5172B-HTSMTR-ND,AS5172B-HTSM,ams,SENSOR ANGLE 360DEG SMD,0,0,"3.33250","0","500","Tape & Reel (TR)","Automotive, AEC-Q100","Active","Angle","Hall Effect","0° ~ 360°, Continuous","-","Analog Voltage","-","External Magnet, Not Included","-","-","-","4V ~ 12V","Surface Mount","Gull Wing","-40°C ~ 150°C (TA)","14-TSSOP (0.173"", 4.40mm Width)","14-TSSOP"
"//media.digikey.com/pdf/Data%20Sheets/Austriamicrosystems%20PDFs/AS5172A,B.pdf",//media.digikey.com/Renders/~~Pkg.Case%20or%20Series/14-TSSOP.jpg,AS5172B-HTSMCT-ND,AS5172B-HTSM,ams,SENSOR ANGLE 360DEG SMD,499,0,"8.04000","0","1","Cut Tape (CT)","Automotive, AEC-Q100","Active","Angle","Hall Effect","0° ~ 360°, Continuous","-","Analog Voltage","-","External Magnet, Not Included","-","-","-","4V ~ 12V","Surface Mount","Gull Wing","-40°C ~ 150°C (TA)","14-TSSOP (0.173"", 4.40mm Width)","14-TSSOP"
"//media.digikey.com/pdf/Data%20Sheets/Austriamicrosystems%20PDFs/AS5172A,B.pdf",//media.digikey.com/Renders/~~Pkg.Case%20or%20Series/14-TSSOP.jpg,AS5172B-HTSMDKR-ND,AS5172B-HTSM,ams,SENSOR ANGLE 360DEG SMD,499,0,"Digi-Reel","0","1","Digi-Reel®","Automotive, AEC-Q100","Active","Angle","Hall Effect","0° ~ 360°, Continuous","-","Analog Voltage","-","External Magnet, Not Included","-","-","-","4V ~ 12V","Surface Mount","Gull Wing","-40°C ~ 150°C (TA)","14-TSSOP (0.173"", 4.40mm Width)","14-TSSOP"
"//media.digikey.com/pdf/Data%20Sheets/Austriamicrosystems%20PDFs/AS5172A,B.pdf",-,AS5172A-ASITTR-ND,AS5172A-ASIT,ams,SENSOR ANGLE 360DEG SIP,0,0,"3.68200","0","2000","Tape & Reel (TR)","Automotive, AEC-Q100","Active","Angle","Hall Effect","0° ~ 360°, Continuous","-","Analog Voltage","-","External Magnet, Not Included","-","-","-","4V ~ 12V","Through Hole","PC Pin","-40°C ~ 125°C (TA)","3-SIP Module","SIP"
"//media.digikey.com/pdf/Data%20Sheets/Austriamicrosystems%20PDFs/AS5172A,B.pdf",-,AS5172A-ASITCT-ND,AS5172A-ASIT,ams,SENSOR ANGLE 360DEG SIP,1975,0,"8.25000","0","1","Cut Tape (CT)","Automotive, AEC-Q100","Active","Angle","Hall Effect","0° ~ 360°, Continuous","-","Analog Voltage","-","External Magnet, Not Included","-","-","-","4V ~ 12V","Through Hole","PC Pin","-40°C ~ 125°C (TA)","3-SIP Module","SIP"
"//media.digikey.com/pdf/Data%20Sheets/Austriamicrosystems%20PDFs/AS5172A,B.pdf",-,AS5172A-ASITDKR-ND,AS5172A-ASIT,ams,SENSOR ANGLE 360DEG SIP,1975,0,"Digi-Reel","0","1","Digi-Reel®","Automotive, AEC-Q100","Active","Angle","Hall Effect","0° ~ 360°, Continuous","-","Analog Voltage","-","External Magnet, Not Included","-","-","-","4V ~ 12V","Through Hole","PC Pin","-40°C ~ 125°C (TA)","3-SIP Module","SIP"
https://www.monolithicpower.com/pub/media/document/m/a/ma730_r1.01.pdf,//media.digikey.com/Renders/~~Pkg.Case%20or%20Series/16-VFQFN%20Exposed%20Pad.jpg,1589-1517-2-ND,MA730GQ-Z,Monolithic Power Systems Inc.,SENSOR ANGLE SMD,0,0,"3.02400","0","5000","Tape & Reel (TR)","-","Active","Angle","Hall Effect","-","-","PWM","Programmable","External Magnet, Not Included","-","-","-","3.3V","Surface Mount","SMD (SMT) Tab","-40°C ~ 125°C","16-VFQFN Exposed Pad","16-QFN (3x3)"
https://www.monolithicpower.com/pub/media/document/m/a/ma730_r1.01.pdf,//media.digikey.com/Renders/~~Pkg.Case%20or%20Series/16-VFQFN%20Exposed%20Pad.jpg,1589-1517-1-ND,MA730GQ-Z,Monolithic Power Systems Inc.,SENSOR ANGLE SMD,4680,0,"8.38000","0","1","Cut Tape (CT)","-","Active","Angle","Hall Effect","-","-","PWM","Programmable","External Magnet, Not Included","-","-","-","3.3V","Surface Mount","SMD (SMT) Tab","-40°C ~ 125°C","16-VFQFN Exposed Pad","16-QFN (3x3)"
https://www.monolithicpower.com/pub/media/document/m/a/ma730_r1.01.pdf,//media.digikey.com/Renders/~~Pkg.Case%20or%20Series/16-VFQFN%20Exposed%20Pad.jpg,1589-1517-6-ND,MA730GQ-Z,Monolithic Power Systems Inc.,SENSOR ANGLE SMD,4680,0,"Digi-Reel","0","1","Digi-Reel®","-","Active","Angle","Hall Effect","-","-","PWM","Programmable","External Magnet, Not Included","-","-","-","3.3V","Surface Mount","SMD (SMT) Tab","-40°C ~ 125°C","16-VFQFN Exposed Pad","16-QFN (3x3)"
https://ams.com/documents/20143/36005/AS5270_DS000525_2-00.pdf,//media.digikey.com/Renders/AMS%20Renders/961;-16MLF-1-6x6;-;-16.jpg,AS5270A-HMFMTR-ND,AS5270A-HMFM,ams,SENSOR ANGLE 90DEG SURFACE MOUNT,0,0,"4.52250","0","1000","Tape & Reel (TR)","-","Active","Angle","Hall Effect","90° (±45°)","-","Analog Voltage","Clockwise Increase","External Magnet, Not Included","-","-","-","4.5V ~ 5.5V","Surface Mount","SMD (SMT) Tab","-40°C ~ 150°C","16-VQFN Exposed Pad","16-MLF (6x6)"
https://ams.com/documents/20143/36005/AS5270_DS000525_2-00.pdf,//media.digikey.com/Renders/AMS%20Renders/961;-16MLF-1-6x6;-;-16.jpg,AS5270A-HMFMCT-ND,AS5270A-HMFM,ams,SENSOR ANGLE 90DEG SURFACE MOUNT,943,0,"8.63000","0","1","Cut Tape (CT)","*","Active","-","-","-","-","-","-","-","-","-","-","-","Surface Mount","SMD (SMT) Tab","-","16-VQFN Exposed Pad","16-MLF (6x6)"
https://ams.com/documents/20143/36005/AS5270_DS000525_2-00.pdf,//media.digikey.com/Renders/AMS%20Renders/961;-16MLF-1-6x6;-;-16.jpg,AS5270A-HMFMDKR-ND,AS5270A-HMFM,ams,SENSOR ANGLE 90DEG SURFACE MOUNT,943,0,"Digi-Reel","0","1","Digi-Reel®","*","Active","-","-","-","-","-","-","-","-","-","-","-","Surface Mount","SMD (SMT) Tab","-","16-VQFN Exposed Pad","16-MLF (6x6)"
"//media.digikey.com/pdf/Data%20Sheets/Austriamicrosystems%20PDFs/AS5048A,B.pdf",//media.digikey.com/Renders/~~Pkg.Case%20or%20Series/14-TSSOP.jpg,AS5048A-HTSP-500TR-ND,AS5048A-HTSP-500,ams,SENSOR ANGLE 360DEG SMD,0,0,"4.47000","0","500","Tape & Reel (TR)","-","Active","Angle","Hall Effect","0° ~ 360°, Continuous","-","PWM, SPI","-","External Magnet, Not Included","-","-","-","3V ~ 3.6V, 4.5V ~ 5.5V","Surface Mount","Gull Wing","-40°C ~ 150°C","14-TSSOP (0.173"", 4.40mm Width)","14-TSSOP"
"//media.digikey.com/pdf/Data%20Sheets/Austriamicrosystems%20PDFs/AS5048A,B.pdf",//media.digikey.com/Renders/~~Pkg.Case%20or%20Series/14-TSSOP.jpg,AS5048A-HTSP-500CT-ND,AS5048A-HTSP-500,ams,SENSOR ANGLE 360DEG SMD,392,0,"9.34000","0","1","Cut Tape (CT)","-","Active","Angle","Hall Effect","0° ~ 360°, Continuous","-","PWM, SPI","-","External Magnet, Not Included","-","-","-","3V ~ 3.6V, 4.5V ~ 5.5V","Surface Mount","Gull Wing","-40°C ~ 150°C","14-TSSOP (0.173"", 4.40mm Width)","14-TSSOP"
"//media.digikey.com/pdf/Data%20Sheets/Austriamicrosystems%20PDFs/AS5048A,B.pdf",//media.digikey.com/Renders/~~Pkg.Case%20or%20Series/14-TSSOP.jpg,AS5048A-HTSP-500DKR-ND,AS5048A-HTSP-500,ams,SENSOR ANGLE 360DEG SMD,392,0,"Digi-Reel","0","1","Digi-Reel®","-","Active","Angle","Hall Effect","0° ~ 360°, Continuous","-","PWM, SPI","-","External Magnet, Not Included","-","-","-","3V ~ 3.6V, 4.5V ~ 5.5V","Surface Mount","Gull Wing","-40°C ~ 150°C","14-TSSOP (0.173"", 4.40mm Width)","14-TSSOP"
https://www.akm.com/akm/en/file/datasheet/AK7451.pdf,//media.digikey.com/Renders/~~Pkg.Case%20or%20Series/16-SOP.jpg,974-1147-2-ND,AK7451,AKM Semiconductor Inc.,SENSOR ANGLE 360DEG SMD,0,0,"4.20000","0","1000","Tape & Reel (TR)","-","Active","Angle","Hall Effect","0° ~ 360°, Continuous","-","SPI","Logic","External Magnet, Not Included","±0.6°","-","-","4.5V ~ 5.5V","Surface Mount","SMD (SMT) Tab","-40°C ~ 125°C","16-SOIC (0.154"", 3.90mm Width)","16-SOP"
https://www.akm.com/akm/en/file/datasheet/AK7451.pdf,//media.digikey.com/Renders/~~Pkg.Case%20or%20Series/16-SOP.jpg,974-1147-1-ND,AK7451,AKM Semiconductor Inc.,SENSOR ANGLE 360DEG SMD,895,0,"9.41000","0","1","Cut Tape (CT)","-","Active","Angle","Hall Effect","0° ~ 360°, Continuous","-","SPI","Logic","External Magnet, Not Included","±0.6°","-","-","4.5V ~ 5.5V","Surface Mount","SMD (SMT) Tab","-40°C ~ 125°C","16-SOIC (0.154"", 3.90mm Width)","16-SOP"
https://www.akm.com/akm/en/file/datasheet/AK7451.pdf,//media.digikey.com/Renders/~~Pkg.Case%20or%20Series/16-SOP.jpg,974-1147-6-ND,AK7451,AKM Semiconductor Inc.,SENSOR ANGLE 360DEG SMD,895,0,"Digi-Reel","0","1","Digi-Reel®","-","Active","Angle","Hall Effect","0° ~ 360°, Continuous","-","SPI","Logic","External Magnet, Not Included","±0.6°","-","-","4.5V ~ 5.5V","Surface Mount","SMD (SMT) Tab","-40°C ~ 125°C","16-SOIC (0.154"", 3.90mm Width)","16-SOP"
https://www.melexis.com/-/media/files/documents/datasheets/mlx90316-datasheet-melexis.pdf,//media.digikey.com/Renders/Melexis%20Renders/16-TSSOP.jpg,MLX90316EGO-BCG-000-RETR-ND,MLX90316EGO-BCG-000-RE,Melexis Technologies NV,SENSOR ROTARY 360DEG SMD,0,0,"6.19957","0","4500","Tape & Reel (TR)","Triaxis®","Active","Rotary Position","Hall Effect","0° ~ 360°, Continuous","-","Analog Voltage","-","External Magnet, Not Included","±1°","-","-","4.5V ~ 5.5V","Surface Mount","Gull Wing","-40°C ~ 85°C","16-TSSOP (0.173"", 4.40mm Width)","16-TSSOP"
https://www.melexis.com/-/media/files/documents/datasheets/mlx90316-datasheet-melexis.pdf,//media.digikey.com/Renders/Melexis%20Renders/16-TSSOP.jpg,MLX90316EGO-BCG-000-RECT-ND,MLX90316EGO-BCG-000-RE,Melexis Technologies NV,SENSOR ROTARY 360DEG SMD,3716,0,"12.52000","0","1","Cut Tape (CT)","Triaxis®","Active","Rotary Position","Hall Effect","0° ~ 360°, Continuous","-","Analog Voltage","-","External Magnet, Not Included","±1°","-","-","4.5V ~ 5.5V","Surface Mount","Gull Wing","-40°C ~ 85°C","16-TSSOP (0.173"", 4.40mm Width)","16-TSSOP"
https://www.melexis.com/-/media/files/documents/datasheets/mlx90316-datasheet-melexis.pdf,//media.digikey.com/Renders/Melexis%20Renders/16-TSSOP.jpg,MLX90316EGO-BCG-000-REDKR-ND,MLX90316EGO-BCG-000-RE,Melexis Technologies NV,SENSOR ROTARY 360DEG SMD,3716,0,"Digi-Reel","0","1","Digi-Reel®","Triaxis®","Active","Rotary Position","Hall Effect","0° ~ 360°, Continuous","-","Analog Voltage","-","External Magnet, Not Included","±1°","-","-","4.5V ~ 5.5V","Surface Mount","Gull Wing","-40°C ~ 85°C","16-TSSOP (0.173"", 4.40mm Width)","16-TSSOP"
https://www.infineon.com/dgdl/Infineon-Infineon-TLE5501-DS-v01_00--DS-v01_00-EN.pdf?fileId=5546d46264a8de7e0164eca986da1a32,//media.digikey.com/Renders/Infineon%20Renders/448;-P-PG-DSOF-8-162;-;-8.jpg,TLE5501E0001XUMA1TR-ND,TLE5501E0001XUMA1,Infineon Technologies,SENSOR ROTARY 360DEG 8DSOP,0,0,"1.13462","0","2500","Tape & Reel (TR)","Automotive, AEC-Q100","Active","Angle","Magnetoresistive","0° ~ 360°, Continuous","-","Analog Voltage","Cosine, Sine","External Magnet, Not Included","-","-","-","2.7V ~ 5.5V","Surface Mount","Gull Wing","-40°C ~ 150°C (TA)","8-SOIC (0.154"", 3.90mm Width)","PG-DSO-8-16"
https://www.infineon.com/dgdl/Infineon-Infineon-TLE5501-DS-v01_00--DS-v01_00-EN.pdf?fileId=5546d46264a8de7e0164eca986da1a32,//media.digikey.com/Renders/Infineon%20Renders/448;-P-PG-DSOF-8-162;-;-8.jpg,TLE5501E0001XUMA1CT-ND,TLE5501E0001XUMA1,Infineon Technologies,SENSOR ROTARY 360DEG 8DSOP,1722,0,"3.01000","0","1","Cut Tape (CT)","Automotive, AEC-Q100","Active","Angle","Magnetoresistive","0° ~ 360°, Continuous","-","Analog Voltage","Cosine, Sine","External Magnet, Not Included","-","-","-","2.7V ~ 5.5V","Surface Mount","Gull Wing","-40°C ~ 150°C (TA)","8-SOIC (0.154"", 3.90mm Width)","PG-DSO-8-16"
https://www.infineon.com/dgdl/Infineon-Infineon-TLE5501-DS-v01_00--DS-v01_00-EN.pdf?fileId=5546d46264a8de7e0164eca986da1a32,//media.digikey.com/Renders/Infineon%20Renders/448;-P-PG-DSOF-8-162;-;-8.jpg,TLE5501E0001XUMA1DKR-ND,TLE5501E0001XUMA1,Infineon Technologies,SENSOR ROTARY 360DEG 8DSOP,1722,0,"Digi-Reel","0","1","Digi-Reel®","Automotive, AEC-Q100","Active","Angle","Magnetoresistive","0° ~ 360°, Continuous","-","Analog Voltage","Cosine, Sine","External Magnet, Not Included","-","-","-","2.7V ~ 5.5V","Surface Mount","Gull Wing","-40°C ~ 150°C (TA)","8-SOIC (0.154"", 3.90mm Width)","PG-DSO-8-16"
https://www.infineon.com/dgdl/Infineon-Infineon-TLE5501-DS-v01_00--DS-v01_00-EN.pdf?fileId=5546d46264a8de7e0164eca986da1a32,//media.digikey.com/Renders/Infineon%20Renders/448;-P-PG-DSOF-8-162;-;-8.jpg,TLE5501E0002XUMA1TR-ND,TLE5501E0002XUMA1,Infineon Technologies,IC TMR ANGLE SENSOR 8-SOIC,0,0,"1.36155","0","2500","Tape & Reel (TR)","Automotive, AEC-Q100","Active","Angle","Magnetoresistive","0° ~ 360°, Continuous","-","Analog Voltage","Cosine, Sine","External Magnet, Not Included","-","-","-","2.7V ~ 5.5V","Surface Mount","Gull Wing","-40°C ~ 150°C (TA)","8-SOIC (0.154"", 3.90mm Width)","PG-DSO-8-16"
https://www.infineon.com/dgdl/Infineon-Infineon-TLE5501-DS-v01_00--DS-v01_00-EN.pdf?fileId=5546d46264a8de7e0164eca986da1a32,//media.digikey.com/Renders/Infineon%20Renders/448;-P-PG-DSOF-8-162;-;-8.jpg,TLE5501E0002XUMA1CT-ND,TLE5501E0002XUMA1,Infineon Technologies,IC TMR ANGLE SENSOR 8-SOIC,2439,0,"3.51000","0","1","Cut Tape (CT)","Automotive, AEC-Q100","Active","Angle","Magnetoresistive","0° ~ 360°, Continuous","-","Analog Voltage","Cosine, Sine","External Magnet, Not Included","-","-","-","2.7V ~ 5.5V","Surface Mount","Gull Wing","-40°C ~ 150°C (TA)","8-SOIC (0.154"", 3.90mm Width)","PG-DSO-8-16"
https://www.infineon.com/dgdl/Infineon-Infineon-TLE5501-DS-v01_00--DS-v01_00-EN.pdf?fileId=5546d46264a8de7e0164eca986da1a32,//media.digikey.com/Renders/Infineon%20Renders/448;-P-PG-DSOF-8-162;-;-8.jpg,TLE5501E0002XUMA1DKR-ND,TLE5501E0002XUMA1,Infineon Technologies,IC TMR ANGLE SENSOR 8-SOIC,2439,0,"Digi-Reel","0","1","Digi-Reel®","Automotive, AEC-Q100","Active","Angle","Magnetoresistive","0° ~ 360°, Continuous","-","Analog Voltage","Cosine, Sine","External Magnet, Not Included","-","-","-","2.7V ~ 5.5V","Surface Mount","Gull Wing","-40°C ~ 150°C (TA)","8-SOIC (0.154"", 3.90mm Width)","PG-DSO-8-16"
https://www.infineon.com/dgdl/Infineon-TLE5009_FDS-DS-v01_01-en.pdf?fileId=db3a304330f686060131421d8ddd56b0,//media.digikey.com/Renders/Infineon%20Renders/PG-DSO-8.jpg,TLE5009E1010FUMA1TR-ND,TLE5009E1010FUMA1,Infineon Technologies,SPEED SENSORS 8DSO,0,0,"1.58620","0","2500","Tape & Reel (TR)","Automotive, AEC-Q100","Active","Angle","Magnetoresistive","0° ~ 360°, Continuous","-","Analog Voltage","Cosine, Sine","External Magnet, Not Included","-","-","-","3V ~ 3.6V","Surface Mount","Gull Wing","-40°C ~ 150°C","8-SOIC (0.154"", 3.90mm Width)","PG-DSO-8"
https://www.infineon.com/dgdl/Infineon-TLE5009_FDS-DS-v01_01-en.pdf?fileId=db3a304330f686060131421d8ddd56b0,//media.digikey.com/Renders/Infineon%20Renders/PG-DSO-8.jpg,TLE5009E1010FUMA1CT-ND,TLE5009E1010FUMA1,Infineon Technologies,SPEED SENSORS 8DSO,1930,0,"4.24000","0","1","Cut Tape (CT)","Automotive, AEC-Q100","Active","Angle","Magnetoresistive","0° ~ 360°, Continuous","-","Analog Voltage","Cosine, Sine","External Magnet, Not Included","-","-","-","3V ~ 3.6V","Surface Mount","Gull Wing","-40°C ~ 150°C","8-SOIC (0.154"", 3.90mm Width)","PG-DSO-8"
https://www.infineon.com/dgdl/Infineon-TLE5009_FDS-DS-v01_01-en.pdf?fileId=db3a304330f686060131421d8ddd56b0,//media.digikey.com/Renders/Infineon%20Renders/PG-DSO-8.jpg,TLE5009E1010FUMA1DKR-ND,TLE5009E1010FUMA1,Infineon Technologies,SPEED SENSORS 8DSO,1930,0,"Digi-Reel","0","1","Digi-Reel®","Automotive, AEC-Q100","Active","Angle","Magnetoresistive","0° ~ 360°, Continuous","-","Analog Voltage","Cosine, Sine","External Magnet, Not Included","-","-","-","3V ~ 3.6V","Surface Mount","Gull Wing","-40°C ~ 150°C","8-SOIC (0.154"", 3.90mm Width)","PG-DSO-8"
https://www.infineon.com/dgdl/Infineon-TLE5009_FDS-DS-v01_01-en.pdf?fileId=db3a304330f686060131421d8ddd56b0,//media.digikey.com/Renders/Infineon%20Renders/PG-DSO-8.jpg,TLE5009E2010FUMA1TR-ND,TLE5009E2010FUMA1,Infineon Technologies,SENSOR ANGLE 360DEG SOLDER TAB,0,0,"1.58620","0","2500","Tape & Reel (TR)","Automotive, AEC-Q100","Active","Angle","Magnetoresistive","0° ~ 360°, Continuous","-","Analog Voltage","Cosine, Sine","External Magnet, Not Included","-","-","-","4.5V ~ 5.5V","Surface Mount","Gull Wing","-40°C ~ 150°C","8-SOIC (0.154"", 3.90mm Width)","PG-DSO-8"
https://www.infineon.com/dgdl/Infineon-TLE5009_FDS-DS-v01_01-en.pdf?fileId=db3a304330f686060131421d8ddd56b0,//media.digikey.com/Renders/Infineon%20Renders/PG-DSO-8.jpg,TLE5009E2010FUMA1CT-ND,TLE5009E2010FUMA1,Infineon Technologies,SENSOR ANGLE 360DEG SOLDER TAB,1895,0,"4.24000","0","1","Cut Tape (CT)","Automotive, AEC-Q100","Active","Angle","Magnetoresistive","0° ~ 360°, Continuous","-","Analog Voltage","Cosine, Sine","External Magnet, Not Included","-","-","-","4.5V ~ 5.5V","Surface Mount","Gull Wing","-40°C ~ 150°C","8-SOIC (0.154"", 3.90mm Width)","PG-DSO-8"
https://www.infineon.com/dgdl/Infineon-TLE5009_FDS-DS-v01_01-en.pdf?fileId=db3a304330f686060131421d8ddd56b0,//media.digikey.com/Renders/Infineon%20Renders/PG-DSO-8.jpg,TLE5009E2010FUMA1DKR-ND,TLE5009E2010FUMA1,Infineon Technologies,SENSOR ANGLE 360DEG SOLDER TAB,1895,0,"Digi-Reel","0","1","Digi-Reel®","Automotive, AEC-Q100","Active","Angle","Magnetoresistive","0° ~ 360°, Continuous","-","Analog Voltage","Cosine, Sine","External Magnet, Not Included","-","-","-","4.5V ~ 5.5V","Surface Mount","Gull Wing","-40°C ~ 150°C","8-SOIC (0.154"", 3.90mm Width)","PG-DSO-8"
https://www.nve.com/Downloads/AAT003.pdf,//media.digikey.com/Renders/NVE%20Renders/391;6TDFN-.80-2.5x2.5;;6.jpg,391-1069-2-ND,AAT003-10E,NVE Corp/Sensor Products,SENSOR ANGLE 360DEG SMD,0,0,"1.97200","0","1000","Tape & Reel (TR)","AAT","Active","Angle","Magnetoresistive","0° ~ 360°, Continuous","-","Resistive","-","External Magnet, Not Included","-","60 kOhms","-","5.5V","Surface Mount","SMD (SMT) Tab","-40°C ~ 125°C","6-WDFN Exposed Pad","6-TDFN (2.5x2.5)"
https://www.nve.com/Downloads/AAT003.pdf,//media.digikey.com/Renders/NVE%20Renders/391;6TDFN-.80-2.5x2.5;;6.jpg,391-1069-1-ND,AAT003-10E,NVE Corp/Sensor Products,SENSOR ANGLE 360DEG SMD,1317,0,"5.09000","0","1","Cut Tape (CT)","AAT","Active","Angle","Magnetoresistive","0° ~ 360°, Continuous","-","Resistive","-","External Magnet, Not Included","-","60 kOhms","-","5.5V","Surface Mount","SMD (SMT) Tab","-40°C ~ 125°C","6-WDFN Exposed Pad","6-TDFN (2.5x2.5)"
https://www.nve.com/Downloads/AAT003.pdf,//media.digikey.com/Renders/NVE%20Renders/391;6TDFN-.80-2.5x2.5;;6.jpg,391-1069-6-ND,AAT003-10E,NVE Corp/Sensor Products,SENSOR ANGLE 360DEG SMD,1317,0,"Digi-Reel","0","1","Digi-Reel®","AAT","Active","Angle","Magnetoresistive","0° ~ 360°, Continuous","-","Resistive","-","External Magnet, Not Included","-","60 kOhms","-","5.5V","Surface Mount","SMD (SMT) Tab","-40°C ~ 125°C","6-WDFN Exposed Pad","6-TDFN (2.5x2.5)"
https://www.nve.com/Downloads/AAT00X.pdf,//media.digikey.com/Renders/NVE%20Renders/391;6TDFN-.80-2.5x2.5;;6.jpg,391-1070-2-ND,AAT009-10E,NVE Corp/Sensor Products,SENSOR ANGLE 360DEG SMD,0,0,"1.97200","0","1000","Tape & Reel (TR)","AAT","Active","Angle","Magnetoresistive","0° ~ 360°, Continuous","-","Resistive","-","External Magnet, Not Included","-","10 MOhms","-","5.5V","Surface Mount","SMD (SMT) Tab","-40°C ~ 125°C","6-WDFN Exposed Pad","6-TDFN (2.5x2.5)"
https://www.nve.com/Downloads/AAT00X.pdf,//media.digikey.com/Renders/NVE%20Renders/391;6TDFN-.80-2.5x2.5;;6.jpg,391-1070-1-ND,AAT009-10E,NVE Corp/Sensor Products,SENSOR ANGLE 360DEG SMD,972,0,"5.09000","0","1","Cut Tape (CT)","AAT","Active","Angle","Magnetoresistive","0° ~ 360°, Continuous","-","Resistive","-","External Magnet, Not Included","-","10 MOhms","-","5.5V","Surface Mount","SMD (SMT) Tab","-40°C ~ 125°C","6-WDFN Exposed Pad","6-TDFN (2.5x2.5)"
https://www.nve.com/Downloads/AAT00X.pdf,//media.digikey.com/Renders/NVE%20Renders/391;6TDFN-.80-2.5x2.5;;6.jpg,391-1070-6-ND,AAT009-10E,NVE Corp/Sensor Products,SENSOR ANGLE 360DEG SMD,972,0,"Digi-Reel","0","1","Digi-Reel®","AAT","Active","Angle","Magnetoresistive","0° ~ 360°, Continuous","-","Resistive","-","External Magnet, Not Included","-","10 MOhms","-","5.5V","Surface Mount","SMD (SMT) Tab","-40°C ~ 125°C","6-WDFN Exposed Pad","6-TDFN (2.5x2.5)"
https://www.nve.com/Downloads/AAT006.pdf,//media.digikey.com/Renders/NVE%20Renders/391;6TDFN-.80-2.5x2.5;;6.jpg,391-1082-2-ND,AAT006-10E,NVE Corp/Sensor Products,SENSOR ANGLE 360DEG SMD,0,0,"1.97200","0","1000","Tape & Reel (TR)","AAT","Active","Angle","Magnetoresistive","0° ~ 360°, Continuous","-","Wheatstone Bridge","Cosine, Sine","External Magnet, Not Included","-","1.25 MOhms","-","5.5V","Surface Mount","SMD (SMT) Tab","-40°C ~ 124°C","6-WDFN Exposed Pad","6-TDFN (2.5x2.5)"
https://www.nve.com/Downloads/AAT006.pdf,//media.digikey.com/Renders/NVE%20Renders/391;6TDFN-.80-2.5x2.5;;6.jpg,391-1082-1-ND,AAT006-10E,NVE Corp/Sensor Products,SENSOR ANGLE 360DEG SMD,652,0,"5.09000","0","1","Cut Tape (CT)","AAT","Active","Angle","Magnetoresistive","0° ~ 360°, Continuous","-","Wheatstone Bridge","Cosine, Sine","External Magnet, Not Included","-","1.25 MOhms","-","5.5V","Surface Mount","SMD (SMT) Tab","-40°C ~ 124°C","6-WDFN Exposed Pad","6-TDFN (2.5x2.5)"
https://www.nve.com/Downloads/AAT006.pdf,//media.digikey.com/Renders/NVE%20Renders/391;6TDFN-.80-2.5x2.5;;6.jpg,391-1082-6-ND,AAT006-10E,NVE Corp/Sensor Products,SENSOR ANGLE 360DEG SMD,652,0,"Digi-Reel","0","1","Digi-Reel®","AAT","Active","Angle","Magnetoresistive","0° ~ 360°, Continuous","-","Wheatstone Bridge","Cosine, Sine","External Magnet, Not Included","-","1.25 MOhms","-","5.5V","Surface Mount","SMD (SMT) Tab","-40°C ~ 124°C","6-WDFN Exposed Pad","6-TDFN (2.5x2.5)"
https://www.nve.com/Downloads/AAT101.pdf,//media.digikey.com/Renders/NVE%20Renders/391;6TDFN-.80-2.5x2.5;;6.jpg,391-1084-2-ND,AAT101-10E,NVE Corp/Sensor Products,SENSOR ANGLE 360DEG SMD,0,0,"2.17500","0","1000","Tape & Reel (TR)","AAT","Active","Angle","Magnetoresistive","0° ~ 360°, Continuous","-","Resistive","-","External Magnet, Not Included","-","-","-","0V ~ 5.5V","Surface Mount","SMD (SMT) Tab","-40°C ~ 125°C","6-WDFN Exposed Pad","6-TDFN (2.5x2.5)"
https://www.nve.com/Downloads/AAT101.pdf,//media.digikey.com/Renders/NVE%20Renders/391;6TDFN-.80-2.5x2.5;;6.jpg,391-1084-1-ND,AAT101-10E,NVE Corp/Sensor Products,SENSOR ANGLE 360DEG SMD,491,0,"5.61000","0","1","Cut Tape (CT)","AAT","Active","Angle","Magnetoresistive","0° ~ 360°, Continuous","-","Resistive","-","External Magnet, Not Included","-","-","-","0V ~ 5.5V","Surface Mount","SMD (SMT) Tab","-40°C ~ 125°C","6-WDFN Exposed Pad","6-TDFN (2.5x2.5)"
