Datasheets,Image,Digi-Key Part Number,Manufacturer Part Number,Manufacturer,Description,Quantity Available,Factory Stock,Unit Price (USD),@ qty,Minimum Quantity,"Series","Part Status","Type","Output Type","Output Configuration","Current","Minimum Liquid Specific Gravity","Switch Actuation Level","Mounting Type","Material - Housing & Prism","Operating Temperature","Voltage Rating"
https://www.littelfuse.com/~/media/electronics/datasheets/reed_sensors/littelfuse_reed_sensors_59630_datasheet.pdf.pdf,//media.digikey.com/Photos/Littelfuse%20Photos/59630-1-T-02-A.jpg,F8098-ND,59630-1-T-02-F,Littelfuse Inc.,REED SENSOR W/INTEGRAL FLOAT,15,0,"7.13000","0","1","59630","Active","Liquid","Switch (Single Float)","SPST-NO","500mA","-","0.2"" (5.08 mm)","Panel Mount, M8 Thread","-","-40°C ~ 105°C","200VDC"
https://www.cynergy3.com/sites/default/files/RSF40%202016_3.pdf,//media.digikey.com/Photos/Cynergy%203/RSF48YFP.JPG,725-1417-ND,RSF48YFP,Cynergy 3,FLOATSWITCH HORZ .6A NO/NC PP,0,0,"15.26950","0","20","RSF40","Active","Liquid","Switch (Single Float)","SPST-NC/NO","600mA","0.8","0.787"" (20mm)","Panel Mount, M16x2 Thread","Polypropylene (PP)","-20°C ~ 100°C","120VDC, 240VAC"
https://www.cynergy3.com/sites/default/files/RSF150%202016_2.pdf,//media.digikey.com/Photos/Cynergy%203/RSF153YFP.jpg,725-1407-ND,RSF153YFP,Cynergy 3,FLOATSWITCH VERT 25VA SPNO,0,0,"15.38150","0","20","RSF150","Active","Liquid","Switch (Single Float)","SPST-NO","600mA","0.8","0.886"" (22.5mm)","Panel Mount, M16x2 Thread","Nylon","-20°C ~ 75°C","120VDC, 240VAC"
https://www.cynergy3.com/sites/default/files/RSF100%202016_2.pdf,//media.digikey.com/Photos/Cynergy%203/RSF103YNP.JPG,725-1396-ND,RSF103YNP,Cynergy 3,FLOATSWITCH VERT 25VA NYLON,0,0,"15.71800","0","20","RSF100","Active","Liquid","Switch (Single Float)","SPST-NO","600mA","-","-","Panel Mount, M16x2 Thread","Nylon","-20°C ~ 75°C","120VDC, 240VAC"
https://www.cynergy3.com/sites/default/files/RSF80%202016.pdf,//media.digikey.com/Photos/Cynergy%203/MFG_RSF83HP.jpg,RSF83HP-ND,RSF83HP,Cynergy 3,FLOATSWITCH HORZ 1A NO/NC NYLON,0,0,"15.71820","0","50","RSF80","Active","Liquid","Switch (Single Float)","SPST-NC/NO","1A","0.85","0.787"" (20mm)","Male 1/2"" (12.7mm) NPT","Nylon","-20°C ~ 75°C","300VAC, 300VDC"
https://www.cynergy3.com/sites/default/files/RSF80%202016.pdf,//media.digikey.com/Photos/Cynergy%203/MFG_RSF84HP.JPG,RSF84HP-ND,RSF84HP,Cynergy 3,FLOATSWITCH HORZ 1A NO/NC POLY,0,0,"16.71780","0","50","RSF80","Active","Liquid","Switch (Single Float)","SPST-NC/NO","1A","0.85","0.787"" (20mm)","Male 1/2"" (12.7mm) NPT","Polypropylene (PP)","-20°C ~ 100°C","300VAC, 300VDC"
https://www.cynergy3.com/sites/default/files/RSF80%202016.pdf,-,RSF88HP-ND,RSF88HP,Cynergy 3,FLOATSWITCH HORZ 1A NO/NC POLY,0,0,"16.71780","0","50","RSF80","Active","Liquid","Switch (Single Float)","SPST-NC/NO","1A","0.85","0.787"" (20mm)","Male 1/2"" (12.7mm) NPT","Polypropylene (PP)","-20°C ~ 100°C","300VAC, 300VDC"
https://www.cynergy3.com/sites/default/files/RSF100%202016_2.pdf,//media.digikey.com/Photos/Cynergy%203/RSF104YNP.JPG,725-1398-ND,RSF104YNP,Cynergy 3,FLOATSWITCH VERT 25VA PP,0,0,"16.73800","0","20","RSF100","Active","Liquid","Switch (Single Float)","SPST-NO","600mA","-","-","Panel Mount, M16x2 Thread","Polypropylene (PP)","-20°C ~ 100°C","120VDC, 240VAC"
https://www.cynergy3.com/sites/default/files/RSF50%202016_1.pdf,//media.digikey.com/Photos/Cynergy%203/MFG_RSF50.jpg,725-1121-ND,RSF58Y100RC,Cynergy 3,FLOATSWITCH VERT .6A NO/NC POLY,0,0,"16.73820","0","50","RSF50","Active","Liquid","Switch (Single Float)","SPST-NC/NO","600mA","0.65","1.024"" (26mm)","Panel Mount, M12x1.75 Thread","Polypropylene (PP)","-20°C ~ 100°C","120VDC, 240VAC"
https://www.cynergy3.com/sites/default/files/RSF80%202016.pdf,"//media.digikey.com/photos/Crydom%20Photos/RSF43Y100RF,%20RSF83Y100R.jpg",725-1129-ND,RSF83H100R,Cynergy 3,FLOATSWITCH HORZ 1A NO/NC NYLON,0,0,"16.83000","0","50","RSF80","Active","Liquid","Switch (Single Float)","SPST-NC/NO","1A","0.85","0.787"" (20mm)","Male 1/2"" (12.7mm) NPT","Nylon","-20°C ~ 75°C","300VAC, 300VDC"
https://www.cynergy3.com/sites/default/files/RSF40%202016_3.pdf,//media.digikey.com/Photos/Cynergy%203/MFG_RSF43HFP.JPG,RSF43HFP-ND,RSF43HFP,Cynergy 3,FLOATSWITCH HORIZ 1A NO/NC NYLON,0,0,"17.42160","0","50","RSF40","Active","Liquid","Switch (Single Float)","SPST-NC/NO","1A","0.85","0.787"" (20mm)","Panel Mount, M16x2 Thread","Nylon","-20°C ~ 75°C","300VAC, 300VDC"
https://www.cynergy3.com/sites/default/files/RSF100%202016_2.pdf,//media.digikey.com/Photos/Cynergy%203/RSF106Y100JN.jpg,725-1404-ND,RSF108Y100JN,Cynergy 3,FLOATSWITCH VERT 25VA PP,0,0,"17.91150","0","20","RSF100","Active","Liquid","Switch (Single Float)","SPST-NO","600mA","-","-","Panel Mount, M16x2 Thread","Polypropylene (PP)","-20°C ~ 100°C","120VDC, 240VAC"
https://www.cynergy3.com/sites/default/files/RSF70%202016_2.pdf,//media.digikey.com/Photos/Cynergy%203/MFG_RSF73HNP.JPG,RSF73HNP-ND,RSF73HNP,Cynergy 3,FLOATSWITCH HORZ 1A NO/NC NYLON,0,0,"18.26820","0","50","RSF70","Active","Liquid","Switch (Single Float)","SPST-NC/NO","1A","0.85","0.787"" (20mm)","Panel Mount, M16x2 Thread","Nylon","-20°C ~ 75°C","300VAC, 300VDC"
https://www.cynergy3.com/sites/default/files/RSF70%202016_2.pdf,//media.digikey.com/Photos/Cynergy%203/RSF76YNP.jpg,725-1420-ND,RSF76YNP,Cynergy 3,FLOATSWITCH HORZ .6A NO/NC PPS,0,0,"18.33950","0","20","RSF70","Active","Liquid","Switch (Single Float)","SPST-NC/NO","600mA","0.85","0.945"" (24mm)","Panel Mount, M16x2 Thread","Polyphenylene Sulphide (PPS)","-10°C ~ 120°C","120VDC, 240VAC"
https://www.cynergy3.com/sites/default/files/RSF70%202016_2.pdf,//media.digikey.com/Photos/Cynergy%203/RSF76YVP.JPG,725-1421-ND,RSF76YVP,Cynergy 3,FLOATSWITCH HORZ .6A NO/NC PPS,0,0,"18.33950","0","20","RSF70","Active","Liquid","Switch (Single Float)","SPST-NC/NO","600mA","0.85","0.945"" (24mm)","Panel Mount, M16x2 Thread","Polyphenylene Sulphide (PPS)","-10°C ~ 120°C","120VDC, 240VAC"
https://standexelectronics.com/resources/technical-library/technical-papers/datasheet-hvac-flood-prevention-switch-fps-l/,//media.digikey.com/Photos/Standex-Meder%20Electronics/FPS-L.JPG,374-1353-ND,FPS-L,Standex-Meder Electronics,SENSOR LEVEL FLOAT,0,0,"18.36000","0","18","HVAC/R","Active","Liquid","Switch (Single Float)","SPST-NC","-","-","-","Male 3/4"" (19.05mm) NPT and Schedule 40 PVC","-","-","-"
https://www.cynergy3.com/sites/default/files/RSF40%202016_3.pdf,//media.digikey.com/Photos/Cynergy%203/MFG_RSF44HFP.JPG,RSF44HFP-ND,RSF44HFP,Cynergy 3,FLOATSWITCH HORIZ 1A NO/NC PP,0,0,"18.48240","0","50","RSF40","Active","Liquid","Switch (Single Float)","SPST-NC/NO","1A","0.85","0.787"" (20mm)","Panel Mount, M16x2 Thread","Polypropylene (PP)","-20°C ~ 100°C","300VAC, 300VDC"
https://www.cynergy3.com/sites/default/files/RSF40%202016_3.pdf,//media.digikey.com/Photos/Cynergy%203/MFG_RSF44HFP.JPG,RSF48HFP-ND,RSF48HFP,Cynergy 3,FLOATSWITCH HORIZ 1A NO/NC PP,0,0,"18.48240","0","50","RSF40","Active","Liquid","Switch (Single Float)","SPST-NC/NO","1A","0.8","0.787"" (20mm)","Panel Mount, M16x2 Thread","Polypropylene (PP)","-20°C ~ 100°C","300VAC, 300VDC"
https://www.cynergy3.com/sites/default/files/RSF40%202016_3.pdf,"//media.digikey.com/photos/Crydom%20Photos/RSF44Y100RF,%20RSF84Y100R.jpg",725-1105-ND,RSF43H100RF,Cynergy 3,FLOATSWITCH HORIZ 1A NO/NC NYLON,0,0,"18.53340","0","50","RSF40","Active","Liquid","Switch (Single Float)","SPST-NC/NO","1A","0.85","0.787"" (20mm)","Panel Mount, M16x2 Thread","Nylon","-20°C ~ 75°C","300VAC, 300VDC"
https://www.cynergy3.com/sites/default/files/RSF100%202016_2.pdf,//media.digikey.com/Photos/Cynergy%203/RSF106YVP.jpg,725-1403-ND,RSF106YVP,Cynergy 3,FLOATSWITCH VERT 25VA PPS,0,0,"18.93100","0","20","RSF100","Active","Liquid","Switch (Single Float)","SPST-NO","600mA","-","-","Panel Mount, M16x2 Thread","Polyphenylene Sulphide (PPS)","-10°C ~ 120°C","120VDC, 240VAC"
https://www.cynergy3.com/sites/default/files/RSF100%202016_2.pdf,//media.digikey.com/Photos/Cynergy%203/MFG_RSF103HNP.JPG,RSF103HNP-ND,RSF103HNP,Cynergy 3,FLOATSWITCH VERT 100VA NYLON,0,0,"19.01280","0","50","RSF100","Active","Liquid","Switch (Single Float)","SPST-NO","1A","-","-","Panel Mount, M16x2 Thread","Nylon","-20°C ~ 75°C","300VAC, 300VDC"
https://www.cynergy3.com/sites/default/files/RSF70%202016_2.pdf,//media.digikey.com/Photos/Cynergy%203/MFG_RSF7xHNP.JPG,RSF74HNP-ND,RSF74HNP,Cynergy 3,FLOATSWITCH HORZ 1A NO/NC POLY,0,0,"19.32900","0","50","RSF70","Active","Liquid","Switch (Single Float)","SPST-NC/NO","1A","0.85","0.787"" (20mm)","Panel Mount, M16x2 Thread","Polypropylene (PP)","-20°C ~ 100°C","300VAC, 300VDC"
https://www.cynergy3.com/sites/default/files/RSF70%202016_2.pdf,//media.digikey.com/Photos/Cynergy%203/MFG_RSF7xHNP.JPG,RSF78HNP-ND,RSF78HNP,Cynergy 3,FLOATSWITCH HORZ 1A NO/NC POLY,0,0,"19.32900","0","50","RSF70","Active","Liquid","Switch (Single Float)","SPST-NC/NO","1A","0.8","0.787"" (20mm)","Panel Mount, M16x2 Thread","Polypropylene (PP)","-20°C ~ 100°C","300VAC, 300VDC"
https://www.cynergy3.com/sites/default/files/RSF150%202016_2.pdf,//media.digikey.com/Photos/Cynergy%203/RSF153YFP.jpg,725-1406-ND,RSF153HFP,Cynergy 3,FLOATSWITCH VERT 100VA SPNO,0,0,"19.44150","0","20","RSF150","Active","Liquid","Switch (Single Float)","SPST-NO","1A","0.8","0.886"" (22.5mm)","Panel Mount, M16x2 Thread","Nylon","-20°C ~ 75°C","300VAC, 300VDC"
https://www.cynergy3.com/sites/default/files/RSF40%202016_3.pdf,//media.digikey.com/Photos/Cynergy%203/MFG_RSF46Y100TG.JPG,RSF46Y100TG-ND,RSF46Y100TG,Cynergy 3,FLOATSWITCH HORZ .6A NC/NO PPS,0,0,"19.56360","0","50","RSF40","Active","Liquid","Switch (Single Float)","SPST-NC/NO","600mA","0.85","0.354"" (9mm), 0.945"" (24mm)","Panel Mount, M16x2 Thread","Polyphenylene Sulphide (PPS)","-10°C ~ 120°C","120VDC, 240VAC"
https://www.cynergy3.com/sites/default/files/RSF40%202016_3.pdf,"//media.digikey.com/photos/Crydom%20Photos/RSF44Y100RF,%20RSF84Y100R.jpg",725-1106-ND,RSF44H100RF,Cynergy 3,FLOATSWITCH HORIZ 1A NO/NC PP,0,0,"19.59420","0","50","RSF40","Active","Liquid","Switch (Single Float)","SPST-NC/NO","1A","0.85","0.787"" (20mm)","Panel Mount, M16x2 Thread","Polypropylene (PP)","-20°C ~ 100°C","300VAC, 300VDC"
https://www.cynergy3.com/sites/default/files/RSF40%202016_3.pdf,"//media.digikey.com/photos/Crydom%20Photos/RSF44Y100RF,%20RSF84Y100R.jpg",725-1109-ND,RSF48H100RF,Cynergy 3,FLOATSWITCH HORIZ 1A NO/NC PP,0,0,"19.59420","0","50","RSF40","Active","Liquid","Switch (Single Float)","SPST-NC/NO","1A","0.8","0.787"" (20mm)","Panel Mount, M16x2 Thread","Polypropylene (PP)","-20°C ~ 100°C","300VAC, 300VDC"
https://www.cynergy3.com/sites/default/files/RSF10%202017.pdf,//media.digikey.com/photos/Crydom%20Photos/RSF14Y100RF.jpg,CC1561-ND,RSF14Y100RF,Cynergy 3,SENSOR LEVEL VERTICAL POLYPROP,0,0,"19.71680","0","25","RSF10","Active","Liquid","Switch (Single Float)","SPST-NC","600mA","0.7","0.945"" (24mm)","Panel Mount, M16x2 Thread","Polypropylene (PP)","-20°C ~ 100°C","120VDC, 240VAC"
https://www.cynergy3.com/sites/default/files/RSF10%202017.pdf,//media.digikey.com/photos/Crydom%20Photos/RSF14Y100RF.jpg,725-1102-ND,RSF18Y100RF,Cynergy 3,FLOATSWITCH VERT .6A NO/NC PP,0,0,"19.71680","0","25","RSF10","Active","Liquid","Switch (Single Float)","SPST-NC","600mA","0.8","0.945"" (24mm)","Panel Mount, M16x2 Thread","Polypropylene (PP)","-20°C ~ 100°C","120VDC, 240VAC"
https://standexelectronics.com/resources/technical-library/technical-papers/datasheet-ls03-series-liquid-level-sensor/,//media.digikey.com/Photos/Meder%20Electronics%20Photos/LS03%5EDL-1A66-PA-500W.jpg,374-1144-ND,LS03/DL-1A66-PA-500W,Standex-Meder Electronics,SENSOR FLOAT,0,0,"19.79360","0","50","LS03","Active","Liquid","Switch (Single Float)","SPST-NO","500mA","-","-","Panel Mount, M16x2 Thread","Polyamide (PA)","-20°C ~ 80°C","200V"
https://www.cynergy3.com/sites/default/files/RSF100%202016_2.pdf,//media.digikey.com/Photos/Cynergy%203/RSF106Y100JV.jpg,725-1401-ND,RSF106Y100JV,Cynergy 3,FLOATSWITCH VERT 25VA PPS,0,0,"20.06350","0","20","RSF100","Active","Liquid","Switch (Single Float)","SPST-NO","600mA","-","-","Panel Mount, M16x2 Thread","Polyphenylene Sulphide (PPS)","-10°C ~ 120°C","120VDC, 240VAC"
https://www.cynergy3.com/sites/default/files/RSF100%202016_2.pdf,//media.digikey.com/Photos/Cynergy%203/MFG_RSF103H100JN.JPG,RSF103H100JN-ND,RSF103H100JN,Cynergy 3,FLOATSWITCH VERT 100VA NYLON,0,0,"20.12460","0","50","RSF100","Active","Liquid","Switch (Single Float)","SPST-NO","1A","-","-","Panel Mount, M16x2 Thread","Nylon","-20°C ~ 75°C","300VAC, 300VDC"
https://www.cynergy3.com/sites/default/files/TSF80%202017.pdf,//media.digikey.com/Photos/Cynergy%203/TSF83Y100D.jpg,725-1165-ND,TSF83Y100D,Cynergy 3,THERMISTOR FLOAT SWTCH NYLON .6A,0,0,"20.12480","0","25","TSF80","Active","Liquid, Temperature","Switch (Single Float)","SPST-NC/NO","600mA","0.85","0.276"", 0.464"" (7mm, 20mm)","Male 1/2"" (12.7mm) NPT","Nylon","-20°C ~ 75°C","120VDC, 240VAC"
https://www.cynergy3.com/sites/default/files/RSF80%202016.pdf,//media.digikey.com/Photos/Cynergy%203/MFG_RSF86HP.JPG,RSF86HP-ND,RSF86HP,Cynergy 3,FLOATSWITCH HORZ 1A NO/NC PPS,0,0,"20.15540","0","50","RSF80","Active","Liquid","Switch (Single Float)","SPST-NC/NO","1A","0.85","0.945"" (24mm)","Male 1/2"" (12.7mm) NPT","Polyphenylene Sulphide (PPS)","-10°C ~ 120°C","300VAC, 300VDC"
https://www.cynergy3.com/sites/default/files/RSF100%202016_2.pdf,//media.digikey.com/Photos/Cynergy%203/MFG_RSF104HNP.JPG,RSF104HNP-ND,RSF104HNP,Cynergy 3,FLOATSWITCH VERT 100VA PP,0,0,"20.28780","0","50","RSF100","Active","Liquid","Switch (Single Float)","SPST-NO","1A","-","-","Panel Mount, M16x2 Thread","Polypropylene (PP)","-20°C ~ 100°C","300VAC, 300VDC"
https://www.cynergy3.com/sites/default/files/RSF100%202016_2.pdf,//media.digikey.com/Photos/Cynergy%203/MFG_RSF104HNP.JPG,RSF108HNP-ND,RSF108HNP,Cynergy 3,FLOATSWITCH VERT 100VA PP,0,0,"20.28780","0","50","RSF100","Active","Liquid","Switch (Single Float)","SPST-NO","1A","-","-","Panel Mount, M16x2 Thread","Polypropylene (PP)","-20°C ~ 100°C","300VAC, 300VDC"
https://www.cynergy3.com/sites/default/files/RSF70%202016_2.pdf,//media.digikey.com/Photos/Cynergy%203/MFG_RSF70%20Series.jpg,725-1124-ND,RSF74H100RN,Cynergy 3,FLOATSWITCH HORZ 1A NO/NC POLY,0,0,"20.45100","0","50","RSF70","Active","Liquid","Switch (Single Float)","SPST-NC/NO","1A","0.85","0.787"" (20mm)","Panel Mount, M16x2 Thread","Polypropylene (PP)","-20°C ~ 100°C","300VAC, 300VDC"
https://www.cynergy3.com/sites/default/files/RSF70%202016_2.pdf,//media.digikey.com/Photos/Cynergy%203/MFG_RSF70%20Series.jpg,725-1127-ND,RSF78H100RN,Cynergy 3,FLOATSWITCH HORZ 1A NO/NC POLY,0,0,"20.45100","0","50","RSF70","Active","Liquid","Switch (Single Float)","SPST-NC/NO","1A","0.8","0.787"" (20mm)","Panel Mount, M16x2 Thread","Polypropylene (PP)","-20°C ~ 100°C","300VAC, 300VDC"
https://www.cynergy3.com/sites/default/files/RSF70%202016_2.pdf,//media.digikey.com/Photos/Cynergy%203/MFG_RSF76Y100TV.JPG,RSF76Y100TV-ND,RSF76Y100TV,Cynergy 3,FLOATSWITCH HORZ .6A NO/NC PPS,0,0,"20.45100","0","50","RSF70","Active","Liquid","Switch (Single Float)","SPST-NC/NO","600mA","0.85","0.354"" (9mm), 0.945"" (24mm)","Panel Mount, M16x2 Thread","Polyphenylene Sulphide (PPS)","-10°C ~ 120°C","120VDC, 240VAC"
https://www.cynergy3.com/sites/default/files/RSF50%202016_1.pdf,//media.digikey.com/Photos/Cynergy%203/MFG_RSF57H100Gx.jpg,RSF56Y100TB-ND,RSF56Y100TB,Cynergy 3,FLOATSWITCH VERT .6A NO/NC PPS,0,0,"20.67540","0","50","RSF50","Active","Liquid","Switch (Single Float)","SPST-NC/NO","600mA","0.85","0.374"" (9.5mm), 0.807"" (20.5mm)","Panel Mount, M12x1.75 Thread","Polyphenylene Sulphide (PPS)","-10°C ~ 120°C","120VDC, 240VAC"
https://www.cynergy3.com/sites/default/files/RSF150%202016_2.pdf,//media.digikey.com/Photos/Cynergy%203/RSF154YFP.jpg,725-1408-ND,RSF154HFP,Cynergy 3,FLOATSWITCH VERT 100VA SPNO,0,0,"20.73650","0","20","RSF150","Active","Liquid","Switch (Single Float)","SPST-NO","1A","0.65","1.024"" (26mm)","Panel Mount, M16x2 Thread","Polypropylene (PP)","-20°C ~ 100°C","120VDC, 240VAC"
https://www.cynergy3.com/sites/default/files/RSF150%202016_2.pdf,//media.digikey.com/Photos/Cynergy%203/RSF156HFP.jpg,725-1412-ND,RSF158HFP,Cynergy 3,FLOATSWITCH VERT 100VA SPNO,0,0,"20.73650","0","20","RSF150","Active","Liquid","Switch (Single Float)","SPST-NO","1A","0.65","0.807"" (20.5mm)","Panel Mount, M16x2 Thread","Polypropylene (PP)","-20°C ~ 100°C","300VAC, 300VDC"
https://www.cynergy3.com/sites/default/files/RSF50%202016_1.pdf,//media.digikey.com/Photos/Cynergy%203/MFG_RSF50.jpg,725-1113-ND,RSF54H100R1/8,Cynergy 3,FLOATSWITCH VERT 1A NO/NC POLY,0,0,"20.87940","0","50","RSF50","Active","Liquid","Switch (Single Float)","SPST-NC/NO","1A","0.65","1.024"" (26mm)","Male 1/8"" (3.18mm) NPT","Polypropylene (PP)","-20°C ~ 100°C","300VAC, 300VDC"
https://www.cynergy3.com/sites/default/files/RSF50%202016_1.pdf,//media.digikey.com/Photos/Cynergy%203/MFG_RSF50.jpg,725-1114-ND,RSF54H100RC,Cynergy 3,FLOATSWITCH VERT 1A NO/NC POLY,0,0,"20.87940","0","50","RSF50","Active","Liquid","Switch (Single Float)","SPST-NC/NO","1A","0.65","1.024"" (26mm)","Panel Mount, M12x1.75 Thread","Polypropylene (PP)","-20°C ~ 100°C","300VAC, 300VDC"
https://www.cynergy3.com/sites/default/files/RSF50%202016_1.pdf,//media.digikey.com/Photos/Cynergy%203/MFG_RSF50.jpg,725-1118-ND,RSF58H100R1/8,Cynergy 3,FLOATSWITCH VERT 1A NO/NC POLY,0,0,"20.87940","0","50","RSF50","Active","Liquid","Switch (Single Float)","SPST-NC/NO","1A","0.65","1.024"" (26mm)","Male 1/8"" (3.18mm) NPT","Polypropylene (PP)","-20°C ~ 100°C","300VAC, 300VDC"
https://www.cynergy3.com/sites/default/files/RSF10%202017.pdf,-,RSF16YFP-ND,RSF16YFP,Cynergy 3,SENSOR LEVEL VERTICAL POLYPROP,0,0,"21.22640","0","25","RSF10","Active","Liquid","Switch (Single Float)","SPST-NC","600mA","0.75","0.866"" (22mm)","Panel Mount, M16x2 Thread","Polyphenylene Sulphide (PPS)","-10°C ~ 120°C","120VDC, 240VAC"
https://www.cynergy3.com/sites/default/files/TSF80%202017.pdf,//media.digikey.com/Photos/Cynergy%203/MFG_RSF80%20Series.jpg,725-1167-ND,TSF84Y100D,Cynergy 3,THERMISTOR FLOAT SWTCH PP .6A,0,0,"21.28760","0","25","TSF80","Active","Liquid, Temperature","Switch (Single Float)","SPST-NC/NO","600mA","0.85","0.3149"", 0.4641"" (8mm, 20mm)","Male 1/2"" (12.7mm) NPT","Polypropylene (PP)","-20°C ~ 100°C","120VDC, 240VAC"
https://www.cynergy3.com/sites/default/files/RSF70%202016_2.pdf,//media.digikey.com/Photos/Cynergy%203/MFG_RSF70%20Series.jpg,725-1123-ND,RSF73H100RN,Cynergy 3,FLOATSWITCH HORZ 1A NO/NC NYLON,1,0,"21.30000","0","1","RSF70","Active","Liquid","Switch (Single Float)","SPST-NC/NO","1A","0.85","0.787"" (20mm)","Panel Mount, M16x2 Thread","Nylon","-20°C ~ 75°C","300VAC, 300VDC"
https://www.cynergy3.com/sites/default/files/RSF100%202016_2.pdf,//media.digikey.com/Photos/Cynergy%203/MFG_RSF104H100JN.JPG,RSF104H100JN-ND,RSF104H100JN,Cynergy 3,FLOATSWITCH VERT 100VA PP,0,0,"21.42020","0","50","RSF100","Active","Liquid","Switch (Single Float)","SPST-NO","1A","-","-","Panel Mount, M16x2 Thread","Polypropylene (PP)","-20°C ~ 100°C","300VAC, 300VDC"
https://www.cynergy3.com/sites/default/files/RSF100%202016_2.pdf,//media.digikey.com/Photos/Cynergy%203/MFG_RSF108H100JN.JPG,RSF108H100JN-ND,RSF108H100JN,Cynergy 3,FLOATSWITCH VERT 25VA PP,0,0,"21.42020","0","50","RSF100","Active","Liquid","Switch (Single Float)","SPST-NO","1A","-","-","Panel Mount, M16x2 Thread","Polypropylene (PP)","-20°C ~ 100°C","300VAC, 300VDC"
https://standexelectronics.com/resources/technical-library/technical-papers/datasheet-hvac-flood-prevention-switch-fps-t/,//media.digikey.com/Photos/Standex-Meder%20Electronics/FPS-T.JPG,374-1355-ND,FPS-T,Standex-Meder Electronics,SENSOR LEVEL FLOAT,0,0,"21.62167","0","12","HVAC/R","Active","Liquid","Switch (Single Float)","SPST-NC","-","-","-","Male 3/4"" (19.05mm) NPT, Male 3/4"" (19.05mm) Plug, and Schedule 40 PVC","-","-","-"
https://www.cynergy3.com/sites/default/files/RSF50%202016_1.pdf,//media.digikey.com/Photos/Cynergy%203/MFG_RSF50.jpg,725-1112-ND,RSF53H100RC,Cynergy 3,FLOATSWITCH VERT 1A NO/NC NYLON,2,0,"21.64000","0","1","RSF50","Active","Liquid","Switch (Single Float)","SPST-NC/NO","1A","0.8","0.886"" (22.5mm)","Panel Mount, M12x1.75 Thread","Nylon","-20°C ~ 75°C","300VAC, 300VDC"
https://standexelectronics.com/resources/technical-library/technical-papers/datasheet-ls03-series-liquid-level-sensor/,//media.digikey.com/Photos/Meder%20Electronics%20Photos/LS03%5EDL-1A85-PA-500W.jpg,374-1151-ND,LS03/DL-1A85-PA-500W,Standex-Meder Electronics,SENSOR LEVEL FLOAT SPST-NO,0,0,"21.76200","0","50","LS03","Active","Liquid","Switch (Single Float)","SPST-NO","1A","-","-","Panel Mount, M16x2 Thread","Polyamide (PA)","-20°C ~ 80°C","400V"
//media.digikey.com/pdf/Data%20Sheets/Honeywell%20Sensing%20&%20Control%20PDFs/LRN_Series_Rev_Oct_2014.pdf,//media.digikey.com/Photos/Honeywell%20Photos/LRNH31S42.jpg,480-5902-ND,LRNH31S42,Honeywell Sensing and Productivity Solutions,LNR FLOAT SW HORIZONTAL NYLON,3,0,"22.03000","0","1","LRN","Obsolete","-","-","-","-","-","-","-","-","-","-"
https://www.cynergy3.com/sites/default/files/TSF40%202016_1.pdf,//media.digikey.com/Photos/Cynergy%203/TSF43Y100DF.jpg,725-1149-ND,TSF43Y100DF,Cynergy 3,THERMISTOR FLOAT SW NYLON .6A,0,0,"22.06280","0","25","TSF40","Active","Liquid, Temperature","Switch (Single Float)","SPST-NC/NO","600mA","0.85","0.276"", 0.464"" (7mm, 20mm)","Panel Mount, M16x2 Thread","Nylon","-20°C ~ 75°C","120VDC, 240VAC"
https://www.cynergy3.com/sites/default/files/RSF40%202016_3.pdf,"//media.digikey.com/photos/Crydom%20Photos/RSF44Y100RF,%20RSF84Y100R.jpg",725-1108-ND,RSF46H100RF,Cynergy 3,FLOATSWITCH HORIZ 1A NO/NC PPS,0,0,"22.14440","0","50","RSF40","Active","Liquid","Switch (Single Float)","SPST-NC/NO","1A","0.85","0.945"" (24mm)","Panel Mount, M16x2 Thread","Polyphenylene Sulphide (PPS)","-10°C ~ 120°C","300VAC, 300VDC"
-,-,RSF14YNP-ND,RSF14YNP,Cynergy 3,FLOATSWITCH VERT 25VA SPNC,0,0,"22.37880","0","50","RSF10","Active","Liquid","Switch (Single Float)","SPST-NC","600mA","0.7","0.945"" (24mm)","Panel Mount, M16x2 Thread","Polypropylene (PP)","-20°C ~ 100°C","120VDC, 240VAC"
https://www.cynergy3.com/sites/default/files/RSF100%202016_2.pdf,//media.digikey.com/Photos/Cynergy%203/MFG_RSF106HNP.JPG,RSF106HNP-ND,RSF106HNP,Cynergy 3,FLOATSWITCH VERT 100VA PPS,0,0,"22.85840","0","50","RSF100","Active","Liquid","Switch (Single Float)","SPST-NO","1A","-","-","Panel Mount, M16x2 Thread","Polyphenylene Sulphide (PPS)","-10°C ~ 120°C","300VAC, 300VDC"
https://www.cynergy3.com/sites/default/files/RSF100%202016_2.pdf,-,RSF106HVP-ND,RSF106HVP,Cynergy 3,FLOATSWITCH VERT 100VA PPS,0,0,"22.85840","0","50","RSF100","Active","Liquid","Switch (Single Float)","SPST-NO","1A","-","-","Panel Mount, M16x2 Thread","Polyphenylene Sulphide (PPS)","-10°C ~ 120°C","300VAC, 300VDC"
