Datasheets,Image,Digi-Key Part Number,Manufacturer Part Number,Manufacturer,Description,Quantity Available,Factory Stock,Unit Price (USD),@ qty,Minimum Quantity,"Series","Part Status","Applications","Pressure Type","Operating Pressure","Output Type","Output","Accuracy","Voltage - Supply","Port Size","Port Style","Features","Termination Style","Maximum Pressure","Operating Temperature","Package / Case","Supplier Device Package"
http://sensing.honeywell.com/index.php/ci_id/45330/la_id/1/document/1/re_id/0,//media.digikey.com/photos/Honeywell%20Photos/ASDX%20Series.jpg,480-3289-ND,ASDXAVX001PGAA5,Honeywell Sensing and Productivity Solutions,SENSOR PRESS GAUGE ANALOG 0-1PSI,148,0,"69.51000","0","1","ASDX","Active","Board Mount","Vented Gauge","1PSI (6.89kPa)","Analog Voltage","0.5 V ~ 4.5 V","±2%","4.75V ~ 5.25V","Male - 0.09"" (2.31mm) Tube","Barbless","Temperature Compensated","PC Pin","2PSI (13.79kPa)","-20°C ~ 105°C","8-DIP Module","-"
http://sensing.honeywell.com/index.php/ci_id/45330/la_id/1/document/1/re_id/0,//media.digikey.com/Photos/Honeywell%20Photos/ASDXACX100PAAA5.JPG,480-3750-ND,ASDXACX100PAAA5,Honeywell Sensing and Productivity Solutions,SENSOR PRESS 100PSIA ANALOG,238,0,"71.68000","0","1","ASDX","Active","Board Mount","Absolute","100PSI (689.48kPa)","Analog Voltage","0.5 V ~ 4.5 V","±2%","4.75V ~ 5.25V","Male - 0.09"" (2.31mm) Tube","Barbless","Temperature Compensated","PC Pin","200PSI (1378.95kPa)","-20°C ~ 105°C","8-DIP Module","-"
http://sensing.honeywell.com/index.php?ci_id=49876,"//media.digikey.com/photos/Honeywell%20Photos/SDX01G2-A,%20SDX15A2-A,%20SDX15A2-A,%20SDX100GD-A.jpg",287-1029-ND,SDX01G2,Honeywell Sensing and Productivity Solutions,SENSOR TEMP COMP 1PSIG DIP,651,0,"74.49000","0","1","SDX","Active","Board Mount","Vented Gauge","1PSI (6.89kPa)","Wheatstone Bridge","0 mV ~ 18 mV (12V)","±1%","20V","Male - 0.11"" (2.67mm) Tube","Barbless","Temperature Compensated","PC Pin","20PSI (137.9kPa)","-40°C ~ 85°C","6-DIP Module","-"
https://sensing.honeywell.com/honeywell-sensing-trustability-rsc-series-data-sheet-32321348-c-en.pdf,//media.digikey.com/Photos/Honeywell%20Photos/RSCDRRM020NDSE3.jpg,480-6889-ND,RSCDRRI002NDSE3,Honeywell Sensing and Productivity Solutions,SENSOR PRESS DIFF 2"" H2O 3.3V DI,224,0,"77.01000","0","1","TruStability® RSC","Active","Board Mount","Differential","0.07PSI (0.5kPa)","SPI","24 b","±0.1%","3V ~ 3.6V","Male - 0.08"" (1.93mm) Tube, Dual","Barbed","Temperature Compensated","PC Pin","±4.86PSI (±33.5kPa)","-40°C ~ 85°C","8-DIP (0.510"", 12.95mm), Dual Ports, Same Side","8-DIP"
http://sensing.honeywell.com/index.php?ci_id=49876,"//media.digikey.com/photos/Honeywell%20Photos/SDX01G2-A,%20SDX15A2-A,%20SDX15A2-A,%20SDX100GD-A.jpg",287-1031-ND,SDX05G2,Honeywell Sensing and Productivity Solutions,SENSOR TEMP COMP 5PSIG DIP,127,0,"77.35000","0","1","SDX","Active","Board Mount","Vented Gauge","5PSI (34.47kPa)","Wheatstone Bridge","0 mV ~ 60 mV (12V)","±1%","20V","Male - 0.11"" (2.67mm) Tube","Barbless","Temperature Compensated","PC Pin","20PSI (137.9kPa)","-40°C ~ 85°C","6-DIP Module","-"
http://sensing.honeywell.com/index.php?ci_id=49876,//media.digikey.com/photos/Honeywell%20Photos/SDX15D4-A.jpg,287-1030-ND,SDX05D4,Honeywell Sensing and Productivity Solutions,SENSOR TEMP COMP 5PSID DIP,176,0,"80.66000","0","1","SDX","Active","Board Mount","Differential","5PSI (34.47kPa)","Wheatstone Bridge","0 mV ~ 60 mV (12V)","±1%","20V","Male - 0.09"" (2.28mm) Tube, Dual","Barbless","Temperature Compensated","PC Pin","20PSI (137.9kPa)","-40°C ~ 85°C","6-DIP Module","-"
http://sensing.honeywell.com/index.php?ci_id=49876,//media.digikey.com/photos/Honeywell%20Photos/SDX15A4-A.jpg,287-1037-ND,SDX15A4,Honeywell Sensing and Productivity Solutions,SENSOR TEMP COMP 15PSIA DIP,233,0,"83.76000","0","1","SDX","Active","Board Mount","Absolute","15PSI (103.42kPa)","Wheatstone Bridge","0 mV ~ 90 mV (12V)","±1%","20V","Male - 0.09"" (2.28mm) Tube","Barbless","Temperature Compensated","PC Pin","30PSI (206.84kPa)","-40°C ~ 85°C","6-DIP Module","-"
//media.digikey.com/pdf/Data%20Sheets/Sensata/112CP_DS.pdf,//media.digikey.com/Photos/Sensata%20Tech%20Photos/112CP3-x.jpg,1862-1001-ND,112CP3-9,Sensata Technologies,SENSOR PRES ABS 9-500PSI W/TEMP,109,0,"86.63000","0","1","112CP","Active","Industrial Automation","Absolute","9PSI ~ 500PSI (62.05kPa ~ 3447.38kPa)","Analog Voltage","0.5 V ~ 4.5 V","±0.8%","4.5V ~ 5.5V","Male - 1/4"" (6.35mm) NPT","Threaded","Temperature Compensated","Connector","1000PSI (6894.76kPa)","-40°C ~ 135°C","Cylinder","-"
https://www.allsensors.com/cad/DS-0023-Rev-A.pdf,//media.digikey.com/Photos/All%20Sensors%20Photos/100-PSI-D-4V-ASCX.jpg,442-1154-ND,100 PSI-D-4V-ASCX,Amphenol All Sensors Corporation,SENSOR AMP 0-100PSID,107,0,"90.55000","0","1","ASCX","Active","Board Mount","Differential","±100PSI (±689.48kPa)","Wheatstone Bridge","0.25 V ~ 4.75 V","±0.5%","4.5V ~ 5.5V","Male - 0.19"" (4.8mm) Tube, Dual","Barbless","Amplified Output, Temperature Compensated","PC Pin","±150PSI (±1034.21kPa)","-25°C ~ 105°C","4-SIP","4-SIP"
http://sensing.honeywell.com/index.php?ci_id=49876,//media.digikey.com/photos/Honeywell%20Photos/SDX15D4-A.jpg,480-6208-ND,SDX05D4-A,Honeywell Sensing and Productivity Solutions,SENSOR TEMP COMP 5PSID DIP,220,0,"97.26000","0","1","SDX","Active","Board Mount","Differential","5PSI (34.47kPa)","Wheatstone Bridge","0 mV ~ 60 mV (12V)","±0.25%","20V","Male - 0.09"" (2.28mm) Tube, Dual","Barbless","Temperature Compensated","PC Pin","20PSI (137.9kPa)","-40°C ~ 85°C","6-DIP Module","-"
http://sensing.honeywell.com/index.php?ci_id=49876,//media.digikey.com/photos/Honeywell%20Photos/SDX15D4-A.jpg,480-2868-ND,SDX15D4-A,Honeywell Sensing and Productivity Solutions,SENSOR PRESS DIFF 15PSI,305,0,"98.88000","0","1","SDX","Active","Board Mount","Differential","15PSI (103.42kPa)","Wheatstone Bridge","0 mV ~ 90 mV (12V)","±0.25%","20V","Male - 0.09"" (2.28mm) Tube, Dual","Barbless","Temperature Compensated","PC Pin","30PSI (206.84kPa)","-40°C ~ 85°C","6-DIP Module","-"
https://www.te.com/commerce/DocumentDelivery/DDEController?Action=srchrtrv&DocNm=M5200&DocType=DS&DocLang=English,//media.digikey.com/Photos/TE%20Connectivity/M5241-000005-500PG.jpg,223-1702-ND,M5241-000005-500PG,TE Connectivity Measurement Specialties,TRANSDUCER 500# PRES 1-5V,147,0,"99.74000","0","1","M5200","Active","Industrial Automation","Vented Gauge","500PSI (3447.38kPa)","Analog Voltage","1 V ~ 5 V","±0.25%","8V ~ 30V","Male - 1/4"" (6.35mm) NPT","Threaded","Temperature Compensated","Cable","1000PSI (6894.76kPa)","-40°C ~ 125°C","Cylinder","-"
https://www3.panasonic.biz/ac/e_download/fasys/pressure/pressure/catalog/dp-100_v2_e_cata.pdf,//media.digikey.com/Photos/Panasonic%20Elect%20Works%20Photos/DP-102.jpg,1110-2144-ND,DP-102A-N,Panasonic Industrial Automation Sales,SENSOR DIGITAL PRESSURE NPN,430,8,"102.40000","0","1","DP-100","Active","Industrial Automation","Vented Gauge","-14.5PSI ~ 145.04PSI (-100kPa ~ 1000kPa)","Analog Current/Voltage, NPN - Open Collector","-","-","12V ~ 24V","Female - M5, Male - 1/8"" (3.18mm) NPT","Threaded","-","Connector","-21.76PSI ~ 217.56PSI (-150kPa ~ 1500kPa)","-10°C ~ 50°C","Module","-"
https://www3.panasonic.biz/ac/e_download/fasys/pressure/pressure/catalog/dp-100_v2_e_cata.pdf,//media.digikey.com/Photos/Panasonic%20Photos/DP-112A-E-P-J.jpg,1110-1817-ND,DP-101A-N-P,Panasonic Industrial Automation Sales,SENSOR DGTL PNP -/+100.0KPA,208,80,"102.40000","0","1","DP-100","Active","Industrial Automation","Vented Gauge","±14.5PSI (±100kPa)","Analog Current/Voltage, PNP - Open Collector","-","-","12V ~ 24V","Female - M5, Male - 1/8"" (3.18mm) NPT","Threaded","-","Connector","±72.52PSI (±500kPa)","-10°C ~ 50°C","Module","-"
https://www3.panasonic.biz/ac/e_download/fasys/pressure/pressure/catalog/dp-100_v2_e_cata.pdf,//media.digikey.com/Photos/Panasonic%20Elect%20Works%20Photos/DP-102.jpg,1110-1818-ND,DP-102A-N-P,Panasonic Industrial Automation Sales,SENSOR DGTL PNP -0.100 TO +1 MPA,96,131,"102.40000","0","1","DP-100","Active","Industrial Automation","Vented Gauge","-14.5PSI ~ 145.04PSI (-100kPa ~ 1000kPa)","Analog Current/Voltage, PNP - Open Collector","-","-","12V ~ 24V","Female - M5, Male - 1/8"" (3.18mm) NPT","Threaded","-","Connector","-21.76PSI ~ 217.56PSI (-150kPa ~ 1500kPa)","-10°C ~ 50°C","Module","-"
http://sensing.honeywell.com/honeywell-sensing-px2-series-heavy-duty-pressure-transducers-datasheet-500599462-h-en4.pdf,//media.digikey.com/Photos/Honeywell%20Photos/MFG_PX2AN%20Series.jpg,480-5799-ND,PX2AN1XX030PAAAX,Honeywell Sensing and Productivity Solutions,PRESSURE TRANSDUCER,65,0,"108.35000","0","1","PX2","Active","Industrial Automation","Absolute","30PSI (206.84kPa)","Analog Voltage","0.5 V ~ 4.5 V","±0.25%","4.75V ~ 5.25V","Male - 1/4"" (6.35mm) NPT","Threaded","Temperature Compensated","Connector","150PSI (1034.21kPa)","-40°C ~ 125°C","Cylinder","-"
//media.digikey.com/pdf/Data%20Sheets/SSI%20Technology%20PDFs/P51_Series_Overview.pdf,//media.digikey.com/photos/SSI%20Tech%20Photos/P51-1000-S-B-I36-4.5V-R.JPG,734-1089-ND,P51-1000-S-B-I36-4.5V-000000,SSI Technologies Inc,SENSOR 1000PSIS 1/8NPT 4.5V,31,0,"111.32000","0","1","MediaSensor™","Active","Industrial Automation","Sealed Gauge","1000PSI (6894.76kPa)","Analog Voltage","0.5 V ~ 4.5 V","±0.5%","5V","Male - 1/8"" (3.18mm) NPT","Threaded","Amplified Output, Temperature Compensated","Cable 3'","-","-40°C ~ 105°C","Cylinder","-"
https://www.te.com/commerce/DocumentDelivery/DDEController?Action=srchrtrv&DocNm=U5200&DocType=Data+Sheet&DocLang=English,//media.digikey.com/Photos/TE%20Connectivity/MFG_U5244-000005-005PG.jpg,223-1676-ND,U5244-000005-005PG,TE Connectivity Measurement Specialties,SENSOR,55,0,"113.03000","0","1","U5200","Active","Industrial Automation","Vented Gauge","5PSI (34.47kPa)","Analog Voltage","1 V ~ 5 V","±0.25%","8V ~ 30V","Male - 1/4"" (6.35mm) NPT","Threaded","Temperature Compensated","Connector","15PSI (103.42kPa)","-40°C ~ 125°C","Cylinder","-"
https://www.sensirion.com/file/datasheet_sdp1000,//media.digikey.com/Photos/Sensirion/MFG_SDP1000_SDP2000-Series.jpg,1649-1026-ND,SDP1000-L025,Sensirion AG,SENSOR PRESSURE DIFF MODULE,52,0,"113.11000","0","1","SDP1000","Not For New Designs","Board Mount","Differential","±0.009PSI (±0.062kPa)","Analog Voltage","0.25 V ~ 4 V","±0.6%","4.75V ~ 5.25V","Male - 0.2"" (5.2mm) Tube, Dual","Barbed","Temperature Compensated","-","±14.5PSI (±100kPa)","-10°C ~ 60°C","Module","Module"
//media.digikey.com/pdf/Data%20Sheets/Measurement%20Specialties%20PDFs/LM%20Series.pdf,//media.digikey.com/photos/Measurement%20Specialties%20Photos/LM31-00000F-001PG.JPG,356-1072-ND,LM31-00000F-001PG,TE Connectivity Measurement Specialties,SENSOR 1PSIG 1/2NPT .5-4.5V 12"",157,0,"113.49000","0","1","LM","Active","Industrial Automation","Vented Gauge","1PSI (6.89kPa)","Analog Voltage","0.5 V ~ 4.5 V","±1%","4.75V ~ 5.25V","Male - 1/2"" (12.7mm) NPT","Threaded","Temperature Compensated","Cable","3PSI (20.68kPa)","-20°C ~ 70°C","Cylinder","-"
//media.digikey.com/pdf/Data%20Sheets/Measurement%20Specialties%20PDFs/LM%20Series.pdf,//media.digikey.com/photos/Measurement%20Specialties%20Photos/LM31-00000F-005PG.JPG,356-1073-ND,LM31-00000F-005PG,TE Connectivity Measurement Specialties,SENSOR 5PSIG 1/2NPT .5-4.5V 12"",129,0,"113.49000","0","1","LM","Active","Industrial Automation","Vented Gauge","5PSI (34.47kPa)","Analog Voltage","0.5 V ~ 4.5 V","±1%","4.75V ~ 5.25V","Male - 1/2"" (12.7mm) NPT","Threaded","Temperature Compensated","Cable","15PSI (103.42kPa)","-20°C ~ 70°C","Cylinder","-"
https://sensing.honeywell.com/honeywell-sensing-heavy-duty-pressure-transducers-mlh-series-datasheet-008118-8-en.pdf,//media.digikey.com/photos/Honeywell%20Photos/MLH%20%20GROUP%202.jpg,480-2530-ND,MLH01KPSB01A,Honeywell Sensing and Productivity Solutions,SENSOR AMP 1000PSI .5-4.5VDC,77,0,"117.12000","0","1","MLH","Active","Industrial Automation","Sealed Gauge","1000PSI (6894.76kPa)","Analog Voltage","0.5 V ~ 4.5 V","±0.25%","5V ~ 6V","Male - 1/4"" (6.35mm) NPT","Threaded","Amplified Output, Temperature Compensated","Packard Metripak 150","2000PSI (13789.51kPa)","-40°C ~ 125°C","Cylinder, Metal","-"
https://sensing.honeywell.com/honeywell-sensing-heavy-duty-pressure-transducers-mlh-series-datasheet-008118-8-en.pdf,//media.digikey.com/photos/Honeywell%20Photos/MLH%20%20GROUP%203.jpg,480-2545-ND,MLH050PGB06A,Honeywell Sensing and Productivity Solutions,SENSOR AMP 50PSI .5-4.5VDC OUT,46,0,"117.12000","0","1","MLH","Active","Industrial Automation","Vented Gauge","50PSI (344.74kPa)","Analog Voltage","0.5 V ~ 4.5 V","±0.5%","5V ~ 6V","Male - 1/8"" (3.18mm) NPT","Threaded","Amplified Output, Temperature Compensated","Packard Metripak 150","150PSI (1034.21kPa)","-40°C ~ 125°C","Cylinder, Metal","-"
https://sensing.honeywell.com/honeywell-sensing-heavy-duty-pressure-transducers-mlh-series-datasheet-008118-8-en.pdf,//media.digikey.com/photos/Honeywell%20Photos/MLH%20%20GROUP%203.jpg,480-2586-ND,MLH200PSB06A,Honeywell Sensing and Productivity Solutions,SENSOR AMP 200PSI .5-4.5VDC OUT,28,0,"117.12000","0","1","MLH","Active","Industrial Automation","Sealed Gauge","200PSI (1378.95kPa)","Analog Voltage","0.5 V ~ 4.5 V","±0.25%","5V ~ 6V","Male - 1/8"" (3.18mm) NPT","Threaded","Amplified Output, Temperature Compensated","Packard Metripak 150","600PSI (4136.85kPa)","-40°C ~ 125°C","Cylinder, Metal","-"
http://sensing.honeywell.com/honeywell-sensing-px2-series-heavy-duty-pressure-transducers-datasheet-500599462-h-en4.pdf,//media.digikey.com/Photos/Honeywell%20Photos/PX2EN1XX500PSAAX.jpg,480-5593-ND,PX2EN1XX100PSAAX,Honeywell Sensing and Productivity Solutions,PRESSURE TRANSDUCER 100PSI NPT,126,0,"118.25000","0","1","PX2","Active","Industrial Automation","Sealed Gauge","100PSI (689.48kPa)","Analog Voltage","0.5 V ~ 4.5 V","±0.25%","4.75V ~ 5.25V","Male - 1/4"" (6.35mm) NPT","Threaded","Temperature Compensated","Wire Leads","450PSI (3102.64kPa)","-40°C ~ 125°C","Cylinder","-"
https://www.te.com/commerce/DocumentDelivery/DDEController?Action=srchrtrv&DocNm=89U&DocType=DS&DocLang=English,//media.digikey.com/Photos/TE%20Connectivity/89-05KA-0U.jpg,223-1500-5-ND,89-01KA-0U,TE Connectivity Measurement Specialties,SENSOR PRESSURE,40,0,"118.79000","0","1","-","Active","Board Mount","Absolute","1000PSI (6894.76kPa)","Wheatstone Bridge","0 mV ~ 208 mV","±0.25%","9.5V","-","No Port","-","PC Pin","3000PSI (20684.27kPa)","-40°C ~ 125°C","Cylinder","-"
http://sensing.honeywell.com/honeywell-sensing-px2-series-heavy-duty-pressure-transducers-datasheet-500599462-h-en4.pdf,//media.digikey.com/Photos/Honeywell%20Photos/MFG_PX2EN1%20Series.jpg,480-5804-ND,PX2EN1XX015PAAAX,Honeywell Sensing and Productivity Solutions,PRESSURE TRANSDUCER,34,0,"124.16000","0","1","PX2","Active","Industrial Automation","Absolute","15PSI (103.42kPa)","Analog Voltage","0.5 V ~ 4.5 V","±0.25%","4.75V ~ 5.25V","Male - 1/4"" (6.35mm) NPT","Threaded","Temperature Compensated","Wire Leads","70PSI (482.63kPa)","-40°C ~ 125°C","Cylinder","-"
https://sensing.honeywell.com/honeywell-sensing-heavy-duty-pressure-transducers-mlh-series-datasheet-008118-8-en.pdf,//media.digikey.com/Photos/Honeywell%20Micro%20&%20Precision%20Sensors/MLH200PSL01A.JPG,480-5152-ND,MLH200PSL01A,Honeywell Sensing and Productivity Solutions,SENSOR SEALED GAUGE 0-200 PSI,47,0,"131.40000","0","1","MLH","Active","Industrial Automation","Sealed Gauge","200PSI (1378.95kPa)","Analog Voltage","0.5 V ~ 4.5 V","±0.25%","5V ~ 6V","Male - 1/4"" (6.35mm) NPT","Threaded","Amplified Output, Temperature Compensated","Cable 1m","600PSI (4136.85kPa)","-40°C ~ 125°C","Cylinder, Metal","-"
https://www.te.com/commerce/DocumentDelivery/DDEController?Action=srchrtrv&DocNm=US300&DocType=Data+Sheet&DocLang=English,//media.digikey.com/photos/Measurement%20Specialties%20Photos/US331-000005-030PA.JPG,223-1860-ND,US331-000005-030PA,TE Connectivity Measurement Specialties,SENSOR 30PSIA 1/4NPT .5-4.5V 2',54,0,"136.15000","0","1","US300","Active","Industrial Automation","Absolute","30PSI (206.84kPa)","Analog Voltage","0.5 V ~ 4.5 V","±0.25%","2.5V ~ 14V","Male - 1/4"" (6.35mm) NPT","Threaded","Amplified Output, Temperature Compensated","Cable","90PSI (620.53kPa)","-40°C ~ 105°C","Cylinder","-"
http://sensing.honeywell.com/index.php?ci_id=49873,//media.digikey.com/photos/Honeywell%20Photos/SCX15ANC.jpg,480-2863-ND,SCX15ANC,Honeywell Sensing and Productivity Solutions,SENSOR PRESS ABS 15PSI,76,0,"138.89000","0","1","SCX","Active","Board Mount","Absolute","15PSI (103.42kPa)","Wheatstone Bridge","0 mV ~ 90 mV (12V)","±5%","20V","Male - 0.19"" (4.8mm) Tube","Barbed","Temperature Compensated","PC Pin","30PSI (206.84kPa)","-40°C ~ 85°C","6-SIP Module","-"
http://cdn1.kavlico.com/downloads/datasheets/P255_Data_Sheet_A4.pdf,//media.digikey.com/photos/Kavlico%20Pressure%20Sensors/P255-50G-E1A.JPG,1861-1036-ND,P255-75G-D4A,Sensata-Kavlico,SENSOR PRES GAGE 0-75PSI 3/8""X24,26,0,"150.26000","0","1","-","Active","Industrial Automation","Gauge","75PSI (517.11kPa)","Analog Voltage","0.5 V ~ 4.5 V","-","-","Male - 1/8"" (3.18mm) NPT","Threaded","Temperature Compensated","Packard, 3 Pin","1000PSI (6894.76kPa)","-40°C ~ 125°C","Cylinder","-"
http://sensing.honeywell.com/index.php?ci_id=49873,"//media.digikey.com/photos/Honeywell%20Photos/HONEYWELL%20SENSING%20AND%20CONTROL^SENSYM-%20ASCX,%20SCX.jpg",287-1020-ND,SCX100DN,Honeywell Sensing and Productivity Solutions,SENSOR TEMP COMP 100PSID,497,0,"160.34000","0","1","SCX","Active","Board Mount","Differential","100PSI (689.48kPa)","Wheatstone Bridge","0 mV ~ 100 mV (12V)","±1%","20V","Male - 0.19"" (4.8mm) Tube, Dual","Barbed","Temperature Compensated","PC Pin","150PSI (1034.21kPa)","-40°C ~ 85°C","6-SIP Module","-"
//media.digikey.com/pdf/Data%20Sheets/SSI%20Technology%20PDFs/P51_Series_Overview.pdf,//media.digikey.com/Photos/SSI%20Tech%20Photos/P51-100-G-B-I36-4.5V-R.JPG,734-1007-ND,P51-100-G-B-I36-4.5V-000-000,SSI Technologies Inc,SENSOR 100PSIG 1/8NPT 4.5V,26,0,"160.60000","0","1","MediaSensor™","Active","Industrial Automation","Vented Gauge","100PSI (689.48kPa)","Analog Voltage","0.5 V ~ 4.5 V","±0.5%","5V","Male - 1/8"" (3.18mm) NPT","Threaded","Amplified Output, Temperature Compensated","Cable 3'","-","-40°C ~ 105°C","Cylinder","-"
//media.digikey.com/pdf/Data%20Sheets/SSI%20Technology%20PDFs/P51_Series_Overview.pdf,//media.digikey.com/Photos/SSI%20Tech%20Photos/P51-1000-S-A-I36-4.5V-R.JPG,734-1084-ND,P51-1000-S-A-I36-4.5V-000000,SSI Technologies Inc,SENSOR 1000PSIS 1/4NPT 4.5V,49,0,"160.61000","0","1","MediaSensor™","Active","Industrial Automation","Sealed Gauge","1000PSI (6894.76kPa)","Analog Voltage","0.5 V ~ 4.5 V","±0.5%","5V","Male - 1/4"" (6.35mm) NPT","Threaded","Amplified Output, Temperature Compensated","Cable 3'","-","-40°C ~ 105°C","Cylinder","-"
//media.digikey.com/pdf/Data%20Sheets/SSI%20Technology%20PDFs/P51_Series_Overview.pdf,//media.digikey.com/photos/SSI%20Tech%20Photos/P51-100-G-A-I36-5V-R.JPG,734-1022-ND,P51-100-G-A-I36-5V-000-000,SSI Technologies Inc,SENSOR 100PSIG 1/4NPT 5V,16,0,"160.63000","0","1","MediaSensor™","Active","Industrial Automation","Vented Gauge","100PSI (689.48kPa)","Analog Voltage","1 V ~ 5 V","±0.5%","8V ~ 30V","Male - 1/4"" (6.35mm) NPT","Threaded","Amplified Output, Temperature Compensated","Cable 3'","-","-40°C ~ 105°C","Cylinder","-"
//media.digikey.com/pdf/Data%20Sheets/SSI%20Technology%20PDFs/P51_Series_Overview.pdf,//media.digikey.com/photos/SSI%20Tech%20Photos/P51-300-G-A-I36-20MA-R.JPG,734-1034-ND,P51-300-G-A-I36-20MA-000-000,SSI Technologies Inc,SENSOR 300PSIG 1/4NPT 20MA,32,0,"160.67000","0","1","MediaSensor™","Active","Industrial Automation","Vented Gauge","300PSI (2068.43kPa)","Analog Current","4 mA ~ 20 mA","±0.5%","8V ~ 30V","Male - 1/4"" (6.35mm) NPT","Threaded","Amplified Output, Temperature Compensated","Cable 3'","-","-40°C ~ 105°C","Cylinder","-"
//media.digikey.com/pdf/Data%20Sheets/SSI%20Technology%20PDFs/P51_Series_Overview.pdf,//media.digikey.com/Photos/SSI%20Tech%20Photos/P51-5-G-UB-I36-20MA-R.JPG,734-1179-ND,P51-05-G-UB-I36-20MA-000-000,SSI Technologies Inc,SENSOR 5 PSIG 20MA 1/8 - 27 NPT,26,0,"160.99000","0","1","MediaSensor™","Active","Industrial Automation","Vented Gauge","5PSI (34.47kPa)","Analog Current","4 mA ~ 20 mA","±2%","8V ~ 30V","Male - 1/8"" (3.18mm) NPT","Threaded","Amplified Output, Temperature Compensated","Cable 3'","-","-40°C ~ 105°C","Cylinder","-"
https://www.te.com/commerce/DocumentDelivery/DDEController?Action=srchrtrv&DocNm=86A&DocType=DS&DocLang=English,//media.digikey.com/Photos/TE%20Connectivity/86A3R-000000-100PG.jpg,223-1495-5-ND,86A3R-000000-100PG,TE Connectivity Measurement Specialties,SENSOR PRESSURE,45,0,"161.59000","0","1","-","Active","Board Mount","Vented Gauge","100PSI (689.48kPa)","Analog Voltage","0.5 V ~ 4.5 V","±1%","4.75V ~ 5.25V","-","No Port","Amplified Output, Temperature Compensated","Cable with Connector","300PSI (2068.43kPa)","-20°C ~ 85°C","Module","-"
http://www.allsensors.com/datasheets/DS-0024_Rev_C3.pdf,//media.digikey.com/Photos/All%20Sensors%20Photos/MFG_A4AAF.jpg,442-1011-ND,1 MBAR-D-4V,Amphenol All Sensors Corporation,SENSOR 1MBAR D 4V DUAL,58,0,"163.24000","0","1","ADCA","Active","Board Mount","Differential","±0.02PSI (±0.1kPa)","Analog Voltage","0.25 V ~ 4.25 V","±0.25%","4.5V ~ 5.5V","Male - 0.19"" (4.8mm) Tube, Dual","Barbless","Amplified Output, Temperature Compensated","PC Pin","±3.61PSI (±24.92kPa)","-25°C ~ 85°C","4-SIP Module","-"
http://sensing.honeywell.com/index.php?ci_id=49873,"//media.digikey.com/photos/Honeywell%20Photos/HONEYWELL%20SENSING%20AND%20CONTROL^SENSYM-%20ASCX,%20SCX.jpg",287-1026-ND,SCX30DN,Honeywell Sensing and Productivity Solutions,SENSOR TEMP COMP 30PSID,210,0,"166.57000","0","1","SCX","Active","Board Mount","Differential","30PSI (206.84kPa)","Wheatstone Bridge","0 mV ~ 90 mV (12V)","±1%","20V","Male - 0.19"" (4.8mm) Tube, Dual","Barbed","Temperature Compensated","PC Pin","60PSI (413.69kPa)","-40°C ~ 85°C","6-SIP Module","-"
