Datasheets,Image,Digi-Key Part Number,Manufacturer Part Number,Manufacturer,Description,Quantity Available,Factory Stock,Unit Price (USD),@ qty,Minimum Quantity,"Packaging","Series","Part Status","Type","Pixel Size","Active Pixel Array","Frames per Second","Voltage - Supply","Package / Case","Supplier Device Package","Operating Temperature"
//media.digikey.com/pdf/Data%20Sheets/Austriamicrosystems%20PDFs/CMV4000_DS_v2.13_6-19-15.pdf,-,CMV4000-2E5M1LP-ND,CMV4000-2E5M1LP,ams,CMV4000-2E5M1LP QA,0,0,"559.59750","0","40","-","-","Active","CMOS","5.5µm x 5.5µm","2048H x 1088V","340","1.8V ~ 3.3V","95-CBLGA","95-LGA (18.65x18.65)","-30°C ~ 70°C (TA)"
//media.digikey.com/pdf/Data%20Sheets/Austriamicrosystems%20PDFs/Naneye_Module_ProdSheet_4-28-17.pdf,-,NE2D_RGB_V90F2.7_LED-ND,NE2D_RGB_V90F2.7_LED,ams,IMAGE SENSOR 250HX250V LED RING,0,0,"563.33000","0","1","-","NanEye","Active","-","3µm x 3µm","250H x 250V","55","1.8V ~ 2.4V","Module","-","0°C ~ 60°C"
https://ams.com/documents/20143/36005/CMOSImageSensors_PD000121_3-00.pdf,-,4LS_5KFTSE-ND,4LS_5K FT SE,ams,LINE SCAN SENSOR 4LS_5K FT SE,0,0,"578.55000","0","1","-","*","Active","-","-","-","-","-","-","-","-"
-,-,DR2X4K7_INVAR_B&W_V5_NOVREFCFT-ND,DR2X4K7_INVAR_B&W_V5_NOVREFC FT,ams,DR2X4K7_INVAR_B&W_V5 UT,0,0,"600.30000","0","1","-","*","Active","-","-","-","-","-","Module","-","-"
https://ams.com/documents/20143/36005/Dragster_DS000443_2-00.pdf,-,DR2X4K7_INVAR_B&W_V5_NOVREFCFTSE-ND,DR2X4K7_INVAR_B&W_V5_NOVREFC FT SE,ams,DR2X4K7_INVAR_B&W_V5_NOVREFC FT,0,0,"600.30000","0","1","-","*","Last Time Buy","-","-","-","-","-","Module","-","-"
http://www.onsemi.com/pub/Collateral/KAF-8300-D.PDF,-,KAF-8300-AXC-CD-AA-ND,KAF-8300-AXC-CD-AA,ON Semiconductor,IMAGE SENSOR CCD 8.3MP 32CDIP,0,14,"616.25000","0","1","Bulk","-","Active","CCD","5.4µm x 5.4µm","3326H x 2504V","-","14.5V ~ 15.5V","32-CDIP Module","32-CDIP","-10°C ~ 70°C (TA)"
http://www.onsemi.com/pub/Collateral/KAI-04050-D.PDF,-,KAI-04050-ABA-JD-BA-ND,KAI-04050-ABA-JD-BA,ON Semiconductor,IMAGE SENSOR CCD 4.1MP 67CPGA,0,271,"616.25000","0","1","Bulk","-","Active","CCD","5.5µm x 5.5µm","2336H x 1752V","32","14.5V ~ 15.5V","67-BCPGA","67-CPGA (33.02x20.07)","-50°C ~ 70°C (TA)"
http://www.onsemi.com/pub/Collateral/KAI-04050-D.PDF,-,KAI-04050-ABA-JP-BA-ND,KAI-04050-ABA-JP-BA,ON Semiconductor,IMAGE SENSOR CCD 4.1MP 67CPGA,0,39,"616.25000","0","1","Bulk","-","Active","CCD","5.5µm x 5.5µm","2336H x 1752V","32","14.5V ~ 15.5V","67-BCPGA","67-CPGA (33.02x20.07)","-50°C ~ 70°C (TA)"
http://www.onsemi.com/pub/Collateral/KAI-04050-D.PDF,-,KAI-04050-FBA-JD-BA-ND,KAI-04050-FBA-JD-BA,ON Semiconductor,IMAGE SENSOR CCD 4.1MP 67CPGA,0,24,"616.25000","0","1","Bulk","-","Active","CCD","5.5µm x 5.5µm","2336H x 1752V","32","14.5V ~ 15.5V","67-BCPGA","67-CPGA (33.02x20.07)","-50°C ~ 70°C (TA)"
-,-,DR8K7_INVAR_B&W_BM_V-ND,DR8K7_INVAR_B&W_BM_V,ams,DR8K7_INVAR_B&W_BM_V5 FT SE,0,0,"636.55000","0","1","-","-","Last Time Buy","-","-","-","-","-","Module","-","-"
-,-,150-2001-3-ND,150-2001-3,Bluetechnix GmbH,CAMERA 3D TIME OF FLIGHT,0,0,"700.66000","0","1","-","*","Active","-","-","-","-","-","-","-","-"
http://www.onsemi.com/pub/Collateral/KAI-02170-D.PDF,-,KAI-02170-ABA-JD-BA-ND,KAI-02170-ABA-JD-BA,ON Semiconductor,IMAGE SENSOR CCD 2.1MP 67CPGA,0,45,"717.75000","0","1","Bulk","-","Active","CCD","7.4µm x 7.4µm","1920H x 1080V","60","14.5V ~ 15.5V","67-BCPGA","67-CPGA (33.02x20.07)","-50°C ~ 70°C (TA)"
http://www.onsemi.com/pub/Collateral/KAI-02170-D.PDF,-,KAI-02170-QBA-JD-BA-ND,KAI-02170-QBA-JD-BA,ON Semiconductor,INTERLINE CCD IMAGE SEN,0,0,"717.75000","0","1","Tray","-","Last Time Buy","CCD","7.4µm x 7.4µm","1920H x 1080V","60","14.5V ~ 15.5V","68-BPGA","68-PGA (33x20)","-50°C ~ 70°C (TA)"
http://www.onsemi.com/pub/Collateral/KAC-06040-D.PDF,-,KAC-06040-CBA-JD-BA-ND,KAC-06040-CBA-JD-BA,ON Semiconductor,IC IMAGE SENSOR 6MP RGB 267CPGA,0,0,"724.85000","0","1","-","*","Active","-","-","-","-","-","-","-","-"
-,-,NE2D_FIB_RGB_FOV90-ND,NE2D_FIB_RGB_FOV90,ams,NE_FIBER_OPTIC_BOX_DEMO_ENDOSCOP,0,0,"735.18000","0","1","-","-","Active","-","-","-","-","-","Module","-","-"
https://ams.com/documents/20143/36005/CMV4000_DS000436_1-00.pdf,-,CMV4000-3E5M0PN-ND,CMV4000-3E5M0PN,ams,IMAGE SENSORS & COLOR SENSORS AR,0,0,"736.31250","0","40","Tray","-","Active","CMOS","5.5µm x 5.5µm","2048H x 2048V","180","1.8 ~ 3.3V","-","-","-30°C ~ 70°C (TA)"
https://ams.com/documents/20143/36005/CMOSImageSensors_PD000121_3-00.pdf,-,4LS_7K5_RGB_CERAMIC_PGA_V1.0FTSE-ND,4LS_7K5_RGB_CERAMIC_PGA_V1.0 FT SE,ams,LINE SCAN SENSOR 4LS_7K5_RGB_CER,0,0,"755.44000","0","1","-","*","Active","-","-","-","-","-","-","-","-"
http://www.onsemi.com/pub/Collateral/KAI-1020-D.PDF,-,KAI-1020-ABB-FD-BA-ND,KAI-1020-ABB-FD-BA,ON Semiconductor,IMAGE SENSOR CCD 1MP 64CLCC,0,0,"764.75000","0","1","Bulk","-","Active","CCD","7.4µm x 7.4µm","1000H x 1000V","30","14.5V ~ 15.5V","64-BCQFN","64-CLCC (18.29x18.29)","-50°C ~ 70°C (TA)"
http://www.onsemi.com/pub/Collateral/KAI-1020-D.PDF,-,KAI-1020-ABB-JD-BA-ND,KAI-1020-ABB-JD-BA,ON Semiconductor,IMAGE SENSOR CCD 1MP 68CPGA,0,1,"764.75000","0","1","Bulk","-","Active","CCD","7.4µm x 7.4µm","1000H x 1000V","30","14.5V ~ 15.5V","68-BPGA","68-PGA (29.46x29.46)","-50°C ~ 70°C (TA)"
http://www.onsemi.com/pub/Collateral/KAI-1020-D.PDF,-,KAI-1020-FBA-FD-BA-ND,KAI-1020-FBA-FD-BA,ON Semiconductor,INTERLINE CCD IMAGE SEN,0,27,"764.75000","0","1","Tray","-","Active","CCD","7.4µm x 7.4µm","1000H x 1000V","30","14.5V ~ 15.5V","64-VFQFN","64-CLCC (18.29x18.29)","-50°C ~ 70°C (TA)"
https://ams.com/documents/20143/36005/CMOSImageSensors_PD000121_3-00.pdf,-,NE2D_ST_RGB_V90F2.7_-ND,NE2D_ST_RGB_V90F2.7_,ams,NANEYE 2D SENSOR,0,0,"768.08000","0","1","-","NanEye","Active","-","-","-","-","-","Module","-","-"
https://ams.com/documents/20143/36005/CMOSImageSensors_PD000121_3-00.pdf,-,4LS_7K5_B&W_CERAMIC_PGA_V1.0FTSE-ND,4LS_7K5_B&W_CERAMIC_PGA_V1.0 FT SE,ams,LINE SCAN SENSOR 4LS_7K5_B&W_CER,0,0,"813.96000","0","1","-","*","Active","-","-","-","-","-","-","-","-"
http://www.onsemi.com/pub/Collateral/KAI-08051-D.PDF,-,KAI-08051-AXA-JD-BA-ND,KAI-08051-AXA-JD-BA,ON Semiconductor,INTERLINE CCD IMAGE SEN,0,33,"831.25000","0","1","Tray","-","Active","CCD","5.5µm x 5.5µm","3296H x 2472V","16","14.5V ~ 15.5V","68-BPGA","68-PGA (40x29)","-50°C ~ 70°C (TA)"
https://ams.com/documents/20143/36005/CMOSImageSensors_PD000121_3-00.pdf,-,4LS_10K_V2.1FTSE-ND,4LS_10K_V2.1 FT SE,ams,LINE SCAN SENSOR 4LS_10K_V2.1 FT,0,0,"849.87000","0","1","-","*","Active","-","-","-","-","-","-","-","-"
https://www.onsemi.com/pub/Collateral/KLI-8023-D.PDF,-,KLI-8023-AAA-ER-AA-ND,KLI-8023-AAA-ER-AA,ON Semiconductor,IMAGE SENSOR CCD LINEAR,0,0,"857.85000","0","1","-","-","Active","CCD","9µm x 9µm","-","-","5.2V ~ 5.5V","40-CDIP Module","40-CDIP","0°C ~ 70°C"
https://ams.com/documents/20143/36005/CMV8000_FS000158_1-00.pdf,-,CMV8000ES-1E5M1PA-ND,CMV8000ES-1E5M1PA,ams,IMAGE SENSORS & COLOR SENSORS AR,0,0,"858.33000","0","24","Tray","-","Active","CMOS","5.5µm x 5.5µm","3360H x 2496V","104","1.8V, 3.3V","-","107-MicroPGA","-30°C ~ 70°C (TA)"
http://www.onsemi.com/pub/Collateral/KAI-08051-D.PDF,-,KAI-08051-AXA-JP-BA-ND,KAI-08051-AXA-JP-BA,ON Semiconductor,INTERLINE CCD IMAGE SEN,0,18,"893.76000","0","1","Tray","-","Active","CCD","5.5µm x 5.5µm","3296H x 2472V","16","14.5V ~ 15.5V","68-BPGA","68-PGA (40x29)","-50°C ~ 70°C (TA)"
http://www.onsemi.com/pub/Collateral/KAI-08051-D.PDF,-,KAI-08051-FXA-JD-BA-ND,KAI-08051-FXA-JD-BA,ON Semiconductor,INTERLINE CCD IMAGE SEN,0,10,"893.76000","0","1","Tray","-","Active","CCD","5.5µm x 5.5µm","3296H x 2472V","16","14.5V ~ 15.5V","68-BPGA","68-PGA (40x29)","-50°C ~ 70°C (TA)"
http://www.onsemi.com/pub/Collateral/KAI-08051-D.PDF,-,KAI-08051-QXA-JD-BA-ND,KAI-08051-QXA-JD-BA,ON Semiconductor,INTERLINE CCD IMAGE SEN,0,32,"893.76000","0","1","Tray","-","Active","CCD","5.5µm x 5.5µm","3296H x 2472V","16","14.5V ~ 15.5V","68-BPGA","68-PGA (40x29)","-50°C ~ 70°C (TA)"
https://ams.com/documents/20143/36005/CMOSImageSensors_PD000121_3-00.pdf,-,4LS_10K_RGB_V2.1FTSE-ND,4LS_10K_RGB_V2.1 FT SE,ams,LINE SCAN SENSOR 4LS_10K_RGB_V2.,0,0,"911.05000","0","1","-","*","Active","-","-","-","-","-","-","-","-"
http://www.onsemi.com/pub/Collateral/KAI-08052-D.PDF,-,KAI-08052-ABA-JD-BA-ND,KAI-08052-ABA-JD-BA,ON Semiconductor,INTERLINE CCD IMAGE SENSOR,0,14,"937.65000","0","1","-","-","Active","CCD","5.5µm x 5.5µm","3296H x 2472V","16","14.5V ~ 15.5V","-","-","-50°C ~ 70°C"
http://www.onsemi.com/pub/Collateral/KAI-08052-D.PDF,-,KAI-08052-FBA-JD-BA-ND,KAI-08052-FBA-JD-BA,ON Semiconductor,INTERLINE CCD IMAGE SENSOR,0,19,"937.65000","0","1","-","-","Active","CCD","5.5µm x 5.5µm","3296H x 2472V","16","14.5V ~ 15.5V","-","-","-50°C ~ 70°C"
http://www.onsemi.com/pub/Collateral/KAI-08052-D.PDF,-,KAI-08052-QBA-JD-BA-ND,KAI-08052-QBA-JD-BA,ON Semiconductor,INTERLINE CCD IMAGE SENSOR,0,8,"937.65000","0","1","-","-","Active","CCD","5.5µm x 5.5µm","3296H x 2472V","16","14.5V ~ 15.5V","-","-","-50°C ~ 70°C"
http://www.onsemi.com/pub/Collateral/KAI-04070-D.PDF,-,KAI-04070-ABA-JD-BA-ND,KAI-04070-ABA-JD-BA,ON Semiconductor,IMAGE SENSOR CCD 4.2MP 67CPGA,0,21,"990.85000","0","1","Bulk","-","Active","CCD","7.4µm x 7.4µm","2048H x 2048V","8","14.5V ~ 15.5V","67-BCPGA","67-CPGA (33.02x20.07)","-50°C ~ 70°C (TA)"
http://www.onsemi.com/pub/Collateral/KAI-04070-D.PDF,-,KAI-04070-ABA-JR-BA-ND,KAI-04070-ABA-JR-BA,ON Semiconductor,IMAGE SENSOR CCD 4.2MP 67CPGA,0,13,"990.85000","0","1","Bulk","-","Active","CCD","7.4µm x 7.4µm","2048H x 2048V","8","14.5V ~ 15.5V","67-BCPGA","67-CPGA (33.02x20.07)","-50°C ~ 70°C (TA)"
http://www.onsemi.com/pub/Collateral/KAI-04070-D.PDF,-,KAI-04070-FBA-JD-BA-ND,KAI-04070-FBA-JD-BA,ON Semiconductor,IMAGE SENSOR CCD 4.2MP 67CPGA,0,78,"990.85000","0","1","Bulk","-","Active","CCD","7.4µm x 7.4µm","2048H x 2048V","8","14.5V ~ 15.5V","67-BCPGA","68-PGA (40x29)","-50°C ~ 70°C (TA)"
http://www.onsemi.com/pub/Collateral/KAI-2001-D.PDF,-,KAI-2001-AAA-CP-BA-ND,KAI-2001-AAA-CP-BA,ON Semiconductor,IMAGE SENSOR CCD 1.9MP 32CDIP,0,36,"997.50000","0","1","Bulk","-","Active","CCD","7.4µm x 7.4µm","1600H x 1200V","30","14.5V ~ 15.5V","32-CDIP Module","32-CDIP","-50°C ~ 70°C (TA)"
https://ams.com/documents/20143/36005/Dragster_DS000443_2-00.pdf,//media.digikey.com/Photos/AMS-Taos%20USA%20Photos/MFG_DR16K3.5_INVAR_B&W_V.jpg,DR16K3.5_INVAR_B&W_V4_NOVREFCFTSE-ND,DR16K3.5_INVAR_B&W_V4_NOVREFC FT SE,ams,DR16K3.5_INVAR_B&W_V4_NOVREFC FT,0,0,"1028.09000","0","1","-","*","Last Time Buy","-","-","-","-","-","Module","-","-"
https://ams.com/documents/20143/36005/CMV8000_FS000158_1-00.pdf,-,CMV8000ES-1E5C1PA-ND,CMV8000ES-1E5C1PA,ams,IMAGE SENSORS & COLOR SENSORS AR,0,0,"1029.99583","0","24","Tray","-","Active","CMOS","5.5µm x 5.5µm","3360H x 2496V","104","1.8V, 3.3V","-","107-MicroPGA","-30°C ~ 70°C (TA)"
http://www.onsemi.com/pub/Collateral/KAF-0261-D.PDF,-,KAF-0261-AAA-CD-BA-ND,KAF-0261-AAA-CD-BA,ON Semiconductor,IMAGE SENSOR CCD VGA 24CDIP,0,0,"1030.75000","0","1","Bulk","-","Last Time Buy","CMOS","20µm x 20µm","512H x 512V","-","15V ~ 17.5V","24-CDIP Module","24-CDIP","-70°C ~ 50°C (TA)"
-,-,DR2X8K7_INVAR_B&W-ND,DR2X8K7_INVAR_B&W,ams,DR2X8K7_INVAR_B&W_V4 FT SE,0,0,"1032.08000","0","1","-","-","Last Time Buy","-","-","-","-","-","Module","-","-"
http://www.onsemi.com/pub/Collateral/KAI-2020-D.PDF,-,KAI-2020-ABA-CD-BA-ND,KAI-2020-ABA-CD-BA,ON Semiconductor,IMAGE SENSOR CCD 1.9MP 32CDIP,0,14,"1071.98000","0","1","Bulk","-","Active","CCD","7.4µm x 7.4µm","1600H x 1200V","35","14.5V ~ 15.5V","32-CDIP Module","32-CDIP","-50°C ~ 70°C (TA)"
http://www.onsemi.com/pub/Collateral/KAI-2020-D.PDF,-,KAI-2020-ABA-CP-BA-ND,KAI-2020-ABA-CP-BA,ON Semiconductor,IMAGE SENSOR CCD 1.9MP 32CDIP,0,1,"1071.98000","0","1","Bulk","-","Active","CCD","7.4µm x 7.4µm","1600H x 1200V","35","14.5V ~ 15.5V","32-CDIP Module","32-CDIP","-50°C ~ 70°C (TA)"
-,-,DR2X8K7_INVAR_RGB-ND,DR2X8K7_INVAR_RGB,ams,DR2X8K7_INVAR_RGB_V4 FT SE,0,0,"1101.24000","0","1","-","-","Last Time Buy","-","-","-","-","-","Module","-","-"
http://www.onsemi.com/pub/Collateral/KAC-12040-D.PDF,-,KAC-12040-CBA-JD-BA-ND,KAC-12040-CBA-JD-BA,ON Semiconductor,IC IMAGE SENSOR 12MP RGB 267CPGA,0,169,"1190.35000","0","1","-","*","Active","-","-","-","-","-","-","-","-"
http://www.onsemi.com/pub/Collateral/NOIV1SN016KA-D.PDF,-,NOIV1SN012KA-GTI-ND,NOIV1SN012KA-GTI,ON Semiconductor,IC IMAGE SENSOR 12MP 355PGA,0,0,"1202.96250","0","12","-","VITA","Active","CMOS","4.5µm x 4.5µm","4096H x 3072V","110","1.6V ~ 2V, 3V ~ 3.6V","355-BSPGA, Window","355-µPGA","-40°C ~ 85°C (TJ)"
http://www.onsemi.com/pub/Collateral/NOIL2SM1300A-D.PDF,//media.digikey.com/Photos/On%20Semi%20Photos/MFG_NOIL2SM1300A-GDC.JPG,NOIL2SM1300A-GDC-ND,NOIL2SM1300A-GDC,ON Semiconductor,IC IMAGE SENSOR LUPA1300 168PGA,0,0,"1222.72500","0","12","Tray","-","Active","CMOS","14µm x 14µm","1280H x 1024V","30","2.5V, 3.3V","168-CPGA","168-PGA","-50°C ~ 85°C (TJ)"
http://www.onsemi.com/pub/Collateral/NOIV1SN016KA-D.PDF,-,NOIV1SN016KA-GTI-ND,NOIV1SN016KA-GTI,ON Semiconductor,IC IMAGE SENSOR 16MP 355PGA,0,0,"1248.74750","0","12","-","VITA","Active","CMOS","4.5µm x 4.5µm","4096H x 4096V","80","1.6V ~ 2V, 3V ~ 3.6V","355-BSPGA, Window","355-µPGA","-40°C ~ 85°C (TJ)"
http://www.onsemi.com/pub/Collateral/KAE02150-D.PDF,-,KAE-02150-ABB-JP-FA-ND,KAE-02150-ABB-JP-FA,ON Semiconductor,IMAGE SENSOR INTERLINE EMCCD,0,220,"1279.63000","0","1","-","-","Active","CCD","5.5µm x 5.5µm","1920H x 1080V","60","4.5V ~ 6V","-","-","-70°C ~ 40°C"
http://www.onsemi.com/pub/Collateral/NOIV1SN016KA-D.PDF,-,NOIV1SE012KA-GTI-ND,NOIV1SE012KA-GTI,ON Semiconductor,IC IMAGE SENSOR 12MP 355PGA,0,12,"1383.41333","0","12","-","VITA","Active","CMOS","4.5µm x 4.5µm","4096H x 3072V","110","1.6V ~ 2V, 3V ~ 3.6V","355-BSPGA, Window","355-µPGA","-40°C ~ 85°C (TJ)"
http://www.onsemi.com/pub/Collateral/KAF-16200-D.PDF,-,KAF-16200-ABA-CD-B2-ND,KAF-16200-ABA-CD-B2,ON Semiconductor,IC CCD IMAGE SENS 16.2MP 32CDIP,0,0,"1422.61000","0","1","-","*","Active","-","-","-","-","-","-","-","-"
http://www.onsemi.com/pub/Collateral/NOIV1SN016KA-D.PDF,-,NOIV1SE016KA-GTI-ND,NOIV1SE016KA-GTI,ON Semiconductor,IC IMAGE SENSOR 16MP 355PGA,0,0,"1436.05833","0","12","-","VITA","Active","CMOS","4.5µm x 4.5µm","4096H x 4096V","80","1.6V ~ 2V, 3V ~ 3.6V","355-BSPGA, Window","355-µPGA","-40°C ~ 85°C (TJ)"
http://www.onsemi.com/pub/Collateral/KAI-04022-D.PDF,-,KAI-04022-ABA-CD-BA-ND,KAI-04022-ABA-CD-BA,ON Semiconductor,IMAGE SENSOR CCD 4.2MP 34CDIP,0,47,"1489.60000","0","1","Bulk","-","Not For New Designs","CCD","7.4µm x 7.4µm","2048H x 2048V","16","14.5V ~ 15.5V","34-CDIP Module","34-CDIP","-50°C ~ 70°C (TA)"
http://www.onsemi.com/pub/Collateral/KAI-4021-D.PDF,-,KAI-4021-AAA-CR-BA-ND,KAI-4021-AAA-CR-BA,ON Semiconductor,IMAGE SENSOR CCD 4.2MP 34CDIP,0,57,"1489.60000","0","1","Bulk","-","Not For New Designs","CCD","7.4µm x 7.4µm","2048H x 2048V","16","14.5V ~ 15.5V","34-CDIP Module","34-CDIP","-50°C ~ 70°C (TA)"
http://www.onsemi.com/pub/Collateral/KAI-4021-D.PDF,-,KAI-4021-ABA-CD-BA-ND,KAI-4021-ABA-CD-BA,ON Semiconductor,IMAGE SENSOR CCD 4.2MP 34CDIP,0,6,"1489.60000","0","1","Bulk","-","Not For New Designs","CCD","7.4µm x 7.4µm","2048H x 2048V","18","14.5V ~ 15.5V","34-CDIP Module","34-CDIP","-50°C ~ 70°C (TA)"
http://www.onsemi.com/pub/Collateral/KAI-4021-D.PDF,-,KAI-4021-ABA-CR-BA-ND,KAI-4021-ABA-CR-BA,ON Semiconductor,IMAGE SENSOR CCD 4.2MP 34CDIP,0,13,"1489.60000","0","1","Bulk","-","Not For New Designs","CCD","7.4µm x 7.4µm","2048H x 2048V","16","14.5V ~ 15.5V","34-CDIP Module","34-CDIP","-50°C ~ 70°C (TA)"
http://www.onsemi.com/pub/Collateral/KAI-04022-D.PDF,-,KAI-04022-FBA-CD-BA-ND,KAI-04022-FBA-CD-BA,ON Semiconductor,IC CCD IMAGE SENSOR 4.2MP 34CDIP,0,15,"1489.60000","0","1","-","*","Active","-","-","-","-","-","-","-","-"
http://www.onsemi.com/pub/Collateral/KAI-04022-D.PDF,-,KAI-04022-FBA-CR-BA-ND,KAI-04022-FBA-CR-BA,ON Semiconductor,IC CCD IMAGE SENSOR 4.2MP 34CDIP,0,0,"1489.60000","0","1","-","*","Last Time Buy","-","-","-","-","-","-","-","-"
http://www.onsemi.com/pub/Collateral/NOIL2SM1300A-D.PDF,//media.digikey.com/Photos/On%20Semi%20Photos/MFG_NOIL2SC1300A-GDC.JPG,NOIL2SC1300A-GDCOS-ND,NOIL2SC1300A-GDC,ON Semiconductor,IC IMAGE SENSOR LUPA1300 168PGA,0,12,"1728.90000","0","12","Tray","-","Active","CMOS","14µm x 5.2µm","1280H x 1024V","30","2.5V, 3.3V","168-CPGA","168-PGA","-50°C ~ 85°C (TJ)"
http://www.onsemi.com/pub/Collateral/KAI-16050-D.PDF,-,KAI-16050-AXA-JD-B2-ND,KAI-16050-AXA-JD-B2,ON Semiconductor,IMAGE SENSOR CCD 16MP 71CPGA,0,14,"1855.35000","0","1","Bulk","-","Active","CCD","5.5µm x 5.5µm","4896H x 3264V","2","14.5V ~ 15.5V","71-BCPGA","72-CPGA (47.24x45.34)","-50°C ~ 70°C (TA)"
http://www.onsemi.com/pub/Collateral/KAI-16050-D.PDF,-,KAI-16050-FXA-JD-B2-ND,KAI-16050-FXA-JD-B2,ON Semiconductor,IMAGE SENSOR CCD 16MP 71CPGA,0,29,"1855.35000","0","1","Bulk","-","Active","CCD","5.5µm x 5.5µm","4896H x 3264V","2","14.5V ~ 15.5V","71-BCPGA","72-CPGA (47.24x45.34)","-50°C ~ 70°C (TA)"
https://ams.com/documents/20143/36005/CMV12000_DS000603_1-00.pdf,-,CMV12000-2E5M1PA-ND,CMV12000-2E5M1PA,ams,IMAGE SENSORS & COLOR SENSORS AR,0,0,"1931.24250","0","16","Tray","-","Active","CMOS","5.5µm x 5.5µm","4096H x 3072V","300","1.8V, 3.3V","-","237-MicroPGA","-30°C ~ 70°C (TA)"
http://www.onsemi.com/pub/Collateral/NOIL1SN3000A-D.PDF,-,NOIL1SN3000A-GDC-ND,NOIL1SN3000A-GDC,ON Semiconductor,IC IMAGE SENSOR LUPA3000 369PGA,0,28,"1941.79929","0","14","Tray","-","Active","CMOS","8µm x 8µm","1696H x 1710V","485","2.5V, 3.3V","369-BFCPGA","369-µPGA (31x27)","0°C ~ 60°C (TA)"
https://ams.com/documents/20143/36005/CMOSImageSensors_PD000121_3-00.pdf,-,4LS_15K_B&W_V1.2FTSE-ND,4LS_15K_B&W_V1.2 FT SE,ams,LINE SCAN SENSOR 4LS_15K_B&W_V1.,0,0,"1968.40000","0","1","-","*","Active","-","-","-","-","-","-","-","-"
http://www.onsemi.com/pub/Collateral/KAI-08670-D.PDF,-,KAI-08670-FXA-JD-B2-ND,KAI-08670-FXA-JD-B2,ON Semiconductor,INTERLINE CCD IMAGE SEN,0,0,"1988.35000","0","1","Tray","-","Active","CCD","7.4µm x 7.4µm","3600H x 2400V","12","14.5V ~ 15.5V","72-BCPGA","72-CPGA (47.24x45.34)","-50°C ~ 70°C (TA)"
http://www.onsemi.com/pub/Collateral/KAI-08670-D.PDF,-,KAI-08670-QXA-JD-B2-ND,KAI-08670-QXA-JD-B2,ON Semiconductor,INTERLINE CCD IMAGE SEN,0,0,"1988.35000","0","1","Tray","-","Active","CCD","7.4µm x 7.4µm","3600H x 2400V","12","14.5V ~ 15.5V","72-BCPGA","72-CPGA (47.24x45.34)","-50°C ~ 70°C (TA)"
https://ams.com/documents/20143/36005/CMV12000_DS000603_1-00.pdf,-,CMV12000-2E5C1PA-ND,CMV12000-2E5C1PA,ams,IMAGE SENSORS & COLOR SENSORS AR,0,0,"2038.53375","0","16","Tray","-","Active","CMOS","5.5µm x 5.5µm","4096H x 3072V","300","1.8V, 3.3V","-","237-MicroPGA","-30°C ~ 70°C (TA)"
http://www.onsemi.com/pub/Collateral/NOIL1SN3000A-D.PDF,//media.digikey.com/Photos/On%20Semi%20Photos/MFG_NOIL1SE3000A-GDC.JPG,NOIL1SE3000A-GDC-ND,NOIL1SE3000A-GDC,ON Semiconductor,IC IMAGE SENSOR 3MP 369-PGA,0,0,"2096.16357","0","14","Bulk","-","Active","CMOS","8µm x 8µm","1696H x 1710V","485","2.5V, 3.3V","369-BFCPGA","369-µPGA (31x27)","-40°C ~ 70°C (TJ)"
http://www.onsemi.com/pub/Collateral/KAI-16050-D.PDF,-,KAI-16050-QXA-JD-B2-ND,KAI-16050-QXA-JD-B2,ON Semiconductor,IMAGE SENSOR CCD 16MP 71CPGA,0,0,"2133.65000","0","1","Bulk","-","Active","CCD","5.5µm x 5.5µm","4896H x 3264V","2","14.5V ~ 15.5V","71-BCPGA","72-CPGA (47.24x45.34)","-50°C ~ 70°C (TA)"
http://www.onsemi.com/pub/Collateral/KAF-16200-D.PDF,-,KAF-16200-ABA-CD-B1-ND,KAF-16200-ABA-CD-B1,ON Semiconductor,IC CCD IMAGE SENS 16.2MP 32CDIP,0,61,"2144.63000","0","1","-","*","Active","-","-","-","-","-","-","-","-"
http://www.onsemi.com/pub/Collateral/KAE-08151-D.PDF,-,KAE-08151-ABA-JP-FA-ND,KAE-08151-ABA-JP-FA,ON Semiconductor,INTERLINE EMCCD IMAGE SEN,0,32,"2173.66000","0","1","-","-","Active","CCD","5.5µm x 5.5µm","2856H x 2856V","14","14.75V ~ 15.25V","-","-","-70°C ~ 50°C"
http://www.onsemi.com/pub/Collateral/KAE-08151-D.PDF,-,KAE-08151-FBA-JP-FA-ND,KAE-08151-FBA-JP-FA,ON Semiconductor,INTERLINE EMCCD IMAGE SEN,0,25,"2173.66000","0","1","-","-","Active","CCD","5.5µm x 5.5µm","2856H x 2856V","14","14.75V ~ 15.25V","-","-","-70°C ~ 50°C"
https://ams.com/documents/20143/36005/CMOSImageSensors_PD000121_3-00.pdf,-,4LS_15K_RGB_V1.2FTSE-ND,4LS_15K_RGB_V1.2 FT SE,ams,LINE SCAN SENSOR 4LS_15K_RGB_V1.,0,0,"2195.83000","0","1","-","*","Active","-","-","-","-","-","-","-","-"
https://ams.com/documents/20143/36005/CMV12000_DS000603_1-00.pdf,-,CMV12000-2E5M1PN-ND,CMV12000-2E5M1PN,ams,IMAGE SENSORS & COLOR SENSORS AR,0,0,"2217.35250","0","16","Tray","-","Active","CMOS","5.5µm x 5.5µm","4096H x 3072V","300","1.8V, 3.3V","-","237-MicroPGA","-30°C ~ 70°C (TA)"
