Datasheets,Image,Digi-Key Part Number,Manufacturer Part Number,Manufacturer,Description,Quantity Available,Factory Stock,Unit Price (USD),@ qty,Minimum Quantity,"Packaging","Series","Part Status","Type","Color","CCT (K)","Wavelength","Configuration","Flux @ Current/Temperature - Test","Current - Test","Temperature - Test","Voltage - Forward (Vf) (Typ)","Lumens/Watt @ Current - Test","Current - Max","CRI (Color Rendering Index)","Viewing Angle","Features","Size / Dimension","Height","Light Emitting Surface (LES)","Lens Type"
//media.digikey.com/pdf/Data%20Sheets/Lumileds/LUXEON_CoB_CoreRange_HD_Preliminary_2017-03-21.pdf,//media.digikey.com/Photos/Lumileds/MFG_LUXEON-CoB-ANGLE.jpg,1416-1987-ND,L2C5-30801202EH600,Lumileds,LED COB WARM WHT 3000K RECTANGLE,436,0,"4.10000","0","1","Tube","LUXEON CoB Core Range","Active","Chip On Board (COB)","White, Warm","3000K 3-Step MacAdam Ellipse","-","Rectangle","1450lm (Typ)","350mA","85°C","37V","112 lm/W","700mA","80","115°","-","12.00mm L x 15.00mm W","1.50mm","6.50mm Dia","Flat"
https://www.cree.com/led-components/media/documents/XLampCXA1512.pdf,//media.digikey.com/Photos/Cree%20Photos/cxa1512-0000-000n00n20e1.JPG,CXA1512-0000-000N00K40E7-ND,CXA1512-0000-000N00K40E7,Cree Inc.,LED COB CXA1512 WARM WHT SQUARE,153,0,"4.18000","0","1","Tray","XLamp® CXA1512","Active","Chip On Board (COB)","White, Warm","3000K","-","Square","1335lm (1290lm ~ 1380lm)","350mA","85°C","37V","103 lm/W","600mA","80","115°","-","15.85mm L x 15.85mm W","1.70mm","8.90mm Dia","Flat"
https://www.bridgelux.com/sites/default/files/resource_media/Bridgelux%20DS90%20Vero%2010%20Gen%207%20Array%20Data%20Sheet%2020181105%20Rev%20N.pdf,//media.digikey.com/Photos/Bridgelux/MFG_Gen-7-Vero-10-Array.JPG,976-1395-ND,BXRC-30E1000-C-73,Bridgelux,LED COB VERO 10 3000K STARBOARD,852,0,"4.37000","0","1","Tray","Gen 7 Vero® 10 Array","Active","Chip On Board (COB)","White, Warm","3000K 3-Step MacAdam Ellipse","-","Starboard","1701lm (Typ)","360mA","85°C","34V","139 lm/W","720mA","80","-","With Connector","20.00mm Dia","1.90mm","9.90mm Dia","Flat"
https://www.bridgelux.com/sites/default/files/resource_media/Bridgelux%20DS90%20Vero%2010%20Gen%207%20Array%20Data%20Sheet%2020181105%20Rev%20N.pdf,//media.digikey.com/Photos/Bridgelux/MFG_Gen-7-Vero-10-Array.JPG,976-1422-ND,BXRC-40E1000-C-73,Bridgelux,LED COB VERO 10 4000K STARBOARD,257,0,"4.37000","0","1","Tray","Gen 7 Vero® 10 Array","Active","Chip On Board (COB)","White, Neutral","4000K 3-Step MacAdam Ellipse","-","Starboard","1752lm (Typ)","360mA","85°C","34V","143 lm/W","720mA","80","-","With Connector","20.00mm Dia","1.90mm","9.90mm Dia","Flat"
https://www.bridgelux.com/sites/default/files/resource_media/Bridgelux%20DS121%20Vero%20SE%2013%20Array%20Data%20Sheet%2020181105%20Rev%20K.pdf,//media.digikey.com/Photos/Bridgelux/MFG_Vero_SE13_Array.jpg,976-1531-ND,BXRC-30E2000-B-73-SE,Bridgelux,LED COB VERO SE 3000K ROUND,187,0,"4.37000","0","1","Tray","Vero® SE 13 Array","Active","Chip On Board (COB)","White, Warm","3000K 3-Step MacAdam Ellipse","-","Round","2134lm (Typ)","450mA","85°C","34.1V","139 lm/W","900mA","80","120°","-","36.20mm Dia","3.60mm","13.40mm Dia","Flat"
https://www.bridgelux.com/sites/default/files/resource_media/Bridgelux%20DS90%20Vero%2010%20Gen%207%20Array%20Data%20Sheet%2020181105%20Rev%20N.pdf,//media.digikey.com/Photos/Bridgelux/MFG_Gen-7-Vero-10-Array.JPG,976-1405-ND,BXRC-30G1000-C-73,Bridgelux,LED COB VERO 10 3000K STARBOARD,199,0,"4.37000","0","1","Tray","Gen 7 Vero® 10 Array","Active","Chip On Board (COB)","White, Warm","3000K 3-Step MacAdam Ellipse","-","Starboard","1398lm (Typ)","360mA","85°C","34V","114 lm/W","720mA","90","-","With Connector","20.00mm Dia","1.90mm","9.90mm Dia","Flat"
https://www.bridgelux.com/sites/default/files/resource_media/Bridgelux%20DS121%20Vero%20SE%2013%20Array%20Data%20Sheet%2020181105%20Rev%20K.pdf,//media.digikey.com/Photos/Bridgelux/MFG_Vero_SE13_Array.jpg,976-1529-ND,BXRC-27G2000-B-73-SE,Bridgelux,LED COB VERO SE 2700K ROUND,196,0,"4.37000","0","1","Tray","Vero® SE 13 Array","Active","Chip On Board (COB)","White, Warm","2700K 3-Step MacAdam Ellipse","-","Round","1707lm (Typ)","450mA","85°C","34.1V","111 lm/W","900mA","90","120°","-","36.20mm Dia","3.60mm","13.40mm Dia","Flat"
https://www.bridgelux.com/sites/default/files/resource_media/Bridgelux%20DS90%20Vero%2010%20Gen%207%20Array%20Data%20Sheet%2020181105%20Rev%20N.pdf,//media.digikey.com/Photos/Bridgelux/MFG_Gen-7-Vero-10-Array.JPG,976-1432-ND,BXRC-40G1000-C-73,Bridgelux,LED COB VERO 10 4000K STARBOARD,193,0,"4.37000","0","1","Tray","Gen 7 Vero® 10 Array","Active","Chip On Board (COB)","White, Neutral","4000K 3-Step MacAdam Ellipse","-","Starboard","1499lm (Typ)","360mA","85°C","34V","122 lm/W","720mA","90","-","With Connector","20.00mm Dia","1.90mm","9.90mm Dia","Flat"
https://www.bridgelux.com/sites/default/files/resource_media/Bridgelux%20DS121%20Vero%20SE%2013%20Array%20Data%20Sheet%2020181105%20Rev%20K.pdf,//media.digikey.com/Photos/Bridgelux/MFG_Vero_SE13_Array.jpg,976-1552-ND,BXRC-35E2000-D-73-SE,Bridgelux,LED COB VERO SE 3500K ROUND,1471,0,"4.57000","0","1","Tray","Vero® SE 13 Array","Active","Chip On Board (COB)","White, Warm","3500K 3-Step MacAdam Ellipse","-","Round","2238lm (Typ)","500mA","85°C","30.9V","145 lm/W","1A","80","120°","-","36.20mm Dia","3.60mm","13.40mm Dia","Flat"
https://www.bridgelux.com/sites/default/files/resource_media/Bridgelux%20DS121%20Vero%20SE%2013%20Array%20Data%20Sheet%2020181105%20Rev%20K.pdf,//media.digikey.com/Photos/Bridgelux/MFG_Vero_SE13_Array.jpg,976-1555-ND,BXRC-50C2001-D-74-SE,Bridgelux,LED COB VERO SE 5000K ROUND,161,0,"4.57000","0","1","Tray","Vero® SE 13 Array","Active","Chip On Board (COB)","White, Cool","5000K 4-Step MacAdam Ellipse","-","Round","2477lm (Typ)","500mA","85°C","30.9V","160 lm/W","1A","70","120°","-","36.20mm Dia","3.60mm","13.40mm Dia","Flat"
https://www.bridgelux.com/sites/default/files/resource_media/Bridgelux%20DS121%20Vero%20SE%2013%20Array%20Data%20Sheet%2020181105%20Rev%20K.pdf,//media.digikey.com/Photos/Bridgelux/MFG_Vero_SE13_Array.jpg,976-1546-ND,BXRC-27E2000-D-73-SE,Bridgelux,LED COB VERO SE 2700K ROUND,113,0,"4.57000","0","1","Tray","Vero® SE 13 Array","Active","Chip On Board (COB)","White, Warm","2700K 3-Step MacAdam Ellipse","-","Round","2086lm (Typ)","500mA","85°C","30.9V","135 lm/W","1A","80","120°","-","36.20mm Dia","3.60mm","13.40mm Dia","Flat"
https://www.cree.com/led-components/media/documents/XLampCXA2530.pdf,//media.digikey.com/Photos/Cree%20Photos/CXA2530-0000-000N00T20E7.JPG,CXA2530-0000-000N00U20E3-ND,CXA2530-0000-000N00U20E3,Cree Inc.,LED XLAMP CXA2530 WHT 19MM,122,0,"4.59000","0","1","Tray","XLamp® CXA2530","Active","Chip On Board (COB)","White, Cool","5000K","-","Square","3818lm (3680lm ~ 3955lm)","800mA","85°C","37V","129 lm/W","1.6A","70","115°","-","23.85mm L x 23.85mm W","1.70mm","19.00mm Dia","Flat"
http://ce.citizen.co.jp/lighting_led/dl_data/datasheet/en/COB_HI_ver2/CLU701-0303C4_0035P_201710.pdf,//media.digikey.com/Photos/Citizen/CLU721O_Series.JPG,1642-1232-ND,CLU701-0303C4-273H5K2,Citizen,COB LED 2700K 90CRI 480LM,179,0,"4.65000","0","1","Tray","CLU701","Active","Chip On Board (COB)","White, Warm","2700K","-","Square","480lm (Typ)","525mA","85°C","9.4V","97 lm/W","690mA","90","-","-","13.50mm L x 13.50mm W","-","6.00mm Dia","Flat"
https://download.luminus.com/datasheets/Luminus_CXM-9_GEN3_Datasheet.pdf,//media.digikey.com/Photos/Luminus%20Devices%20Photo/MFG_CXM-9-AC00.jpg,1214-1460-ND,CXM-9-40-90-36-AC30-F4-3,Luminus Devices Inc.,LED COB 4000K SQUARE,1635,0,"4.66000","0","1","Tray","CXM-9 Gen3","Active","Chip On Board (COB)","White, Neutral","4000K 3-Step MacAdam Ellipse","-","Square","1610lm (Typ)","360mA","85°C","34V","132 lm/W","720mA","90","120°","-","13.50mm L x 13.50mm W","1.37mm","9.60mm Dia","Flat"
https://download.luminus.com/datasheets/Luminus_CHM-9_GEN2_Datasheet.pdf,-,1214-1456-ND,CHM-9-40-90-18-AC10-F3-3,Luminus Devices Inc.,LED COB CHM9 NEUT WHITE SQUARE,1956,0,"4.86000","0","1","Tray","CHM-9","Active","Chip On Board (COB)","White, Neutral","4000K 3-Step MacAdam Ellipse","-","Square","-","360mA","85°C","18V","-","545mA","90","120°","-","13.50mm L x 13.50mm W","1.37mm","13.46mm Dia","Flat"
https://www.bridgelux.com/sites/default/files/resource_media/Bridgelux%20DS101%20V13%20Gen%207%20Array%20Datasheet%2020181101%20Rev%20M.pdf,//media.digikey.com/Photos/Bridgelux/GEN-7-V13-Array.jpg,976-1384-ND,BXRE-40E2000-C-73,Bridgelux,LED COB V13 4000K SQUARE,716,0,"4.94000","0","1","Tube","Gen 7 V13 Array","Active","Chip On Board (COB)","White, Neutral","4000K 3-Step MacAdam Ellipse","-","Square","3170lm (Typ)","630mA","85°C","33.9V","148 lm/W","1.26A","80","-","-","19.00mm L x 19.00mm W","1.70mm","14.00mm Dia","Flat"
https://www.bridgelux.com/sites/default/files/resource_media/Bridgelux%20DS101%20V13%20Gen%207%20Array%20Datasheet%2020181101%20Rev%20M.pdf,//media.digikey.com/Photos/Bridgelux/GEN-7-V13-Array.jpg,976-1379-ND,BXRE-30E2000-C-73,Bridgelux,LED COB V13 3000K SQUARE,680,0,"4.94000","0","1","Tray","Gen 7 V13 Array","Active","Chip On Board (COB)","White, Warm","3000K 3-Step MacAdam Ellipse","-","Square","3048lm (Typ)","630mA","85°C","33.9V","143 lm/W","1.26A","80","-","-","19.00mm L x 19.00mm W","1.70mm","14.00mm Dia","Flat"
https://www.bridgelux.com/sites/default/files/resource_media/Bridgelux%20DS101%20V13%20Gen%207%20Array%20Datasheet%2020181101%20Rev%20M.pdf,//media.digikey.com/Photos/Bridgelux/GEN-7-V13-Array.jpg,976-1380-ND,BXRE-27E2000-C-73,Bridgelux,LED COB V13 2700K SQUARE,572,0,"4.94000","0","1","Tube","Gen 7 V13 Array","Active","Chip On Board (COB)","White, Warm","2700K 3-Step MacAdam Ellipse","-","Square","2926lm (Typ)","630mA","85°C","33.9V","137 lm/W","1.26A","80","-","-","19.00mm L x 19.00mm W","1.70mm","14.00mm Dia","Flat"
https://www.bridgelux.com/sites/default/files/resource_media/Bridgelux%20DS101%20V13%20Gen%207%20Array%20Datasheet%2020181101%20Rev%20M.pdf,//media.digikey.com/Photos/Bridgelux/GEN-7-V13-Array.jpg,976-1381-ND,BXRE-30G2000-C-73,Bridgelux,LED COB V13 3000K SQUARE,122,0,"4.94000","0","1","Tube","Gen 7 V13 Array","Active","Chip On Board (COB)","White, Warm","3000K 3-Step MacAdam Ellipse","-","Square","2530lm (Typ)","630mA","85°C","33.9V","118 lm/W","1.26A","90","-","-","19.00mm L x 19.00mm W","1.70mm","14.00mm Dia","Flat"
https://www.cree.com/led-components/media/documents/XLampCXA1512.pdf,//media.digikey.com/Photos/Cree%20Photos/cxa1512-0000-000n00n20e1.JPG,CXA1512-0000-000N0YJ435H-ND,CXA1512-0000-000N0YJ435H,Cree Inc.,LED ARRAY XLAMP CXA1512 WHITE,199,0,"4.97000","0","1","Tray","XLamp® CXA1512","Active","Chip On Board (COB)","White, Warm","3500K 2-Step MacAdam Ellipse","-","Square","1160lm (1120lm ~ 1200lm)","350mA","85°C","37V","90 lm/W","600mA","93","115°","-","15.85mm L x 15.85mm W","1.70mm","8.90mm Dia","Flat"
http://ce.citizen.co.jp/lighting_led/dl_data/datasheet/en/COB_HI_ver2/CLU701-0304C4_0036P_201710.pdf,//media.digikey.com/Photos/Citizen/CLU701-Series.jpg,1642-1244-ND,CLU701-0304C4-403H5K2,Citizen,COB LED 4000K 90CRI 687LM,138,0,"5.10000","0","1","Tray","CLU701","Active","Chip On Board (COB)","White, Neutral","4000K","-","Square","687lm (Typ)","700mA","85°C","9.4V","104 lm/W","920mA","90","-","-","13.50mm L x 13.50mm W","-","6.00mm Dia","Flat"
https://www.cree.com/led-components/media/documents/XLampCXA2520.pdf,//media.digikey.com/Photos/Cree%20Photos/CXxxxxx.jpg,CXA2520-0000-000N0HR250F-ND,CXA2520-0000-000N0HR250F,Cree Inc.,LED ARRAY XLAMP CXA2520 19MM WHT,243,0,"5.17000","0","1","Tray","XLamp® CXA2520","Active","Chip On Board (COB)","White, Cool","5000K 4-Step MacAdam Ellipse","-","Square","2510lm (2420lm ~ 2600lm)","550mA","85°C","36V","127 lm/W","1.25A","80","115°","-","23.85mm L x 23.85mm W","1.70mm","19.00mm Dia","Flat"
https://www.bridgelux.com/sites/default/files/resource_media/Bridgelux%20DS91%20Vero%2013%20Gen%207%20Array%20Data%20Sheet%2020181104%20Rev%20N.pdf,//media.digikey.com/Photos/Bridgelux/MFG_Gen-7-Vero-13-Array.JPG,976-1419-ND,BXRC-35E2000-B-73,Bridgelux,LED COB VERO 13 3500K ROUND,164,0,"5.26000","0","1","Tray","Gen 7 Vero® 13 Array","Active","Chip On Board (COB)","White, Warm","3500K 3-Step MacAdam Ellipse","-","Round","2243lm (Typ)","450mA","85°C","34.1V","146 lm/W","900mA","80","-","With Connector","36.20mm Dia","1.90mm","13.20mm Dia","Flat"
https://www.bridgelux.com/sites/default/files/resource_media/Bridgelux%20DS91%20Vero%2013%20Gen%207%20Array%20Data%20Sheet%2020181104%20Rev%20N.pdf,//media.digikey.com/Photos/Bridgelux/MFG_Gen-7-Vero-13-Array.JPG,976-1437-ND,BXRC-40G2000-B-73,Bridgelux,LED COB VERO 13 4000K ROUND,103,0,"5.26000","0","1","Tray","Gen 7 Vero® 13 Array","Active","Chip On Board (COB)","White, Neutral","4000K 3-Step MacAdam Ellipse","-","Round","1938lm (Typ)","450mA","85°C","34.1V","126 lm/W","900mA","90","-","With Connector","36.20mm Dia","1.90mm","13.20mm Dia","Flat"
https://www.cree.com/led-components/media/documents/XLampCXA2520.pdf,//media.digikey.com/Photos/Cree%20Photos/CXA2520-0000-000N00P40E7.JPG,CXA2520-0000-000N00R250F-ND,CXA2520-0000-000N00R250F,Cree Inc.,CREE XLAMP CXA2520 19MM WHITE,1477,0,"5.43000","0","1","Tray","XLamp® CXA2520","Active","Chip On Board (COB)","White, Cool","5000K 4-Step MacAdam Ellipse","-","Square","2510lm (2420lm ~ 2600lm)","550mA","85°C","36V","127 lm/W","1.25A","70","115°","-","23.85mm L x 23.85mm W","1.70mm","19.00mm Dia","Flat"
https://www.cree.com/led-components/media/documents/XLampCXA2520.pdf,//media.digikey.com/Photos/Cree%20Photos/CXA2520-0000-000N00P40E7.JPG,CXA2520-0000-000N0HR250G-ND,CXA2520-0000-000N0HR250G,Cree Inc.,LED COB CXA2520 5000K WHITE SMD,214,0,"5.43000","0","1","Tray","XLamp® CXA2520","Active","Chip On Board (COB)","White, Cool","5000K 3-Step MacAdam Ellipse","-","Square","2510lm (2420lm ~ 2600lm)","550mA","85°C","36V","127 lm/W","1.25A","80","115°","-","23.85mm L x 23.85mm W","1.70mm","19.00mm Dia","Flat"
https://www.bridgelux.com/sites/default/files/resource_media/Bridgelux%20DS91%20Vero%2013%20Gen%207%20Array%20Data%20Sheet%2020181104%20Rev%20N.pdf,//media.digikey.com/Photos/Bridgelux/MFG_Gen-7-Vero-13-Array.JPG,976-1485-ND,BXRC-50C2001-D-74,Bridgelux,LED COB VERO 13 5000K ROUND,129,0,"5.51000","0","1","Tray","Gen 7 Vero® 13 Array","Active","Chip On Board (COB)","White, Cool","5000K 4-Step MacAdam Ellipse","-","Round","2528lm (Typ)","500mA","85°C","30.9V","164 lm/W","1A","70","-","With Connector","36.20mm Dia","1.90mm","13.20mm Dia","Flat"
https://www.bridgelux.com/sites/default/files/resource_media/Bridgelux%20DS91%20Vero%2013%20Gen%207%20Array%20Data%20Sheet%2020181104%20Rev%20N.pdf,//media.digikey.com/Photos/Bridgelux/MFG_Gen-7-Vero-13-Array.JPG,976-1438-ND,BXRC-40G2000-D-73,Bridgelux,LED COB VERO 13 4000K ROUND,105,0,"5.51000","0","1","Tray","Gen 7 Vero® 13 Array","Active","Chip On Board (COB)","White, Neutral","4000K 3-Step MacAdam Ellipse","-","Round","1973lm (Typ)","500mA","85°C","30.9V","128 lm/W","1A","90","-","With Connector","36.20mm Dia","1.90mm","13.20mm Dia","Flat"
http://www.opulent-na.com/wp-content/uploads/XHP50-Modules_DataSheet.pdf,//media.digikey.com/Photos/Opulent%20North%20America/MFG_XHP50A-0S-01.jpg,1672-1005-ND,XHP50A-0S-01-0D0BJ450E,Opulent Americas,LED MODULE 5000K SQUARE,416,0,"5.66000","0","1","Tray","XHP50A","Not For New Designs","LED Module","White, Cool","5000K 5-Step MacAdam Ellipse","-","Square","1120lm (Typ)","700mA","85°C","11.5V","139 lm/W","1.5A","70","-","-","36.83mm L x 36.83mm W","-","-","Domed"
https://www.bridgelux.com/sites/default/files/resource_media/Bridgelux%20DS121%20Vero%20SE%2013%20Array%20Data%20Sheet%2020181105%20Rev%20K.pdf,//media.digikey.com/Photos/Bridgelux/MFG_Vero_SE13_Array.jpg,976-1538-ND,BXRC-27G2000-C-73-SE,Bridgelux,LED COB VERO SE 2700K ROUND,335,0,"5.67000","0","1","Tray","Vero® SE 13 Array","Active","Chip On Board (COB)","White, Warm","2700K 3-Step MacAdam Ellipse","-","Round","2390lm (Typ)","630mA","85°C","34.1V","111 lm/W","1.26A","90","120°","-","36.20mm Dia","3.60mm","13.40mm Dia","Flat"
https://www.bridgelux.com/sites/default/files/resource_media/Bridgelux%20DS121%20Vero%20SE%2013%20Array%20Data%20Sheet%2020181105%20Rev%20K.pdf,//media.digikey.com/Photos/Bridgelux/MFG_Vero_SE13_Array.jpg,976-1540-ND,BXRC-30E2000-C-73-SE,Bridgelux,LED COB VERO SE 3000K ROUND,188,0,"5.67000","0","1","Tray","Vero® SE 13 Array","Active","Chip On Board (COB)","White, Warm","3000K 3-Step MacAdam Ellipse","-","Round","2987lm (Typ)","630mA","85°C","34.1V","139 lm/W","1.26A","80","120°","-","36.20mm Dia","3.60mm","13.40mm Dia","Flat"
https://www.bridgelux.com/sites/default/files/resource_media/Bridgelux%20DS121%20Vero%20SE%2013%20Array%20Data%20Sheet%2020181105%20Rev%20K.pdf,//media.digikey.com/Photos/Bridgelux/MFG_Vero_SE13_Array.jpg,976-1537-ND,BXRC-27E2000-C-73-SE,Bridgelux,LED COB VERO SE 2700K ROUND,185,0,"5.67000","0","1","Tray","Vero® SE 13 Array","Active","Chip On Board (COB)","White, Warm","2700K 3-Step MacAdam Ellipse","-","Round","2868lm (Typ)","630mA","85°C","34.1V","133 lm/W","1.26A","80","120°","-","36.20mm Dia","3.60mm","13.40mm Dia","Flat"
https://www.bridgelux.com/sites/default/files/resource_media/Bridgelux%20DS91%20Vero%2013%20Gen%207%20Array%20Data%20Sheet%2020181104%20Rev%20N.pdf,-,976-1394-ND,BXRC-27H2000-D-73,Bridgelux,LED COB WARM WHT 2700K ROUND,290,0,"5.79000","0","1","Tray","Gen 7 Décor Series™","Active","Chip On Board (COB)","White, Warm","2700K 3-Step MacAdam Ellipse","-","Round","1674lm (Typ)","500mA","85°C","30.9V","108 lm/W","1A","97","120°","With Connector","36.20mm Dia","1.90mm","13.20mm Dia","Flat"
http://opulent-na.com/wp-content/uploads/StarBoard-Modules_DataSheet.pdf,//media.digikey.com/Photos/Opulent%20North%20America/MFG_XQEAWT-H0-0000-00000HDE8-SB01.jpg,1672-1028-ND,XQEAWT-H0-0000-00000HBE8-SB01,Opulent Americas,LED XLAMP XQE 2700K STARBOARD,474,0,"5.88000","0","1","Tray","XLamp® XQ-E","Active","LED Module","White, Warm","2700K","-","Starboard","-","350mA","85°C","2.9V","96 lm/W","1A","80","120°","-","19.89mm Dia","-","-","Flat"
http://opulent-americas.com/wp-content/uploads/XHP50-2-Modules_DataSheet.pdf,//media.digikey.com/Photos/Opulent%20North%20America/MFG_LSS1-01C22.jpg,1672-1064-ND,LSS1-01C22-5070-00,Opulent Americas,LED MODULE XHP50.2 5000K SQUARE,488,0,"5.94000","0","1","Tray","XHP50.2","Active","LED Module","White, Cool","5000K 5-Step MacAdam Ellipse","-","Square","1120lm (Typ)","700mA","85°C","11.2V","143 lm/W","1.5A","70","-","-","36.83mm L x 36.83mm W","-","-","Domed"
https://www.cree.com/led-components/media/documents/ds-CXB1820.pdf,//media.digikey.com/Photos/Cree%20Photos/Xlamp-CXB1820.jpg,CXB1820-0000-000N0UQ230G-ND,CXB1820-0000-000N0UQ230G,Cree Inc.,LED ARR 12MM 3000K 90CRI 2100LM,151,0,"6.71000","0","1","Tray","Xlamp® CXB1820","Active","Chip On Board (COB)","White, Warm","3000K 3-Step MacAdam Ellipse","-","Square","2180lm (2100lm ~ 2260lm)","550mA","85°C","36V","110 lm/W","1.05A","90","115°","-","17.85mm L x 17.85mm W","1.70mm","12.00mm Dia","Flat"
http://ce.citizen.co.jp/lighting_led/dl_data/datasheet/en/COB_HI_ver2/CLU701-1002C4_0151P_201801.pdf,//media.digikey.com/Photos/Citizen/CLU701-Series.jpg,1642-1250-ND,CLU701-1002C4-503M2K1,Citizen,COB LED 5000K 80CRI 1305LM,149,0,"6.81000","0","1","Tray","CLU701","Active","Chip On Board (COB)","White, Cool","5000K","-","Square","1305lm (Typ)","350mA","85°C","31.3V","119 lm/W","460mA","80","-","-","13.50mm L x 13.50mm W","-","6.00mm Dia","Flat"
http://ce.citizen.co.jp/lighting_led/dl_data/datasheet/en/COB_HI_ver2/CLU701-1002C4_0151P_201801.pdf,//media.digikey.com/Photos/Citizen/CLU701-Series.jpg,1642-1249-ND,CLU701-1002C4-403M2K1,Citizen,COB LED 4000K 80CRI 1278LM,150,0,"6.81000","0","1","Tray","CLU701","Active","Chip On Board (COB)","White, Neutral","4000K","-","Square","1278lm (Typ)","350mA","85°C","31.3V","117 lm/W","460mA","80","-","-","13.50mm L x 13.50mm W","-","6.00mm Dia","Flat"
https://www.bridgelux.com/sites/default/files/resource_media/Bridgelux%20DS91%20Vero%2013%20Gen%207%20Array%20Data%20Sheet%2020181104%20Rev%20N.pdf,//media.digikey.com/Photos/Bridgelux/MFG_Gen-7-Vero-13-Array.JPG,976-1370-ND,BXRC-35E2000-C-73,Bridgelux,LED COB VERO 13 3500K ROUND,153,0,"6.84000","0","1","Tray","Gen 7 Vero® 13 Array","Active","Chip On Board (COB)","White, Warm","3500K 3-Step MacAdam Ellipse","-","Round","3140lm (Typ)","630mA","85°C","34.1V","146 lm/W","1.26A","80","-","With Connector","36.20mm Dia","1.90mm","13.20mm Dia","Flat"
https://www.cree.com/led-components/media/documents/ds-CXA1830.pdf,//media.digikey.com/photos/Cree%20Photos/XLamp%20CXA1830%20SERIES.jpg,CXA1830-0000-000N00U450F-ND,CXA1830-0000-000N00U450F,Cree Inc.,LED COB CXA1830 COOL WHT SQUARE,111,0,"6.93000","0","1","Tray","XLamp® CXA1830","Active","Chip On Board (COB)","White, Cool","5000K 4-Step MacAdam Ellipse","-","Square","4093lm (3955lm ~ 4230lm)","800mA","85°C","37V","138 lm/W","1.4A","70","115°","-","17.85mm L x 17.85mm W","1.70mm","14.00mm Dia","Flat"
http://www.marktechopto.com/pdf/products/datasheet/XQ-D.pdf,//media.digikey.com/Photos/Marktech%20Optoelectronics/MTG7-001I-XQD00-CW-LF53.JPG,1125-1206-ND,MTG7-001I-XQD00-CW-LF53,Marktech Optoelectronics,LED MCPCB STAR XQD COOL 6000K,382,0,"7.05000","0","1","-","Cree XQ-D","Active","LED Module","White, Cool","6000K","-","Starboard","-","350mA","-","3.1V","-","700mA","-","145°","-","19.90mm L x 19.90mm W","-","-","Flat"
http://opulent-na.com/wp-content/uploads/StarBoard-Modules_DataSheet.pdf,//media.digikey.com/Photos/Opulent%20North%20America/MFG_XPE.jpg,1672-1057-ND,XPEFAR-L1-0000-00601-SB01,Opulent Americas,LED XLAMP XPE RED STARBOARD,259,0,"7.42000","0","1","Tray","XLamp® XP-E","Active","LED Module","Red","-","730nm (720nm ~ 740nm)","Starboard","-","350mA","25°C","1.9V","-","1A","-","130°","-","19.89mm Dia","-","-","Domed"
http://opulent-na.com/wp-content/uploads/StarBoard-Modules_DataSheet.pdf,//media.digikey.com/Photos/Opulent%20North%20America/MFG_XPE.jpg,1672-1059-ND,XPEBRY-L1-0000-00R01-SB01,Opulent Americas,LED XLAMP XPE2 BLUE STARBOARD,237,0,"7.42000","0","1","Tray","XLamp® XP-E2","Active","LED Module","Blue","-","458nm (450nm ~ 465nm)","Starboard","-","350mA","25°C","3.1V","-","1A","-","135°","-","19.89mm Dia","-","-","Domed"
https://cdn.samsung.com/led/file/resource/2019/02/2019_Q1_LinearUS_Leaflet_190131.pdf,//media.digikey.com/Photos/Samsung%20Photos/LT-M282C_G2-Series.jpg,1510-1334-ND,SI-B8T114280WW,"Samsung Semiconductor, Inc.",LED MOD LTM282CG2 NEU WHT STRIP,136,0,"7.43000","0","1","Tray","LT-M282C_G2","Active","LED Module","White, Neutral","4000K 4-Step MacAdam Ellipse","-","Linear Light Strip","1650lm (Typ)","450mA","50°C","24.8V","148 lm/W","540mA","80","115°","With Connector","275.00mm L x 18.00mm W","4.40mm","-","Flat"
