Datasheets,Image,Digi-Key Part Number,Manufacturer Part Number,Manufacturer,Description,Quantity Available,Factory Stock,Unit Price (USD),@ qty,Minimum Quantity,"Packaging","Series","Part Status","Type","Output Type","Direction","Frequency Range","Sensitivity","S/N Ratio","Impedance","Voltage - Rated","Voltage Range","Current - Supply","Port Location","Ratings","Termination","Size / Dimension","Height (Max)","Shape"
https://www.cui.com/product/resource/digikeypdf/CMM-2718AB-38308-TR.pdf,//media.digikey.com/Photos/CUI%20Photos/MFG_CMM-2718AB-38308_SideA.jpg,102-5093-2-ND,CMM-2718AB-38308-TR,CUI Inc.,"MICROPHONE, 2.75 MM X 1.85 MM X",1000,0,"0.48833","0","1000","Tape & Reel (TR)","CMM","Active","MEMS (Silicon)","Analog","Omnidirectional","100Hz ~ 10kHz","-","65dB","-","2V","-","80µA","Bottom","-","Solder Pads","0.108"" L x 0.073"" W (2.75mm x 1.85mm)","0.041"" (1.05mm)","Rectangular"
https://www.cui.com/product/resource/digikeypdf/CMM-2718AB-38308-TR.pdf,//media.digikey.com/Photos/CUI%20Photos/MFG_CMM-2718AB-38308_SideA.jpg,102-5093-1-ND,CMM-2718AB-38308-TR,CUI Inc.,"MICROPHONE, 2.75 MM X 1.85 MM X",1990,0,"0.97000","0","1","Cut Tape (CT)","CMM","Active","MEMS (Silicon)","Analog","Omnidirectional","100Hz ~ 10kHz","-","65dB","-","2V","-","80µA","Bottom","-","Solder Pads","0.108"" L x 0.073"" W (2.75mm x 1.85mm)","0.041"" (1.05mm)","Rectangular"
https://www.cui.com/product/resource/digikeypdf/CMM-2718AB-38308-TR.pdf,//media.digikey.com/Photos/CUI%20Photos/MFG_CMM-2718AB-38308_SideA.jpg,102-5093-6-ND,CMM-2718AB-38308-TR,CUI Inc.,"MICROPHONE, 2.75 MM X 1.85 MM X",1990,0,"Digi-Reel","0","1","Digi-Reel®","CMM","Active","MEMS (Silicon)","Analog","Omnidirectional","100Hz ~ 10kHz","-","65dB","-","2V","-","80µA","Bottom","-","Solder Pads","0.108"" L x 0.073"" W (2.75mm x 1.85mm)","0.041"" (1.05mm)","Rectangular"
https://www.cui.com/product/resource/digikeypdf/CMM-2718AT-42308-TR.pdf,//media.digikey.com/Photos/CUI%20Photos/MFG_CMM-2718AT-42308_SideA.jpg,102-5092-2-ND,CMM-2718AT-42308-TR,CUI Inc.,"MICROPHONE, 2.75 MM X 1.85 MM X",1000,0,"0.48833","0","1000","Tape & Reel (TR)","CMM","Active","MEMS (Silicon)","Analog","Omnidirectional","100Hz ~ 10kHz","-","60dB","-","2V","-","80µA","Top","-","Solder Pads","0.108"" L x 0.073"" W (2.75mm x 1.85mm)","0.041"" (1.05mm)","Rectangular"
https://www.cui.com/product/resource/digikeypdf/CMM-2718AT-42308-TR.pdf,//media.digikey.com/Photos/CUI%20Photos/MFG_CMM-2718AT-42308_SideA.jpg,102-5092-1-ND,CMM-2718AT-42308-TR,CUI Inc.,"MICROPHONE, 2.75 MM X 1.85 MM X",1882,0,"0.97000","0","1","Cut Tape (CT)","CMM","Active","MEMS (Silicon)","Analog","Omnidirectional","100Hz ~ 10kHz","-","60dB","-","2V","-","80µA","Top","-","Solder Pads","0.108"" L x 0.073"" W (2.75mm x 1.85mm)","0.041"" (1.05mm)","Rectangular"
https://www.cui.com/product/resource/digikeypdf/CMM-2718AT-42308-TR.pdf,//media.digikey.com/Photos/CUI%20Photos/MFG_CMM-2718AT-42308_SideA.jpg,102-5092-6-ND,CMM-2718AT-42308-TR,CUI Inc.,"MICROPHONE, 2.75 MM X 1.85 MM X",1882,0,"Digi-Reel","0","1","Digi-Reel®","CMM","Active","MEMS (Silicon)","Analog","Omnidirectional","100Hz ~ 10kHz","-","60dB","-","2V","-","80µA","Top","-","Solder Pads","0.108"" L x 0.073"" W (2.75mm x 1.85mm)","0.041"" (1.05mm)","Rectangular"
https://www.cui.com/product/resource/digikeypdf/CMM-2718AB-38108-TR.pdf,//media.digikey.com/Photos/CUI%20Photos/MFG_CMM-2718AB-38108_SideA.jpg,102-5096-2-ND,CMM-2718AB-38108-TR,CUI Inc.,"MICROPHONE, 2.75 MM X 1.85 MM X",1000,0,"0.50754","0","1000","Tape & Reel (TR)","CMM","Active","MEMS (Silicon)","Analog","Omnidirectional","100Hz ~ 10kHz","-","65dB","-","2V","-","80µA","Bottom","-","Solder Pads","0.108"" L x 0.073"" W (2.75mm x 1.85mm)","0.041"" (1.05mm)","Rectangular"
https://www.cui.com/product/resource/digikeypdf/CMM-2718AB-38108-TR.pdf,//media.digikey.com/Photos/CUI%20Photos/MFG_CMM-2718AB-38108_SideA.jpg,102-5096-1-ND,CMM-2718AB-38108-TR,CUI Inc.,"MICROPHONE, 2.75 MM X 1.85 MM X",1872,0,"1.01000","0","1","Cut Tape (CT)","CMM","Active","MEMS (Silicon)","Analog","Omnidirectional","100Hz ~ 10kHz","-","65dB","-","2V","-","80µA","Bottom","-","Solder Pads","0.108"" L x 0.073"" W (2.75mm x 1.85mm)","0.041"" (1.05mm)","Rectangular"
https://www.cui.com/product/resource/digikeypdf/CMM-2718AB-38108-TR.pdf,//media.digikey.com/Photos/CUI%20Photos/MFG_CMM-2718AB-38108_SideA.jpg,102-5096-6-ND,CMM-2718AB-38108-TR,CUI Inc.,"MICROPHONE, 2.75 MM X 1.85 MM X",1872,0,"Digi-Reel","0","1","Digi-Reel®","CMM","Active","MEMS (Silicon)","Analog","Omnidirectional","100Hz ~ 10kHz","-","65dB","-","2V","-","80µA","Bottom","-","Solder Pads","0.108"" L x 0.073"" W (2.75mm x 1.85mm)","0.041"" (1.05mm)","Rectangular"
https://www.cui.com/product/resource/digikeypdf/CMM-2718AT-42108-TR.pdf,//media.digikey.com/Photos/CUI%20Photos/MFG_CMM-2718AT-42108_SideA.jpg,102-5091-2-ND,CMM-2718AT-42108-TR,CUI Inc.,"MICROPHONE, 2.75 MM X 1.85 MM X",1000,0,"0.51440","0","1000","Tape & Reel (TR)","CMM","Active","MEMS (Silicon)","Analog","Omnidirectional","100Hz ~ 10kHz","-","60dB","-","2V","-","80µA","Top","-","Solder Pads","0.108"" L x 0.073"" W (2.75mm x 1.85mm)","0.041"" (1.05mm)","Rectangular"
https://www.cui.com/product/resource/digikeypdf/CMM-2718AT-42108-TR.pdf,//media.digikey.com/Photos/CUI%20Photos/MFG_CMM-2718AT-42108_SideA.jpg,102-5091-1-ND,CMM-2718AT-42108-TR,CUI Inc.,"MICROPHONE, 2.75 MM X 1.85 MM X",1947,0,"1.02000","0","1","Cut Tape (CT)","CMM","Active","MEMS (Silicon)","Analog","Omnidirectional","100Hz ~ 10kHz","-","60dB","-","2V","-","80µA","Top","-","Solder Pads","0.108"" L x 0.073"" W (2.75mm x 1.85mm)","0.041"" (1.05mm)","Rectangular"
https://www.cui.com/product/resource/digikeypdf/CMM-2718AT-42108-TR.pdf,//media.digikey.com/Photos/CUI%20Photos/MFG_CMM-2718AT-42108_SideA.jpg,102-5091-6-ND,CMM-2718AT-42108-TR,CUI Inc.,"MICROPHONE, 2.75 MM X 1.85 MM X",1947,0,"Digi-Reel","0","1","Digi-Reel®","CMM","Active","MEMS (Silicon)","Analog","Omnidirectional","100Hz ~ 10kHz","-","60dB","-","2V","-","80µA","Top","-","Solder Pads","0.108"" L x 0.073"" W (2.75mm x 1.85mm)","0.041"" (1.05mm)","Rectangular"
https://www.cui.com/product/resource/digikeypdf/CMM-3722AT-42208-TR.pdf,//media.digikey.com/Photos/CUI%20Photos/MFG_CMM-3722AT-42208_SideA.jpg,102-5090-2-ND,CMM-3722AT-42208-TR,CUI Inc.,"MICROPHONE, 3.76 MM X 2.24 MM X",1000,0,"0.53771","0","1000","Tape & Reel (TR)","CMM","Active","MEMS (Silicon)","Analog","Omnidirectional","100Hz ~ 10kHz","-","60dB","-","2V","-","80µA","Top","-","Solder Pads","0.148"" L x 0.088"" W (3.76mm x 2.24mm)","0.047"" (1.20mm)","Rectangular"
https://www.cui.com/product/resource/digikeypdf/CMM-3722AT-42208-TR.pdf,//media.digikey.com/Photos/CUI%20Photos/MFG_CMM-3722AT-42208_SideA.jpg,102-5090-1-ND,CMM-3722AT-42208-TR,CUI Inc.,"MICROPHONE, 3.76 MM X 2.24 MM X",1995,0,"1.07000","0","1","Cut Tape (CT)","CMM","Active","MEMS (Silicon)","Analog","Omnidirectional","100Hz ~ 10kHz","-","60dB","-","2V","-","80µA","Top","-","Solder Pads","0.148"" L x 0.088"" W (3.76mm x 2.24mm)","0.047"" (1.20mm)","Rectangular"
https://www.cui.com/product/resource/digikeypdf/CMM-3722AT-42208-TR.pdf,//media.digikey.com/Photos/CUI%20Photos/MFG_CMM-3722AT-42208_SideA.jpg,102-5090-6-ND,CMM-3722AT-42208-TR,CUI Inc.,"MICROPHONE, 3.76 MM X 2.24 MM X",1995,0,"Digi-Reel","0","1","Digi-Reel®","CMM","Active","MEMS (Silicon)","Analog","Omnidirectional","100Hz ~ 10kHz","-","60dB","-","2V","-","80µA","Top","-","Solder Pads","0.148"" L x 0.088"" W (3.76mm x 2.24mm)","0.047"" (1.20mm)","Rectangular"
//media.digikey.com/pdf/Data%20Sheets/Knowles%20Acoustics%20PDFs/SPA2629LR5H-B.pdf,//media.digikey.com/Photos/Knowles%20Acoustics%20Photos/MFG_SPA2629LR5H-B.jpg,423-1416-2-ND,SPA2629LR5H-B,Knowles,MIC MEMS ANALOG OMNI -38DB,0,0,"0.59950","0","5900","Tape & Reel (TR)","SiSonic™, Zero-Height Mic™, SPA","Not For New Designs","MEMS (Silicon)","Analog","Omnidirectional","100Hz ~ 10kHz","-38dB ±3dB @ 94dB SPL","65dB","400 Ohms","-","1.5V ~ 3.6V","165µA","Bottom","-","-","-","-","-"
//media.digikey.com/pdf/Data%20Sheets/Knowles%20Acoustics%20PDFs/SPA2629LR5H-B.pdf,//media.digikey.com/Photos/Knowles%20Acoustics%20Photos/MFG_SPA2629LR5H-B.jpg,423-1416-1-ND,SPA2629LR5H-B,Knowles,MIC MEMS ANALOG OMNI -38DB,3174,0,"1.28000","0","1","Cut Tape (CT)","SiSonic™, Zero-Height Mic™, SPA","Not For New Designs","MEMS (Silicon)","Analog","Omnidirectional","100Hz ~ 10kHz","-38dB ±3dB @ 94dB SPL","65dB","400 Ohms","-","1.5V ~ 3.6V","165µA","Bottom","-","-","-","-","-"
//media.digikey.com/pdf/Data%20Sheets/Knowles%20Acoustics%20PDFs/SPA2629LR5H-B.pdf,//media.digikey.com/Photos/Knowles%20Acoustics%20Photos/MFG_SPA2629LR5H-B.jpg,423-1416-6-ND,SPA2629LR5H-B,Knowles,MIC MEMS ANALOG OMNI -38DB,3174,0,"Digi-Reel","0","1","Digi-Reel®","SiSonic™, Zero-Height Mic™, SPA","Not For New Designs","MEMS (Silicon)","Analog","Omnidirectional","100Hz ~ 10kHz","-38dB ±3dB @ 94dB SPL","65dB","400 Ohms","-","1.5V ~ 3.6V","165µA","Bottom","-","-","-","-","-"
https://www.cui.com/product/resource/digikeypdf/CMM-3526AB-38308-TR.pdf,//media.digikey.com/Photos/CUI%20Photos/MFG_CMM-3526AB-38308_SideA.jpg,102-5084-2-ND,CMM-3526AB-38308-TR,CUI Inc.,"MICROPHONE, 3.50 MM X 2.65 MM X",1000,0,"0.65002","0","1000","Tape & Reel (TR)","CMM","Active","MEMS (Silicon)","Analog","Omnidirectional","100Hz ~ 10kHz","-","65dB","-","2V","-","80µA","Bottom","-","Solder Pads","0.138"" L x 0.104"" W (3.50mm x 2.65mm)","0.039"" (0.99mm)","Rectangular"
https://www.cui.com/product/resource/digikeypdf/CMM-3526AB-38308-TR.pdf,//media.digikey.com/Photos/CUI%20Photos/MFG_CMM-3526AB-38308_SideA.jpg,102-5084-1-ND,CMM-3526AB-38308-TR,CUI Inc.,"MICROPHONE, 3.50 MM X 2.65 MM X",1895,0,"1.30000","0","1","Cut Tape (CT)","CMM","Active","MEMS (Silicon)","Analog","Omnidirectional","100Hz ~ 10kHz","-","65dB","-","2V","-","80µA","Bottom","-","Solder Pads","0.138"" L x 0.104"" W (3.50mm x 2.65mm)","0.039"" (0.99mm)","Rectangular"
https://www.cui.com/product/resource/digikeypdf/CMM-3526AB-38308-TR.pdf,//media.digikey.com/Photos/CUI%20Photos/MFG_CMM-3526AB-38308_SideA.jpg,102-5084-6-ND,CMM-3526AB-38308-TR,CUI Inc.,"MICROPHONE, 3.50 MM X 2.65 MM X",1895,0,"Digi-Reel","0","1","Digi-Reel®","CMM","Active","MEMS (Silicon)","Analog","Omnidirectional","100Hz ~ 10kHz","-","65dB","-","2V","-","80µA","Bottom","-","Solder Pads","0.138"" L x 0.104"" W (3.50mm x 2.65mm)","0.039"" (0.99mm)","Rectangular"
//media.digikey.com/pdf/Data%20Sheets/Knowles%20Acoustics%20PDFs/SPH0642HT5H-1.pdf,//media.digikey.com/Photos/Knowles%20Acoustics%20Photos/SPH0642HT5H-1.jpg,423-1403-2-ND,SPH0642HT5H-1,Knowles,MIC MEMS ANALOG OMNI -38DB,0,0,"0.66763","0","5900","Tape & Reel (TR)","SiSonic™, Zero-Height Mic™, SPH","Last Time Buy","MEMS (Silicon)","Analog","Omnidirectional","100Hz ~ 10kHz","-38dB ±1dB @ 94dB SPL","65dB","500 Ohms","-","1.5V ~ 3.6V","185µA","Top","-","Solder Pads","0.138"" L x 0.104"" W (3.50mm x 2.65mm)","0.043"" (1.10mm)","Rectangular"
//media.digikey.com/pdf/Data%20Sheets/Knowles%20Acoustics%20PDFs/SPH0642HT5H-1.pdf,//media.digikey.com/Photos/Knowles%20Acoustics%20Photos/SPH0642HT5H-1.jpg,423-1403-1-ND,SPH0642HT5H-1,Knowles,MIC MEMS ANALOG OMNI -38DB,3349,0,"1.42000","0","1","Cut Tape (CT)","SiSonic™, Zero-Height Mic™, SPH","Last Time Buy","MEMS (Silicon)","Analog","Omnidirectional","100Hz ~ 10kHz","-38dB ±1dB @ 94dB SPL","65dB","500 Ohms","-","1.5V ~ 3.6V","185µA","Top","-","Solder Pads","0.138"" L x 0.104"" W (3.50mm x 2.65mm)","0.043"" (1.10mm)","Rectangular"
//media.digikey.com/pdf/Data%20Sheets/Knowles%20Acoustics%20PDFs/SPH0642HT5H-1.pdf,//media.digikey.com/Photos/Knowles%20Acoustics%20Photos/SPH0642HT5H-1.jpg,423-1403-6-ND,SPH0642HT5H-1,Knowles,MIC MEMS ANALOG OMNI -38DB,0,0,"Digi-Reel","0","1","Digi-Reel®","SiSonic™, Zero-Height Mic™, SPH","Last Time Buy","MEMS (Silicon)","Analog","Omnidirectional","100Hz ~ 10kHz","-38dB ±1dB @ 94dB SPL","65dB","500 Ohms","-","1.5V ~ 3.6V","185µA","Top","-","Solder Pads","0.138"" L x 0.104"" W (3.50mm x 2.65mm)","0.043"" (1.10mm)","Rectangular"
https://www.cui.com/product/resource/digikeypdf/CMM-3722AT-42116-TR.pdf,//media.digikey.com/photos/CUI%20Photos/MFG_CMM-3722AT-42116_SideA.jpg,102-5077-2-ND,CMM-3722AT-42116-TR,CUI Inc.,"MICROPHONE, 3.76 MM X 2.24 MM X",1000,0,"0.72961","0","1000","Tape & Reel (TR)","CMM","Active","MEMS (Silicon)","Analog","Omnidirectional","100Hz ~ 10kHz","-","57dB","-","2V","-","160µA","Top","-","Solder Pads","0.148"" L x 0.088"" W (3.76mm x 2.24mm)","0.047"" (1.20mm)","Rectangular"
https://www.cui.com/product/resource/digikeypdf/CMM-3722AT-42116-TR.pdf,//media.digikey.com/photos/CUI%20Photos/MFG_CMM-3722AT-42116_SideA.jpg,102-5077-1-ND,CMM-3722AT-42116-TR,CUI Inc.,"MICROPHONE, 3.76 MM X 2.24 MM X",1997,0,"1.43000","0","1","Cut Tape (CT)","CMM","Active","MEMS (Silicon)","Analog","Omnidirectional","100Hz ~ 10kHz","-","57dB","-","2V","-","160µA","Top","-","Solder Pads","0.148"" L x 0.088"" W (3.76mm x 2.24mm)","0.047"" (1.20mm)","Rectangular"
https://www.cui.com/product/resource/digikeypdf/CMM-3722AT-42116-TR.pdf,//media.digikey.com/photos/CUI%20Photos/MFG_CMM-3722AT-42116_SideA.jpg,102-5077-6-ND,CMM-3722AT-42116-TR,CUI Inc.,"MICROPHONE, 3.76 MM X 2.24 MM X",1997,0,"Digi-Reel","0","1","Digi-Reel®","CMM","Active","MEMS (Silicon)","Analog","Omnidirectional","100Hz ~ 10kHz","-","57dB","-","2V","-","160µA","Top","-","Solder Pads","0.148"" L x 0.088"" W (3.76mm x 2.24mm)","0.047"" (1.20mm)","Rectangular"
https://www.cui.com/product/resource/digikeypdf/CMM-3729AB-38308-TR.pdf,//media.digikey.com/Photos/CUI%20Photos/MFG_CMM-3729AB-38308_SideA.jpg,102-5080-2-ND,CMM-3729AB-38308-TR,CUI Inc.,"MICROPHONE, 3.76 MM X 2.95 MM X",1000,0,"0.72961","0","1000","Tape & Reel (TR)","CMM","Active","MEMS (Silicon)","Analog","Omnidirectional","100Hz ~ 10kHz","-","65dB","-","2V","-","80µA","Bottom","-","Solder Pads","0.148"" L x 0.116"" W (3.76mm x 2.95mm)","0.047"" (1.20mm)","Rectangular"
https://www.cui.com/product/resource/digikeypdf/CMM-3729AB-38308-TR.pdf,//media.digikey.com/Photos/CUI%20Photos/MFG_CMM-3729AB-38308_SideA.jpg,102-5080-1-ND,CMM-3729AB-38308-TR,CUI Inc.,"MICROPHONE, 3.76 MM X 2.95 MM X",1988,0,"1.43000","0","1","Cut Tape (CT)","CMM","Active","MEMS (Silicon)","Analog","Omnidirectional","100Hz ~ 10kHz","-","65dB","-","2V","-","80µA","Bottom","-","Solder Pads","0.148"" L x 0.116"" W (3.76mm x 2.95mm)","0.047"" (1.20mm)","Rectangular"
https://www.cui.com/product/resource/digikeypdf/CMM-3729AB-38308-TR.pdf,//media.digikey.com/Photos/CUI%20Photos/MFG_CMM-3729AB-38308_SideA.jpg,102-5080-6-ND,CMM-3729AB-38308-TR,CUI Inc.,"MICROPHONE, 3.76 MM X 2.95 MM X",1988,0,"Digi-Reel","0","1","Digi-Reel®","CMM","Active","MEMS (Silicon)","Analog","Omnidirectional","100Hz ~ 10kHz","-","65dB","-","2V","-","80µA","Bottom","-","Solder Pads","0.148"" L x 0.116"" W (3.76mm x 2.95mm)","0.047"" (1.20mm)","Rectangular"
https://www.cui.com/product/resource/digikeypdf/CMM-3729AT-42316-TR.pdf,//media.digikey.com/photos/CUI%20Photos/MFG_CMM-3729AT-42316-TR_SideA.jpg,102-5078-2-ND,CMM-3729AT-42316-TR,CUI Inc.,"MICROPHONE, 3.76 MM X 2.24 MM X",0,0,"0.72961","0","1000","Tape & Reel (TR)","CMM","Active","MEMS (Silicon)","Analog","Omnidirectional","100Hz ~ 10kHz","-","57dB","-","2V","-","160µA","Top","-","Solder Pads","0.148"" L x 0.116"" W (3.76mm x 2.95mm)","0.047"" (1.20mm)","Rectangular"
https://www.cui.com/product/resource/digikeypdf/CMM-3729AT-42316-TR.pdf,//media.digikey.com/photos/CUI%20Photos/MFG_CMM-3729AT-42316-TR_SideA.jpg,102-5078-1-ND,CMM-3729AT-42316-TR,CUI Inc.,"MICROPHONE, 3.76 MM X 2.24 MM X",1982,0,"1.43000","0","1","Cut Tape (CT)","CMM","Active","MEMS (Silicon)","Analog","Omnidirectional","100Hz ~ 10kHz","-","57dB","-","2V","-","160µA","Top","-","Solder Pads","0.148"" L x 0.116"" W (3.76mm x 2.95mm)","0.047"" (1.20mm)","Rectangular"
https://www.cui.com/product/resource/digikeypdf/CMM-3729AT-42316-TR.pdf,//media.digikey.com/photos/CUI%20Photos/MFG_CMM-3729AT-42316-TR_SideA.jpg,102-5078-6-ND,CMM-3729AT-42316-TR,CUI Inc.,"MICROPHONE, 3.76 MM X 2.24 MM X",1982,0,"Digi-Reel","0","1","Digi-Reel®","CMM","Active","MEMS (Silicon)","Analog","Omnidirectional","100Hz ~ 10kHz","-","57dB","-","2V","-","160µA","Top","-","Solder Pads","0.148"" L x 0.116"" W (3.76mm x 2.95mm)","0.047"" (1.20mm)","Rectangular"
https://www.cui.com/product/resource/digikeypdf/CMM-3729AB-38108-TR.pdf,//media.digikey.com/Photos/CUI%20Photos/MFG_CMM-3729AB-38108_SideA.jpg,102-5082-2-ND,CMM-3729AB-38108-TR,CUI Inc.,"MICROPHONE, 3.76 MM X 2.95 MM X",1000,0,"0.72961","0","1000","Tape & Reel (TR)","CMM","Active","MEMS (Silicon)","Analog","Omnidirectional","100Hz ~ 10kHz","-","65dB","-","2V","-","80µA","Bottom","-","Solder Pads","0.148"" L x 0.116"" W (3.76mm x 2.95mm)","0.047"" (1.20mm)","Rectangular"
https://www.cui.com/product/resource/digikeypdf/CMM-3729AB-38108-TR.pdf,//media.digikey.com/Photos/CUI%20Photos/MFG_CMM-3729AB-38108_SideA.jpg,102-5082-1-ND,CMM-3729AB-38108-TR,CUI Inc.,"MICROPHONE, 3.76 MM X 2.95 MM X",1985,0,"1.43000","0","1","Cut Tape (CT)","CMM","Active","MEMS (Silicon)","Analog","Omnidirectional","100Hz ~ 10kHz","-","65dB","-","2V","-","80µA","Bottom","-","Solder Pads","0.148"" L x 0.116"" W (3.76mm x 2.95mm)","0.047"" (1.20mm)","Rectangular"
https://www.cui.com/product/resource/digikeypdf/CMM-3729AB-38108-TR.pdf,//media.digikey.com/Photos/CUI%20Photos/MFG_CMM-3729AB-38108_SideA.jpg,102-5082-6-ND,CMM-3729AB-38108-TR,CUI Inc.,"MICROPHONE, 3.76 MM X 2.95 MM X",1985,0,"Digi-Reel","0","1","Digi-Reel®","CMM","Active","MEMS (Silicon)","Analog","Omnidirectional","100Hz ~ 10kHz","-","65dB","-","2V","-","80µA","Bottom","-","Solder Pads","0.148"" L x 0.116"" W (3.76mm x 2.95mm)","0.047"" (1.20mm)","Rectangular"
https://www.cui.com/product/resource/digikeypdf/CMM-3729AT-42308-TR.pdf,//media.digikey.com/Photos/CUI%20Photos/MFG_CMM-3729AT-42308_SideA.jpg,102-5081-2-ND,CMM-3729AT-42308-TR,CUI Inc.,"MICROPHONE, 3.76 MM X 2.24 MM X",1000,0,"0.72961","0","1000","Tape & Reel (TR)","CMM","Active","MEMS (Silicon)","Analog","Omnidirectional","100Hz ~ 10kHz","-","60dB","-","2V","-","80µA","Top","-","Solder Pads","0.148"" L x 0.116"" W (3.76mm x 2.95mm)","0.047"" (1.20mm)","Rectangular"
https://www.cui.com/product/resource/digikeypdf/CMM-3729AT-42308-TR.pdf,//media.digikey.com/Photos/CUI%20Photos/MFG_CMM-3729AT-42308_SideA.jpg,102-5081-1-ND,CMM-3729AT-42308-TR,CUI Inc.,"MICROPHONE, 3.76 MM X 2.24 MM X",1973,0,"1.43000","0","1","Cut Tape (CT)","CMM","Active","MEMS (Silicon)","Analog","Omnidirectional","100Hz ~ 10kHz","-","60dB","-","2V","-","80µA","Top","-","Solder Pads","0.148"" L x 0.116"" W (3.76mm x 2.95mm)","0.047"" (1.20mm)","Rectangular"
https://www.cui.com/product/resource/digikeypdf/CMM-3729AT-42308-TR.pdf,//media.digikey.com/Photos/CUI%20Photos/MFG_CMM-3729AT-42308_SideA.jpg,102-5081-6-ND,CMM-3729AT-42308-TR,CUI Inc.,"MICROPHONE, 3.76 MM X 2.24 MM X",1973,0,"Digi-Reel","0","1","Digi-Reel®","CMM","Active","MEMS (Silicon)","Analog","Omnidirectional","100Hz ~ 10kHz","-","60dB","-","2V","-","80µA","Top","-","Solder Pads","0.148"" L x 0.116"" W (3.76mm x 2.95mm)","0.047"" (1.20mm)","Rectangular"
https://www.cui.com/product/resource/digikeypdf/CMM-3729AB-38116-TR.pdf,//media.digikey.com/Photos/CUI%20Photos/MFG_CMM-3729AB-38116_SideA.jpg,102-5079-2-ND,CMM-3729AB-38116-TR,CUI Inc.,"MICROPHONE, 3.76 MM X 2.95 MM S",1000,0,"0.72961","0","1000","Tape & Reel (TR)","CMM","Active","MEMS (Silicon)","Analog","Omnidirectional","100Hz ~ 10kHz","-","57dB","-","2V","-","160µA","Bottom","-","Solder Pads","0.148"" L x 0.116"" W (3.76mm x 2.95mm)","0.047"" (1.20mm)","Rectangular"
https://www.cui.com/product/resource/digikeypdf/CMM-3729AB-38116-TR.pdf,//media.digikey.com/Photos/CUI%20Photos/MFG_CMM-3729AB-38116_SideA.jpg,102-5079-1-ND,CMM-3729AB-38116-TR,CUI Inc.,"MICROPHONE, 3.76 MM X 2.95 MM S",1960,0,"1.43000","0","1","Cut Tape (CT)","CMM","Active","MEMS (Silicon)","Analog","Omnidirectional","100Hz ~ 10kHz","-","57dB","-","2V","-","160µA","Bottom","-","Solder Pads","0.148"" L x 0.116"" W (3.76mm x 2.95mm)","0.047"" (1.20mm)","Rectangular"
https://www.cui.com/product/resource/digikeypdf/CMM-3729AB-38116-TR.pdf,//media.digikey.com/Photos/CUI%20Photos/MFG_CMM-3729AB-38116_SideA.jpg,102-5079-6-ND,CMM-3729AB-38116-TR,CUI Inc.,"MICROPHONE, 3.76 MM X 2.95 MM S",1960,0,"Digi-Reel","0","1","Digi-Reel®","CMM","Active","MEMS (Silicon)","Analog","Omnidirectional","100Hz ~ 10kHz","-","57dB","-","2V","-","160µA","Bottom","-","Solder Pads","0.148"" L x 0.116"" W (3.76mm x 2.95mm)","0.047"" (1.20mm)","Rectangular"
https://www.cui.com/product/resource/digikeypdf/CMM-3729AT-42108-TR.pdf,//media.digikey.com/Photos/CUI%20Photos/MFG_CMM-3729AT-42108_SideA.jpg,102-5083-2-ND,CMM-3729AT-42108-TR,CUI Inc.,"MICROPHONE, 3.76 MM X 2.24 MM X",1000,0,"0.72961","0","1000","Tape & Reel (TR)","CMM","Active","MEMS (Silicon)","Analog","Omnidirectional","100Hz ~ 10kHz","-","60dB","-","2V","-","80µA","Top","-","Solder Pads","0.148"" L x 0.116"" W (3.76mm x 2.95mm)","0.047"" (1.20mm)","Rectangular"
https://www.cui.com/product/resource/digikeypdf/CMM-3729AT-42108-TR.pdf,//media.digikey.com/Photos/CUI%20Photos/MFG_CMM-3729AT-42108_SideA.jpg,102-5083-1-ND,CMM-3729AT-42108-TR,CUI Inc.,"MICROPHONE, 3.76 MM X 2.24 MM X",1937,0,"1.43000","0","1","Cut Tape (CT)","CMM","Active","MEMS (Silicon)","Analog","Omnidirectional","100Hz ~ 10kHz","-","60dB","-","2V","-","80µA","Top","-","Solder Pads","0.148"" L x 0.116"" W (3.76mm x 2.95mm)","0.047"" (1.20mm)","Rectangular"
https://www.cui.com/product/resource/digikeypdf/CMM-3729AT-42108-TR.pdf,//media.digikey.com/Photos/CUI%20Photos/MFG_CMM-3729AT-42108_SideA.jpg,102-5083-6-ND,CMM-3729AT-42108-TR,CUI Inc.,"MICROPHONE, 3.76 MM X 2.24 MM X",1937,0,"Digi-Reel","0","1","Digi-Reel®","CMM","Active","MEMS (Silicon)","Analog","Omnidirectional","100Hz ~ 10kHz","-","60dB","-","2V","-","80µA","Top","-","Solder Pads","0.148"" L x 0.116"" W (3.76mm x 2.95mm)","0.047"" (1.20mm)","Rectangular"
https://www.cui.com/product/resource/digikeypdf/CMM-3312AT-44308-TR.pdf,//media.digikey.com/Photos/CUI%20Photos/MFG_CMM-3312AT-44308_SideA.jpg,102-5085-2-ND,CMM-3312AT-44308-TR,CUI Inc.,"MICROPHONE, 3.30 MM X 0.95 MM, M",1000,0,"0.72961","0","1000","Tape & Reel (TR)","CMM","Active","MEMS (Silicon)","Analog","Omnidirectional","100Hz ~ 10kHz","-","58dB","-","2V","-","80µA","Top","-","Solder Pads","0.130"" Dia (3.30mm)","0.051"" (1.30mm)","Circular"
