Datasheets,Image,Digi-Key Part Number,Manufacturer Part Number,Manufacturer,Description,Quantity Available,Factory Stock,Unit Price (USD),@ qty,Minimum Quantity,"Series","Part Status","Type","Number of Outputs","Voltage - Input","Voltage - Output 1","Voltage - Output 2","Voltage - Output 3","Voltage - Output 4","Current - Output (Max)","Power (Watts)","Applications","Voltage - Isolation","Efficiency","Operating Temperature","Features","Mounting Type","Size / Dimension"
https://www.cui.com/product/resource/digikeypdf/vf-s250-xxa-cf.pdf,//media.digikey.com/Photos/CUI%20Photos/MFG_VF-S250-XXA-CF_Series.jpg,102-2144-ND,VF-S250-24A-CF,CUI Inc.,AC/DC CONVERTER 24V 250W,162,0,"125.55000","0","1","VF-S250 (250W)","Active","Enclosed","1","90 ~ 264 VAC","24V","-","-","-","10.42A","250W","ITE (Commercial)","3kV","83%","0°C ~ 70°C (With Derating)","Adjustable Output, PFC, Remote On/Off, Universal Input","Chassis Mount","5.00"" L x 3.20"" W x 2.00"" H (127.0mm x 81.3mm x 50.8mm)"
https://www.cui.com/product/resource/digikeypdf/vf-s250-xxa-cf.pdf,//media.digikey.com/Photos/CUI%20Photos/MFG_VF-S250-XXA-CF_Series.jpg,102-2145-ND,VF-S250-48A-CF,CUI Inc.,AC/DC CONVERTER 48V 250W,80,0,"125.55000","0","1","VF-S250 (250W)","Active","Enclosed","1","90 ~ 264 VAC","48V","-","-","-","5.21A","250W","ITE (Commercial)","3kV","83%","0°C ~ 70°C (With Derating)","Adjustable Output, PFC, Remote On/Off, Universal Input","Chassis Mount","5.00"" L x 3.20"" W x 2.00"" H (127.0mm x 81.3mm x 50.8mm)"
http://www.pulspower.com/fileadmin/Dateien/pdf/ml60e121.pdf,"//media.digikey.com/Photos/PULS,%20LP/MFG_ML60.121.jpg",1736-1042-ND,ML60.121,"PULS, LP",DIN RAIL PWR SUPPLY 54W 12V 4.5A,109,0,"126.00000","0","1","MiniLine (54W)","Active","Enclosed","1","85 ~ 264 VAC","12V","-","-","-","4.5A","54W","ITE (Commercial)","500V","87.2%","0°C ~ 70°C (With Derating)","Adjustable Output, DC Input Capable, Load Sharing, Universal Input","DIN Rail","3.58"" L x 1.77"" W x 2.95"" H (91.0mm x 45.0mm x 75.0mm)"
https://www.us.tdk-lambda.com/ftp/Specs/nv175.pdf,//media.digikey.com/Photos/TDK%20Photos/NV11T000.JPG,285-2095-ND,NV11T000,TDK-Lambda Americas Inc.,AC/DC CONVERTER 12V 180W,105,0,"126.71000","0","1","NV175 (175-200W)","Active","Open Frame","1","90 ~ 264 VAC","12V","-","-","-","15A","180W","ITE (Commercial), Medical","4.3kV","90%","0°C ~ 70°C (With Derating)","Adjustable Output, PFC, Remote Sense, Universal Input","Chassis Mount","5.00"" L x 3.00"" W x 1.25"" H (127.0mm x 76.2mm x 31.8mm)"
https://www.us.tdk-lambda.com/ftp/Specs/nv175.pdf,//media.digikey.com/Photos/TDK%20Photos/NV11T000.JPG,285-2094-ND,NV11G000,TDK-Lambda Americas Inc.,AC/DC CONVERTER 24V 180W,67,0,"126.71000","0","1","NV175 (175-200W)","Active","Open Frame","1","90 ~ 264 VAC","24V","-","-","-","7.5A","180W","ITE (Commercial), Medical","4.3kV","90%","0°C ~ 70°C (With Derating)","Adjustable Output, PFC, Remote Sense, Universal Input","Chassis Mount","5.00"" L x 3.00"" W x 1.25"" H (127.0mm x 76.2mm x 31.8mm)"
http://www.deltapsu.com/products/download/Datasheet/DRP024V240W3BA,//media.digikey.com/photos/Delta%20Photos/DRP024V240W3BN.JPG,1145-1088-ND,DRP024V240W3BN,Delta Electronics,AC/DC CONVERTER 24V 240W,42,0,"127.12000","0","1","CliQ II (240W)","Active","Enclosed, Conformal Coated","1","320 ~ 600 VAC (3PH)","24V","-","-","-","10A","240W","ITE (Commercial)","4kV","92%","-25°C ~ 80°C (With Derating)","Adjustable Output, DC Input Capable, IP20, Load Sharing, PFC, Universal Input","DIN Rail","4.76"" L x 2.76"" W x 4.62"" H (117.3mm x 70.0mm x 121.0mm)"
https://www.xppower.com/Portals/0/pdfs/SF_CCB200.pdf,//media.digikey.com/Photos/XP%20Power/MFG_CCB200_cut_1_0213.jpg,1470-4406-ND,CCB200PS48,XP Power,AC/DC CONVERTER 48V 202W,62,0,"128.75000","0","1","CCB200 (200W)","Active","Open Frame","1","80 ~ 264 VAC","48V","-","-","-","4.2A","202W","ITE (Commercial), Medical","4kV","95%","-20°C ~ 85°C (With Derating)","Adjustable Output, PFC, Remote On/Off, Remote Sense, Standby Output, Universal Input","Chassis Mount","5.00"" L x 3.00"" W x 1.43"" H (127.0mm x 76.2mm x 36.3mm)"
https://www.xppower.com/Portals/0/pdfs/SF_CCB200.pdf,//media.digikey.com/Photos/XP%20Power/MFG_CCB200_cut_1_0213.jpg,1470-4404-ND,CCB200PS24,XP Power,AC/DC CONVERTER 24V 199W,39,0,"128.75000","0","1","CCB200 (200W)","Active","Open Frame","1","80 ~ 264 VAC","24V","-","-","-","8.3A","199W","ITE (Commercial), Medical","4kV","95%","-20°C ~ 85°C (With Derating)","Adjustable Output, PFC, Remote On/Off, Remote Sense, Standby Output, Universal Input","Chassis Mount","5.00"" L x 3.00"" W x 1.43"" H (127.0mm x 76.2mm x 36.3mm)"
https://www.us.tdk-lambda.com/ftp/Specs/hwsa_hd.pdf,//media.digikey.com/Photos/TDK%20Photos/HWS100Axx%5EHD.jpg,285-2342-ND,HWS100A12/HD,TDK-Lambda Americas Inc.,AC/DC CONVERTER 12V 100W,81,0,"130.00000","0","1","HWS/HD (100W)","Active","Open Frame, Conformal Coated","1","85 ~ 265 VAC, 120 ~ 370 VDC","12V","-","-","-","8.5A","102W","ITE (Commercial)","3kV","88%","-10°C ~ 71°C (With Derating)","Adjustable Output, PFC, Universal Input","Chassis Mount","6.30"" L x 3.23"" W x 1.10"" H (160.0mm x 82.0mm x 28.0mm)"
https://www.cui.com/product/resource/digikeypdf/vf-d250-dxxa-cf.pdf,//media.digikey.com/Photos/CUI%20Photos/VF-D250-D1224A-CF.jpg,102-2146-ND,VF-D250-D1224A-CF,CUI Inc.,AC/DC CONVERTER 12V 24V 250W,175,0,"130.59000","0","1","VF-D250-D (250W)","Active","Enclosed","2","90 ~ 264 VAC","12V","24V","-","-","12A, 6A","250W","ITE (Commercial)","3kV","70%","0°C ~ 70°C (With Derating)","Adjustable Output, Remote On/Off","Chassis Mount","5.00"" L x 3.20"" W x 1.50"" H (127.0mm x 81.3mm x 38.1mm)"
https://www.slpower.com/data/collateral/Linears_DS.pdf,//media.digikey.com/photos/SL%20Pwr%20Elect%20Mfg%20of%20Condor/HBB15-1.5-A+G.JPG,271-2280-ND,HBB15-1.5-A+G,SL Power Electronics Manufacture of Condor/Ault Brands,AC/DC CONVERTER +/-15V 41W,116,0,"131.62000","0","1","Linear BB","Active","Linear","2","100 ~ 240 VAC","15V","-15V","-","-","1.5A, 1.5A","41W","ITE (Commercial)","-","-","0°C ~ 70°C (With Derating)","Adjustable Output, Remote Sense, Universal Input","Chassis Mount","7.00"" L x 4.88"" W x 2.50"" H (177.8mm x 124.0mm x 63.5mm)"
http://www.deltapsu.com/products/download/Datasheet/MDS-300APB12-AA,//media.digikey.com/Photos/Delta%20Photos/MFG_MDS-300A-Series.jpg,1145-1192-ND,MDS-300APB12 AA,Delta Electronics,AC/DC CONVERTER 12V 220W,70,0,"134.16000","0","1","MDS-300 (300W)","Active","Open Frame","1","90 ~ 264 VAC","12V","-","-","-","18.33A","220W (300W Forced Air)","ITE (Commercial), Medical","4kV","92.6%","-10°C ~ 70°C (With Derating)","PFC, Remote On/Off, Remote Sense, Standby Output, Universal Input","Chassis Mount","5.00"" L x 3.00"" W x 1.40"" H (127.0mm x 76.2mm x 35.6mm)"
https://www.xppower.com/Portals/0/pdfs/SF_ECP225-A.pdf,//media.digikey.com/Photos/XP%20Power/ECP225-A-SERIES.jpg,1470-2693-ND,ECP225PS12-A,XP Power,AC/DC CONVERTER 12V 150W,90,0,"134.40000","0","1","ECP225-A (225W)","Active","Open Frame","1","85 ~ 264 VAC","12V","-","-","-","12.5A","150W (225W Forced Air)","ITE (Commercial), Medical","4kV","92%","-20°C ~ 70°C (With Derating)","Adjustable Output, PFC, Remote On/Off, Standby Output, Universal Input","Chassis Mount","5.00"" L x 3.00"" W x 1.00"" H (127.0mm x 76.2mm x 25.4mm)"
https://www.us.tdk-lambda.com/ftp/Specs/hws-a.pdf,//media.digikey.com/Photos/TDK%20Photos/HWS41%20SERIES.JPG,285-2271-ND,HWS150A24/A,TDK-Lambda Americas Inc.,AC/DC CONVERTER 24V 150W,178,0,"138.00000","0","1","HWS-A (150W)","Active","Enclosed","1","85 ~ 264 VAC, 120 ~ 370 VDC","24V","-","-","-","6.5A","150W","Industrial, ITE (Commercial)","3kV","88%","-10°C ~ 70°C (With Derating)","Adjustable Output, Remote Sense, Universal Input","Chassis Mount","6.30"" L x 1.65"" W x 3.23"" H (160.0mm x 41.9mm x 82.0mm)"
https://www.us.tdk-lambda.com/ftp/Specs/hws-a.pdf,//media.digikey.com/Photos/TDK%20Photos/HWS41%20SERIES.JPG,285-2270-ND,HWS150A-15/A,TDK-Lambda Americas Inc.,AC/DC CONVERTER 15V 150W,73,0,"138.00000","0","1","HWS-A (150W)","Active","Enclosed","1","85 ~ 264 VAC, 120 ~ 370 VDC","15V","-","-","-","10A","150W","Industrial, ITE (Commercial)","3kV","86%","-10°C ~ 70°C (With Derating)","Adjustable Output, Remote Sense, Universal Input","Chassis Mount","6.30"" L x 1.65"" W x 3.23"" H (160.0mm x 41.9mm x 82.0mm)"
https://www.us.tdk-lambda.com/ftp/Specs/hws-a.pdf,//media.digikey.com/Photos/TDK%20Photos/HWS150A-5%5EA.jpg,285-2274-ND,HWS150A-5/A,TDK-Lambda Americas Inc.,AC/DC CONVERTER 5V 150W,49,0,"138.00000","0","1","HWS-A (150W)","Active","Enclosed","1","85 ~ 264 VAC, 120 ~ 370 VDC","5V","-","-","-","30A","150W","Industrial, ITE (Commercial)","3kV","86%","-10°C ~ 70°C (With Derating)","Adjustable Output, Remote Sense, Universal Input","Chassis Mount","6.30"" L x 1.65"" W x 3.23"" H (160.0mm x 41.9mm x 82.0mm)"
https://www.cui.com/product/resource/digikeypdf/vf-d320-dxxxa.pdf,//media.digikey.com/Photos/CUI%20Photos/VF-D320-D1224A.jpg,102-2001-ND,VF-D320-D1224A,CUI Inc.,AC/DC CONVERTER 12V 24V 320W,182,0,"139.10000","0","1","VF-D320-D (300W)","Active","Open Frame","2","90 ~ 132 VAC, 180 ~ 264 VAC","12V","24V","-","-","16.67A, 8.33A","320W","ITE (Commercial)","3kV","75%","0°C ~ 70°C (With Derating)","Adjustable Output, PFC, Universal Input","Chassis Mount","6.00"" L x 4.00"" W x 1.50"" H (152.4mm x 101.6mm x 38.1mm)"
https://www.slpower.com/data/collateral/Linears_DS.pdf,//media.digikey.com/Photos/SL%20Pwr%20Elect%20Mfg%20of%20Condor/MFG_Linear-D.jpg,271-2259-ND,HD15-6-A+G,SL Power Electronics Manufacture of Condor/Ault Brands,AC/DC CONVERTER 15V 90W,150,0,"140.46000","0","1","Linear D","Active","Linear","1","100 ~ 240 VAC","15V","-","-","-","6A","90W","ITE (Commercial)","-","55%","0°C ~ 70°C (With Derating)","Adjustable Output, Remote Sense, Universal Input","Chassis Mount","9.00"" L x 4.88"" W x 2.75"" H (228.6mm x 124.0mm x 69.9mm)"
https://belfuse.com/resources/datasheets/powersolutions/ds-bps-linear-series.pdf,//media.digikey.com/Photos/Power-One%20Photos/LINEAR-228.JPG,179-2331-ND,HD12-6.8-AG,Bel Power Solutions,AC/DC CONVERTER 12V 82W,158,0,"141.14000","0","1","Linear D","Active","Linear","1","100, 120, 220, 230, 240 VAC","12V","-","-","-","6.8A","82W","ITE (Commercial)","3kV","55%","0°C ~ 50°C","Adjustable Output, Remote Sense","Chassis Mount","9.00"" L x 4.87"" W x 3.28"" H (228.6mm x 123.7mm x 83.3mm)"
https://belfuse.com/resources/datasheets/powersolutions/ds-bps-linear-series.pdf,//media.digikey.com/Photos/Power-One%20Photos/LINEAR-228.JPG,179-2326-ND,HCAA-60W-AG,Bel Power Solutions,AC/DC CONVERTER 5V +/-12V 54W,148,0,"141.14000","0","1","Linear D","Active","Linear","3","100, 120, 220, 230, 240 VAC","5V","12V","-12V","-","6A, 1A, 1A","54W","ITE (Commercial)","3kV","45%","0°C ~ 50°C","Adjustable Output, Remote Sense","Chassis Mount","9.00"" L x 4.87"" W x 3.28"" H (228.6mm x 123.7mm x 83.3mm)"
https://belfuse.com/resources/datasheets/powersolutions/ds-bps-linear-series.pdf,//media.digikey.com/Photos/Power-One%20Photos/LINEAR-228.JPG,179-2333-ND,HD24-4.8-AG,Bel Power Solutions,AC/DC CONVERTER 24V 115W,114,0,"141.14000","0","1","Linear D","Active","Linear","1","100, 120, 220, 230, 240 VAC","24V","-","-","-","4.8A","115W","ITE (Commercial)","3kV","60%","0°C ~ 50°C","Adjustable Output, Remote Sense","Chassis Mount","9.00"" L x 4.87"" W x 3.28"" H (228.6mm x 123.7mm x 83.3mm)"
https://en.cosel.co.jp/tool/tag/pdf/SFE_LFP.pdf,//media.digikey.com/Photos/Cosel/MFG_LFP240_Open-Frame.jpg,1776-1336-ND,LFP240F-48-Y,"Cosel USA, Inc.",AC/DC CONVERTER 48V 240W,62,0,"142.77000","0","1","LFP (240W)","Active","Open Frame","1","85 ~ 264 VAC","48V","-","-","-","5A","240W","ITE (Commercial)","-","89%","-10°C ~ 70°C (With Derating)","Universal Input","Chassis Mount","-"
https://www.slpower.com/data/collateral/GLM75_Multiple_DS.pdf,//media.digikey.com/Photos/SL%20Pwr%20Elect%20Mfg%20of%20Condor/MFG_GLM75_Quad.jpg,271-2544-ND,GLM75PG,SL Power Electronics Manufacture of Condor/Ault Brands,AC/DC CNVRTR 5.1V 24V +/-12 75W,262,0,"143.31000","0","1","GLM75 (75W)","Not For New Designs","Open Frame","4","90 ~ 264 VAC","5.1V","24V","-12V","12V","8A, 4A, 1A, 2.5A","75W","Medical","-","78%","0°C ~ 50°C","Universal Input","Chassis Mount","7.00"" L x 4.25"" W x 1.30"" H (177.8mm x 108.0mm x 33.0mm)"
//media.digikey.com/PDF/Data%20Sheets/Phoenix%20Contact%20PDFs/2868664.pdf,//media.digikey.com/Photos/Phoenix%20Photos/STEP-35%20SERIES.JPG,277-1989-ND,2868664,Phoenix Contact,AC/DC CONVERTER 24V 100W,53,777,"143.52000","0","1","Step","Active","Enclosed","1","100 ~ 240 VAC","24V","-","-","-","4.2A","100W","ITE (Commercial)","4kV","88%","-25°C ~ 70°C (With Derating)","DC Input Capable, IP20, Load Sharing, Universal Input","DIN Rail","2.40"" L x 3.54"" W x 3.54"" H (61.0mm x 90.0mm x 90.0mm)"
http://www.pulspower.com/fileadmin/Dateien/pdf/cs3e241.pdf,"//media.digikey.com/Photos/PULS,%20LP/MFG_CS3241.jpg",1736-1031-ND,CS3.241,"PULS, LP",DIN RAIL PWR SUPPLY 80W 24V 3.3A,52,0,"144.00000","0","1","DIMENSION C (80W)","Active","Enclosed","1","90 ~ 264 VAC","24V","-","-","-","3.3A","80W","ITE (Commercial)","-","89.8%","0°C ~ 70°C (With Derating)","Adjustable Output, DC Input Capable, Load Sharing, Universal Input","DIN Rail","4.02"" L x 1.26"" W x 4.88"" H (102.0mm x 32.0mm x 124.0mm)"
https://belfuse.com/resources/datasheets/powersolutions/ds-bps-linear-series.pdf,//media.digikey.com/Photos/Power-One%20Photos/LINEAR-238.JPG,179-2328-ND,HCC15-3-AG,Bel Power Solutions,AC/DC CONVERTER +/-12V 82W,157,0,"145.35000","0","1","Linear CC","Active","Linear","2","100, 120, 220, 230, 240 VAC","12V","-12V","-","-","3.4A, 3.4A","82W","ITE (Commercial)","3kV","55%","0°C ~ 50°C","Adjustable Output, Remote Sense","Chassis Mount","9.38"" L x 4.87"" W x 3.28"" H (238.3mm x 123.7mm x 83.3mm)"
https://belfuse.com/resources/datasheets/powersolutions/ds-bps-linear-series.pdf,//media.digikey.com/Photos/Power-One%20Photos/LINEAR-238.JPG,179-2330-ND,HCC512-AG,Bel Power Solutions,AC/DC CONVERTER 5V 12V 60W,80,0,"145.35000","0","1","Linear CC","Active","Linear","2","100, 120, 220, 230, 240 VAC","5V","12V","-","-","6A, 2.5A","60W","ITE (Commercial)","3kV","45%","0°C ~ 50°C","Adjustable Output, Remote Sense","Chassis Mount","9.38"" L x 4.87"" W x 3.28"" H (238.3mm x 123.7mm x 83.3mm)"
https://belfuse.com/resources/datasheets/powersolutions/ds-bps-linear-series.pdf,//media.digikey.com/Photos/Power-One%20Photos/LINEAR-238.JPG,179-2329-ND,HCC24-2.4-AG,Bel Power Solutions,AC/DC CONVERTER +/-24V 115W,59,0,"145.35000","0","1","Linear CC","Active","Linear","2","100, 120, 220, 230, 240 VAC","24V","-24V","-","-","2.4A, 2.4A","115W","ITE (Commercial)","3kV","60%","0°C ~ 50°C","Adjustable Output, Remote Sense","Chassis Mount","9.38"" L x 4.87"" W x 3.28"" H (238.3mm x 123.7mm x 83.3mm)"
http://www.deltapsu.com/products/download/Datasheet/DRP024V480W1AA,//media.digikey.com/Photos/Delta%20Photos/CliQ160%20SERIES.JPG,603-1229-ND,DRP024V480W1AA,Delta Electronics,AC/DC CONVERTER 24V 480W,245,0,"146.31000","0","1","CliQ (480W)","Active","Enclosed, Conformal Coated","1","85 ~ 264 VAC","24V","-","-","-","20A","480W","ITE (Commercial)","4kV","88%","-20°C ~ 75°C (With Derating)","Adjustable Output, DC Input Capable, Load Sharing, Universal Input","DIN Rail","4.67"" L x 6.30"" W x 4.76"" H (118.5mm x 160.0mm x 121.0mm)"
https://www.cui.com/product/resource/digikeypdf/vdrs-240.pdf,//media.digikey.com/Photos/CUI%20Photos/MFG_VDRS-240.jpg,102-2648-ND,VDRS-240-24,CUI Inc.,AC/DC CONVERTER 24V 240W,85,0,"146.49000","0","1","VDRS-240 (240W)","Active","Enclosed","1","88 ~ 264 VAC","24V","-","-","-","10A","240W","ITE (Commercial)","4.242kV","91%","-25°C ~ 70°C","Adjustable Output, DC Input Capable, PFC, Remote On/Off, Universal Input","DIN Rail","4.63"" L x 2.59"" W x 4.92"" H (117.7mm x 65.8mm x 125.0mm)"
"//media.digikey.com/pdf/Data%20Sheets/Condor%20Power%20Supplies%20PDFs/GLC65,GLM65_Multiple.pdf",//media.digikey.com/Photos/SL%20Pwr%20Elect%20Mfg%20of%20Condor/MFG_GLC65_Triple.jpg,271-2317-ND,GLC65AG,SL Power Electronics Manufacture of Condor/Ault Brands,AC/DC CONVERTER 5V +/-12V 65W,139,0,"146.59000","0","1","GLC65 (65W)","Not For New Designs","Open Frame","3","90 ~ 264 VAC","5V","12V","-12V","-","7A, 3A, 2.5A","65W","ITE (Commercial)","-","80%","0°C ~ 50°C","Adjustable Output, Remote Sense, Universal Input","Chassis Mount","5.00"" L x 3.00"" W x 1.25"" H (127.0mm x 76.2mm x 31.8mm)"
"//media.digikey.com/pdf/Data%20Sheets/Condor%20Power%20Supplies%20PDFs/GLC65,GLM65_Multiple.pdf",//media.digikey.com/Photos/SL%20Pwr%20Elect%20Mfg%20of%20Condor/MFG_GLC65_Triple.jpg,271-2319-ND,GLC65EG,SL Power Electronics Manufacture of Condor/Ault Brands,AC/DC CONVERTER 5V 24V 12V 65W,240,0,"148.72000","0","1","GLC65 (65W)","Not For New Designs","Open Frame","3","90 ~ 264 VAC","5V","24V","12V","-","7A, 1.5A, 2.5A","65W","ITE (Commercial)","-","80%","0°C ~ 50°C","Adjustable Output, Remote Sense, Universal Input","Chassis Mount","5.00"" L x 3.00"" W x 1.25"" H (127.0mm x 76.2mm x 31.8mm)"
https://belfuse.com/resources/datasheets/powersolutions/ds-bps-linear-series.pdf,//media.digikey.com/Photos/Power-One%20Photos/LINEAR-228.JPG,179-2336-ND,HD5-12/OVP-AG,Bel Power Solutions,AC/DC CONVERTER 5V 60W,108,0,"151.41000","0","1","Linear D","Active","Linear","1","100, 120, 220, 230, 240 VAC","5V","-","-","-","12A","60W","ITE (Commercial)","3kV","45%","0°C ~ 50°C","Adjustable Output, Remote Sense","Chassis Mount","9.00"" L x 4.87"" W x 3.28"" H (228.6mm x 123.7mm x 83.3mm)"
https://en.cosel.co.jp/tool/tag/pdf/SFE_PLA.pdf,//media.digikey.com/Photos/Cosel/MFG_PLA600F.jpg,1776-1554-ND,PLA600F-12,"Cosel USA, Inc.",AC/DC CONVERTER 12V 600W,50,0,"151.66000","0","1","PLA (600W)","Active","Enclosed","1","85 ~ 264 VAC","12V","-","-","-","50A","600W","ITE (Commercial)","-","84%","-20°C ~ 70°C (With Derating)","Universal Input","Chassis Mount","-"
https://www.cui.com/product/resource/digikeypdf/vf-s320-xxa-cfs.pdf,//media.digikey.com/Photos/CUI%20Photos/VF-S320-48A-CFS.jpg,102-2007-ND,VF-S320-48A-CFS,CUI Inc.,AC/DC CONVERTER 48V 320W,167,0,"152.59000","0","1","VF-S320 (320W)","Active","Enclosed","1","90 ~ 132 VAC, 180 ~ 264 VAC","48V","-","-","-","6.67A","320W","ITE (Commercial)","3kV","83%","0°C ~ 70°C (With Derating)","Adjustable Output, PFC, Universal Input","Chassis Mount","7.00"" L x 4.00"" W x 1.60"" H (177.8mm x 101.6mm x 40.6mm)"
https://www.cui.com/product/resource/digikeypdf/vf-s320-xxa-cfs.pdf,//media.digikey.com/Photos/CUI%20Photos/VF-S320-48A-CFS.jpg,102-2004-ND,VF-S320-15A-CFS,CUI Inc.,AC/DC CONVERTER 15V 320W,144,0,"152.59000","0","1","VF-S320 (320W)","Active","Enclosed","1","90 ~ 132 VAC, 180 ~ 264 VAC","15V","-","-","-","21.33A","320W","ITE (Commercial)","3kV","83%","0°C ~ 70°C (With Derating)","Adjustable Output, PFC, Universal Input","Chassis Mount","7.00"" L x 4.00"" W x 1.60"" H (177.8mm x 101.6mm x 40.6mm)"
https://www.cui.com/product/resource/digikeypdf/vf-s320-xxa-cfs.pdf,//media.digikey.com/Photos/CUI%20Photos/VF-S320-48A-CFS.jpg,102-2005-ND,VF-S320-24A-CFS,CUI Inc.,AC/DC CONVERTER 24V 320W,291,0,"152.60000","0","1","VF-S320 (320W)","Active","Enclosed","1","90 ~ 132 VAC, 180 ~ 264 VAC","24V","-","-","-","13.33A","320W","ITE (Commercial)","3kV","83%","0°C ~ 70°C (With Derating)","Adjustable Output, PFC, Universal Input","Chassis Mount","7.00"" L x 4.00"" W x 1.60"" H (177.8mm x 101.6mm x 40.6mm)"
https://www.slpower.com/data/collateral/GLC75_Multiple_DS.pdf,//media.digikey.com/Photos/SL%20Pwr%20Elect%20Mfg%20of%20Condor/MFG_GLC75.jpg,271-2326-ND,GLC75DG,SL Power Electronics Manufacture of Condor/Ault Brands,AC/DC CNVRTR 5.1V 24V +/-12 75W,87,0,"153.35000","0","1","GLC75 (75W)","Not For New Designs","Open Frame","4","90 ~ 264 VAC","5.1V","24V","-12V","12V","8A, 3A, 1A, 3A","75W","ITE (Commercial)","-","85%","0°C ~ 50°C","Universal Input","Chassis Mount","5.75"" L x 3.40"" W x 1.56"" H (146.0mm x 86.4mm x 39.7mm)"
https://belfuse.com/resources/datasheets/powersolutions/ds-bps-linear-series.pdf,//media.digikey.com/Photos/Power-One%20Photos/LINEAR-279.JPG,179-2327-ND,HCBB-75W-AG,Bel Power Solutions,AC/DC CONVERTER 5V +/-15V 75W,84,0,"154.44000","0","1","Linear CBB","Active","Linear","3","100, 120, 220, 230, 240 VAC","5V","15V","-15V","-","6A, 1.5A, 1.5A","75W","ITE (Commercial)","3kV","45%","0°C ~ 50°C","Adjustable Output, Remote Sense","Chassis Mount","11.00"" L x 4.87"" W x 3.28"" H (279.4mm x 123.7mm x 83.3mm)"
https://www.belfuse.com/resources/datasheets/powersolutions/ds-bps-map55-series.pdf,//media.digikey.com/Photos/Power-One%20Photos/MAP55%20SERIES.JPG,179-2356-ND,MAP55-4002G,Bel Power Solutions,PWR SUP 55W +5V+12V+12V-12V OUT,158,0,"158.17000","0","1","MAP55 (55W)","Active","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
https://www.belfuse.com/resources/datasheets/powersolutions/ds-bps-map55-series.pdf,//media.digikey.com/Photos/Power-One%20Photos/MAP55%20SERIES.JPG,179-2985-ND,MAP55-4001G,Bel Power Solutions,AC/DC CNVRTR 5V 24V +/-12V 55W,105,0,"158.17000","0","1","MAP55 (55W)","Active","Open Frame","4","90 ~ 264 VAC","5V","24V","-12V","12V","6A, 1.5A, 500mA, 500mA","55W","ITE (Commercial)","2.6kV","73%","0°C ~ 70°C (With Derating)","Adjustable Output, Universal Input","Chassis Mount","6.00"" L x 3.27"" W x 1.60"" H (152.4mm x 83.1mm x 40.6mm)"
https://www.belfuse.com/resources/datasheets/powersolutions/ds-bps-map55-series.pdf,//media.digikey.com/Photos/Power-One%20Photos/MAP55%20SERIES.JPG,179-2986-ND,MAP55-4003G,Bel Power Solutions,AC/DC CNVRTR 5V 15V -5V -15V 55W,85,0,"158.17000","0","1","MAP55 (55W)","Active","Open Frame","4","90 ~ 264 VAC","5V","15V","-5V","-15V","6A, 2.5A, 500mA, 500mA","55W","ITE (Commercial)","2.6kV","73%","0°C ~ 70°C (With Derating)","Adjustable Output, Universal Input","Chassis Mount","6.00"" L x 3.27"" W x 1.60"" H (152.4mm x 83.1mm x 40.6mm)"
https://www.us.tdk-lambda.com/ftp/Specs/drb480.pdf,//media.digikey.com/Photos/TDK%20Photos/MFG_DRB480241.jpg,285-2650-ND,DRB480241,TDK-Lambda Americas Inc.,AC/DC CONVERTER 24V 480W,141,0,"159.36000","0","1","DRB (120-480W)","Active","Enclosed","1","90 ~ 264 VAC","24V","-","-","-","20A","480W","Industrial, ITE (Commercial)","3kV","87%","-20°C ~ 70°C (With Derating)","Adjustable Output, PFC, Universal Input","DIN Rail","4.92"" L x 3.31"" W x 4.88"" H (125.0mm x 84.0mm x 124.0mm)"
https://www.ia.omron.com/data_pdf/cat/s8vs_t026-e1_7_3_csm2022.pdf,//media.digikey.com/photos/Omron%20Elect%20Photos/S8VS-06024.jpg,Z1665-ND,S8VS-06024A,Omron Automation and Safety,AC/DC CONVERTER 24V 60W,52,265,"159.86000","0","1","S8VS (60W)","Active","Enclosed","1","100 ~ 240 VAC","24V","-","-","-","2.5A","60W","ITE (Commercial)","3kV","78%","-10°C ~ 60°C (With Derating)","Adjustable Output, Universal Input","DIN Rail","4.26"" L x 1.57"" W x 3.74"" H (108.3mm x 40.0mm x 95.0mm)"
