Datasheets,Image,Digi-Key Part Number,Manufacturer Part Number,Manufacturer,Description,Quantity Available,Factory Stock,Unit Price (USD),@ qty,Minimum Quantity,"Series","Part Status","Type","Topology","Number of Outputs","Voltage - Input (Min)","Voltage - Input (Max)","Voltage - Output","Current - Output (Max)","Power (Watts)","Voltage - Isolation","Dimming","Features","Ratings","Operating Temperature","Efficiency","Termination Style","Size / Dimension"
https://hubbellcdn.com/specsheet/S075W-038C2000.pdf,//media.digikey.com/Photos/Thomas%20Research%20Products/MFG_93057522.JPG,1121-1613-ND,S075W-038C2000-L02-UN-D2,Thomas Research Products,LED DVR CC AC/DC 19-38V 2A,149,0,"50.84000","0","1","SelectSYNC™ Intelligent (75W)","Active","Constant Current","AC DC Converter","1","120VAC","277VAC","19 ~ 38V","0.66 ~ 2 A (2A Default)","75W","-","Analog","OCP, OTP, OVP, SCP","IP20","-20°C ~ 90°C","88%","Terminal Block","16.12"" L x 1.22"" W x 1.03"" H (409.4mm x 31.0mm x 26.2mm)"
//media.digikey.com/pdf/Data%20Sheets/Excelsys%20PDFs/LXV150%20Series.pdf,//media.digikey.com/photos/Excelsys%20Tech%20Photos/LXV150_series.jpg,633-1102-ND,LXV150-012SW,Excelsys Technologies Ltd,LED DRIVER CV AC/DC 12V 12.5A,140,0,"83.13000","0","1","LXV150 (150W)","Active","Constant Voltage","AC DC Converter","1","90VAC","305VAC","12V","12.5A","150W","3.75kV","-","OCP, OTP, OVP, SCP","IP67","-35°C ~ 70°C","92%","Wire Leads","7.84"" L x 2.66"" W x 1.58"" H (199.0mm x 67.5mm x 40.0mm)"
https://www.recom-power.com/pdf/Lightline_AC-DC/RACT09.pdf,//media.digikey.com/Photos/Recom%20Power%20Inc/RACT-Series.jpg,945-3081-ND,RACT09-350,Recom Power,LED SUPPLY CC AC/DC 9W 13-26V,192,40,"11.18000","0","1","RACT09 (9W)","Active","Constant Current","AC DC Converter","1","198VAC","264VAC","13 ~ 26V","350mA","9W","3.75kV","Triac","OCP, OTP, OVP, SCP","IP20","-20°C ~ 50°C","80%","Screw Terminal","4.29"" L x 1.57"" W x 0.87"" H (109.0mm x 40.0mm x 22.0mm)"
https://www.erp-power.com/wp-content/series-assets/vlm-series/datasheet-short/vlm-series-1-pager.zip,//media.digikey.com/Photos/ERP-Power/VLM40E-xx-T.jpg,1800-1141-ND,VLM40E-48-T,"ERP Power, LLC",LED DRVR CV AC/DC 48V 830MA,198,0,"27.09000","0","1","VLM40 (40W)","Active","Constant Voltage","AC DC Converter","1","220VAC","240VAC","48V","830mA","40W","-","-","-","IP20","90°C","93%","Terminal Block","7.21"" L x 0.83"" W x 0.78"" H (183.2mm x 21.0mm x 19.8mm)"
https://www.erp-power.com/wp-content/series-assets/vlm-series/datasheet-short/vlm-series-1-pager.zip,//media.digikey.com/Photos/ERP-Power/MFG_VLM40-60-100-Series.jpg,1800-1143-ND,VLM60E-24-T,"ERP Power, LLC",LED DRVR CV AC/DC 24V 2.5A,244,0,"28.73000","0","1","VLM60 (60W)","Active","Constant Voltage","AC DC Converter","1","220VAC","240VAC","24V","2.5A","60W","-","-","-","IP20","90°C","93%","Terminal Block","7.21"" L x 0.83"" W x 0.78"" H (183.2mm x 21.0mm x 19.8mm)"
https://www.erp-power.com/wp-content/uploads/2017/09/ESSV-Series-1-pager.pdf,//media.digikey.com/Photos/ERP-Power/ESSV0x0W.JPG,1800-1092-ND,ESSV030W-0500-42,"ERP Power, LLC","120 TO 277 VAC, 87% EFFICIENCY,",109,0,"31.01000","0","1","ESSV (30W)","Active","Constant Current","AC DC Converter","1","120VAC","277VAC","24 ~ 42V","500mA","21W","-","Analog, ELV, Triac","OCP, OTP, SCP","IP66","-","87%","Wire Leads","3.30"" L x 1.57"" W x 1.07"" H (83.8mm x 39.9mm x 27.2mm)"
https://www.erp-power.com/wp-content/uploads/2017/05/ESP-Series-1-pager.pdf,//media.digikey.com/Photos/ERP-Power/MFG_ESP.jpg,1800-1110-ND,ESP040W-0900-42,"ERP Power, LLC",LED DRIVER CC AC/DC 28-42V 900MA,104,0,"32.20000","0","1","ESP (40W)","Not For New Designs","Constant Current","AC DC Converter","1","120VAC","277VAC","28 ~ 42V","900mA","38W","-","Analog, ELV, Triac","OCP, OTP, SCP","IP64, NEMA 410","-30°C ~ 90°C","87%","Wire Leads","3.43"" L x 2.36"" W x 1.07"" H (87.0mm x 59.9mm x 27.2mm)"
https://www.erp-power.com/wp-content/uploads/2017/05/ESP-Series-1-pager.pdf,//media.digikey.com/Photos/ERP-Power/MFG_ESP.jpg,1800-1111-ND,ESP050W-1050-42,"ERP Power, LLC",LED DRIVER CC AC/DC 28-42V 1.05A,208,0,"33.82000","0","1","ESP (50W)","Not For New Designs","Constant Current","AC DC Converter","1","120VAC","277VAC","28 ~ 42V","1.05A","44W","-","Analog, ELV, Triac","OCP, OTP, SCP","IP64, NEMA 410","-30°C ~ 90°C","87%","Wire Leads","3.43"" L x 2.36"" W x 1.07"" H (87.0mm x 59.9mm x 27.2mm)"
https://www.erp-power.com/wp-content/series-assets/datasheets/constant-current/ess-esst/ess-esst-series-1-pager.pdf,//media.digikey.com/Photos/ERP-Power/ESS-Series.jpg,1800-1113-ND,ESS040W-0900-42,"ERP Power, LLC",LED DRIVER CC AC/DC 28-42V 900MA,287,0,"35.25000","0","1","ESS (40W)","Active","Constant Current","AC DC Converter","1","120VAC","277VAC","28 ~ 42V","900mA","38W","-","Analog, ELV, Triac","OCP, OTP, SCP","IP64, NEMA 410","-30°C ~ 90°C","87%","Wire Leads","3.30"" L x 1.57"" W x 0.99"" H (83.8mm x 39.9mm x 25.1mm)"
https://www.erp-power.com/wp-content/uploads/2017/09/ESPV-Series-1-pager.pdf,//media.digikey.com/Photos/ERP-Power/ESPT040W.JPG,1800-1086-ND,ESPV050W-1050-42-Z1,"ERP Power, LLC","120 TO 277 VAC, 87% EFFICIENCY,",123,0,"35.42000","0","1","ESPV (50W)","Active","Constant Current","AC DC Converter","1","120VAC","277VAC","24 ~ 42V","1.05A","44W","-","Analog, ELV, Triac","OCP, OTP, SCP","IP66","-","87%","Wire Leads","3.50"" L x 2.36"" W x 1.19"" H (89.0mm x 60.0mm x 30.1mm)"
https://www.erp-power.com/wp-content/uploads/2017/05/SLM-Series-1-pager.pdf,-,1800-1098-ND,SLM090W-1.05-84-ZA,"ERP Power, LLC","120 TO 277 VAC, 90% EFFICIENCY,",201,0,"53.51000","0","1","SLM (160W)","Active","Constant Current","AC DC Converter","1","120VAC","277VAC","60 ~ 84V","1.05A","88W","-","Analog, ELV, Triac","OTP, SCP","IP64","-","90%","Wire Leads","4.00"" L x 2.00"" W x 1.52"" H (101.6mm x 50.8mm x 38.6mm)"
https://cdn.samsung.com/led/file/data/pmd/Data_Sheet_PMD-35D-LU_SLP-DUA435D1US.pdf,//media.digikey.com/Photos/Samsung%20Photos/MFG_SLP-DUA435D1US.jpg,1510-2298-ND,SLP-DUA435D1US,"Samsung Semiconductor, Inc.",LED DVR 2CH TUNABLE WHITE,470,0,"57.77000","0","1","PMD","Active","Constant Current","AC DC Converter","2","120VAC","277VAC","20 ~ 50V","1.4A","35W","-","DALI","OTP, OVP, SCP","IP20","-20°C ~ 50°C","88%","Terminal Block","10.63"" L x 1.30"" W x 0.98"" H (270.0mm x 33.0mm x 25.0mm)"
https://cdn.samsung.com/led/file/data/pmd/Data_Sheet_PMD-55D-LU_SLP-DUA455D1US.pdf,//media.digikey.com/Photos/Samsung%20Photos/MFG_SLP-DUA455D1US.jpg,1510-2301-ND,SLP-DUA455D1US,"Samsung Semiconductor, Inc.",LED DVR 2CH TUNABLE WHITE,939,0,"59.03000","0","1","PMD","Active","Constant Current","AC DC Converter","2","120VAC","277VAC","20 ~ 50V","1.4A","55W","-","DALI","OTP, OVP, SCP","IP20","-20°C ~ 50°C","88%","Terminal Block","11.81"" L x 1.30"" W x 0.98"" H (300.0mm x 33.0mm x 25.0mm)"
https://cdn.samsung.com/led/file/data/pmd/Data_Sheet_PMD-35A-L_SLP-DUA43501US.pdf,//media.digikey.com/Photos/Samsung%20Photos/MFG_SLP-DUA43501US.jpg,1510-2296-ND,SLP-DUA43501US,"Samsung Semiconductor, Inc.",LED DVR 2CH TUNABLE WHITE,870,0,"59.12000","0","1","PMD","Active","Constant Current","AC DC Converter","2","120VAC","277VAC","20 ~ 50V","1.4A","35W","-","Analog","OTP, OVP, SCP","IP20","-20°C ~ 50°C","88%","Terminal Block","10.63"" L x 1.30"" W x 0.98"" H (270.0mm x 33.0mm x 25.0mm)"
https://cdn.samsung.com/led/file/data/pmd/Data_Sheet_PMD-25A-S_SLP-DUA0250AUS.pdf,//media.digikey.com/Photos/Samsung%20Photos/MFG_SLP-DUA0250AUS.jpg,1510-2294-ND,SLP-DUA0250AUS,"Samsung Semiconductor, Inc.",LED DVR 2CH TUNABLE WHITE,813,0,"59.47000","0","1","PMD","Active","Constant Current","AC DC Converter","2","120VAC","277VAC","20 ~ 50V","1A","25W","-","Analog","OTP, OVP, SCP","IP20","-20°C ~ 50°C","88%","Terminal Block","4.06"" L x 2.64"" W x 1.15"" H (103.0mm x 67.0mm x 29.3mm)"
https://cdn.samsung.com/led/file/data/pmd/Data_Sheet_PMD-25D-SU_SLP-DUA025DAWW.pdf,//media.digikey.com/Photos/Samsung%20Photos/MFG_SLP-DUA025DAWW.jpg,1510-2295-ND,SLP-DUA025DAWW,"Samsung Semiconductor, Inc.",LED DVR 2CH TUNABLE WHITE,399,0,"62.31000","0","1","PMD","Active","Constant Current","AC DC Converter","2","120VAC","277VAC","20 ~ 50V","1A","25W","-","DALI","OTP, OVP, SCP","IP20","-20°C ~ 50°C","88%","Terminal Block","4.21"" L x 3.01"" W x 1.17"" H (107.0mm x 76.4mm x 29.8mm)"
https://cdn.samsung.com/led/file/data/pmd/Data_Sheet_PMD-75D-LU_SLP-DUA475D1US.pdf,//media.digikey.com/Photos/Samsung%20Photos/MFG_SLP-DUA475D1US.jpg,1510-2303-ND,SLP-DUA475D1US,"Samsung Semiconductor, Inc.",LED DVR 2CH TUNABLE WHITE,154,0,"64.63000","0","1","PMD","Active","Constant Current","AC DC Converter","2","120VAC","277VAC","20 ~ 50V","1.4A","75W","-","Analog","OTP, OVP, SCP","IP20","-20°C ~ 50°C","88%","Terminal Block","12.99"" L x 1.30"" W x 1.18"" H (330.0mm x 33.0mm x 30.0mm)"
https://www.erp-power.com/wp-content/series-assets/datasheets/constant-current/pdb/pdb260-series-1-pager.pdf,//media.digikey.com/Photos/ERP-Power/MFG_PDB260-Series.jpg,1800-1097-ND,PDB260W-1700-210,"ERP Power, LLC","120 TO 277 VAC, 93% EFFICIENCY,",155,0,"80.33000","0","1","PDB260 (260W)","Active","Constant Current","AC DC Converter","1","120VAC","277VAC","114 ~ 150V, 160 ~ 210V","1.7A, 1.24A","260W","-","Analog","OCP, OTP, SCP","IP66","-","93%","Wire Leads","9.47"" L x 2.00"" W x 1.52"" H (240.5mm x 50.8mm x 38.6mm)"
https://hubbellcdn.com/specsheet/LBU7-P.pdf,//media.digikey.com/Photos/Thomas%20Research%20Products/MFG_LBU7-P.jpg,1121-1645-ND,LBU7-P,Thomas Research Products,LBU7-P,57,0,"84.80000","0","1","LBU","Active","Constant Current","AC DC Converter","1","120VAC","277VAC","-","470mA","7W","-","-","-","-","5°C ~ 55°C","-","Screw Terminal","11.00"" L x 2.35"" W x 1.28"" H (279.4mm x 59.7mm x 32.5mm)"
https://hubbellcdn.com/specsheet/LBU7-M_M2.pdf,//media.digikey.com/Photos/Thomas%20Research%20Products/MFG_LBU7-M.jpg,1121-1647-ND,LBU7-M,Thomas Research Products,LBU7-M,50,0,"92.33000","0","1","LBU","Active","Constant Current","AC DC Converter","1","120VAC","277VAC","-","470mA","7W","-","-","-","-","0°C ~ 55°C","-","Screw Terminal","11.63"" L x 2.38"" W x 1.54"" H (295.4mm x 60.5mm x 39.1mm)"
https://www.erp-power.com/wp-content/series-assets/datasheets/constant-current/cdb/cdb260-series-1-pager.pdf,//media.digikey.com/Photos/ERP-Power/MFG_CDB260-Series.jpg,1800-1120-ND,CDB260W-1300-280-R,"ERP Power, LLC","120 TO 277 VAC, 93% EFFICIENCY,",100,0,"94.00000","0","1","CDB260 (260W)","Active","Constant Current","AC DC Converter","2","120VAC","277VAC","213 ~ 280V, 152 ~ 200V","930mA, 1.3A","260W","-","Analog","OCP, OTP, SCP","IP66","-","93%","Wire Leads","8.54"" L x 2.00"" W x 1.52"" H (216.9mm x 50.8mm x 38.6mm)"
https://hubbellcdn.com/specsheet/LBU7-M_M2.pdf,//media.digikey.com/Photos/Thomas%20Research%20Products/MFG_LBU7-M2.jpg,1121-1646-ND,LBU7-M2,Thomas Research Products,LBU7-M2,41,0,"95.97000","0","1","LBU","Active","Constant Current","AC DC Converter","1","120VAC","277VAC","-","470mA","7W","-","-","-","-","0°C ~ 55°C","-","Screw Terminal","11.63"" L x 2.38"" W x 1.54"" H (295.4mm x 60.5mm x 39.1mm)"
https://hubbellcdn.com/specsheet/LBU10-M.pdf,//media.digikey.com/Photos/Thomas%20Research%20Products/MFG_LBU10-M.jpg,1121-1644-ND,LBU10-M,Thomas Research Products,LBU10-M,39,0,"97.95000","0","1","LBU","Active","Constant Current","AC DC Converter","-","120VAC","277VAC","20 ~ 56V","500mA","10W","-","-","-","-","0°C ~ 55°C","-","Wire Leads","15.18"" L x 2.30"" W x 1.20"" H (385.6mm x 58.4mm x 30.5mm)"
https://www.slpower.com/data/collateral/LU225_Datasheet.pdf,//media.digikey.com/Photos/SL%20Pwr%20Elect%20Mfg%20of%20Condor/MFG_LU225.jpg,271-3043-ND,LU225S24K,SL Power Electronics Manufacture of Condor/Ault Brands,LIGHTING & ITE 225 WATTS SWITCHI,80,0,"114.97000","0","1","LU225 (225W)","Active","Constant Voltage","AC DC Converter","1","100VAC","277VAC","24V","7.08A","-","3kV","-","OCP, OTP, OVP, SCP","-","-10°C ~ 70°C (With Derating)","90%","Rectangular, 6 Position","4.10"" L x 2.20"" W x 1.50"" H (104.1mm x 55.9mm x 38.1mm)"
https://www.slpower.com/data/collateral/LU225_Datasheet.pdf,//media.digikey.com/Photos/SL%20Pwr%20Elect%20Mfg%20of%20Condor/MFG_LU225.jpg,271-3046-ND,LU225S56K,SL Power Electronics Manufacture of Condor/Ault Brands,LIGHTING & ITE 225 WATTS SWITCHI,80,0,"114.97000","0","1","LU225 (225W)","Active","Constant Voltage","AC DC Converter","1","100VAC","277VAC","56V","3.2A","-","3kV","-","OCP, OTP, OVP, SCP","-","-10°C ~ 70°C (With Derating)","92%","Rectangular, 6 Position","4.10"" L x 2.20"" W x 1.50"" H (104.1mm x 55.9mm x 38.1mm)"
https://www.slpower.com/data/collateral/LU225_Datasheet.pdf,//media.digikey.com/Photos/SL%20Pwr%20Elect%20Mfg%20of%20Condor/MFG_LU225.jpg,271-3045-ND,LU225S48K,SL Power Electronics Manufacture of Condor/Ault Brands,LIGHTING & ITE 225 WATTS SWITCHI,80,0,"114.97000","0","1","LU225 (225W)","Active","Constant Voltage","AC DC Converter","1","100VAC","277VAC","48V","3.75A","-","3kV","-","OCP, OTP, OVP, SCP","-","-10°C ~ 70°C (With Derating)","92%","Rectangular, 6 Position","4.10"" L x 2.20"" W x 1.50"" H (104.1mm x 55.9mm x 38.1mm)"
https://www.slpower.com/data/collateral/LE500_DS.pdf,-,271-3085-ND,LE500S48VN,SL Power Electronics Manufacture of Condor/Ault Brands,LED DRIVER CV AC/DC 48V 500W,60,0,"221.31000","0","1","LE500 (500W)","Active","Constant Voltage","AC DC Converter","1","90VAC","305VAC","48V","10.4A","500W","3kV","-","OCP, OTP, OVP, SCP","IP67","-10°C ~ 70°C","93%","Wire Leads","9.80"" L x 4.00"" W x 1.93"" H (248.9mm x 101.6mm x 49.0mm)"
https://www.slpower.com/data/collateral/LE500_DS.pdf,-,271-3084-ND,LE500S24VN,SL Power Electronics Manufacture of Condor/Ault Brands,LED DRIVER CV AC/DC 24V 500W,59,0,"221.31000","0","1","LE500 (500W)","Active","Constant Voltage","AC DC Converter","1","90VAC","305VAC","24V","20.8A","500W","3kV","-","OCP, OTP, OVP, SCP","IP67","-10°C ~ 70°C","93%","Wire Leads","9.80"" L x 4.00"" W x 1.93"" H (248.9mm x 101.6mm x 49.0mm)"
https://hubbellcdn.com/specsheet/LED-12W.pdf,//media.digikey.com/Photos/Thomas%20Research%20Products/LED-12W%20SERIES.JPG,1121-1028-ND,LED12W-48,Thomas Research Products,LED DRIVER CV AC/DC 48V 250MA,383,0,"6.01000","0","1","LED-12W","Active","Constant Voltage","AC DC Converter","1","90VAC","305VAC","48V","250mA","12W","-","-","OCP, OVP, SCP","IP66","-30°C ~ 60°C","82%","Wire Leads","3.35"" L x 1.42"" W x 0.91"" H (85.0mm x 36.0mm x 23.0mm)"
https://www.meanwell.com/Upload/PDF/APC-8/APC-8-SPEC.PDF,//media.digikey.com/Photos/Mean-Well-USA-Inc/MFG_APC-8-xxx.jpg,1866-1131-ND,APC-8-350,MEAN WELL USA Inc.,LED DRVR CC AC/DC 11-23V 350MA,578,0,"6.46000","0","1","APC-8 (8W)","Active","Constant Current","AC DC Converter","1","90VAC","264VAC","11 ~ 23V","350mA","8W","3.75kV","-","SCP","IP42","-30°C ~ 70°C","81.5%","Wire Leads","2.36"" L x 1.18"" W x 0.93"" H (60.0mm x 30.0mm x 23.5mm)"
https://www.meanwell.com/Upload/PDF/APC-8E/APC-8E-SPEC.PDF,//media.digikey.com/Photos/Mean-Well-USA-Inc/MFG_APC-8E-xxx.jpg,1866-1135-ND,APC-8E-350,MEAN WELL USA Inc.,LED DRVR CC AC/DC 11-23V 350MA,208,0,"6.65000","0","1","APC-8E (8W)","Active","Constant Current","AC DC Converter","1","180VAC","264VAC","11 ~ 23V","350mA","8W","3.75kV","-","SCP","IP42","-30°C ~ 70°C","80.5%","Wire Leads","2.36"" L x 1.18"" W x 0.93"" H (60.0mm x 30.0mm x 23.5mm)"
https://www.meanwell.com/Upload/PDF/APC-8E/APC-8E-SPEC.PDF,//media.digikey.com/Photos/Mean-Well-USA-Inc/MFG_APC-8E-xxx.jpg,1866-1134-ND,APC-8E-250,MEAN WELL USA Inc.,LED DRVR CC AC/DC 16-32V 250MA,176,0,"6.65000","0","1","APC-8E (8W)","Active","Constant Current","AC DC Converter","1","180VAC","264VAC","16 ~ 32V","250mA","8W","3.75kV","-","SCP","IP42","-30°C ~ 70°C","81.5%","Wire Leads","2.36"" L x 1.18"" W x 0.93"" H (60.0mm x 30.0mm x 23.5mm)"
https://hubbellcdn.com/specsheet/LED-40W.pdf,//media.digikey.com/Photos/Thomas%20Research%20Products/LED40W-024-C1300-D.JPG,1121-1480-ND,LED40W-022-C1820-D,Thomas Research Products,LED DRIVER CC AC/DC 7-22V 1.82A,2388,0,"6.91000","0","1","LED-40W","Active","Constant Current","AC DC Converter","1","90VAC","305VAC","7 ~ 22V","1.82A","40W","-","Analog","OCP, OVP, SCP","IP66, NEMA 4","-","86%","Wire Leads","3.74"" L x 2.76"" W x 1.26"" H (95.0mm x 70.0mm x 32.0mm)"
https://www.meanwell.com/Upload/PDF/APV-12/APV-12-SPEC.PDF,//media.digikey.com/Photos/Mean-Well-USA-Inc/MFG_APV-12-xx.jpg,1866-1141-ND,APV-12-5,MEAN WELL USA Inc.,LED DRIVER CV AC/DC 5V 2A,272,0,"7.98000","0","1","APV-12 (12W)","Active","Constant Voltage","AC DC Converter","1","90VAC","264VAC","5V","2A","10W","3.75kV","-","OCP, OVP, SCP","IP42","-30°C ~ 70°C","76%","Wire Leads","3.03"" L x 1.57"" W x 1.14"" H (77.0mm x 40.0mm x 29.0mm)"
https://www.meanwell.com/Upload/PDF/APC-12/APC-12-SPEC.PDF,//media.digikey.com/Photos/Mean-Well-USA-Inc/MFG_APC-12-xxx.jpg,1866-1115-ND,APC-12-700,MEAN WELL USA Inc.,LED DRIVER CC AC/DC 9-18V 700MA,132,0,"7.98000","0","1","APC-12 (12W)","Active","Constant Current","AC DC Converter","1","90VAC","264VAC","9 ~ 18V","700mA","13W","3.75kV","-","OVP, SCP","IP42","-30°C ~ 70°C","80%","Wire Leads","3.03"" L x 1.57"" W x 1.14"" H (77.0mm x 40.0mm x 29.0mm)"
https://www.meanwell.com/Upload/PDF/APV-16/APV-16-SPEC.PDF,//media.digikey.com/Photos/Mean-Well-USA-Inc/MFG_APV-16-xx.jpg,1866-1148-ND,APV-16-24,MEAN WELL USA Inc.,LED DRIVER CV AC/DC 24V 670MA,525,0,"8.17000","0","1","APV-16 (16W)","Active","Constant Voltage","AC DC Converter","1","90VAC","264VAC","24V","670mA","16W","3.75kV","-","OCP, OVP, SCP","IP42","-30°C ~ 70°C","83%","Wire Leads","3.03"" L x 1.57"" W x 1.14"" H (77.0mm x 40.0mm x 29.0mm)"
https://www.meanwell.com/Upload/PDF/LDD-H/LDD-H-SPEC.PDF,//media.digikey.com/Photos/Mean-Well-USA-Inc/MFG_LDD-350HW.jpg,1866-3108-ND,LDD-350HW,MEAN WELL USA Inc.,LED DRIVER CC BUCK 2-52V 350MA,375,0,"8.17000","0","1","LDD-H","Active","Constant Current","Buck","1","9VDC","56VDC","2 ~ 52V","350mA","-","-","PWM","Remote On/Off, OTP, SCP","IP67","-40°C ~ 85°C","97%","Wire Leads","1.25"" L x 0.80"" W x 0.48"" H (31.8mm x 20.3mm x 12.2mm)"
https://www.meanwell.com/Upload/PDF/APV-16/APV-16-SPEC.PDF,//media.digikey.com/Photos/Mean-Well-USA-Inc/MFG_APV-16-xx.jpg,1866-1149-ND,APV-16-5,MEAN WELL USA Inc.,LED DRIVER CV AC/DC 5V 2.6A,250,0,"8.17000","0","1","APV-16 (16W)","Active","Constant Voltage","AC DC Converter","1","90VAC","264VAC","5V","2.6A","13W","3.75kV","-","OCP, OVP, SCP","IP42","-30°C ~ 70°C","76%","Wire Leads","3.03"" L x 1.57"" W x 1.14"" H (77.0mm x 40.0mm x 29.0mm)"
https://www.meanwell.com/Upload/PDF/LDD-L/LDD-L-SPEC.PDF,//media.digikey.com/Photos/Mean-Well-USA-Inc/MFG_LDD-1200LW.jpg,1866-3098-ND,LDD-1200LW,MEAN WELL USA Inc.,LED DRIVER CC BUCK 2-30V 1.2A,228,0,"8.17000","0","1","LDD-L","Active","Constant Current","Buck","1","6VDC","36VDC","2 ~ 30V","1.2A","-","-","PWM","Remote On/Off, OTP, SCP","IP67","-40°C ~ 85°C","95%","Wire Leads","1.25"" L x 0.80"" W x 0.48"" H (31.8mm x 20.3mm x 12.2mm)"
https://www.meanwell.com/Upload/PDF/LDD-H/LDD-H-SPEC.PDF,//media.digikey.com/Photos/Mean-Well-USA-Inc/MFG_LDDx00HW.jpg,1866-3104-ND,LDD-300HW,MEAN WELL USA Inc.,LED DRIVER CC BUCK 2-52V 300MA,172,0,"8.17000","0","1","LDD-H","Active","Constant Current","Buck","1","9VDC","56VDC","2 ~ 52V","300mA","-","-","PWM","Remote On/Off, OTP, SCP","IP67","-40°C ~ 85°C","97%","Wire Leads","1.25"" L x 0.80"" W x 0.48"" H (31.8mm x 20.3mm x 12.2mm)"
https://www.meanwell.com/Upload/PDF/LDD-H/LDD-H-SPEC.PDF,//media.digikey.com/Photos/Mean-Well-USA-Inc/MFG_LDDx00HW.jpg,1866-3116-ND,LDD-600HW,MEAN WELL USA Inc.,LED DRIVER CC BUCK 2-52V 600MA,163,0,"8.17000","0","1","LDD-H","Active","Constant Current","Buck","1","9VDC","56VDC","2 ~ 52V","600mA","-","-","PWM","Remote On/Off, OTP, SCP","IP67","-40°C ~ 85°C","97%","Wire Leads","1.25"" L x 0.80"" W x 0.48"" H (31.8mm x 20.3mm x 12.2mm)"
https://www.meanwell.com/Upload/PDF/APC-16/APC-16-SPEC.PDF,//media.digikey.com/Photos/Mean-Well-USA-Inc/MFG_APC-16-xxx.jpg,1866-1119-ND,APC-16-700,MEAN WELL USA Inc.,LED DRIVER CC AC/DC 9-24V 700MA,119,0,"8.17000","0","1","APC-16 (16W)","Active","Constant Current","AC DC Converter","1","90VAC","264VAC","9 ~ 24V","700mA","17W","3.75kV","-","OVP, SCP","IP42","-30°C ~ 70°C","83%","Wire Leads","3.03"" L x 1.57"" W x 1.14"" H (77.0mm x 40.0mm x 29.0mm)"
https://www.meanwell.com/Upload/PDF/APV-16/APV-16-SPEC.PDF,//media.digikey.com/Photos/Mean-Well-USA-Inc/MFG_APV-16-xx.jpg,1866-1147-ND,APV-16-15,MEAN WELL USA Inc.,LED DRIVER CV AC/DC 15V 1A,106,0,"8.17000","0","1","APV-16 (16W)","Active","Constant Voltage","AC DC Converter","1","90VAC","264VAC","15V","1A","15W","3.75kV","-","OCP, OVP, SCP","IP42","-30°C ~ 70°C","81%","Wire Leads","3.03"" L x 1.57"" W x 1.14"" H (77.0mm x 40.0mm x 29.0mm)"
https://hubbellcdn.com/specsheet/LED-50W.pdf,//media.digikey.com/Photos/Thomas%20Research%20Products/LED-50W-D.jpg,1121-1305-ND,LED50W-072-C0530-D,Thomas Research Products,LED DRIVER CC AC/DC 24-72V 530MA,889,0,"8.18000","0","1","LED-50W","Active","Constant Current","AC DC Converter","1","90VAC","305VAC","24 ~ 72V","530mA","38W","-","Analog","OCP, OVP, SCP","IP66","-30°C ~ 60°C","88%","Wire Leads","7.64"" L x 1.69"" W x 0.98"" H (194.0mm x 43.0mm x 25.0mm)"
https://www.meanwell.com/Upload/PDF/APV-16E/APV-16E-SPEC.PDF,//media.digikey.com/Photos/Mean-Well-USA-Inc/MFG_APV-16E-xx.jpg,1866-1153-ND,APV-16E-5,MEAN WELL USA Inc.,LED DRIVER CV AC/DC 5V 2.6A,214,0,"8.36000","0","1","APV-16E (16W)","Active","Constant Voltage","AC DC Converter","1","180VAC","264VAC","5V","2.6A","13W","3.75kV","-","OCP, OVP, SCP","IP42","-30°C ~ 70°C","75%","Wire Leads","3.03"" L x 1.57"" W x 1.14"" H (77.0mm x 40.0mm x 29.0mm)"
https://www.meanwell.com/Upload/PDF/LPH-18/LPH-18-SPEC.PDF,//media.digikey.com/Photos/Mean-Well-USA-Inc/MFG_LPH-18.jpg,1866-5308-ND,LPH-18-12,MEAN WELL USA Inc.,LED DRIVER CV AC/DC 12V 1.5A,115,0,"9.12000","0","1","LPH-18 (18W)","Active","Constant Voltage","AC DC Converter","1","180VAC","264VAC","12V","1.5A","18W","3kV","-","OCP, OTP, OVP","IP67","-30°C ~ 70°C","77%","Wire Leads","5.51"" L x 1.18"" W x 0.87"" H (140.0mm x 30.0mm x 22.0mm)"
https://hubbellcdn.com/specsheet/PLED-96W-HV.pdf,//media.digikey.com/Photos/Thomas%20Research%20Products/PLED-96W-SERIES.jpg,1121-1396-ND,PLED96W-069-C1400-D-HV,Thomas Research Products,LED DRIVER CC AC/DC 23-69V 1.4A,438,0,"9.46000","0","1","PLED96W-HV","Active","Constant Current","AC DC Converter","1","277VAC","480VAC","23 ~ 69V","1.4A","96W","-","Analog","OCP, OVP, SCP","IP66, NEMA 6","-","86%","Wire Leads","8.54"" L x 2.33"" W x 1.47"" H (217.0mm x 59.2mm x 37.3mm)"
