Datasheets,Image,Digi-Key Part Number,Manufacturer Part Number,Manufacturer,Description,Quantity Available,Factory Stock,Unit Price (USD),@ qty,Minimum Quantity,"Packaging","Series","Part Status","Type","Voltage - Input (Min)","Voltage - Input (Max)","Number of Outputs","Voltage - Output 1","Voltage - Output 2","Voltage - Output 3","Voltage - Output 4","Current - Output (Max)","Power (Watts)","Voltage - Isolation","Applications","Efficiency","Operating Temperature","Mounting Type","Size / Dimension"
https://www.cui.com/product/resource/digikeypdf/pyb20-t.pdf,//media.digikey.com/Photos/CUI%20Photos/MFG_PYB15-H-T.jpg,102-4351-ND,PYB20-Q24-S12-H-T,CUI Inc.,DC/DC CONVERTER 12V 20W,74,0,"56.00000","0","1","Tray","PYB20-T (20W)","Active","Enclosed","9V","36V","1","12V","-","-","-","1.67A","20W","-","-","89%","-40°C ~ 85°C","Chassis Mount","2.99"" L x 1.24"" W x 0.99"" H (76.0mm x 31.5mm x 25.1mm)"
https://www.cui.com/product/resource/digikeypdf/pyb30-u.pdf,//media.digikey.com/Photos/CUI%20Photos/MFG_PYB30-U.jpg,102-3270-ND,PYB30-Q48-S15-U,CUI Inc.,DC/DC CONVERTER 15V 30W,85,0,"57.71000","0","1","Tray","PYB30-U (30W)","Active","Enclosed","18V","75V","1","15V","-","-","-","2A","30W","-","-","89%","-40°C ~ 85°C","Chassis Mount","2.66"" L x 2.16"" W x 0.75"" H (67.5mm x 55.0mm x 19.1mm)"
https://www.cui.com/product/resource/digikeypdf/pyb30-u.pdf,//media.digikey.com/Photos/CUI%20Photos/MFG_PYB30-U.jpg,102-3268-ND,PYB30-Q48-S5-U,CUI Inc.,DC/DC CONVERTER 5V 30W,41,0,"57.71000","0","1","Tray","PYB30-U (30W)","Active","Enclosed","18V","75V","1","5V","-","-","-","6A","30W","-","-","88%","-40°C ~ 85°C","Chassis Mount","2.66"" L x 2.16"" W x 0.75"" H (67.5mm x 55.0mm x 19.1mm)"
https://www.xppower.com/Portals/0/pdfs/SF_DTE20.pdf,//media.digikey.com/Photos/XP%20Power/MFG_DTE20-Series.JPG,1470-3358-ND,DTE2024S48,XP Power,DC/DC CONVERTER 48V 20W,17,0,"58.00000","0","1","Bulk","DTE20 (20W)","Active","Enclosed","9V","36V","1","48V","-","-","-","420mA","20W","-","ITE (Commercial)","89%","-40°C ~ 85°C","Chassis Mount","3.78"" L x 2.13"" W x 0.92"" H (96.0mm x 54.0mm x 23.3mm)"
https://www.xppower.com/Portals/0/pdfs/SF_DTE20.pdf,//media.digikey.com/Photos/XP%20Power/MFG_DTE20-Series.JPG,1470-3360-ND,DTE2048S12,XP Power,DC/DC CONVERTER 12V 20W,15,0,"58.00000","0","1","Bulk","DTE20 (20W)","Active","Enclosed","18V","75V","1","12V","-","-","-","1.67A","20W","-","ITE (Commercial)","91%","-40°C ~ 85°C","Chassis Mount","3.78"" L x 2.13"" W x 0.92"" H (96.0mm x 54.0mm x 23.3mm)"
https://www.xppower.com/Portals/0/pdfs/SF_DTE20.pdf,//media.digikey.com/Photos/XP%20Power/MFG_DTE20-Series.JPG,1470-3355-ND,DTE2024S5V1,XP Power,DC/DC CONVERTER 5.1V 20W,14,0,"58.00000","0","1","Bulk","DTE20 (20W)","Active","Enclosed","9V","36V","1","5.1V","-","-","-","4A","20W","-","ITE (Commercial)","90%","-40°C ~ 85°C","Chassis Mount","3.78"" L x 2.13"" W x 0.92"" H (96.0mm x 54.0mm x 23.3mm)"
https://www.xppower.com/Portals/0/pdfs/SF_DDC30.pdf,//media.digikey.com/Photos/XP%20Power/MFG_DDC30.jpg,1470-2834-ND,DDC3024S09,XP Power,DC/DC CONVERTER 9V 30W,34,0,"59.00000","0","1","-","DDC30 (30W)","Active","Enclosed","9V","36V","1","9V","-","-","-","2.8A","30W","-","ITE (Commercial)","82%","-40°C ~ 70°C","DIN Rail","2.22"" L x 1.38"" W x 3.58"" H (56.4mm x 35.0mm x 91.0mm)"
https://www.cui.com/product/resource/digikeypdf/pyb30-u.pdf,//media.digikey.com/Photos/CUI%20Photos/MFG_PYB30-U.jpg,102-3273-ND,PYB30-Q24-T515-U,CUI Inc.,DC/DC CONVERTER 5V +/-15V 30W,32,0,"59.33000","0","1","Tray","PYB30-U (30W)","Active","Enclosed","9V","36V","3","5V","15V","-15V","-","3A, 500mA, 500mA","30W","-","-","88%","-40°C ~ 85°C","Chassis Mount","2.66"" L x 2.16"" W x 0.75"" H (67.5mm x 55.0mm x 19.1mm)"
https://www.cui.com/product/resource/digikeypdf/pyb30-u.pdf,//media.digikey.com/Photos/CUI%20Photos/MFG_PYB30-U.jpg,102-3278-ND,PYB30-Q48-T512-U,CUI Inc.,DC/DC CONVERTER 5V +/-12V 30W,13,0,"59.33000","0","1","Tray","PYB30-U (30W)","Active","Enclosed","18V","75V","3","5V","12V","-12V","-","3A, 625mA, 625mA","30W","-","-","88%","-40°C ~ 85°C","Chassis Mount","2.66"" L x 2.16"" W x 0.75"" H (67.5mm x 55.0mm x 19.1mm)"
https://www.cui.com/product/resource/digikeypdf/pyb30-u.pdf,//media.digikey.com/Photos/CUI%20Photos/MFG_PYB30-U.jpg,102-3260-ND,PYB30-Q24-D12-U,CUI Inc.,DC/DC CONVERTER +/-12V 30W,46,0,"59.89000","0","1","Tray","PYB30-U (30W)","Active","Enclosed","9V","36V","2","12V","-12V","-","-","1.25A, 1.25A","30W","-","-","89%","-40°C ~ 85°C","Chassis Mount","2.66"" L x 2.16"" W x 0.75"" H (67.5mm x 55.0mm x 19.1mm)"
https://www.cui.com/product/resource/digikeypdf/pyb30-u.pdf,//media.digikey.com/Photos/CUI%20Photos/MFG_PYB30-U.jpg,102-3259-ND,PYB30-Q24-D5-U,CUI Inc.,DC/DC CONVERTER +/-5V 30W,17,0,"59.89000","0","1","Tray","PYB30-U (30W)","Active","Enclosed","9V","36V","2","5V","-5V","-","-","3A, 3A","30W","-","-","86%","-40°C ~ 85°C","Chassis Mount","2.66"" L x 2.16"" W x 0.75"" H (67.5mm x 55.0mm x 19.1mm)"
https://www.cui.com/product/resource/digikeypdf/pqa30-t.pdf,//media.digikey.com/Photos/CUI%20Photos/MFG_PQA30-xxx-xxx-T.jpg,102-4346-ND,PQA30-D24-S12-T,CUI Inc.,DC/DC CONVERTER 12V 30W,26,0,"62.16000","0","1","Tube","PQA30-T (30W)","Active","Enclosed","18V","36V","1","12V","-","-","-","2.5A","30W","1.5kV","ITE (Commercial)","86%","-40°C ~ 85°C (With Derating)","Chassis Mount","2.99"" L x 1.24"" W x 0.84"" H (76.0mm x 31.5mm x 21.2mm)"
https://www.cui.com/product/resource/digikeypdf/pyb20-din.pdf,//media.digikey.com/Photos/CUI%20Photos/MFG_PYB20-DIN.jpg,102-3224-ND,PYB20-Q48-S12-DIN,CUI Inc.,DC/DC CONVERTER 12V 20W,39,0,"64.49000","0","1","Tray","PYB20-DIN (20W)","Active","Enclosed","18V","75V","1","12V","-","-","-","1.667A","20W","-","-","87%","-40°C ~ 85°C","DIN Rail","2.99"" L x 1.24"" W x 0.87"" H (76.0mm x 31.5mm x 22.2mm)"
https://www.tracopower.com/products/tmdc20.pdf,//media.digikey.com/Photos/Traco-Power-North-America/MFG_TMDC-20.jpg,1951-1276-ND,TMDC 20-2411,Traco Power,DC/DC CONVERTER 5.1V 20W,67,0,"65.00000","0","1","-","TMDC 20 (20W)","Active","Enclosed","9V","36V","1","5.1V","-","-","-","4A","20W","2.5kV","ITE (Commercial)","90%","-40°C ~ 90°C (With Derating)","Chassis Mount","3.78"" L x 2.13"" W x 0.92"" H (96.0mm x 54.1mm x 23.4mm)"
https://www.tracopower.com/products/tmdc20.pdf,//media.digikey.com/Photos/Traco-Power-North-America/MFG_TMDC-20.jpg,1951-1146-ND,TMDC 20-2415,Traco Power,DC/DC CONVERTER 24V 20W,35,0,"65.00000","0","1","-","TMDC 20 (20W)","Active","Enclosed","9V","36V","1","24V","-","-","-","835mA","20W","2.5kV","ITE (Commercial)","91%","-40°C ~ 90°C (With Derating)","Chassis Mount","3.78"" L x 2.13"" W x 0.92"" H (96.0mm x 54.1mm x 23.4mm)"
https://www.tracopower.com/products/tmdc20.pdf,//media.digikey.com/Photos/Traco-Power-North-America/MFG_TMDC-20.jpg,1951-1277-ND,TMDC 20-2412,Traco Power,DC/DC CONVERTER 12V 20W,29,0,"65.00000","0","1","-","TMDC 20 (20W)","Active","Enclosed","9V","36V","1","12V","-","-","-","1.67A","20W","2.5kV","ITE (Commercial)","91%","-40°C ~ 90°C (With Derating)","Chassis Mount","3.78"" L x 2.13"" W x 0.92"" H (96.0mm x 54.1mm x 23.4mm)"
https://www.xppower.com/Portals/0/pdfs/SF_DTE40.pdf,//media.digikey.com/Photos/XP%20Power/MFG_DTE40-Series.JPG,1470-3370-ND,DTE4048S24,XP Power,DC/DC CONVERTER 24V 40W,15,0,"68.00000","0","1","Bulk","DTE40 (40W)","Active","Enclosed","18V","75V","1","24V","-","-","-","1.67A","40W","-","ITE (Commercial)","92%","-40°C ~ 85°C","Chassis Mount","4.41"" L x 2.51"" W x 1.01"" H (112.0mm x 63.8mm x 25.6mm)"
https://www.tracopower.com/products/tmdc40.pdf,//media.digikey.com/Photos/Traco-Power-North-America/MFG_TMDC-40.jpg,1951-1147-ND,TMDC 40-4812,Traco Power,DC/DC CONVERTER 12V 40W,12,0,"74.80000","0","1","-","TMDC 40 (40W)","Active","Enclosed","18V","75V","1","12V","-","-","-","3.33A","40W","2.5kV","ITE (Commercial)","91%","-40°C ~ 85°C (With Derating)","Chassis Mount","4.41"" L x 2.51"" W x 1.01"" H (112.0mm x 63.8mm x 25.7mm)"
https://en.cosel.co.jp/tool/tag/pdf/SFE_STMG.pdf,//media.digikey.com/Photos/Cosel/STMGFS154812.jpg,1776-2674-ND,STMGFS15243R3,"Cosel USA, Inc.",DC/DC CONVERTER 3.3V 13W,6,0,"76.11000","0","1","-","STMGFS (15W)","Active","Open Frame","9V","36V","1","3.3V","-","-","-","4A","13W","1.5kV","ITE (Commercial)","87%","-20°C ~ 70°C (With Derating)","Chassis Mount","3.66"" L x 2.05"" W x 1.06"" H (93.0mm x 52.1mm x 26.9mm)"
https://www.xppower.com/Portals/0/pdfs/SF_DTE60.pdf,//media.digikey.com/Photos/XP%20Power/MFG_DTE60-Series.JPG,1470-3378-ND,DTE6048S24,XP Power,DC/DC CONVERTER 24V 60W,59,0,"80.00000","0","1","Bulk","DTE60 (60W)","Active","Enclosed","18V","75V","1","24V","-","-","-","2.5A","60W","-","ITE (Commercial)","91%","-40°C ~ 85°C","Chassis Mount","4.41"" L x 2.67"" W x 1.50"" H (112.0mm x 67.8mm x 38.0mm)"
https://www.tracopower.com/products/tcl-dc.pdf,//media.digikey.com/Photos/Traco-Power-North-America/MFG_TCL-024-105-DC.jpg,1951-1241-ND,TCL 024-124 DC,Traco Power,DC/DC CONVERTER 24V 24W,50,0,"81.04000","0","1","-","TCL-DC (24 ~ 60W)","Active","Enclosed","18V","75V","1","24V","-","-","-","1A","24W","1.5kV","Industrial, ITE (Commercial)","86%","-25°C ~ 70°C (With Derating)","DIN Rail","3.94"" L x 1.06"" W x 2.95"" H (100.1mm x 26.9mm x 74.9mm)"
https://www.tracopower.com/products/tcl-dc.pdf,//media.digikey.com/Photos/Traco-Power-North-America/MFG_TCL-024-105-DC.jpg,1951-1344-ND,TCL 024-112 DC,Traco Power,DC/DC CONVERTER 12V 24W,71,0,"81.73000","0","1","-","TCL-DC (24 ~ 60W)","Active","Enclosed","18V","75V","1","12V","-","-","-","2A","24W","1.5kV","Industrial, ITE (Commercial)","86%","-25°C ~ 70°C (With Derating)","DIN Rail","3.94"" L x 1.06"" W x 2.95"" H (100.1mm x 26.9mm x 74.9mm)"
https://www.tracopower.com/products/tcl-dc.pdf,//media.digikey.com/Photos/Traco-Power-North-America/MFG_TCL060-xxxDC.jpg,1951-1243-ND,TCL 060-112 DC,Traco Power,DC/DC CONVERTER 12V 60W,21,0,"96.50000","0","1","-","TCL-DC (24 ~ 60W)","Active","Enclosed","18V","75V","1","12V","-","-","-","5A","60W","1.5kV","Industrial, ITE (Commercial)","86%","-25°C ~ 70°C (With Derating)","DIN Rail","3.94"" L x 1.77"" W x 2.95"" H (100.1mm x 45.0mm x 74.9mm)"
http://www.ia.omron.com/data_pdf/cat/s82s_ds_e_4_3_csm130.pdf,//media.digikey.com/Photos/Omron%20Auto/S82S-7305.jpg,Z6422-ND,S82S-7305,Omron Automation and Safety,DC/DC CONVERTER 5V 3W,8,31,"105.84000","0","1","Bulk","S82S (3W)","Active","-","12V","24V","1","5V","-","-","-","600mA","3W","-","-","-","-","DIN Rail","2.56"" L x 1.48"" W x 2.95"" H (65mm x 37.5mm x 75mm)"
https://uk.tdk-lambda.com/KB/DPX20W-Datasheet.pdf,//media.digikey.com/Photos/TDK%20Photos/DPX-Series.jpg,285-2724-ND,DPX2024WS05,TDK-Lambda Americas Inc.,DC/DC CONVERTER 5V 20W,24,0,"126.25000","0","1","Bulk","DPX20W (20W)","Active","Enclosed","9.5V","36V","1","5V","-","-","-","4A","20W","-","ITE (Commercial)","86%","-40°C ~ 95°C","DIN Rail","4.92"" L x 2.27"" W x 0.97"" H (125.0mm x 57.6mm x 24.5mm)"
http://www.deltaww.com/filecenter/Products/download/01/0102/datasheet/DS_B70SR13722.pdf,//media.digikey.com/photos/Delta%20Photos/B40SR12424CC.jpg,941-1807-ND,B70SR13722CC,Delta Electronics,DC/DC CONVERTER 13.7V 300W,18,0,"147.26000","0","1","-","B70SR (300W)","Active","Enclosed","36V","106V","1","13.7V","-","-","-","22A","300W","2.25kV","ITE (Commercial)","90.2%","-40°C ~ 75°C","Chassis Mount","7.48"" L x 2.99"" W x 1.73"" H (190.0mm x 75.9mm x 43.9mm)"
https://www.meanwell.com/Upload/PDF/SD-500/SD-500-SPEC.PDF,//media.digikey.com/Photos/Mean-Well-USA-Inc/MFG_SD-500.jpg,1866-4442-ND,SD-500L-48,MEAN WELL USA Inc.,DC/DC CONVERTER 48V 504W,14,0,"149.73000","0","1","-","SD-500 (500W)","Active","Enclosed","19V","72V","1","48V","-","-","-","10.5A","504W","2000V","ITE (Commercial)","89%","-20°C ~ 60°C (With Derating)","Chassis Mount","8.46"" L x 4.53"" W x 1.97"" H (215.0mm x 115.0mm x 50.0mm)"
https://www.us.tdk-lambda.com/ftp/Specs/dpx.pdf,//media.digikey.com/Photos/TDK%20Photos/DPX4024WS12.jpg,285-2053-ND,DPX4024WS15,TDK-Lambda Americas Inc.,DC/DC CONVERTER 15V 40W,9,0,"158.57000","0","1","Bulk","DPX (40W)","Active","Enclosed","9.5V","36V","1","15V","-","-","-","2.67A","40W","-","ITE (Commercial)","85%","-40°C ~ 85°C","DIN Rail","4.92"" L x 0.96"" W x 2.27"" H (125.0mm x 24.5mm x 57.6mm)"
https://www.us.tdk-lambda.com/ftp/Specs/dpx.pdf,//media.digikey.com/Photos/TDK%20Photos/DPX4024WS12.jpg,285-2848-ND,DPX4048WD15,TDK-Lambda Americas Inc.,DC/DC CONVERTER +/-15V 40W,19,0,"163.62000","0","1","Bulk","DPX (40W)","Active","Enclosed","18V","75V","2","15V","-15V","-","-","1.333A, 1.333A","40W","-","ITE (Commercial)","85%","-40°C ~ 85°C","DIN Rail","4.92"" L x 0.96"" W x 2.27"" H (125.0mm x 24.5mm x 57.6mm)"
https://www.us.tdk-lambda.com/ftp/Specs/dpx.pdf,//media.digikey.com/Photos/TDK%20Photos/DPX4024WS12.jpg,285-2847-ND,DPX4048WD12,TDK-Lambda Americas Inc.,DC/DC CONVERTER +/-12V 40W,9,0,"163.62000","0","1","Bulk","DPX (40W)","Active","Enclosed","18V","75V","2","12V","-12V","-","-","1.667A, 1.667A","40W","-","ITE (Commercial)","85%","-40°C ~ 85°C","DIN Rail","4.92"" L x 0.96"" W x 2.27"" H (125.0mm x 24.5mm x 57.6mm)"
https://www.cui.com/product/resource/digikeypdf/vhk75w-din.pdf,//media.digikey.com/photos/CUI%20Photos/VHK75W-DIN%20SERIES.jpg,102-3302-ND,VHK75W-Q24-S24-DIN,CUI Inc.,DC/DC CONVERTER 24V 75W,19,0,"183.55000","0","1","Bulk","VHK75W-DIN (75W)","Active","Enclosed","9V","36V","1","24V","-","-","-","3.12A","75W","-","-","83%","-40°C ~ 85°C","DIN Rail","4.23"" L x 4.01"" W x 2.07"" H (107.4mm x 101.9mm x 52.6mm)"
https://www.us.tdk-lambda.com/ftp/Specs/dpx.pdf,//media.digikey.com/Photos/TDK%20Photos/DPX4024WS12.jpg,285-2056-ND,DPX6024S15,TDK-Lambda Americas Inc.,DC/DC CONVERTER 15V 60W,14,0,"183.82000","0","1","Bulk","DPX (60W)","Active","Enclosed","18V","36V","1","15V","-","-","-","4A","60W","-","ITE (Commercial)","85%","-40°C ~ 85°C","DIN Rail","4.92"" L x 0.96"" W x 2.27"" H (125.0mm x 24.5mm x 57.6mm)"
//media.digikey.com/pdf/Data%20Sheets/Weidmuller%20PDFs/2001800000.pdf,//media.digikey.com/Photos/Weidmuller/2001800000.JPG,281-3249-ND,2001800000,Weidmüller,DC/DC CONVERTER 24V 120W,4,2,"204.48000","0","1","Box","PRO-DCDC (120W)","Active","Enclosed","14V","32V","1","24V","-","-","-","5A","120W","-","ITE (Commercial)","92%","-20°C ~ 70°C","DIN Rail","4.72"" L x 1.26"" W x 5.12"" H (120.0mm x 32.0mm x 130.0mm)"
https://www.cui.com/product/resource/digikeypdf/vhk100w-din.pdf,//media.digikey.com/photos/CUI%20Photos/VHK100W-DIN%20SERIES.jpg,102-3304-ND,VHK100W-Q48-S24-DIN,CUI Inc.,DC/DC CONVERTER 24V 100W,18,0,"216.95000","0","1","Bulk","VHK100W-DIN (100W)","Active","Enclosed","18V","75V","1","24V","-","-","-","4.17A","100W","-","-","87%","-40°C ~ 85°C","DIN Rail","4.23"" L x 4.01"" W x 2.07"" H (107.4mm x 101.9mm x 52.6mm)"
http://select.phoenixcontact.com/phoenix/dwld/db_en_mini_ps_48_60dc_24dc_1_102053_00_gb.pdf;jsessionid=C041F624B90A792779C6D7C948ECB995.select-lin-dmz-app02-download?cp=y&asid2=6732495860660,//media.digikey.com/Photos/Phoenix%20Photos/MINI-107%20SERIES.JPG,277-1925-ND,2866271,Phoenix Contact,DC/DC CONVERTER 24V 24W,2,32,"234.78000","0","1","-","MINI (24W)","Active","Enclosed","48V","60V","1","24V","-","-","-","1A","24W","-","ITE (Commercial)","85%","-25°C ~ 70°C (With Derating)","DIN Rail","4.21"" L x 0.89"" W x 3.90"" H (107.0mm x 22.5mm x 99.0mm)"
http://www.vicorpower.com/documents/datasheets/ds_megamod.pdf,//media.digikey.com/Photos/Vicor%20Corporation/VI-LW3-CV.jpg,1102-6034-ND,VI-LW3-EV,Vicor Corporation,DC/DC CONVERTER 24V 150W,4,0,"254.81000","0","1","-","MegaMod™ (50 ~ 200W)","Active","Enclosed","18V","36V","1","24V","-","-","-","6.25A","150W","3kV","ITE (Commercial)","88%","-10°C ~ 85°C","Chassis Mount","4.90"" L x 2.50"" W x 0.62"" H (124.5mm x 63.5mm x 15.7mm)"
https://gate-driver.power.com/sites/default/files/product_document/data_sheet/ISO5125I.pdf,//media.digikey.com/photos/Power%20Integrations%20Photos/ISO5125I-45.JPG,1810-1054-ND,ISO5125I-120,Power Integrations,DC/DC CONVERTER 5W,10,0,"286.52000","0","1","-","ISO5125I (5W)","Active","Open Frame","14.5V","15.5V","1","-","-","-","-","200mA","5W","18kV","ITE (Commercial)","-","-40°C ~ 85°C","Chassis Mount","4.72"" L x 1.85"" W x 1.75"" H (120.0mm x 47.0mm x 44.5mm)"
//media.digikey.com/pdf/Data%20Sheets/Phoenix%20Contact%20PDFs/2320131.pdf,//media.digikey.com/Photos/Phoenix%20Photos/MFG_2320131.jpg,277-11033-ND,2320131,Phoenix Contact,DC/DC CONVERTER 24V 120W,5,70,"370.72000","0","1","Bulk","Quint","Active","Enclosed","9V","18V","1","24V","-","-","-","5A","120W","-","ITE (Commercial)","90%","-25°C ~ 70°C","DIN Rail","4.92"" L x 1.26"" W x 5.12"" H (125.0mm x 32.0mm x 130.0mm)"
//media.digikey.com/pdf/Data%20Sheets/Phoenix%20Contact%20PDFs/2320542_Ds.pdf,//media.digikey.com/Photos/Phoenix%20Photos/MFG_2320542.jpg,277-12076-ND,2320542,Phoenix Contact,DC/DC CONVERTER 24V 120W,5,0,"420.58000","0","1","Bulk","Quint","Active","Enclosed","18V","32V","1","24V","-","-","-","5A","120W","-","ITE (Commercial)","92%","-40°C ~ 70°C (With Derating)","DIN Rail","4.92"" L x 1.26"" W x 5.12"" H (125.0mm x 32.0mm x 130.0mm)"
http://www.vicorpower.com/documents/datasheets/DCM3714xD2H26F0yzz_ds.pdf,//media.digikey.com/photos/Vicor%20Corporation/MFG_DCM3414V50M13C2.jpg,1102-5481-ND,DCM3714VD2H26F0T01,Vicor Corporation,DC/DC CONVERTER 24V 600W,4,0,"438.74000","0","1","Box","VI Chip® DCM® (600W)","Active","Enclosed","200V","420V","1","24V","-","-","-","25A","600W","-","ITE (Commercial)","93%","-40°C ~ 100°C","Chassis Mount","3.75"" L x 1.40"" W x 0.37"" H (95.1mm x 35.5mm x 9.3mm)"
http://www.vicorpower.com/documents/datasheets/DCM3414x50M17C2yzz_ds.pdf,//media.digikey.com/photos/Vicor%20Corporation/MFG_DCM3414V50M13C2.jpg,1102-5596-ND,DCM3414V50M17C2C01,Vicor Corporation,DC/DC CONVERTER 15V 320W,4,0,"438.93000","0","1","Box","VI Chip® DCM® (320W)","Active","Enclosed","16V","50V","1","15V","-","-","-","21.33A","320W","-","ITE (Commercial)","92.2%","-20°C ~ 100°C","Chassis Mount","3.38"" L x 1.40"" W x 0.37"" H (85.9mm x 35.5mm x 9.3mm)"
http://www.vicorpower.com/documents/datasheets/DCM3414x50M06A8yzz_ds.pdf,//media.digikey.com/Photos/Vicor%20Corporation/MFG_DCM3414V50M06A8M01.jpg,1102-5689-ND,DCM3414V50M06A8M01,Vicor Corporation,DC/DC CONVERTER 5V 180W,7,0,"473.53000","0","1","Bulk","VI Chip® DCM® (180W)","Active","Enclosed","16V","50V","1","5V","-","-","-","36A","180W","1.5kV","ITE (Commercial)","90.5%","-55°C ~ 100°C (With Derating)","Chassis Mount","3.38"" L x 1.40"" W x 0.37"" H (85.9mm x 35.5mm x 9.3mm)"
https://www.belfuse.com/resources/datasheets/powersolutions/ds-bps-rcm500-1000-series.pdf,//media.digikey.com/Photos/Bel%20Photos/MFG_110RCM1000.jpg,179-3039-ND,110RCM1000-24DMQF,Bel Power Solutions,DC/DC CONVERTER 24V 1000W,23,0,"556.51000","0","1","-","Melcher RCM (1000W)","Active","Enclosed, Conformal Coated","77V","137.5V","1","24V","-","-","-","42A","1000W","4.2kV","ITE (Commercial), Railway","96%","-40°C ~ 70°C","Chassis Mount","8.23"" L x 5.55"" W x 1.87"" H (209.0mm x 141.0mm x 47.4mm)"
http://www.vicorpower.com/documents/datasheets/ds_BCM4414xG0F4440yzz.pdf,//media.digikey.com/Photos/Vicor%20Corporation/MFG_BCM4414VD1E13A3C02.jpg,1102-5735-ND,BCM4414VG0F4440T02,Vicor Corporation,DC DC CONVERTER 34V,16,0,"605.75000","0","1","-","VI Chip® BCM®","Active","Enclosed","400V","700V","1","34V","-","-","-","40A","-","4.3kV","ITE (Commercial)","97.5%","-40°C ~ 100°C (With Derating)","Chassis Mount","4.35"" L x 1.40"" W x 0.37"" H (110.6mm x 35.5mm x 9.3mm)"
https://www.meanwell.com/Upload/PDF/DDR-15/DDR-15-SPEC.PDF,//media.digikey.com/Photos/Mean-Well-USA-Inc/MFG_DDR-15.jpg,1866-5046-ND,DDR-15G-24,MEAN WELL USA Inc.,DC/DC CONVERTER 24V 15W,92,0,"22.23000","0","1","-","DDR-15 (15W)","Active","Enclosed","9V","36V","1","24V","-","-","-","630mA","15W","4kV","ITE (Commercial)","86%","-40°C ~ 85°C (With Derating)","DIN Rail","2.15"" L x 0.69"" W x 3.54"" H (54.5mm x 17.5mm x 90.0mm)"
https://www.meanwell.com/Upload/PDF/DDR-30/DDR-30-SPEC.PDF,//media.digikey.com/Photos/Mean-Well-USA-Inc/MFG_DDR-30.jpg,1866-5053-ND,DDR-30G-12,MEAN WELL USA Inc.,DC/DC CONVERTER 12V 30W,40,0,"29.64000","0","1","-","DDR-30 (30W)","Active","Enclosed","9V","36V","1","12V","-","-","-","2.5A","30W","4kV","ITE (Commercial)","86%","-40°C ~ 85°C (With Derating)","DIN Rail","2.15"" L x 1.38"" W x 3.54"" H (54.5mm x 35.0mm x 90.0mm)"
https://www.cui.com/product/resource/digikeypdf/pyb10-u.pdf,//media.digikey.com/Photos/CUI%20Photos/MFG_PYB10-U.jpg,102-3162-ND,PYB10-Q48-S5-U,CUI Inc.,DC/DC CONVERTER 5V 10W,99,0,"29.88000","0","1","Tray","PYB10-U (10W)","Active","Enclosed","18V","75V","1","5V","-","-","-","2A","10W","-","-","82%","-40°C ~ 85°C","Chassis Mount","2.16"" L x 2.06"" W x 0.75"" H (54.9mm x 52.3mm x 19.1mm)"
https://www.meanwell.com/Upload/PDF/SD-50/SD-50-SPEC.PDF,//media.digikey.com/Photos/Mean-Well-USA-Inc/MFG_SD-50.jpg,1866-1074-ND,SD-50B-12,MEAN WELL USA Inc.,DC/DC CONVERTER 12V 50W,23,0,"31.13000","0","1","-","SD-50 (50W)","Active","Enclosed","19V","36V","1","12V","-","-","-","4.2A","50W","1500V","ITE (Commercial)","75%","-10°C ~ 60°C (With Derating)","Chassis Mount","6.26"" L x 3.82"" W x 1.50"" H (159.0mm x 97.0mm x 38.0mm)"
https://www.meanwell.com/Upload/PDF/RSD-30/RSD-30-SPEC.PDF,//media.digikey.com/Photos/Mean-Well-USA-Inc/MFG_RSD-30L.jpg,1866-5462-ND,RSD-30L-5,MEAN WELL USA Inc.,DC/DC CONVERTER 5V 30W,62,0,"31.63000","0","1","-","RSD-30 (30W)","Active","Enclosed","18V","72V","1","5V","-","-","-","6A","30W","4000V","ITE (Commercial), Railway","86%","-40°C ~ 70°C (With Derating)","Chassis Mount","4.45"" L x 2.36"" W x 0.98"" H (113.0mm x 60.0mm x 25.0mm)"
https://www.cui.com/product/resource/digikeypdf/pyb10-t.pdf,//media.digikey.com/Photos/CUI%20Photos/MFG_PYB10-T.jpg,102-3140-ND,PYB10-Q24-S15-T,CUI Inc.,DC/DC CONVERTER 15V 10W,47,0,"33.35000","0","1","Tray","PYB10-T (10W)","Active","Enclosed","9V","36V","1","15V","-","-","-","667mA","10W","-","-","87%","-40°C ~ 85°C","Chassis Mount","2.99"" L x 1.24"" W x 0.84"" H (76.0mm x 31.5mm x 21.2mm)"
https://www.cui.com/product/resource/digikeypdf/pyb15-u.pdf,//media.digikey.com/Photos/CUI%20Photos/MFG_PYB15-U.jpg,102-3196-ND,PYB15-Q24-D5-U,CUI Inc.,DC/DC CONVERTER +/-5V 15W,60,0,"37.65000","0","1","Tray","PYB15-U (15W)","Active","Enclosed","9V","36V","2","5V","-5V","-","-","1.5A, 1.5A","15W","-","-","86%","-40°C ~ 85°C","Chassis Mount","2.16"" L x 2.06"" W x 0.75"" H (54.9mm x 52.3mm x 19.1mm)"
https://www.cui.com/product/resource/digikeypdf/pyb15-t.pdf,//media.digikey.com/Photos/CUI%20Photos/MFG_PYB15-T.jpg,102-3187-ND,PYB15-Q24-S15-T,CUI Inc.,DC/DC CONVERTER 15V 15W,61,0,"38.40000","0","1","Tray","PYB15-T (15W)","Active","Enclosed","9V","36V","1","15V","-","-","-","1A","15W","-","-","89%","-40°C ~ 85°C","Chassis Mount","2.99"" L x 1.24"" W x 0.84"" H (76.0mm x 31.5mm x 21.2mm)"
