Datasheets,Image,Digi-Key Part Number,Manufacturer Part Number,Manufacturer,Description,Quantity Available,Factory Stock,Unit Price (USD),@ qty,Minimum Quantity,"Series","Part Status","Battery Chemistry","Rechargeability","Battery Cell Size","Number of Cells","Voltage - Rated","Capacity","Structure","Termination Style","Size / Dimension"
https://na.industrial.panasonic.com/sites/default/pidsa/files/panasonic_nimh_hhr200a.pdf,//media.digikey.com/photos/Panasonic%20Photos/L042.jpg,P010-L042-ND,HHR-200AB20L4X2,Panasonic - BSG,BATTERY PACK NIMH 9.6V 4/5 A,0,0,"44.96000","0","1","HHR","Active","Nickel Metal Hydride","Yes","4/5A","8","9.6V","2Ah","Front to Back, 2 Rows x 4 Cells","Solder Tab","1.34"" L x 0.67"" W x 6.77"" H (34.0mm x 17.0mm x 172.0mm)"
http://industrial.panasonic.com/cdbs/www-data/pdf2/ACG4000/ACG4000CE266.pdf,//media.digikey.com/photos/Panasonic%20Photos/F091.jpg,P688-F091-ND,BK-200AAB9BF9,Panasonic - BSG,BATTERY PACK NIMH 10.8V AA,0,0,"45.05000","0","1","BK","Active","Nickel Metal Hydride","Yes","AA","9","10.8V","2Ah","Side to Side, 1 Row x 9 Cells","Solder Tab","5.14"" L x 0.57"" W x 1.99"" H (130.5mm x 14.5mm x 50.5mm)"
http://data.energizer.com/pdfs/nh15-2300.pdf,//media.digikey.com/photos/Energizer%20Photos/NH15VP.JPG,N730-F071-ND,NH15BP-8F7,Energizer Battery Company,BATTERY PACK NIMH 8.4V AA,0,0,"45.19000","0","1","NH15","Active","Nickel Metal Hydride","Yes","AA","7","8.4V","2.3Ah","Side to Side, 1 Row x 7 Cells","Solder Tab","4.00"" L x 0.57"" W x 1.99"" H (101.5mm x 14.5mm x 50.5mm)"
https://na.industrial.panasonic.com/sites/default/pidsa/files/panasonic_nimh_hhr370ah.pdf,//media.digikey.com/photos/Panasonic%20Photos/F022.jpg,P637-F022-ND,HHR-370AHF2X2,Panasonic - BSG,BATTERY PACK NIMH 4.8V L-FAT A,0,0,"45.94000","0","1","HHR","Active","Nickel Metal Hydride","Yes","L-Fat A","4","4.8V","3.5Ah","Side to Side, 2 Rows x 2 Cells","Solder Tab","1.43"" L x 1.43"" W x 2.64"" H (36.4mm x 36.4mm x 67.0mm)"
https://na.industrial.panasonic.com/sites/default/pidsa/files/panasonic_nimh_hhr370ah.pdf,//media.digikey.com/photos/Panasonic%20Photos/F041.jpg,P637-F041-ND,HHR-370AHF4,Panasonic - BSG,BATTERY PACK NIMH 4.8V L-FAT A,0,0,"45.97000","0","1","HHR","Active","Nickel Metal Hydride","Yes","L-Fat A","4","4.8V","3.5Ah","Side to Side, 1 Row x 4 Cells","Solder Tab","2.87"" L x 0.72"" W x 2.64"" H (72.8mm x 18.2mm x 67.0mm)"
https://na.industrial.panasonic.com/sites/default/pidsa/files/panasonic_nimh_hhr370ah.pdf,//media.digikey.com/photos/Panasonic%20Photos/L022.jpg,P637-L022-ND,HHR-370AHL2X2,Panasonic - BSG,BATTERY PACK NIMH 4.8V L-FAT A,1,0,"46.00000","0","1","HHR","Active","Nickel Metal Hydride","Yes","L-Fat A","4","4.8V","3.5Ah","Front to Back, 2 Rows x 2 Cells","Solder Tab","1.43"" L x 0.72"" W x 5.28"" H (36.4mm x 18.2mm x 134.0mm)"
https://na.industrial.panasonic.com/sites/default/pidsa/files/panasonic_nimh_hhr300scp_0.pdf,//media.digikey.com/photos/Panasonic%20Photos/F051.jpg,P021-F051-ND,HHR-30SCPY20F5,Panasonic - BSG,BATTERY PACK NIMH 6V SC,0,0,"46.76000","0","1","HHR","Active","Nickel Metal Hydride","Yes","SC","5","6V","3Ah","Side to Side, 1 Row x 5 Cells","Solder Tab","4.53"" L x 0.91"" W x 1.69"" H (115.0mm x 23.0mm x 43.0mm)"
http://data.energizer.com/pdfs/nh12.pdf,-,N735-F071-ND,NH12BP-4F7,Energizer Battery Company,BATTERY PACK NIMH 8.4V AAA,0,0,"47.63000","0","1","NH12","Active","Nickel Metal Hydride","Yes","AAA","7","8.4V","850mAh","Side to Side, 1 Row x 7 Cells","Solder Tab","2.89"" L x 0.41"" W x 1.75"" H (73.5mm x 10.5mm x 44.5mm)"
https://na.industrial.panasonic.com/sites/default/pidsa/files/panasonic_nimh_hhr450a.pdf,//media.digikey.com/photos/Panasonic%20Photos/F051.jpg,P214-F051-ND,HHR-450AB21F5,Panasonic - BSG,BATTERY PACK NIMH 6V L-FAT A,0,0,"47.74000","0","1","HHR","Active","Nickel Metal Hydride","Yes","L-Fat A","5","6V","4.2Ah","Side to Side, 1 Row x 5 Cells","Solder Tab","3.58"" L x 0.72"" W x 2.64"" H (91.0mm x 18.2mm x 67.0mm)"
https://na.industrial.panasonic.com/sites/default/pidsa/files/panasonic_nimh_hhr380a.pdf,//media.digikey.com/photos/Panasonic%20Photos/F071.jpg,P018-F071-ND,HHR-380AB27F7,Panasonic - BSG,BATTERY PACK NIMH 8.4V L-A,0,0,"47.86000","0","1","HHR","Active","Nickel Metal Hydride","Yes","L-A","7","8.4V","3.7Ah","Side to Side, 1 Row x 7 Cells","Solder Tab","4.69"" L x 0.67"" W x 2.64"" H (119.0mm x 17.0mm x 67.0mm)"
http://data.energizer.com/pdfs/NH50-2500.pdf,//media.digikey.com/photos/Energizer%20Photos/F031.jpg,N701-F031-ND,NH50BP-2F3,Energizer Battery Company,BATTERY PACK NIMH 3.6V D,0,0,"48.20000","0","1","NH50","Active","Nickel Metal Hydride","Yes","D","3","3.6V","2.5Ah","Side to Side, 1 Row x 3 Cells","Solder Tab","4.04"" L x 1.35"" W x 2.42"" H (102.6mm x 34.2mm x 61.5mm)"
http://data.energizer.com/pdfs/nh35-2500.pdf,//media.digikey.com/photos/Energizer%20Photos/F031.jpg,N702-F031-ND,NH35BP-2F3,Energizer Battery Company,BATTERY PACK NIMH 3.6V C,0,0,"48.22000","0","1","NH35","Active","Nickel Metal Hydride","Yes","C","3","3.6V","2.5Ah","Side to Side, 1 Row x 3 Cells","Solder Tab","3.09"" L x 1.03"" W x 1.97"" H (78.6mm x 26.2mm x 50.0mm)"
https://na.industrial.panasonic.com/sites/default/pidsa/files/panasonic_nimh_hhr210a.pdf,//media.digikey.com/photos/Panasonic%20Photos/F091.jpg,P017-F091-ND,HHR-210AB18F9,Panasonic - BSG,BATTERY PACK NIMH 10.8V A,0,0,"48.41000","0","1","HHR","Active","Nickel Metal Hydride","Yes","A","9","10.8V","2.1Ah","Side to Side, 1 Row x 9 Cells","Solder Tab","6.02"" L x 0.67"" W x 1.97"" H (153.0mm x 17.0mm x 50.0mm)"
http://data.energizer.com/pdfs/nh15-2300.pdf,//media.digikey.com/photos/Energizer%20Photos/L052.jpg,N703-L052-ND,NH15VPL5X2,Energizer Battery Company,BATTERY PACK NIMH 12V AA,1,0,"49.03000","0","1","NH15","Obsolete","Nickel Metal Hydride","Yes","AA","10","12V","2.3Ah","Front to Back, 2 Rows x 5 Cells","Solder Tab","1.14"" L x 0.57"" W x 9.94"" H (29.0mm x 14.5mm x 252.5mm)"
http://industrial.panasonic.com/cdbs/www-data/pdf2/ACG4000/ACG4000CE266.pdf,//media.digikey.com/photos/Panasonic%20Photos/F025.jpg,P688-F025-ND,BK-200AAB9BF2X5,Panasonic - BSG,BATTERY PACK NIMH 12V AA,0,0,"49.92000","0","1","BK","Active","Nickel Metal Hydride","Yes","AA","10","12V","2Ah","Side to Side, 5 Rows x 2 Cells","Solder Tab","2.85"" L x 1.14"" W x 1.99"" H (72.5mm x 29.0mm x 50.5mm)"
http://industrial.panasonic.com/cdbs/www-data/pdf2/ACG4000/ACG4000CE266.pdf,//media.digikey.com/photos/Panasonic%20Photos/L025.jpg,P688-L025-ND,BK-200AAB9BL2X5,Panasonic - BSG,BATTERY PACK NIMH 12V AA,0,0,"49.92000","0","1","BK","Active","Nickel Metal Hydride","Yes","AA","10","12V","2Ah","Front to Back, 5 Rows x 2 Cells","Solder Tab","2.85"" L x 0.57"" W x 3.98"" H (72.5mm x 14.5mm x 101.0mm)"
http://industrial.panasonic.com/cdbs/www-data/pdf2/ACG4000/ACG4000CE266.pdf,//media.digikey.com/photos/Panasonic%20Photos/L052.jpg,P688-L052-ND,BK-200AAB9BL5X2,Panasonic - BSG,BATTERY PACK NIMH 12V AA,0,0,"50.01000","0","1","BK","Active","Nickel Metal Hydride","Yes","AA","10","12V","2Ah","Front to Back, 2 Rows x 5 Cells","Solder Tab","1.14"" L x 0.57"" W x 9.94"" H (29.0mm x 14.5mm x 252.5mm)"
http://industrial.panasonic.com/cdbs/www-data/pdf2/ACG4000/ACG4000CE266.pdf,//media.digikey.com/photos/Panasonic%20Photos/F101.jpg,P688-F101-ND,BK-200AAB9BF10,Panasonic - BSG,BATTERY PACK NIMH 12V AA,0,0,"50.03000","0","1","BK","Active","Nickel Metal Hydride","Yes","AA","10","12V","2Ah","Side to Side, 1 Row x 10 Cells","Solder Tab","5.71"" L x 0.57"" W x 1.99"" H (145.0mm x 14.5mm x 50.5mm)"
https://na.industrial.panasonic.com/sites/default/pidsa/files/panasonic_nimh_hhr200a.pdf,//media.digikey.com/photos/Panasonic%20Photos/F091.jpg,P010-F091-ND,HHR-200AB20F9,Panasonic - BSG,BATTERY PACK NIMH 10.8V 4/5 A,0,0,"50.47000","0","1","HHR","Active","Nickel Metal Hydride","Yes","4/5A","9","10.8V","2Ah","Side to Side, 1 Row x 9 Cells","Solder Tab","6.02"" L x 0.67"" W x 1.69"" H (153.0mm x 17.0mm x 43.0mm)"
https://na.industrial.panasonic.com/sites/default/pidsa/files/panasonic_nimh_hhr250sch.pdf,//media.digikey.com/photos/Panasonic%20Photos/F051.jpg,P638-F051-ND,HHR-250SCHF5,Panasonic - BSG,BATTERY PACK NIMH 6V SC,0,0,"50.95000","0","1","HHR","Active","Nickel Metal Hydride","Yes","SC","5","6V","2.5Ah","Side to Side, 1 Row x 5 Cells","Solder Tab","4.53"" L x 0.91"" W x 1.69"" H (115.0mm x 23.0mm x 43.0mm)"
http://data.energizer.com/pdfs/nh15-2300.pdf,//media.digikey.com/photos/Energizer%20Photos/NH15VP.JPG,N730-F024-ND,NH15BP-8F2X4,Energizer Battery Company,BATTERY PACK NIMH 9.6V AA,0,0,"51.46000","0","1","NH15","Active","Nickel Metal Hydride","Yes","AA","8","9.6V","2.3Ah","Side to Side, 4 Rows x 2 Cells","Solder Tab","2.28"" L x 1.14"" W x 1.99"" H (58.0mm x 29.0mm x 50.5mm)"
http://data.energizer.com/pdfs/nh15-2300.pdf,//media.digikey.com/photos/Energizer%20Photos/NH15VP.JPG,N730-F081-ND,NH15BP-8F8,Energizer Battery Company,BATTERY PACK NIMH 9.6V AA,0,0,"51.46000","0","1","NH15","Active","Nickel Metal Hydride","Yes","AA","8","9.6V","2.3Ah","Side to Side, 1 Row x 8 Cells","Solder Tab","4.57"" L x 0.57"" W x 1.99"" H (116.0mm x 14.5mm x 50.5mm)"
http://data.energizer.com/pdfs/nh15-2300.pdf,//media.digikey.com/photos/Energizer%20Photos/NH15VP.JPG,N730-L024-ND,NH15BP-8L2X4,Energizer Battery Company,BATTERY PACK NIMH 9.6V AA,0,0,"51.46000","0","1","NH15","Active","Nickel Metal Hydride","Yes","AA","8","9.6V","2.3Ah","Front to Back, 4 Rows x 2 Cells","Solder Tab","2.28"" L x 0.57"" W x 3.98"" H (58.0mm x 14.5mm x 101.0mm)"
http://data.energizer.com/pdfs/nh15-2300.pdf,//media.digikey.com/photos/Energizer%20Photos/NH15VP.JPG,N730-L042-ND,NH15BP-8L4X2,Energizer Battery Company,BATTERY PACK NIMH 9.6V AA,0,0,"51.46000","0","1","NH15","Active","Nickel Metal Hydride","Yes","AA","8","9.6V","2.3Ah","Front to Back, 2 Rows x 4 Cells","Solder Tab","1.14"" L x 0.57"" W x 7.95"" H (29.0mm x 14.5mm x 202.0mm)"
https://na.industrial.panasonic.com/sites/default/pidsa/files/panasonic_nimh_hhr300ch.pdf,//media.digikey.com/photos/Panasonic%20Photos/F051.jpg,P639-F051-ND,HHR-300CHF5,Panasonic - BSG,BATTERY PACK NIMH 6V C,0,0,"53.61000","0","1","HHR","Active","Nickel Metal Hydride","Yes","C","5","6V","3.1Ah","Side to Side, 1 Row x 5 Cells","Solder Tab","5.08"" L x 1.02"" W x 1.97"" H (129.0mm x 25.8mm x 50.0mm)"
https://na.industrial.panasonic.com/sites/default/pidsa/files/panasonic_nimh_hhr210a.pdf,//media.digikey.com/photos/Panasonic%20Photos/F025.jpg,P017-F025-ND,HHR-210AB18F2X5,Panasonic - BSG,BATTERY PACK NIMH 12V A,0,0,"53.69000","0","1","HHR","Active","Nickel Metal Hydride","Yes","A","10","12V","2.1Ah","Side to Side, 5 Rows x 2 Cells","Solder Tab","3.35"" L x 1.34"" W x 1.97"" H (85.0mm x 34.0mm x 50.0mm)"
https://na.industrial.panasonic.com/sites/default/pidsa/files/panasonic_nimh_hhr210a.pdf,//media.digikey.com/photos/Panasonic%20Photos/L025.jpg,P017-L025-ND,HHR-210AB18L2X5,Panasonic - BSG,BATTERY PACK NIMH 12V A,0,0,"53.69000","0","1","HHR","Active","Nickel Metal Hydride","Yes","A","10","12V","2.1Ah","Front to Back, 5 Rows x 2 Cells","Solder Tab","3.35"" L x 0.67"" W x 3.94"" H (85.0mm x 17.0mm x 100.0mm)"
https://na.industrial.panasonic.com/sites/default/pidsa/files/panasonic_nimh_hhr210a.pdf,//media.digikey.com/photos/Panasonic%20Photos/F101.jpg,P017-F101-ND,HHR-210AB18F10,Panasonic - BSG,BATTERY PACK NIMH 12V A,0,0,"53.76000","0","1","HHR","Active","Nickel Metal Hydride","Yes","A","10","12V","2.1Ah","Side to Side, 1 Row x 10 Cells","Solder Tab","6.69"" L x 0.67"" W x 1.97"" H (170.0mm x 17.0mm x 50.0mm)"
https://na.industrial.panasonic.com/sites/default/pidsa/files/panasonic_nimh_hhr210a.pdf,//media.digikey.com/photos/Panasonic%20Photos/L052.jpg,P017-L052-ND,HHR-210AB18L5X2,Panasonic - BSG,BATTERY PACK NIMH 12V A,0,0,"53.83000","0","1","HHR","Active","Nickel Metal Hydride","Yes","A","10","12V","2.1Ah","Front to Back, 2 Rows x 5 Cells","Solder Tab","1.34"" L x 0.67"" W x 9.84"" H (34.0mm x 17.0mm x 250.0mm)"
http://data.energizer.com/pdfs/nh12.pdf,-,N735-F024-ND,NH12BP-4F2X4,Energizer Battery Company,BATTERY PACK NIMH 9.6V AAA,0,0,"53.98000","0","1","NH12","Active","Nickel Metal Hydride","Yes","AAA","8","9.6V","850mAh","Side to Side, 4 Rows x 2 Cells","Solder Tab","1.65"" L x 0.83"" W x 1.75"" H (42.0mm x 21.0mm x 44.5mm)"
http://data.energizer.com/pdfs/nh12.pdf,-,N735-F081-ND,NH12BP-4F8,Energizer Battery Company,BATTERY PACK NIMH 9.6V AAA,0,0,"53.98000","0","1","NH12","Active","Nickel Metal Hydride","Yes","AAA","8","9.6V","850mAh","Side to Side, 1 Row x 8 Cells","Solder Tab","3.30"" L x 0.41"" W x 1.75"" H (84.0mm x 10.5mm x 44.5mm)"
http://data.energizer.com/pdfs/nh12.pdf,-,N735-L024-ND,NH12BP-4L2X4,Energizer Battery Company,BATTERY PACK NIMH 9.6V AAA,0,0,"53.98000","0","1","NH12","Active","Nickel Metal Hydride","Yes","AAA","8","9.6V","850mAh","Side to Side, 2 Rows x 4 Cells","Solder Tab","1.65"" L x 0.83"" W x 1.75"" H (42.0mm x 21.0mm x 44.5mm)"
http://data.energizer.com/pdfs/nh12.pdf,-,N735-L042-ND,NH12BP-4L4X2,Energizer Battery Company,BATTERY PACK NIMH 9.6V AAA,0,0,"53.98000","0","1","NH12","Active","Nickel Metal Hydride","Yes","AAA","8","9.6V","850mAh","Side to Side, 4 Rows x 2 Cells","Solder Tab","1.65"" L x 0.83"" W x 1.75"" H (42.0mm x 21.0mm x 44.5mm)"
https://na.industrial.panasonic.com/sites/default/pidsa/files/panasonic_nimh_hhr380a.pdf,//media.digikey.com/photos/Panasonic%20Photos/L024.jpg,P018-L024-ND,HHR-380AB27L2X4,Panasonic - BSG,BATTERY PACK NIMH 9.6V L-A,0,0,"54.59000","0","1","HHR","Active","Nickel Metal Hydride","Yes","L-A","8","9.6V","3.7Ah","Front to Back, 4 Rows x 2 Cells","Solder Tab","2.68"" L x 0.67"" W x 5.28"" H (68.0mm x 17.0mm x 134.0mm)"
https://na.industrial.panasonic.com/sites/default/pidsa/files/panasonic_nimh_hhr380a.pdf,//media.digikey.com/photos/Panasonic%20Photos/F024.jpg,P018-F024-ND,HHR-380AB27F2X4,Panasonic - BSG,BATTERY PACK NIMH 9.6V L-A,0,0,"54.60000","0","1","HHR","Active","Nickel Metal Hydride","Yes","L-A","8","9.6V","3.7Ah","Side to Side, 4 Rows x 2 Cells","Solder Tab","2.68"" L x 1.34"" W x 2.64"" H (68.0mm x 34.0mm x 67.0mm)"
https://na.industrial.panasonic.com/sites/default/pidsa/files/panasonic_nimh_hhr380a.pdf,//media.digikey.com/photos/Panasonic%20Photos/F081.jpg,P018-F081-ND,HHR-380AB27F8,Panasonic - BSG,BATTERY PACK NIMH 9.6V L-A,0,0,"54.65000","0","1","HHR","Active","Nickel Metal Hydride","Yes","L-A","8","9.6V","3.7Ah","Side to Side, 1 Row x 8 Cells","Solder Tab","5.35"" L x 0.67"" W x 2.64"" H (136.0mm x 17.0mm x 67.0mm)"
https://na.industrial.panasonic.com/sites/default/pidsa/files/panasonic_nimh_hhr380a.pdf,//media.digikey.com/photos/Panasonic%20Photos/L042.jpg,P018-L042-ND,HHR-380AB27L4X2,Panasonic - BSG,BATTERY PACK NIMH 9.6V L-A,0,0,"54.68000","0","1","HHR","Active","Nickel Metal Hydride","Yes","L-A","8","9.6V","3.7Ah","Front to Back, 2 Rows x 4 Cells","Solder Tab","1.34"" L x 0.67"" W x 10.55"" H (34.0mm x 17.0mm x 268.0mm)"
https://na.industrial.panasonic.com/sites/default/pidsa/files/panasonic_nimh_hhr200a.pdf,//media.digikey.com/photos/Panasonic%20Photos/L025.jpg,P010-L025-ND,HHR-200AB20L2X5,Panasonic - BSG,BATTERY PACK NIMH 12V 4/5 A,0,0,"55.97000","0","1","HHR","Active","Nickel Metal Hydride","Yes","4/5A","10","12V","2Ah","Front to Back, 5 Rows x 2 Cells","Solder Tab","3.35"" L x 0.67"" W x 3.39"" H (85.0mm x 17.0mm x 86.0mm)"
https://na.industrial.panasonic.com/sites/default/pidsa/files/panasonic_nimh_hhr300scp_0.pdf,//media.digikey.com/photos/Panasonic%20Photos/F023.jpg,P021-F023-ND,HHR-30SCPY20F2X3,Panasonic - BSG,BATTERY PACK NIMH 7.2V SC,0,0,"55.98000","0","1","HHR","Active","Nickel Metal Hydride","Yes","SC","6","7.2V","3Ah","Side to Side, 3 Rows x 2 Cells","Solder Tab","2.72"" L x 1.81"" W x 1.69"" H (69.0mm x 46.0mm x 43.0mm)"
https://na.industrial.panasonic.com/sites/default/pidsa/files/panasonic_nimh_hhr300scp_0.pdf,//media.digikey.com/photos/Panasonic%20Photos/L023.jpg,P021-L023-ND,HHR-30SCPY20L2X3,Panasonic - BSG,BATTERY PACK NIMH 7.2V SC,0,0,"55.98000","0","1","HHR","Active","Nickel Metal Hydride","Yes","SC","6","7.2V","3Ah","Front to Back, 3 Rows x 2 Cells","Solder Tab","2.72"" L x 0.91"" W x 3.39"" H (69.0mm x 23.0mm x 86.0mm)"
https://na.industrial.panasonic.com/sites/default/pidsa/files/panasonic_nimh_hhr200a.pdf,//media.digikey.com/photos/Panasonic%20Photos/F025.jpg,P010-F025-ND,HHR-200AB20F2X5,Panasonic - BSG,BATTERY PACK NIMH 12V 4/5 A,0,0,"55.98000","0","1","HHR","Active","Nickel Metal Hydride","Yes","4/5A","10","12V","2Ah","Side to Side, 5 Rows x 2 Cells","Solder Tab","3.35"" L x 1.34"" W x 1.69"" H (85.0mm x 34.0mm x 43.0mm)"
https://na.industrial.panasonic.com/sites/default/pidsa/files/panasonic_nimh_hhr300scp_0.pdf,//media.digikey.com/photos/Panasonic%20Photos/L032.jpg,P021-L032-ND,HHR-30SCPY20L3X2,Panasonic - BSG,BATTERY PACK NIMH 7.2V SC,0,0,"56.04000","0","1","HHR","Active","Nickel Metal Hydride","Yes","SC","6","7.2V","3Ah","Front to Back, 2 Rows x 3 Cells","Solder Tab","1.81"" L x 0.91"" W x 5.08"" H (46.0mm x 23.0mm x 129.0mm)"
https://na.industrial.panasonic.com/sites/default/pidsa/files/panasonic_nimh_hhr200a.pdf,//media.digikey.com/photos/Panasonic%20Photos/F101.jpg,P010-F101-ND,HHR-200AB20F10,Panasonic - BSG,BATTERY PACK NIMH 12V 4/5 A,0,0,"56.04000","0","1","HHR","Active","Nickel Metal Hydride","Yes","4/5A","10","12V","2Ah","Side to Side, 1 Row x 10 Cells","Solder Tab","6.69"" L x 0.67"" W x 1.69"" H (170.0mm x 17.0mm x 43.0mm)"
https://na.industrial.panasonic.com/sites/default/pidsa/files/panasonic_nimh_hhr300scp_0.pdf,//media.digikey.com/photos/Panasonic%20Photos/F061.jpg,P021-F061-ND,HHR-30SCPY20F6,Panasonic - BSG,BATTERY PACK NIMH 7.2V SC,0,0,"56.05000","0","1","HHR","Active","Nickel Metal Hydride","Yes","SC","6","7.2V","3Ah","Side to Side, 1 Row x 6 Cells","Solder Tab","5.43"" L x 0.91"" W x 1.69"" H (138.0mm x 23.0mm x 43.0mm)"
https://na.industrial.panasonic.com/sites/default/pidsa/files/panasonic_nimh_hhr200a.pdf,//media.digikey.com/photos/Panasonic%20Photos/L052.jpg,P010-L052-ND,HHR-200AB20L5X2,Panasonic - BSG,BATTERY PACK NIMH 12V 4/5 A,0,0,"56.13000","0","1","HHR","Active","Nickel Metal Hydride","Yes","4/5A","10","12V","2Ah","Front to Back, 2 Rows x 5 Cells","Solder Tab","1.34"" L x 0.67"" W x 8.46"" H (34.0mm x 17.0mm x 215.0mm)"
https://na.industrial.panasonic.com/sites/default/pidsa/files/panasonic_nimh_hhr450a.pdf,//media.digikey.com/photos/Panasonic%20Photos/F023.jpg,P214-F023-ND,HHR-450AB21F2X3,Panasonic - BSG,BATTERY PACK NIMH 7.2V L-FAT A,0,0,"57.18000","0","1","HHR","Active","Nickel Metal Hydride","Yes","L-Fat A","6","7.2V","4.2Ah","Side to Side, 3 Rows x 2 Cells","Solder Tab","2.15"" L x 1.43"" W x 2.64"" H (54.6mm x 36.4mm x 67.0mm)"
https://na.industrial.panasonic.com/sites/default/pidsa/files/panasonic_nimh_hhr450a.pdf,//media.digikey.com/photos/Panasonic%20Photos/L023.jpg,P214-L023-ND,HHR-450AB21L2X3,Panasonic - BSG,BATTERY PACK NIMH 7.2V L-FAT A,0,0,"57.18000","0","1","HHR","Active","Nickel Metal Hydride","Yes","L-Fat A","6","7.2V","4.2Ah","Front to Back, 3 Rows x 2 Cells","Solder Tab","2.15"" L x 0.72"" W x 5.28"" H (54.6mm x 18.2mm x 134.0mm)"
https://na.industrial.panasonic.com/sites/default/pidsa/files/panasonic_nimh_hhr450a.pdf,//media.digikey.com/photos/Panasonic%20Photos/F061.jpg,P214-F061-ND,HHR-450AB21F6,Panasonic - BSG,BATTERY PACK NIMH 7.2V L-FAT A,0,0,"57.22000","0","1","HHR","Active","Nickel Metal Hydride","Yes","L-Fat A","6","7.2V","4.2Ah","Side to Side, 1 Row x 6 Cells","Solder Tab","4.30"" L x 0.72"" W x 2.64"" H (109.2mm x 18.2mm x 67.0mm)"
https://na.industrial.panasonic.com/sites/default/pidsa/files/panasonic_nimh_hhr450a.pdf,//media.digikey.com/photos/Panasonic%20Photos/L032.jpg,P214-L032-ND,HHR-450AB21L3X2,Panasonic - BSG,BATTERY PACK NIMH 7.2V L-FAT A,0,0,"57.25000","0","1","HHR","Active","Nickel Metal Hydride","Yes","L-Fat A","6","7.2V","4.2Ah","Front to Back, 2 Rows x 3 Cells","Solder Tab","1.43"" L x 0.72"" W x 7.91"" H (36.4mm x 18.2mm x 201.0mm)"
https://na.industrial.panasonic.com/sites/default/pidsa/files/panasonic_nimh_hhr370ah.pdf,//media.digikey.com/photos/Panasonic%20Photos/F051.jpg,P637-F051-ND,HHR-370AHF5,Panasonic - BSG,BATTERY PACK NIMH 6V L-FAT A,0,0,"57.38000","0","1","HHR","Active","Nickel Metal Hydride","Yes","L-Fat A","5","6V","3.5Ah","Side to Side, 1 Row x 5 Cells","Solder Tab","3.58"" L x 0.72"" W x 2.64"" H (91.0mm x 18.2mm x 67.0mm)"
http://data.energizer.com/pdfs/nh15-2300.pdf,//media.digikey.com/photos/Energizer%20Photos/NH15VP.JPG,N730-F091-ND,NH15BP-8F9,Energizer Battery Company,BATTERY PACK NIMH 10.8V AA,0,0,"57.73000","0","1","NH15","Active","Nickel Metal Hydride","Yes","AA","9","10.8V","2.3Ah","Side to Side, 1 Row x 9 Cells","Solder Tab","5.14"" L x 0.57"" W x 1.99"" H (130.5mm x 14.5mm x 50.5mm)"
http://data.energizer.com/pdfs/nh12.pdf,-,N735-F091-ND,NH12BP-4F9,Energizer Battery Company,BATTERY PACK NIMH 10.8V AAA,0,0,"60.33000","0","1","NH12","Active","Nickel Metal Hydride","Yes","AAA","9","10.8V","850mAh","Side to Side, 1 Row x 9 Cells","Solder Tab","3.72"" L x 0.41"" W x 1.75"" H (94.5mm x 10.5mm x 44.5mm)"
https://na.industrial.panasonic.com/sites/default/pidsa/files/panasonic_nimh_hhr250sch.pdf,//media.digikey.com/photos/Panasonic%20Photos/F023.jpg,P638-F023-ND,HHR-250SCHF2X3,Panasonic - BSG,BATTERY PACK NIMH 7.2V SC,0,0,"61.01000","0","1","HHR","Active","Nickel Metal Hydride","Yes","SC","6","7.2V","2.5Ah","Side to Side, 3 Rows x 2 Cells","Solder Tab","2.72"" L x 1.81"" W x 1.69"" H (69.0mm x 46.0mm x 43.0mm)"
https://na.industrial.panasonic.com/sites/default/pidsa/files/panasonic_nimh_hhr250sch.pdf,//media.digikey.com/photos/Panasonic%20Photos/L023.jpg,P638-L023-ND,HHR-250SCHL2X3,Panasonic - BSG,BATTERY PACK NIMH 7.2V SC,0,0,"61.01000","0","1","HHR","Active","Nickel Metal Hydride","Yes","SC","6","7.2V","2.5Ah","Front to Back, 3 Rows x 2 Cells","Solder Tab","2.72"" L x 0.91"" W x 3.39"" H (69.0mm x 23.0mm x 86.0mm)"
https://na.industrial.panasonic.com/sites/default/pidsa/files/panasonic_nimh_hhr250sch.pdf,//media.digikey.com/photos/Panasonic%20Photos/F061.jpg,P638-F061-ND,HHR-250SCHF6,Panasonic - BSG,BATTERY PACK NIMH 7.2V SC,0,0,"61.07000","0","1","HHR","Active","Nickel Metal Hydride","Yes","SC","6","7.2V","2.5Ah","Side to Side, 1 Row x 6 Cells","Solder Tab","5.43"" L x 0.91"" W x 1.69"" H (138.0mm x 23.0mm x 43.0mm)"
https://na.industrial.panasonic.com/sites/default/pidsa/files/panasonic_nimh_hhr250sch.pdf,//media.digikey.com/photos/Panasonic%20Photos/L032.jpg,P638-L032-ND,HHR-250SCHL3X2,Panasonic - BSG,BATTERY PACK NIMH 7.2V SC,0,0,"61.07000","0","1","HHR","Active","Nickel Metal Hydride","Yes","SC","6","7.2V","2.5Ah","Front to Back, 2 Rows x 3 Cells","Solder Tab","1.81"" L x 0.91"" W x 5.08"" H (46.0mm x 23.0mm x 129.0mm)"
