Datasheets,Image,Digi-Key Part Number,Manufacturer Part Number,Manufacturer,Description,Quantity Available,Factory Stock,Unit Price (USD),@ qty,Minimum Quantity,"Series","Part Status","Type","Voltage - Primary","Voltage - Secondary (Full Load)","Current - Output (Max)","Primary Winding(s)","Secondary Winding(s)","Center Tap","Power - Max","Mounting Type","Termination Style","Size / Dimension","Height - Seated (Max)","Voltage - Isolation","Weight"
https://belfuse.com/resources/datasheets/signaltransformer/ds-st-lp-series.pdf,//media.digikey.com/photos/Signal%20Transformers%20Photos/LP-12-200.JPG,595-1313-ND,LP-12-200,Signal Transformer,XFRMR SEMI-TORO 2VA THRU HOLE,198,0,"11.59000","0","1","LP","Active","Semi-Toroidal","115V, 230V","Parallel 6.3V, Series 12.6V","Parallel 400mA, Series 200mA","Dual","Dual","No","2VA","Through Hole","PC Pin","47.50mm L x 39.60mm W","16.50mm","1500Vrms","0.313 lb (141.97g)"
http://catalog.triadmagnetics.com/Asset/FD5-24.pdf,//media.digikey.com/Photos/Triad%20Magnetics%20Photos/FD5-24.jpg,237-1739-ND,FD5-24,Triad Magnetics,XFMR LAM 24VCT 12VA CHAS MNT,355,67,"11.75000","0","1","Quick Pack","Active","Laminated Core","115V, 230V","24V","500mA","Dual","Single","Yes","12VA","Chassis Mount","Solder, Quick Connect - 0.187"" (4.7mm)","71.42mm L x 34.93mm W","41.28mm","2500VAC","0.7 lb (317.51g)"
https://belfuse.com/resources/datasheets/signaltransformer/ds-st-lp-series.pdf,//media.digikey.com/photos/Signal%20Transformers%20Photos/LP-12-450.JPG,595-1314-ND,LP-12-450,Signal Transformer,XFRMR SEMI-TORO 6VA THRU HOLE,188,0,"11.96000","0","1","LP","Active","Semi-Toroidal","115V, 230V","Parallel 6.3V, Series 12.6V","Parallel 900mA, Series 450mA","Dual","Dual","No","6VA","Through Hole","PC Pin","47.50mm L x 39.60mm W","21.60mm","1500Vrms","0.438 lb (198.67g)"
http://www.tamuracorp.com/clientuploads/pdfs/engineeringdocs/PL10-XX-130B.pdf,//media.digikey.com/photos/Tamura%20Photos/PL10-xx-130B.jpg,MT3115-ND,PL10-16-130B,Tamura,XFRMR LAMINATED 10VA THRU HOLE,180,0,"11.97000","0","1","PL10-xx130B","Active","Laminated Core","115V, 230V","Parallel 8V, Series 16V","Parallel 1.25A, Series 620mA","Dual","Dual","No","10VA","Through Hole","PC Pin","47.60mm L x 39.70mm W","36.20mm","3500Vrms","-"
http://catalog.triadmagnetics.com/Asset/VPP20-1000.pdf,//media.digikey.com/photos/Triad%20Magnetics%20Photos/XFORMER%2020.0VA%20TO61-1617.jpg,237-1070-ND,VPP20-1000,Triad Magnetics,XFRMR LAMINATED 20VA THRU HOLE,1156,600,"12.00000","0","1","PC Mount: World Series™","Active","Laminated Core","115V, 230V","Parallel 10V, Series 20V","Parallel 2A, Series 1A","Dual","Dual","No","20VA","Through Hole","PC Pin","57.15mm L x 47.63mm W","41.28mm","4000Vrms","0.9 lb (408.23g)"
http://catalog.triadmagnetics.com/Asset/VPP16-1250.pdf,//media.digikey.com/photos/Triad%20Magnetics%20Photos/XFORMER%2020.0VA%20TO61-1617.jpg,237-1069-ND,VPP16-1250,Triad Magnetics,XFRMR LAMINATED 20VA THRU HOLE,632,1720,"12.00000","0","1","PC Mount: World Series™","Active","Laminated Core","115V, 230V","Parallel 8V, Series 16V","Parallel 2.5A, Series 1.25A","Dual","Dual","No","20VA","Through Hole","PC Pin","57.15mm L x 47.63mm W","41.28mm","4000Vrms","0.9 lb (408.23g)"
http://catalog.triadmagnetics.com/Asset/VPP12-1600.pdf,//media.digikey.com/photos/Triad%20Magnetics%20Photos/XFORMER%2020.0VA%20TO61-1617.jpg,237-1068-ND,VPP12-1600,Triad Magnetics,XFRMR LAMINATED 20VA THRU HOLE,457,800,"12.00000","0","1","PC Mount: World Series™","Active","Laminated Core","115V, 230V","Parallel 6.3V, Series 12.6V","Parallel 3.2A, Series 1.6A","Dual","Dual","No","20VA","Through Hole","PC Pin","57.15mm L x 47.63mm W","41.28mm","4000Vrms","0.9 lb (408.23g)"
http://www.tamuracorp.com/clientuploads/pdfs/engineeringdocs/PL10-XX-130B.pdf,//media.digikey.com/photos/Tamura%20Photos/PL10-xx-130B.jpg,MT3133-ND,PL10-28-130B,Tamura,XFRMR LAMINATED 10VA THRU HOLE,1041,0,"12.03000","0","1","PL10-xx130B","Active","Laminated Core","115V, 230V","Parallel 14V, Series 28V","Parallel 720mA, Series 360mA","Dual","Dual","No","10VA","Through Hole","PC Pin","47.60mm L x 39.70mm W","36.20mm","3500Vrms","-"
https://belfuse.com/resources/241.pdf,//media.digikey.com/photos/Signal%20Transformers%20Photos/DP-241-4-Series.jpg,595-1080-ND,DP-241-5-16,Signal Transformer,XFRMR LAMINATED 12VA CHAS MOUNT,147,0,"12.26000","0","1","Two-4-One™","Active","Laminated Core","115V, 230V","16V","800mA","Dual","Single","Yes","12VA","Chassis Mount","Solder, Quick Connect","71.40mm L x 36.30mm W","42.80mm","2500Vrms","0.7 lb (317.51g)"
http://catalog.triadmagnetics.com/Asset/F6-12.pdf,//media.digikey.com/Photos/Triad%20Magnetics%20Photos/F6-12.jpg,237-1700-ND,F6-12,Triad Magnetics,XFRMR LAMINATED THRU HOLE,130,46,"12.95000","0","1","Quick Pack","Active","Laminated Core","115V","12.6V","2.5A","Single","Single","Yes","30VA","Chassis Mount","Solder, Quick Connect - 0.187"" (4.7mm)","82.55mm L x 42.85mm W","49.20mm","2500VAC","1.1 lbs (499g)"
http://www.tamuracorp.com/clientuploads/pdfs/engineeringdocs/3FS-5XX.pdf,//media.digikey.com/Photos/Tamura%20Photos/3FS-5.jpg,MT2208-ND,3FS-512,Tamura,XFRMR LAMINATED 12VA THRU HOLE,300,0,"13.05000","0","1","3FS-5xx","Active","Laminated Core","115V","Parallel 6.3V, Series 12.6V","Parallel 2A, Series 1A","Single","Dual","No","12VA","Through Hole","PC Pin","48.50mm L x 41.52mm W","38.00mm","2500Vrms","-"
http://www.tamuracorp.com/clientuploads/pdfs/engineeringdocs/3FS-5XX.pdf,//media.digikey.com/Photos/Tamura%20Photos/3FS-5.jpg,MT2228-ND,3FS-536,Tamura,XFRMR LAMINATED 12VA THRU HOLE,219,0,"13.05000","0","1","3FS-5xx","Active","Laminated Core","115V","Parallel 18V, Series 36V","Parallel 700mA, Series 350mA","Single","Dual","No","12VA","Through Hole","PC Pin","48.50mm L x 41.52mm W","38.00mm","2500Vrms","-"
https://belfuse.com/resources/ST.pdf,//media.digikey.com/photos/Signal%20Transformers%20Photos/ST-6-12.JPG,595-1174-ND,ST-6-20,Signal Transformer,XFRMR LAMINATED 20VA THRU HOLE,805,0,"13.28000","0","1","ST","Active","Laminated Core","115V","Parallel 10V, Series 20V","Parallel 2A, Series 1A","Single","Dual","No","20VA","Through Hole","PC Pin","57.20mm L x 47.60mm W","36.90mm","2500Vrms","0.8 lb (362.87g)"
http://catalog.triadmagnetics.com/Asset/F-40X.pdf,//media.digikey.com/Photos/Triad%20Magnetics%20Photos/F-40X.jpg,237-1995-ND,F-40X,Triad Magnetics,POWER XFMR CHASSIS MOUNT W/LEADS,148,40,"13.42000","0","1","Single Secondary","Active","Laminated Core","115V","26.8V","1A","Single","Single","Yes","26.8VA","Chassis Mount","Wire Leads","84.12mm L x 50.80mm W","49.20mm","1500Vrms","1.3 lbs (589.7g)"
https://belfuse.com/resources/14A.pdf,//media.digikey.com/photos/Signal%20Transformers%20Photos/14A-20-%20SERIES.jpg,595-1026-ND,14A-20-28,Signal Transformer,XFRMR LAMINATED 20VA THRU HOLE,526,0,"13.61000","0","1","One-4-All™","Active","Laminated Core","115V, 230V","Parallel 14V, Series 28V","Parallel 1.44A, Series 720mA","Dual","Dual","No","20VA","Through Hole","PC Pin","57.20mm L x 47.60mm W","41.30mm","4000Vrms","0.9 lb (408.23g)"
http://catalog.triadmagnetics.com/Asset/FP20-600.pdf,//media.digikey.com/photos/Triad%20Magnetics%20Photos/XFORMER%2012.0VA%20TO61-1618.jpg,237-1003-ND,FP20-600,Triad Magnetics,XFRMR LAMINATED 12VA THRU HOLE,105,0,"14.38000","0","1","FP","Active","Laminated Core","115V, 230V","Parallel 10V, Series 20V","Parallel 1.2A, Series 600mA","Dual","Dual","No","12VA","Through Hole","PC Pin","63.50mm L x 50.80mm W","26.97mm","2000Vrms","0.688 lb (312.07g)"
https://www.hammfg.com/electronics/transformers/power/166.pdf,//media.digikey.com/photos/Hammond%20Mfg%20Photos/166%20Series.jpg,HM519-ND,166J12,Hammond Manufacturing,XFRMR LAMINATED 12.6VA CHAS MNT,115,277,"14.70000","0","1","166","Active","Laminated Core","115V","12.6V","1A","Single","Single","Yes","12.6VA","Chassis Mount","Wire Leads","71.37mm L x 41.40mm W","42.93mm","2000Vrms","0.7 lb (317.51g)"
https://belfuse.com/resources/ST.pdf,//media.digikey.com/photos/Signal%20Transformers%20Photos/DST-6-36.jpg,595-1227-ND,DST-6-36,Signal Transformer,XFRMR LAMINATED 20VA THRU HOLE,198,0,"14.75000","0","1","DST","Active","Laminated Core","115V, 230V","Parallel 18V, Series 36V","Parallel 1.1A, Series 550mA","Dual","Dual","No","20VA","Through Hole","PC Pin","57.20mm L x 47.60mm W","36.90mm","2500Vrms","0.8 lb (362.87g)"
https://belfuse.com/resources/241.pdf,//media.digikey.com/photos/Signal%20Transformers%20Photos/SINGLE%20XFORMER%20TO63-1810.jpg,595-1052-ND,241-6-20,Signal Transformer,XFRMR LAMINATED 30VA CHAS MOUNT,153,0,"14.91000","0","1","Two-4-One™","Active","Laminated Core","115V","20V","1.5A","Single","Single","Yes","30VA","Chassis Mount","Solder, Quick Connect","82.60mm L x 44.30mm W","49.80mm","2500Vrms","1.1 lbs (499g)"
https://belfuse.com/resources/PC.pdf,//media.digikey.com/photos/Signal%20Transformers%20Photos/DUAL%20XFORMER%2024VA%20TO63-1811.jpg,595-1146-ND,DPC-24-1000,Signal Transformer,XFRMR LAMINATED 24VA THRU HOLE,399,0,"15.09000","0","1","DPC","Active","Laminated Core","115V, 230V","Parallel 12V, Series 24V","Parallel 2A, Series 1A","Dual","Dual","No","24VA","Through Hole","PC Pin","41.30mm L x 57.20mm W","34.93mm","1500Vrms","0.75 lb (340.19g)"
http://catalog.triadmagnetics.com/Asset/VPP10-3000.pdf,//media.digikey.com/photos/Triad%20Magnetics%20Photos/XFORMER%2030.0VA%20TO61-1617.jpg,237-1074-ND,VPP10-3000,Triad Magnetics,XFRMR LAMINATED 30VA THRU HOLE,134,210,"15.09000","0","1","PC Mount: World Series™","Active","Laminated Core","115V, 230V","Parallel 5V, Series 10V","Parallel 6A, Series 3A","Dual","Dual","No","30VA","Through Hole","PC Pin","66.68mm L x 55.55mm W","39.67mm","4000Vrms","1.2 lbs (544.3g)"
https://belfuse.com/resources/datasheets/signaltransformer/ds-st-lp-series.pdf,//media.digikey.com/photos/Signal%20Transformers%20Photos/LP-40-600.jpg,595-1321-ND,LP-16-1500,Signal Transformer,XFRMR SEMI-TORO 24VA THRU HOLE,142,0,"15.92000","0","1","LP","Active","Semi-Toroidal","115V, 230V","Parallel 8V, Series 16V","Parallel 3A, Series 1.5A","Dual","Dual","No","24VA","Through Hole","PC Pin","72.90mm L x 57.20mm W","31.80mm","1500Vrms","0.938 lb (425.47g)"
http://catalog.triadmagnetics.com/Asset/FS20-1800-C2.pdf,//media.digikey.com/Photos/Triad%20Magnetics%20Photos/FS56-020-C2-B.jpg,237-1515-5-ND,FS20-1800-C2,Triad Magnetics,XFRMR LAMINATED 36VA THRU HOLE,136,736,"16.86000","0","1","Split Pack™, Class 2/3, FS","Active","Laminated Core","115V, 230V","Parallel 10V, Series 20V","Parallel 3.6A, Series 1.8A","Dual","Dual","No","36VA","Through Hole","PC Pin","66.68mm L x 55.55mm W","39.67mm","4200Vrms","1.1 lbs (499g)"
https://belfuse.com/resources/datasheets/signaltransformer/ds-st-lp-series.pdf,//media.digikey.com/photos/Signal%20Transformers%20Photos/LP-40-600.jpg,595-1345-ND,LP-40-600,Signal Transformer,XFRMR SEMI-TORO 24VA THRU HOLE,970,0,"16.92000","0","1","LP","Active","Semi-Toroidal","115V, 230V","Parallel 20V, Series 40V","Parallel 1.2A, Series 600mA","Dual","Dual","No","24VA","Through Hole","PC Pin","72.90mm L x 57.20mm W","31.80mm","1500Vrms","0.938 lb (425.47g)"
https://belfuse.com/resources/datasheets/signaltransformer/ds-st-lp-series.pdf,//media.digikey.com/photos/Signal%20Transformers%20Photos/LP-40-600.jpg,595-1325-ND,LP-20-1200,Signal Transformer,XFRMR SEMI-TORO 24VA THRU HOLE,178,0,"17.34000","0","1","LP","Active","Semi-Toroidal","115V, 230V","Parallel 10V, Series 20V","Parallel 2.4A, Series 1.2A","Dual","Dual","No","24VA","Through Hole","PC Pin","72.90mm L x 57.20mm W","31.80mm","1500Vrms","0.938 lb (425.47g)"
http://www.tamuracorp.com/clientuploads/pdfs/engineeringdocs/PL20-XX-130B.pdf,//media.digikey.com/photos/Tamura%20Photos/PL20-xx-130B.jpg,MT3110-ND,PL20-12-130B,Tamura,XFRMR LAMINATED 20VA THRU HOLE,403,0,"17.81000","0","1","PL20-xx-130B","Active","Laminated Core","115V, 230V","Parallel 6.3V, Series 12.6V","Parallel 3.2A, Series 1.6A","Dual","Dual","No","20VA","Through Hole","PC Pin","57.20mm L x 47.60mm W","41.28mm","3500Vrms","-"
http://www.tamuracorp.com/clientuploads/pdfs/engineeringdocs/PL20-XX-130B.pdf,//media.digikey.com/photos/Tamura%20Photos/PL20-xx-130B.jpg,MT3134-ND,PL20-28-130B,Tamura,XFRMR LAMINATED 20VA THRU HOLE,234,0,"17.81000","0","1","PL20-xx-130B","Active","Laminated Core","115V, 230V","Parallel 14V, Series 28V","Parallel 1.44A, Series 720mA","Dual","Dual","No","20VA","Through Hole","PC Pin","57.20mm L x 47.60mm W","41.28mm","3500Vrms","-"
http://catalog.triadmagnetics.com/Asset/F7-20.pdf,//media.digikey.com/Photos/Triad%20Magnetics%20Photos/F7-20.jpg,237-1712-ND,F7-20,Triad Magnetics,XFRMR LAMINATED THRU HOLE,386,0,"18.07000","0","1","Quick Pack","Active","Laminated Core","115V","20V","2.8A","Single","Single","Yes","56VA","Chassis Mount","Solder, Quick Connect - 0.187"" (4.7mm)","93.65mm L x 46.02mm W","57.15mm","2500VAC","1.7 lbs (771.1g)"
http://catalog.triadmagnetics.com/Asset/F7-16.pdf,//media.digikey.com/Photos/Triad%20Magnetics%20Photos/F7-16.JPG,237-1711-ND,F7-16,Triad Magnetics,XFRMR LAMINATED THRU HOLE,109,153,"18.07000","0","1","Quick Pack","Active","Laminated Core","115V","16V","3.5A","Single","Single","Yes","56VA","Chassis Mount","Solder, Quick Connect - 0.187"" (4.7mm)","93.65mm L x 46.02mm W","57.15mm","2500VAC","1.7 lbs (771.1g)"
http://catalog.triadmagnetics.com/Asset/TCT50-08E07AB.pdf,//media.digikey.com/Photos/Triad%20Magnetics%20Photos/MFG_TCT40-AB.jpg,237-1607-ND,TCT50-08E07AB,Triad Magnetics,XFRMR LAMINATED 50VA CHAS MOUNT,2278,1257,"18.28000","0","1","Class 2, TCT","Active","Laminated Core","120V, 240V","12V","4.17A","Single, Multiple Taps","Single","No","50VA","Chassis Mount","Solder, Quick Connect","92.46mm L x 56.67mm W","57.40mm","1500Vrms","2 lbs (907.2g)"
http://catalog.triadmagnetics.com/Asset/TCT50-05E07AB.pdf,//media.digikey.com/Photos/Triad%20Magnetics%20Photos/MFG_TCT40-AB.jpg,237-1612-ND,TCT50-05E07AB,Triad Magnetics,XFRMR LAMINATED 50VA CHAS MOUNT,137,209,"18.28000","0","1","Class 2, TCT","Active","Laminated Core","120V, 208V, 240V","24V","2.08A","Single, Multiple Taps","Single","No","50VA","Chassis Mount","Solder, Quick Connect","92.46mm L x 56.67mm W","57.40mm","1500Vrms","2 lbs (907.2g)"
http://catalog.triadmagnetics.com/Asset/F-56X.pdf,//media.digikey.com/photos/Triad%20Magnetics%20Photos/F-56X.jpg,237-2003-ND,F-56X,Triad Magnetics,POWER XFMR CHASSIS MOUNT W/LEADS,127,48,"18.53000","0","1","Single Secondary","Active","Laminated Core","115V","25.2V","2.8A","Single","Single","Yes","71VA","Chassis Mount","Wire Leads","101.60mm L x 63.50mm W","65.15mm","1500Vrms","2.5 lbs (1.1kg)"
//media.digikey.com/pdf/Data%20Sheets/AlfaMag%20Elect%20PDFs/L01_Series.pdf,//media.digikey.com/Photos/AlfaMag%20Electronics%20Photos/L01-63xx.jpg,TE2238-ND,L01-6330,"Amgis, LLC",XFRMR TOROIDAL 7VA THRU HOLE,571,0,"18.69000","0","1","L01","Active","Toroidal","115V, 230V","Parallel 7V, Series 14V","Parallel 1A, Series 500mA","Dual","Dual","No","7VA","Through Hole","PC Pin","49.70mm L x 49.70mm W","23.10mm","4000Vrms","0.384 lb (174.18g)"
//media.digikey.com/pdf/Data%20Sheets/AlfaMag%20Elect%20PDFs/L01_Series.pdf,//media.digikey.com/Photos/AlfaMag%20Electronics%20Photos/L01-63xx.jpg,TE2240-ND,L01-6332,"Amgis, LLC",XFRMR TOROIDAL 7VA THRU HOLE,129,0,"18.69000","0","1","L01","Active","Toroidal","115V, 230V","Parallel 12V, Series 24V","Parallel 584mA, Series 292mA","Dual","Dual","No","7VA","Through Hole","PC Pin","49.70mm L x 49.70mm W","23.10mm","4000Vrms","0.384 lb (174.18g)"
http://catalog.triadmagnetics.com/Asset/FD7-24.pdf,//media.digikey.com/Photos/Triad%20Magnetics%20Photos/FD7-24.JPG,237-1759-ND,FD7-24,Triad Magnetics,XFRMR LAMINATED THRU HOLE,399,821,"18.71000","0","1","Quick Pack","Active","Laminated Core","115V, 230V","24V","2.4A","Dual","Single","Yes","56VA","Chassis Mount","Solder, Quick Connect - 0.187"" (4.7mm)","93.65mm L x 46.02mm W","57.15mm","2500VAC","1.7 lbs (771.1g)"
http://catalog.triadmagnetics.com/Asset/FD7-120.pdf,//media.digikey.com/Photos/Triad%20Magnetics%20Photos/FD7-120.JPG,237-1756-ND,FD7-120,Triad Magnetics,XFRMR LAMINATED THRU HOLE,133,46,"18.71000","0","1","Quick Pack","Active","Laminated Core","115V, 230V","120V","500mA","Dual","Single","Yes","56VA","Chassis Mount","Solder, Quick Connect - 0.187"" (4.7mm)","93.65mm L x 46.02mm W","57.15mm","2500VAC","1.7 lbs (771.1g)"
http://catalog.triadmagnetics.com/Asset/FD7-16.pdf,//media.digikey.com/Photos/Triad%20Magnetics%20Photos/FD7-16.JPG,237-1757-ND,FD7-16,Triad Magnetics,XFRMR LAMINATED THRU HOLE,121,0,"18.71000","0","1","Quick Pack","Active","Laminated Core","115V, 230V","16V","3.5A","Dual","Single","Yes","56VA","Chassis Mount","Solder, Quick Connect - 0.187"" (4.7mm)","93.65mm L x 46.02mm W","57.15mm","2500VAC","1.7 lbs (771.1g)"
http://www.tamuracorp.com/clientuploads/pdfs/engineeringdocs/PLT30-32-130B.pdf,//media.digikey.com/photos/Tamura%20Photos/PLT30-32-130B.jpg,MT3144-ND,PLT30-32-130B,Tamura,XFRMR LAMINATED 30VA THRU HOLE,236,0,"18.79000","0","1","-","Active","Laminated Core","115V, 230V","Parallel 9.3V, Series 27.5V","Parallel 340mA, Series 2.2A","Dual","Dual","Yes","30VA","Through Hole","PC Pin","66.70mm L x 55.60mm W","41.00mm","3750Vrms","-"
http://www.tamuracorp.com/clientuploads/pdfs/engineeringdocs/PL30-XX-130B.pdf,//media.digikey.com/photos/Tamura%20Photos/PL30-xx-130B.jpg,MT3123-ND,PL30-20-130B,Tamura,XFRMR LAMINATED 30VA THRU HOLE,145,0,"18.79000","0","1","PL30-xx-130B","Active","Laminated Core","115V, 230V","Parallel 10V, Series 20V","Parallel 3A, Series 1.5A","Dual","Dual","No","30VA","Through Hole","PC Pin","66.70mm L x 55.60mm W","41.00mm","3500Vrms","-"
http://www.tamuracorp.com/clientuploads/pdfs/engineeringdocs/PL30-XX-130B.pdf,//media.digikey.com/photos/Tamura%20Photos/PL30-xx-130B.jpg,MT3117-ND,PL30-16-130B,Tamura,XFRMR LAMINATED 30VA THRU HOLE,125,0,"18.79000","0","1","PL30-xx-130B","Active","Laminated Core","115V, 230V","Parallel 8V, Series 16V","Parallel 3.8A, Series 1.9A","Dual","Dual","No","30VA","Through Hole","PC Pin","66.70mm L x 55.60mm W","41.00mm","3500Vrms","-"
http://www.tamuracorp.com/clientuploads/pdfs/engineeringdocs/PL30-XX-130B.pdf,//media.digikey.com/photos/Tamura%20Photos/PL30-xx-130B.jpg,MT3111-ND,PL30-12-130B,Tamura,XFRMR LAMINATED 30VA THRU HOLE,107,0,"18.79000","0","1","PL30-xx-130B","Active","Laminated Core","115V, 230V","Parallel 6.3V, Series 12.6V","Parallel 4.8A, Series 2.4A","Dual","Dual","No","30VA","Through Hole","PC Pin","66.70mm L x 55.60mm W","41.00mm","3500Vrms","-"
http://www.talema.com/uploads/documents/product-datasheets/Transformer%20Catalog.pdf,//media.digikey.com/Photos/Talema%20Group%20LLC/700xxK.jpg,1295-1005-ND,70020K,Talema Group LLC,XFRMR TOROIDAL 5VA THRU HOLE,169,0,"18.85000","0","1","7XXXX","Active","Toroidal","115V, 230V","Parallel 7V, Series 14V","Parallel 714mA, Series 357mA","Dual","Dual","No","5VA","Through Hole","PC Pin","49.70mm L x 49.70mm W","19.50mm","4000Vrms","0.254 lb (115.21g)"
http://www.talema.com/uploads/documents/product-datasheets/Transformer%20Catalog.pdf,//media.digikey.com/Photos/Talema%20Group%20LLC/700xxK.jpg,1295-1006-ND,70023K,Talema Group LLC,XFRMR TOROIDAL 5VA THRU HOLE,125,0,"19.30000","0","1","7XXXX","Active","Toroidal","115V, 230V","Parallel 15V, Series 30V","Parallel 334mA, Series 167mA","Dual","Dual","No","5VA","Through Hole","PC Pin","49.70mm L x 49.70mm W","19.50mm","4000Vrms","0.254 lb (115.21g)"
https://belfuse.com/resources/241.pdf,//media.digikey.com/photos/Signal%20Transformers%20Photos/SINGLE%20XFORMER%20TO63-1810.jpg,595-1058-ND,241-7-24,Signal Transformer,XFRMR LAMINATED 56VA CHAS MOUNT,172,0,"19.36000","0","1","Two-4-One™","Active","Laminated Core","115V","24V","2.4A","Single","Single","Yes","56VA","Chassis Mount","Solder, Quick Connect","93.70mm L x 49.20mm W","57.80mm","2500Vrms","1.7 lbs (771.1g)"
https://belfuse.com/resources/241.pdf,//media.digikey.com/photos/Signal%20Transformers%20Photos/SINGLE%20XFORMER%20TO63-1810.jpg,595-1101-ND,DP-241-7-36,Signal Transformer,XFRMR LAMINATED 56VA CHAS MOUNT,167,0,"19.79000","0","1","Two-4-One™","Active","Laminated Core","115V, 230V","36V","1.5A","Dual","Single","Yes","56VA","Chassis Mount","Solder, Quick Connect","93.70mm L x 49.20mm W","57.80mm","2500Vrms","1.7 lbs (771.1g)"
http://catalog.triadmagnetics.com/Asset/VPP28-2000.pdf,//media.digikey.com/photos/Triad%20Magnetics%20Photos/XFORMER%2056.0VA%20TO61-1617.jpg,237-1094-ND,VPP28-2000,Triad Magnetics,XFRMR LAMINATED 56VA THRU HOLE,938,0,"20.26000","0","1","PC Mount: World Series™","Active","Laminated Core","115V, 230V","Parallel 14V, Series 28V","Parallel 4A, Series 2A","Dual","Dual","No","56VA","Through Hole","PC Pin","76.20mm L x 63.50mm W","46.02mm","4000Vrms","1.7 lbs (771.1g)"
http://catalog.triadmagnetics.com/Asset/VPP12-4400.pdf,//media.digikey.com/photos/Triad%20Magnetics%20Photos/XFORMER%2056.0VA%20TO61-1617.jpg,237-1089-ND,VPP12-4400,Triad Magnetics,XFRMR LAMINATED 56VA THRU HOLE,141,352,"20.26000","0","1","PC Mount: World Series™","Active","Laminated Core","115V, 230V","Parallel 6.3V, Series 12.6V","Parallel 8.8A, Series 4.4A","Dual","Dual","No","56VA","Through Hole","PC Pin","76.20mm L x 63.50mm W","46.02mm","4000Vrms","1.7 lbs (771.1g)"
http://catalog.triadmagnetics.com/Asset/VPP10-5600.pdf,//media.digikey.com/photos/Triad%20Magnetics%20Photos/XFORMER%2056.0VA%20TO61-1617.jpg,237-1088-ND,VPP10-5600,Triad Magnetics,XFRMR LAMINATED 56VA THRU HOLE,135,688,"20.26000","0","1","PC Mount: World Series™","Active","Laminated Core","115V, 230V","Parallel 5V, Series 10V","Parallel 11.2A, Series 5.6A","Dual","Dual","No","56VA","Through Hole","PC Pin","76.20mm L x 63.50mm W","46.02mm","4000Vrms","1.7 lbs (771.1g)"
