Datasheets,Image,Digi-Key Part Number,Manufacturer Part Number,Manufacturer,Description,Quantity Available,Factory Stock,Unit Price (USD),@ qty,Minimum Quantity,"Series","Part Status","Core Processor","Speed","Number of Cores","Power (Watts)","Cooling Type","Size / Dimension","Form Factor","Expansion Site/Bus","RAM Capacity/Installed","Storage Interface","Video Outputs","Ethernet","USB","RS-232 (422, 485)","Digital I/O Lines","Analog Input:Output","Watchdog Timer","Operating Temperature"
https://s3-us-west-2.amazonaws.com/technexion-downloads/datasheets/edm1imx6plus.pdf,-,EDM1IMX6PSR05E04BW-ND,EDM1IMX6PSR05E04BW,TechNexion,MODULE EDM COMPACT TYPE 1,0,0,"108.80000","0","1","*","Active","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
http://downloadt.advantech.com/download/downloadlit.aspx?LIT_ID=9e3f6c42-a3fc-452a-b76b-cc280bd7893b,-,ROM-3310CS-MCA1E-ND,ROM-3310CS-MCA1E,Advantech Corp,TI AM3352 1.0GHZ,0,0,"109.06000","0","1","-","Active","TI Sitara Cortex A8 AM3352","1.0GHz","1","2.11W","Heat Sink","2.7"" x 2.7"" (68mm x 68mm)","RTX 2.0","-","512MB/0MB","-","TTL","10/100/1000 Mbps","USB 2.0 (2)","-","10","-","Yes","0°C ~ 60°C"
https://s3-us-west-2.amazonaws.com/technexion-downloads/datasheets/edm1imx6plus.pdf,-,EDM1IMX6PUR10E04BBTE-ND,EDM1IMX6PUR10E04BBTE,TechNexion,EDM COMPACT TYPE 1 NXP I.MX6 DUA,0,0,"109.06000","0","100","*","Active","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
https://wiki.solid-run.com/lib/exe/fetch.php?media=imx6:hummingboard:docs:sr-imx6-hummingboard-Pro-datasheet.pdf,//media.digikey.com/Photos/SolidRun/MFG_HB01-B-000-00.jpg,SRMX6SOW00D512E008P00EH-ND,SRMX6SOW00D512E008P00EH,SolidRun LTD,SBC BASE CARRIER SOLO IMX6,0,0,"109.29600","0","60","HummingBoard Pro","Active","ARM® Cortex®-A9, i.MX6Solo","1.2GHz","1","-","-","3.35"" x 2.20"" (85mm x 56mm)","-","mPCIe","4GB/512MB","mSATA, uSD","HDMI, LVDS, MIPI, SPDIF","10/100 Mbps (1)","USB 2.0 (2)","-","26","-","-","-"
https://wiki.solid-run.com/lib/exe/fetch.php?media=imx6:hummingboard:docs:sr-imx6-hummingboard-gate-datasheet.pdf,//media.digikey.com/Photos/SolidRun/MFG_HB0.jpg,SRMX6SOW00D512E008G00EH-ND,SRMX6SOW00D512E008G00EH,SolidRun LTD,SBC GATE CARRIER SOLO IMX6,0,0,"109.29600","0","60","HummingBoard Gate","Active","ARM® Cortex®-A9, i.MX6Solo","1.2GHz","1","-","-","4.02"" x 2.72"" (102mm x 69mm)","-","mPCIe","4GB/512MB","uSD","HDMI, MIPI","10/100 Mbps (1)","USB 2.0 (2)","-","36","-","-","-"
https://github.com/Arduinolibrary/DFRobot_Mixtile_LOFT-Q/raw/master/English%20LOFT-Q%20Product%20Introduction.pdf,-,DFR0354-ND,DFR0354,DFRobot,MIXTILE LOFT-Q (A31 QUAD-CORE PR,0,0,"109.44000","0","1","-","Active","ARM® Cortex®-A7","-","4","-","-","-","-","I²C, SPI, LCD, MIPI, DSI, RGB/LVDS, CSI, MIPI CSI, SDC, CTP, RTP, SPDIF-OUT, SPDIF-IN","2GB/2GB","eMMC/SD/SATA","HDMI","1 Gbps","USB 2.0 (4)","-","-","-","-","-20°C ~ 70°C"
https://wiki.solid-run.com/lib/exe/fetch.php?media=imx6:hummingboard:docs:sr-imx6-hummingboard-base-datasheet.pdf,//media.digikey.com/Photos/SolidRun/MFG_HB01-B-000-00.jpg,SRMX6SOW00D512E008B00CH-ND,SRMX6SOW00D512E008B00CH,SolidRun LTD,SBC BASE CARRIER SOLO IMX6,0,0,"110.08000","0","1","HummingBoard Base","Active","ARM® Cortex®-A9, i.MX6Solo","1.2GHz","1","-","-","3.35"" x 2.20"" (85mm x 56mm)","-","-","2G/512MB","uSD","HDMI, MIPI, SPDIF","10/100 Mbps (1)","USB 2.0 (2)","-","26","-","-","-"
https://s3-us-west-2.amazonaws.com/technexion-downloads/datasheets/picoimx6emmc.pdf,-,PICOIMX6Q10R1GBNI4GBW-ND,PICOIMX6Q10R1GBNI4GBW,TechNexion,PICO SOM NXP I.MX6 QUAD 1GHZ + 1,0,0,"111.25000","0","1","*","Active","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
https://wiki.solid-run.com/lib/exe/fetch.php?media=imx6:hummingboard:docs:sr-imx6-hummingboard-Pro-datasheet.pdf,//media.digikey.com/Photos/SolidRun/MFG_HB01-B-000-00.jpg,SRMX6SOW00D512E008P00AH-ND,SRMX6SOW00D512E008P00AH,SolidRun LTD,SBC BASE CARRIER SOLO IMX6,0,0,"112.60800","0","60","HummingBoard Pro","Active","ARM® Cortex®-A9, i.MX6Solo","1.2GHz","1","-","-","3.35"" x 2.20"" (85mm x 56mm)","-","mPCIe","4GB/512MB","mSATA, uSD","HDMI, LVDS, MIPI, SPDIF","10/100 Mbps (1)","USB 2.0 (2)","-","26","-","-","-"
https://wiki.solid-run.com/lib/exe/fetch.php?media=imx6:hummingboard:docs:sr-imx6-hummingboard-gate-datasheet.pdf,//media.digikey.com/Photos/SolidRun/MFG_HB0.jpg,SRMX6SOW00D512E008G00AH-ND,SRMX6SOW00D512E008G00AH,SolidRun LTD,SBC GATE CARRIER SOLO IMX6,0,0,"112.60800","0","60","HummingBoard Gate","Active","ARM® Cortex®-A9, i.MX6Solo","1.2GHz","1","-","-","4.02"" x 2.72"" (102mm x 69mm)","-","mPCIe","4GB/512MB","uSD","HDMI, MIPI","10/100 Mbps (1)","USB 2.0 (2)","-","36","-","-","-"
https://wiki.solid-run.com/lib/exe/fetch.php?media=imx6:hummingboard:docs:sr-imx6-hummingboard-base-datasheet.pdf,//media.digikey.com/Photos/SolidRun/MFG_HB01-B-000-00.jpg,SRMX6DLW00D01GE008B00EH-ND,SRMX6DLW00D01GE008B00EH,SolidRun LTD,SBC BASE CARRIER DUAL LT IMX6,0,0,"113.71200","0","60","HummingBoard Base","Active","ARM® Cortex®-A9, i.MX6DualLite","1.2GHz","2","-","-","3.35"" x 2.20"" (85mm x 56mm)","-","-","2GB/1GB","uSD","HDMI, MIPI, SPDIF","10/100 Mbps (1)","USB 2.0 (2)","-","26","-","-","-"
https://wiki.solid-run.com/lib/exe/fetch.php?media=imx6:hummingboard:docs:sr-imx6-hummingboard-Pro-datasheet.pdf,//media.digikey.com/Photos/SolidRun/MFG_HB01-B-000-00.jpg,SRMX6SOW00D512E008P00IH-ND,SRMX6SOW00D512E008P00IH,SolidRun LTD,SBC BASE CARRIER SOLO IMX6,0,0,"113.71200","0","60","HummingBoard Pro","Active","ARM® Cortex®-A9, i.MX6Solo","1.2GHz","1","-","-","3.35"" x 2.20"" (85mm x 56mm)","-","mPCIe","4GB/512MB","mSATA, uSD","HDMI, LVDS, MIPI, SPDIF","10/100 Mbps (1)","USB 2.0 (2)","-","26","-","-","-"
https://wiki.solid-run.com/lib/exe/fetch.php?media=imx6:hummingboard:docs:sr-imx6-hummingboard-gate-datasheet.pdf,//media.digikey.com/Photos/SolidRun/MFG_HB0.jpg,SRMX6SOW00D512E008G00IH-ND,SRMX6SOW00D512E008G00IH,SolidRun LTD,SBC GATE CARRIER SOLO IMX6,0,0,"113.71200","0","60","HummingBoard Gate","Active","ARM® Cortex®-A9, i.MX6Solo","1.2GHz","1","-","-","4.02"" x 2.72"" (102mm x 69mm)","-","mPCIe","4GB/512MB","uSD","HDMI, MIPI","10/100 Mbps (1)","USB 2.0 (2)","-","36","-","-","-"
https://s3-us-west-2.amazonaws.com/technexion-downloads/datasheets/edm1imx6plus.pdf,-,EDM1IMX6PUR10E04TI-ND,EDM1IMX6PUR10E04TI,TechNexion,EDM COMPACT TYPE 1 NXP I.MX6 DUA,0,0,"114.38000","0","100","*","Active","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
-,-,EDM2CFIMX6S10R512NI4GL2C-ND,EDM2CFIMX6S10R512NI4GL2C,TechNexion,MOD EDM COMPACT TYPE2 I.MX6 SGL,0,0,"114.40000","0","10","EDM2","Not For New Designs","ARM® Cortex®-A9, i.MX6Solo","1.0GHz","1","-","-","3.23"" x 2.36"" (82mm x 60mm)","EDM Compact","PCIe","512MB/512MB","SDIO/MMC","-","-","USB 2.0, USB OTG 2.0","-","-","-","-","0°C ~ 60°C"
-,-,PICOIMX6QPOPR10E04-ND,PICOIMX6QPOPR10E04,TechNexion,PICO SOM NXP I.MX6 QUAD POP 800M,0,0,"115.00000","0","100","*","Active","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
https://wiki.solid-run.com/lib/exe/fetch.php?media=imx6:cubox-i:sr-data_sheet-imx6-cubox-i_pro.pdf,//media.digikey.com/Photos/SolidRun/MFG_CU0.jpg,CU02-P-000-00-ND,CU02-P-000-00,SolidRun LTD,SBC PRO CARRIER DUAL LT IMX6,0,0,"115.20000","0","1","CuBox-i Pro","Last Time Buy","ARM® Cortex®-A9, i.MX6DualLite","1.2GHz","2","-","-","2"" x 2"" x 2"" (50.8mm x 50.8mm x 50.8mm)","-","-","1GB/1GB","uSD","HDMI, Multi Format","10/100 Mbps (1)","USB 2.0 (2)","-","-","-","-","-"
https://s3-us-west-2.amazonaws.com/technexion-downloads/datasheets/edm1imx6plus.pdf,-,EDM1IMX6PUR10E04BB-ND,EDM1IMX6PUR10E04BB,TechNexion,EDM COMPACT TYPE 1 NXP I.MX6 DUA,0,0,"115.20000","0","1","*","Active","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
https://developer.solid-run.com/download/cubox-i-datasheet/?wpdmdl=3603&ind=1545909811633,-,SRMX6SOWT1D512E008X00CE-ND,SRMX6SOWT1D512E008X00CE,SolidRun LTD,SBC PRO CARRIER WIFI/BT REV. 1.5,0,0,"115.20000","0","1","CuBox-i Pro","Active","ARM® Cortex®-A9, i.MX6","1GHz","4","-","-","1.97"" x 1.97"" (50mm x 50mm)","-","Wi-Fi/Bluetooth","512MB/-","eMMC, eSATA, uSD","HDMI, SPDIF","10/100/1000 Mbps","USB 2.0 (2), USB Micro (1)","-","-","-","No","0°C ~ 70°C"
https://developer.solid-run.com/download/cubox-i-datasheet/?wpdmdl=3603&ind=1545909811633,-,SRMX6DLW00D01GE008X00CE-ND,SRMX6DLW00D01GE008X00CE,SolidRun LTD,SBC PRO CARRIER DUAL LT REV. 1.5,0,0,"115.20000","0","1","CuBox-i Pro","Active","ARM® Cortex®-A9, i.MX6DualLite","1GHz","2","-","-","1.97"" x 1.97"" (50mm x 50mm)","-","-","1GB/-","eMMC, eSATA, uSD","HDMI, SPDIF","10/100/1000 Mbps","USB 2.0 (2), USB Micro (1)","-","-","-","No","0°C ~ 70°C"
https://s3-us-west-2.amazonaws.com/technexion-downloads/datasheets/edm1imx6plus.pdf,-,EDM1IMX6PDR10E04BB-ND,EDM1IMX6PDR10E04BB,TechNexion,EDM COMPACT TYPE 1 NXP I.MX6 DUA,0,0,"115.71000","0","100","*","Active","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
https://s3-us-west-2.amazonaws.com/technexion-downloads/datasheets/picoimx6sd.pdf,-,PICOIMX6Q10R1GBSDTE-ND,PICOIMX6Q10R1GBSDTE,TechNexion,PICO SOM NXP I.MX6 QUAD 1GHZ + 1,0,0,"116.25000","0","100","*","Active","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
https://s3-us-west-2.amazonaws.com/technexion-downloads/datasheets/edm1imx6plus.pdf,-,EDM1IMX6PUR10E04BWTE-ND,EDM1IMX6PUR10E04BWTE,TechNexion,MODULE EDM COMPACT TYPE 1,0,0,"117.04000","0","100","*","Active","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
https://wiki.solid-run.com/lib/exe/fetch.php?media=imx6:hummingboard:docs:sr-imx6-hummingboard-Pro-datasheet.pdf,//media.digikey.com/Photos/SolidRun/MFG_HB01-B-000-00.jpg,SRMX6SOW00D512E008P00CH-ND,SRMX6SOW00D512E008P00CH,SolidRun LTD,SBC BASE CARRIER SOLO IMX6,0,0,"117.50000","0","1","HummingBoard Pro","Active","ARM® Cortex®-A9, i.MX6Solo","1.2GHz","1","-","-","3.35"" x 2.20"" (85mm x 56mm)","-","mPCIe","4GB/512MB","mSATA, uSD","HDMI, LVDS, MIPI, SPDIF","10/100 Mbps (1)","USB 2.0 (2)","-","26","-","-","-"
https://wiki.solid-run.com/lib/exe/fetch.php?media=imx6:hummingboard:docs:sr-imx6-hummingboard-gate-datasheet.pdf,//media.digikey.com/Photos/SolidRun/MFG_HB0.jpg,SRMX6SOW00D512E008G00CH-ND,SRMX6SOW00D512E008G00CH,SolidRun LTD,SBC GATE CARRIER SOLO IMX6,0,0,"117.50000","0","1","HummingBoard Gate","Active","ARM® Cortex®-A9, i.MX6Solo","1.2GHz","1","-","-","4.02"" x 2.72"" (102mm x 69mm)","-","mPCIe","4GB/512MB","uSD","HDMI, MIPI","10/100 Mbps (1)","USB 2.0 (2)","-","36","-","-","-"
https://wiki.solid-run.com/lib/exe/fetch.php?media=a38x:carrierboard:docs:sr-data_sheet-armada-clearfog_pro.pdf,//media.digikey.com/Photos/SolidRun/MFG_SRM6828S00D01GE000B00CH.jpg,SRM6828S00D01GE000B00CH-ND,SRM6828S00D01GE000B00CH,SolidRun LTD,MARVEL CLEARFOG PRO A388,0,0,"119.00000","0","1","ClearFog Pro","Active","ARMADA A388","-","1","-","Heat Sink","2.953"" x 4.055"" (75mm x 103mm)","-","PCIe","1GB/-","uSD","-","-","USB 3.0 (1)","-","-","-","-","-"
https://s3-us-west-2.amazonaws.com/technexion-downloads/datasheets/edm1imx6plus.pdf,-,EDM1IMX6PUR10E04BW-ND,EDM1IMX6PUR10E04BW,TechNexion,MODULE EDM COMPACT TYPE 1,0,0,"119.34000","0","1","*","Active","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
https://s3-us-west-2.amazonaws.com/technexion-downloads/datasheets/picoimx6emmc.pdf,-,PICOIMX6Q10R1GBNI4GTE-ND,PICOIMX6Q10R1GBNI4GTE,TechNexion,PICO SOM NXP I.MX6 QUAD 1GHZ + 1,0,0,"120.00000","0","100","*","Active","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
-,-,EDM1CFIMX6S10R512NI4GL2C-ND,EDM1CFIMX6S10R512NI4GL2C,TechNexion,MOD EDM COMPACT TYPE1 I.MX6 SGL,0,0,"122.40000","0","1","EDM1","Active","ARM® Cortex®-A9, i.MX6Solo","1.0GHz","1","-","-","3.23"" x 2.36"" (82mm x 60mm)","EDM Compact","PCIe","512MB/512MB","SDIO/MMC","-","-","USB 2.0, USB OTG 2.0","-","-","-","-","0°C ~ 60°C"
https://developer.solid-run.com/download/cubox-i-datasheet/?wpdmdl=3603&ind=1545909811633,-,SRMX6DLWT1D01GE008X00CE-ND,SRMX6DLWT1D01GE008X00CE,SolidRun LTD,SBC PRO CARRIER WIFI/BT REV. 1.5,0,0,"122.40000","0","1","CuBox-i Pro","Active","ARM® Cortex®-A9, i.MX6DualLite","1GHz","2","-","-","1.97"" x 1.97"" (50mm x 50mm)","-","Wi-Fi/Bluetooth","1GB/-","eMMC, eSATA, uSD","HDMI, SPDIF","10/100/1000 Mbps","USB 2.0 (2), USB Micro (1)","-","-","-","No","0°C ~ 70°C"
https://developer.solid-run.com/download/cubox-i-datasheet/?wpdmdl=3603&ind=1545909811633,-,SRMX6DUW00D01GE008X00CE-ND,SRMX6DUW00D01GE008X00CE,SolidRun LTD,SBC PRO CARRIER DUAL REV. 1.5,0,0,"122.40000","0","1","CuBox-i Pro","Active","ARM® Cortex®-A9, i.MX6Dual","1GHz","2","-","-","1.97"" x 1.97"" (50mm x 50mm)","-","-","1GB/-","eMMC, eSATA, uSD","HDMI, SPDIF","10/100/1000 Mbps","USB 2.0 (2), USB Micro (1)","-","-","-","No","0°C ~ 70°C"
https://s3-us-west-2.amazonaws.com/technexion-downloads/datasheets/picoimx6sd.pdf,-,PICOIMX6Q10R1GBSDTI-ND,PICOIMX6Q10R1GBSDTI,TechNexion,PICO SOM NXP I.MX6 QUAD 1GHZ + 1,0,0,"122.50000","0","100","*","Active","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
https://wiki.solid-run.com/lib/exe/fetch.php?media=imx6:hummingboard:docs:sr-imx6-hummingboard-base-datasheet.pdf,//media.digikey.com/Photos/SolidRun/MFG_HB01-B-000-00.jpg,SRMX6SOWT1D512E008B00CH-ND,SRMX6SOWT1D512E008B00CH,SolidRun LTD,SBC BASE CARRIER WIFI/BT SOLO,0,0,"123.62000","0","1","HummingBoard Base","Active","ARM® Cortex®-A9, i.MX6Solo","1.2GHz","1","-","-","3.35"" x 2.20"" (85mm x 56mm)","-","-","2G/512MB","uSD","HDMI, MIPI, SPDIF","10/100 Mbps (1)","USB 2.0 (2)","-","26","-","-","-"
https://s3-us-west-2.amazonaws.com/technexion-downloads/datasheets/edm1imx6plus.pdf,-,EDM1IMX6PDR10E04BW-ND,EDM1IMX6PDR10E04BW,TechNexion,MODULE EDM COMPACT TYPE 1,0,0,"123.69000","0","100","*","Active","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
https://wiki.solid-run.com/lib/exe/fetch.php?media=imx6:hummingboard:docs:sr-imx6-hummingboard-Pro-datasheet.pdf,//media.digikey.com/Photos/SolidRun/MFG_HB01-B-000-00.jpg,SRMX6DLW00D01GE008P00EH-ND,SRMX6DLW00D01GE008P00EH,SolidRun LTD,SBC BASE CARRIER DUAL LT IMX6,0,0,"124.75200","0","60","HummingBoard Pro","Active","ARM® Cortex®-A9, i.MX6DualLite","1.2GHz","2","-","-","3.35"" x 2.20"" (85mm x 56mm)","-","mPCIe","4GB/1GB","mSATA, uSD","HDMI, LVDS, MIPI, SPDIF","10/100 Mbps (1)","USB 2.0 (2)","-","26","-","-","-"
https://wiki.solid-run.com/lib/exe/fetch.php?media=imx6:hummingboard:docs:sr-imx6-hummingboard-gate-datasheet.pdf,//media.digikey.com/Photos/SolidRun/MFG_HB0.jpg,SRMX6DLW00D01GE008G00EH-ND,SRMX6DLW00D01GE008G00EH,SolidRun LTD,SBC GATE CARRIER DUAL LT IMX6,0,0,"124.75200","0","60","HummingBoard Gate","Active","ARM® Cortex®-A9, i.MX6DualLite","1.2GHz","2","-","-","4.02"" x 2.72"" (102mm x 69mm)","-","mPCIe","4GB/1GB","uSD","HDMI, MIPI","10/100 Mbps (1)","USB 2.0 (2)","-","36","-","-","-"
https://wiki.solid-run.com/lib/exe/fetch.php?media=imx6:hummingboard:docs:sr-imx6-hummingboard-edge-datasheet.pdf,//media.digikey.com/Photos/SolidRun/MFG_HB.jpg,SRMX6SOW00D512E008E00EH-ND,SRMX6SOW00D512E008E00EH,SolidRun LTD,SBC EDGE CARRIER SOLO IMX6,0,0,"125.85600","0","60","HummingBoard Edge","Active","ARM® Cortex®-A9, i.MX6Solo","1.2GHz","1","-","-","4.02"" x 2.72"" (102mm x 69mm)","-","mPCIe","4GB/512MB","eSATA, M.2, uSD","HDMI, LVDS, MIPI","10/100 Mbps (1)","USB 2.0 (2)","-","36","-","-","-"
https://s3-us-west-2.amazonaws.com/technexion-downloads/datasheets/picoimx6emmc.pdf,-,PICOIMX6Q10R1GBNI4GTI-ND,PICOIMX6Q10R1GBNI4GTI,TechNexion,PICO SOM NXP I.MX6 QUAD 1GHZ + 1,0,0,"126.25000","0","100","*","Active","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
http://www.technexion.org/images/datasheets/picoimx6popsd.pdf,-,PICOIMX6QPOPR10SDBW-ND,PICOIMX6QPOPR10SDBW,TechNexion,PICO SOM NXP I.MX6 QUAD POP 800M,0,0,"127.50000","0","100","*","Active","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
https://wiki.solid-run.com/lib/exe/fetch.php?media=imx6:hummingboard:docs:sr-imx6-hummingboard-base-datasheet.pdf,//media.digikey.com/Photos/SolidRun/MFG_HB01-B-000-00.jpg,SRMX6DLW00D01GE008B00IH-ND,SRMX6DLW00D01GE008B00IH,SolidRun LTD,SBC BASE CARRIER DUAL LT IMX6,0,0,"128.06400","0","60","HummingBoard Base","Active","ARM® Cortex®-A9, i.MX6DualLite","1.2GHz","2","-","-","3.35"" x 2.20"" (85mm x 56mm)","-","-","2GB/1GB","uSD","HDMI, MIPI, SPDIF","10/100 Mbps (1)","USB 2.0 (2)","-","26","-","-","-"
https://wiki.solid-run.com/lib/exe/fetch.php?media=imx6:hummingboard:docs:sr-imx6-hummingboard-edge-datasheet.pdf,//media.digikey.com/Photos/SolidRun/MFG_HB.jpg,SRMX6SOW00D512E008E00AH-ND,SRMX6SOW00D512E008E00AH,SolidRun LTD,SBC EDGE CARRIER SOLO IMX6,0,0,"129.16800","0","60","HummingBoard Edge","Active","ARM® Cortex®-A9, i.MX6Solo","1.2GHz","1","-","-","4.02"" x 2.72"" (102mm x 69mm)","-","mPCIe","4GB/512MB","eSATA, M.2, uSD","HDMI, LVDS, MIPI","10/100 Mbps (1)","USB 2.0 (2)","-","36","-","-","-"
https://s3-us-west-2.amazonaws.com/technexion-downloads/datasheets/edm1imx6plus.pdf,-,EDM1IMX6PDR10E04BBTE-ND,EDM1IMX6PDR10E04BBTE,TechNexion,EDM COMPACT TYPE 1 NXP I.MX6 DUA,0,0,"130.00000","0","100","*","Active","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
https://wiki.solid-run.com/lib/exe/fetch.php?media=imx6:hummingboard:docs:sr-imx6-hummingboard-edge-datasheet.pdf,//media.digikey.com/Photos/SolidRun/MFG_HB.jpg,SRMX6SOW00D512E008E00IH-ND,SRMX6SOW00D512E008E00IH,SolidRun LTD,SBC EDGE CARRIER SOLO IMX6,0,0,"130.27200","0","60","HummingBoard Edge","Active","ARM® Cortex®-A9, i.MX6Solo","1.2GHz","1","-","-","4.02"" x 2.72"" (102mm x 69mm)","-","mPCIe","4GB/512MB","eSATA, M.2, uSD","HDMI, LVDS, MIPI","10/100 Mbps (1)","USB 2.0 (2)","-","36","-","-","-"
https://s3-us-west-2.amazonaws.com/technexion-downloads/datasheets/picoimx6sd.pdf,-,PICOIMX6Q10R1GBSDBWTE-ND,PICOIMX6Q10R1GBSDBWTE,TechNexion,PICO SOM NXP I.MX6 QUAD 1GHZ + 1,0,0,"131.25000","0","100","*","Active","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
https://wiki.solid-run.com/lib/exe/fetch.php?media=imx6:hummingboard:docs:sr-imx6-hummingboard-base-datasheet.pdf,//media.digikey.com/Photos/SolidRun/MFG_HB01-B-000-00.jpg,SRMX6DLW00D01GE008B00CH-ND,SRMX6DLW00D01GE008B00CH,SolidRun LTD,SBC BASE CARRIER DUAL LT IMX6,0,0,"132.19000","0","1","HummingBoard Base","Active","ARM® Cortex®-A9, i.MX6DualLite","1.2GHz","2","-","-","3.35"" x 2.20"" (85mm x 56mm)","-","-","2GB/1GB","uSD","HDMI, MIPI, SPDIF","10/100 Mbps (1)","USB 2.0 (2)","-","26","-","-","-"
https://wiki.solid-run.com/lib/exe/fetch.php?media=imx6:microsom:docs:sr-data_sheet-imx6-microsom-i4pro.pdf,//media.digikey.com/Photos/SolidRun/MFG_USOM04.jpg,SRMX6QDW00D02GE000V15I0-ND,SRMX6QDW00D02GE000V15I0,SolidRun LTD,SOM QUAD PRO IND TEMP 2GB 1GHZ,0,0,"133.00000","0","60","MicroSoM i4Pro","Active","ARM® Cortex®-A9, i.MX6Quad","1.2GHz","4","-","-","1.85"" x 1.18"" (47mm x 30mm)","-","SATA, PCIe","2GB/2GB","eMMC, NOR-Flash, PCIeSSD, SD/mSD","DSI, HDMI, LVDS","10/100/1000 Mbps (1)","USB 2.0 (1), USB OTG (1)","-","75","-","-","-40°C ~ 85°C"
-,-,PICOIMX6QPOPR10E04BW-ND,PICOIMX6QPOPR10E04BW,TechNexion,PICO SOM NXP I.MX6 QUAD POP 800M,0,0,"133.75000","0","100","*","Active","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
https://wiki.solid-run.com/lib/exe/fetch.php?media=imx6:hummingboard:docs:sr-imx6-hummingboard-base-datasheet.pdf,//media.digikey.com/Photos/SolidRun/MFG_HB01-B-000-00.jpg,SRMX6DLW00D01GE008B00AH-ND,SRMX6DLW00D01GE008B00AH,SolidRun LTD,SBC BASE CARRIER DUAL LT IMX6,0,0,"134.06400","0","60","HummingBoard Base","Active","ARM® Cortex®-A9, i.MX6DualLite","1.2GHz","2","-","-","3.35"" x 2.20"" (85mm x 56mm)","-","-","2GB/1GB","uSD","HDMI, MIPI, SPDIF","10/100 Mbps (1)","USB 2.0 (2)","-","26","-","-","-"
https://wiki.solid-run.com/lib/exe/fetch.php?media=imx6:hummingboard:docs:sr-imx6-hummingboard-Pro-datasheet.pdf,//media.digikey.com/Photos/SolidRun/MFG_HB01-B-000-00.jpg,SRMX6DLW00D01GE008P00IH-ND,SRMX6DLW00D01GE008P00IH,SolidRun LTD,SBC BASE CARRIER DUAL LT IMX6,0,0,"134.06400","0","60","HummingBoard Pro","Active","ARM® Cortex®-A9, i.MX6DualLite","1.2GHz","2","-","-","3.35"" x 2.20"" (85mm x 56mm)","-","mPCIe","4GB/1GB","mSATA, uSD","HDMI, LVDS, MIPI, SPDIF","10/100 Mbps (1)","USB 2.0 (2)","-","26","-","-","-"
https://wiki.solid-run.com/lib/exe/fetch.php?media=imx6:hummingboard:docs:sr-imx6-hummingboard-gate-datasheet.pdf,//media.digikey.com/Photos/SolidRun/MFG_HB0.jpg,SRMX6DLW00D01GE008G00IH-ND,SRMX6DLW00D01GE008G00IH,SolidRun LTD,SBC GATE CARRIER DUAL LT IMX6,0,0,"134.06400","0","60","HummingBoard Gate","Active","ARM® Cortex®-A9, i.MX6DualLite","1.2GHz","2","-","-","4.02"" x 2.72"" (102mm x 69mm)","-","mPCIe","4GB/1GB","uSD","HDMI, MIPI","10/100 Mbps (1)","USB 2.0 (2)","-","36","-","-","-"
https://wiki.solid-run.com/lib/exe/fetch.php?media=imx6:cubox-i:sr-data_sheet-imx6-cubox-i_pro.pdf,//media.digikey.com/Photos/SolidRun/MFG_CU0.jpg,CU03-P-000-00-ND,CU03-P-000-00,SolidRun LTD,SBC PRO CARRIER DUAL IMX6,0,0,"134.64000","0","1","CuBox-i Pro","Last Time Buy","ARM® Cortex®-A9, i.MX6Dual","1.2GHz","2","-","-","2"" x 2"" x 2"" (50.8mm x 50.8mm x 50.8mm)","-","-","1GB/1GB","eSATA, uSD","HDMI, Multi Format","10/100/1000 Mbps (1)","USB 2.0 (2), USB Micro (1)","-","-","-","-","-"
https://developer.solid-run.com/download/cubox-i-datasheet/?wpdmdl=3603&ind=1545909811633,-,SRMX6DUWT1D01GE008X00CE-ND,SRMX6DUWT1D01GE008X00CE,SolidRun LTD,SBC PRO CARRIER WIFI/BT REV. 1.5,0,0,"134.64000","0","1","CuBox-i Pro","Active","ARM® Cortex®-A9, i.MX6Dual","1GHz","2","-","-","1.97"" x 1.97"" (50mm x 50mm)","-","Wi-Fi/Bluetooth","1GB/-","eMMC, eSATA, uSD","HDMI, SPDIF","10/100/1000 Mbps","USB 2.0 (2), USB Micro (1)","-","-","-","No","0°C ~ 70°C"
