Datasheets,Image,Digi-Key Part Number,Manufacturer Part Number,Manufacturer,Description,Quantity Available,Factory Stock,Unit Price (USD),@ qty,Minimum Quantity,"Series","Part Status","Type","Function","Embedded","Utilized IC / Part","Primary Attributes","Supplied Contents"
https://cdn2.hubspot.net/hubfs/547732/Data_Sheets/EHA-PA1AN1-R03.pdf,//media.digikey.com/Photos/Marlow-Industries/MFG_EHA-PA1AN1-R0x.jpg,1681-1087-ND,EHA-PA1AN1-R03,"Marlow Industries, Inc.",EVERGEN TEG MINI-HARVESTER,27,0,"25.45000","0","1","EverGen™","Active","Power Management","Thermal Electric Generator (TEG)","-","-","Energy Harvesting","Board(s)"
http://www.4dsystems.com.au/productpages/SOMO-II/downloads/SOMO-II_datasheet_R_1_2.pdf,//media.digikey.com/Photos/4D-Systems-Pty-Ltd/SOMO-II.JPG,1613-1000-ND,SOMO-LL,4D Systems Pty Ltd,MODULE EMB AUDIO-SOUND 16PIN,49,0,"25.50000","0","1","-","Active","Audio","Audio Processing","Yes, MCU, 16-Bit","-","MP3 File Playback","Board(s)"
http://www.ti.com/lit/pdf/slwu083,//media.digikey.com/Photos/Texas%20Instr%20Photos/DRV11873EVM.jpg,296-35789-ND,DRV11873EVM,Texas Instruments,EVAL BOARD FOR DRV11873,9,4,"25.96000","0","1","-","Active","Power Management","Motor Controller/Driver","No","DRV11873","Motors (BLDC)","Board(s)"
http://www.ti.com/lit/pdf/sbou165,//media.digikey.com/Photos/Texas%20Instr%20Photos/MFG_INA199EVM.jpg,296-43444-ND,INA199EVM,Texas Instruments,EVAL MODULE FOR INA199,8,28,"25.96000","0","1","-","Active","Power Management","Current Monitor","No","INA199","Current Shunt Monitor","Board(s)"
http://www.ti.com/lit/pdf/slvua43,//media.digikey.com/Photos/Texas%20Instr%20Photos/DRV8838EVM.jpg,296-37765-ND,DRV8838EVM,Texas Instruments,EVAL MOD FOR LV DC MOTOR DRIVER,4,0,"25.96000","0","1","-","Active","Power Management","Motor Controller/Driver","Yes, MCU, 8-Bit","DRV8838","-","Board(s)"
http://www.ti.com/lit/pdf/sbou164,//media.digikey.com/Photos/Texas%20Instr%20Photos/MFG_INA210-215EVM.JPG,296-43445-ND,INA210-215EVM,Texas Instruments,EVAL MODULE FOR INA210-215,6,3,"25.96000","0","1","-","Active","Power Management","Current Monitor","-","INA210, INA211, INA212, INA213, INA214, INA215","Current Shunt Monitor","Board(s)"
http://www.cypress.com/file/123346/download,//media.digikey.com/Photos/Cypress%20Semi%20Photos/MFG_CYUSBS234.jpg,428-3325-ND,CYUSBS234,Cypress Semiconductor Corp,DEVELOPMENT KIT FOR CY7C65211,11,0,"26.55000","0","1","-","Active","Interface","USB 2.0 to UART (RS232) Bridge","-","CY7C65211","-","Board(s), Cable(s), Power Supply"
https://datasheets.maximintegrated.com/en/ds/MAX31865PMB1.pdf,//media.digikey.com/Photos/Maxim%20Photos/MAX31865PMB1%23.JPG,MAX31865PMB1#-ND,MAX31865PMB1#,Maxim Integrated,EVAL MODULE FOR MAX31865,30,0,"27.50000","0","1","-","Active","Interface","Resistance-to-Digital Converter","-","MAX31865","Pmod™-Compatible","Board(s)"
-,//media.digikey.com/Photos/Analog%20Devices%20Photos/EVAL-RS485HDEBZ.JPG,EVAL-RS485HDEBZ-ND,EVAL-RS485HDEBZ,Analog Devices Inc.,BOARD EVALUATION RS485,11,61,"28.41000","0","1","-","Active","Interface","Transceiver, RS-485","-","-","-","Board(s)"
https://www.silabs.com/Support%20Documents/TechnicalDocs//CP2102-EK.pdf,//media.digikey.com/photos/Silicon%20Labs%20Photos/CP2102EK.JPG,336-1161-ND,CP2102EK,Silicon Labs,KIT EVALUATION FOR CP2102,58,0,"29.00000","0","1","-","Not For New Designs","Interface","USB 2.0 to UART (RS232) Bridge","No","CP2102","Full Speed, 300 bps to 1 Mbps","Board(s), Cable(s)"
//media.digikey.com/pdf/Data%20Sheets/Adafruit%20PDFs/2219_Web.pdf,//media.digikey.com/Photos/Adafruit%20Industries%20LLC/2219.JPG,1528-1452-ND,2219,Adafruit Industries LLC,TFP401 HDMI/DVI DECODE 40PIN TTL,59,0,"29.95000","0","1","-","Active","Video","Video Decoder","-","TFP401","-","Board(s)"
//media.digikey.com/pdf/Data%20Sheets/Sparkfun%20PDFs/MiniGen_Hookup_Guide.pdf,//media.digikey.com/Photos/Sparkfun%20Elec%20%20Photos/MFG_BOB-11420.jpg,1568-1102-ND,BOB-11420,SparkFun Electronics,PRO MINI SIGNAL GENERATOR SHIELD,45,0,"29.95000","0","1","-","Active","Timing","Clock Generator","No","AD8045, AD9837","-","Board(s)"
http://www.linear.com/docs/28909,//media.digikey.com/Photos/Sparkfun%20Elec%20%20Photos/MFG_BOB-09946.jpg,1568-1038-ND,BOB-09946,SparkFun Electronics,LTC3588 ENERGY HARVESTOR,31,0,"29.95000","0","1","-","Active","Power Management","Energy Harvesting","-","LTC3588","Piezoelectric","Board(s)"
http://www.microchip.com/mymicrochip/filehandler.aspx?ddocname=en557586,//media.digikey.com/Photos/Microchip%20Tech%20Photos/MFG_ADM00421.jpg,ADM00421-ND,ADM00421,Microchip Technology,KIT EVALUATION MCP2210,27,0,"29.99000","0","1","-","Active","Interface","USB to SPI","No","MCP2210","Full Speed (12Mbps)","Board(s), Cable(s)"
https://www.parallax.com/sites/default/files/downloads/28820-Pololu-Dual-MC33926-Motor-Driver-Carrier-Documentation-v1.0.pdf,//media.digikey.com/Photos/Parallax%20Photos/28820.jpg,28820-ND,28820,Parallax Inc.,BOARD DUAL MOTOR DRIVER MC33926,8,0,"29.99000","0","1","-","Active","Power Management","Motor Controller/Driver","-","MC33926","Dual Full-Bridge (H-Bridge) Driver","Board(s), Accessories"
http://www.ti.com/lit/pdf/snou137,//media.digikey.com/Photos/Texas%20Instr%20Photos/MFG_LDC1101EVM.jpg,296-42279-ND,LDC1101EVM,Texas Instruments,EVAL BOARD FOR LDC1101,39,80,"30.11000","0","1","-","Active","Interface","Inductance-to-Digital Converter","Yes, MCU, 16-Bit","LDC1101","-","Board(s)"
http://www.ti.com/lit/pdf/snou138,//media.digikey.com/Photos/Texas%20Instr%20Photos/FDC2114EVM.jpg,296-42579-ND,FDC2114EVM,Texas Instruments,EVAL MOD TWO CAP SENSORS,28,312,"30.11000","0","1","-","Active","Interface","Capacitance-to-Digital Converter","-","FDC2114","-","Board(s)"
http://www.ti.com/lit/pdf/scdu001,//media.digikey.com/Photos/Texas%20Instr%20Photos/TS3USB221EVM.jpg,296-31313-ND,TS3USB221EVM,Texas Instruments,EVAL MODULE FOR TS3USB221,22,16,"30.11000","0","1","-","Active","Interface","USB 2.0 Switch","-","TS3USB221","-","Board(s)"
http://www.ti.com/lit/pdf/scdu001,//media.digikey.com/Photos/Texas%20Instr%20Photos/TS3USB221AEVM.jpg,296-31311-ND,TS3USB221AEVM,Texas Instruments,EVAL MODULE FOR TS3USB221A,16,23,"30.11000","0","1","-","Active","Interface","USB 2.0 Switch","-","TS3USB221A","-","Board(s)"
http://www.ti.com/lit/pdf/sluubg8,//media.digikey.com/Photos/Texas%20Instr%20Photos/UCC21520EVM-286.jpg,296-45050-ND,UCC21520EVM-286,Texas Instruments,EVAL BOARD FOR UCC21520,6,52,"30.11000","0","1","-","Active","Interface","Digital Isolator","-","UCC21520","2-Channel (Dual)","Board(s)"
https://www.ftdichip.com/Support/Documents/DataSheets/Modules/DS_VM800C.pdf,//media.digikey.com/Photos/FTDI%20(Future%20Tech%20Devices)/MFG_VM800C43A-N%2045%20DEGREE.jpg,768-1201-ND,VM800C43A-N,Bridgetek Pte Ltd.,BOARD EVAL FT800 WITHOUT 4.3 LCD,63,0,"31.25000","0","1","EVE","Active","Display","LCD Controller","-","FT800","Audio, Display and Touch Functions","Board(s)"
http://www.st.com/content/ccc/resource/technical/document/data_brief/group1/73/e5/20/ba/41/13/43/31/DM00434690/files/DM00434690.pdf/jcr:content/translations/en.DM00434690.pdf,//media.digikey.com/Photos/STMicro%20Photos/MFG_STEVAL-FCU001V1.jpg,497-17682-ND,STEVAL-FCU001V1,STMicroelectronics,EVAL BRD FLIGHT CONTROLLER DRONE,48,0,"31.25000","0","1","-","Active","Power Management","Flight Controller","Yes, MCU, 32-Bit","STM32F401","-","Board(s)"
http://www.st.com/content/ccc/resource/technical/document/user_manual/group0/95/01/ce/14/16/eb/40/1d/DM00376756/files/DM00376756.pdf/jcr:content/translations/en.DM00376756.pdf,//media.digikey.com/Photos/STMicro%20Photos/MFG_STEVAL-ISB041V1.jpg,497-17258-ND,STEVAL-ISB041V1,STMicroelectronics,BOARD & REF DESIGN,23,0,"31.25000","0","1","-","Active","Power Management","Battery Charger","No","STBC02","-","Board(s)"
http://www.ftdichip.com/Support/Documents/DataSheets/Modules/DS_UMFT311EV.pdf,//media.digikey.com/Photos/FTDI%20(Future%20Tech%20Devices)/MFG_UMFT311EV.jpg,768-1142-ND,UMFT311EV,"FTDI, Future Technology Devices International Ltd",EVAL BOARD FOR FT311D,13,0,"33.28000","0","1","-","Active","Interface","USB 2.0 Host/Controller","No","FT311D","High Speed (480Mbps) Transceiver","Board(s)"
https://www.olimex.com/Products/PIC/Development/PIC-WEB/resources/PIC-WEB-manual.pdf,//media.digikey.com/Photos/Olimex%20LTD/PIC-WEB.jpg,1188-1056-ND,PIC-WEB,Olimex LTD,MICROCHIP PIC18F67J60 ETHERNET,34,0,"34.71000","0","1","-","Active","Interface","Web Server","Yes, MCU, 8-Bit","PIC18F67J60","-","Board(s)"
https://www.silabs.com/documents/public/data-sheets/cp2112-datasheet.pdf,//media.digikey.com/Photos/Silicon%20Labs%20Photos/CP2112EK.jpg,336-2010-ND,CP2112EK,Silicon Labs,KIT EVAL FOR CP2112,34,0,"35.39000","0","1","-","Active","Interface","USB 2.0 to SMBus Bridge","No","CP2112","Full Speed (12Mbps)","Board(s), Cable(s)"
http://www.st.com/content/ccc/resource/technical/document/data_brief/68/37/8d/e6/03/c1/43/2a/DM00136067.pdf/files/DM00136067.pdf/jcr:content/translations/en.DM00136067.pdf,//media.digikey.com/Photos/STMicro%20Photos/EVLPOWERSTEP01.jpg,497-15871-ND,EVLPOWERSTEP01,STMicroelectronics,EVAL SIP MICROSTEP CTLR 10A FET,34,0,"37.50000","0","1","-","Active","Power Management","Motor Controller/Driver, Stepper","-","powerSTEP01","-","Board(s)"
https://www.silabs.com/documents/public/user-guides/Si86xxISO-EVB.pdf,//media.digikey.com/Photos/Silicon%20Labs%20Photos/SI86XXISO-KIT.jpg,336-2132-ND,SI86XXISO-KIT,Silicon Labs,KIT EVAL SI86XX 3.75KV 5KV,33,0,"37.50000","0","1","-","Active","Interface","Digital Isolator","No","Si8600, Si8605, Si8621, Si8655, Si8663","6 Individual Circuits","Board(s)"
http://www.crystek.com/microwave/spec-sheets/vcoeval/CEVAL-033_055.pdf,//media.digikey.com/photos/Crystek%20Photos/Crystek-VCO_EVAL.jpg,744-1270-ND,CEVAL-055,Crystek Corporation,BOARD EVAL FOR CVCO55 .5""X.5"",37,0,"37.73000","0","1","-","Active","Timing","Voltage Controlled Oscillator (VCO)","No","CVCO55 0.5""x 0.5""","DC to 6GHz Frequency Range","Board(s)"
https://docs.broadcom.com/docs/AV02-3719EN,//media.digikey.com/Photos/Avago%20Tech%20Photos/AFBR-0548Z.jpg,516-2881-ND,AFBR-0548Z,Broadcom Limited,KIT EVL FOR AFBR1624Z/AFBR-2624Z,80,0,"37.88000","0","1","-","Active","Interface","Fiber Optics","No","AFBR-1624Z, AFBR-2624Z","-","Board(s)"
//media.digikey.com/pdf/Data%20Sheets/Sparkfun%20PDFs/BOB%E2%80%9013752_Web.pdf,//media.digikey.com/Photos/Sparkfun%20Elec%20%20Photos/MFG_BOB-13752.jpg,1568-1833-ND,BOB-13752,SparkFun Electronics,AUTODRIVER STEPPER MOTOR,94,0,"38.95000","0","1","-","Active","Power Management","Motor Controller/Driver, Stepper","-","L6470","-","Board(s)"
https://www.silabs.com/documents/public/user-guides/CP2130-EK.pdf,//media.digikey.com/Photos/Silicon%20Labs%20Photos/MFG_CP2130%20EVAL.jpg,336-2586-ND,CP2130EK,Silicon Labs,KIT EVALUATION CP2130,17,0,"39.25000","0","1","-","Active","Interface","USB to SPI","-","CP2130","-","Board(s)"
http://ww1.microchip.com/downloads/en/DeviceDoc/51592b.pdf,//media.digikey.com/photos/Microchip%20Tech%20Photos/MFG_MCP23X17EV.jpg,MCP23X17EV-ND,MCP23X17EV,Microchip Technology,BOARD EVAL FOR MCP23X17,11,0,"40.00000","0","1","-","Active","Interface","GPIO Expander","Yes, MCU, 8-Bit","MCP23017, MCP23S17","-","Board(s)"
http://www.st.com/content/ccc/resource/technical/document/data_brief/34/ac/6a/91/6d/12/48/85/DM00101383.pdf/files/DM00101383.pdf/jcr:content/translations/en.DM00101383.pdf,//media.digikey.com/Photos/STMicro%20Photos/MFG_STEVAL-ISV019V1.jpg,497-15191-ND,STEVAL-ISV019V1,STMicroelectronics,BOARD EVAL SPV1050 ULT LP BOOST,16,0,"41.25000","0","1","-","Active","Power Management","Energy Harvesting","-","SPV1050","-","Board(s)"
http://www.st.com/content/ccc/resource/technical/document/data_brief/group1/df/65/0b/92/5e/b1/4f/ff/DM00480128/files/DM00480128.pdf/jcr:content/translations/en.DM00480128.pdf,//media.digikey.com/Photos/STMicro%20Photos/MFG_STEVAL-ISB045V1.jpg,497-18036-ND,STEVAL-ISB045V1,STMicroelectronics,2.5 W WIRELESS CHARGER TRANSMITT,6,0,"42.50000","0","1","-","Active","Power Management","Wireless Power Supply/Charging","-","STWBC-WA","-","Board(s)"
https://cdn2.hubspot.net/hubfs/547732/Data_Sheets/EHA-PA1AN1-R04.pdf,//media.digikey.com/Photos/Marlow-Industries/MFG_EHA-PA1AN1-R0x.jpg,1681-1088-ND,EHA-PA1AN1-R04,"Marlow Industries, Inc.",EVERGEN TEG MINI-HARVESTER,55,0,"43.66000","0","1","EverGen™","Active","Power Management","Thermal Electric Generator (TEG)","-","-","Energy Harvesting","Board(s)"
http://www.st.com/content/ccc/resource/technical/document/data_brief/6d/bd/5b/9c/ac/06/4a/c0/CD00276690.pdf/files/CD00276690.pdf/jcr:content/translations/en.CD00276690.pdf,//media.digikey.com/Photos/STMicro%20Photos/STEVAL-PCC009V2.JPG,497-10841-ND,STEVAL-PCC009V2,STMicroelectronics,INTERFACE BOARD BASED ON STM32X,31,0,"43.75000","0","1","-","Active","Interface","IBU","Yes, MCU, 32-Bit","STM32","I²C, SPI, UART Interface","Board(s)"
https://datasheets.maximintegrated.com/en/ds/MAX4444EVKIT.pdf,//media.digikey.com/Photos/Maxim%20Photos/MAX4444EVKIT.JPG,MAX4444EVKIT-ND,MAX4444EVKIT,Maxim Integrated,"EVAL KIT MAX4444, MAX4445",8,0,"43.75000","0","1","-","Active","Interface","Buffer/Receiver","-","MAX4444","-","Board(s)"
http://ww1.microchip.com/downloads/en/DeviceDoc/40001356C.pdf,//media.digikey.com/Photos/Microchip%20Tech%20Photos/DM164127-2.jpg,DM164127-2-ND,DM164127-2,Microchip Technology,KIT DEV USB FOR PIC16F1459,8,0,"44.00000","0","1","-","Active","Interface","USB 2.0 Slave","Yes, MCU, 8-Bit","PIC16F1459, PIC18F13K50, PIC18F14K50","Full Speed (12Mbps), MCU Based","Board(s), Cable(s)"
http://www.cypress.com/file/187321/download,//media.digikey.com/Photos/Cypress%20Semi%20Photos/S6SAE101A00SA1002.jpg,428-3411-ND,S6SAE101A00SA1002,Cypress Semiconductor Corp,DEV KIT FOR S6AE101A,26,0,"45.00000","0","1","-","Active","Power Management","Energy Harvesting","-","S6AE101A","-","Board(s), Cable(s)"
http://ww1.microchip.com/downloads/en/DeviceDoc/50002352A.pdf,//media.digikey.com/Photos/Microchip%20Tech%20Photos/MFG_ADM00276.jpg,ADM00276-ND,ADM00276,Microchip Technology,MCP2200 USB TO UART WITH ISOLATI,25,0,"45.00000","0","1","-","Active","Interface","USB 2.0 to UART","-","MCP2200","Isolated","Board(s), Cable(s)"
http://www.nuvoton.com/hq/resource-download.jsp?tp_GUID=DA00-FA8226,//media.digikey.com/Photos/Nuvoton%20Technology/ISD-DMK_2100_Q.jpg,ISD-DMK_2100_Q-ND,ISD-DMK_2100_Q,Nuvoton Technology Corporation of America,KIT DEV/DEMO ISD2100 DEMO2100,9,0,"45.90000","0","1","ChipCorder®","Active","Audio","Voice Record/Playback","-","ISD2100","-","Board(s)"
https://www.invensense.com/wp-content/uploads/2016/02/AN-000048-v1.1-PDM-Digital-Output.pdf,//media.digikey.com/Photos/InvenSense/EV_ICS-41350.jpg,1428-1117-ND,EV_ICS-41350-FX,TDK InvenSense,ICS-41350 EVALUATION BOARD,52,0,"46.50000","0","1","-","Active","Audio","MEMS Omnidirectional Microphones","-","ICS-41350","Digital Output","Board(s)"
http://www.invensense.com/wp-content/uploads/2019/02/DS-ICS-40300-00-v1.3.pdf,//media.digikey.com/Photos/InvenSense/EV_ICS-40xxx.jpg,1428-1113-ND,EV_ICS-40300-FX,TDK InvenSense,ICS-40300 EVALUATION BOARD,10,0,"46.50000","0","1","-","Active","Audio","MEMS Omnidirectional Microphones","-","ICS-40300","Analog Output","Board(s)"
https://www.invensense.com/wp-content/uploads/2017/06/AN-000012-v1.3.pdf,//media.digikey.com/Photos/InvenSense/EV_ICS-40xxx.jpg,1428-1116-ND,EV_ICS-40619-FX,TDK InvenSense,ICS-40619 EVALUATION BOARD,11,0,"46.50000","0","1","-","Active","Audio","MEMS Omnidirectional Microphones","-","ICS-40619","Analog Output","Board(s)"
-,//media.digikey.com/Photos/Cypress%20Semi%20Photos/CY4608M.jpg,428-3624-ND,CY4608M,Cypress Semiconductor Corp,KIT USB 4-PORT HUB REF DESIGN,13,0,"46.99000","0","1","HX2VL™","Active","Interface","USB 2.0 Hub","-","CY7C65642","-","Board(s), Cable(s), Power Supply"
http://www.nuvoton.com/hq/resource-download.jsp?tp_GUID=UG0120130914073759,//media.digikey.com/Photos/Nuvoton%20Technology/ISD-DMK_2360_Q.jpg,ISD-DMK_2360_Q-ND,ISD-DMK_2360_Q,Nuvoton Technology Corporation of America,BOARD EVAL FOR ISD2360,7,0,"48.45000","0","1","ChipCorder®","Active","Audio","Voice Record/Playback","-","ISD2360","-","Board(s), Cable(s), Accessories"
http://www.st.com/content/ccc/resource/technical/document/user_manual/group0/38/f2/26/d1/cb/5a/4a/21/DM00437496/files/DM00437496.pdf/jcr:content/translations/en.DM00437496.pdf,//media.digikey.com/Photos/STMicro%20Photos/MFG_STEVAL-ISC004V1.jpg,497-17655-ND,STEVAL-ISC004V1,STMicroelectronics,STEVAL-ISC004V1,15,0,"48.75000","0","1","-","Active","Power Management","USB PD Controller (Power Delivery)","No","STUSB4710A","-","Board(s)"
https://datasheets.maximintegrated.com/en/ds/DS9090EVKIT.pdf,//media.digikey.com/Photos/Maxim%20Photos/DS9090EVKIT%23.jpg,DS9090EVKIT#-ND,DS9090EVKIT#,Maxim Integrated,1-WIRE DEVICE EVALUATION SYSTEM,59,0,"49.50000","0","1","-","Active","Interface","Anti Tamper and Security","-","DS24B33, DS2401, DS2406, DS2411, DS2413, DS2431","Serial Number","Board(s), Cable(s), Accessories"
http://www.st.com/content/ccc/resource/technical/document/data_brief/15/fe/6a/d3/4b/4a/4c/03/DM00225751.pdf/files/DM00225751.pdf/jcr:content/translations/en.DM00225751.pdf,//media.digikey.com/Photos/STMicro%20Photos/P-NUCLEO-IHM002.jpg,497-16526-ND,P-NUCLEO-IHM002,STMicroelectronics,EVAL BOARD STM32 NUCLEOPACK W/PS,41,0,"49.90000","0","1","-","Active","Power Management","Motor Controller/Driver","Yes, MCU, 32-Bit","L6230, STM32F302, mbed-Enabled Development","Motors (BLDC, PMSM)","Board(s), Power Supply, Accessories"
http://www.st.com/content/ccc/resource/technical/document/data_brief/group0/40/93/a1/83/1f/56/46/34/DM00285835/files/DM00285835.pdf/jcr:content/translations/en.DM00285835.pdf,//media.digikey.com/Photos/STMicro%20Photos/MFG_P-NUCLEO-USB001.jpg,497-16568-ND,P-NUCLEO-USB001,STMicroelectronics,EVAL BOARD USB TYPE-C NUCLEOPACK,38,0,"49.90000","0","1","-","Active","Interface","USB Type-C™","Yes, MCU, 32-Bit","STM32F072RB, mbed-Enabled Development","2-Channel (Dual)","Board(s), Cable(s)"
https://www.trinamic.com/fileadmin/assets/Products/Eval_Documents/TMC4671-BOB_datasheet_Rev1.0.pdf,//media.digikey.com/Photos/Trinamic%20Motion%20Control%20Photos/TMC4671-BOB.jpg,1460-1317-ND,TMC4671-BOB,Trinamic Motion Control GmbH,BREAKOUTBOARD FOR TMC4671,10,0,"49.90000","0","1","-","Active","Power Management","Motor Controller/Driver","-","TMC4671","-","Board(s)"
//media.digikey.com/pdf/Data%20Sheets/ST%20Microelectronics%20PDFS/P-NUCLEO-USB002_Web.pdf,//media.digikey.com/Photos/STMicro%20Photos/MFG_P-NUCLEO-USB002.JPG,497-17261-ND,P-NUCLEO-USB002,STMicroelectronics,GENERAL PURPOSE ANALOG & RF,9,0,"49.94000","0","1","-","Active","Interface","USB Type-C™","Yes, MCU, 32-Bit","STM32F072RB, STUSB1602","-","Board(s)"
http://www.dlpdesign.com/usb/dlp-io20-ds-v11.pdf,//media.digikey.com/Photos/DLP%20Design%20Inc/DLP-IO20.jpg,813-1027-ND,DLP-IO20,DLP Design Inc.,MODULE DATA-ACQUISITION 20-CH,42,0,"49.95000","0","1","-","Active","Interface","Data Capture","-","-","Data Acquisition System (DAS)","Board(s)"
//media.digikey.com/pdf/Data%20Sheets/Sparkfun%20PDFs/MP3Trigger_v2_UG_2012-02-04.pdf,//media.digikey.com/Photos/Sparkfun%20Elec%20%20Photos/MFG_WIG-13720.jpg,1568-1515-ND,WIG-13720,SparkFun Electronics,MP3 TRIGGER,10,0,"49.95000","0","1","-","Active","Audio","Audio Processing","-","CY8C29466, VS1063","MP3 File Playback","Board(s)"
http://ww1.microchip.com/downloads/en/DeviceDoc/evb9500alc_user.pdf,//media.digikey.com/Photos/Microchip%20Tech%20Photos/EVB-LAN9500A-LC.jpg,EVB-LAN9500A-LC-ND,EVB-LAN9500A-LC,Microchip Technology,EVALUATION BOARD LAN9500A,47,0,"50.00000","0","1","-","Active","Interface","Ethernet Controller (PHY and MAC)","No","LAN9500A","Single Chip Hi-Speed USB to 10/100 Ethernet","Board(s)"
https://www.st.com/resource/en/data_brief/steval-drone01.pdf,-,497-18321-ND,STEVAL-DRONE01,STMicroelectronics,MINI DRONE KIT WITH FLIGHT CONTR,23,0,"50.00000","0","1","-","Active","Power Management","Flight Controller","Yes, MCU, 32-Bit","STM32F401","-","Board(s), Accessories"
https://www.wolfspeed.com/downloads/dl/file/id/1188/product/255/cgd15sg00d2.pdf,//media.digikey.com/Photos/Cree%20Photos/MFG_CGD15SG00D2.jpg,CGD15SG00D2-ND,CGD15SG00D2,Cree/Wolfspeed,SIC MOSFET ISOLATED GATE DRIVER,12,0,"50.00000","0","1","-","Active","Power Management","Gate Driver","-","-","Isolated","Board(s)"
http://www.analog.com/media/en/dsp-documentation/evaluation-kit-manuals/dc1503af.pdf,//media.digikey.com/Photos/Analog%20Devices%20Photos/MFG_DC1503A-A.jpg,DC1503A-A-ND,DC1503A-A,Linear Technology/Analog Devices,EVALUATION KIT TRXR LTM2881-3,13,195,"50.00000","0","1","µModule®","Active","Interface","Transceiver, RS-422, RS-485","No","LTM2881","3V Supply, Isolated, Transceiver + Power","Board(s)"
http://www.linear.com/docs/36553,//media.digikey.com/Photos/Analog%20Devices%20Photos/MFG_DC427B-C.jpg,DC427B-C-ND,DC427B-C,Linear Technology/Analog Devices,EVAL BOARD RMS TO DC CONVERTER,9,155,"50.00000","0","1","-","Active","Interface","RMS to DC Converters","-","LTC1968","-","Board(s)"
http://www.analog.com/media/en/dsp-documentation/evaluation-kit-manuals/dc1746af.pdf,//media.digikey.com/Photos/Linear%20Tech%20Photos/MFG_DC1746A-B.jpg,DC1746A-B-ND,DC1746A-B,Linear Technology/Analog Devices,EVALUATION KIT LOW EMI LTM2881-5,6,81,"50.00000","0","1","µModule®","Active","Interface","Transceiver, RS-422, RS-485","No","LTM2881","5V Supply, Isolated, Transceiver + Power","Board(s)"
https://datasheets.maximintegrated.com/en/ds/MAX4983EEVKIT.pdf,//media.digikey.com/Photos/Maxim%20Photos/MAX4983EEVKIT+.jpg,MAX4983EEVKIT+-ND,MAX4983EEVKIT+,Maxim Integrated,KIT EVAL FOR MAX4983,17,42,"50.21000","0","1","-","Active","Interface","USB 2.0 Switch","-","MAX4983","-","Board(s)"
//media.digikey.com/pdf/Data%20Sheets/Analog%20Devices%20PDFs/AD8232-EVALZ_Web.pdf,//media.digikey.com/Photos/Analog%20Devices%20Photos/AD8232-EVALZ.jpg,AD8232-EVALZ-ND,AD8232-EVALZ,Analog Devices Inc.,BOARD EVAL FOR AD8232,10,61,"50.82000","0","1","-","Active","Interface","Sensor Signal Conditioner","-","AD8232","Heart Rate Monitor Front End","Board(s)"
http://www.ti.com/lit/pdf/sllu139,//media.digikey.com/Photos/Texas%20Instr%20Photos/TUSB9261DEMO.JPG,296-29882-ND,TUSB9261DEMO,Texas Instruments,BOARD DEMO REF DESIGN TUSB9261,28,8,"50.88000","0","1","-","Active","Interface","USB 3.0 to SATA","No","TUSB9261","-","Board(s)"
http://www.ti.com/lit/pdf/slau673,//media.digikey.com/Photos/Texas%20Instr%20Photos/MFG_DRV10970EVM.jpg,296-44087-ND,DRV10970EVM,Texas Instruments,EVAL BOARD FOR DRV10970 BLDC MTR,21,2,"50.88000","0","1","-","Active","Power Management","Motor Controller/Driver","-","DRV10970","Motors (BLDC)","Board(s)"
-,//media.digikey.com/Photos/Texas%20Instr%20Photos/PGA450Q1EVM-S.JPG,296-46759-ND,PGA450Q1EVM-S,Texas Instruments,EVALUATION MODULE,18,42,"50.88000","0","1","-","Active","Interface","Sensor Signal Conditioner","Yes","PGA450-Q1","-","Board(s)"
http://www.ti.com/lit/pdf/slvua59,//media.digikey.com/Photos/Texas%20Instr%20Photos/MFG_IO-EXPANDER-EVM.jpg,296-43447-ND,IO-EXPANDER-EVM,Texas Instruments,EVAL MODULE FOR IO-EXPANDER,16,84,"50.88000","0","1","-","Active","Interface","GPIO Expander","-","TCA6424A, TCA9539","-","Board(s)"
http://www.ti.com/lit/pdf/sluu270,//media.digikey.com/Photos/Texas%20Instr%20Photos/BQ2000EVM.JPG,296-30723-ND,BQ2000EVM,Texas Instruments,EVAL MODULE FOR BQ2000,13,4,"50.88000","0","1","-","Active","Power Management","Battery Charger","No","BQ2000","1 ~ 4 Cell- Li-Ion, 1 ~ 10 Cell- NiCd/NiMH","Board(s)"
http://www.ti.com/lit/pdf/sllu234,//media.digikey.com/Photos/Texas%20Instr%20Photos/MFG_TCAN1042DEVM.jpg,296-43944-ND,TCAN1042DEVM,Texas Instruments,TCAN10XX CONTROLLER AREA NETWORK,11,163,"50.88000","0","1","-","Active","Interface","-","-","TCAN1042D","-","Board(s)"
http://www.ti.com/lit/pdf/slvuaj3,//media.digikey.com/Photos/Texas%20Instr%20Photos/DRV8870EVM.JPG,296-43183-ND,DRV8870EVM,Texas Instruments,EVALUATION MODULE DRV8870,10,107,"50.88000","0","1","-","Active","Power Management","Motor Controller/Driver","-","DRV8870","Single-H-Bridge Driver","Board(s)"
http://www.ti.com/lit/pdf/sbau254,//media.digikey.com/Photos/Texas%20Instr%20Photos/MFG_MUX36S08EVM-PDK.jpg,296-43943-ND,MUX36S08EVM-PDK,Texas Instruments,MUX36S08 EVALUATION MODULE,10,21,"50.88000","0","1","-","Active","Interface","8:1 Multiplexer","-","MUX36S08","-","Board(s)"
