Datasheets,Image,Digi-Key Part Number,Manufacturer Part Number,Manufacturer,Description,Quantity Available,Factory Stock,Unit Price (USD),@ qty,Minimum Quantity,"Packaging","Series","Part Status","Capacitance","Tolerance","Voltage - Rated","ESR (Equivalent Series Resistance)","Current - Leakage","Dissipation Factor","Mounting Type","Package / Case","Manufacturer Size Code","Height - Seated (Max)","Features","Operating Temperature","Supplier Device Package","Size / Dimension"
http://datasheets.avx.com/NOJ_LP.pdf,//media.digikey.com/Photos/AVX%20Photos/NOJS106M004RWJ.JPG,NOJS156M001RWJ-ND,NOJS156M001RWJ,AVX Corporation,CAP NIOB OXID 15UF 20% 1.8V 1206,0,0,"0.33350","0","2500","Tape & Reel (TR)","OxiCap® NOJ","Active","15µF","±20%","1.8V","2 Ohms","1µA","6%","Surface Mount","1206 (3216 Metric)","S","0.047"" (1.20mm)","-","-55°C ~ 105°C","1206 (3216 Metric)","0.126"" L x 0.063"" W (3.20mm x 1.60mm)"
http://datasheets.avx.com/NOJ_LP.pdf,//media.digikey.com/Photos/AVX%20Photos/NOJS106M004RWJ.JPG,NOJS226M001RWJ-ND,NOJS226M001RWJ,AVX Corporation,CAP NIOB OXID 22UF 20% 1.8V 1206,0,0,"0.33350","0","2500","Tape & Reel (TR)","OxiCap® NOJ","Active","22µF","±20%","1.8V","1.9 Ohms","1µA","8%","Surface Mount","1206 (3216 Metric)","S","0.047"" (1.20mm)","-","-55°C ~ 105°C","1206 (3216 Metric)","0.126"" L x 0.063"" W (3.20mm x 1.60mm)"
http://datasheets.avx.com/NOJ_LP.pdf,"//media.digikey.com/photos/AVX%20Photos/TAJ,TLJ,TCJ,TPS%20SERIES%203.5L,2.8W.jpg",478-5841-2-ND,NOJT475M010RWJ,AVX Corporation,CAP NIOB OXID 4.7UF 20% 10V 1210,0,0,"0.33785","0","2500","Tape & Reel (TR)","OxiCap® NOJ","Active","4.7µF","±20%","10V","3.1 Ohms","1µA","6%","Surface Mount","1411 (3528 Metric), 1210","T","0.047"" (1.20mm)","-","-55°C ~ 105°C","1210 (3528 Metric)","0.138"" L x 0.110"" W (3.50mm x 2.80mm)"
http://datasheets.avx.com/NOJ_LP.pdf,"//media.digikey.com/photos/AVX%20Photos/TAJ,TLJ,TCJ,TPS%20SERIES%203.5L,2.8W.jpg",478-5841-1-ND,NOJT475M010RWJ,AVX Corporation,CAP NIOB OXID 4.7UF 20% 10V 1210,0,0,"Discontinued at Digi-Key","0","1","Cut Tape (CT)","OxiCap® NOJ","Discontinued at Digi-Key","4.7µF","±20%","10V","3.1 Ohms","1µA","6%","Surface Mount","1411 (3528 Metric), 1210","T","0.047"" (1.20mm)","-","-55°C ~ 105°C","1210 (3528 Metric)","0.138"" L x 0.110"" W (3.50mm x 2.80mm)"
http://datasheets.avx.com/NOJ_LP.pdf,"//media.digikey.com/photos/AVX%20Photos/TAJ,TLJ,TCJ,TPS%20SERIES%203.5L,2.8W.jpg",478-5841-6-ND,NOJT475M010RWJ,AVX Corporation,CAP NIOB OXID 4.7UF 20% 10V 1210,0,0,"Digi-Reel","0","1","Digi-Reel®","OxiCap® NOJ","Discontinued at Digi-Key","4.7µF","±20%","10V","3.1 Ohms","1µA","6%","Surface Mount","1411 (3528 Metric), 1210","T","0.047"" (1.20mm)","-","-55°C ~ 105°C","1210 (3528 Metric)","0.138"" L x 0.110"" W (3.50mm x 2.80mm)"
http://datasheets.avx.com/NLJ.pdf,"//media.digikey.com/photos/AVX%20Photos/OxiCap%20NOJ%20SERIES%201.9H,3.5L,2.8W.jpg",478-5654-2-ND,NLJB157M004R1500,AVX Corporation,CAP NIOB OXIDE 150UF 20% 4V 1210,0,0,"0.36400","0","2000","Tape & Reel (TR)","OxiCap® NLJ","Active","150µF","±20%","4V","1.5 Ohms","60µA","-","Surface Mount","1411 (3528 Metric), 1210","B","0.083"" (2.10mm)","-","-55°C ~ 105°C","1210 (3528 Metric)","0.138"" L x 0.110"" W (3.50mm x 2.80mm)"
http://datasheets.avx.com/NOJ_LP.pdf,"//media.digikey.com/photos/AVX%20Photos/TAJ,TLJ,TCJ,TPS%20SERIES%203.5L,2.8W.jpg",NOJT106M004RWJ-ND,NOJT106M004RWJ,AVX Corporation,CAP NIOB OXIDE 10UF 20% 4V 1210,0,0,"0.37800","0","2500","Tape & Reel (TR)","OxiCap® NOJ","Active","10µF","±20%","4V","2.2 Ohms","1µA","6%","Surface Mount","1411 (3528 Metric), 1210","T","0.047"" (1.20mm)","-","-55°C ~ 105°C","1210 (3528 Metric)","0.138"" L x 0.110"" W (3.50mm x 2.80mm)"
http://datasheets.avx.com/NOJ_LP.pdf,"//media.digikey.com/photos/AVX%20Photos/TAJ,TLJ,TCJ,TPS%20SERIES%203.5L,2.8W.jpg",NOJT106M006RWJ-ND,NOJT106M006RWJ,AVX Corporation,CAP NIOB OXID 10UF 20% 6.3V 1210,0,0,"0.37800","0","2500","Tape & Reel (TR)","OxiCap® NOJ","Active","10µF","±20%","6.3V","2.2 Ohms","1.2µA","6%","Surface Mount","1411 (3528 Metric), 1210","T","0.047"" (1.20mm)","-","-55°C ~ 105°C","1210 (3528 Metric)","0.138"" L x 0.110"" W (3.50mm x 2.80mm)"
http://datasheets.avx.com/NOJ_LP.pdf,"//media.digikey.com/photos/AVX%20Photos/TAJ,TLJ,TCJ,TPS%20SERIES%203.5L,2.8W.jpg",NOJT156M002RWJ-ND,NOJT156M002RWJ,AVX Corporation,CAP NIOB OXID 15UF 20% 2.5V 1210,0,0,"0.37800","0","2500","Tape & Reel (TR)","OxiCap® NOJ","Active","15µF","±20%","2.5V","2 Ohms","1µA","6%","Surface Mount","1411 (3528 Metric), 1210","T","0.047"" (1.20mm)","-","-55°C ~ 105°C","1210 (3528 Metric)","0.138"" L x 0.110"" W (3.50mm x 2.80mm)"
http://datasheets.avx.com/NOJ_LP.pdf,"//media.digikey.com/photos/AVX%20Photos/TAJ,TLJ,TCJ,TPS%20SERIES%203.5L,2.8W.jpg",NOJT226M001RWJ-ND,NOJT226M001RWJ,AVX Corporation,CAP NIOB OXID 22UF 20% 1.8V 1210,0,0,"0.37800","0","2500","Tape & Reel (TR)","OxiCap® NOJ","Active","22µF","±20%","1.8V","1.8 Ohms","1µA","6%","Surface Mount","1411 (3528 Metric), 1210","T","0.047"" (1.20mm)","-","-55°C ~ 105°C","1210 (3528 Metric)","0.138"" L x 0.110"" W (3.50mm x 2.80mm)"
http://datasheets.avx.com/NOJ_LP.pdf,"//media.digikey.com/photos/AVX%20Photos/TAJ,TLJ,TCJ,TPS%20SERIES%203.5L,2.8W.jpg",NOJT226M006RWJ-ND,NOJT226M006RWJ,AVX Corporation,CAP NIOB OXID 22UF 20% 6.3V 1210,0,0,"0.37800","0","2500","Tape & Reel (TR)","OxiCap® NOJ","Active","22µF","±20%","6.3V","1.8 Ohms","2.6µA","8%","Surface Mount","1411 (3528 Metric), 1210","T","0.047"" (1.20mm)","-","-55°C ~ 105°C","1210 (3528 Metric)","0.138"" L x 0.110"" W (3.50mm x 2.80mm)"
http://datasheets.avx.com/NOJ_LP.pdf,"//media.digikey.com/photos/AVX%20Photos/TAJ,TLJ,TCJ,TPS%20SERIES%203.5L,2.8W.jpg",NOJT336M001RWJ-ND,NOJT336M001RWJ,AVX Corporation,CAP NIOB OXID 33UF 20% 1.8V 1210,0,0,"0.37800","0","2500","Tape & Reel (TR)","OxiCap® NOJ","Active","33µF","±20%","1.8V","1.7 Ohms","1.2µA","6%","Surface Mount","1411 (3528 Metric), 1210","T","0.047"" (1.20mm)","-","-55°C ~ 105°C","1210 (3528 Metric)","0.138"" L x 0.110"" W (3.50mm x 2.80mm)"
http://datasheets.avx.com/NOJ_LP.pdf,"//media.digikey.com/photos/AVX%20Photos/TAJ,TLJ,TCJ,TPS%20SERIES%203.5L,2.8W.jpg",NOJT336M004RWJ-ND,NOJT336M004RWJ,AVX Corporation,CAP NIOB OXIDE 33UF 20% 4V 1210,0,0,"0.37800","0","2500","Tape & Reel (TR)","OxiCap® NOJ","Active","33µF","±20%","4V","2 Ohms","2.6µA","14%","Surface Mount","1411 (3528 Metric), 1210","T","0.047"" (1.20mm)","-","-55°C ~ 105°C","1210 (3528 Metric)","0.138"" L x 0.110"" W (3.50mm x 2.80mm)"
http://datasheets.avx.com/NOJ_LP.pdf,"//media.digikey.com/photos/AVX%20Photos/TAJ,TLJ,TCJ,TPS%20SERIES%203.5L,2.8W.jpg",NOJT476M001RWJ-ND,NOJT476M001RWJ,AVX Corporation,CAP NIOB OXID 47UF 20% 1.8V 1210,0,0,"0.37800","0","2500","Tape & Reel (TR)","OxiCap® NOJ","Active","47µF","±20%","1.8V","1.6 Ohms","1.7µA","10%","Surface Mount","1411 (3528 Metric), 1210","T","0.047"" (1.20mm)","-","-55°C ~ 105°C","1210 (3528 Metric)","0.138"" L x 0.110"" W (3.50mm x 2.80mm)"
http://datasheets.avx.com/NOJ_LP.pdf,"//media.digikey.com/photos/AVX%20Photos/TAJ,TLJ,TCJ,TPS%20SERIES%203.5L,2.8W.jpg",NOJT476M002RWJ-ND,NOJT476M002RWJ,AVX Corporation,CAP NIOB OXID 47UF 20% 2.5V 1210,0,0,"0.37800","0","2500","Tape & Reel (TR)","OxiCap® NOJ","Active","47µF","±20%","2.5V","1.6 Ohms","2.4µA","10%","Surface Mount","1411 (3528 Metric), 1210","T","0.047"" (1.20mm)","-","-55°C ~ 105°C","1210 (3528 Metric)","0.138"" L x 0.110"" W (3.50mm x 2.80mm)"
http://datasheets.avx.com/NOJ_LP.pdf,"//media.digikey.com/photos/AVX%20Photos/TAJ,TLJ,TCJ,TPS%20SERIES%203.5L,2.8W.jpg",NOJT685M006RWJ-ND,NOJT685M006RWJ,AVX Corporation,CAP NIOB OXI 6.8UF 20% 6.3V 1210,0,0,"0.37800","0","2500","Tape & Reel (TR)","OxiCap® NOJ","Active","6.8µF","±20%","6.3V","2.6 Ohms","1µA","6%","Surface Mount","1411 (3528 Metric), 1210","T","0.047"" (1.20mm)","-","-55°C ~ 105°C","1210 (3528 Metric)","0.138"" L x 0.110"" W (3.50mm x 2.80mm)"
http://datasheets.avx.com/NLJ.pdf,//media.digikey.com/photos/AVX%20Photos/CERAMIC%20NULL%20SERIES%200805.jpg,478-5655-2-ND,NLJP226M004R4000,AVX Corporation,CAP NIOB OXIDE 22UF 20% 4V 0805,0,0,"0.39200","0","2500","Tape & Reel (TR)","OxiCap® NLJ","Active","22µF","±20%","4V","4 Ohms","8.8µA","-","Surface Mount","0805 (2012 Metric)","P","0.059"" (1.50mm)","-","-55°C ~ 105°C","0805 (2012 Metric)","0.081"" L x 0.053"" W (2.05mm x 1.35mm)"
http://datasheets.avx.com/NLJ.pdf,//media.digikey.com/photos/AVX%20Photos/CERAMIC%20NULL%20SERIES%200805.jpg,478-5655-1-ND,NLJP226M004R4000,AVX Corporation,CAP NIOB OXIDE 22UF 20% 4V 0805,0,0,"Discontinued at Digi-Key","0","1","Cut Tape (CT)","OxiCap® NLJ","Discontinued at Digi-Key","22µF","±20%","4V","4 Ohms","8.8µA","-","Surface Mount","0805 (2012 Metric)","P","0.059"" (1.50mm)","-","-55°C ~ 105°C","0805 (2012 Metric)","0.081"" L x 0.053"" W (2.05mm x 1.35mm)"
http://datasheets.avx.com/NLJ.pdf,//media.digikey.com/photos/AVX%20Photos/CERAMIC%20NULL%20SERIES%200805.jpg,478-5655-6-ND,NLJP226M004R4000,AVX Corporation,CAP NIOB OXIDE 22UF 20% 4V 0805,0,0,"Digi-Reel","0","1","Digi-Reel®","OxiCap® NLJ","Discontinued at Digi-Key","22µF","±20%","4V","4 Ohms","8.8µA","-","Surface Mount","0805 (2012 Metric)","P","0.059"" (1.50mm)","-","-55°C ~ 105°C","0805 (2012 Metric)","0.081"" L x 0.053"" W (2.05mm x 1.35mm)"
http://datasheets.avx.com/NOJ.pdf,//media.digikey.com/Photos/AVX%20Photos/OxiCapNOS60%20SERIES.JPG,NOJC107M002RWJ-ND,NOJC107M002RWJ,AVX Corporation,CAP NIOB OXI 100UF 20% 2.5V 2312,0,0,"0.40320","0","500","Tape & Reel (TR)","OxiCap® NOJ","Active","100µF","±20%","2.5V","400 mOhms","5µA","6%","Surface Mount","2312 (6032 Metric)","C","0.110"" (2.80mm)","-","-55°C ~ 105°C","2312 (6032 Metric)","0.236"" L x 0.126"" W (6.00mm x 3.20mm)"
http://datasheets.avx.com/NOJ.pdf,//media.digikey.com/Photos/AVX%20Photos/OxiCapNOS60%20SERIES.JPG,NOJC107M001RWJ-ND,NOJC107M001RWJ,AVX Corporation,CAP NIOB OXI 100UF 20% 1.8V 2312,0,0,"0.40320","0","500","Tape & Reel (TR)","OxiCap® NOJ","Active","100µF","±20%","1.8V","400 mOhms","3.6µA","6%","Surface Mount","2312 (6032 Metric)","C","0.110"" (2.80mm)","-","-55°C ~ 105°C","2312 (6032 Metric)","0.236"" L x 0.126"" W (6.00mm x 3.20mm)"
http://datasheets.avx.com/NOJ.pdf,//media.digikey.com/Photos/AVX%20Photos/OxiCapNOS60%20SERIES.JPG,NOJC157M001RWJ-ND,NOJC157M001RWJ,AVX Corporation,CAP NIOB OXI 150UF 20% 1.8V 2312,0,0,"0.40320","0","500","Tape & Reel (TR)","OxiCap® NOJ","Active","150µF","±20%","1.8V","400 mOhms","5.4µA","8%","Surface Mount","2312 (6032 Metric)","C","0.110"" (2.80mm)","-","-55°C ~ 105°C","2312 (6032 Metric)","0.236"" L x 0.126"" W (6.00mm x 3.20mm)"
http://datasheets.avx.com/NOJ.pdf,//media.digikey.com/Photos/AVX%20Photos/OxiCapNOS60%20SERIES.JPG,478-3218-2-ND,NOJC686M006RWJ,AVX Corporation,CAP NIOB OXID 68UF 20% 6.3V 2312,0,0,"0.40878","0","500","Tape & Reel (TR)","OxiCap® NOJ","Active","68µF","±20%","6.3V","500 mOhms","8.2µA","6%","Surface Mount","2312 (6032 Metric)","C","0.110"" (2.80mm)","-","-55°C ~ 105°C","2312 (6032 Metric)","0.236"" L x 0.126"" W (6.00mm x 3.20mm)"
http://datasheets.avx.com/NOJ.pdf,//media.digikey.com/Photos/AVX%20Photos/OxiCapNOS60%20SERIES.JPG,478-3218-1-ND,NOJC686M006RWJ,AVX Corporation,CAP NIOB OXID 68UF 20% 6.3V 2312,0,0,"Discontinued at Digi-Key","0","1","Cut Tape (CT)","OxiCap® NOJ","Discontinued at Digi-Key","68µF","±20%","6.3V","500 mOhms","8.2µA","6%","Surface Mount","2312 (6032 Metric)","C","0.110"" (2.80mm)","-","-55°C ~ 105°C","2312 (6032 Metric)","0.236"" L x 0.126"" W (6.00mm x 3.20mm)"
http://datasheets.avx.com/NOJ.pdf,//media.digikey.com/Photos/AVX%20Photos/OxiCapNOS60%20SERIES.JPG,478-3218-6-ND,NOJC686M006RWJ,AVX Corporation,CAP NIOB OXID 68UF 20% 6.3V 2312,0,0,"Digi-Reel","0","1","Digi-Reel®","OxiCap® NOJ","Discontinued at Digi-Key","68µF","±20%","6.3V","500 mOhms","8.2µA","6%","Surface Mount","2312 (6032 Metric)","C","0.110"" (2.80mm)","-","-55°C ~ 105°C","2312 (6032 Metric)","0.236"" L x 0.126"" W (6.00mm x 3.20mm)"
http://datasheets.avx.com/NOJ_LP.pdf,//media.digikey.com/photos/AVX%20Photos/TLJ 6032-15(EIA).JPG,NOJW336M006RWJ-ND,NOJW336M006RWJ,AVX Corporation,CAP NIOB OXID 33UF 20% 6.3V 2312,0,0,"0.48000","0","1000","Tape & Reel (TR)","OxiCap® NOJ","Active","33µF","±20%","6.3V","500 mOhms","4µA","6%","Surface Mount","2312 (6032 Metric)","W","0.059"" (1.50mm)","-","-55°C ~ 105°C","2312 (6032 Metric)","0.236"" L x 0.126"" W (6.00mm x 3.20mm)"
http://datasheets.avx.com/NOJ_LP.pdf,//media.digikey.com/photos/AVX%20Photos/TLJ 6032-15(EIA).JPG,NOJW476M004RWJ-ND,NOJW476M004RWJ,AVX Corporation,CAP NIOB OXIDE 47UF 20% 4V 2312,0,0,"0.48000","0","1000","Tape & Reel (TR)","OxiCap® NOJ","Active","47µF","±20%","4V","500 mOhms","3.8µA","6%","Surface Mount","2312 (6032 Metric)","W","0.059"" (1.50mm)","-","-55°C ~ 105°C","2312 (6032 Metric)","0.236"" L x 0.126"" W (6.00mm x 3.20mm)"
http://datasheets.avx.com/NOJ_LP.pdf,//media.digikey.com/photos/AVX%20Photos/TLJ 6032-15(EIA).JPG,NOJW686M002RWJ-ND,NOJW686M002RWJ,AVX Corporation,CAP NIOB OXID 68UF 20% 2.5V 2312,0,0,"0.48000","0","1000","Tape & Reel (TR)","OxiCap® NOJ","Active","68µF","±20%","2.5V","400 mOhms","3.4µA","6%","Surface Mount","2312 (6032 Metric)","W","0.059"" (1.50mm)","-","-55°C ~ 105°C","2312 (6032 Metric)","0.236"" L x 0.126"" W (6.00mm x 3.20mm)"
http://datasheets.avx.com/NOJ_LP.pdf,//media.digikey.com/photos/AVX%20Photos/TLJ 6032-15(EIA).JPG,NOJW686M004RWJ-ND,NOJW686M004RWJ,AVX Corporation,CAP NIOB OXIDE 68UF 20% 4V 2312,0,0,"0.48000","0","1000","Tape & Reel (TR)","OxiCap® NOJ","Active","68µF","±20%","4V","400 mOhms","5.4µA","6%","Surface Mount","2312 (6032 Metric)","W","0.059"" (1.50mm)","-","-55°C ~ 105°C","2312 (6032 Metric)","0.236"" L x 0.126"" W (6.00mm x 3.20mm)"
http://datasheets.avx.com/NOS.pdf,"//media.digikey.com/photos/AVX%20Photos/OxiCapNOJ,NOS%20SERIES%202.9H,7.3L,4.3W.jpg",478-3247-2-ND,NOSD107M006R0080,AVX Corporation,CAP NIOB OXI 100UF 20% 6.3V 2917,0,0,"0.48076","0","500","Tape & Reel (TR)","OxiCap® NOS","Active","100µF","±20%","6.3V","80 mOhms","12µA","6%","Surface Mount","2917 (7343 Metric)","D","0.122"" (3.10mm)","Low ESR","-55°C ~ 125°C","2917 (7343 Metric)","0.287"" L x 0.169"" W (7.30mm x 4.30mm)"
http://datasheets.avx.com/NOJ.pdf,//media.digikey.com/Photos/AVX%20Photos/OxiCapNOS60%20SERIES.JPG,NOJC686M010RWJ-ND,NOJC686M010RWJ,AVX Corporation,CAP NIOB OXIDE 68UF 20% 10V 2312,0,0,"0.48790","0","500","Tape & Reel (TR)","OxiCap® NOJ","Active","68µF","±20%","10V","500 mOhms","13.6µA","12%","Surface Mount","2312 (6032 Metric)","C","0.110"" (2.80mm)","-","-55°C ~ 105°C","2312 (6032 Metric)","0.236"" L x 0.126"" W (6.00mm x 3.20mm)"
http://datasheets.avx.com/NOJ.pdf,//media.digikey.com/Photos/AVX%20Photos/OxiCapNOS60%20SERIES.JPG,NOJC157M002SWJ-ND,NOJC157M002SWJ,AVX Corporation,CAP NIOB OXI 150UF 20% 2.5V 2312,0,0,"0.49000","0","3000","Tape & Reel (TR)","OxiCap® NOJ","Active","150µF","±20%","2.5V","400 mOhms","7.5µA","6%","Surface Mount","2312 (6032 Metric)","C","0.110"" (2.80mm)","-","-55°C ~ 105°C","2312 (6032 Metric)","0.236"" L x 0.126"" W (6.00mm x 3.20mm)"
http://datasheets.avx.com/NOS.pdf,//media.digikey.com/Photos/AVX%20Photos/OxiCapNOS60%20SERIES.JPG,NOSC336M006R0500-ND,NOSC336M006R0500,AVX Corporation,CAP NIOB OXID 33UF 20% 6.3V 2312,0,0,"0.49300","0","500","Tape & Reel (TR)","OxiCap® NOS","Active","33µF","±20%","6.3V","500 mOhms","4µA","6%","Surface Mount","2312 (6032 Metric)","C","0.110"" (2.80mm)","Low ESR","-55°C ~ 125°C","2312 (6032 Metric)","0.236"" L x 0.126"" W (6.00mm x 3.20mm)"
http://datasheets.avx.com/NOJ.pdf,"//media.digikey.com/photos/AVX%20Photos/OxiCapNOJ,NOS%20SERIES%202.9H,7.3L,4.3W.jpg",NOJD477M002SWJ-ND,NOJD477M002SWJ,AVX Corporation,CAP NIOB OXI 470UF 20% 2.5V 2917,0,0,"0.53900","0","2500","Tape & Reel (TR)","OxiCap® NOJ","Active","470µF","±20%","2.5V","300 mOhms","23.5µA","10%","Surface Mount","2917 (7343 Metric)","D","0.122"" (3.10mm)","-","-55°C ~ 105°C","2917 (7343 Metric)","0.287"" L x 0.169"" W (7.30mm x 4.30mm)"
http://datasheets.avx.com/NOJ_LP.pdf,//media.digikey.com/photos/AVX%20Photos/TLJ 6032-15(EIA).JPG,NOJW476M006RWJ-ND,NOJW476M006RWJ,AVX Corporation,CAP NIOB OXID 47UF 20% 6.3V 2312,0,0,"0.54000","0","1000","Tape & Reel (TR)","OxiCap® NOJ","Active","47µF","±20%","6.3V","500 mOhms","5.7µA","6%","Surface Mount","2312 (6032 Metric)","W","0.059"" (1.50mm)","-","-55°C ~ 105°C","2312 (6032 Metric)","0.236"" L x 0.126"" W (6.00mm x 3.20mm)"
http://datasheets.avx.com/NOJ.pdf,//media.digikey.com/Photos/AVX%20Photos/OxiCapNOS60%20SERIES.JPG,478-5843-2-ND,NOJC337M002RWJ,AVX Corporation,CAP NIOB OXI 330UF 20% 2.5V 2312,0,0,"0.55930","0","500","Tape & Reel (TR)","OxiCap® NOJ","Active","330µF","±20%","2.5V","300 mOhms","16.5µA","10%","Surface Mount","2312 (6032 Metric)","C","0.110"" (2.80mm)","-","-55°C ~ 105°C","2312 (6032 Metric)","0.236"" L x 0.126"" W (6.00mm x 3.20mm)"
http://datasheets.avx.com/NOJ.pdf,//media.digikey.com/Photos/AVX%20Photos/OxiCapNOS60%20SERIES.JPG,478-5843-1-ND,NOJC337M002RWJ,AVX Corporation,CAP NIOB OXI 330UF 20% 2.5V 2312,0,0,"Discontinued at Digi-Key","0","1","Cut Tape (CT)","OxiCap® NOJ","Discontinued at Digi-Key","330µF","±20%","2.5V","300 mOhms","16.5µA","10%","Surface Mount","2312 (6032 Metric)","C","0.110"" (2.80mm)","-","-55°C ~ 105°C","2312 (6032 Metric)","0.236"" L x 0.126"" W (6.00mm x 3.20mm)"
http://datasheets.avx.com/NOJ.pdf,//media.digikey.com/Photos/AVX%20Photos/OxiCapNOS60%20SERIES.JPG,478-5843-6-ND,NOJC337M002RWJ,AVX Corporation,CAP NIOB OXI 330UF 20% 2.5V 2312,0,0,"Digi-Reel","0","1","Digi-Reel®","OxiCap® NOJ","Discontinued at Digi-Key","330µF","±20%","2.5V","300 mOhms","16.5µA","10%","Surface Mount","2312 (6032 Metric)","C","0.110"" (2.80mm)","-","-55°C ~ 105°C","2312 (6032 Metric)","0.236"" L x 0.126"" W (6.00mm x 3.20mm)"
http://datasheets.avx.com/NOJ.pdf,//media.digikey.com/Photos/AVX%20Photos/OxiCapNOS60%20SERIES.JPG,478-3209-2-ND,NOJC157M004RWJ,AVX Corporation,CAP NIOB OXIDE 150UF 20% 4V 2312,0,0,"0.56526","0","500","Tape & Reel (TR)","OxiCap® NOJ","Active","150µF","±20%","4V","400 mOhms","12µA","6%","Surface Mount","2312 (6032 Metric)","C","0.110"" (2.80mm)","-","-55°C ~ 105°C","2312 (6032 Metric)","0.236"" L x 0.126"" W (6.00mm x 3.20mm)"
http://datasheets.avx.com/NOS.pdf,//media.digikey.com/Photos/AVX%20Photos/OxiCapNOS60%20SERIES.JPG,NOSC686M002S0200-ND,NOSC686M002S0200,AVX Corporation,CAP NIOB OXID 68UF 20% 2.5V 2312,0,0,"0.56700","0","3000","Tape & Reel (TR)","OxiCap® NOS","Active","68µF","±20%","2.5V","200 mOhms","3.4µA","6%","Surface Mount","2312 (6032 Metric)","C","0.110"" (2.80mm)","Low ESR","-55°C ~ 125°C","2312 (6032 Metric)","0.236"" L x 0.126"" W (6.00mm x 3.20mm)"
http://datasheets.avx.com/NOS.pdf,//media.digikey.com/Photos/AVX%20Photos/OxiCapNOS60%20SERIES.JPG,NOSC476M004R0300-ND,NOSC476M004R0300,AVX Corporation,CAP NIOB OXIDE 47UF 20% 4V 2312,0,0,"0.57800","0","500","Tape & Reel (TR)","OxiCap® NOS","Active","47µF","±20%","4V","300 mOhms","3.8µA","6%","Surface Mount","2312 (6032 Metric)","C","0.110"" (2.80mm)","Low ESR","-55°C ~ 125°C","2312 (6032 Metric)","0.236"" L x 0.126"" W (6.00mm x 3.20mm)"
http://datasheets.avx.com/NOJ_LP.pdf,//media.digikey.com/photos/AVX%20Photos/TLJ 6032-15(EIA).JPG,NOJW107M001RWJ-ND,NOJW107M001RWJ,AVX Corporation,CAP NIOB OXI 100UF 20% 1.8V 2312,0,0,"0.57900","0","1000","Tape & Reel (TR)","OxiCap® NOJ","Active","100µF","±20%","1.8V","400 mOhms","3.6µA","6%","Surface Mount","2312 (6032 Metric)","W","0.059"" (1.50mm)","-","-55°C ~ 105°C","2312 (6032 Metric)","0.236"" L x 0.126"" W (6.00mm x 3.20mm)"
http://datasheets.avx.com/NOJ_LP.pdf,//media.digikey.com/photos/AVX%20Photos/TLJ 6032-15(EIA).JPG,NOJW107M002RWJ-ND,NOJW107M002RWJ,AVX Corporation,CAP NIOB OXI 100UF 20% 2.5V 2312,0,0,"0.57900","0","1000","Tape & Reel (TR)","OxiCap® NOJ","Active","100µF","±20%","2.5V","400 mOhms","5µA","6%","Surface Mount","2312 (6032 Metric)","W","0.059"" (1.50mm)","-","-55°C ~ 105°C","2312 (6032 Metric)","0.236"" L x 0.126"" W (6.00mm x 3.20mm)"
http://datasheets.avx.com/NOJ_LP.pdf,//media.digikey.com/photos/AVX%20Photos/TLJ 6032-15(EIA).JPG,NOJW107M004RWJ-ND,NOJW107M004RWJ,AVX Corporation,CAP NIOB OXIDE 100UF 20% 4V 2312,0,0,"0.57900","0","1000","Tape & Reel (TR)","OxiCap® NOJ","Active","100µF","±20%","4V","400 mOhms","8µA","8%","Surface Mount","2312 (6032 Metric)","W","0.059"" (1.50mm)","-","-55°C ~ 105°C","2312 (6032 Metric)","0.236"" L x 0.126"" W (6.00mm x 3.20mm)"
http://datasheets.avx.com/NLJ.pdf,"//media.digikey.com/photos/AVX%20Photos/TAJ,TLJ,TCJ,TPS%20SERIES%203.5L,2.8W.jpg",478-5656-2-ND,NLJT476M006R1600,AVX Corporation,CAP NIOB OXID 47UF 20% 6.3V 1210,0,0,"0.58800","0","2500","Tape & Reel (TR)","OxiCap® NLJ","Active","47µF","±20%","6.3V","1.6 Ohms","28.2µA","-","Surface Mount","1411 (3528 Metric), 1210","T","0.047"" (1.20mm)","-","-55°C ~ 105°C","1210 (3528 Metric)","0.138"" L x 0.110"" W (3.50mm x 2.80mm)"
http://datasheets.avx.com/NLJ.pdf,"//media.digikey.com/photos/AVX%20Photos/TAJ,TLJ,TCJ,TPS%20SERIES%203.5L,2.8W.jpg",478-5656-1-ND,NLJT476M006R1600,AVX Corporation,CAP NIOB OXID 47UF 20% 6.3V 1210,0,0,"Discontinued at Digi-Key","0","1","Cut Tape (CT)","OxiCap® NLJ","Discontinued at Digi-Key","47µF","±20%","6.3V","1.6 Ohms","28.2µA","-","Surface Mount","1411 (3528 Metric), 1210","T","0.047"" (1.20mm)","-","-55°C ~ 105°C","1210 (3528 Metric)","0.138"" L x 0.110"" W (3.50mm x 2.80mm)"
