Datasheets,Image,Digi-Key Part Number,Manufacturer Part Number,Manufacturer,Description,Quantity Available,Factory Stock,Unit Price (USD),@ qty,Minimum Quantity,"Series","Part Status","Type","Shape","Length","Width","Diameter","Mounting Type","Features","Material","Color"
http://multimedia.3m.com/mws/media/182981O/dual-lock-reclosable-fasteners-sj3540-sj3541-and-sj3542.pdf,-,3-6-10-SJ3541-ND,3-6-10-SJ3541,3M (TC),RCLSBLE FSTNR 3""X6"" RCTNGL 10PK,0,0,"81.89000","0","1","Dual Lock™  SJ3541","Active","Interlocking Stems","Rectangular","6.000"" (152.40mm)","3.000"" (76.20mm)","-","Adhesive - Rubber","400 Stem Density","Polyolefin (PO)","Black"
http://multimedia.3m.com/mws/media/182981O/dual-lock-reclosable-fasteners-sj3540-sj3541-and-sj3542.pdf,-,3-6-10-SJ3542-ND,3-6-10-SJ3542,3M (TC),RCLSBLE FSTNR 3""X6"" RCTNGL 10PK,0,0,"81.89000","0","1","Dual Lock™  SJ3542","Active","Interlocking Stems","Rectangular","6.000"" (152.40mm)","3.000"" (76.20mm)","-","Adhesive - Rubber","170 Stem Density","Polyolefin (PO)","Black"
http://multimedia.3m.com/mws/media/82990O/dual-locktm-data-sheet.pdf,//media.digikey.com/Photos/3M%20Photos/SJ-3441-(BLACK)-1'.jpg,SJ344110-10-ND,SJ-3441 (BLACK)  1"",3M,DUAL LOCK PLAIN 1""X10YD BLK 400,0,0,"85.60000","0","1","Dual Lock™  SJ3441","Active","Interlocking Stems","-","30.00' (9.14m)","1.000"" (25.40mm)","-","Sew On, Staple","400 Stem Density","Polyolefin (PO)","Black"
http://multimedia.3m.com/mws/media/187249O/dual-lock-reclosable-fasteners-sj3560-sj3561-sj3562-data-page.pdf,-,4-5-6-SJ3560-ND,4-5-6-SJ3560,3M (TC),RCLSBLE FSTNR 4""X5"" RCTNGL 6PK,0,0,"86.07000","0","1","Dual Lock™  SJ3560","Active","Interlocking Stems","Rectangular","5.000"" (127.00mm)","4.000"" (101.60mm)","-","Adhesive - Acrylic","250 Stem Density, UV Resistant","Polyolefin (PO)","Clear"
-,-,SJ3531BGE1""X50YD-ND,SJ3531 BGE 1""X50YD,3M,FASTENER LOOP,0,0,"86.68778","0","27","-","Active","-","-","-","-","-","-","-","-","-"
https://multimedia.3m.com/mws/media/1582656O/3m-fastener-sj3571.pdf,//media.digikey.com/photos/3M%20Photos/SJ-3526N%20(BLACK)%201.jpg,SJ352758B-25-ND,SJ-3527N (BLACK) 5/8"",3M,LOOP PRESS BACK 5/8"" X 25YD BLK,0,0,"86.94000","0","1","Scotchmate™","Active","Hook and Loop - Loop Only","-","75.00' (22.86m)","0.625"" (15.88mm)","-","Adhesive - Rubber","-","Polyamide (PA66), Nylon 6/6","Black"
https://multimedia.3m.com/mws/media/1582656O/3m-fastener-sj3571.pdf,//media.digikey.com/photos/3M%20Photos/SJ-3526N%20(BLACK)%201.jpg,SJ352658B-25-ND,SJ-3526N (BLACK) 5/8"",3M,HOOK PRESS BACK 5/8"" X 25YD BLK,0,0,"86.94000","0","1","Scotchmate™","Active","Hook and Loop - Hook Only","-","75.00' (22.86m)","0.625"" (15.88mm)","-","Adhesive","-","Polyamide (PA66), Nylon 6/6","Black"
http://tapecasecom.blob.core.windows.net/product/download/70070938793.PDF,-,1-2-100-SJ3526N/SJ3527N-ND,1-2-100-SJ3526N/SJ3527N,3M (TC),3M SJ3526N/SJ3527N RECLOSABLE FA,0,0,"87.39000","0","1","Scotchmate™","Active","Hook and Loop","-","6.00' (1.83m)","1.000"" (25.40mm)","-","Adhesive - Rubber","300 Stem Density","Polyamide (PA6), Nylon 6; Polyamide (PA66), Nylon 6/6","-"
http://multimedia.3m.com/mws/media/182981O/dual-lock-reclosable-fasteners-sj3540-sj3541-and-sj3542.pdf,-,SJ3541CIRCLE-2""-25-ND,SJ3541 CIRCLE-2""-25,3M (TC),RCLSBLE FSTNR 2""X2"" CIRCLE 25PK,0,0,"88.09000","0","1","Dual Lock™  SJ3541","Active","Interlocking Stems","Circular","-","-","2.000"" (50.80mm)","Adhesive - Rubber","400 Stem Density","Polyolefin (PO)","Black"
http://multimedia.3m.com/mws/media/182981O/dual-lock-reclosable-fasteners-sj3540-sj3541-and-sj3542.pdf,-,SJ3542CIRCLE-2""-25-ND,SJ3542 CIRCLE-2""-25,3M (TC),RCLSBLE FSTNR 2""X2"" CIRCLE 25PK,0,0,"88.09000","0","1","Dual Lock™  SJ3542","Active","Interlocking Stems","Circular","-","-","2.000"" (50.80mm)","Adhesive - Rubber","170 Stem Density","Polyolefin (PO)","Black"
http://multimedia.3m.com/mws/media/182981O/dual-lock-reclosable-fasteners-sj3540-sj3541-and-sj3542.pdf,-,SJ3540CIRCLE-2""-25-ND,SJ3540 CIRCLE-2""-25,3M (TC),RCLSBLE FSTNR 2""X2"" CIRCLE 25PK,0,0,"88.11000","0","1","Dual Lock™  SJ3540","Active","Interlocking Stems","Circular","-","-","2.000"" (50.80mm)","Adhesive - Rubber","250 Stem Density","Polyolefin (PO)","Black"
http://multimedia.3m.com/mws/media/187249O/dual-lock-reclosable-fasteners-sj3560-sj3561-sj3562-data-page.pdf,-,3-4-10-SJ3560-ND,3-4-10-SJ3560,3M (TC),RCLSBLE FSTNR 3""X4"" RCTNGL 10PK,0,0,"88.16000","0","1","Dual Lock™  SJ3560","Active","Interlocking Stems","Rectangular","4.000"" (101.60mm)","3.000"" (76.20mm)","-","Adhesive - Acrylic","250 Stem Density, UV Resistant","Polyolefin (PO)","Clear"
http://tapecasecom.blob.core.windows.net/product/download/70070939866.pdf,-,4-6-6-SJ3550-ND,4-6-6-SJ3550,3M (TC),RCLSBLE FSTNR 4""X6"" RCTNGL 6PK,0,0,"89.17000","0","1","Dual Lock™  SJ3550","Active","Interlocking Stems","Rectangular","6.000"" (152.40mm)","4.000"" (101.60mm)","-","Adhesive - Acrylic","250 Stem Density","Polyolefin (PO)","Black"
http://multimedia.3m.com/mws/media/385624O/scotchmatetm-reclosable-fasteners-sj3522-sj3523.pdf,-,1-2-100-SJ3522/SJ3523-ND,1-2-100-SJ3522/SJ3523,3M (TC),3M SJ3522/SJ3523 RECLOSABLE FAST,0,0,"89.18000","0","1","Scotchmate™","Active","Hook and Loop - Hook Only","Rectangular","2.000"" (50.80mm)","1.000"" (25.40mm)","-","Adhesive, Acrylic","-","Polyamide (PA66), Nylon 6/6","Black"
http://multimedia.3m.com/mws/media/187249O/dual-lock-reclosable-fasteners-sj3560-sj3561-sj3562-data-page.pdf,-,2-6-10-SJ3560-ND,2-6-10-SJ3560,3M (TC),RCLSBLE FSTNR 2""X6"" RCTNGL 10PK,0,0,"89.39000","0","1","Dual Lock™  SJ3560","Active","Interlocking Stems","Rectangular","6.000"" (152.40mm)","2.000"" (50.80mm)","-","Adhesive - Acrylic","250 Stem Density, UV Resistant","Polyolefin (PO)","Clear"
http://tapecasecom.blob.core.windows.net/product/download/70070939866.pdf,-,SJ3550CIRCLE-3""-10-ND,SJ3550 CIRCLE-3""-10,3M (TC),RCLSBLE FSTNR 3""X3"" CIRCLE 10PK,0,0,"89.83000","0","1","Dual Lock™  SJ3550","Active","Interlocking Stems","Circular","-","-","3.000"" (76.20mm)","Adhesive - Acrylic","250 Stem Density","Polyolefin (PO)","Black"
http://tapecasecom.blob.core.windows.net/product/download/70070939866.pdf,-,4-6-6-SJ3551-ND,4-6-6-SJ3551,3M (TC),RCLSBLE FSTNR 4""X6"" RCTNGL 6PK,0,0,"91.29000","0","1","Dual Lock™  SJ3551","Active","Interlocking Stems","Rectangular","6.000"" (152.40mm)","4.000"" (101.60mm)","-","Adhesive - Acrylic","400 Stem Density","Polyolefin (PO)","Black"
-,-,SJ3418FRSLTGRY11/2""X50YD-ND,SJ3418FR SLT GRY 1 1/2""X50YD,3M,FASTENER LOOP FLAME RESISTANT,0,0,"91.67042","0","24","-","Active","Hook and Loop - Loop Only","-","150.00' (45.72m)","1.500"" (38.10mm)","-","Sew On","Flame Resistant","Nylon","Gray"
http://tapecasecom.blob.core.windows.net/product/download/70070939866.pdf,-,SJ3551CIRCLE-3""-10-ND,SJ3551 CIRCLE-3""-10,3M (TC),RCLSBLE FSTNR 3""X3"" CIRCLE 10PK,0,0,"91.97000","0","1","Dual Lock™  SJ3551","Active","Interlocking Stems","Circular","-","-","3.000"" (76.20mm)","Adhesive - Acrylic","400 Stem Density","Polyolefin (PO)","Black"
http://tapecasecom.blob.core.windows.net/product/download/70070939866.pdf,-,5-5-6-SJ3550-ND,5-5-6-SJ3550,3M (TC),RCLSBLE FSTNR 5""X5"" SQR 6PK,0,0,"92.41000","0","1","Dual Lock™  SJ3550","Active","Interlocking Stems","Square","5.000"" (127.00mm)","5.000"" (127.00mm)","-","Adhesive - Acrylic","250 Stem Density","Polyolefin (PO)","Black"
http://tapecasecom.blob.core.windows.net/product/download/70070939866.pdf,-,4-6-6-SJ3552-ND,4-6-6-SJ3552,3M (TC),RCLSBLE FSTNR 4""X6"" RCTNGL 6PK,0,0,"92.99000","0","1","Dual Lock™  SJ3552","Active","Interlocking Stems","Rectangular","6.000"" (152.40mm)","4.000"" (101.60mm)","-","Adhesive - Acrylic","170 Stem Density","Polyolefin (PO)","Black"
http://tapecasecom.blob.core.windows.net/product/download/70070939866.pdf,-,SJ3552CIRCLE-3""-10-ND,SJ3552 CIRCLE-3""-10,3M (TC),RCLSBLE FSTNR 3""X3"" CIRCLE 10PK,0,0,"93.72000","0","1","Dual Lock™  SJ3552","Active","Interlocking Stems","Circular","-","-","3.000"" (76.20mm)","Adhesive - Acrylic","170 Stem Density","Polyolefin (PO)","Black"
http://multimedia.3m.com/mws/media/182981O/dual-lock-reclosable-fasteners-sj3540-sj3541-and-sj3542.pdf,-,6-6-6-SJ3540-ND,6-6-6-SJ3540,3M (TC),RCLSBLE FSTNR 6""X6"" SQR 6PK,0,0,"94.45000","0","1","Dual Lock™  SJ3540","Active","Interlocking Stems","Square","6.000"" (152.40mm)","6.000"" (152.40mm)","-","Adhesive - Rubber","250 Stem Density","Polyolefin (PO)","Black"
http://multimedia.3m.com/mws/media/182981O/dual-lock-reclosable-fasteners-sj3540-sj3541-and-sj3542.pdf,-,6-6-6-SJ3541-ND,6-6-6-SJ3541,3M (TC),RCLSBLE FSTNR 6""X6"" SQR 6PK,0,0,"94.45000","0","1","Dual Lock™  SJ3541","Active","Interlocking Stems","Square","6.000"" (152.40mm)","6.000"" (152.40mm)","-","Adhesive - Rubber","400 Stem Density","Polyolefin (PO)","Black"
http://multimedia.3m.com/mws/media/182981O/dual-lock-reclosable-fasteners-sj3540-sj3541-and-sj3542.pdf,-,6-6-6-SJ3542-ND,6-6-6-SJ3542,3M (TC),RCLSBLE FSTNR 6""X6"" SQR 6PK,0,0,"94.45000","0","1","Dual Lock™  SJ3542","Active","Interlocking Stems","Square","6.000"" (152.40mm)","6.000"" (152.40mm)","-","Adhesive - Rubber","170 Stem Density","Polyolefin (PO)","Black"
http://tapecasecom.blob.core.windows.net/product/download/70070939866.pdf,-,5-5-6-SJ3551-ND,5-5-6-SJ3551,3M (TC),RCLSBLE FSTNR 5""X5"" SQR 6PK,0,0,"94.61000","0","1","Dual Lock™  SJ3551","Active","Interlocking Stems","Square","5.000"" (127.00mm)","5.000"" (127.00mm)","-","Adhesive - Acrylic","400 Stem Density","Polyolefin (PO)","Black"
http://tapecasecom.blob.core.windows.net/product/download/70070939866.pdf,-,3-5-10-SJ3550-ND,3-5-10-SJ3550,3M (TC),RCLSBLE FSTNR 3""X5"" RCTNGL 10PK,0,0,"94.66000","0","1","Dual Lock™  SJ3550","Active","Interlocking Stems","Rectangular","5.000"" (127.00mm)","3.000"" (76.20mm)","-","Adhesive - Acrylic","250 Stem Density","Polyolefin (PO)","Black"
http://tapecasecom.blob.core.windows.net/product/download/70070939866.pdf,-,5-5-6-SJ3552-ND,5-5-6-SJ3552,3M (TC),RCLSBLE FSTNR 5""X5"" SQR 6PK,0,0,"96.41000","0","1","Dual Lock™  SJ3552","Active","Interlocking Stems","Square","5.000"" (127.00mm)","5.000"" (127.00mm)","-","Adhesive - Acrylic","170 Stem Density","Polyolefin (PO)","Black"
http://tapecasecom.blob.core.windows.net/product/download/70070939866.pdf,-,3-5-10-SJ3551-ND,3-5-10-SJ3551,3M (TC),RCLSBLE FSTNR 3""X5"" RCTNGL 10PK,0,0,"96.92000","0","1","Dual Lock™  SJ3551","Active","Interlocking Stems","Rectangular","5.000"" (127.00mm)","3.000"" (76.20mm)","-","Adhesive - Acrylic","400 Stem Density","Polyolefin (PO)","Black"
-,-,SJ3531BK11/4""X50YD-ND,SJ3531 BK 1 1/4""X50YD,3M,FASTENER LOOP,0,0,"97.49750","0","12","-","Active","-","-","-","-","-","-","-","-","-"
http://tapecasecom.blob.core.windows.net/product/download/70070939866.pdf,-,3-5-10-SJ3552-ND,3-5-10-SJ3552,3M (TC),RCLSBLE FSTNR 3""X5"" RCTNGL 10PK,0,0,"98.75000","0","1","Dual Lock™  SJ3552","Active","Interlocking Stems","Rectangular","5.000"" (127.00mm)","3.000"" (76.20mm)","-","Adhesive - Acrylic","170 Stem Density","Polyolefin (PO)","Black"
http://tapecasecom.blob.core.windows.net/product/download/70070939866.pdf,-,4-4-10-SJ3550-ND,4-4-10-SJ3550,3M (TC),RCLSBLE FSTNR 4""X4"" SQR 10PK,0,0,"100.06000","0","1","Dual Lock™  SJ3550","Active","Interlocking Stems","Square","4.000"" (101.60mm)","4.000"" (101.60mm)","-","Adhesive - Acrylic","250 Stem Density","Polyolefin (PO)","Black"
https://multimedia.3m.com/mws/media/1582656O/3m-fastener-sj3571.pdf,//media.digikey.com/Photos/3M%20Photos/MFG_SJ340x.jpg,SJ3401-2""X50YD-ND,SJ3401-2""X50YD,3M,BLACK LOOP,0,0,"100.77833","0","6","Scotchmate™","Active","Hook and Loop - Loop Only","-","150.00' (45.72m)","2.000"" (50.80mm)","-","Sew On","-","Polyamide (PA), Nylon","Black"
-,//media.digikey.com/Photos/3M%20Photos/MFG_SJ340x.jpg,SJ3402-2X50YD-ND,SJ3402-2""X50YD,3M,WHT 12 HOOK 2 X 50 YD BULK,0,0,"100.77833","0","6","Scotchmate™","Active","Hook and Loop - Hook Only","-","150.00' (45.72m)","2.000"" (50.80mm)","-","Sew On","-","Polyamide (PA), Nylon","Black"
http://multimedia.3m.com/mws/media/182981O/dual-lock-reclosable-fasteners-sj3540-sj3541-and-sj3542.pdf,-,SJ3540CIRCLE-4""-10-ND,SJ3540 CIRCLE-4""-10,3M (TC),RCLSBLE FSTNR 4""X4"" CIRCLE 10PK,0,0,"101.05000","0","1","Dual Lock™  SJ3540","Active","Interlocking Stems","Circular","-","-","4.000"" (101.60mm)","Adhesive - Rubber","250 Stem Density","Polyolefin (PO)","Black"
http://multimedia.3m.com/mws/media/182981O/dual-lock-reclosable-fasteners-sj3540-sj3541-and-sj3542.pdf,-,SJ3541CIRCLE-4""-10-ND,SJ3541 CIRCLE-4""-10,3M (TC),RCLSBLE FSTNR 4""X4"" CIRCLE 10PK,0,0,"101.05000","0","1","Dual Lock™  SJ3541","Active","Interlocking Stems","Circular","-","-","4.000"" (101.60mm)","Adhesive - Rubber","400 Stem Density","Polyolefin (PO)","Black"
http://multimedia.3m.com/mws/media/182981O/dual-lock-reclosable-fasteners-sj3540-sj3541-and-sj3542.pdf,-,SJ3542CIRCLE-4""-10-ND,SJ3542 CIRCLE-4""-10,3M (TC),RCLSBLE FSTNR 4""X4"" CIRCLE 10PK,0,0,"101.05000","0","1","Dual Lock™  SJ3542","Active","Interlocking Stems","Circular","-","-","4.000"" (101.60mm)","Adhesive - Rubber","170 Stem Density","Polyolefin (PO)","Black"
-,-,SJ3418FRBK11/2""X50YD-ND,SJ3418FR BK 1 1/2""X50YD,3M,FASTENER LOOP FLAME RESISTANT,0,0,"101.65500","0","8","-","Active","Hook and Loop - Loop Only","-","150.00' (45.72m)","1.500"" (38.10mm)","-","Sew On","Flame Resistant","Nylon","Black"
http://multimedia.3m.com/mws/media/187249O/dual-lock-reclosable-fasteners-sj3560-sj3561-sj3562-data-page.pdf,-,4-6-6-SJ3560-ND,4-6-6-SJ3560,3M (TC),RCLSBLE FSTNR 4""X6"" RCTNGL 6PK,0,0,"101.73000","0","1","Dual Lock™  SJ3560","Active","Interlocking Stems","Rectangular","6.000"" (152.40mm)","4.000"" (101.60mm)","-","Adhesive - Acrylic","250 Stem Density, UV Resistant","Polyolefin (PO)","Clear"
https://multimedia.3m.com/mws/media/1582656O/3m-fastener-sj3571.pdf,//media.digikey.com/Photos/3M%20Photos/MFG_hook%20and%20loop%20fastener%20blk.jpg,SJ3532N-5/8""X50YD-ND,SJ3532N-5/8""X50YD,3M,BLACK HOOK,0,0,"102.33750","0","4","Scotchmate™","Active","Hook and Loop - Hook Only","-","150.00' (45.72m)","0.625"" (15.88mm)","-","Adhesive - Rubber","-","Polyamide (PA66), Nylon 6/6","Black"
-,-,SJ3532NWHT5/8""X50YD-ND,SJ3532N WHT 5/8""X50YD,3M,FASTENER HOOK,0,0,"102.33750","0","4","-","Active","-","-","-","-","-","-","-","-","-"
-,-,SJ3533NBK5/8""X50YD-ND,SJ3533N BK 5/8""X50YD,3M,FASTENER LOOP,0,0,"102.33750","0","4","-","Active","-","-","-","-","-","-","-","-","-"
-,-,SJ3533NWHT5/8""X50YD-ND,SJ3533N WHT 5/8""X50YD,3M,FASTENER LOOP,0,0,"102.33750","0","4","-","Active","-","-","-","-","-","-","-","-","-"
http://tapecasecom.blob.core.windows.net/product/download/70070939866.pdf,-,4-4-10-SJ3551-ND,4-4-10-SJ3551,3M (TC),RCLSBLE FSTNR 4""X4"" SQR 10PK,0,0,"102.46000","0","1","Dual Lock™  SJ3551","Active","Interlocking Stems","Square","4.000"" (101.60mm)","4.000"" (101.60mm)","-","Adhesive - Acrylic","400 Stem Density","Polyolefin (PO)","Black"
http://multimedia.3m.com/mws/media/187249O/dual-lock-reclosable-fasteners-sj3560-sj3561-sj3562-data-page.pdf,-,SJ3560CIRCLE-3""-10-ND,SJ3560 CIRCLE-3""-10,3M (TC),RCLSBLE FSTNR 3""X3"" CIRCLE 10PK,0,0,"102.53000","0","1","Dual Lock™  SJ3560","Active","Interlocking Stems","Circular","-","-","3.000"" (76.20mm)","Adhesive - Acrylic","250 Stem Density, UV Resistant","Polyolefin (PO)","Clear"
http://multimedia.3m.com/mws/media/182981O/dual-lock-reclosable-fasteners-sj3540-sj3541-and-sj3542.pdf,-,1-4-50-SJ3541-ND,1-4-50-SJ3541,3M (TC),RCLSBLE FSTNR 1""X4"" RCTNGL 50PK,0,0,"102.80000","0","1","Dual Lock™  SJ3541","Active","Interlocking Stems","Rectangular","4.000"" (101.60mm)","1.000"" (25.40mm)","-","Adhesive - Rubber","400 Stem Density","Polyolefin (PO)","Black"
http://multimedia.3m.com/mws/media/182981O/dual-lock-reclosable-fasteners-sj3540-sj3541-and-sj3542.pdf,-,1-4-50-SJ3542-ND,1-4-50-SJ3542,3M (TC),RCLSBLE FSTNR 1""X4"" RCTNGL 50PK,0,0,"102.80000","0","1","Dual Lock™  SJ3542","Active","Interlocking Stems","Rectangular","4.000"" (101.60mm)","1.000"" (25.40mm)","-","Adhesive - Rubber","170 Stem Density","Polyolefin (PO)","Black"
http://multimedia.3m.com/mws/media/142919O/dual-lock-low-profile-reclosable-fastener-sj4570-sj4575.pdf,//media.digikey.com/Photos/3M%20Photos/SJ4575-1'XxxYD.jpg,SJ457510B-25-ND,SJ4575 1""X25YD,3M,RECLOS FASTEN DL LOC 1""X25YD BLK,0,0,"103.80000","0","1","Dual Lock™  SJ4575","Active","Interlocking Stems","-","75.00' (22.86m)","1.000"" (25.40mm)","-","Adhesive - Acrylic","-","Polypropylene (PP)","Black"
http://tapecasecom.blob.core.windows.net/product/download/70070939866.pdf,//media.digikey.com/photos/3M%20Photos/SJ-3550%20(BLACK)%201^.JPG,SJ355010-10-ND,SJ-3550 (BLACK) 1"",3M,DUAL LOCK PRESS 1""X10YD BLK 250,0,0,"104.09000","0","1","Dual Lock™  SJ3550","Active","Interlocking Stems","-","30.00' (9.14m)","1.000"" (25.40mm)","-","Adhesive - Acrylic","250 Stem Density","Polyolefin (PO)","Black"
http://tapecasecom.blob.core.windows.net/product/download/70070939866.pdf,-,4-4-10-SJ3552-ND,4-4-10-SJ3552,3M (TC),RCLSBLE FSTNR 4""X4"" SQR 10PK,0,0,"104.41000","0","1","Dual Lock™  SJ3552","Active","Interlocking Stems","Square","4.000"" (101.60mm)","4.000"" (101.60mm)","-","Adhesive - Acrylic","170 Stem Density","Polyolefin (PO)","Black"
http://multimedia.3m.com/mws/media/187249O/dual-lock-reclosable-fasteners-sj3560-sj3561-sj3562-data-page.pdf,-,5-5-6-SJ3560-ND,5-5-6-SJ3560,3M (TC),RCLSBLE FSTNR 5""X5"" SQR 6PK,0,0,"105.47000","0","1","Dual Lock™  SJ3560","Active","Interlocking Stems","Square","5.000"" (127.00mm)","5.000"" (127.00mm)","-","Adhesive - Acrylic","250 Stem Density, UV Resistant","Polyolefin (PO)","Clear"
http://tapecasecom.blob.core.windows.net/product/download/70070939866.pdf,-,SJ3551CIRCLE-1""-50-ND,SJ3551 CIRCLE-1""-50,3M (TC),RCLSBLE FSTNR 1""X1"" CIRCLE 50PK,0,0,"106.52000","0","1","Dual Lock™  SJ3551","Active","Interlocking Stems","Circular","-","-","1.000"" (25.40mm)","Adhesive - Acrylic","400 Stem Density","Polyolefin (PO)","Black"
http://tapecasecom.blob.core.windows.net/product/download/70070939866.pdf,//media.digikey.com/Photos/3M%20Photos/SJ-3551%201%5E.JPG,SJ355110-10-ND,SJ-3551 1"",3M,DUAL LOCK PRESS 1""X10YD BLK 400,0,0,"106.69000","0","1","Dual Lock™  SJ3551","Active","Interlocking Stems","-","30.00' (9.14m)","1.000"" (25.40mm)","-","Adhesive - Acrylic","400 Stem Density","Polyolefin (PO)","Black"
http://tapecasecom.blob.core.windows.net/product/download/70070939866.pdf,//media.digikey.com/Photos/3M%20Photos/SJ-3552%201%5E.JPG,SJ355210-10-ND,SJ-3552 1"",3M,DUAL LOCK PRESS 1""X10YD BLK 170,0,0,"106.69000","0","1","Dual Lock™  SJ3552","Active","Interlocking Stems","-","30.00' (9.14m)","1.000"" (25.40mm)","-","Adhesive - Acrylic","170 Stem Density","Polyolefin (PO)","Black"
http://multimedia.3m.com/mws/media/187249O/dual-lock-reclosable-fasteners-sj3560-sj3561-sj3562-data-page.pdf,-,3-5-10-SJ3560-ND,3-5-10-SJ3560,3M (TC),RCLSBLE FSTNR 3""X5"" RCTNGL 10PK,0,0,"108.05000","0","1","Dual Lock™  SJ3560","Active","Interlocking Stems","Rectangular","5.000"" (127.00mm)","3.000"" (76.20mm)","-","Adhesive - Acrylic","250 Stem Density, UV Resistant","Polyolefin (PO)","Clear"
http://tapecasecom.blob.core.windows.net/product/download/70070939866.pdf,-,SJ3552CIRCLE-1""-50-ND,SJ3552 CIRCLE-1""-50,3M (TC),RCLSBLE FSTNR 1""X1"" CIRCLE 50PK,0,0,"108.56000","0","1","Dual Lock™  SJ3552","Active","Interlocking Stems","Circular","-","-","1.000"" (25.40mm)","Adhesive - Acrylic","170 Stem Density","Polyolefin (PO)","Black"
https://multimedia.3m.com/mws/media/1582656O/3m-fastener-sj3571.pdf,//media.digikey.com/photos/3M%20Photos/SJ-3527N%20(BLACK)%201.jpg,SJ352710B-25-ND,SJ-3527N (BLACK) 1"",3M,LOOP PRESS BACK 1"" X 25YD BLACK,0,0,"108.74000","0","1","Scotchmate™","Active","Hook and Loop - Loop Only","-","75.00' (22.86m)","1.000"" (25.40mm)","-","Adhesive - Rubber","-","Polyamide (PA66), Nylon 6/6","Black"
https://multimedia.3m.com/mws/media/1582656O/3m-fastener-sj3571.pdf,//media.digikey.com/photos/3M%20Photos/SJ-3526N%20(BLACK)%201.jpg,SJ352610B-25-ND,SJ-3526N (BLACK) 1"",3M,HOOK PRESS BACK 1"" X 25YD BLACK,0,0,"108.74000","0","1","Scotchmate™","Active","Hook and Loop - Hook Only","-","75.00' (22.86m)","1.000"" (25.40mm)","-","Adhesive","-","Polyamide (PA66), Nylon 6/6","Black"
-,-,SJ3532NBK3/4""X50YD-ND,SJ3532N BK 3/4""X50YD,3M,FASTENER HOOK,0,0,"108.78500","0","4","-","Active","-","-","-","-","-","-","-","-","-"
-,-,SJ3532NWHT3/4""X50YD-ND,SJ3532N WHT 3/4""X50YD,3M,FASTENER HOOK,0,0,"108.78500","0","4","-","Active","-","-","-","-","-","-","-","-","-"
-,-,SJ3533NBK3/4""X50YD-ND,SJ3533N BK 3/4""X50YD,3M,FASTENER LOOP,0,0,"108.78500","0","4","-","Active","-","-","-","-","-","-","-","-","-"
-,-,SJ3533NWHT3/4""X50YD-ND,SJ3533N WHT 3/4""X50YD,3M,FASTENER LOOP,0,0,"108.78500","0","4","-","Active","-","-","-","-","-","-","-","-","-"
http://tapecasecom.blob.core.windows.net/product/download/70070939866.pdf,-,5-6-6-SJ3550-ND,5-6-6-SJ3550,3M (TC),RCLSBLE FSTNR 5""X6"" RCTNGL 6PK,0,0,"109.29000","0","1","Dual Lock™  SJ3550","Active","Interlocking Stems","Rectangular","6.000"" (152.40mm)","5.000"" (127.00mm)","-","Adhesive - Acrylic","250 Stem Density","Polyolefin (PO)","Black"
-,-,SJ3530BK11/4""X50YD-ND,SJ3530 BK 1 1/4""X50YD,3M,FASTENER HOOK,0,0,"111.86750","0","12","-","Active","-","-","-","-","-","-","-","-","-"
http://tapecasecom.blob.core.windows.net/product/download/70070939866.pdf,-,5-6-6-SJ3551-ND,5-6-6-SJ3551,3M (TC),RCLSBLE FSTNR 5""X6"" RCTNGL 6PK,0,0,"111.89000","0","1","Dual Lock™  SJ3551","Active","Interlocking Stems","Rectangular","6.000"" (152.40mm)","5.000"" (127.00mm)","-","Adhesive - Acrylic","400 Stem Density","Polyolefin (PO)","Black"
http://tapecasecom.blob.core.windows.net/product/download/70070939866.pdf,-,3-6-10-SJ3550-ND,3-6-10-SJ3550,3M (TC),RCLSBLE FSTNR 3""X6"" RCTNGL 10PK,0,0,"111.98000","0","1","Dual Lock™  SJ3550","Active","Interlocking Stems","Rectangular","6.000"" (152.40mm)","3.000"" (76.20mm)","-","Adhesive - Acrylic","250 Stem Density","Polyolefin (PO)","Black"
http://multimedia.3m.com/mws/media/182981O/dual-lock-reclosable-fasteners-sj3540-sj3541-and-sj3542.pdf,//media.digikey.com/photos/3M%20Photos/SJ-3540%20(BLACK)%201^2^.JPG,SJ354012-25-ND,SJ-3540 (BLACK) 1/2"",3M,DUAL LOCK PRESS 1/2""X25YD BLK250,0,0,"112.44000","0","1","Dual Lock™  SJ3540","Active","Interlocking Stems","-","75.00' (22.86m)","0.500"" (12.70mm)","-","Adhesive - Rubber","250 Stem Density","Polyolefin (PO)","Black"
http://multimedia.3m.com/mws/media/182981O/dual-lock-reclosable-fasteners-sj3540-sj3541-and-sj3542.pdf,//media.digikey.com/Photos/3M%20Photos/SJ-3541%20(BLACK)%2012%5E.JPG,SJ354112-25-ND,SJ-3541 (BLACK) 1/2"",3M,DUAL LOCK PRESS 1/2""X25YD BLK400,0,0,"112.44000","0","1","Dual Lock™  SJ3541","Active","Interlocking Stems","-","75.00' (22.86m)","0.500"" (12.70mm)","-","Adhesive - Rubber","400 Stem Density","Polyolefin (PO)","Black"
