Datasheets,Image,Digi-Key Part Number,Manufacturer Part Number,Manufacturer,Description,Quantity Available,Factory Stock,Unit Price (USD),@ qty,Minimum Quantity,"Series","Part Status","Container Type","Size / Dimension","Height","Area (L x W)","Design","Material","Color","Thickness","Features","Ratings","Material Flammability Rating"
http://www.hammondmfg.com/pdf/1594A.pdf,//media.digikey.com/photos/Hammond%20Mfg%20Photos/1594ASGY.jpg,HM221-ND,1594ASGY,Hammond Manufacturing,BOX ABS GRAY 2.21""L X 2.21""W,303,936,"5.78000","0","1","1594S","Active","Box","2.205"" L x 2.205"" W (56.00mm x 56.00mm)","1.578"" (40.08mm)","4.86in² (31.4cm²)","Cover Included","Plastic, ABS","Gray","0.130"" (3.30mm)","-","IP54","-"
http://www.budind.com/pdf/hb1320.pdf,//media.digikey.com/photos/BUD%20Industries%20Photos/PN-1320-DG.jpg,377-1113-ND,PN-1320-DG,Bud Industries,BOX ABS GRAY 2.52""L X 2.28""W,434,0,"5.90000","0","1","PN","Active","Box","2.520"" L x 2.283"" W (64.01mm x 57.99mm)","1.379"" (35.03mm)","5.75in² (37.1cm²)","Cover Included","Plastic, ABS","Gray","0.100"" (2.54mm)","Card Guides, PCB Supports","IP65, NEMA 1,2,4,4X,12,13, UL-508","UL94 HB"
http://www.hammondmfg.com/pdf/1593X.pdf,//media.digikey.com/photos/Hammond%20Mfg%20Photos/1593XBK.jpg,HM966-ND,1593XBK,Hammond Manufacturing,BOX ABS BLACK 5.52""L X 2.61""W,197,2500,"5.96000","0","1","1593","Active","Box","5.521"" L x 2.607"" W (140.23mm x 66.22mm)","1.102"" (27.99mm)","14.4in² (93cm²)","Hand Held, Split Sides and End Panel(s)","Plastic, ABS","Black","-","PCB Supports","-","UL94 HB"
http://www.hammondmfg.com/pdf/1593Y.pdf,//media.digikey.com/photos/Hammond%20Mfg%20Photos/1593YBK.jpg,HM862-ND,1593YBK,Hammond Manufacturing,BOX ABS BLACK 5.51""L X 2.6""W,137,1914,"5.96000","0","1","1593","Active","Box","5.512"" L x 2.598"" W (140.00mm x 65.99mm)","1.102"" (27.99mm)","14.2in² (92cm²)","Hand Held, End Panel and Cover","Plastic, ABS","Black","-","Battery Door, PCB Supports","-","UL94 HB"
https://www.hammfg.com/files/parts/pdf/1590MM.pdf,//media.digikey.com/Photos/Hammond%20Mfg%20Photos/1590MM.jpg,HM443-ND,1590MM,Hammond Manufacturing,BOX ALUM UNPAINTED 1.97""LX1.97""W,226,183,"6.04000","0","1","1590","Active","Box","1.970"" L x 1.970"" W (50.04mm x 50.04mm)","1.220"" (30.99mm)","3.88in² (25.0cm²)","Cover Included","Metal, Aluminum","Unpainted","0.079"" (2.01mm)","Card Guides, EMI Shielded","IP54","-"
http://www.budind.com/pdf/hb388.pdf,//media.digikey.com/photos/BUD%20Industries%20Photos/CU-388.jpg,377-1169-ND,CU-388,Bud Industries,BOX ABS BLACK 4.32""L X 3.07""W,238,620,"6.10000","0","1","Utilibox Style G","Active","Box","4.316"" L x 3.065"" W (109.63mm x 77.85mm)","1.460"" (37.08mm)","13.1in² (85cm²)","Cover Included","Plastic, ABS","Black","0.080"" (2.03mm)","PCB Supports","-","UL94 V-0"
http://www.hammondmfg.com/pdf/1591S.pdf,//media.digikey.com/photos/Hammond%20Mfg%20Photos/1591SSBK.jpg,HM109-ND,1591SSBK,Hammond Manufacturing,BOX PLASTIC BLK 4.34""L X 3.24""W,5535,2499,"6.12000","0","1","1591S","Active","Box","4.335"" L x 3.236"" W (110.11mm x 82.19mm)","1.732"" (43.99mm)","14.0in² (90cm²)","Cover Included","Plastic, Non Specified","Black","0.079"" (2.01mm)","Card Guides","IP54","-"
http://www.hammondmfg.com/pdf/1591G.pdf,//media.digikey.com/photos/Hammond%20Mfg%20Photos/1591GSBK.jpg,HM107-ND,1591GSBK,Hammond Manufacturing,BOX PLASTIC BLK 4.74""L X 3.69""W,3437,4223,"6.12000","0","1","1591S","Active","Box","4.744"" L x 3.685"" W (120.50mm x 93.60mm)","1.338"" (33.99mm)","17.5in² (113cm²)","Cover Included","Plastic, Non Specified","Black","0.079"" (2.01mm)","Card Guides","IP54","-"
http://www.hammondmfg.com/pdf/1411B.pdf,//media.digikey.com/photos/Hammond%20Mfg%20Photos/1411BU.jpg,HM605-ND,1411BU,Hammond Manufacturing,BOX ALUM UNPAINTED 2.77""LX2.25""W,833,324,"6.12000","0","1","1411","Active","Box","2.770"" L x 2.250"" W (70.36mm x 57.15mm)","1.640"" (41.66mm)","6.23in² (40.2cm²)","U Shaped Pieces","Metal, Aluminum","Unpainted","0.040"" (1.02mm)","-","-","-"
http://www.hammondmfg.com/pdf/1591H.pdf,//media.digikey.com/photos/Hammond%20Mfg%20Photos/1591HSBK.jpg,HM108-ND,1591HSBK,Hammond Manufacturing,BOX PLASTIC BLK 6.52""L X 2.79""W,141,513,"6.12000","0","1","1591S","Active","Box","6.524"" L x 2.787"" W (165.71mm x 70.79mm)","1.141"" (28.98mm)","18.1in² (117cm²)","Cover Included","Plastic, Non Specified","Black","0.079"" (2.01mm)","Card Guides","IP54","-"
http://www.hammondmfg.com/pdf/1591XXSSFL.pdf,//media.digikey.com/Photos/Hammond%20Mfg%20Photos/1591XXSSFLBK.JPG,HM1547-ND,1591XXSSFLBK,Hammond Manufacturing,BOX PLASTIC BLK 4.43""L X 3.33""W,107,2579,"6.12000","0","1","1591XXSFL","Active","Box","4.430"" L x 3.332"" W (112.52mm x 84.63mm)","1.732"" (43.99mm)","14.7in² (95cm²)","Cover Included","Plastic, Non Specified","Black","0.079"" (2.01mm)","Mounting Flange, PCB Supports","IP54","-"
http://www.budind.com/pdf/hb3241.pdf,//media.digikey.com/Photos/BUD%20Industries%20Photos/CU-3242.JPG,377-1978-ND,CU-3242,Bud Industries,BOX ABS BLACK 3.35""L X 3.35""W,243,572,"6.25000","0","1","Utilibox Style I","Active","Box","3.354"" L x 3.354"" W (85.19mm x 85.19mm)","1.350"" (34.29mm)","11.3in² (73cm²)","Cover Included","Plastic, ABS","Black","0.100"" (2.54mm)","PCB Supports","-","UL94 5VA"
http://www.budind.com/pdf/hb3431.pdf,//media.digikey.com/Photos/BUD%20Industries%20Photos/HH-3431-BCB.jpg,377-2027-ND,HH-3431-BCB,Bud Industries,BOX ABS BLACK 4.13""L X 2.95""W,110,524,"6.25000","0","1","Grabbers Style C","Active","Box","4.131"" L x 2.953"" W (104.93mm x 75.01mm)","1.023"" (25.98mm)","12.3in² (79cm²)","Hand Held, Split Sides and End Panel(s)","Plastic, ABS","Black","0.098"" (2.49mm)","Battery Compartment, 9V and AA, PCB Supports","-","UL94 V-0"
http://www.budind.com/pdf/hb1937.pdf,//media.digikey.com/Photos/BUD%20Industries%20Photos/CU-1937MB.jpg,377-1758-ND,CU-1937-MB,Bud Industries,BOX ABS BLACK 3.11""L X 3.13""W,213,878,"6.40000","0","1","Utilibox Style L","Active","Box","3.110"" L x 3.130"" W (78.99mm x 79.50mm)","1.560"" (39.62mm)","9.73in² (62.8cm²)","Cover Included","Plastic, ABS","Black","-","Mounting Flange, PCB Supports","-","UL94 V-0"
http://www.budind.com/pdf/hban1300a.pdf,//media.digikey.com/Photos/BUD%20Industries%20Photos/AN-1300-A.jpg,377-2388-ND,AN-1300-A,Bud Industries,BOX ALUM NATURAL 3.53""L X 1.41""W,206,519,"6.40000","0","1","AN-A","Active","Box","3.531"" L x 1.409"" W (89.69mm x 35.79mm)","1.180"" (29.97mm)","4.98in² (32.1cm²)","Cover Included","Metal, Aluminum","Natural","0.110"" (2.79mm)","Card Guides, PCB Supports, Watertight","IP68, NEMA 4X,6,6P,12,13","-"
http://www.hammondmfg.com/pdf/1550Q.pdf,//media.digikey.com/Renders/Hammond%20Renders/1550Q.jpg,HM1204-ND,1550Q,Hammond Manufacturing,BOX ALUM UNPAINTED 2.36""LX2.17""W,444,1137,"6.46000","0","1","1550","Active","Box","2.362"" L x 2.165"" W (60.00mm x 55.00mm)","1.185"" (30.10mm)","5.11in² (33.0cm²)","Cover Included","Metal, Aluminum","Unpainted","0.059"" (1.50mm)","-","IP54","-"
http://www.hammondmfg.com/pdf/RL6435.pdf,//media.digikey.com/photos/Hammond%20Mfg%20Photos/RL6435.JPG,HM1074-ND,RL6435,Hammond Manufacturing,BOX ABS GRAY 5.91""L X 3.94""W,143,113,"6.52000","0","1","RL","Active","Box","5.906"" L x 3.937"" W (150.01mm x 100.00mm)","2.362"" (60.00mm)","23.2in² (150cm²)","Cover Included","Plastic, ABS","Gray","0.110"" (2.79mm)","PCB Supports","IP54","-"
http://www.hammondmfg.com/pdf/1550A.pdf,//media.digikey.com/Renders/Hammond%20Renders/1550-Series.jpg,HM1178-ND,1550A,Hammond Manufacturing,BOX ALUM UNPAINTED 3.5""LX1.38""W,120,292,"6.56000","0","1","1550","Active","Box","3.504"" L x 1.378"" W (89.00mm x 35.00mm)","1.185"" (30.10mm)","4.83in² (31.2cm²)","Cover Included","Metal, Aluminum","Unpainted","0.059"" (1.50mm)","-","IP54","-"
//media.digikey.com/pdf/Data%20Sheets/Flambeau%20PDFs/4007.pdf,//media.digikey.com/Photos/Flambeau%20Photos/MFG_4007.jpg,510-1028-ND,4007,Flambeau Inc.,COMPONENT STORAGE PLSTC 10.6X6.6,213,0,"6.59000","0","1","ZERUST® Tuff Tainer™","Active","Component Storage","10.625"" L x 6.625"" W (269.88mm x 168.28mm)","1.563"" (39.70mm)","70.4in² (454cm²)","Hinged Door, Lid","Plastic, Polymer","Clear","-","Compartments/Drawers - 6","-","-"
http://www.hammondmfg.com/pdf/1599E.pdf,//media.digikey.com/photos/Hammond%20Mfg%20Photos/1599ESGY.jpg,HM210-ND,1599ESGY,Hammond Manufacturing,BOX PLASTIC GRAY 6.69""L X 3.37""W,205,1100,"6.62000","0","1","1599S","Active","Box","6.693"" L x 3.366"" W (170.00mm x 85.50mm)","1.368"" (34.75mm)","22.4in² (145cm²)","Hand Held, Split Sides","Plastic, Polystyrene","Gray","-","Card Guides, PCB Supports","IP54","-"
http://www.hammondmfg.com/pdf/1591XXDS.pdf,//media.digikey.com/Photos/Hammond%20Mfg%20Photos/MFG_1591XXDSBK.jpg,HM2034-ND,1591XXDSBK,Hammond Manufacturing,BOX PLASTIC BLACK 6""L X 3.25""W,233,1437,"6.68000","0","1","1591XXS","Active","Box","6.001"" L x 3.245"" W (152.43mm x 82.42mm)","2.057"" (52.25mm)","19.5in² (126cm²)","Cover Included","Plastic, Non Specified","Black","0.079"" (2.01mm)","PCB Supports","IP54","-"
http://www.hammondmfg.com/pdf/1593BB.pdf,//media.digikey.com/Photos/Hammond%20Mfg%20Photos/1593BBBK.JPG,HM1375-ND,1593BBBK,Hammond Manufacturing,BOX ABS BLACK 3.75""L X 3.04""W,192,1881,"6.68000","0","1","1593","Active","Box","3.752"" L x 3.044"" W (95.31mm x 77.31mm)","1.181"" (30.00mm)","11.5in² (74cm²)","Hand Held, Split Sides and End Panel(s)","Plastic, ABS","Black","-","PCB Supports","-","UL94 HB"
http://www.hammondmfg.com/pdf/1591XXC.pdf,//media.digikey.com/photos/Hammond%20Mfg%20Photos/1591XXCBK.JPG,HM1040-ND,1591XXCBK,Hammond Manufacturing,BOX ABS BLACK 4.78""L X 2.64""W,139,2233,"6.68000","0","1","1591XX","Active","Box","4.781"" L x 2.636"" W (121.44mm x 66.95mm)","1.644"" (41.76mm)","12.6in² (81cm²)","Cover Included","Plastic, ABS","Black","0.079"" (2.01mm)","Flame Retardant, PCB Supports","IP54","UL94 V-0"
http://www.hammondmfg.com/pdf/1594C.pdf,//media.digikey.com/photos/Hammond%20Mfg%20Photos/1594CBK.jpg,HM4033-ND,1594CSBK,Hammond Manufacturing,BOX ABS BLACK 4.19""L X 2.6""W,124,169,"6.68000","0","1","1594S","Active","Box","4.193"" L x 2.598"" W (106.50mm x 65.99mm)","1.787"" (45.39mm)","10.9in² (70cm²)","Cover Included","Plastic, ABS","Black","0.130"" (3.30mm)","-","IP54","-"
http://www.hammondmfg.com/pdf/1591A.pdf,//media.digikey.com/photos/Hammond%20Mfg%20Photos/1591ATCL.jpg,HM957-ND,1591ATCL,Hammond Manufacturing,BOX PLSTC TRN CLR 3.94""LX1.97""W,115,759,"6.68000","0","1","1591T","Active","Box","3.937"" L x 1.969"" W (100.00mm x 50.00mm)","0.977"" (24.82mm)","7.75in² (50.0cm²)","Cover Included","Plastic, Polycarbonate","Translucent - Clear","0.079"" (2.01mm)","Card Guides","IP54","UL91 V-0"
http://www.hammondmfg.com/pdf/1591XXDSFL.pdf,//media.digikey.com/Photos/Hammond%20Mfg%20Photos/MFG_1591XXDSFLBK.jpg,HM2035-ND,1591XXDSFLBK,Hammond Manufacturing,BOX PLASTIC BLACK 6""L X 3.25""W,109,1648,"6.68000","0","1","1591XXSFL","Active","Box","6.001"" L x 3.245"" W (152.43mm x 82.42mm)","2.057"" (52.25mm)","19.5in² (126cm²)","Cover Included","Plastic, Non Specified","Black","0.079"" (2.01mm)","Mounting Flange, PCB Supports","IP54","-"
http://www.hammondmfg.com/pdf/1591XXTSFL.pdf,//media.digikey.com/Photos/Hammond%20Mfg%20Photos/1591XXTSFLBK.jpg,HM1548-ND,1591XXTSFLBK,Hammond Manufacturing,BOX PLASTIC BLK 4.85""L X 3.28""W,307,670,"6.72000","0","1","1591XXSFL","Active","Box","4.853"" L x 3.278"" W (123.27mm x 83.26mm)","2.392"" (60.76mm)","15.9in² (103cm²)","Cover Included","Plastic, Non Specified","Black","0.079"" (2.01mm)","Mounting Flange, PCB Supports","IP54","-"
http://www.hammondmfg.com/pdf/1591T.pdf,//media.digikey.com/photos/Hammond%20Mfg%20Photos/1591TSBK.jpg,HM110-ND,1591TSBK,Hammond Manufacturing,BOX PLASTIC BLK 4.72""L X 3.16""W,153,1374,"6.72000","0","1","1591S","Active","Box","4.724"" L x 3.157"" W (120.00mm x 80.19mm)","2.311"" (58.70mm)","14.9in² (96cm²)","Cover Included","Plastic, Non Specified","Black","0.079"" (2.01mm)","Card Guides","IP54","-"
http://www.budind.com/pdf/hb4772.pdf,//media.digikey.com/Photos/BUD%20Industries%20Photos/DMB-4772.jpg,377-1809-ND,DMB-4772,Bud Industries,BOX ABS/PC GRAY 2.8""L X 3.55""W,591,2578,"6.80000","0","1","DMB","Active","Box","2.795"" L x 3.551"" W (70.99mm x 90.20mm)","2.264"" (57.51mm)","9.93in² (64.1cm²)","Cover Included","Plastic, ABS/PC Blend","Gray","-","DIN Rail Mount","-","UL94 V-0"
http://www.budind.com/pdf/hb11553.pdf,//media.digikey.com/photos/BUD%20Industries%20Photos/PS-11553-G.jpg,377-1160-ND,PS-11553-G,Bud Industries,BOX ABS GRAY 6.88""L X 4.88""W,200,223,"6.80000","0","1","Plastibox Style F","Active","Box","6.875"" L x 4.875"" W (174.63mm x 123.83mm)","1.535"" (38.99mm)","33.5in² (216cm²)","Split Sides","Plastic, ABS","Gray","0.100"" (2.54mm)","PCB Supports","-","UL94 HB"
http://www.hammondmfg.com/pdf/1550WQ.pdf,//media.digikey.com/photos/Hammond%20Mfg%20Photos/1550WQ.jpg,HM1232-ND,1550WQ,Hammond Manufacturing,BOX ALUM UNPAINTED 2.36""LX2.17""W,639,257,"6.90000","0","1","1550W","Active","Box","2.362"" L x 2.165"" W (60.00mm x 55.00mm)","1.185"" (30.10mm)","5.11in² (33.0cm²)","Cover Included","Metal, Aluminum","Unpainted","0.059"" (1.50mm)","Watertight","IP66","-"
http://www.budind.com/pdf/hb123.pdf,//media.digikey.com/Photos/BUD%20Industries%20Photos/CU-123.JPG,377-1107-ND,CU-123,Bud Industries,BOX ALUM NATURAL 3.63""L X 1.5""W,400,2300,"6.90000","0","1","Econobox","Active","Box","3.625"" L x 1.500"" W (92.08mm x 38.10mm)","1.218"" (30.94mm)","5.44in² (35.1cm²)","Cover Included","Metal, Aluminum","Natural","0.062"" (1.57mm)","-","-","-"
http://www.budind.com/pdf/hb2100b.pdf,//media.digikey.com/photos/BUD%20Industries%20Photos/CU-3002-A.jpg,377-1089-ND,CU-3002-A,Bud Industries,BOX ALUM NATURAL 4""L X 2.13""W,147,293,"6.90000","0","1","Mini-Box","Active","Box","4.000"" L x 2.125"" W (101.60mm x 53.98mm)","1.625"" (41.28mm)","8.50in² (54.8cm²)","U Shaped Pieces","Metal, Aluminum","Natural","0.040"" (1.02mm)","-","-","-"
http://reports.daviesmolding.com/drawings/0260-K.pdf,//media.digikey.com/Photos/Davies-Molding-LLC/MFG_0260-K.jpg,1722-1019-ND,0260-K,"Davies Molding, LLC",BOX PLASTIC BLACK 6.83""LX5.29""W,550,0,"6.96000","0","1","0260","Active","Box","6.830"" L x 5.290"" W (173.48mm x 134.37mm)","2.300"" (58.42mm)","36.0in² (232cm²)","Open End(s)","Plastic, Phenolic","Black","0.120"" (3.05mm)","Heat Resistant","-","-"
http://www.budind.com/pdf/hb388.pdf,//media.digikey.com/photos/BUD%20Industries%20Photos/CU-389.jpg,377-1220-ND,CU-389,Bud Industries,BOX ABS BLACK 5.07""L X 3.57""W,496,0,"7.00000","0","1","Utilibox Style G","Active","Box","5.072"" L x 3.572"" W (128.83mm x 90.73mm)","1.590"" (40.39mm)","18.1in² (117cm²)","Cover Included","Plastic, ABS","Black","0.080"" (2.03mm)","PCB Supports","-","UL94 V-0"
http://www.hammondmfg.com/pdf/1594D.pdf,//media.digikey.com/photos/Hammond%20Mfg%20Photos/1594DSGY.jpg,HM224-ND,1594DSGY,Hammond Manufacturing,BOX ABS GRAY 5.18""L X 2.61""W,205,552,"7.12000","0","1","1594S","Active","Box","5.177"" L x 2.610"" W (131.50mm x 66.29mm)","2.169"" (55.09mm)","13.5in² (87cm²)","Cover Included","Plastic, ABS","Gray","0.130"" (3.30mm)","-","IP54","-"
http://www.budind.com/pdf/hb123.pdf,//media.digikey.com/photos/BUD%20Industries%20Photos/CU-124.jpg,377-1108-ND,CU-124,Bud Industries,BOX ALUM NATURAL 4.38""L X 2.38""W,719,3360,"7.20000","0","1","Econobox","Active","Box","4.375"" L x 2.375"" W (111.13mm x 60.33mm)","1.218"" (30.94mm)","10.4in² (67cm²)","Cover Included","Metal, Aluminum","Natural","0.062"" (1.57mm)","-","-","-"
http://www.budind.com/pdf/hban2851a.pdf,//media.digikey.com/Photos/BUD%20Industries%20Photos/AN-2851-A.JPG,377-2362-ND,AN-2851-A,Bud Industries,BOX ALUM NATURAL 2.52""L X 2.28""W,334,3630,"7.20000","0","1","AN-A","Active","Box","2.520"" L x 2.280"" W (64.01mm x 57.91mm)","1.380"" (35.05mm)","5.75in² (37.1cm²)","Cover Included","Metal, Aluminum","Natural","0.130"" (3.30mm)","Mounting Flange, PCB Supports, Watertight","IP68, NEMA 4X,6,6P,12,13","-"
http://www.hammondmfg.com/pdf/1591U.pdf,//media.digikey.com/photos/Hammond%20Mfg%20Photos/1591USBK.jpg,HM111-ND,1591USBK,Hammond Manufacturing,BOX PLASTIC BLK 4.72""L X 4.72""W,227,996,"7.24000","0","1","1591S","Active","Box","4.724"" L x 4.724"" W (120.00mm x 119.99mm)","2.322"" (58.98mm)","22.3in² (144cm²)","Cover Included","Plastic, Non Specified","Black","0.079"" (2.01mm)","Card Guides","IP54","-"
https://www.hammfg.com/files/parts/pdf/1590H.pdf,//media.digikey.com/photos/Hammond%20Mfg%20Photos/1590H.jpg,HM365-ND,1590H,Hammond Manufacturing,BOX ALUM UNPAINTED 2.07""LX1.5""W,1465,437,"7.26000","0","1","1590","Active","Box","2.067"" L x 1.496"" W (52.50mm x 38.00mm)","1.220"" (30.99mm)","3.08in² (19.9cm²)","Cover Included","Metal, Aluminum","Unpainted","0.080"" (2.03mm)","EMI Shielded","IP54","-"
http://www.hammondmfg.com/pdf/1553A.pdf,//media.digikey.com/Photos/Hammond%20Mfg%20Photos/1553ABK.jpg,HM395-ND,1553ABK,Hammond Manufacturing,BOX ABS BLACK 3.94""L X 2.41""W,2929,8321,"7.30000","0","1","1553","Active","Box","3.937"" L x 2.405"" W (100.00mm x 61.09mm)","0.669"" (16.99mm)","9.47in² (61.1cm²)","Hand Held, Split Sides","Plastic, ABS","Black","0.079"" (2.01mm)","PCB Supports","-","UL94 HB"
http://www.budind.com/pdf/hb1320.pdf,//media.digikey.com/photos/BUD%20Industries%20Photos/PN-1320.jpg,377-1112-ND,PN-1320,Bud Industries,BOX PLASTIC GRAY 2.52""L X 2.28""W,379,1155,"7.40000","0","1","PN","Active","Box","2.520"" L x 2.283"" W (64.01mm x 57.99mm)","1.379"" (35.03mm)","5.75in² (37.1cm²)","Cover Included","Plastic, Polycarbonate","Gray","0.100"" (2.54mm)","Card Guides, PCB Supports","IP65, NEMA 1,2,4,4X,12,13, UL-508","UL94 HB"
http://www.budind.com/pdf/hb1320mb.pdf,//media.digikey.com/Photos/BUD%20Industries%20Photos/PN-1320-CMB.jpg,377-1887-ND,PN-1320-CMB,Bud Industries,BOX PLSTC GRAY/CLR 2.52"" X 2.28"",136,5435,"7.40000","0","1","PN","Active","Box","2.520"" L x 2.283"" W (64.01mm x 57.99mm)","1.378"" (35.00mm)","5.75in² (37.1cm²)","Cover Included","Plastic, Polycarbonate","Gray, Clear Cover/Door","0.118"" (3.00mm)","Card Guides, Mounting Flange, PCB Supports","IP65, NEMA 1,2,4,4X,12,13, UL-508","UL94 HB"
http://www.hammondmfg.com/pdf/1550P.pdf,//media.digikey.com/Renders/Hammond%20Renders/1550P.jpg,HM1202-ND,1550P,Hammond Manufacturing,BOX ALUM UNPAINTED 3.15""LX2.17""W,751,328,"7.56000","0","1","1550","Active","Box","3.150"" L x 2.165"" W (80.00mm x 55.00mm)","0.988"" (25.10mm)","6.82in² (44.0cm²)","Cover Included","Metal, Aluminum","Unpainted","0.059"" (1.50mm)","-","IP54","-"
//media.digikey.com/pdf/Data%20Sheets/Flambeau%20PDFs/T618%2018-Compartment%20Box%20_%20Flambeau%20Cases.pdf,//media.digikey.com/Photos/Flambeau%20Photos/T618.jpg,510-1026-ND,T618,Flambeau Inc.,COMP STORAGE PLSTC 10.5"" X 6.19"",344,0,"7.57000","0","1","IDS™","Active","Component Storage","10.500"" L x 6.188"" W (266.70mm x 157.18mm)","1.563"" (39.70mm)","65.0in² (419cm²)","Hinged Door, Lid","Plastic, Polypropylene","Clear","-","Compartments/Drawers - 18","-","-"
http://www.budind.com/pdf/hb1321.pdf,//media.digikey.com/photos/BUD%20Industries%20Photos/PN-1321.jpg,377-1115-ND,PN-1321-DG,Bud Industries,BOX ABS GRAY 4.53""L X 2.56""W,1605,91,"7.60000","0","1","PN","Active","Box","4.528"" L x 2.559"" W (115.01mm x 65.00mm)","1.576"" (40.03mm)","11.7in² (75cm²)","Cover Included","Plastic, ABS","Gray","0.100"" (2.54mm)","Card Guides, PCB Supports","IP65, NEMA 1,2,4,4X,12,13, UL-508","UL94 HB"
http://www.budind.com/pdf/hb382.pdf,//media.digikey.com/photos/BUD%20Industries%20Photos/CU-387.jpg,377-1168-ND,CU-387,Bud Industries,BOX ABS BLACK 5.59""L X 4.34""W,191,2346,"7.60000","0","1","Utilibox Style G","Active","Box","5.594"" L x 4.344"" W (142.09mm x 110.34mm)","1.840"" (46.74mm)","24.3in² (157cm²)","Cover Included","Plastic, ABS","Black","0.080"" (2.03mm)","PCB Supports","-","UL94 V-0"
http://www.budind.com/pdf/hb3281.pdf,//media.digikey.com/Photos/BUD%20Industries%20Photos/cu-3281.JPG,377-1216-ND,CU-3281,Bud Industries,BOX ABS BLACK 4.6""L X 3.1""W,162,427,"7.60000","0","1","Utilibox Style A","Active","Box","4.604"" L x 3.104"" W (116.94mm x 78.84mm)","1.872"" (47.55mm)","14.2in² (92cm²)","Cover Included","Plastic, ABS","Black","0.130"" (3.30mm)","PCB Supports","-","UL94 5VA"
http://www.budind.com/pdf/hb2100b.pdf,//media.digikey.com/photos/BUD%20Industries%20Photos/CU-2100-B.jpg,377-1076-ND,CU-2100-B,Bud Industries,BOX ALUM GRAY 2.75""L X 2.13""W,248,177,"7.70000","0","1","Mini-Box","Active","Box","2.750"" L x 2.125"" W (69.85mm x 53.98mm)","1.625"" (41.28mm)","5.84in² (37.7cm²)","U Shaped Pieces","Metal, Aluminum","Gray","0.040"" (1.02mm)","-","-","-"
http://www.hammondmfg.com/pdf/1599B.pdf,//media.digikey.com/photos/Hammond%20Mfg%20Photos/1599BBK.jpg,HM212-ND,1599BBK,Hammond Manufacturing,BOX ABS BLACK 5.12""L X 2.56""W,803,2645,"7.74000","0","1","1599","Active","Box","5.118"" L x 2.559"" W (130.00mm x 65.00mm)","1.004"" (25.50mm)","13.1in² (85cm²)","Hand Held, Split Sides","Plastic, ABS","Black","-","Card Guides, Flame Retardant, PCB Supports","IP54","UL94 V-0"
http://www.hammondmfg.com/pdf/1455D602.pdf,//media.digikey.com/Photos/Hammond%20Mfg%20Photos/1455D602.jpg,HM1354-ND,1455D602,Hammond Manufacturing,BOX ALUM NATURAL 2.36""L X 1.67""W,742,524,"7.78000","0","1","1455","Active","Box","2.362"" L x 1.673"" W (60.00mm x 42.50mm)","0.906"" (23.00mm)","3.95in² (25.5cm²)","End Panel(s)","Metal, Aluminum; Plastic","Natural","0.047"" (1.20mm)","Card Guides","-","-"
http://www.crystek.com/microwave/spec-sheets/enclosure/SMA-KIT-1.5MF.pdf,//media.digikey.com/photos/Crystek%20Photos/SMA-KIT-1.5MF.jpg,744-1727-ND,SMA-KIT-1.5MF,Crystek Corporation,HOUSING BRASS 0.43""DIA X 1.5""L,659,0,"7.92000","0","1","-","Active","Housing","0.425"" Dia x 1.500"" L (10.80mm x 38.10mm)","-","-","Cover Included","Metal, Brass","Natural","-","External Connectors","-","-"
http://www.budind.com/pdf/hb1321mb.pdf,//media.digikey.com/Photos/BUD%20Industries%20Photos/PN-1321-DGMB.jpg,377-1897-ND,PN-1321-DGMB,Bud Industries,BOX ABS GRAY 4.53""L X 2.56""W,516,1567,"8.00000","0","1","PN","Active","Box","4.528"" L x 2.559"" W (115.01mm x 65.00mm)","1.575"" (40.00mm)","11.7in² (75cm²)","Cover Included","Plastic, ABS","Gray","0.118"" (3.00mm)","Card Guides, Mounting Flange, PCB Supports","IP65, NEMA 1,2,4,4X,12,13, UL-508","UL94 HB"
http://www.hammondmfg.com/pdf/1550B.pdf,//media.digikey.com/Renders/Hammond%20Renders/1550B.jpg,HM1180-ND,1550B,Hammond Manufacturing,BOX ALUM UNPAINTED 4.51""LX2.52""W,319,149,"8.02000","0","1","1550","Active","Box","4.508"" L x 2.520"" W (114.50mm x 64.00mm)","1.185"" (30.10mm)","11.5in² (74cm²)","Cover Included","Metal, Aluminum","Unpainted","0.059"" (1.50mm)","-","IP54","-"
