Datasheets,Image,Digi-Key Part Number,Manufacturer Part Number,Manufacturer,Description,Quantity Available,Factory Stock,Unit Price (USD),@ qty,Minimum Quantity,"Series","Part Status","Type","Style","Number of Units","Dimensions - Panel","Dimensions - Overall","Door","Features","Mounting Rails","Ventilation","Material","Color"
http://www.hammondmfg.com/pdf/DNRR84HDKB.pdf,//media.digikey.com/Photos/Hammond%20Mfg%20Photos/MFG_DNRR63HDKB.jpg,DNRR84HDKB-ND,DNRR84HDKB,Hammond Manufacturing,RACK STEEL 15X20.6X90.1 BLK,0,23,"329.00000","0","1","DNRR","Active","Open Rack","Open Rack, Single Frame","48U","3.000"" L x 17.750"" W x 84.130"" H (76.20mm x 450.85mm x 2136.90mm)","15.000"" L x 20.560"" W x 90.130"" H (381.00mm x 522.22mm x 2289.30mm)","Doorless","Mounting Brackets","One Pair","-","Metal, Steel","Black"
https://www.belden.com/hubfs/resources/technical/technical-data/english/XWR-3619-18HD.pdf,-,XWR-3619-18HD-ND,XWR-3619-18HD,Belden Inc.,36""WALL MNT SWING RACK 18"" HD,0,0,"329.72000","0","1","XWR","Active","Swing Frame","Open Rack, Single Frame","19U","-","18.000"" L x 19.750"" W x 36.000"" H (457.20mm x 501.65mm x 914.40mm)","Doorless","-","One Pair","-","Metal, Steel","Black"
https://assets.tripplite.com/product-pdfs/en/srw12u13g.pdf,-,SRW12U13G-ND,SRW12U13G,Tripp Lite,12UWALL MNT RACK ENC 25X24X13,0,0,"331.72000","0","1","SmartRack™","Active","Cabinet Rack","Enclosed, Bottom, Front, Sides, Top","12U","12.750"" W (323.85mm)","23.620"" L x 13.000"" W x 25.080"" H (599.44mm x 330.20mm x 637.03mm)","Steel","Locking, Wall Mountable, Window","Two Pair","Bottom, Sides, Top","Metal, Steel","Black"
https://assets.tripplite.com/product-pdfs/en/srw9udp.pdf,-,SRW9UDP-ND,SRW9UDP,Tripp Lite,9UWALL MNT RACK ENC 20X24X22,0,0,"331.72000","0","1","SmartRack™","Active","Cabinet Rack","Enclosed, Bottom, Front, Sides, Top","9U","20.500"" W (520.70mm)","23.620"" L x 21.710"" W x 19.830"" H (599.95mm x 551.43mm x 503.68mm)","Steel","Locking, Wall Mountable","Two Pair","Bottom, Front, Sides, Top","Metal, Steel","Black"
https://www.hammfg.com/electrical/products/commercial/cmcq.pdf,//media.digikey.com/Photos/Hammond%20Mfg%20Photos/MFG_CMC202010.jpg,CMCQ303010-ND,CMCQ303010,Hammond Manufacturing,RACK STEEL 10X30X30 GRY,0,14,"332.35000","0","1","CMCHQ","Active","Cabinet Rack","Enclosed, Bottom, Front, Sides, Top","-","-","10.000"" L x 30.000"" W x 30.000"" H (254.00mm x 762.00mm x 762.00mm)","Steel","Dual Door","-","Non-Vented","Metal, Steel","Gray"
http://www.hammondmfg.com/pdf/RCHS1902817.pdf,-,RCHS1902817LG1-ND,RCHS1902817LG1,Hammond Manufacturing,RACK STEEL 17.5X21X30 GRY,0,7,"333.90000","0","1","RCHS","Active","Table Top Rack Cabinet","Enclosed, Bottom, Sides, Top","16U","16.250"" L x 17.810"" W x 28.060"" H (412.75mm x 452.37mm x 712.72mm)","17.500"" L x 21.000"" W x 30.000"" H (444.50mm x 533.40mm x 762.00mm)","Doorless","Handles","Two Pair","Non-Vented","Metal, Steel","Gray"
http://www.hammondmfg.com/pdf/RCHS1901724.pdf,-,RCHS1901724LG1-ND,RCHS1901724LG1,Hammond Manufacturing,RACK STEEL 24.5X21X19.5 GRY,0,5,"339.50000","0","1","RCHS","Active","Table Top Rack Cabinet","Enclosed, Bottom, Sides, Top","10U","23.250"" L x 17.810"" W x 17.560"" H (590.55mm x 452.37mm x 446.02mm)","24.500"" L x 21.000"" W x 19.500"" H (622.30mm x 533.40mm x 495.30mm)","Doorless","Handles","Two Pair","Non-Vented","Metal, Steel","Gray"
http://www.hammondmfg.com/pdf/DNRR84HDW.pdf,//media.digikey.com/Photos/Hammond%20Mfg%20Photos/MFG_DC2R44.jpg,HM692-ND,DNRR84HDW,Hammond Manufacturing,RACK STEEL 15X20.6X90.1 BLK,0,25,"350.00000","0","1","DNRR","Active","Open Rack","Open Rack, Single Frame","48U","3.000"" L x 17.750"" W x 84.120"" H (76.20mm x 450.85mm x 2136.65mm)","15.000"" L x 20.560"" W x 90.120"" H (381.00mm x 522.22mm x 2289.05mm)","Doorless","Mounting Brackets","One Pair","-","Metal, Steel","Black"
http://www.budind.com/pdf/hb1272.pdf,"//media.digikey.com/photos/BUD%20Industries%20Photos/mfgARR-1272,ARR-1276,ARR-1294,ARR-1296.jpg",ARR-1294-BT-ND,ARR-1294-BT,Bud Industries,RACK ALUMINUM RELAY 77"" X 23"",0,0,"350.00000","0","1","ARR","Active","Open Rack","Open Rack, Single Frame","44U","3.000"" L x 21.752"" W x 77.000"" H (76.20mm x 552.51mm x 1955.80mm)","15.000"" L x 24.250"" W x 84.125"" H (381.00mm x 615.95mm x 2136.78mm)","Doorless","Mounting Brackets","-","Non-Vented","Metal, Aluminum","Black"
http://www.hammondmfg.com/pdf/DNRR2377HDWB.pdf,//media.digikey.com/Photos/Hammond%20Mfg%20Photos/MFG_DNRR1970DCK.jpg,DNRR2377HDWB-ND,DNRR2377HDWB,Hammond Manufacturing,RACK STEEL 15X24.6X83 BLK,0,5,"350.00000","0","1","DNRR","Active","Open Rack","Open Rack, Single Frame","44U","3.000"" L x 21.750"" W x 77.000"" H (76.20mm x 552.45mm x 1955.80mm)","15.000"" L x 24.560"" W x 83.000"" H (381.00mm x 623.82mm x 2108.20mm)","Doorless","Mounting Brackets","One Pair","-","Metal, Steel","Black"
http://www.budind.com/pdf/hb9920.pdf,-,VC-9933B-ND,VC-9933-B,Bud Industries,VISIONCAB B 30.27X23.62X23.62"",0,2,"350.70000","0","1","VisionCab","Active","Cabinet Rack","Enclosed, Bottom, Front, Sides, Top","15U","17.170"" L x 17.720"" W x 26.250"" H (436.12mm x 450.09mm x 666.75mm)","23.620"" L x 23.620"" W x 30.270"" H (599.95mm x 599.95mm x 768.86mm)","Glass","Fan Top, Removable Sides","Two Pair","Non-Vented","Metal, Steel","Black"
http://www.hammondmfg.com/pdf/RCHS1902224.pdf,-,RCHS1902224LG1-ND,RCHS1902224LG1,Hammond Manufacturing,RACK STEEL 24.5X21X24.8 GRY,0,6,"351.40000","0","1","RCHS","Active","Table Top Rack Cabinet","Enclosed, Bottom, Sides, Top","13U","23.250"" L x 17.810"" W x 22.810"" H (590.55mm x 452.37mm x 579.37mm)","24.500"" L x 21.000"" W x 24.750"" H (622.30mm x 533.40mm x 628.65mm)","Doorless","Handles","Two Pair","Non-Vented","Metal, Steel","Gray"
//media.digikey.com/pdf/Data%20Sheets/Hammond%20PDFs/RCHS_Series(Heavy_Duty).pdf,-,RCHS1901031LG1-ND,RCHS1901031LG1,Hammond Manufacturing,RACK STEEL 31.5X21X12.5 GRY,0,4,"354.90000","0","1","RCHS","Active","Table Top Rack Cabinet","Enclosed, Bottom, Sides, Top","6U","30.250"" L x 17.810"" W x 10.560"" H (768.35mm x 452.37mm x 268.22mm)","31.500"" L x 21.000"" W x 12.500"" H (800.10mm x 533.40mm x 317.50mm)","Doorless","Handles","Two Pair","Non-Vented","Metal, Steel","Gray"
//media.digikey.com/pdf/Data%20Sheets/Hammond%20PDFs/RCHV_Series(Heavy_Duty).pdf,-,RCHV1901031LG1-ND,RCHV1901031LG1,Hammond Manufacturing,RACK STEEL 31.5X21X12.5 GRY,0,5,"354.90000","0","1","RCHV","Active","Table Top Rack Cabinet","Enclosed, Bottom, Sides, Top","6U","30.250"" L x 17.810"" W x 10.560"" H (768.35mm x 452.37mm x 268.22mm)","31.500"" L x 21.000"" W x 12.500"" H (800.10mm x 533.40mm x 317.50mm)","Doorless","Handles","Two Pair","Sides","Metal, Steel","Gray"
https://assets.tripplite.com/product-pdfs/en/srw12u.pdf,//media.digikey.com/Photos/Tripplite%20Photos/MFG_SRW12U.jpg,SRW12U-ND,SRW12U,Tripp Lite,12UWALL MNT RACK ENC 25X24X18,0,0,"359.04000","0","1","SmartRack™","Active","Cabinet Rack","Enclosed, Bottom, Front, Sides, Top","12U","16.500"" L x 21.000"" H (419.10mm x 533.40mm)","17.690"" L x 23.630"" W x 25.080"" H (449.33mm x 600.20mm x 637.03mm)","Steel","Cable Entry Systems, Locking, Removable Sides, Wall Mount","Two Pair","Front, Sides","Metal, Steel","Black"
//media.digikey.com/pdf/Data%20Sheets/Hammond%20PDFs/RCHV_Series(Heavy_Duty).pdf,-,RCHV1901424LG1-ND,RCHV1901424LG1,Hammond Manufacturing,RACK STEEL 24.5X21X16 GRY,0,5,"361.90000","0","1","RCHV","Active","Table Top Rack Cabinet","Enclosed, Bottom, Sides, Top","8U","23.250"" L x 17.810"" W x 14.060"" H (590.55mm x 452.37mm x 357.12mm)","24.500"" L x 21.000"" W x 16.000"" H (622.30mm x 533.40mm x 406.40mm)","Doorless","Handles","Two Pair","Sides","Metal, Steel","Gray"
http://www.budind.com/pdf/hb8085.pdf,-,MNC-8085-ND,MNC-8085,Bud Industries,CABINET MEGA NETWORK 31X25X12"",0,0,"362.95000","0","1","MegaNetwork","Active","Cabinet Rack","Enclosed, Bottom, Front, Sides, Top","-","8.750"" L x 17.938"" W x 29.656"" H (222.25mm x 455.63mm x 753.26mm)","12.062"" L x 25.500"" W x 31.000"" H (306.37mm x 647.70mm x 787.40mm)","Steel","-","One Pair","Sides","Metal, Steel","White, Off"
https://www.belden.com/hubfs/resources/technical/technical-data/english/XWR-4819-18HD.pdf,-,XWR-4819-18HD-ND,XWR-4819-18HD,Belden Inc.,48""WALL MNT SWING RACK 18""DEEP,0,0,"363.01000","0","1","XWR","Active","Swing Frame","Open Rack, Single Frame","26U","-","18.000"" L x 19.750"" W x 48.000"" H (457.20mm x 501.65mm x 1219.20mm)","Doorless","-","One Pair","-","Metal, Steel","Black"
//media.digikey.com/pdf/Data%20Sheets/Hammond%20PDFs/RCHS1902824.pdf,-,RCHS1902824LG1-ND,RCHS1902824LG1,Hammond Manufacturing,RACK STEEL 24.5X21X30 GRY,0,11,"365.40000","0","1","RCHS","Active","Table Top Rack Cabinet","Enclosed, Bottom, Sides, Top","16U","23.250"" L x 17.810"" W x 28.060"" H (590.55mm x 452.37mm x 712.72mm)","24.500"" L x 21.000"" W x 30.000"" H (622.30mm x 533.40mm x 762.00mm)","Doorless","Handles","Two Pair","Non-Vented","Metal, Steel","Gray"
//media.digikey.com/pdf/Data%20Sheets/Hammond%20PDFs/RCHV_Series(Heavy_Duty).pdf,-,RCHV1902817LG1-ND,RCHV1902817LG1,Hammond Manufacturing,RACK STEEL 17.5X21X30 GRY,0,0,"367.50000","0","1","RCHV","Active","Table Top Rack Cabinet","Enclosed, Bottom, Sides, Top","16U","16.250"" L x 17.810"" W x 28.060"" H (412.75mm x 452.37mm x 712.72mm)","17.500"" L x 21.000"" W x 30.000"" H (444.50mm x 533.40mm x 762.00mm)","Doorless","Handles","Two Pair","Sides","Metal, Steel","Gray"
http://www.hammondmfg.com/pdf/DNRR2384HDWB.pdf,//media.digikey.com/Photos/Hammond%20Mfg%20Photos/MFG_DNRR1970DCK.jpg,DNRR2384HDWB-ND,DNRR2384HDWB,Hammond Manufacturing,RACK STEEL 15X24.6X90 BLK,0,2,"371.00000","0","1","DNRR","Active","Open Rack","Open Rack, Single Frame","48U","3.000"" L x 21.750"" W x 84.000"" H (76.20mm x 552.45mm x 2133.60mm)","15.000"" L x 24.560"" W x 90.000"" H (381.00mm x 623.82mm x 2286.00mm)","Doorless","Mounting Brackets","One Pair","-","Metal, Steel","Black"
//media.digikey.com/pdf/Data%20Sheets/Hammond%20PDFs/RCHV_Series(Heavy_Duty).pdf,-,RCHV1901724LG1-ND,RCHV1901724LG1,Hammond Manufacturing,RACK STEEL 24.5X21X19.5 GRY,0,7,"373.80000","0","1","RCHV","Active","Table Top Rack Cabinet","Enclosed, Bottom, Sides, Top","10U","23.250"" L x 17.810"" W x 17.560"" H (590.55mm x 452.37mm x 446.02mm)","24.500"" L x 21.000"" W x 19.500"" H (622.30mm x 533.40mm x 495.30mm)","Doorless","Handles","Two Pair","Sides","Metal, Steel","Gray"
//media.digikey.com/pdf/Data%20Sheets/Hammond%20PDFs/RCHS_Series(Heavy_Duty).pdf,-,RCHS1901431LG1-ND,RCHS1901431LG1,Hammond Manufacturing,RACK STEEL 31.5X21X16 GRY,0,6,"377.30000","0","1","RCHS","Active","Table Top Rack Cabinet","Enclosed, Bottom, Sides, Top","8U","30.250"" L x 17.810"" W x 14.060"" H (768.35mm x 452.37mm x 357.12mm)","31.500"" L x 21.000"" W x 16.000"" H (800.10mm x 533.40mm x 406.40mm)","Doorless","Handles","Two Pair","Non-Vented","Metal, Steel","Gray"
https://assets.tripplite.com/product-pdfs/en/srw12ug.pdf,-,SRW12UG-ND,SRW12UG,Tripp Lite,12U WALL MNT RACK ENC 25X24X18,0,0,"385.06000","0","1","SmartRack™","Active","Cabinet Rack","Enclosed, Bottom, Front, Sides, Top","12U","16.500"" W (419.10mm)","23.630"" L x 17.690"" W x 25.080"" H (600.20mm x 449.33mm x 637.03mm)","Steel","Locking, Wall Mountable, Window","Two Pair","Bottom, Sides, Top","Metal, Steel","Black"
https://assets.tripplite.com/product-pdfs/en/sr4post25.pdf,//media.digikey.com/Photos/Tripplite%20Photos/MFG_SR4POST25.jpg,SR4POST25-ND,SR4POST25,Tripp Lite,25U 4-POST OPEN FRAME CABINET,0,0,"386.36000","0","1","SmartRack™","Active","Open Rack","Open Rack, Double Frame","25U","39.300"" L x 43.750"" H (998.22mm x 1111.25mm)","39.000"" L x 20.200"" W x 49.300"" H (990.60mm x 513.08mm x 1252.22mm)","Steel","Adjustable, Cable Entry Systems","Two Pair","-","Metal, Steel","Black"
//media.digikey.com/pdf/Data%20Sheets/Hammond%20PDFs/RCHV_Series(Heavy_Duty).pdf,-,RCHV1902224LG1-ND,RCHV1902224LG1,Hammond Manufacturing,RACK STEEL 24.5X21X24.8 GRY,0,13,"386.40000","0","1","RCHV","Active","Table Top Rack Cabinet","Enclosed, Bottom, Sides, Top","13U","23.250"" L x 17.810"" W x 22.810"" H (590.55mm x 452.37mm x 579.37mm)","24.500"" L x 21.000"" W x 24.750"" H (622.30mm x 533.40mm x 628.65mm)","Doorless","Handles","Two Pair","Sides","Metal, Steel","Gray"
https://www.belden.com/hubfs/resources/technical/catalogs/rack-and-cabinet-systems-catalog.pdf,-,XDR8419-310N2M-ND,XDR8419-310N2M,Belden Inc.,RELAY RACK 84""X 19"" MTG 3""CHAN,0,0,"388.58000","0","1","XDR","Active","Open Rack","Open Rack, Single Frame","45U","-","84.000"" H (2133.60mm)","Doorless","-","One Pair","-","Metal, Steel","Black"
https://www.belden.com/hubfs/resources/technical/catalogs/rack-and-cabinet-systems-catalog.pdf,-,XDR8419-312N2M-ND,XDR8419-312N2M,Belden Inc.,RELAY RACK 84""X 19"" MTG 3""CHAN,0,0,"388.58000","0","1","XDR","Active","Open Rack","Open Rack, Single Frame","45U","-","84.000"" H (2133.60mm)","Doorless","-","One Pair","-","Metal, Steel","Black"
http://www.budind.com/pdf/hb9920.pdf,-,VC-9934B-ND,VC-9934-B,Bud Industries,VISIONCAB B 35.40X23.62X23.62"",0,2,"390.05000","0","1","VisionCab","Active","Cabinet Rack","Enclosed, Bottom, Front, Sides, Top","18U","17.170"" L x 17.720"" W x 31.500"" H (436.12mm x 450.09mm x 800.10mm)","23.620"" L x 23.620"" W x 35.400"" H (599.95mm x 599.95mm x 899.16mm)","Glass","Fan Top, Removable Sides","Two Pair","Non-Vented","Metal, Steel","Black"
http://www.budind.com/pdf/hb5601.pdf,//media.digikey.com/Photos/BUD%20Industries%20Photos/MFG_WM-56xx.jpg,WM-5604-ND,WM-5604,Bud Industries,CABINET WALL MOUNT 37.25X12"",0,25,"392.10000","0","1","Emperor","Active","Cabinet Rack","Enclosed, Bottom, Front, Sides, Top","19U","12.000"" L x 17.720"" W x 33.390"" H (304.80mm x 450.09mm x 848.11mm)","15.750"" L x 23.620"" W x 37.250"" H (15.750mm x 599.95mm x 946.15mm)","Glass (Front), Steel (Rear)","Removable Sides, Wall Mount","Two Pair","Sides","Metal, Steel","Black"
http://www.budind.com/pdf/hb9930.pdf,-,377-1584-ND,VC-9933,Bud Industries,CABINT VISNCB 31.04X23.62X23.62"",0,2,"394.20000","0","1","VisionCab","Active","Cabinet Rack","Enclosed, Bottom, Front, Sides, Top","15U","17.170"" L x 17.720"" W x 26.250"" H (436.12mm x 450.09mm x 666.75mm)","23.620"" L x 23.620"" W x 31.040"" H (599.95mm x 599.95mm x 788.42mm)","Glass","Fan Top, Removable Sides","Two Pair","Non-Vented","Metal, Steel","Black"
https://assets.tripplite.com/product-pdfs/en/srwf5u.pdf,//media.digikey.com/Photos/Tripplite%20Photos/MFG_SRWF5U.jpg,SRWF5U-ND,SRWF5U,Tripp Lite,5UWALL MNT RACK ENC 29X26X10,0,0,"398.07000","0","1","SmartRack™","Active","Cabinet Rack","Enclosed, Bottom, Front, Sides, Top","5U","8.750"" L x 20.000"" H (222.25mm x 508.00mm)","9.701"" L x 25.598"" W x 28.800"" H (246.40mm x 650.20mm x 731.50mm)","Steel","Cable Entry Systems, Locking, Wall Mount","One Pair","Back, Bottom, Front","Metal, Steel","Black"
https://www.hammfg.com/files/parts/pdf/CMCO241610.pdf,//media.digikey.com/Photos/Hammond%20Mfg%20Photos/MFG_CMC202010.jpg,CMCO241610-ND,CMCO241610,Hammond Manufacturing,ELECTRICAL ENCLOSURE COMMERICAL,0,5,"400.99000","0","1","CMC O","Active","Cabinet Rack","Enclosed, Bottom, Front, Sides, Top","-","-","10.000"" L x 16.120"" W x 24.250"" H (254.00mm x 409.45mm x 615.95mm)","Steel","Handles","-","Door","Metal, Steel","Gray"
http://www.panduit.com/heiler/PartDrawings/C-RKR2P96--ENG.pdf,//media.digikey.com/photos/Panduit%20Corp%20Photos/MFG_R2P_Rack.jpg,R2P96-ND,R2P96,Panduit Corp,STANDARD EIA ALUMINUM RACK 19X96,0,0,"401.81000","0","1","-","Active","Open Rack","Open Rack, Single Frame","52U","-","15.000"" L x 20.310"" W x 96.142"" H (381.00mm x 515.87mm x 2442.00mm)","Doorless","Front and Rear Access","One Pair","-","Metal, Aluminum","Black"
//media.digikey.com/pdf/Data%20Sheets/Hammond%20PDFs/RCHV_Series(Heavy_Duty).pdf,-,RCHV1902824LG1-ND,RCHV1902824LG1,Hammond Manufacturing,RACK STEEL 24.5X21X30 GRY,0,3,"402.50000","0","1","RCHV","Active","Table Top Rack Cabinet","Enclosed, Bottom, Sides, Top","16U","23.250"" L x 17.810"" W x 28.060"" H (590.55mm x 452.37mm x 712.72mm)","24.500"" L x 21.000"" W x 30.000"" H (622.30mm x 533.40mm x 762.00mm)","Doorless","Handles","Two Pair","Sides","Metal, Steel","Gray"
http://www.budind.com/pdf/hb2262.pdf,-,WRR-2264-ND,WRR-2264,Bud Industries,RACK WALL MOUNT 75.25"" X 19"",0,0,"409.50000","0","1","-","Active","Open Rack","Open Rack, Single Frame","43U","8.000"" L x 17.752"" W x 75.250"" H (203.20mm x 450.90mm x 1911.35mm)","8.094"" L x 20.500"" W x 84.050"" H (227.08mm x 520.70mm x 2134.87mm)","Doorless","Wall Mount","One Pair","Non-Vented","Metal, Aluminum","Natural"
https://www.belden.com/hubfs/resources/technical/technical-data/english/XDR8419-310W.pdf,-,XDR8419-310W-ND,XDR8419-310W,Belden Inc.,RELAY RACK 84""X 19"" MTG WELDED,0,0,"414.92000","0","1","XDR","Active","Open Rack","Open Rack, Single Frame","45U","-","84.000"" H (2133.60mm)","Doorless","-","One Pair","-","Metal, Steel","Black"
https://www.belden.com/hubfs/resources/technical/technical-data/english/XDR8419-312W.pdf,-,XDR8419-312W-ND,XDR8419-312W,Belden Inc.,RELAY RACK 84""X 19"" MTG WELDED,0,0,"414.92000","0","1","XDR","Active","Open Rack","Open Rack, Single Frame","45U","-","84.000"" H (2133.60mm)","Doorless","-","One Pair","-","Metal, Steel","Black"
//media.digikey.com/pdf/Data%20Sheets/Hammond%20PDFs/RCHS_Series(Heavy_Duty).pdf,-,RCHS1901731LG1-ND,RCHS1901731LG1,Hammond Manufacturing,RACK STEEL 31.5X21X19.5 GRY,0,4,"415.10000","0","1","RCHS","Active","Table Top Rack Cabinet","Enclosed, Bottom, Sides, Top","10U","30.250"" L x 17.810"" W x 17.560"" H (768.35mm x 452.37mm x 446.02mm)","31.500"" L x 21.000"" W x 19.500"" H (800.10mm x 533.40mm x 495.30mm)","Doorless","Handles","Two Pair","Non-Vented","Metal, Steel","Gray"
https://www.hammfg.com/files/parts/pdf/C3RMC302010.pdf,//media.digikey.com/Photos/Hammond%20Mfg%20Photos/MFG_C3RMC202010.jpg,C3RMC302010-ND,C3RMC302010,Hammond Manufacturing,3R METERING CABINET 30X20X10,0,5,"415.35000","0","1","C3RMC","Active","Cabinet Rack","Enclosed, Bottom, Front, Sides, Top","-","-","10.000"" L x 20.000"" W x 30.000"" H (254.00mm x 508.00mm x 762.00mm)","Steel","Removable Door, Single Door, Single Access","-","Non-Vented","Metal, Steel","Gray"
https://assets.tripplite.com/product-pdfs/en/srw10usg.pdf,-,SRW10USG-ND,SRW10USG,Tripp Lite,10UWALL MNT RACK ENC 22X24X22,0,0,"422.79000","0","1","SmartRack™","Active","Cabinet Rack","Enclosed, Bottom, Front, Sides, Top","10U","20.500"" W (520.70mm)","23.630"" L x 21.630"" W x 21.560"" H (600.20mm x 549.40mm x 547.62mm)","Steel","Hinged, Locking, Wall Mount, Window","Two Pair","Bottom, Sides, Top","Metal, Steel","Black"
https://assets.tripplite.com/product-pdfs/en/sr4post.pdf,//media.digikey.com/Photos/Tripplite%20Photos/MFG_SR4POST.jpg,SR4POST-ND,SR4POST,Tripp Lite,45U 4-POST OPEN FRAME CABINET,0,0,"427.99000","0","1","SmartRack™","Active","Open Rack","Open Rack, Double Frame","45U","39.300"" L x 78.750"" H (998.22mm x 2000.25mm)","39.300"" L x 20.200"" W x 84.300"" H (998.22mm x 513.08mm x 2141.22mm)","Steel","Adjustable, Cable Entry Systems","Two Pair","-","Metal, Steel","Black"
https://assets.tripplite.com/product-pdfs/en/srwf4u36.pdf,//media.digikey.com/Photos/Tripplite%20Photos/MFG_SRWF4U36_primary.jpg,SRWF4U36-ND,SRWF4U36,Tripp Lite,4UWALL MNT RACK ENC 43X26X8,0,0,"431.89000","0","1","SmartRack™","Active","Cabinet Rack","Enclosed, Bottom, Front, Sides, Top","4U","7.000"" L x 36.000"" H (177.80mm x 914.40mm)","8.000"" L x 25.598"" W x 43.000"" H (203.20mm x 650.20mm x 1092.20mm)","Steel","Cable Entry Systems, Locking, Wall Mount","One Pair","Back, Bottom, Front","Metal, Steel","Black"
http://www.budind.com/pdf/hb1367.pdf,-,RR-1367-BT-ND,RR-1367-BT,Bud Industries,RACK OPEN RELAY 61.25"" X 19"" BLK,0,11,"437.50000","0","1","RR","Active","Open Rack","Open Rack, Single Frame","35U","8.000"" L x 17.936"" W x 61.375"" H (203.20mm x 455.57mm x 1558.93mm)","26.000"" L x 21.031"" W x 64.703"" H (660.40mm x 534.19mm x 1643.46mm)","Doorless","Mounting Brackets","One Pair","Non-Vented","Metal, Steel","Black"
http://www.budind.com/pdf/hb1367.pdf,-,RR-1367-MG-ND,RR-1367-MG,Bud Industries,RACK OPEN RELAY 61.25"" X 19"" GRY,0,1,"437.50000","0","1","RR","Active","Open Rack","Open Rack, Single Frame","35U","8.000"" L x 17.936"" W x 61.375"" H (203.20mm x 455.57mm x 1558.93mm)","26.000"" L x 21.031"" W x 64.703"" H (660.40mm x 534.19mm x 1643.46mm)","Doorless","Mounting Brackets","One Pair","Non-Vented","Metal, Steel","Gray"
https://assets.tripplite.com/product-pdfs/en/srw12udp.pdf,//media.digikey.com/Photos/Tripplite%20Photos/MFG_SRW12UDP.jpg,SRW12UDP-ND,SRW12UDP,Tripp Lite,12UWALL MNT RACK ENC 25X24X22,0,0,"438.40000","0","1","SmartRack™","Active","Cabinet Rack","Enclosed, Bottom, Front, Sides, Top","12U","21.750"" L x 23.620"" W x 25.080"" H (552.45mm x 599.95mm x 637.03mm)","26.570"" L x 28.750"" W x 29.720"" H (674.88mm x 730.25mm x 754.89mm)","Steel","-","Two Pair","Bottom, Front, Sides, Top","Metal, Steel","Black"
https://www.hammfg.com/electrical/products/commercial/cmc.pdf,//media.digikey.com/Photos/Hammond%20Mfg%20Photos/MFG_CMC202010.jpg,CMC363612-ND,CMC363612,Hammond Manufacturing,RACK STEEL 12X36X36 GRY,0,0,"440.65000","0","1","CMC","Active","Cabinet Rack","Enclosed, Bottom, Front, Sides, Top","-","-","12.000"" L x 36.000"" W x 36.000"" H (304.80mm x 914.40mm x 914.40mm)","Steel","Dual Door, Quarter Turn Latches","-","Non-Vented","Metal, Steel","Gray"
http://www.budind.com/pdf/hb9930.pdf,-,377-1585-ND,VC-9934,Bud Industries,CABINT VISNCB 36.29X23.62X23.62"",0,16,"440.75000","0","1","VisionCab","Active","Cabinet Rack","Enclosed, Bottom, Front, Sides, Top","18U","17.170"" L x 17.720"" W x 31.500"" H (436.12mm x 450.09mm x 800.10mm)","23.620"" L x 23.620"" W x 36.290"" H (599.95mm x 599.95mm x 921.77mm)","Glass","Fan Top, Removable Sides","Two Pair","Non-Vented","Metal, Steel","Black"
http://www.panduit.com/heiler/PartDrawings/C-RKR2P6S--ENG.pdf,//media.digikey.com/photos/Panduit%20Corp%20Photos/MFG_R2P6S.jpg,R2P6S-ND,R2P6S,Panduit Corp,EIA STEEL RACK 19 6D CHANNEL,0,0,"442.63000","0","1","-","Active","Open Rack","Open Rack, Single Frame","45U","-","18.000"" L x 20.310"" W x 84.000"" H (457.20mm x 515.87mm x 2133.60mm)","Doorless","Front and Rear Access","One Pair","-","Metal, Steel","Black"
