Datasheets,Image,Digi-Key Part Number,Manufacturer Part Number,Manufacturer,Description,Quantity Available,Factory Stock,Unit Price (USD),@ qty,Minimum Quantity,"Packaging","Series","Part Status","Type","Applications","Mounting Type","Package / Case","Supplier Device Package"
http://www.microchip.com/mymicrochip/filehandler.aspx?ddocname=en601565,//media.digikey.com/Renders/Microchip%20Tech%20Renders/C04-136%20MU.jpg,ATECC608A-MAHCZ-STR-ND,ATECC608A-MAHCZ-S,Microchip Technology,IC AUTHENTICATION CHIP 8UDFN,0,0,"0.64375","0","3000","Tape & Reel (TR)","CryptoAuthentication™","Active","Authentication Chip","Networking and Communications","Surface Mount","8-UFDFN Exposed Pad","8-UDFN (2x3)"
http://www.microchip.com/mymicrochip/filehandler.aspx?ddocname=en601565,//media.digikey.com/Renders/Microchip%20Tech%20Renders/C04-136%20MU.jpg,ATECC608A-MAHCZ-SCT-ND,ATECC608A-MAHCZ-S,Microchip Technology,IC AUTHENTICATION CHIP 8UDFN,2823,0,"0.77000","0","1","Cut Tape (CT)","CryptoAuthentication™","Active","Authentication Chip","Networking and Communications","Surface Mount","8-UFDFN Exposed Pad","8-UDFN (2x3)"
http://www.microchip.com/mymicrochip/filehandler.aspx?ddocname=en601565,//media.digikey.com/Renders/Microchip%20Tech%20Renders/C04-136%20MU.jpg,ATECC608A-MAHCZ-SDKR-ND,ATECC608A-MAHCZ-S,Microchip Technology,IC AUTHENTICATION CHIP 8UDFN,2823,0,"Digi-Reel","0","1","Digi-Reel®","CryptoAuthentication™","Active","Authentication Chip","Networking and Communications","Surface Mount","8-UFDFN Exposed Pad","8-UDFN (2x3)"
http://www.microchip.com/mymicrochip/filehandler.aspx?ddocname=en601565,//media.digikey.com/Renders/Microchip%20Tech%20Renders/8-SOIC_751.jpg,ATECC608A-SSHDA-TTR-ND,ATECC608A-SSHDA-T,Microchip Technology,IC AUTHENTICATION CHIP 8SOIC,0,0,"0.65663","0","4000","Tape & Reel (TR)","CryptoAuthentication™","Active","Authentication Chip","Networking and Communications","Surface Mount","8-SOIC (0.154"", 3.90mm Width)","8-SOIC"
http://www.microchip.com/mymicrochip/filehandler.aspx?ddocname=en601565,//media.digikey.com/Renders/Microchip%20Tech%20Renders/8-SOIC_751.jpg,ATECC608A-SSHDA-TCT-ND,ATECC608A-SSHDA-T,Microchip Technology,IC AUTHENTICATION CHIP 8SOIC,2415,0,"0.77000","0","1","Cut Tape (CT)","CryptoAuthentication™","Active","Authentication Chip","Networking and Communications","Surface Mount","8-SOIC (0.154"", 3.90mm Width)","8-SOIC"
http://www.microchip.com/mymicrochip/filehandler.aspx?ddocname=en601565,//media.digikey.com/Renders/Microchip%20Tech%20Renders/8-SOIC_751.jpg,ATECC608A-SSHDA-TDKR-ND,ATECC608A-SSHDA-T,Microchip Technology,IC AUTHENTICATION CHIP 8SOIC,2415,0,"Digi-Reel","0","1","Digi-Reel®","CryptoAuthentication™","Active","Authentication Chip","Networking and Communications","Surface Mount","8-SOIC (0.154"", 3.90mm Width)","8-SOIC"
http://ww1.microchip.com/downloads/en/DeviceDoc/Atmel-8740-CryptoAuth-ATSHA204-Datasheet.pdf,//media.digikey.com/Renders/Atmel%20Renders/8-UDFN-8MA2.jpg,ATSHA204-MAH-CZ-TTR-ND,ATSHA204-MAH-CZ-T,Microchip Technology,IC AUTHENTICATION CHIP 8UDFN,0,0,"Obsolete","0","5000","Tape & Reel (TR)","CryptoAuthentication™","Obsolete","Authentication Chip","Networking and Communications","Surface Mount","8-UFDFN Exposed Pad","8-UDFN (2x3)"
http://ww1.microchip.com/downloads/en/DeviceDoc/Atmel-8740-CryptoAuth-ATSHA204-Datasheet.pdf,//media.digikey.com/Renders/Atmel%20Renders/8-UDFN-8MA2.jpg,ATSHA204-MAH-CZ-TCT-ND,ATSHA204-MAH-CZ-T,Microchip Technology,IC AUTHENTICATION CHIP 8UDFN,4554,0,"0.84000","0","1","Cut Tape (CT)","CryptoAuthentication™","Obsolete","Authentication Chip","Networking and Communications","Surface Mount","8-UFDFN Exposed Pad","8-UDFN (2x3)"
http://ww1.microchip.com/downloads/en/DeviceDoc/Atmel-8740-CryptoAuth-ATSHA204-Datasheet.pdf,//media.digikey.com/Renders/Atmel%20Renders/8-UDFN-8MA2.jpg,ATSHA204-MAH-CZ-TDKR-ND,ATSHA204-MAH-CZ-T,Microchip Technology,IC AUTHENTICATION CHIP 8UDFN,4554,0,"Digi-Reel","0","1","Digi-Reel®","CryptoAuthentication™","Obsolete","Authentication Chip","Networking and Communications","Surface Mount","8-UFDFN Exposed Pad","8-UDFN (2x3)"
http://www.ti.com/general/docs/suppproductinfo.tsp?distId=10&gotoUrl=http%3A%2F%2Fwww.ti.com%2Flit%2Fgpn%2Ftpd2s300,//media.digikey.com/Renders/Texas%20Instr%20Renders/YFF-9-BGA%20Pkg.jpg,296-50034-2-ND,TPD2S300YFFR,Texas Instruments,IC OVERVOLTAGE PROT CTRL 9DSBGA,0,0,"0.35700","0","3000","Tape & Reel (TR)","-","Active","Overvoltage Protection Controller","2-Channel I²C Multiplexer","Surface Mount","9-UFBGA, DSBGA","9-DSBGA (1.36x1.36)"
http://www.ti.com/general/docs/suppproductinfo.tsp?distId=10&gotoUrl=http%3A%2F%2Fwww.ti.com%2Flit%2Fgpn%2Ftpd2s300,//media.digikey.com/Renders/Texas%20Instr%20Renders/YFF-9-BGA%20Pkg.jpg,296-50034-1-ND,TPD2S300YFFR,Texas Instruments,IC OVERVOLTAGE PROT CTRL 9DSBGA,2099,0,"0.87000","0","1","Cut Tape (CT)","-","Active","Overvoltage Protection Controller","2-Channel I²C Multiplexer","Surface Mount","9-UFBGA, DSBGA","9-DSBGA (1.36x1.36)"
http://www.ti.com/general/docs/suppproductinfo.tsp?distId=10&gotoUrl=http%3A%2F%2Fwww.ti.com%2Flit%2Fgpn%2Ftpd2s300,//media.digikey.com/Renders/Texas%20Instr%20Renders/YFF-9-BGA%20Pkg.jpg,296-50034-6-ND,TPD2S300YFFR,Texas Instruments,IC OVERVOLTAGE PROT CTRL 9DSBGA,2099,0,"Digi-Reel","0","1","Digi-Reel®","-","Active","Overvoltage Protection Controller","2-Channel I²C Multiplexer","Surface Mount","9-UFBGA, DSBGA","9-DSBGA (1.36x1.36)"
http://www.microchip.com/mymicrochip/filehandler.aspx?ddocname=en603815,//media.digikey.com/Renders/Microchip%20Tech%20Renders/150;-8S1;-;-8.jpg,ATECC508A-SSHAW-TTR-ND,ATECC508A-SSHAW-T,Microchip Technology,IC AUTHENTICATION CHIP 8SOIC,0,0,"0.77250","0","4000","Tape & Reel (TR)","CryptoAuthentication™","Active","Authentication Chip","Networking and Communications","Surface Mount","8-SOIC (0.154"", 3.90mm Width)","8-SOIC"
http://www.microchip.com/mymicrochip/filehandler.aspx?ddocname=en603815,//media.digikey.com/Renders/Microchip%20Tech%20Renders/150;-8S1;-;-8.jpg,ATECC508A-SSHAW-TCT-ND,ATECC508A-SSHAW-T,Microchip Technology,IC AUTHENTICATION CHIP 8SOIC,3629,0,"0.89000","0","1","Cut Tape (CT)","CryptoAuthentication™","Active","Authentication Chip","Networking and Communications","Surface Mount","8-SOIC (0.154"", 3.90mm Width)","8-SOIC"
http://www.microchip.com/mymicrochip/filehandler.aspx?ddocname=en603815,//media.digikey.com/Renders/Microchip%20Tech%20Renders/150;-8S1;-;-8.jpg,ATECC508A-SSHAW-TDKR-ND,ATECC508A-SSHAW-T,Microchip Technology,IC AUTHENTICATION CHIP 8SOIC,3629,0,"Digi-Reel","0","1","Digi-Reel®","CryptoAuthentication™","Active","Authentication Chip","Networking and Communications","Surface Mount","8-SOIC (0.154"", 3.90mm Width)","8-SOIC"
http://www.microchip.com/mymicrochip/filehandler.aspx?ddocname=en603815,//media.digikey.com/Renders/Atmel%20Renders/8-UDFN-8MA2.jpg,ATECC508A-MAHAW-STR-ND,ATECC508A-MAHAW-S,Microchip Technology,IC AUTHENTICATION CHIP 8UDFN,0,0,"0.77250","0","3000","Tape & Reel (TR)","CryptoAuthentication™","Active","Authentication Chip","Networking and Communications","Surface Mount","8-UFDFN Exposed Pad","8-UDFN (2x3)"
http://www.microchip.com/mymicrochip/filehandler.aspx?ddocname=en603815,//media.digikey.com/Renders/Atmel%20Renders/8-UDFN-8MA2.jpg,ATECC508A-MAHAW-SCT-ND,ATECC508A-MAHAW-S,Microchip Technology,IC AUTHENTICATION CHIP 8UDFN,2702,0,"0.89000","0","1","Cut Tape (CT)","CryptoAuthentication™","Active","Authentication Chip","Networking and Communications","Surface Mount","8-UFDFN Exposed Pad","8-UDFN (2x3)"
http://www.microchip.com/mymicrochip/filehandler.aspx?ddocname=en603815,//media.digikey.com/Renders/Atmel%20Renders/8-UDFN-8MA2.jpg,ATECC508A-MAHAW-SDKR-ND,ATECC508A-MAHAW-S,Microchip Technology,IC AUTHENTICATION CHIP 8UDFN,2702,0,"Digi-Reel","0","1","Digi-Reel®","CryptoAuthentication™","Active","Authentication Chip","Networking and Communications","Surface Mount","8-UFDFN Exposed Pad","8-UDFN (2x3)"
http://www.microchip.com/mymicrochip/filehandler.aspx?ddocname=en590245,//media.digikey.com/Renders/Microchip%20Tech%20Renders/150;-8S1;-;-8.jpg,AT88SC018-SU-CM-TTR-ND,AT88SC018-SU-CM-T,Microchip Technology,IC SECURITY COMPANION CHIP 8SOIC,0,0,"0.78538","0","4000","Tape & Reel (TR)","CryptoCompanion™","Active","Security Companion Chip","Networking and Communications","Surface Mount","8-SOIC (0.154"", 3.90mm Width)","8-SOIC"
http://www.microchip.com/mymicrochip/filehandler.aspx?ddocname=en590245,//media.digikey.com/Renders/Microchip%20Tech%20Renders/150;-8S1;-;-8.jpg,AT88SC018-SU-CM-TCT-ND,AT88SC018-SU-CM-T,Microchip Technology,IC SECURITY COMPANION CHIP 8SOIC,3990,0,"0.90000","0","1","Cut Tape (CT)","CryptoCompanion™","Active","Security Companion Chip","Networking and Communications","Surface Mount","8-SOIC (0.154"", 3.90mm Width)","8-SOIC"
http://www.microchip.com/mymicrochip/filehandler.aspx?ddocname=en590245,//media.digikey.com/Renders/Microchip%20Tech%20Renders/150;-8S1;-;-8.jpg,AT88SC018-SU-CM-TDKR-ND,AT88SC018-SU-CM-T,Microchip Technology,IC SECURITY COMPANION CHIP 8SOIC,3990,0,"Digi-Reel","0","1","Digi-Reel®","CryptoCompanion™","Active","Security Companion Chip","Networking and Communications","Surface Mount","8-SOIC (0.154"", 3.90mm Width)","8-SOIC"
http://www.microchip.com/mymicrochip/filehandler.aspx?ddocname=en590245,//media.digikey.com/Renders/Microchip%20Tech%20Renders/150;-8S1;-;-8.jpg,AT88SC018-SU-CM-ND,AT88SC018-SU-CM,Microchip Technology,IC SECURITY COMPANION CHIP 8SOIC,1050,0,"0.90000","0","1","Bulk","CryptoCompanion™","Active","Security Companion Chip","Networking and Communications","Surface Mount","8-SOIC (0.154"", 3.90mm Width)","8-SOIC"
http://www.microchip.com/mymicrochip/filehandler.aspx?ddocname=en590537,//media.digikey.com/Renders/Microchip%20Tech%20Renders/150;-8S1;-;-8.jpg,AT88SC0204CA-SU-ND,AT88SC0204CA-SU,Microchip Technology,IC EEPROM 2K I2C 4MHZ 8SOIC,5185,0,"0.95000","0","1","Tube","CryptoMemory®","Obsolete","Secure Memory","Embedded, Smart Card","Surface Mount","8-SOIC (0.154"", 3.90mm Width)","8-SOIC"
http://ww1.microchip.com/downloads/en/DeviceDoc/Atmel-8740-CryptoAuth-ATSHA204-Datasheet.pdf,//media.digikey.com/Renders/Microchip%20Tech%20Renders/150;-8S1;-;-8.jpg,ATSHA204-SH-CZ-TTR-ND,ATSHA204-SH-CZ-T,Microchip Technology,IC AUTHENTICATION CHIP 8SOIC,0,0,"Obsolete","0","4000","Tape & Reel (TR)","CryptoAuthentication™","Obsolete","Authentication Chip","Networking and Communications","Surface Mount","8-SOIC (0.154"", 3.90mm Width)","8-SOIC"
http://ww1.microchip.com/downloads/en/DeviceDoc/Atmel-8740-CryptoAuth-ATSHA204-Datasheet.pdf,//media.digikey.com/Renders/Microchip%20Tech%20Renders/150;-8S1;-;-8.jpg,ATSHA204-SH-CZ-TCT-ND,ATSHA204-SH-CZ-T,Microchip Technology,IC AUTHENTICATION CHIP 8SOIC,1306,0,"0.95000","0","1","Cut Tape (CT)","CryptoAuthentication™","Obsolete","Authentication Chip","Networking and Communications","Surface Mount","8-SOIC (0.154"", 3.90mm Width)","8-SOIC"
http://ww1.microchip.com/downloads/en/DeviceDoc/Atmel-8740-CryptoAuth-ATSHA204-Datasheet.pdf,//media.digikey.com/Renders/Microchip%20Tech%20Renders/150;-8S1;-;-8.jpg,ATSHA204-SH-CZ-TDKR-ND,ATSHA204-SH-CZ-T,Microchip Technology,IC AUTHENTICATION CHIP 8SOIC,1306,0,"Digi-Reel","0","1","Digi-Reel®","CryptoAuthentication™","Obsolete","Authentication Chip","Networking and Communications","Surface Mount","8-SOIC (0.154"", 3.90mm Width)","8-SOIC"
http://www.microchip.com/mymicrochip/filehandler.aspx?ddocname=en590461,-,AT88SC0204C-MJTR-ND,AT88SC0204C-MJ,Microchip Technology,IC EEPROM 2K I2C 5MHZ M2 J,0,0,"0.90125","0","10000","Tape & Reel (TR)","CryptoMemory®","Active","Secure Memory","Embedded, Smart Card","Surface Mount","M2 J, Smart Card Module (ISO)","M2 - J Module (ISO)"
https://www.digikey.com/api/videos/videoplayer/smallplayer/4657171367001,-,AT88SC0204C-MJCT-ND,AT88SC0204C-MJ,Microchip Technology,IC EEPROM 2K I2C 5MHZ M2 J,9022,0,"1.03000","0","1","Cut Tape (CT)","CryptoMemory®","Active","Secure Memory","Embedded, Smart Card","Surface Mount","M2 J, Smart Card Module (ISO)","M2 - J Module (ISO)"
https://www.digikey.com/api/videos/videoplayer/smallplayer/4657171367001,-,AT88SC0204C-MJDKR-ND,AT88SC0204C-MJ,Microchip Technology,IC EEPROM 2K I2C 5MHZ M2 J,9022,0,"Digi-Reel","0","1","Digi-Reel®","CryptoMemory®","Active","Secure Memory","Embedded, Smart Card","Surface Mount","M2 J, Smart Card Module (ISO)","M2 - J Module (ISO)"
http://ww1.microchip.com/downloads/en/DeviceDoc/Atmel-8740-CryptoAuth-ATSHA204-Datasheet.pdf,//media.digikey.com/Renders/~~Pkg.Case%20or%20Series/8-TSSOP.JPG,ATSHA204-TH-CZ-TTR-ND,ATSHA204-TH-CZ-T,Microchip Technology,IC AUTHENTICATION CHIP 8TSSOP,0,0,"Obsolete","0","5000","Tape & Reel (TR)","CryptoAuthentication™","Obsolete","Authentication Chip","Networking and Communications","Surface Mount","8-TSSOP (0.173"", 4.40mm Width)","8-TSSOP"
http://ww1.microchip.com/downloads/en/DeviceDoc/Atmel-8740-CryptoAuth-ATSHA204-Datasheet.pdf,//media.digikey.com/Renders/~~Pkg.Case%20or%20Series/8-TSSOP.JPG,ATSHA204-TH-CZ-TCT-ND,ATSHA204-TH-CZ-T,Microchip Technology,IC AUTHENTICATION CHIP 8TSSOP,4078,0,"1.12000","0","1","Cut Tape (CT)","CryptoAuthentication™","Obsolete","Authentication Chip","Networking and Communications","Surface Mount","8-TSSOP (0.173"", 4.40mm Width)","8-TSSOP"
http://ww1.microchip.com/downloads/en/DeviceDoc/Atmel-8740-CryptoAuth-ATSHA204-Datasheet.pdf,//media.digikey.com/Renders/~~Pkg.Case%20or%20Series/8-TSSOP.JPG,ATSHA204-TH-CZ-TDKR-ND,ATSHA204-TH-CZ-T,Microchip Technology,IC AUTHENTICATION CHIP 8TSSOP,4078,0,"Digi-Reel","0","1","Digi-Reel®","CryptoAuthentication™","Obsolete","Authentication Chip","Networking and Communications","Surface Mount","8-TSSOP (0.173"", 4.40mm Width)","8-TSSOP"
http://ww1.microchip.com/downloads/en/DeviceDoc/Atmel-8763S-CryptoAuth-ATAES132-SPI-Datasheet-Summary.pdf,//media.digikey.com/Renders/Microchip%20Tech%20Renders/150;-8S1;-;-8.jpg,ATAES132-SH-EQ-ND,ATAES132-SH-EQ,Microchip Technology,IC EEPROM 32K SPI 10MHZ 8SOIC,1988,0,"1.18000","0","1","Bulk","CryptoAuthentication™","Obsolete","Authentication Chip","Networking and Communications","Surface Mount","8-SOIC (0.154"", 3.90mm Width)","8-SOIC"
http://www.microchip.com/mymicrochip/filehandler.aspx?ddocname=en011293,//media.digikey.com/Renders/Microchip%20Tech%20Renders/8-SOIC_751.jpg,HCS301T/SNTR-ND,HCS301T/SN,Microchip Technology,IC CODE HOPPING ENCODER 8SOIC,0,0,"1.10211","0","3300","Tape & Reel (TR)","KEELOQ®","Active","Code Hopping Encoder","Remote Secure Access, Keyless Entry","Surface Mount","8-SOIC (0.154"", 3.90mm Width)","8-SOIC"
http://www.microchip.com/mymicrochip/filehandler.aspx?ddocname=en011293,//media.digikey.com/Renders/Microchip%20Tech%20Renders/8-SOIC_751.jpg,HCS301T/SNCT-ND,HCS301T/SN,Microchip Technology,IC CODE HOPP ENCODR 15FUNC 8SOIC,3297,0,"1.19000","0","1","Cut Tape (CT)","KEELOQ®","Active","Code Hopping Encoder","Remote Secure Access, Keyless Entry","Surface Mount","8-SOIC (0.154"", 3.90mm Width)","8-SOIC"
http://www.microchip.com/mymicrochip/filehandler.aspx?ddocname=en011293,//media.digikey.com/Renders/Microchip%20Tech%20Renders/8-SOIC_751.jpg,HCS301T/SNDKR-ND,HCS301T/SN,Microchip Technology,IC CODE HOPP ENCODR 15FUNC 8SOIC,3297,0,"Digi-Reel","0","1","Digi-Reel®","KEELOQ®","Active","Code Hopping Encoder","Remote Secure Access, Keyless Entry","Surface Mount","8-SOIC (0.154"", 3.90mm Width)","8-SOIC"
http://www.microchip.com/mymicrochip/filehandler.aspx?ddocname=en011291,//media.digikey.com/Renders/Microchip%20Tech%20Renders/8-SOIC_751.jpg,HCS300T/SNTR-ND,HCS300T/SN,Microchip Technology,IC CODE HOPPING DECODER 8SOIC,0,0,"1.10211","0","3300","Tape & Reel (TR)","KEELOQ®","Active","Code Hopping Decoder","Remote Secure Access, Keyless Entry","Surface Mount","8-SOIC (0.154"", 3.90mm Width)","8-SOIC"
http://www.microchip.com/mymicrochip/filehandler.aspx?ddocname=en011291,//media.digikey.com/Renders/Microchip%20Tech%20Renders/8-SOIC_751.jpg,HCS300T/SNCT-ND,HCS300T/SN,Microchip Technology,IC CODE HOPPING DECODER 8SOIC,1648,0,"1.19000","0","1","Cut Tape (CT)","KEELOQ®","Active","Code Hopping Decoder","Remote Secure Access, Keyless Entry","Surface Mount","8-SOIC (0.154"", 3.90mm Width)","8-SOIC"
http://www.microchip.com/mymicrochip/filehandler.aspx?ddocname=en011291,//media.digikey.com/Renders/Microchip%20Tech%20Renders/8-SOIC_751.jpg,HCS300T/SNDKR-ND,HCS300T/SN,Microchip Technology,IC CODE HOPPING DECODER 8SOIC,1648,0,"Digi-Reel","0","1","Digi-Reel®","KEELOQ®","Active","Code Hopping Decoder","Remote Secure Access, Keyless Entry","Surface Mount","8-SOIC (0.154"", 3.90mm Width)","8-SOIC"
https://datasheets.maximintegrated.com/en/ds/DS28E38.pdf,//media.digikey.com/renders/Maxim%20Renders/6-TDFN_21-0137I.jpg,DS28E38Q+TTR-ND,DS28E38Q+T,Maxim Integrated,IC EEPROM 2K 1WIRE 6TDFN,0,50000,"1.21030","0","2500","Tape & Reel (TR)","DeepCover®","Active","Authentication Chip","Authentication, Security","Surface Mount","6-WFDFN Exposed Pad","6-TDFN-EP (3x3)"
https://datasheets.maximintegrated.com/en/ds/DS28E38.pdf,//media.digikey.com/renders/Maxim%20Renders/6-TDFN_21-0137I.jpg,DS28E38Q+TCT-ND,DS28E38Q+T,Maxim Integrated,IC EEPROM 2K 1WIRE 6TDFN,1864,50000,"1.33000","0","1","Cut Tape (CT)","DeepCover®","Active","Authentication Chip","Authentication, Security","Surface Mount","6-WFDFN Exposed Pad","6-TDFN-EP (3x3)"
https://datasheets.maximintegrated.com/en/ds/DS28E38.pdf,//media.digikey.com/renders/Maxim%20Renders/6-TDFN_21-0137I.jpg,DS28E38Q+TDKR-ND,DS28E38Q+T,Maxim Integrated,IC EEPROM 2K 1WIRE 6TDFN,1864,50000,"Digi-Reel","0","1","Digi-Reel®","DeepCover®","Active","Authentication Chip","Authentication, Security","Surface Mount","6-WFDFN Exposed Pad","6-TDFN-EP (3x3)"
http://ww1.microchip.com/downloads/en/DeviceDoc/Atmel-8763S-CryptoAuth-ATAES132-SPI-Datasheet-Summary.pdf,//media.digikey.com/Renders/Microchip%20Tech%20Renders/150;-8S1;-;-8.jpg,ATAES132-SH-EQ-TTR-ND,ATAES132-SH-EQ-T,Microchip Technology,IC EEPROM 32K SPI 10MHZ 8SOIC,0,0,"Obsolete","0","4000","Tape & Reel (TR)","CryptoAuthentication™","Obsolete","Authentication Chip","Networking and Communications","Surface Mount","8-SOIC (0.154"", 3.90mm Width)","8-SOIC"
http://ww1.microchip.com/downloads/en/DeviceDoc/Atmel-8763S-CryptoAuth-ATAES132-SPI-Datasheet-Summary.pdf,//media.digikey.com/Renders/Microchip%20Tech%20Renders/150;-8S1;-;-8.jpg,ATAES132-SH-EQ-TCT-ND,ATAES132-SH-EQ-T,Microchip Technology,IC EEPROM 32K SPI 10MHZ 8SOIC,3061,0,"1.34000","0","1","Cut Tape (CT)","CryptoAuthentication™","Obsolete","Authentication Chip","Networking and Communications","Surface Mount","8-SOIC (0.154"", 3.90mm Width)","8-SOIC"
http://ww1.microchip.com/downloads/en/DeviceDoc/Atmel-8763S-CryptoAuth-ATAES132-SPI-Datasheet-Summary.pdf,//media.digikey.com/Renders/Microchip%20Tech%20Renders/150;-8S1;-;-8.jpg,ATAES132-SH-EQ-TDKR-ND,ATAES132-SH-EQ-T,Microchip Technology,IC EEPROM 32K SPI 10MHZ 8SOIC,3061,0,"Digi-Reel","0","1","Digi-Reel®","CryptoAuthentication™","Obsolete","Authentication Chip","Networking and Communications","Surface Mount","8-SOIC (0.154"", 3.90mm Width)","8-SOIC"
http://www.ti.com/general/docs/suppproductinfo.tsp?distId=10&gotoUrl=http%3A%2F%2Fwww.ti.com%2Flit%2Fgpn%2Fsn74avc6t622,//media.digikey.com/Renders/Texas%20Instr%20Renders/RGY-20-PVQFN%20Pkg.jpg,296-24459-2-ND,SN74AVC6T622RGYR,Texas Instruments,IC TRANSCEIVER 20FN,0,0,"0.59360","0","3000","Tape & Reel (TR)","-","Active","Transceiver","Audio","Surface Mount","20-VFQFN Exposed Pad","20-VQFN (3.5x4.5)"
http://www.ti.com/general/docs/suppproductinfo.tsp?distId=10&gotoUrl=http%3A%2F%2Fwww.ti.com%2Flit%2Fgpn%2Fsn74avc6t622,//media.digikey.com/Renders/Texas%20Instr%20Renders/RGY-20-PVQFN%20Pkg.jpg,296-24459-1-ND,SN74AVC6T622RGYR,Texas Instruments,IC TRANSCEIVER 20FN,8248,878,"1.44000","0","1","Cut Tape (CT)","-","Active","Transceiver","Audio","Surface Mount","20-VFQFN Exposed Pad","20-VQFN (3.5x4.5)"
http://www.ti.com/general/docs/suppproductinfo.tsp?distId=10&gotoUrl=http%3A%2F%2Fwww.ti.com%2Flit%2Fgpn%2Fsn74avc6t622,//media.digikey.com/Renders/Texas%20Instr%20Renders/RGY-20-PVQFN%20Pkg.jpg,296-24459-6-ND,SN74AVC6T622RGYR,Texas Instruments,IC TRANSCEIVER 20FN,8248,878,"Digi-Reel","0","1","Digi-Reel®","-","Active","Transceiver","Audio","Surface Mount","20-VFQFN Exposed Pad","20-VQFN (3.5x4.5)"
http://www.ti.com/general/docs/suppproductinfo.tsp?distId=10&gotoUrl=http%3A%2F%2Fwww.ti.com%2Flit%2Fgpn%2Fsn74avc6t622,//media.digikey.com/Renders/Texas%20Instr%20Renders/296;4040064-5;PW;20.jpg,296-24458-2-ND,SN74AVC6T622PWR,Texas Instruments,IC TRANSCEIVER 20TSSOP,0,10000,"0.59360","0","2000","Tape & Reel (TR)","-","Active","Transceiver","Audio","Surface Mount","20-TSSOP (0.173"", 4.40mm Width)","20-TSSOP"
http://www.ti.com/general/docs/suppproductinfo.tsp?distId=10&gotoUrl=http%3A%2F%2Fwww.ti.com%2Flit%2Fgpn%2Fsn74avc6t622,//media.digikey.com/Renders/Texas%20Instr%20Renders/296;4040064-5;PW;20.jpg,296-24458-1-ND,SN74AVC6T622PWR,Texas Instruments,IC TRANSCEIVER 20TSSOP,3891,10001,"1.44000","0","1","Cut Tape (CT)","-","Active","Transceiver","Audio","Surface Mount","20-TSSOP (0.173"", 4.40mm Width)","20-TSSOP"
http://www.ti.com/general/docs/suppproductinfo.tsp?distId=10&gotoUrl=http%3A%2F%2Fwww.ti.com%2Flit%2Fgpn%2Fsn74avc6t622,//media.digikey.com/Renders/Texas%20Instr%20Renders/296;4040064-5;PW;20.jpg,296-24458-6-ND,SN74AVC6T622PWR,Texas Instruments,IC TRANSCEIVER 20TSSOP,3891,10001,"Digi-Reel","0","1","Digi-Reel®","-","Active","Transceiver","Audio","Surface Mount","20-TSSOP (0.173"", 4.40mm Width)","20-TSSOP"
