Datasheets,Image,Digi-Key Part Number,Manufacturer Part Number,Manufacturer,Description,Quantity Available,Factory Stock,Unit Price (USD),@ qty,Minimum Quantity,"Series","Part Status","Outline L x W x H","Qmax @ Th","Delta Tmax @ Th","Current - Max","Voltage - Max","Resistance","Operating Temperature","Features"
https://assets.lairdtech.com/home/brandworld/files/Laird-ETS-MS-Series-MS3-119-14-15-Data-Sheet.pdf,//media.digikey.com/Photos/Laird%20Tech%20Photos/9350004-301.JPG,926-1234-ND,9350004-301,"Laird Thermal Systems, Inc.","MS3,119,14,15,11,W8",8,0,"167.67000","0","1","Multistage","Active","30.00mm x 30.00mm x 10.39mm","7.5W @ 25°C","100°C @ 25°C","3.9A","8.1V","-","80°C","Lead Wires, Non-Sealed"
https://cdn2.hubspot.net/hubfs/547732/Data_Sheets/NL2064T.pdf,//media.digikey.com/Photos/Marlow-Industries/MFG_NL2064T-11AB.jpg,1681-1040-ND,NL2064T-11AB,"Marlow Industries, Inc.",MULTISTAGE TEM 29.64X29.64X6.1MM,7,0,"257.31000","0","1","-","Active","29.64mm x 29.64mm x 6.10mm","10.4W @ 27°C","93°C @ 27°C","5.4A","8.6V","1.43 Ohms","85°C","Exterior Metallization (Both Sides), Lead Wires"
https://cdn2.hubspot.net/hubfs/547732/Data_Sheets/LCC12-10.pdf,//media.digikey.com/Photos/Marlow-Industries/MFG_LCC12-10-16LS.jpg,1681-1020-ND,LCC12-10-16LS,"Marlow Industries, Inc.",TEM THERMOCYCLER 40X40X3.84MM,16,0,"273.88000","0","1","LCC12-10","Active","40.00mm x 40.00mm x 3.84mm","85.0W @ 27°C","62°C @ 27°C","8.9A","14.7V","1.32 Ohms","85°C","Lead Wires, Lapped, Sealed"
https://assets.lairdtech.com/home/brandworld/files/Laird-ETS-MS-Series-MS5-257-10-15-11-Data-Sheet.pdf,//media.digikey.com/Photos/Laird%20Tech%20Photos/9340006-301.jpg,926-1435-ND,9340006-304,"Laird Thermal Systems, Inc.","PELTIER MS5,257,10,15,00,W8",4,0,"398.56000","0","1","Multistage","Active","30.00mm x 30.00mm x 15.60mm","2.0W @ 25°C","123°C @ 25°C","1.6A","14.5V","-","80°C","Lead Wires, Non-Sealed"
https://www.cui.com/product/resource/digikeypdf/cp40.pdf,//media.digikey.com/Photos/CUI%20Photos/MFG_CP40.jpg,102-4034-ND,CP40247,CUI Inc.,"PELTIER, 20 X 20 X 4.7 MM, 4 A,",100,0,"17.42000","0","1","CP40","Active","20.00mm x 20.00mm x 4.70mm","7.5W @ 27°C","68°C @ 27°C","4.0A","3.8V","770 mOhms","80°C","Lead Wires"
https://assets.lairdtech.com/home/brandworld/files/Laird-ETS-PolarTEC-Series-PT4-7-F2-3030-Data-Sheet.pdf,//media.digikey.com/Photos/Laird%20Tech%20Photos/MFG_430097-507.jpg,926-1312-ND,430097-507,"Laird Thermal Systems, Inc.","PELTIER PT4,7,F2,3030,TA,W6",21,0,"21.75000","0","1","PolarTEC™","Active","34.00mm x 30.00mm x 4.14mm","18.4W @ 25°C","67°C @ 25°C","3.8A","8.1V","1.95 Ohms","80°C","Lead Wires, Non-Sealed"
https://assets.lairdtech.com/home/brandworld/files/Laird-ETS-PolarTEC-Series-PT6-7-F2-3030-Data-Sheet.pdf,//media.digikey.com/Photos/Laird%20Tech%20Photos/430026-507.jpg,926-1163-ND,430027-501,"Laird Thermal Systems, Inc.","PELTIER MOD PT6,7,F2,3030,TA,W6",28,0,"23.05000","0","1","PolarTEC™","Active","34.00mm x 30.00mm x 3.81mm","29.2W @ 25°C","65°C @ 25°C","6.0A","8.0V","1.22 Ohms","80°C","Lead Wires, Non-Sealed"
https://assets.lairdtech.com/home/brandworld/files/Laird-ETS-CP-Series-CP14-71-045-Data-Sheet.pdf,//media.digikey.com/Photos/Laird%20Tech%20Photos/430032-502.jpg,926-1261-ND,430032-502,"Laird Thermal Systems, Inc.","PELTIER CP14,71,045,L1,RT,W4.5",8,0,"25.05000","0","1","CP","Active","29.72mm x 29.72mm x 3.33mm","41.3W @ 25°C","67°C @ 25°C","8.5A","8.0V","870 mOhms","80°C","Lead Wires, Sealed - Silicone RTV"
https://assets.lairdtech.com/home/brandworld/files/Laird-ETS-CP-Series-CP14-7-10-Data-Sheet.pdf,//media.digikey.com/Photos/Laird%20Tech%20Photos/56500-501.jpg,926-1035-ND,56500-501,"Laird Thermal Systems, Inc.","PELTIER MODULE CP14,7,10,L1,W4.5",12,0,"27.61000","0","1","CP","Active","9.50mm x 9.50mm x 4.70mm","1.8W @ 25°C","67°C @ 25°C","3.9A","0.7V","-","80°C","Lead Wires, Non-Sealed"
https://assets.lairdtech.com/home/brandworld/files/Laird-ETS-CP-Series-CP2-31-10-Data-Sheet.pdf,//media.digikey.com/Photos/Laird%20Tech%20Photos/MFG_56995-503.jpg,926-1271-ND,56995-503,"Laird Thermal Systems, Inc.","PELTIER CP2,31,10,L1,RT,W4.5",21,0,"28.05000","0","1","CP","Active","29.72mm x 29.72mm x 5.59mm","18.8W @ 25°C","67°C @ 25°C","9.0A","3.8V","350 mOhms","80°C","Lead Wires, Sealed - Silicone RTV"
https://assets.lairdtech.com/home/brandworld/files/Laird-ETS-CP-Series-CP14-31-10-Data-Sheet.pdf,//media.digikey.com/Photos/Laird%20Tech%20Photos/56550-501.jpg,926-1033-ND,56550-501,"Laird Thermal Systems, Inc.","PELTIER MOD CP14,31,10,L1,W4.5",24,0,"28.14000","0","1","CP","Active","19.81mm x 19.81mm x 4.70mm","8.2W @ 25°C","68°C @ 25°C","3.9A","3.8V","840 mOhms","80°C","Lead Wires, Non-Sealed"
https://assets.lairdtech.com/home/brandworld/files/Laird-ETS-CP-Series-CP12-161-04-Data-Sheet.pdf,//media.digikey.com/Photos/Laird%20Tech%20Photos/430848-502.jpg,926-1028-ND,430848-502,"Laird Thermal Systems, Inc.","PELTIER MOD CP12,161,04,L1,W4.5",20,0,"30.89000","0","1","CP","Active","39.88mm x 39.88mm x 3.20mm","79.2W @ 25°C","67°C @ 25°C","7.3A","18.4V","2.33 Ohms","80°C","Lead Wires, Non-Sealed"
https://assets.lairdtech.com/home/brandworld/files/Laird-ETS-OptoTEC-Series-OT15-30-F2A-0610-Data-Sheet.pdf,//media.digikey.com/Photos/Laird%20Tech%20Photos/MFG_430264-503.jpg,926-1204-ND,430264-503,"Laird Thermal Systems, Inc.","PELTIR OT20,30,F2A,0610,11,W2.25",12,0,"33.53000","0","1","OptoTEC™","Active","12.30mm x 6.20mm x 1.80mm","4.1W @ 25°C","67°C @ 25°C","2.0A","3.4V","1.57 Ohms","80°C","Lead Wires, Non-Sealed"
https://dkwizard.lairdthermal.com/,//media.digikey.com/Photos/Laird%20Tech%20Photos/63205-510.JPG,926-1021-ND,63205-501,"Laird Thermal Systems, Inc.","PELTIER MOD CP10,127,08,L1,W4.5",16,0,"34.32000","0","1","CP","Active","29.72mm x 29.72mm x 3.99mm","21.4W @ 25°C","68°C @ 25°C","2.5A","14.5V","5.30 Ohms","80°C","Lead Wires, Non-Sealed"
https://assets.lairdtech.com/home/brandworld/files/Laird-ETS-CP-Series-CP2-71-06-Data-Sheet.pdf,//media.digikey.com/Photos/Laird%20Tech%20Photos/MFG_430165-507.jpg,926-1272-ND,430165-507,"Laird Thermal Systems, Inc.","PELTIER CP2,71,06,L1,RT,W4.5",24,0,"36.87000","0","1","CP","Active","43.94mm x 43.94mm x 4.57mm","68.4W @ 25°C","67°C @ 25°C","14.3A","8.1V","530 mOhms","80°C","Lead Wires, Sealed - Silicone RTV"
https://cdn2.hubspot.net/hubfs/547732/Data_Sheets/CM35-1.9.pdf,//media.digikey.com/Photos/Marlow-Industries/MFG_CM35-1.9-07AC.jpg,1681-1008-ND,CM35-1.9-07AC,"Marlow Industries, Inc.",TEM 12.19X5.99X1.65MM,32,0,"37.89000","0","1","CM35-1.9","Active","12.19mm x 5.99mm x 1.65mm","5.2W @ 27°C","71°C @ 27°C","1.9A","4.2V","1.87 Ohms","85°C","Exterior Metallization (Both Sides Pre-Tinned), Lead Wires"
https://assets.lairdtech.com/home/brandworld/files/Laird-ETS-OptoTEC-Series-OT08-18-F0-0505-Data-Sheet.pdf,//media.digikey.com/photos/Laird%20Tech%20Photos/430002-503.jpg,926-1448-ND,430002-503,"Laird Thermal Systems, Inc.","PELTIER OT08,18,F0,0505,GG,W2.25",50,0,"38.37000","0","1","OptoTEC™","Active","6.50mm x 4.90mm x 2.79mm","1.0W @ 25°C","67°C @ 25°C","0.8A","2.1V","2.35 Ohms","80°C","Lead Wires, Non-Sealed"
https://assets.lairdtech.com/home/brandworld/files/Laird-ETS-OptoTEC-Series-OT15-30-F2A-0610-Data-Sheet.pdf,//media.digikey.com/Photos/Laird%20Tech%20Photos/MFG_430007-506.jpg,926-1457-ND,430007-506,"Laird Thermal Systems, Inc.","PELTIR OT15,30,F2A,0610,GG,W2.25",6,0,"38.37000","0","1","OptoTEC™","Active","12.30mm x 6.20mm x 2.21mm","3.0W @ 25°C","67°C @ 25°C","1.5A","3.4V","2.09 Ohms","80°C","Lead Wires, Non-Sealed"
http://assets.lairdtech.com/home/brandworld/files/THR-DS-CP14%2C199%2C06%200812.pdf,//media.digikey.com/Photos/Laird%20Tech%20Photos/430874-503.JPG,1487-1006-ND,430874-503,"Laird Thermal Systems, Inc.","PELTIER CP14,199,06,L1 W4.5",38,0,"39.15000","0","1","CP","Active","40.00mm x 40.00mm x 3.81mm","80.9W @ 25°C","67°C @ 25°C","6.0A","22.7V","3.49 Ohms","80°C","Lead Wires"
https://dkwizard.lairdthermal.com/,//media.digikey.com/Photos/Laird%20Tech%20Photos/430264-503.JPG,926-1461-ND,430264-502,"Laird Thermal Systems, Inc.","PELTIR OT20,30,F2A,0610,GG,W2.25",44,0,"39.24000","0","1","OptoTEC™","Active","12.30mm x 6.20mm x 2.06mm","4.1W @ 25°C","67°C @ 25°C","2.0A","3.4V","1.57 Ohms","80°C","Lead Wires, Non-Sealed"
"https://assets.lairdtech.com/home/brandworld/files/THR-DS-HT6,7,F2,3030%201111.pdf",//media.digikey.com/Photos/Laird%20Tech%20Photos/430144-511.jpg,926-1361-ND,430144-511,"Laird Thermal Systems, Inc.","PELTIER HT6,7,F2,3030,TB,RT,W6",29,0,"39.67000","0","1","ThermaTEC™","Active","34.04mm x 29.97mm x 4.09mm","18.4W @ 25°C","64°C @ 25°C","3.8A","8.1V","1.95 Ohms","175°C","Lead Wires, Sealed - Silicone RTV"
https://assets.lairdtech.com/home/brandworld/files/Laird-ETS-OptoTEC-Series-OT08-11-F1-0305-11-Data-Sheet.pdf,//media.digikey.com/Photos/Laird%20Tech%20Photos/MFG_45850-503.jpg,926-1447-ND,430834-503,"Laird Thermal Systems, Inc.","PELTIER OT08,11,F1,0305,GG,W2.25",52,0,"39.93000","0","1","OptoTEC™","Active","4.88mm x 3.25mm x 2.73mm","0.6W @ 25°C","67°C @ 25°C","0.8A","1.3V","1.43 Ohms","80°C","Lead Wires, Non-Sealed"
https://assets.lairdtech.com/home/brandworld/files/Laird-ETS-OptoTEC-Series-OT08-08-F0-0303-Data-Sheet.pdf,//media.digikey.com/Renders/Laird%20Tech%20Renders/45850-503.jpg,926-1446-ND,45850-503,"Laird Thermal Systems, Inc.","PELTIER OT08,08,F0,0303,GG,W2.25",54,0,"40.28000","0","1","OptoTEC™","Active","3.40mm x 3.40mm x 2.79mm","0.4W @ 25°C","67°C @ 25°C","0.8A","1.0V","1.18 Ohms","80°C","Lead Wires, Non-Sealed"
https://assets.lairdtech.com/home/brandworld/files/Laird-ETS-Annular-Series-SH14-125-06-Data-Sheet.pdf,//media.digikey.com/photos/Laird%20Tech%20Photos/430526-501.jpg,926-1349-ND,430526-501,"Laird Thermal Systems, Inc.","PELTIER SH14,125,06,L,RT",27,0,"40.80000","0","1","SH","Active","39.88mm x 39.88mm x 3.81mm","50.4W @ 25°C","67°C @ 25°C","6.0A","14.3V","2.21 Ohms","80°C","Lead Wires, Sealed - Silicone RTV"
https://assets.lairdtech.com/home/brandworld/files/Laird-ETS-Annular-Series-SH10-95-06-Data-Sheet.pdf,//media.digikey.com/Photos/Laird%20Tech%20Photos/71049-501.JPG,926-1314-ND,71049-501,"Laird Thermal Systems, Inc.","PELTIER SH10,95,06,L,W4.5",24,0,"45.67000","0","1","SH","Active","30.00mm x 30.00mm x 3.58mm","19.7W @ 25°C","67°C @ 25°C","3.0A","10.6V","3.25 Ohms","80°C","Lead Wires, Non-Sealed"
https://cdn2.hubspot.net/hubfs/547732/Data_Sheets/TR060-6.5-40.pdf,//media.digikey.com/Photos/Marlow-Industries/MFG_TR060-6.5-40-03LS.jpg,1681-1074-ND,TR060-6.5-40-03LS,"Marlow Industries, Inc.",TEM TRITON ICE 40.13X40.13X3.9MM,59,0,"50.08000","0","1","Triton Ice™","Active","44.70mm x 40.13mm x 3.91mm","61.0W @ 27°C","76°C @ 27°C","6.5A","15.8V","2.10 Ohms","85°C","Lead Wires, Lapped, Sealed"
"http://assets.lairdtech.com/home/brandworld/files/THR-DS-UT8,12,F2,3030%200909.pdf",//media.digikey.com/Photos/Laird%20Tech%20Photos/MFG_430744-502.jpg,1487-1020-ND,430744-502,"Laird Thermal Systems, Inc.","PELTIER UT8,12,F2,3030,11",20,0,"53.02000","0","1","CP","Active","-","-","-","-","-","-","-","-"
"https://assets.lairdtech.com/home/brandworld/files/Datasheet%20-%20ET20,24,F2A,0709,11-W2.25.pdf",//media.digikey.com/Photos/Laird%20Tech%20Photos/430544-501.JPG,926-1305-ND,430544-501,"Laird Thermal Systems, Inc.","PELTIR ET20,24,F2A,0709,11,W2.25",9,0,"54.24000","0","1","OptoTEC™","Active","10.80mm x 6.60mm x 1.88mm","3.3W @ 25°C","67°C @ 25°C","2.0A","2.7V","1.25 Ohms","80°C","Lead Wires, Non-Sealed"
https://assets.lairdtech.com/home/brandworld/files/TH-DS-UT619F14040.pdf,//media.digikey.com/Photos/Laird%20Tech%20Photos/MFG_430874-302.jpg,1487-1019-ND,430874-302,"Laird Thermal Systems, Inc.","PELTIER UT6,19,F1,4040,TA,RT",14,0,"54.67000","0","1","CP","Active","-","-","-","-","-","-","-","-"
https://assets.lairdtech.com/home/brandworld/files/Laird-ETS-OptoTEC-Series-HOT12-65-F2A-1312-Data-Sheet.pdf,//media.digikey.com/Photos/Laird%20Tech%20Photos/430104-501.jpg,926-1366-ND,430104-512,"Laird Thermal Systems, Inc.","PELTIER HOT12,65,F2A,1312,TB,RT",36,0,"56.23000","0","1","OptoTEC™","Active","13.16mm x 13.16mm x 2.69mm","5.3W @ 25°C","67°C @ 25°C","1.2A","7.4V","5.65 Ohms","175°C","Lead Wires, Sealed - Silicone RTV"
https://cdn2.hubspot.net/hubfs/547732/Data_Sheets/TR060-6.5-40.pdf,//media.digikey.com/Photos/Marlow-Industries/MFG_TR060-6.5-40-01LS.jpg,1681-1073-ND,TR060-6.5-40-01LS,"Marlow Industries, Inc.",TEM TRITON ICE 40.13X40.13X3.9MM,39,0,"56.47000","0","1","Triton Ice™","Active","44.70mm x 40.13mm x 3.91mm","61.0W @ 27°C","76°C @ 27°C","6.5A","15.8V","2.10 Ohms","85°C","Lead Wires, Lapped, Sealed"
https://cdn2.hubspot.net/hubfs/547732/Data_Sheets/PL020-4-30.pdf,//media.digikey.com/Photos/Marlow-Industries/MFG_PL020-4-30-01LS.jpg,1681-1047-ND,PL020-4-30-01LS,"Marlow Industries, Inc.",TEM 29.69X29.69X4.7MM,12,0,"57.12000","0","1","PL020-4","Active","29.69mm x 29.69mm x 4.60mm","20.7W @ 27°C","65°C @ 27°C","3.9A","8.2V","1.80 Ohms","85°C","Lead Wires, Lapped, Sealed"
"https://assets.lairdtech.com/home/brandworld/files/Datasheet%20-%20ET19,35,F1N,0612,11-W2.25.pdf",//media.digikey.com/Photos/Laird%20Tech%20Photos/430701-501.JPG,926-1348-ND,430701-504,"Laird Thermal Systems, Inc.","ET19,35,F1N,0612,11,RT,W2.25",45,0,"65.84000","0","1","OptoTEC™","Active","12.20mm x 6.00mm x 1.65mm","4.5W @ 25°C","67°C @ 25°C","1.9A","4.0V","1.92 Ohms","80°C","Lead Wires, Sealed - Silicone RTV"
"https://assets.lairdtech.com/home/brandworld/files/Datasheet%20-%20ET19,35,F1N,0612,11-W2.25.pdf",//media.digikey.com/Photos/Laird%20Tech%20Photos/MFG_430437-503.jpg,926-1438-ND,430437-503,"Laird Thermal Systems, Inc.","PELTIR ET19,35,F1N,0612,GG,W2.25",21,0,"69.34000","0","1","OptoTEC™","Active","12.20mm x 6.00mm x 1.62mm","4.5W @ 25°C","67°C @ 25°C","1.9A","4.0V","1.92 Ohms","80°C","Lead Wires, Non-Sealed"
https://cdn2.hubspot.net/hubfs/547732/Data_Sheets/XLT2420.pdf,//media.digikey.com/Photos/Marlow-Industries/MFG_XLT2420-01LS.jpg,1681-1075-ND,XLT2420-01LS,"Marlow Industries, Inc.",TEM THERMOCYCLER 40X40X3.86MM,10,0,"71.73000","0","1","-","Active","44.70mm x 40.01mm x 3.86mm","52.0W @ 27°C","59°C @ 27°C","5.6A","14.4V","2.20 Ohms","130°C","Lead Wires, Lapped, Sealed"
https://assets.lairdtech.com/home/brandworld/files/Laird-ETS-MS-Series-MS2-049-10-10-15-15-Data-Sheet.pdf,//media.digikey.com/Photos/Laird%20Tech%20Photos/MFG_9320001-301%20(2).jpg,926-1227-ND,9340001-301,"Laird Thermal Systems, Inc.","PELTIR MS2,049,10,10,15,15,11,W8",9,0,"96.70000","0","1","Multistage","Active","15.00mm x 15.00mm x 6.50mm","3.5W @ 25°C","87°C @ 25°C","2.2A","3.7V","-","80°C","Lead Wires, Non-Sealed"
https://cdn2.hubspot.net/hubfs/547732/Data_Sheets/XLT2404.pdf,//media.digikey.com/photos/Marlow-Industries/XLT2404-04AC.jpg,1681-1077-ND,XLT2404-04AC,"Marlow Industries, Inc.",THERMOCYCLER 36.4X29.26X4.8MM,3,0,"101.04000","0","1","-","Active","32.74mm x 36.40mm x 4.80mm","50.0W @ 50°C","70°C @ 50°C","15.2A","5.1V","250 mOhms","100°C","Lead Wires, Lapped"
https://cdn2.hubspot.net/hubfs/547732/Data_Sheets/NL3026T.pdf,//media.digikey.com/photos/Marlow-Industries/NL3026T-01AC.JPG,1681-1044-ND,NL3026T-01AC,"Marlow Industries, Inc.",MULTISTAGE TEM 8.79X8.79X5.94MM,13,0,"106.16000","0","1","NL3026T","Active","8.79mm x 8.79mm x 5.94mm","0.6W @ 27°C","93°C @ 27°C","1.3A","3.4V","2.51 Ohms","85°C","Exterior Metallization (Both Sides), Lead Wires"
https://assets.lairdtech.com/home/brandworld/files/Laird-ETS-MS-Series-MS2-049-14-14-15-15-Data-Sheet.pdf,//media.digikey.com/Photos/Laird%20Tech%20Photos/MFG_9320001-301%20(2).jpg,926-1228-ND,9350001-301,"Laird Thermal Systems, Inc.","MS2,049,14,14,15,15,11,W8",7,0,"111.56000","0","1","Multistage","Active","20.00mm x 20.00mm x 7.19mm","6.0W @ 25°C","87°C @ 25°C","4.0A","3.8V","-","80°C","Lead Wires, Non-Sealed"
https://assets.lairdtech.com/home/brandworld/files/Laird-ETS-MS-Series-MS2-049-10-10-15-15-Data-Sheet.pdf,//media.digikey.com/Photos/Laird%20Tech%20Photos/MFG_9320001-301%20(2).jpg,926-1413-ND,9340001-304,"Laird Thermal Systems, Inc.","PELTIR MS2,049,10,10,15,15,00,W8",8,0,"120.74000","0","1","Multistage","Active","15.00mm x 15.00mm x 6.81mm","3.5W @ 25°C","87°C @ 25°C","2.2A","3.7V","-","80°C","Lead Wires, Non-Sealed"
https://assets.lairdtech.com/home/brandworld/files/ETS-BRO-Thermoelectric%20Modules.pdf,//media.digikey.com/Photos/Laird%20Tech%20Photos/16505-302.JPG,926-1327-ND,16505-302,"Laird Thermal Systems, Inc.","PELTIR MS2,190,10,13,08,20,11,W8",19,0,"121.16000","0","1","Multistage","Active","30.00mm x 30.00mm x 6.45mm","16.4W @ 25°C","87°C @ 25°C","2.8A","15.6V","-","80°C","Lead Wires, Non-Sealed"
https://assets.lairdtech.com/home/brandworld/files/Laird-ETS-MS-Series-MS2-083-05-05-13-13-Data-Sheet.pdf,//media.digikey.com/Photos/Laird%20Tech%20Photos/475011-301.jpg,926-1328-ND,475011-301,"Laird Thermal Systems, Inc.","PELTIER MS2,83,05,05,13,13,11,W2",2,0,"127.76000","0","1","Multistage","Active","9.75mm x 9.75mm x 4.44mm","1.1W @ 25°C","90°C @ 25°C","0.6A","6.9V","-","80°C","Lead Wires, Non-Sealed"
https://assets.lairdtech.com/home/brandworld/files/Laird-ETS-MS-Series-MS2-068-14-14-15-15-Data-Sheet.pdf,//media.digikey.com/Photos/Laird%20Tech%20Photos/475089-301.JPG,926-1324-ND,475089-301,"Laird Thermal Systems, Inc.","PELTIR MS2,068,14,14,15,15,11,W8",5,0,"138.69000","0","1","Multistage","Active","23.60mm x 23.60mm x 7.87mm","8.4W @ 25°C","92°C @ 25°C","5.0A","6.2V","-","80°C","Lead Wires, Non-Sealed"
https://assets.lairdtech.com/home/brandworld/files/Laird-ETS-MS-Series-MS2-190-10-10-12-12-Data-Sheet.pdf,//media.digikey.com/Photos/Laird%20Tech%20Photos/9340003-301.jpg,926-1230-ND,9340003-301,"Laird Thermal Systems, Inc.","PELTIR MS2,190,10,10,12,12,11,W8",6,0,"142.20000","0","1","Multistage","Active","30.00mm x 30.00mm x 6.50mm","16.4W @ 25°C","87°C @ 25°C","2.9A","15.6V","-","80°C","Lead Wires, Non-Sealed"
https://cdn2.hubspot.net/hubfs/547732/Data_Sheets/NL2011T.pdf,//media.digikey.com/photos/Marlow-Industries/NL2011T-01AC.JPG,1681-1034-ND,NL2011T-01AC,"Marlow Industries, Inc.",MULTISTAGE TEM 6.6X6.6X4.29MM,8,0,"143.72000","0","1","-","Active","6.60mm x 6.60mm x 4.29mm","0.5W @ 27°C","76°C @ 27°C","0.7A","1.9V","2.52 Ohms","85°C","Exterior Metallization (Both Sides), Lead Wires"
https://assets.lairdtech.com/home/brandworld/files/Laird-ETS-MS-Series-MS2-192-14-20-15-25-Data-Sheet.pdf,//media.digikey.com/Photos/Laird%20Tech%20Photos/9350007-304.jpg,926-1426-ND,9350007-304,"Laird Thermal Systems, Inc.","PELTIR MS2,192,14,20,15,25,00,W8",8,0,"145.62000","0","1","Multistage","Active","40.00mm x 40.00mm x 8.31mm","27.0W @ 25°C","88°C @ 25°C","4.5A","16.1V","-","80°C","Lead Wires, Non-Sealed"
"https://assets.lairdtech.com/home/brandworld/files/THR-DS-MS2,024,06,06,11,11.0612.pdf",//media.digikey.com/Photos/Laird%20Tech%20Photos/MFG_9320001-301%20(2).jpg,926-1465-ND,9320004-304,"Laird Thermal Systems, Inc.","PELTIR MS2,024,06,06,11,11,00,W2",4,0,"173.43000","0","1","Multistage","Active","6.10mm x 6.10mm x 4.60mm","0.8W @ 25°C","92°C @ 25°C","1.1A","2.2V","-","80°C","Lead Wires, Non-Sealed"
https://assets.lairdtech.com/home/brandworld/files/Laird-ETS-MS-Series-MS2-065-04-04-11-11-Data-Sheet.pdf,//media.digikey.com/photos/Laird%20Tech%20Photos/9380001-304.jpg,926-1416-ND,9380001-304,"Laird Thermal Systems, Inc.","PELTIR MS2,065,04,04,11,11,00,W2",5,0,"177.10000","0","1","Multistage","Active","14.00mm x 6.00mm x 4.78mm","1.1W @ 25°C","82°C @ 25°C","0.5A","5.5V","-","80°C","Lead Wires, Non-Sealed"
https://assets.lairdtech.com/home/brandworld/files/Laird-ETS-MS-Series-MS3-119-14-15-Data-Sheet.pdf,//media.digikey.com/Photos/Laird%20Tech%20Photos/MFG_9350004-304.jpg,926-1429-ND,9350004-304,"Laird Thermal Systems, Inc.","PELTIER MS3,119,14,15,00,W8",4,0,"205.24000","0","1","Multistage","Active","30.00mm x 30.00mm x 10.59mm","7.5W @ 25°C","100°C @ 25°C","3.9A","8.1V","-","80°C","Lead Wires, Non-Sealed"
https://assets.lairdtech.com/home/brandworld/files/Laird-ETS-MS-Series-MS3-231-10-15-Data-Sheet.pdf,//media.digikey.com/Photos/Laird%20Tech%20Photos/9340004-304.jpg,926-1431-ND,9340004-304,"Laird Thermal Systems, Inc.","PELTIER MS3,231,10,15,00,W8",19,0,"230.71000","0","1","Multistage","Active","30.00mm x 30.00mm x 9.70mm","6.9W @ 25°C","104°C @ 25°C","1.9A","15.5V","-","80°C","Lead Wires, Non-Sealed"
https://assets.lairdtech.com/home/brandworld/files/Laird-ETS-MS-Series-MS3-119-20-15-Data-Sheet.pdf,//media.digikey.com/Photos/Laird%20Tech%20Photos/9360002-301.JPG,926-1235-ND,9360002-301,"Laird Thermal Systems, Inc.","PELTIER MS3,119,20,15,11,W8",5,0,"250.92000","0","1","Multistage","Active","44.00mm x 44.00mm x 12.90mm","15.3W @ 25°C","100°C @ 25°C","8.0A","8.3V","-","80°C","Lead Wires, Non-Sealed"
https://assets.lairdtech.com/home/brandworld/files/Laird-ETS-MS-Series-MS4-108-10-20-11-Data-Sheet.pdf,//media.digikey.com/Photos/Laird%20Tech%20Photos/475024-303.JPG,926-1432-ND,475024-304,"Laird Thermal Systems, Inc.","PELTIER MS4,108,10,20,00,W8",8,0,"340.48000","0","1","Multistage","Active","23.90mm x 18.00mm x 14.58mm","1.1W @ 25°C","110°C @ 25°C","1.5A","6.9V","-","80°C","Lead Wires, Non-Sealed"
https://assets.lairdtech.com/home/brandworld/files/Laird-ETS-MS-Series-MS5-257-10-15-11-Data-Sheet.pdf,//media.digikey.com/Photos/Laird%20Tech%20Photos/9340006-301.jpg,926-1239-ND,9340006-301,"Laird Thermal Systems, Inc.","PELTIER MS5,257,10,15,11,W8",5,0,"353.44000","0","1","Multistage","Active","30.00mm x 30.00mm x 15.39mm","2.0W @ 25°C","123°C @ 25°C","1.6A","14.5V","-","80°C","Lead Wires, Non-Sealed"
https://assets.lairdtech.com/home/brandworld/files/Laird-ETS-MS-Series-MS4-115-14-15-11-Data-Sheet.pdf,//media.digikey.com/Photos/Laird%20Tech%20Photos/9350005-304.jpg,926-1433-ND,9350005-304,"Laird Thermal Systems, Inc.","PELTIER MS4,115,14,15,00,W8",3,0,"356.48000","0","1","Multistage","Active","33.00mm x 24.00mm x 14.00mm","2.7W @ 25°C","122°C @ 25°C","3.5A","7.5V","-","80°C","Lead Wires, Non-Sealed"
https://cdn2.hubspot.net/hubfs/547732/Data_Sheets/NL3040.pdf,//media.digikey.com/Photos/Marlow-Industries/MFG_NL3040-01BC.jpg,1681-1045-ND,NL3040-01BC,"Marlow Industries, Inc.",MULTISTAGE TEM21.72X28.27X10.8MM,4,0,"609.60000","0","1","-","Active","28.27mm x 21.72mm x 10.80mm","5.6W @ 27°C","98°C @ 27°C","4.5A","7.3V","1.57 Ohms","85°C","Exterior Metallization (Both Sides), Lead Wires"
http://www.wakefield-vette.com/Portals/0/Peltier%20Thermoelectric%20Coolers/Wakefield%20Vette%20Thermoelectric%20Cooler%20Full%20Data%20Sheet%20Final.pdf,//media.digikey.com/Photos/Wakefield%20Photos/MFG_TEC-30-SERIES.jpg,345-1740-ND,TEC-20-33-31,Wakefield-Vette,PELTIER TEC 20X20X3.3MM 8.5A,82,0,"9.96000","0","1","TEC","Active","20.00mm x 20.00mm x 3.30mm","16.8W @ 25°C","67°C @ 25°C","8.5A","3.8V","380 mOhms","90°C","Lead Wires, Sealed - Silicone RTV"
