Datasheets,Image,Digi-Key Part Number,Manufacturer Part Number,Manufacturer,Description,Quantity Available,Factory Stock,Unit Price (USD),@ qty,Minimum Quantity,"Packaging","Series","Part Status","Capacitance","Tolerance","Voltage - Rated","Current","DC Resistance (DCR) (Max)","Operating Temperature","Insertion Loss","Temperature Coefficient","Ratings","Mounting Type","Package / Case","Size / Dimension","Height (Max)","Thread Size"
https://search.murata.co.jp/Ceramy/image/img/A01X/G101/ENG/NFM3DCC222R1H3-01.pdf,"//media.digikey.com/Photos/Murata%20Photos/1206%20(3216%20Metric),%203%20PC%20Pad.JPG",490-11846-6-ND,NFM3DCC222R1H3L,Murata Electronics North America,CAP FEEDTHRU 2200PF 50V 1205,10278,0,"Digi-Reel","0","1","Digi-Reel®","EMIFIL®, NFM3","Active","2200pF","-20%, +50%","50V","300mA","-","-55°C ~ 125°C","-","-","-","Surface Mount","1205 (3212 Metric), 3 PC Pad","0.126"" L x 0.049"" W (3.20mm x 1.25mm)","0.035"" (0.90mm)","-"
https://search.murata.co.jp/Ceramy/image/img/A01X/G101/ENG/NFM3DCC471R1H3-01.pdf,"//media.digikey.com/Photos/Murata%20Photos/1206%20(3216%20Metric),%203%20PC%20Pad.JPG",490-11849-2-ND,NFM3DCC471R1H3L,Murata Electronics North America,CAP FEEDTHRU 470PF 50V 1205,4000,0,"0.28864","0","4000","Tape & Reel (TR)","EMIFIL®, NFM3","Active","470pF","-20%, +50%","50V","300mA","-","-55°C ~ 125°C","-","-","-","Surface Mount","1205 (3212 Metric), 3 PC Pad","0.126"" L x 0.049"" W (3.20mm x 1.25mm)","0.035"" (0.90mm)","-"
https://search.murata.co.jp/Ceramy/image/img/A01X/G101/ENG/NFM3DCC471R1H3-01.pdf,"//media.digikey.com/Photos/Murata%20Photos/1206%20(3216%20Metric),%203%20PC%20Pad.JPG",490-11849-1-ND,NFM3DCC471R1H3L,Murata Electronics North America,CAP FEEDTHRU 470PF 50V 1205,9765,0,"0.64000","0","1","Cut Tape (CT)","EMIFIL®, NFM3","Active","470pF","-20%, +50%","50V","300mA","-","-55°C ~ 125°C","-","-","-","Surface Mount","1205 (3212 Metric), 3 PC Pad","0.126"" L x 0.049"" W (3.20mm x 1.25mm)","0.035"" (0.90mm)","-"
https://search.murata.co.jp/Ceramy/image/img/A01X/G101/ENG/NFM3DCC471R1H3-01.pdf,"//media.digikey.com/Photos/Murata%20Photos/1206%20(3216%20Metric),%203%20PC%20Pad.JPG",490-11849-6-ND,NFM3DCC471R1H3L,Murata Electronics North America,CAP FEEDTHRU 470PF 50V 1205,9765,0,"Digi-Reel","0","1","Digi-Reel®","EMIFIL®, NFM3","Active","470pF","-20%, +50%","50V","300mA","-","-55°C ~ 125°C","-","-","-","Surface Mount","1205 (3212 Metric), 3 PC Pad","0.126"" L x 0.049"" W (3.20mm x 1.25mm)","0.035"" (0.90mm)","-"
https://search.murata.co.jp/Ceramy/image/img/A01X/G101/ENG/NFM41CC102R2A3-01.pdf,//media.digikey.com/photos/Murata%20Photos/NFM41P%20SERIES.jpg,490-12815-2-ND,NFM41CC102R2A3L,Murata Electronics North America,CAP FEEDTHRU 1000PF 100V 1806,4000,0,"0.31552","0","4000","Tape & Reel (TR)","EMIFIL®, NFM41","Active","1000pF","-20%, +50%","100V","300mA","300mOhm","-55°C ~ 125°C","-","-","-","Surface Mount","1806 (4516 Metric), 3 PC Pad","0.177"" L x 0.063"" W (4.50mm x 1.60mm)","0.047"" (1.20mm)","-"
https://search.murata.co.jp/Ceramy/image/img/A01X/G101/ENG/NFM41CC102R2A3-01.pdf,//media.digikey.com/photos/Murata%20Photos/NFM41P%20SERIES.jpg,490-12815-1-ND,NFM41CC102R2A3L,Murata Electronics North America,CAP FEEDTHRU 1000PF 100V 1806,6595,0,"0.70000","0","1","Cut Tape (CT)","EMIFIL®, NFM41","Active","1000pF","-20%, +50%","100V","300mA","300mOhm","-55°C ~ 125°C","-","-","-","Surface Mount","1806 (4516 Metric), 3 PC Pad","0.177"" L x 0.063"" W (4.50mm x 1.60mm)","0.047"" (1.20mm)","-"
https://search.murata.co.jp/Ceramy/image/img/A01X/G101/ENG/NFM41CC102R2A3-01.pdf,//media.digikey.com/photos/Murata%20Photos/NFM41P%20SERIES.jpg,490-12815-6-ND,NFM41CC102R2A3L,Murata Electronics North America,CAP FEEDTHRU 1000PF 100V 1806,6595,0,"Digi-Reel","0","1","Digi-Reel®","EMIFIL®, NFM41","Active","1000pF","-20%, +50%","100V","300mA","300mOhm","-55°C ~ 125°C","-","-","-","Surface Mount","1806 (4516 Metric), 3 PC Pad","0.177"" L x 0.063"" W (4.50mm x 1.60mm)","0.047"" (1.20mm)","-"
https://www.knowlescapacitors.com/getattachment/982649d9-f72f-4bee-a557-e7285e5005bc/E01-300mA.aspx,//media.digikey.com/Renders/Knowles%20Syfer/MLCC-1206-Pkg.jpg,1608-1040-2-ND,1206J1000471MCTE01,Knowles Syfer,CAP FEEDTHRU 470PF 20% 100V 1206,2500,0,"0.40800","0","2500","Tape & Reel (TR)","EMI Filter","Active","470pF","±20%","100V","300mA","-","-55°C ~ 125°C","18dB @ 100MHz","C0G, NP0","-","Surface Mount","1206 (3216 Metric)","0.126"" L x 0.063"" W (3.20mm x 1.60mm)","0.051"" (1.30mm)","-"
https://www.knowlescapacitors.com/getattachment/982649d9-f72f-4bee-a557-e7285e5005bc/E01-300mA.aspx,//media.digikey.com/Renders/Knowles%20Syfer/MLCC-1206-Pkg.jpg,1608-1040-1-ND,1206J1000471MCTE01,Knowles Syfer,CAP FEEDTHRU 470PF 20% 100V 1206,4500,0,"0.91000","0","1","Cut Tape (CT)","EMI Filter","Active","470pF","±20%","100V","300mA","-","-55°C ~ 125°C","18dB @ 100MHz","C0G, NP0","-","Surface Mount","1206 (3216 Metric)","0.126"" L x 0.063"" W (3.20mm x 1.60mm)","0.051"" (1.30mm)","-"
https://www.knowlescapacitors.com/getattachment/982649d9-f72f-4bee-a557-e7285e5005bc/E01-300mA.aspx,//media.digikey.com/Renders/Knowles%20Syfer/MLCC-1206-Pkg.jpg,1608-1040-6-ND,1206J1000471MCTE01,Knowles Syfer,CAP FEEDTHRU 470PF 20% 100V 1206,4500,0,"Digi-Reel","0","1","Digi-Reel®","EMI Filter","Active","470pF","±20%","100V","300mA","-","-55°C ~ 125°C","18dB @ 100MHz","C0G, NP0","-","Surface Mount","1206 (3216 Metric)","0.126"" L x 0.063"" W (3.20mm x 1.60mm)","0.051"" (1.30mm)","-"
http://www.ctscorp.com/wp-content/uploads/2016/01/2425-001-X5U0-101AA.pdf,//media.digikey.com/Photos/Tusonix%20a%20Subsidiary%20of%20CTS%20Electronic%20Components/2425-001-X5U0-101AALF.jpg,410-1034-ND,2425-001-X5U0-101AALF,Tusonix a Subsidiary of CTS Electronic Components,CAP FEEDTHRU 200V AXIAL,933,0,"7.20000","0","1","Bulk","2425","Active","-","-","200V","20A","-","-55°C ~ 85°C","-","X5U","-","-","Axial, Bushing, 1 Turret Lead","0.187"" Dia x 0.359"" L (4.75mm x 9.12mm)","-","8-32"
http://www.ctscorp.com/wp-content/uploads/2016/01/2499-003-X5W0-502PLF.pdf,//media.digikey.com/Photos/Tusonix%20a%20Subsidiary%20of%20CTS%20Electronic%20Components/2499-003-X5W0-502PLF.jpg,410-1268-ND,2499-003-X5W0-502PLF,Tusonix a Subsidiary of CTS Electronic Components,CAP FEEDTHRU 5000PF 500V AXIAL,364,0,"7.20000","0","1","Bulk","2499","Active","5000pF","0%, +100%","500V","20A","-","-55°C ~ 85°C","30dB @ 100MHz","X5W","-","-","Axial, Bushing","0.250"" Dia x 0.468"" L (6.35mm x 11.89mm)","-","12-28"
http://www.ctscorp.com/wp-content/uploads/2016/01/2425-018-X7R0-101M.pdf,//media.digikey.com/Photos/Tusonix%20a%20Subsidiary%20of%20CTS%20Electronic%20Components/2425-018-X7R0-102PLF.jpg,410-1264-ND,2425-018-X7R0-101MLF,Tusonix a Subsidiary of CTS Electronic Components,CAP FEEDTHRU 100PF 100V AXIAL,278,0,"8.14000","0","1","Bulk","2425","Active","100pF","±20%","100V","20A","-","-55°C ~ 125°C","-","X7R","-","-","Axial, Bushing, 1 Turret Lead","0.187"" Dia x 0.359"" L (4.75mm x 9.12mm)","-","8-32"
http://www.ctscorp.com/wp-content/uploads/2016/01/4300-002.pdf,//media.digikey.com/photos/Tusonix%20a%20Subsidiary%20of%20CTS%20Electronic%20Components/4300-002LF.JPG,410-1099-ND,4300-002LF,Tusonix a Subsidiary of CTS Electronic Components,CAP FEEDTHRU 200V AXIAL,466,0,"8.36000","0","1","Bulk","4300","Active","-","-","200V","5A","-","-55°C ~ 125°C","20dB @ 100MHz","-","-","-","Axial","0.156"" Dia x 0.110"" L (3.96mm x 2.79mm)","-","-"
http://www.ctscorp.com/wp-content/uploads/2016/01/4300-009.pdf,//media.digikey.com/photos/Tusonix%20a%20Subsidiary%20of%20CTS%20Electronic%20Components/4300-009LF.JPG,410-1105-ND,4300-009LF,Tusonix a Subsidiary of CTS Electronic Components,CAP FEEDTHRU 200V AXIAL,3666,0,"8.64000","0","1","Bulk","4300","Active","-","-","200V","5A","-","-55°C ~ 125°C","10dB @ 1GHz","-","-","-","Axial","0.156"" Dia x 0.110"" L (3.96mm x 2.79mm)","-","-"
http://www.ctscorp.com/wp-content/uploads/2016/01/4400-039.pdf,//media.digikey.com/photos/Tusonix%20a%20Subsidiary%20of%20CTS%20Electronic%20Components/4400-039LF.JPG,410-1158-ND,4400-039LF,Tusonix a Subsidiary of CTS Electronic Components,CAP FEEDTHRU 200V AXIAL,969,0,"8.64000","0","1","Bulk","4400","Active","-","-","200V","10A","-","-55°C ~ 125°C","10dB @ 1GHz","-","-","-","Axial, Bushing","0.156"" Dia x 0.340"" L (3.97mm x 8.64mm)","-","4-40"
http://www.ctscorp.com/wp-content/uploads/2016/01/4300-003.pdf,//media.digikey.com/photos/Tusonix%20a%20Subsidiary%20of%20CTS%20Electronic%20Components/4300-003LF.JPG,410-1100-ND,4300-003LF,Tusonix a Subsidiary of CTS Electronic Components,CAP FEEDTHRU 100V AXIAL,762,0,"8.64000","0","1","Bulk","4300","Active","-","-","100V","5A","-","-55°C ~ 125°C","25dB @ 100MHz","-","-","-","Axial","0.156"" Dia x 0.110"" L (3.96mm x 2.79mm)","-","-"
http://www.ctscorp.com/wp-content/uploads/2016/01/4400-683.pdf,//media.digikey.com/photos/Tusonix%20a%20Subsidiary%20of%20CTS%20Electronic%20Components/4400-683LF.JPG,410-1172-ND,4400-683LF,Tusonix a Subsidiary of CTS Electronic Components,CAP FEEDTHRU 200V AXIAL,729,0,"8.64000","0","1","Bulk","4400","Active","-","-","200V","10A","-","-55°C ~ 125°C","-","-","-","-","Axial, Bushing","0.157"" Dia x 0.276"" L (4.00mm x 7.00mm)","-","M3x0.5"
http://www.ctscorp.com/wp-content/uploads/2016/01/4400-038.pdf,//media.digikey.com/photos/Tusonix%20a%20Subsidiary%20of%20CTS%20Electronic%20Components/4400-038LF.JPG,410-1157-ND,4400-038LF,Tusonix a Subsidiary of CTS Electronic Components,CAP FEEDTHRU 200V AXIAL,479,0,"8.64000","0","1","Bulk","4400","Active","-","-","200V","10A","-","-55°C ~ 125°C","5dB @ 1GHz","-","-","-","Axial, Bushing","0.156"" Dia x 0.340"" L (3.97mm x 8.64mm)","-","4-40"
http://www.ctscorp.com/wp-content/uploads/2016/01/4300-020.pdf,//media.digikey.com/photos/Tusonix%20a%20Subsidiary%20of%20CTS%20Electronic%20Components/4300-020LF.JPG,410-1108-ND,4300-020LF,Tusonix a Subsidiary of CTS Electronic Components,CAP FEEDTHRU 200V AXIAL,442,0,"8.64000","0","1","Bulk","4300","Active","-","-","200V","5A","-","-55°C ~ 125°C","3dB @ 100MHz","-","-","-","Axial","0.156"" Dia x 0.110"" L (3.96mm x 2.79mm)","-","-"
http://www.ctscorp.com/wp-content/uploads/2016/01/4300-005.pdf,//media.digikey.com/photos/Tusonix%20a%20Subsidiary%20of%20CTS%20Electronic%20Components/4300-005LF.JPG,410-1102-ND,4300-005LF,Tusonix a Subsidiary of CTS Electronic Components,CAP FEEDTHRU 50V AXIAL,359,0,"8.64000","0","1","Bulk","4300","Active","-","-","50V","5A","-","-55°C ~ 125°C","35dB @ 100MHz","-","-","-","Axial","0.156"" Dia x 0.110"" L (3.96mm x 2.79mm)","-","-"
http://www.ctscorp.com/wp-content/uploads/2016/01/4400-680.pdf,//media.digikey.com/Photos/Tusonix%20a%20Subsidiary%20of%20CTS%20Electronic%20Components/4400-680LF.JPG,410-1171-ND,4400-680LF,Tusonix a Subsidiary of CTS Electronic Components,CAP FEEDTHRU 200V AXIAL,295,0,"8.64000","0","1","Bulk","4400","Active","-","-","200V","10A","-","-55°C ~ 125°C","-","-","-","-","Axial, Bushing","0.156"" Dia x 0.370"" L (3.96mm x 9.40mm)","-","4-40"
http://www.ctscorp.com/wp-content/uploads/2016/01/4306-004.pdf,//media.digikey.com/photos/Tusonix%20a%20Subsidiary%20of%20CTS%20Electronic%20Components/4306-004LF.JPG,410-1119-ND,4306-004LF,Tusonix a Subsidiary of CTS Electronic Components,CAP FEEDTHRU 5000PF 100V AXIAL,145,0,"11.46000","0","1","Bulk","4306","Active","5000pF","0%, +100%","100V","5A","-","-55°C ~ 125°C","25dB @ 100MHz","-","-","-","Axial, Press Fit","0.146"" Dia x 0.110"" L (3.71mm x 2.79mm)","-","-"
http://www.ctscorp.com/wp-content/uploads/2016/01/4306-011.pdf,//media.digikey.com/photos/Tusonix%20a%20Subsidiary%20of%20CTS%20Electronic%20Components/4306-011LF.JPG,410-1126-ND,4306-011LF,Tusonix a Subsidiary of CTS Electronic Components,CAP FEEDTHRU 0.027UF 50V AXIAL,416,0,"11.88000","0","1","Bulk","4306","Active","0.027µF","0%, +100%","50V","5A","-","-55°C ~ 125°C","45dB @ 100MHz","-","-","-","Axial, Press Fit","0.146"" Dia x 0.110"" L (3.71mm x 2.79mm)","-","-"
http://www.ctscorp.com/wp-content/uploads/2016/01/4000R7Sec2.pdf,//media.digikey.com/photos/Tusonix%20a%20Subsidiary%20of%20CTS%20Electronic%20Components/2499-003-X7W0-103ZLF.jpg,410-1287-ND,2499-003-X5U0-102PLF,Tusonix a Subsidiary of CTS Electronic Components,CAP FEEDTHRU 1000PF 500V AXIAL,336,0,"12.74000","0","1","Bulk","2499","Active","1000pF","0%, +100%","500V","20A","-","-55°C ~ 85°C","20dB @ 100MHz","X5U","-","-","Axial, Bushing","0.250"" Dia x 0.468"" L (6.35mm x 11.89mm)","-","12-28"
http://www.ctscorp.com/wp-content/uploads/2016/01/4300-001.pdf,//media.digikey.com/photos/Tusonix%20a%20Subsidiary%20of%20CTS%20Electronic%20Components/4300-001LF.JPG,410-1098-ND,4300-001LF,Tusonix a Subsidiary of CTS Electronic Components,CAP FEEDTHRU 200V AXIAL,338,0,"13.73000","0","1","Bulk","4300","Active","-","-","200V","5A","-","-55°C ~ 125°C","15dB @ 100MHz","-","-","-","Axial","0.156"" Dia x 0.110"" L (3.96mm x 2.79mm)","-","-"
http://www.ctscorp.com/wp-content/uploads/2016/01/4400-099.pdf,//media.digikey.com/photos/Tusonix%20a%20Subsidiary%20of%20CTS%20Electronic%20Components/4400-099LF.JPG,410-1170-ND,4400-099LF,Tusonix a Subsidiary of CTS Electronic Components,CAP FEEDTHRU 50V AXIAL,201,0,"16.80000","0","1","Bulk","4400","Active","-","-","50V","10A","-","-55°C ~ 125°C","45dB @ 100MHz","-","-","-","Axial, Bushing","0.157"" Dia x 0.276"" L (4.00mm x 7.00mm)","-","M3x0.5"
http://www.ctscorp.com/wp-content/uploads/2016/01/4400-041.pdf,//media.digikey.com/photos/Tusonix%20a%20Subsidiary%20of%20CTS%20Electronic%20Components/4400-041LF.jpg,410-1277-ND,4400-041LF,Tusonix a Subsidiary of CTS Electronic Components,CAP FEEDTHRU 50V AXIAL,206,0,"18.81000","0","1","Bulk","4400","Active","-","-","50V","10A","-","-55°C ~ 125°C","45dB @ 100MHz","-","-","-","Axial, Bushing","0.156"" Dia x 0.340"" L (3.97mm x 8.64mm)","-","4-40"
http://www.ctscorp.com/wp-content/uploads/2016/01/4300-680.pdf,//media.digikey.com/photos/CTS%20Photos/4300-680LF.JPG,410-1113-ND,4300-680LF,Tusonix a Subsidiary of CTS Electronic Components,CAP FEEDTHRU 200V AXIAL,735,0,"24.00000","0","1","Bulk","4300","Active","-","-","200V","5A","-","-55°C ~ 125°C","-","-","-","-","Axial","0.156"" Dia x 0.110"" L (3.96mm x 2.79mm)","-","-"
http://www.ctscorp.com/wp-content/uploads/2016/01/2499-540-X7W0-502ZLF.pdf,//media.digikey.com/Photos/Tusonix%20a%20Subsidiary%20of%20CTS%20Electronic%20Components/2499-540-X7W0-502ZLF.JPG,410-1273-ND,2499-540-X7W0-502ZLF,Tusonix a Subsidiary of CTS Electronic Components,CAP FEEDTHRU 5000PF 500V AXIAL,140,0,"25.08000","0","1","Bulk","2499","Active","5000pF","-20%, +80%","500V","10A","-","-55°C ~ 125°C","-","X7W","-","-","Axial, Bushing","0.236"" Dia x 0.610"" L (6.00mm x 15.50mm)","-","M5x0.8"
https://www.schaffner.com/products/download/product/datasheet/fn-756x-dc-feedthrough-capacitor/,//media.digikey.com/Photos/Schaffner%20EMC%20Photos/FN7560-10-M3.jpg,817-1735-ND,FN7560-10-M3,Schaffner EMC Inc.,CAP FEEDTHRU 0.01UF 650V AXIAL,153,0,"62.15000","0","1","Tray","FN 756X","Active","10000pF","±20%","650V","10A","0.8mOhm (Typ)","-40°C ~ 100°C","-","-","Y4","-","Axial - Threaded Terminals","0.591"" Dia x 2.244"" L (15.00mm x 57.00mm)","-","M10x1"
https://www.schaffner.com/products/download/product/datasheet/fn-756x-dc-feedthrough-capacitor/,//media.digikey.com/Photos/Schaffner%20EMC%20Photos/FN7561-100-M8.jpg,817-1736-ND,FN7561-100-M8,Schaffner EMC Inc.,CAP FEEDTHRU 0.1UF 650V AXIAL,108,0,"86.98000","0","1","Tray","FN 756X","Active","0.1µF","±20%","650V","100A","0.23mOhm (Typ)","-40°C ~ 100°C","-","-","Y4","-","Axial - Threaded Terminals","1.260"" Dia x 4.449"" L (32.00mm x 113.00mm)","-","M20x1"
https://www.knowlescapacitors.com/getattachment/982649d9-f72f-4bee-a557-e7285e5005bc/E01-300mA.aspx,//media.digikey.com/Renders/Knowles%20Syfer/MLCC-0805-Pkg.jpg,1608-1006-2-ND,0805J1000471MCTE01,Knowles Syfer,CAP FEEDTHRU 470PF 20% 100V 0805,3000,0,"0.33920","0","3000","Tape & Reel (TR)","EMI Filter","Active","470pF","±20%","100V","300mA","-","-55°C ~ 125°C","18dB @ 100MHz","C0G, NP0","-","Surface Mount","0805 (2012 Metric)","0.079"" L x 0.049"" W (2.01mm x 1.25mm)","0.045"" (1.15mm)","-"
https://www.knowlescapacitors.com/getattachment/982649d9-f72f-4bee-a557-e7285e5005bc/E01-300mA.aspx,//media.digikey.com/Renders/Knowles%20Syfer/MLCC-0805-Pkg.jpg,1608-1006-1-ND,0805J1000471MCTE01,Knowles Syfer,CAP FEEDTHRU 470PF 20% 100V 0805,3030,0,"0.76000","0","1","Cut Tape (CT)","EMI Filter","Active","470pF","±20%","100V","300mA","-","-55°C ~ 125°C","18dB @ 100MHz","C0G, NP0","-","Surface Mount","0805 (2012 Metric)","0.079"" L x 0.049"" W (2.01mm x 1.25mm)","0.045"" (1.15mm)","-"
https://www.knowlescapacitors.com/getattachment/982649d9-f72f-4bee-a557-e7285e5005bc/E01-300mA.aspx,//media.digikey.com/Renders/Knowles%20Syfer/MLCC-0805-Pkg.jpg,1608-1006-6-ND,0805J1000471MCTE01,Knowles Syfer,CAP FEEDTHRU 470PF 20% 100V 0805,3030,0,"Digi-Reel","0","1","Digi-Reel®","EMI Filter","Active","470pF","±20%","100V","300mA","-","-55°C ~ 125°C","18dB @ 100MHz","C0G, NP0","-","Surface Mount","0805 (2012 Metric)","0.079"" L x 0.049"" W (2.01mm x 1.25mm)","0.045"" (1.15mm)","-"
https://www.knowlescapacitors.com/getattachment/982649d9-f72f-4bee-a557-e7285e5005bc/E01-300mA.aspx,//media.digikey.com/Renders/Knowles%20Syfer/1206--E01-E03-E07-SM-EMI.jpg,1608-1034-2-ND,1206J0500223MXTE01,Knowles Syfer,CAP FEEDTHRU 0.022UF 50V 1206,2500,0,"0.34560","0","2500","Tape & Reel (TR)","EMI Filter","Active","0.022µF","±20%","50V","300mA","-","-55°C ~ 125°C","43dB @ 100MHz","X7R","-","Surface Mount","1206 (3216 Metric)","0.126"" L x 0.063"" W (3.20mm x 1.60mm)","0.051"" (1.30mm)","-"
https://www.knowlescapacitors.com/getattachment/982649d9-f72f-4bee-a557-e7285e5005bc/E01-300mA.aspx,//media.digikey.com/Renders/Knowles%20Syfer/1206--E01-E03-E07-SM-EMI.jpg,1608-1034-1-ND,1206J0500223MXTE01,Knowles Syfer,CAP FEEDTHRU 0.022UF 50V 1206,3568,0,"0.77000","0","1","Cut Tape (CT)","EMI Filter","Active","0.022µF","±20%","50V","300mA","-","-55°C ~ 125°C","43dB @ 100MHz","X7R","-","Surface Mount","1206 (3216 Metric)","0.126"" L x 0.063"" W (3.20mm x 1.60mm)","0.051"" (1.30mm)","-"
https://www.knowlescapacitors.com/getattachment/982649d9-f72f-4bee-a557-e7285e5005bc/E01-300mA.aspx,//media.digikey.com/Renders/Knowles%20Syfer/1206--E01-E03-E07-SM-EMI.jpg,1608-1034-6-ND,1206J0500223MXTE01,Knowles Syfer,CAP FEEDTHRU 0.022UF 50V 1206,3568,0,"Digi-Reel","0","1","Digi-Reel®","EMI Filter","Active","0.022µF","±20%","50V","300mA","-","-55°C ~ 125°C","43dB @ 100MHz","X7R","-","Surface Mount","1206 (3216 Metric)","0.126"" L x 0.063"" W (3.20mm x 1.60mm)","0.051"" (1.30mm)","-"
https://www.knowlescapacitors.com/getattachment/982649d9-f72f-4bee-a557-e7285e5005bc/E01-300mA.aspx,//media.digikey.com/Renders/Knowles%20Syfer/1206--E01-E03-E07-SM-EMI.jpg,1608-1036-2-ND,1206J0500473MXTE01,Knowles Syfer,CAP FEEDTHRU 0.047UF 50V 1206,2500,0,"0.38080","0","2500","Tape & Reel (TR)","EMI Filter","Active","0.047µF","±20%","50V","300mA","-","-55°C ~ 125°C","40dB @ 100MHz","X7R","-","Surface Mount","1206 (3216 Metric)","0.126"" L x 0.063"" W (3.20mm x 1.60mm)","0.051"" (1.30mm)","-"
https://www.knowlescapacitors.com/getattachment/982649d9-f72f-4bee-a557-e7285e5005bc/E01-300mA.aspx,//media.digikey.com/Renders/Knowles%20Syfer/1206--E01-E03-E07-SM-EMI.jpg,1608-1036-1-ND,1206J0500473MXTE01,Knowles Syfer,CAP FEEDTHRU 0.047UF 50V 1206,4468,0,"0.85000","0","1","Cut Tape (CT)","EMI Filter","Active","0.047µF","±20%","50V","300mA","-","-55°C ~ 125°C","40dB @ 100MHz","X7R","-","Surface Mount","1206 (3216 Metric)","0.126"" L x 0.063"" W (3.20mm x 1.60mm)","0.051"" (1.30mm)","-"
https://www.knowlescapacitors.com/getattachment/982649d9-f72f-4bee-a557-e7285e5005bc/E01-300mA.aspx,//media.digikey.com/Renders/Knowles%20Syfer/1206--E01-E03-E07-SM-EMI.jpg,1608-1036-6-ND,1206J0500473MXTE01,Knowles Syfer,CAP FEEDTHRU 0.047UF 50V 1206,4468,0,"Digi-Reel","0","1","Digi-Reel®","EMI Filter","Active","0.047µF","±20%","50V","300mA","-","-55°C ~ 125°C","40dB @ 100MHz","X7R","-","Surface Mount","1206 (3216 Metric)","0.126"" L x 0.063"" W (3.20mm x 1.60mm)","0.051"" (1.30mm)","-"
https://www.knowlescapacitors.com/getattachment/982649d9-f72f-4bee-a557-e7285e5005bc/E01-300mA.aspx,//media.digikey.com/Renders/Knowles%20Syfer/MLCC-1206-Pkg.jpg,1608-1037-2-ND,1206J1000102MCTE01,Knowles Syfer,CAP FEEDTHRU 1000PF 100V 1206,2500,0,"0.42560","0","2500","Tape & Reel (TR)","EMI Filter","Active","1000pF","±20%","100V","300mA","-","-55°C ~ 125°C","27dB @ 100MHz","C0G, NP0","-","Surface Mount","1206 (3216 Metric)","0.126"" L x 0.063"" W (3.20mm x 1.60mm)","0.051"" (1.30mm)","-"
https://www.knowlescapacitors.com/getattachment/982649d9-f72f-4bee-a557-e7285e5005bc/E01-300mA.aspx,//media.digikey.com/Renders/Knowles%20Syfer/MLCC-1206-Pkg.jpg,1608-1037-1-ND,1206J1000102MCTE01,Knowles Syfer,CAP FEEDTHRU 1000PF 100V 1206,3626,0,"0.95000","0","1","Cut Tape (CT)","EMI Filter","Active","1000pF","±20%","100V","300mA","-","-55°C ~ 125°C","27dB @ 100MHz","C0G, NP0","-","Surface Mount","1206 (3216 Metric)","0.126"" L x 0.063"" W (3.20mm x 1.60mm)","0.051"" (1.30mm)","-"
https://www.knowlescapacitors.com/getattachment/982649d9-f72f-4bee-a557-e7285e5005bc/E01-300mA.aspx,//media.digikey.com/Renders/Knowles%20Syfer/MLCC-1206-Pkg.jpg,1608-1037-6-ND,1206J1000102MCTE01,Knowles Syfer,CAP FEEDTHRU 1000PF 100V 1206,3626,0,"Digi-Reel","0","1","Digi-Reel®","EMI Filter","Active","1000pF","±20%","100V","300mA","-","-55°C ~ 125°C","27dB @ 100MHz","C0G, NP0","-","Surface Mount","1206 (3216 Metric)","0.126"" L x 0.063"" W (3.20mm x 1.60mm)","0.051"" (1.30mm)","-"
https://www.knowlescapacitors.com/getattachment/71d034d6-1378-440f-a101-f6e0c6f13a4a/SBSM-SBSMC-20A.aspx,"//media.digikey.com/Renders/Knowles%20Syfer/SBS-Series-2220-(5750-Metric),-3-PC-Pad.jpg",1608-1197-2-ND,SBSMC5000103MXT,Knowles Syfer,CAP FEEDTHRU 0.01UF 500V 2220,500,0,"4.59200","0","500","Tape & Reel (TR)","SBSM","Active","10000pF","±20%","500V","20A","-","-55°C ~ 125°C","50dB @ 100MHz","X7R","-","Surface Mount","2220 (5750 Metric), 3 PC Pad","0.224"" L x 0.197"" W (5.70mm x 5.00mm)","0.133"" (3.38mm)","-"
https://www.knowlescapacitors.com/getattachment/71d034d6-1378-440f-a101-f6e0c6f13a4a/SBSM-SBSMC-20A.aspx,"//media.digikey.com/Renders/Knowles%20Syfer/SBS-Series-2220-(5750-Metric),-3-PC-Pad.jpg",1608-1197-1-ND,SBSMC5000103MXT,Knowles Syfer,CAP FEEDTHRU 0.01UF 500V 2220,652,0,"9.74000","0","1","Cut Tape (CT)","SBSM","Active","10000pF","±20%","500V","20A","-","-55°C ~ 125°C","50dB @ 100MHz","X7R","-","Surface Mount","2220 (5750 Metric), 3 PC Pad","0.224"" L x 0.197"" W (5.70mm x 5.00mm)","0.133"" (3.38mm)","-"
https://www.knowlescapacitors.com/getattachment/71d034d6-1378-440f-a101-f6e0c6f13a4a/SBSM-SBSMC-20A.aspx,"//media.digikey.com/Renders/Knowles%20Syfer/SBS-Series-2220-(5750-Metric),-3-PC-Pad.jpg",1608-1197-6-ND,SBSMC5000103MXT,Knowles Syfer,CAP FEEDTHRU 0.01UF 500V 2220,652,0,"Digi-Reel","0","1","Digi-Reel®","SBSM","Active","10000pF","±20%","500V","20A","-","-55°C ~ 125°C","50dB @ 100MHz","X7R","-","Surface Mount","2220 (5750 Metric), 3 PC Pad","0.224"" L x 0.197"" W (5.70mm x 5.00mm)","0.133"" (3.38mm)","-"
