Datasheets,Image,Digi-Key Part Number,Manufacturer Part Number,Manufacturer,Description,Quantity Available,Factory Stock,Unit Price (USD),@ qty,Minimum Quantity,"Packaging","Series","Part Status","Frequency - Center","Bandwidth","Insertion Loss","Ratings","Applications","Mounting Type","Package / Case","Height (Max)","Size / Dimension"
//media.digikey.com/pdf/Data%20Sheets/CSR%20PDFs/B39242B8850P810.pdf,-,B39242B8850P810DKR-ND,B39242B8850P810,Qualcomm (RF360 - A Qualcomm & TDK Joint Venture),FILTER SAW 2.442GHZ 5SMD,3998,0,"Digi-Reel","0","1","Digi-Reel®","B8850","Active","2.442GHz","79MHz","1.35dB","-","Bluetooth, WLAN","Surface Mount","5-SMD, No Lead","0.018"" (0.46mm)","0.043"" L x 0.035"" W (1.09mm x 0.89mm)"
//media.digikey.com/pdf/Data%20Sheets/CSR%20PDFs/B39242B8852P810.pdf,-,B39242B8852P810TR-ND,B39242B8852P810,Qualcomm (RF360 - A Qualcomm & TDK Joint Venture),FILTER SAW 2.442GHZ 5SMD,0,0,"0.64350","0","5000","Tape & Reel (TR)","B8852","Active","2.442GHz","79MHz","1dB","-","Bluetooth, WLAN","Surface Mount","5-SMD, No Lead","0.018"" (0.46mm)","0.043"" L x 0.035"" W (1.09mm x 0.89mm)"
//media.digikey.com/pdf/Data%20Sheets/CSR%20PDFs/B39242B8852P810.pdf,-,B39242B8852P810CT-ND,B39242B8852P810,Qualcomm (RF360 - A Qualcomm & TDK Joint Venture),FILTER SAW 2.442GHZ 5SMD,3220,0,"1.53000","0","1","Cut Tape (CT)","B8852","Active","2.442GHz","79MHz","1dB","-","Bluetooth, WLAN","Surface Mount","5-SMD, No Lead","0.018"" (0.46mm)","0.043"" L x 0.035"" W (1.09mm x 0.89mm)"
//media.digikey.com/pdf/Data%20Sheets/CSR%20PDFs/B39242B8852P810.pdf,-,B39242B8852P810DKR-ND,B39242B8852P810,Qualcomm (RF360 - A Qualcomm & TDK Joint Venture),FILTER SAW 2.442GHZ 5SMD,3220,0,"Digi-Reel","0","1","Digi-Reel®","B8852","Active","2.442GHz","79MHz","1dB","-","Bluetooth, WLAN","Surface Mount","5-SMD, No Lead","0.018"" (0.46mm)","0.043"" L x 0.035"" W (1.09mm x 0.89mm)"
https://en.rf360jv.com/inf/40/ds/mc/B8840.pdf,-,B39242B8840P810TR-ND,B39242B8840P810,Qualcomm (RF360 - A Qualcomm & TDK Joint Venture),FILTER SAW 2.442GHZ 5SMD,0,0,"Active","0","0","Tape & Reel (TR)","B8840","Active","2.442GHz","79MHz","1.9dB","-","Bluetooth, WLAN","Surface Mount","5-SMD, No Lead","0.018"" (0.46mm)","0.043"" L x 0.035"" W (1.09mm x 0.89mm)"
https://en.rf360jv.com/inf/40/ds/mc/B8840.pdf,-,B39242B8840P810CT-ND,B39242B8840P810,Qualcomm (RF360 - A Qualcomm & TDK Joint Venture),FILTER SAW 2.442GHZ 5SMD,1496,0,"1.53000","0","1","Cut Tape (CT)","B8840","Discontinued at Digi-Key","2.442GHz","79MHz","1.9dB","-","Bluetooth, WLAN","Surface Mount","5-SMD, No Lead","0.018"" (0.46mm)","0.043"" L x 0.035"" W (1.09mm x 0.89mm)"
https://en.rf360jv.com/inf/40/ds/mc/B8840.pdf,-,B39242B8840P810DKR-ND,B39242B8840P810,Qualcomm (RF360 - A Qualcomm & TDK Joint Venture),FILTER SAW 2.442GHZ 5SMD,0,0,"Digi-Reel","0","1","Digi-Reel®","B8840","Discontinued at Digi-Key","2.442GHz","79MHz","1.9dB","-","Bluetooth, WLAN","Surface Mount","5-SMD, No Lead","0.018"" (0.46mm)","0.043"" L x 0.035"" W (1.09mm x 0.89mm)"
https://abracon.com/Filters/SAW FILTERS/AFS374E.pdf,//media.digikey.com/photos/Abracon%20Corporation%20Photos/AFS%20SERIES%20FIG%201.jpg,535-9243-2-ND,AFS374E,Abracon LLC,FILTER SAW 374MHZ 8SMD,1000,0,"0.78400","0","1000","Tape & Reel (TR)","-","Active","374MHz","20.5MHz","8.5dB","-","WLAN","Surface Mount","8-SMD, No Lead","0.053"" (1.35mm)","0.197"" L x 0.197"" W (5.00mm x 5.00mm)"
https://abracon.com/Filters/SAW FILTERS/AFS374E.pdf,//media.digikey.com/photos/Abracon%20Corporation%20Photos/AFS%20SERIES%20FIG%201.jpg,535-9243-1-ND,AFS374E,Abracon LLC,FILTER SAW 374MHZ 8SMD,1689,0,"1.67000","0","1","Cut Tape (CT)","-","Active","374MHz","20.5MHz","8.5dB","-","WLAN","Surface Mount","8-SMD, No Lead","0.053"" (1.35mm)","0.197"" L x 0.197"" W (5.00mm x 5.00mm)"
https://abracon.com/Filters/SAW FILTERS/AFS374E.pdf,//media.digikey.com/photos/Abracon%20Corporation%20Photos/AFS%20SERIES%20FIG%201.jpg,535-9243-6-ND,AFS374E,Abracon LLC,FILTER SAW 374MHZ 8SMD,1689,0,"Digi-Reel","0","1","Digi-Reel®","-","Active","374MHz","20.5MHz","8.5dB","-","WLAN","Surface Mount","8-SMD, No Lead","0.053"" (1.35mm)","0.197"" L x 0.197"" W (5.00mm x 5.00mm)"
//media.digikey.com/pdf/Data%20Sheets/Epcos%20PDFs/B39242B8831P810.pdf,//media.digikey.com/Photos/Epcos%20Photos/MFG_B39242B8831P810.JPG,495-7020-2-ND,B39242B8831P810,Qualcomm (RF360 - A Qualcomm & TDK Joint Venture),FILTER SAW 2.442GHZ 6SMD,0,0,"0.71500","0","5000","Tape & Reel (TR)","B8831","Active","2.442GHz","79MHz","1.1dB","-","Bluetooth, WLAN","Surface Mount","6-SMD, No Lead","0.018"" (0.45mm)","0.043"" L x 0.035"" W (1.10mm x 0.90mm)"
//media.digikey.com/pdf/Data%20Sheets/Epcos%20PDFs/B39242B8831P810.pdf,//media.digikey.com/Photos/Epcos%20Photos/MFG_B39242B8831P810.JPG,495-7020-1-ND,B39242B8831P810,Qualcomm (RF360 - A Qualcomm & TDK Joint Venture),FILTER SAW 6SMD,4724,0,"1.71000","0","1","Cut Tape (CT)","B8831","Active","2.442GHz","79MHz","1.1dB","-","Bluetooth, WLAN","Surface Mount","6-SMD, No Lead","0.018"" (0.45mm)","0.043"" L x 0.035"" W (1.10mm x 0.90mm)"
//media.digikey.com/pdf/Data%20Sheets/Epcos%20PDFs/B39242B8831P810.pdf,//media.digikey.com/Photos/Epcos%20Photos/MFG_B39242B8831P810.JPG,495-7020-6-ND,B39242B8831P810,Qualcomm (RF360 - A Qualcomm & TDK Joint Venture),FILTER SAW 6SMD,4724,0,"Digi-Reel","0","1","Digi-Reel®","B8831","Active","2.442GHz","79MHz","1.1dB","-","Bluetooth, WLAN","Surface Mount","6-SMD, No Lead","0.018"" (0.45mm)","0.043"" L x 0.035"" W (1.10mm x 0.90mm)"
http://global.kyocera.com/prdct/function/products/saw-device/pdf/sf14_gnss_e.pdf,//media.digikey.com/Renders/AVX%20Renders/SF14%20Series.jpg,478-5248-2-ND,SF14-1575M5UB06,Kyocera International Inc. Electronic Components,FILTER SAW 1.575GHZ 5SMD,0,0,"0.75000","0","3000","Tape & Reel (TR)","SF, Kyocera","Active","1.575GHz","2MHz","1.6dB","-","GPS","Surface Mount","5-SMD, No Lead","0.028"" (0.70mm)","0.055"" L x 0.043"" W (1.40mm x 1.10mm)"
http://global.kyocera.com/prdct/function/products/saw-device/pdf/sf14_gnss_e.pdf,//media.digikey.com/Renders/AVX%20Renders/SF14%20Series.jpg,478-5248-1-ND,SF14-1575M5UB06,Kyocera International Inc. Electronic Components,FILTER SAW 1.575GHZ 5SMD,1573,0,"1.71000","0","1","Cut Tape (CT)","SF, Kyocera","Discontinued at Digi-Key","1.575GHz","2MHz","1.6dB","-","GPS","Surface Mount","5-SMD, No Lead","0.028"" (0.70mm)","0.055"" L x 0.043"" W (1.40mm x 1.10mm)"
http://global.kyocera.com/prdct/function/products/saw-device/pdf/sf14_gnss_e.pdf,//media.digikey.com/Renders/AVX%20Renders/SF14%20Series.jpg,478-5248-6-ND,SF14-1575M5UB06,Kyocera International Inc. Electronic Components,FILTER SAW 1.575GHZ 5SMD,0,0,"Digi-Reel","0","1","Digi-Reel®","SF, Kyocera","Discontinued at Digi-Key","1.575GHz","2MHz","1.6dB","-","GPS","Surface Mount","5-SMD, No Lead","0.028"" (0.70mm)","0.055"" L x 0.043"" W (1.40mm x 1.10mm)"
https://abracon.com/Filters/SAW FILTERS/AFS315E.pdf,//media.digikey.com/photos/Abracon%20Corporation%20Photos/AFS%20SERIES%20FIG%201.jpg,535-9242-2-ND,AFS315E-T,Abracon LLC,FILTER SAW 315MHZ 8SMD,1000,0,"0.81280","0","1000","Tape & Reel (TR)","-","Active","315MHz","600kHz","3dB","-","Remote Control","Surface Mount","8-SMD, No Lead","0.053"" (1.35mm)","0.197"" L x 0.197"" W (5.00mm x 5.00mm)"
https://abracon.com/Filters/SAW FILTERS/AFS315E.pdf,//media.digikey.com/photos/Abracon%20Corporation%20Photos/AFS%20SERIES%20FIG%201.jpg,535-9242-1-ND,AFS315E-T,Abracon LLC,FILTER SAW 315MHZ 8SMD,1774,0,"1.73000","0","1","Cut Tape (CT)","-","Active","315MHz","600kHz","3dB","-","Remote Control","Surface Mount","8-SMD, No Lead","0.053"" (1.35mm)","0.197"" L x 0.197"" W (5.00mm x 5.00mm)"
https://abracon.com/Filters/SAW FILTERS/AFS315E.pdf,//media.digikey.com/photos/Abracon%20Corporation%20Photos/AFS%20SERIES%20FIG%201.jpg,535-9242-6-ND,AFS315E-T,Abracon LLC,FILTER SAW 315MHZ 8SMD,1774,0,"Digi-Reel","0","1","Digi-Reel®","-","Active","315MHz","600kHz","3dB","-","Remote Control","Surface Mount","8-SMD, No Lead","0.053"" (1.35mm)","0.197"" L x 0.197"" W (5.00mm x 5.00mm)"
https://en.rf360jv.com/inf/40/ds/ae/B3722.pdf,"//media.digikey.com/Photos/Epcos%20Photos/6-SMD,-No-Lead.jpg",B39321B3722U410TR-ND,B39321B3722U410,Qualcomm (RF360 - A Qualcomm & TDK Joint Venture),FILTER SAW 315MHZ 6SMD,0,0,"0.73502","0","9000","Tape & Reel (TR)","-","Active","315MHz","1MHz","1.4dB","AEC-Q200","Remote Control","Surface Mount","3-SMD, No Lead","0.043"" (1.10mm)","0.118"" L x 0.118"" W (3.00mm x 3.00mm)"
https://en.rf360jv.com/inf/40/ds/ae/B3722.pdf,"//media.digikey.com/Photos/Epcos%20Photos/6-SMD,-No-Lead.jpg",B39321B3722U410CT-ND,B39321B3722U410,Qualcomm (RF360 - A Qualcomm & TDK Joint Venture),FILTER SAW 315MHZ SMD,7675,0,"1.75000","0","1","Cut Tape (CT)","-","Active","315MHz","1MHz","1.4dB","AEC-Q200","Remote Control","Surface Mount","3-SMD, No Lead","0.043"" (1.10mm)","0.118"" L x 0.118"" W (3.00mm x 3.00mm)"
https://en.rf360jv.com/inf/40/ds/ae/B3722.pdf,"//media.digikey.com/Photos/Epcos%20Photos/6-SMD,-No-Lead.jpg",B39321B3722U410DKR-ND,B39321B3722U410,Qualcomm (RF360 - A Qualcomm & TDK Joint Venture),FILTER SAW 315MHZ SMD,7675,0,"Digi-Reel","0","1","Digi-Reel®","-","Active","315MHz","1MHz","1.4dB","AEC-Q200","Remote Control","Surface Mount","3-SMD, No Lead","0.043"" (1.10mm)","0.118"" L x 0.118"" W (3.00mm x 3.00mm)"
//media.digikey.com/pdf/Data%20Sheets/Epcos%20PDFs/B39321B3711U410.pdf,"//media.digikey.com/Photos/Epcos%20Photos/6-SMD,-No-Lead.jpg",495-1667-2-ND,B39321B3711U410,Qualcomm (RF360 - A Qualcomm & TDK Joint Venture),FILTER SAW 315MHZ 6SMD,0,0,"0.73502","0","9000","Tape & Reel (TR)","-","Active","315MHz","1MHz","1.7dB","-","Remote Control","Surface Mount","6-SMD, No Lead","0.043"" (1.10mm)","0.118"" L x 0.118"" W (3.00mm x 3.00mm)"
//media.digikey.com/pdf/Data%20Sheets/Epcos%20PDFs/B39321B3711U410.pdf,"//media.digikey.com/Photos/Epcos%20Photos/6-SMD,-No-Lead.jpg",495-1667-1-ND,B39321B3711U410,Qualcomm (RF360 - A Qualcomm & TDK Joint Venture),FILTER SAW 315MHZ 6SMD,1850,0,"1.75000","0","1","Cut Tape (CT)","-","Active","315MHz","1MHz","1.7dB","-","Remote Control","Surface Mount","6-SMD, No Lead","0.043"" (1.10mm)","0.118"" L x 0.118"" W (3.00mm x 3.00mm)"
//media.digikey.com/pdf/Data%20Sheets/Epcos%20PDFs/B39321B3711U410.pdf,"//media.digikey.com/Photos/Epcos%20Photos/6-SMD,-No-Lead.jpg",495-1667-6-ND,B39321B3711U410,Qualcomm (RF360 - A Qualcomm & TDK Joint Venture),FILTER SAW 315MHZ 6SMD,1850,0,"Digi-Reel","0","1","Digi-Reel®","-","Active","315MHz","1MHz","1.7dB","-","Remote Control","Surface Mount","6-SMD, No Lead","0.043"" (1.10mm)","0.118"" L x 0.118"" W (3.00mm x 3.00mm)"
https://wireless.murata.com/RFM/data/rf1404c.pdf,"//media.digikey.com/Photos/Murata%20Photos/8-SMD,%20No%20Lead.JPG",583-1174-2-ND,RF1404C,Murata Electronics North America,FILTER SAW 433.92MHZ 8SMD,1000,0,"0.96200","0","500","Tape & Reel (TR)","-","Active","433.92MHz","700kHz","2.4dB","-","Remote Control","Surface Mount","8-SMD, No Lead","0.067"" (1.70mm)","0.197"" L x 0.197"" W (5.00mm x 5.00mm)"
https://wireless.murata.com/RFM/data/rf1404c.pdf,"//media.digikey.com/Photos/Murata%20Photos/8-SMD,%20No%20Lead.JPG",583-1174-1-ND,RF1404C,Murata Electronics North America,FILTER SAW 433.92MHZ 8SMD,1411,0,"1.77000","0","1","Cut Tape (CT)","-","Active","433.92MHz","700kHz","2.4dB","-","Remote Control","Surface Mount","8-SMD, No Lead","0.067"" (1.70mm)","0.197"" L x 0.197"" W (5.00mm x 5.00mm)"
https://wireless.murata.com/RFM/data/rf1404c.pdf,"//media.digikey.com/Photos/Murata%20Photos/8-SMD,%20No%20Lead.JPG",583-1174-6-ND,RF1404C,Murata Electronics North America,FILTER SAW 433.92MHZ 8SMD,1411,0,"Digi-Reel","0","1","Digi-Reel®","-","Active","433.92MHz","700kHz","2.4dB","-","Remote Control","Surface Mount","8-SMD, No Lead","0.067"" (1.70mm)","0.197"" L x 0.197"" W (5.00mm x 5.00mm)"
https://en.rf360jv.com/inf/40/ds/ae/B3725.pdf,"//media.digikey.com/Photos/Epcos%20Photos/6-SMD,-No-Lead.jpg",495-7095-2-ND,B39871B3725U410,Qualcomm (RF360 - A Qualcomm & TDK Joint Venture),FILTER SAW 869MHZ 6SMD,0,0,"0.77177","0","9000","Tape & Reel (TR)","-","Active","869MHz","2MHz","2.5dB","AEC-Q200","Remote Control","Surface Mount","6-SMD, No Lead","0.043"" (1.10mm)","0.118"" L x 0.118"" W (3.00mm x 3.00mm)"
https://en.rf360jv.com/inf/40/ds/ae/B3725.pdf,"//media.digikey.com/Photos/Epcos%20Photos/6-SMD,-No-Lead.jpg",495-7095-1-ND,B39871B3725U410,Qualcomm (RF360 - A Qualcomm & TDK Joint Venture),FILTER SAW 869MHZ 6SMD,9922,0,"1.84000","0","1","Cut Tape (CT)","-","Active","869MHz","2MHz","2.5dB","AEC-Q200","Remote Control","Surface Mount","6-SMD, No Lead","0.043"" (1.10mm)","0.118"" L x 0.118"" W (3.00mm x 3.00mm)"
https://en.rf360jv.com/inf/40/ds/ae/B3725.pdf,"//media.digikey.com/Photos/Epcos%20Photos/6-SMD,-No-Lead.jpg",495-7095-6-ND,B39871B3725U410,Qualcomm (RF360 - A Qualcomm & TDK Joint Venture),FILTER SAW 869MHZ 6SMD,9922,0,"Digi-Reel","0","1","Digi-Reel®","-","Active","869MHz","2MHz","2.5dB","AEC-Q200","Remote Control","Surface Mount","6-SMD, No Lead","0.043"" (1.10mm)","0.118"" L x 0.118"" W (3.00mm x 3.00mm)"
https://en.rf360jv.com/inf/40/ds/ae/B3726.pdf,"//media.digikey.com/Photos/Epcos%20Photos/6-SMD,-No-Lead.jpg",495-7428-2-ND,B39921B3726U410,Qualcomm (RF360 - A Qualcomm & TDK Joint Venture),FILTER SAW 915MHZ 6SMD,0,0,"0.77177","0","9000","Tape & Reel (TR)","-","Active","915MHz","10MHz","2.6dB","AEC-Q200","Remote Control","Surface Mount","6-SMD, No Lead","0.043"" (1.10mm)","0.118"" L x 0.118"" W (3.00mm x 3.00mm)"
https://en.rf360jv.com/inf/40/ds/ae/B3726.pdf,"//media.digikey.com/Photos/Epcos%20Photos/6-SMD,-No-Lead.jpg",495-7428-1-ND,B39921B3726U410,Qualcomm (RF360 - A Qualcomm & TDK Joint Venture),FILTER SAW 915MHZ 6SMD,6921,0,"1.84000","0","1","Cut Tape (CT)","-","Active","915MHz","10MHz","2.6dB","AEC-Q200","Remote Control","Surface Mount","6-SMD, No Lead","0.043"" (1.10mm)","0.118"" L x 0.118"" W (3.00mm x 3.00mm)"
https://en.rf360jv.com/inf/40/ds/ae/B3726.pdf,"//media.digikey.com/Photos/Epcos%20Photos/6-SMD,-No-Lead.jpg",495-7428-6-ND,B39921B3726U410,Qualcomm (RF360 - A Qualcomm & TDK Joint Venture),FILTER SAW 915MHZ 6SMD,6921,0,"Digi-Reel","0","1","Digi-Reel®","-","Active","915MHz","10MHz","2.6dB","AEC-Q200","Remote Control","Surface Mount","6-SMD, No Lead","0.043"" (1.10mm)","0.118"" L x 0.118"" W (3.00mm x 3.00mm)"
https://abracon.com/Filters/SAW FILTERS/AFS869S3.pdf,//media.digikey.com/photos/Abracon%20Corporation%20Photos/AFS%20SERIES%20FIG%202.jpg,535-9247-2-ND,AFS869S3-T,Abracon LLC,FILTER SAW 869MHZ 6SMD,1000,0,"0.87520","0","1000","Tape & Reel (TR)","-","Active","869MHz","8MHz","4.5dB","-","Remote Control","Surface Mount","6-SMD, No Lead","0.059"" (1.50mm)","0.150"" L x 0.150"" W (3.80mm x 3.80mm)"
https://abracon.com/Filters/SAW FILTERS/AFS869S3.pdf,//media.digikey.com/photos/Abracon%20Corporation%20Photos/AFS%20SERIES%20FIG%202.jpg,535-9247-1-ND,AFS869S3-T,Abracon LLC,FILTER SAW 869MHZ 6SMD,1706,0,"1.87000","0","1","Cut Tape (CT)","-","Active","869MHz","8MHz","4.5dB","-","Remote Control","Surface Mount","6-SMD, No Lead","0.059"" (1.50mm)","0.150"" L x 0.150"" W (3.80mm x 3.80mm)"
https://abracon.com/Filters/SAW FILTERS/AFS869S3.pdf,//media.digikey.com/photos/Abracon%20Corporation%20Photos/AFS%20SERIES%20FIG%202.jpg,535-9247-6-ND,AFS869S3-T,Abracon LLC,FILTER SAW 869MHZ 6SMD,1706,0,"Digi-Reel","0","1","Digi-Reel®","-","Active","869MHz","8MHz","4.5dB","-","Remote Control","Surface Mount","6-SMD, No Lead","0.059"" (1.50mm)","0.150"" L x 0.150"" W (3.80mm x 3.80mm)"
https://en.rf360jv.com/inf/40/ds/ae/B3949.pdf,-,B39921B3949H110TR-ND,B39921B3949H110,Qualcomm (RF360 - A Qualcomm & TDK Joint Venture),FILTER SAW 3.0X3.0,0,0,"0.83083","0","9000","Tape & Reel (TR)","*","Active","-","-","-","-","-","-","-","-","-"
https://en.rf360jv.com/inf/40/ds/ae/B3949.pdf,-,B39921B3949H110CT-ND,B39921B3949H110,Qualcomm (RF360 - A Qualcomm & TDK Joint Venture),FILTER SAW 921.42MHZ 6SMD,8632,0,"1.98000","0","1","Cut Tape (CT)","B3949","Active","921.42MHz","-","3.4dB","AEC-Q200","Digital Cable Filter","Surface Mount","6-SMD, No Lead","0.039"" (0.99mm)","0.118"" L x 0.118"" W (3.00mm x 3.00mm)"
https://en.rf360jv.com/inf/40/ds/ae/B3949.pdf,-,B39921B3949H110DKR-ND,B39921B3949H110,Qualcomm (RF360 - A Qualcomm & TDK Joint Venture),FILTER SAW 921.42MHZ 6SMD,8632,0,"Digi-Reel","0","1","Digi-Reel®","B3949","Active","921.42MHz","-","3.4dB","AEC-Q200","Digital Cable Filter","Surface Mount","6-SMD, No Lead","0.039"" (0.99mm)","0.118"" L x 0.118"" W (3.00mm x 3.00mm)"
//media.digikey.com/pdf/Data%20Sheets/Qualcomm%20PDFs/B39162B3522U410_Rev2013.pdf,"//media.digikey.com/Photos/Epcos%20Photos/6-SMD,-No-Lead.jpg",B39162B3522U410TR-ND,B39162B3522U410,Qualcomm (RF360 - A Qualcomm & TDK Joint Venture),FILTER SAW 1.575GHZ 6SMD,0,0,"0.83083","0","9000","Tape & Reel (TR)","-","Active","1.575GHz","2MHz","1.6dB","AEC-Q200","GPS","Surface Mount","6-SMD, No Lead","0.043"" (1.10mm)","0.118"" L x 0.118"" W (3.00mm x 3.00mm)"
//media.digikey.com/pdf/Data%20Sheets/Qualcomm%20PDFs/B39162B3522U410_Rev2013.pdf,"//media.digikey.com/Photos/Epcos%20Photos/6-SMD,-No-Lead.jpg",B39162B3522U410CT-ND,B39162B3522U410,Qualcomm (RF360 - A Qualcomm & TDK Joint Venture),FILTER SAW 1.575GHZ SMD,8591,0,"1.98000","0","1","Cut Tape (CT)","-","Active","1.575GHz","2MHz","1.6dB","AEC-Q200","GPS","Surface Mount","6-SMD, No Lead","0.043"" (1.10mm)","0.118"" L x 0.118"" W (3.00mm x 3.00mm)"
//media.digikey.com/pdf/Data%20Sheets/Qualcomm%20PDFs/B39162B3522U410_Rev2013.pdf,"//media.digikey.com/Photos/Epcos%20Photos/6-SMD,-No-Lead.jpg",B39162B3522U410DKR-ND,B39162B3522U410,Qualcomm (RF360 - A Qualcomm & TDK Joint Venture),FILTER SAW 1.575GHZ SMD,8591,0,"Digi-Reel","0","1","Digi-Reel®","-","Active","1.575GHz","2MHz","1.6dB","AEC-Q200","GPS","Surface Mount","6-SMD, No Lead","0.043"" (1.10mm)","0.118"" L x 0.118"" W (3.00mm x 3.00mm)"
https://en.rf360jv.com/inf/40/ds/ae/B3732.pdf,"//media.digikey.com/Photos/Epcos%20Photos/6-SMD,-No-Lead.jpg",495-3736-2-ND,B39431B3732H110,Qualcomm (RF360 - A Qualcomm & TDK Joint Venture),FILTER SAW 433.92MHZ 6SMD,0,0,"0.83083","0","9000","Tape & Reel (TR)","-","Active","433.92MHz","360kHz","2.4dB","AEC-Q200","Remote Control","Surface Mount","6-SMD, No Lead","0.039"" (1.00mm)","0.118"" L x 0.118"" W (3.00mm x 3.00mm)"
https://en.rf360jv.com/inf/40/ds/ae/B3732.pdf,"//media.digikey.com/Photos/Epcos%20Photos/6-SMD,-No-Lead.jpg",495-3736-1-ND,B39431B3732H110,Qualcomm (RF360 - A Qualcomm & TDK Joint Venture),FILTER SAW 433.92MHZ 6SMD,7787,0,"1.98000","0","1","Cut Tape (CT)","-","Active","433.92MHz","360kHz","2.4dB","AEC-Q200","Remote Control","Surface Mount","6-SMD, No Lead","0.039"" (1.00mm)","0.118"" L x 0.118"" W (3.00mm x 3.00mm)"
//media.digikey.com/pdf/Data Sheets/Epcos PDFs/B3731.pdf,"//media.digikey.com/Photos/Epcos%20Photos/6-SMD,-No-Lead.jpg",495-2619-2-ND,B39321B3731H110,Qualcomm (RF360 - A Qualcomm & TDK Joint Venture),FILTER SAW 315MHZ 6SMD,0,0,"0.83083","0","9000","Tape & Reel (TR)","-","Active","315MHz","120kHz","2.4dB","AEC-Q200","Remote Control","Surface Mount","6-SMD, No Lead","0.039"" (1.00mm)","0.118"" L x 0.118"" W (3.00mm x 3.00mm)"
//media.digikey.com/pdf/Data Sheets/Epcos PDFs/B3731.pdf,"//media.digikey.com/Photos/Epcos%20Photos/6-SMD,-No-Lead.jpg",495-2619-1-ND,B39321B3731H110,Qualcomm (RF360 - A Qualcomm & TDK Joint Venture),FILTER SAW 315MHZ 6SMD,5271,0,"1.98000","0","1","Cut Tape (CT)","-","Discontinued at Digi-Key","315MHz","120kHz","2.4dB","AEC-Q200","Remote Control","Surface Mount","6-SMD, No Lead","0.039"" (1.00mm)","0.118"" L x 0.118"" W (3.00mm x 3.00mm)"
-,-,B39921B2671P810TR-ND,B39921B2671P810,Qualcomm (RF360 - A Qualcomm & TDK Joint Venture),CSSP3 GT,0,0,"0.83083","0","5000","Tape & Reel (TR)","B2672","Active","915MHz","26MHz","1.1dB","-","-","Surface Mount","5-SMD, No Lead","-","0.043"" L x 0.035"" W (1.10mm x 0.90mm)"
-,-,B39921B2671P810CT-ND,B39921B2671P810,Qualcomm (RF360 - A Qualcomm & TDK Joint Venture),CSSP3 GT,4947,0,"1.98000","0","1","Cut Tape (CT)","B2672","Active","915MHz","26MHz","1.1dB","-","-","Surface Mount","5-SMD, No Lead","-","0.043"" L x 0.035"" W (1.10mm x 0.90mm)"
-,-,B39921B2671P810DKR-ND,B39921B2671P810,Qualcomm (RF360 - A Qualcomm & TDK Joint Venture),CSSP3 GT,4947,0,"Digi-Reel","0","1","Digi-Reel®","B2672","Active","915MHz","26MHz","1.1dB","-","-","Surface Mount","5-SMD, No Lead","-","0.043"" L x 0.035"" W (1.10mm x 0.90mm)"
https://en.rf360jv.com/inf/40/ds/ae/B4310.pdf,//media.digikey.com/Renders/Epcos%20Renders/B7839%20Series.jpg,B39162B4310P810TR-ND,B39162B4310P810,Qualcomm (RF360 - A Qualcomm & TDK Joint Venture),FILTER SAW 1.589GHZ 5SMD,0,0,"0.83083","0","5000","Tape & Reel (TR)","-","Active","1.589GHz","34.37MHz","1.5dB","AEC-Q200","GPS","Surface Mount","5-SMD, No Lead","0.016"" (0.40mm)","0.055"" L x 0.043"" W (1.40mm x 1.10mm)"
https://en.rf360jv.com/inf/40/ds/ae/B4310.pdf,//media.digikey.com/Renders/Epcos%20Renders/B7839%20Series.jpg,B39162B4310P810CT-ND,B39162B4310P810,Qualcomm (RF360 - A Qualcomm & TDK Joint Venture),FILTER SAW 1588.655MHZ SMD,4497,0,"1.98000","0","1","Cut Tape (CT)","-","Active","1.589GHz","34.37MHz","1.5dB","AEC-Q200","GPS","Surface Mount","5-SMD, No Lead","0.016"" (0.40mm)","0.055"" L x 0.043"" W (1.40mm x 1.10mm)"
https://en.rf360jv.com/inf/40/ds/ae/B4310.pdf,//media.digikey.com/Renders/Epcos%20Renders/B7839%20Series.jpg,B39162B4310P810DKR-ND,B39162B4310P810,Qualcomm (RF360 - A Qualcomm & TDK Joint Venture),FILTER SAW 1588.655MHZ SMD,4497,0,"Digi-Reel","0","1","Digi-Reel®","-","Active","1.589GHz","34.37MHz","1.5dB","AEC-Q200","GPS","Surface Mount","5-SMD, No Lead","0.016"" (0.40mm)","0.055"" L x 0.043"" W (1.40mm x 1.10mm)"
https://en.rf360jv.com/inf/40/ds/ae/B4347.pdf,-,B39242B4347P810TR-ND,B39242B4347P810,Qualcomm (RF360 - A Qualcomm & TDK Joint Venture),CSSP3 CU AE,0,0,"0.83083","0","5000","Tape & Reel (TR)","B4347","Active","2.442GHz","83.5MHz","1.8dB","AEC-Q200","Bluetooth, WLAN","Surface Mount","5-SMD, No Lead","0.018"" (0.45mm)","0.055"" L x 0.043"" W (1.40mm x 1.10mm)"
https://en.rf360jv.com/inf/40/ds/ae/B4347.pdf,-,B39242B4347P810CT-ND,B39242B4347P810,Qualcomm (RF360 - A Qualcomm & TDK Joint Venture),CSSP3 CU AE,3960,0,"1.98000","0","1","Cut Tape (CT)","B4347","Active","2.442GHz","83.5MHz","1.8dB","AEC-Q200","Bluetooth, WLAN","Surface Mount","5-SMD, No Lead","0.018"" (0.45mm)","0.055"" L x 0.043"" W (1.40mm x 1.10mm)"
