Datasheets,Image,Digi-Key Part Number,Manufacturer Part Number,Manufacturer,Description,Quantity Available,Factory Stock,Unit Price (USD),@ qty,Minimum Quantity,"Series","Part Status","Type","Function","Motor Type","Voltage - Rated","RPM","Torque - Rated (oz-in / mNm)","Power - Rated","Encoder Type","Size / Dimension","Diameter - Shaft","Length - Shaft and Bearing","Mounting Hole Spacing","Termination Style","Features","Gear Reduction Ratio","Torque - Max Momentary (oz-in / mNm)","Operating Temperature"
https://industrial.panasonic.com/content/data/MT/PDF/catalog/en/gr/shin-G_ctlg_e_201604.pdf,//media.digikey.com/Photos/Panasonic%20Photos/M91X40G4DGA.jpg,1110-4034-ND,M91X40G4DGA,Panasonic Industrial Automation Sales,MOTOR AC INDUCT 90MM 40W 115VAC,6,0,"77.04000","0","1","-","Active","AC Motor","Standard","-","115VAC","1625 RPM","33.99 / 240","40W","-","Square - 3.540"" x 3.540"" (90.00mm x 90.00mm)","-","0.079"" (2.00mm)","4.094"" (104.00mm)","Connector","-","-","-","-10°C ~ 40°C"
http://www.portescap.com/sites/default/files/12g88_athlonix_specifications.pdf,//media.digikey.com/Photos/Portescap%20Danaher%20Motion%20US%20LLC%20Photos/MFG_12G88.jpg,403-1057-ND,12G88-213E.1001,Portescap,STANDARD MOTOR 10000 RPM 4.5VDC,9,0,"79.03000","0","1","12G88 Athlonix","Active","DC Motor","Standard","Brushed","4.5VDC","10000 RPM","0.9 / 6.3","2.5W","-","Round - 0.472"" Dia (12.00mm)","0.059"" (1.50mm)","0.276"" (7.00mm)","-","Solder Tab","-","-","-","-30°C ~ 85°C"
http://www.portescap.com/sites/default/files/17n78_specifications_0.pdf,//media.digikey.com/Photos/Portescap%20Danaher%20Motion%20US%20LLC%20Photos/MFG_17S78.jpg,403-1076-ND,17S78-209E.1,Portescap,STANDARD MOTOR 10000 RPM 12VDC,10,0,"82.00000","0","1","17S78","Active","DC Motor","Standard","Brushed","12VDC","10000 RPM","0.4 / 2.9","2.4W","-","Round - 0.669"" Dia (17.00mm)","0.059"" (1.50mm)","0.295"" (7.50mm)","0.394"" (10.00mm)","Solder Tab","-","-","-","-30°C ~ 85°C"
http://www.portescap.com/sites/default/files/17n78_specifications_0.pdf,//media.digikey.com/Photos/Portescap%20Danaher%20Motion%20US%20LLC%20Photos/MFG_17S78.jpg,403-1075-ND,17S78-208P.1,Portescap,STANDARD MOTOR 10000 RPM 6VDC,9,0,"82.00000","0","1","17S78","Active","DC Motor","Standard","Brushed","6VDC","10000 RPM","0.34 / 2.6","2.4W","-","Round - 0.669"" Dia (17.00mm)","0.059"" (1.50mm)","0.295"" (7.50mm)","0.394"" (10.00mm)","Solder Tab","-","-","-","-30°C ~ 85°C"
http://www.portescap.com/sites/default/files/17n78_specifications_0.pdf,//media.digikey.com/Photos/Portescap%20Danaher%20Motion%20US%20LLC%20Photos/MFG_17N78.jpg,403-1072-ND,17N78-208E.1,Portescap,STANDARD MOTOR 10000 RPM 18VDC,8,0,"82.00000","0","1","17N78","Active","DC Motor","Standard","Brushed","18VDC","10000 RPM","0.69 / 4.89","3.2W","-","Round - 0.669"" Dia (17.00mm)","0.059"" (1.50mm)","0.295"" (7.50mm)","0.394"" (10.00mm)","Solder Tab","-","-","-","-30°C ~ 85°C"
https://www.nidec-copal-electronics.com/e/catalog/dc-geared-motor/lc20g.pdf,//media.digikey.com/Photos/Copal%20Photos/Series_LC20G.jpg,563-2093-ND,LC20G-101 1/100,Nidec Copal Electronics,DC GEARED MOTOR 1/100 12VDC 0.98,15,0,"84.30000","0","1","LC20G","Active","DC Motor","Gearmotor","-","12VDC","60 RPM","2.08 / 14.7","-","-","Round - 0.787"" Dia (20.00mm)","0.118"" (3.00mm)","0.276"" (7.00mm)","0.205"" (5.20mm)","Screw Terminal","-","100","-","-"
https://www.nidec-copal-electronics.com/e/catalog/dc-geared-motor/lc20g.pdf,//media.digikey.com/Photos/Copal%20Photos/Series_LC20G.jpg,563-2094-ND,LC20G-101 1/150,Nidec Copal Electronics,DC GEARED MOTOR 1/150 12VDC 0.98,15,0,"84.30000","0","1","LC20G","Active","DC Motor","Gearmotor","-","12VDC","40 RPM","2.08 / 14.7","-","-","Round - 0.787"" Dia (20.00mm)","0.118"" (3.00mm)","0.276"" (7.00mm)","0.205"" (5.20mm)","Screw Terminal","-","150","-","-"
https://www.nidec-copal-electronics.com/e/catalog/dc-geared-motor/lc20g.pdf,//media.digikey.com/Photos/Copal%20Photos/Series_LC20G.jpg,563-2095-ND,LC20G-101 1/300,Nidec Copal Electronics,DC GEARED MOTOR 1/300 12VDC 0.98,15,0,"84.30000","0","1","LC20G","Active","DC Motor","Gearmotor","-","12VDC","20 RPM","3.47 / 24.5","-","-","Round - 0.787"" Dia (20.00mm)","0.118"" (3.00mm)","0.276"" (7.00mm)","0.205"" (5.20mm)","Screw Terminal","-","300","-","-"
https://www.nidec-copal-electronics.com/e/catalog/dc-geared-motor/lc20g.pdf,//media.digikey.com/Photos/Copal%20Photos/Series_LC20G.jpg,563-2096-ND,LC20G-101 1/500,Nidec Copal Electronics,DC GEARED MOTOR 1/500 12VDC 0.98,15,0,"84.30000","0","1","LC20G","Active","DC Motor","Gearmotor","-","12VDC","12 RPM","3.47 / 24.5","-","-","Round - 0.787"" Dia (20.00mm)","0.118"" (3.00mm)","0.276"" (7.00mm)","0.205"" (5.20mm)","Screw Terminal","-","500","-","-"
https://www.nidec-copal-electronics.com/e/catalog/dc-geared-motor/lc20g.pdf,//media.digikey.com/Photos/Copal%20Photos/Series_LC20G.jpg,563-2098-ND,LC20G-101 1/1500,Nidec Copal Electronics,DC GEARED MOTOR 1/1500 12VDC 0.9,15,0,"84.30000","0","1","LC20G","Active","DC Motor","Gearmotor","-","12VDC","4 RPM","3.47 / 24.5","-","-","Round - 0.787"" Dia (20.00mm)","0.118"" (3.00mm)","0.276"" (7.00mm)","0.205"" (5.20mm)","Screw Terminal","-","1500","-","-"
https://www.nidec-copal-electronics.com/e/catalog/dc-geared-motor/lc20g.pdf,//media.digikey.com/Photos/Copal%20Photos/Series_LC20G.jpg,563-2092-ND,LC20G-101 1/50,Nidec Copal Electronics,DC GEARED MOTOR 1/50 12VDC 0.98M,12,0,"84.30000","0","1","LC20G","Active","DC Motor","Gearmotor","-","12VDC","120 RPM","1.39 / 9.8","-","-","Round - 0.787"" Dia (20.00mm)","0.118"" (3.00mm)","0.276"" (7.00mm)","0.205"" (5.20mm)","Screw Terminal","-","50","-","-"
https://www.nidec-copal-electronics.com/e/catalog/dc-geared-motor/lc20g.pdf,//media.digikey.com/Photos/Copal%20Photos/Series_LC20G.jpg,563-2090-ND,LC20G-101 1/10,Nidec Copal Electronics,DC GEARED MOTOR 1/10 12VDC 0.98M,11,0,"84.30000","0","1","LC20G","Active","DC Motor","Gearmotor","-","12VDC","600 RPM","0.69 / 4.9","-","-","Round - 0.787"" Dia (20.00mm)","0.118"" (3.00mm)","0.276"" (7.00mm)","0.205"" (5.20mm)","Screw Terminal","-","10","-","-"
https://www.nidec-copal-electronics.com/e/catalog/dc-geared-motor/lc20g.pdf,//media.digikey.com/Photos/Copal%20Photos/Series_LC20G.jpg,563-2091-ND,LC20G-101 1/25,Nidec Copal Electronics,DC GEARED MOTOR 1/25 12VDC 0.98M,8,0,"84.30000","0","1","LC20G","Active","DC Motor","Gearmotor","-","12VDC","240 RPM","1.11 / 7.8","-","-","Round - 0.787"" Dia (20.00mm)","0.118"" (3.00mm)","0.276"" (7.00mm)","0.205"" (5.20mm)","Screw Terminal","-","25","-","-"
https://www.nidec-copal-electronics.com/e/catalog/dc-geared-motor/lc20g.pdf,//media.digikey.com/Photos/Copal%20Photos/Series_LC20G.jpg,563-2097-ND,LC20G-101 1/1000,Nidec Copal Electronics,DC GEARED MOTOR 1/1000 12VDC 0.9,6,0,"84.30000","0","1","LC20G","Active","DC Motor","Gearmotor","-","12VDC","6 RPM","3.47 / 24.5","-","-","Round - 0.787"" Dia (20.00mm)","0.118"" (3.00mm)","0.276"" (7.00mm)","0.205"" (5.20mm)","Screw Terminal","-","1000","-","-"
http://media.crouzet.com/datasheets/english/dc-motors-d-c-geared-motors-with-brushes-0-5-nm-ovoid-3-9-watts-3-9-w-Part%20number-82861021.pdf,//media.digikey.com/Photos/Crouzet%20Photos/MFG_82861xxx.jpg,966-1754-ND,82861021,Crouzet,GEARMOTOR 11 RPM 24VDC,29,0,"87.84000","0","1","82861","Active","DC Motor","Gearmotor","Brushed","24VDC","11 RPM","70.81 / 500","3.9W","-","Round - 1.268"" Dia (32.20mm)","0.157"" (4.00mm)","-","1.874"" (47.60mm)","Solder Tab","-","375","-","-"
http://media.crouzet.com/datasheets/english/dc-motors-d-c-geared-motors-with-brushes-0-5-nm-ovoid-3-9-watts-3-9-w-Part%20number-82861013.pdf,//media.digikey.com/Photos/Crouzet%20Photos/MFG_82861xxx.jpg,966-1749-ND,82861013,Crouzet,GEARMOTOR 8.6 RPM 12VDC,20,0,"87.84000","0","1","82861","Active","DC Motor","Gearmotor","Brushed","12VDC","8.6 RPM","70.81 / 500","3.9W","-","Round - 1.268"" Dia (32.20mm)","0.157"" (4.00mm)","-","1.874"" (47.60mm)","Solder Tab","-","500","-","-"
//media.digikey.com/pdf/Data%20Sheets/Portescap%20Danaher%20PDFs/1011170094S30.pdf,//media.digikey.com/Photos/Portescap%20Danaher%20Motion%20US%20LLC%20Photos/17N1R78213E1.jpg,403-1049-ND,17N1R78213E1,Portescap,STANDARD MOTOR 10000 RPM 7.5VDC,11,0,"89.48000","0","1","17N78","Active","DC Motor","Standard","Brushed","7.5VDC","10000 RPM","0.75 / 5.33","3.2W","-","Round - 0.669"" Dia (17.00mm)","0.059"" (1.50mm)","0.295"" (7.50mm)","0.394"" (10.00mm)","Solder Tab","-","-","-","-30°C ~ 85°C"
http://www.portescap.com/sites/default/files/17n78_specifications_0.pdf,//media.digikey.com/Photos/Portescap%20Danaher%20Motion%20US%20LLC%20Photos/17N78213E1.jpg,403-1046-ND,17N78213E1,Portescap,STANDARD MOTOR 10000 RPM 7.5VDC,7,0,"104.38000","0","1","17N78","Active","DC Motor","Standard","Brushed","7.5VDC","10000 RPM","0.75 / 5.33","3.2W","-","Round - 0.669"" Dia (17.00mm)","0.059"" (1.50mm)","0.295"" (7.50mm)","0.394"" (10.00mm)","Solder Tab","-","-","-","-30°C ~ 85°C"
http://www.portescap.com/sites/default/files/16n78_athlonix_specifications.pdf,//media.digikey.com/Photos/Portescap%20Danaher%20Motion%20US%20LLC%20Photos/16N78214E1001.jpg,403-1045-ND,16N78214E1001,Portescap,STANDARD MOTOR 10000 RPM 9VDC,8,0,"107.11000","0","1","16N78 Athlonix","Active","DC Motor","Standard","Brushed","9VDC","10000 RPM","0.94 / 6.6","5.2W","-","Round - 0.629"" Dia (16.00mm)","0.059"" (1.50mm)","0.295"" (7.50mm)","0.354"" (9.00mm)","Solder Tab","-","-","-","-30°C ~ 85°C"
http://www.portescap.com/sites/default/files/22n78_athlonix_specifications.pdf,//media.digikey.com/Photos/Portescap%20Danaher%20Motion%20US%20LLC%20Photos/22N78313P1001.jpg,403-1047-ND,22N78313P1001,Portescap,STANDARD MOTOR 10000 RPM 9VDC,13,0,"117.84000","0","1","22N78 Athlonix","Active","DC Motor","Standard","Brushed","9VDC","10000 RPM","2.05 / 14.5","12W","-","Round - 0.866"" Dia (22.00mm)","0.059"" (1.50mm)","0.295"" (7.50mm)","0.670"" (17.00mm)","Solder Tab","-","-","-","-30°C ~ 85°C"
-,//media.digikey.com/Photos/Crouzet%20Photos/8080500x.jpg,966-1725-ND,80805004,Crouzet,GEARMOTOR 4000 RPM 24VDC,4,0,"156.75000","0","1","80805","Active","DC Motor","Gearmotor","Brushed","24VDC","4000 RPM","-","-","-","-","0.315"" (8.00mm)","0.889"" (22.60mm)","2.205"" (56.00mm)","Wire Leads","-","-","-","-"
http://cdn.crouzet-motors.com/assets/library/Crouzet_brochure_Dcmind_brush_english.pdf,//media.digikey.com/Photos/Crouzet%20Photos/PH_89850_2.JPG,966-1692-ND,89850007,Crouzet,MOTOR DC 898500 12V 3800RPM,16,0,"179.69000","0","1","DCmind, 89850","Active","DC Motor","Standard","Brushed","12VDC","3000 RPM","15.58 / 110","35W","-","Round - 1.654"" Dia (42.00mm)","0.236"" (6.00mm)","0.984"" (25.00mm)","-","Wire Leads","-","-","-","-30°C ~ 70°C"
-,//media.digikey.com/Photos/Crouzet%20Photos/8080500x.jpg,966-1724-ND,80805001,Crouzet,GEARMOTOR 3000 RPM 24VDC,8,0,"209.92000","0","1","80805","Active","DC Motor","Gearmotor","Brushed","24VDC","3000 RPM","-","-","-","-","0.315"" (8.00mm)","0.889"" (22.60mm)","2.205"" (56.00mm)","Wire Leads","-","-","-","-"
-,//media.digikey.com/Photos/Crouzet%20Photos/PH_8981A1.JPG,966-1701-ND,8981A101,Crouzet,MOTOR DC 24V 4000RPM P42 RATIO 8,9,0,"292.20000","0","1","DCmind, 8981A","Active","DC Motor","Gearmotor","Brushed","24VDC","338.5 RPM","48.86 / 345","15W","-","-","0.315"" (8.00mm)","1.095"" (27.80mm)","1.260"" (32.00mm), 1.417"" (36.00mm)","Wire Leads","Key, Noise Filter","8.63","424.8 / 3000","-20°C ~ 70°C"
-,//media.digikey.com/Photos/Crouzet%20Photos/PH_8985A1.JPG,966-1710-ND,8985A101,Crouzet,MOTOR DC 24V 3800RPM P42 RATIO 8,5,0,"328.01000","0","1","DCmind, 8985A","Active","DC Motor","Gearmotor","Brushed","24VDC","347.5 RPM","107.6 / 760","35W","-","-","0.315"" (8.00mm)","1.095"" (27.80mm)","1.260"" (32.00mm), 1.417"" (36.00mm)","Wire Leads","Key, Noise Filter","8.63","424.8 / 3000","-20°C ~ 70°C"
-,//media.digikey.com/Photos/Crouzet%20Photos/PH_898310.JPG,966-1687-ND,89831004,Crouzet,MOTOR DC12V 3600RPM RAD10 RATIO5,3,0,"355.73000","0","1","DCmind, 89831","Active","DC Motor","Gearmotor","Brushed","12VDC","570 RPM","65.85 / 465","57W","-","-","0.394"" (10.00mm)","1.319"" (33.50mm)","-","Wire Leads","Key, Noise Filter","5","1416 / 10000","-20°C ~ 70°C"
-,//media.digikey.com/Photos/Crouzet%20Photos/PH_898910.JPG,966-1700-ND,89891008,Crouzet,MOTOR DC 24V 3800RPM RAD10 RATIO,19,0,"378.04000","0","1","DCmind, 89891","Active","DC Motor","Gearmotor","Brushed","24VDC","114.5 RPM","517.6 / 3655","104W","-","-","0.394"" (10.00mm)","1.319"" (33.50mm)","-","Wire Leads","Key, Noise Filter","30","1416 / 10000","-20°C ~ 70°C"
-,//media.digikey.com/Photos/Crouzet%20Photos/PH_898910.JPG,966-1698-ND,89891006,Crouzet,MOTOR DC 24V 3800RPM RAD10 RATIO,15,0,"378.04000","0","1","DCmind, 89891","Active","DC Motor","Gearmotor","Brushed","24VDC","68.5 RPM","698.2 / 4930","104W","-","-","0.394"" (10.00mm)","1.319"" (33.50mm)","-","Wire Leads","Key, Noise Filter","50","1416 / 10000","-20°C ~ 70°C"
-,//media.digikey.com/Photos/Crouzet%20Photos/PH_898910.JPG,966-1696-ND,89891004,Crouzet,MOTOR DC 24V 3800RPM RAD10 RATIO,10,0,"378.04000","0","1","DCmind, 89891","Active","DC Motor","Gearmotor","Brushed","24VDC","686 RPM","106.2 / 750","104W","-","-","0.394"" (10.00mm)","1.319"" (33.50mm)","-","Wire Leads","Key, Noise Filter","5","1416 / 10000","-20°C ~ 70°C"
http://cdn.crouzet-motors.com/assets/library/Crouzet_brochure_Dcmind_brush_english.pdf,//media.digikey.com/Photos/Crouzet%20Photos/PH_89810_2.JPG,966-1758-ND,89810908,Crouzet,MOTOR 898100 24V 4000 RPM ENCODE,2,0,"399.82000","0","1","DCmind, 89810","Active","DC Motor","Standard","Brushed","24VDC","2920 RPM","7.08 / 50","15W","Incremental","Round - 1.654"" Dia (42.00mm)","0.236"" (6.00mm)","0.984"" (25.00mm)","-","Wire Leads","-","-","-","-30°C ~ 70°C"
https://industrial.panasonic.com/content/data/MT/PDF/minas_e_ex_e.pdf,//media.digikey.com/Photos/Panasonic%20Photos/MUMA012P1T.jpg,1110-3778-ND,MUMA012P1T,Panasonic Industrial Automation Sales,SERVOMOTOR 3000 RPM 200VAC,3,0,"408.41000","0","1","MINAS E","Active","AC Motor","Servomotor","-","200VAC","3000 RPM","45.32 / 320","100W","Incremental","Square - 1.654"" x 1.654"" (42.00mm x 42.00mm)","0.315"" (8.00mm)","0.945"" (24.00mm)","1.890"" (48.00mm)","Cable with Connector","Brake, Key","-","134.5 / 950","0°C ~ 40°C"
https://industrial.panasonic.com/content/data/MT/PDF/minas_e_ex_e.pdf,//media.digikey.com/Photos/Panasonic%20Photos/MUMA5AZP1T.jpg,1110-3783-ND,MUMA5AZP1T,Panasonic Industrial Automation Sales,"SERVOMOTOR 3000 RPM 100, 200VAC",2,0,"408.41000","0","1","MINAS E","Active","AC Motor","Servomotor","-","100, 200VAC","3000 RPM","22.7 / 160","50W","Incremental","Square - 1.654"" x 1.654"" (42.00mm x 42.00mm)","0.315"" (8.00mm)","0.945"" (24.00mm)","1.890"" (48.00mm)","Cable with Connector","Brake, Key","-","67.97 / 480","0°C ~ 40°C"
http://cdn.crouzet-motors.com/assets/library/Crouzet_brochure_Dcmind_brush_english.pdf,//media.digikey.com/Photos/Crouzet%20Photos/PH_89850_2.JPG,966-1760-ND,89850908,Crouzet,MOTOR 898100 24V 4000 RPM ENCODE,6,0,"435.62000","0","1","DCmind, 89850","Active","DC Motor","Standard","Brushed","24VDC","3000 RPM","15.58 / 110","35W","Incremental","Round - 1.654"" Dia (42.00mm)","0.236"" (6.00mm)","0.984"" (25.00mm)","-","Wire Leads","-","-","-","-30°C ~ 70°C"
-,//media.digikey.com/Photos/Crouzet%20Photos/PH_8985A1.JPG,966-1712-ND,8985A103,Crouzet,MOTOR DC 24V 3800RPM P42 RATIO 3,12,0,"444.54000","0","1","DCmind, 8985A","Active","DC Motor","Gearmotor","Brushed","24VDC","10 RPM","3290 / 23230","35W","-","-","0.315"" (8.00mm)","1.095"" (27.80mm)","1.260"" (32.00mm), 1.417"" (36.00mm)","Wire Leads","Key, Noise Filter","301.68","2124 / 15000","-20°C ~ 70°C"
-,//media.digikey.com/Photos/Crouzet%20Photos/8989B1.JPG,966-1716-ND,8989B102,Crouzet,MOTOR DC 24V 3800RPM P52 RATIO 8,13,0,"446.61000","0","1","DCmind, 8989B","Active","DC Motor","Gearmotor","Brushed","24VDC","397.5 RPM","283.3 / 2000","104W","-","-","0.472"" (12.00mm)","0.984"" (25.00mm)","1.575"" (40.00mm)","Wire Leads","Key, Noise Filter","8.63","566.5 / 4000","-20°C ~ 70°C"
https://www3.panasonic.biz/ac/e_download/motor/fa-motor/ac-servo/catalog/minas-a5-2_ctlg_e_201504.pdf,//media.digikey.com/Photos/Panasonic%20Photos/MSME012G1A.jpg,1110-3728-ND,MSME012G1S,Panasonic Industrial Automation Sales,SERVOMOTOR 3000 RPM 200VAC,3,0,"469.30000","0","1","MINAS A5","Active","AC Motor","Servomotor","-","200VAC","3000 RPM","45.32 / 320","100W","Incremental","Square - 1.496"" x 1.496"" (38.00mm x 38.00mm)","0.315"" (8.00mm)","0.984"" (25.00mm)","1.772"" (45.00mm)","Connector","Key","-","134.5 / 950","0°C ~ 40°C"
https://www3.panasonic.biz/ac/e_download/motor/fa-motor/ac-servo/catalog/minas-a5-2_ctlg_e_201504.pdf,//media.digikey.com/Photos/Panasonic%20Photos/MSME022G1A.jpg,1110-3736-ND,MSME022G1A,Panasonic Industrial Automation Sales,SERVOMOTOR 3000 RPM 200VAC,3,0,"469.30000","0","1","MINAS A5","Active","AC Motor","Servomotor","-","200VAC","3000 RPM","90.63 / 640","200W","Incremental","Square - 2.362"" x 2.362"" (60.00mm x 60.00mm)","0.457"" (11.00mm)","1.181"" (30.00mm)","2.756"" (70.00mm)","Connector","-","-","270.5 / 1910","0°C ~ 40°C"
https://www3.panasonic.biz/ac/e_download/motor/fa-motor/ac-servo/catalog/minas-a5-2_ctlg_e_201504.pdf,//media.digikey.com/Photos/Panasonic%20Photos/MSME042G1S.jpg,1110-3738-ND,MSME022G1S,Panasonic Industrial Automation Sales,SERVOMOTOR 3000 RPM 200VAC,2,0,"469.30000","0","1","MINAS A5","Active","AC Motor","Servomotor","-","200VAC","3000 RPM","90.63 / 640","200W","Incremental","Square - 2.362"" x 2.362"" (60.00mm x 60.00mm)","0.457"" (11.00mm)","1.181"" (30.00mm)","2.756"" (70.00mm)","Connector","Key","-","270.5 / 1910","0°C ~ 40°C"
http://cdn.crouzet-motors.com/assets/library/Crouzet_brochure_Dcmind_brush_english.pdf,//media.digikey.com/photos/Crouzet%20Photos/89890911.jpg,966-1762-ND,89890911,Crouzet,MOTOR 898100 24V 4000 RPM ENCODE,21,0,"477.89000","0","1","DCmind, 89890","Active","DC Motor","Standard","Brushed","24VDC","3430 RPM","41.07 / 290","104W","Incremental","Round - 2.488"" Dia (63.20mm)","0.315"" (8.00mm)","0.984"" (25.00mm)","-","Wire Leads","-","-","-","-30°C ~ 70°C"
https://www3.panasonic.biz/ac/e_download/motor/fa-motor/ac-servo/catalog/minas-a5-2_ctlg_e_201504.pdf,//media.digikey.com/Photos/Panasonic%20Photos/MHMD041G1A.jpg,1110-3653-ND,MHMD022G1A,Panasonic Industrial Automation Sales,SERVOMOTOR 3000 RPM 200VAC,2,0,"506.35000","0","1","MINAS A5","Active","AC Motor","Servomotor","-","200VAC","3000 RPM","90.63 / 640","200W","Incremental","Square - 2.362"" x 2.362"" (60.00mm x 60.00mm)","0.457"" (11.00mm)","1.181"" (30.00mm)","2.756"" (70.00mm)","Wire Leads","-","-","270.5 / 1910","0°C ~ 40°C"
https://www3.panasonic.biz/ac/e_download/motor/fa-motor/ac-servo/catalog/minas-a5-2_ctlg_e_201504.pdf,//media.digikey.com/Photos/Panasonic%20Photos/MHMD021G1S.jpg,1110-3654-ND,MHMD022G1S,Panasonic Industrial Automation Sales,SERVOMOTOR 3000 RPM 200VAC,2,0,"506.35000","0","1","MINAS A5","Active","AC Motor","Servomotor","-","200VAC","3000 RPM","90.63 / 640","200W","Incremental","Square - 2.362"" x 2.362"" (60.00mm x 60.00mm)","0.457"" (11.00mm)","1.181"" (30.00mm)","2.756"" (70.00mm)","Wire Leads","Key","-","270.5 / 1910","0°C ~ 40°C"
http://cdn.crouzet-motors.com.s3.amazonaws.com/assets/library/Datasheets-and-3D/EN_TNi21_80280013.pdf,//media.digikey.com/Photos/Crouzet%20Photos/80140-TNI21.jpg,966-1661-ND,80280013,Crouzet,MOTOR DC 12-32VDC TNI21 PWM,5,0,"537.26000","0","1","DCmind, 80280, TNi21","Active","DC Motor","Standard","Brushless (BLDC)","12 ~ 32VDC","3000 RPM","69.4 / 490","170W","-","Square - 2.244"" x 2.244"" (57.00mm x 57.00mm)","0.315"" (8.00mm)","0.984"" (25.00mm)","-","Cable with Connector","Integrated Controller","-","141.6 / 1000","-30°C ~ 70°C"
https://www3.panasonic.biz/ac/e_download/motor/fa-motor/ac-servo/catalog/minas-a5-2_ctlg_e_201504.pdf,//media.digikey.com/Photos/Panasonic%20Photos/MHMD042G1C.jpg,1110-3665-ND,MHMD042G1C,Panasonic Industrial Automation Sales,SERVOMOTOR 3000 RPM 200VAC,7,0,"555.75000","0","1","MINAS A5","Active","AC Motor","Servomotor","-","200VAC","3000 RPM","184.1 / 1300","400W","Incremental","Square - 2.362"" x 2.362"" (60.00mm x 60.00mm)","0.551"" (14.00mm)","1.181"" (30.00mm)","2.756"" (70.00mm)","Wire Leads","Oil Seal","-","538.1 / 3800","0°C ~ 40°C"
https://www3.panasonic.biz/ac/e_download/motor/fa-motor/ac-servo/catalog/minas-a5-2_ctlg_e_201504.pdf,//media.digikey.com/Photos/Panasonic%20Photos/MHMD041G1A.jpg,1110-3658-ND,MHMD041G1A,Panasonic Industrial Automation Sales,SERVOMOTOR 3000 RPM 100VAC,2,0,"555.75000","0","1","MINAS A5","Active","AC Motor","Servomotor","-","100VAC","3000 RPM","184.1 / 1300","400W","Incremental","Square - 2.362"" x 2.362"" (60.00mm x 60.00mm)","0.551"" (14.00mm)","1.181"" (30.00mm)","2.756"" (70.00mm)","Wire Leads","-","-","538.1 / 3800","0°C ~ 40°C"
https://www3.panasonic.biz/ac/e_download/motor/fa-motor/ac-servo/catalog/minas-a5-2_ctlg_e_201504.pdf,//media.digikey.com/Photos/Panasonic%20Photos/MSMD042P1S.jpg,1110-3659-ND,MHMD041G1S,Panasonic Industrial Automation Sales,SERVOMOTOR 3000 RPM 100VAC,2,0,"555.75000","0","1","MINAS A5","Active","AC Motor","Servomotor","-","100VAC","3000 RPM","184.1 / 1300","400W","Incremental","Square - 2.362"" x 2.362"" (60.00mm x 60.00mm)","0.551"" (14.00mm)","1.181"" (30.00mm)","2.756"" (70.00mm)","Wire Leads","Key","-","538.1 / 3800","0°C ~ 40°C"
https://www3.panasonic.biz/ac/e_download/motor/fa-motor/ac-servo/catalog/minas-a5-2_ctlg_e_201504.pdf,//media.digikey.com/Photos/Panasonic%20Photos/MSME012S1S.jpg,1110-3726-ND,MSME011S1A,Panasonic Industrial Automation Sales,SERVOMOTOR 3000 RPM 100VAC,2,0,"555.75000","0","1","MINAS A5","Active","AC Motor","Servomotor","-","100VAC","3000 RPM","45.32 / 320","100W","Absolute","Square - 1.496"" x 1.496"" (38.00mm x 38.00mm)","0.315"" (8.00mm)","0.984"" (25.00mm)","1.772"" (45.00mm)","Connector","-","-","134.5 / 950","0°C ~ 40°C"
https://www3.panasonic.biz/ac/e_download/motor/fa-motor/ac-servo/catalog/minas-a5-2_ctlg_e_201504.pdf,//media.digikey.com/Photos/Panasonic%20Photos/MSME012S1S.jpg,1110-3742-ND,MSME022S1S,Panasonic Industrial Automation Sales,SERVOMOTOR 3000 RPM 200VAC,2,0,"568.10000","0","1","MINAS A5","Active","AC Motor","Servomotor","-","200VAC","3000 RPM","90.63 / 640","200W","Absolute","Square - 2.362"" x 2.362"" (60.00mm x 60.00mm)","0.457"" (11.00mm)","1.181"" (30.00mm)","2.756"" (70.00mm)","Connector","Key","-","270.5 / 1910","0°C ~ 40°C"
https://www3.panasonic.biz/ac/e_download/motor/fa-motor/ac-servo/catalog/minas-a5-2_ctlg_e_201504.pdf,//media.digikey.com/Photos/Panasonic%20Photos/MSME012S1S.jpg,1110-3755-ND,MSME042S1S,Panasonic Industrial Automation Sales,SERVOMOTOR 3000 RPM 200VAC,4,0,"617.50000","0","1","MINAS A5","Active","AC Motor","Servomotor","-","200VAC","3000 RPM","184.1 / 1300","400W","Absolute","Square - 2.362"" x 2.362"" (60.00mm x 60.00mm)","0.551"" (14.00mm)","1.181"" (30.00mm)","2.756"" (70.00mm)","Connector","Key","-","538.1 / 3800","0°C ~ 40°C"
