Datasheets,Image,Digi-Key Part Number,Manufacturer Part Number,Manufacturer,Description,Quantity Available,Factory Stock,Unit Price (USD),@ qty,Minimum Quantity,"Series","Part Status","Type","Motor Type","Control / Drive Type","Number of Motors","Voltage - Load","Current - Output","Wattage - Load","Voltage - Supply","Interface","Mounting Type","Operating Temperature","Features","For Use With/Related Products"
http://www.deltaww.com/filecenter/Products/download/06/060101/Catalogue/DELTA_IA-MDS_MS300_C_EN_20180122_web.pdf,-,2039-VFD17AMS43ANSAA-ND,VFD17AMS43ANSAA,Delta Electronics/Industrial Automation,"VFD-MS300, 10HP 7.5KW 480V 17A H",0,0,"438.48000","0","1","MS300","Active","Module","AC Motor","Variable Frequency Drive (VFD)","4","-","17A","7500W","460VAC","USB, RS-485","Chassis Mount","-20°C ~ 60°C","-","MS300 Series"
http://www.deltaww.com/filecenter/Products/download/06/060101/Catalogue/DELTA_IA-MDS_CP2000_C_EN_20180321_web.pdf,-,2039-VFD015CP23A-21-ND,VFD015CP23A-21,Delta Electronics/Industrial Automation,"VFD-CP2000, 2HP 230V, 3PHASE INP",0,0,"447.30000","0","1","CP2000","Active","Module","AC Motor","Variable Frequency Drive (VFD)","1","-","7.5A","1500W","230VAC","CAN","Chassis Mount","-10°C ~ 50°C","-","CP2000 Series"
http://www.deltaww.com/filecenter/Products/download/06/060101/Catalogue/DELTA_IA-MDS_C2000_C_EN_20180131_web.pdf,-,2039-VFD022C53A-21-ND,VFD022C53A-21,Delta Electronics/Industrial Automation,"VFD-C2000, 2HP 690V, FOC & TRQ D",0,0,"454.86000","0","1","C2000","Active","Module","AC Motor","Variable Frequency Drive (VFD)","1","-","4.3A","2200W","575VAC","CAN","Chassis Mount","-10°C ~ 50°C","-","C2000 Series"
http://www.deltaww.com/filecenter/Products/download/06/060101/Catalogue/DELTA_IA-MDS_CP2000_C_EN_20180321_web.pdf,-,2039-VFD015CP4EB-21-ND,VFD015CP4EB-21,Delta Electronics/Industrial Automation,"VFD-CP2000, 2HP 460V, 3PHASE INP",0,0,"458.01000","0","1","CP2000","Active","Module","AC Motor","Variable Frequency Drive (VFD)","1","-","4.2A","1500W","460VAC","CAN","Chassis Mount","-10°C ~ 50°C","-","CP2000 Series"
http://www.deltaww.com/filecenter/Products/download/06/060201/Catalogue/DELTA_IA-ASDA_ASDA-B2_C_EN_20170317.pdf,-,2039-ASD-B2-0421-B-ND,ASD-B2-0421-B,Delta Electronics/Industrial Automation,"B2 SERVO DRIVE, 400W, 230V 1PH/3",0,0,"472.50000","0","1","ASDA-B2","Active","Module","Servo","Servo AC","1","-","2.6A","400W","220VAC","RS-232, RS-485","Chassis Mount","0°C ~ 55°C","-","ASDA-B2 Series"
http://www.deltaww.com/filecenter/Products/download/06/060101/Catalogue/DELTA_IA-MDS_C2000_C_EN_20180131_web.pdf,-,2039-VFD007C43A-ND,VFD007C43A,Delta Electronics/Industrial Automation,"VFD-C2000, 1HP 460V, FOC & TRQ D",0,0,"473.76000","0","1","C2000","Active","Module","AC Motor","Variable Frequency Drive (VFD)","1","-","3A","750W","460VAC","CAN","Chassis Mount","-10°C ~ 50°C","-","C2000 Series"
http://www.deltaww.com/filecenter/Products/download/06/060101/Catalogue/DELTA_IA-MDS_MS300_C_EN_20180122_web.pdf,-,2039-VFD33AMS23ANSAA-ND,VFD33AMS23ANSAA,Delta Electronics/Industrial Automation,"VFD-MS300, 10HP 7.5KW 230V 33A H",0,0,"475.65000","0","1","MS300","Active","Module","AC Motor","Variable Frequency Drive (VFD)","4","-","33A","7500W","230VAC","USB, RS-485","Chassis Mount","-20°C ~ 60°C","-","MS300 Series"
http://www.deltaww.com/filecenter/Products/download/06/060101/Catalogue/DELTA_IA-MDS_MS300_C_EN_20180122_web.pdf,-,2039-VFD17AMS43AFSAA-ND,VFD17AMS43AFSAA,Delta Electronics/Industrial Automation,"VFD-MS300, 10HP 7.5KW 480V 17A H",0,0,"477.54000","0","1","MS300","Active","Module","AC Motor","Variable Frequency Drive (VFD)","4","-","17A","7500W","460VAC","USB, RS-485","Chassis Mount","-20°C ~ 60°C","-","MS300 Series"
http://www.deltaww.com/filecenter/Products/download/06/060101/Catalogue/DELTA_IA-MDS_CP2000_C_EN_20180321_web.pdf,-,2039-VFD022CP4EB-21-ND,VFD022CP4EB-21,Delta Electronics/Industrial Automation,"VFD-CP2000, 3HP 460V, 3PHASE INP",0,0,"484.47000","0","1","CP2000","Active","Module","AC Motor","Variable Frequency Drive (VFD)","1","-","5.5A","2200W","460VAC","CAN","Chassis Mount","-10°C ~ 50°C","-","CP2000 Series"
http://www.deltaww.com/filecenter/Products/download/06/060101/Catalogue/DELTA_IA-MDS_CP2000_C_EN_20180321_web.pdf,-,2039-VFD022CP23A-21-ND,VFD022CP23A-21,Delta Electronics/Industrial Automation,"VFD-CP2000, 3HP 230V, 3PHASE INP",0,0,"490.14000","0","1","CP2000","Active","Module","AC Motor","Variable Frequency Drive (VFD)","1","-","10A","2200W","230VAC","CAN","Chassis Mount","-10°C ~ 50°C","-","CP2000 Series"
http://www.deltaww.com/filecenter/Products/download/06/060101/Catalogue/DELTA_IA-MDS_C2000_C_EN_20180131_web.pdf,-,2039-VFD015C43A-ND,VFD015C43A,Delta Electronics/Industrial Automation,"VFD-C2000, 2HP 460V, FOC & TRQ D",0,0,"507.78000","0","1","C2000","Active","Module","AC Motor","Variable Frequency Drive (VFD)","1","-","4A","1500W","460VAC","CAN","Chassis Mount","-10°C ~ 50°C","-","C2000 Series"
http://www.deltaww.com/filecenter/Products/download/06/060101/Catalogue/DELTA_IA-MDS_C2000_C_EN_20180131_web.pdf,-,2039-VFD015C23A-ND,VFD015C23A,Delta Electronics/Industrial Automation,"VFD-C2000, 2HP 230V, FOC & TRQ D",0,0,"510.93000","0","1","C2000","Active","Module","AC Motor","Variable Frequency Drive (VFD)","1","-","8A","1500W","230VAC","CAN","Chassis Mount","-10°C ~ 50°C","-","C2000 Series"
http://www.deltaww.com/filecenter/Products/download/06/060101/Catalogue/DELTA_IA-MDS_CP2000_C_EN_20180321_web.pdf,-,2039-VFD037CP23A-21-ND,VFD037CP23A-21,Delta Electronics/Industrial Automation,"VFD-CP2000, 5HP 230V, 3PHASE INP",0,0,"521.01000","0","1","CP2000","Active","Module","AC Motor","Variable Frequency Drive (VFD)","1","-","15A","3700W","230VAC","CAN","Chassis Mount","-10°C ~ 50°C","-","CP2000 Series"
http://www.deltaww.com/filecenter/Products/download/06/060101/Catalogue/DELTA_IA-MDS_VFD-E_C_EN_20180301_web.pdf,-,2039-VFD055E23A-ND,VFD055E23A,Delta Electronics/Industrial Automation,"VFD-E, 7.5HP 230V, MICRO VECTOR",0,0,"530.46000","0","1","VFD-E","Active","Module","AC Motor","Variable Frequency Drive (VFD)","1","-","25A","5500W","230VAC","RS-485","Chassis Mount, DIN Rail","-10°C ~ 50°C","-","VFD-E Series"
http://www.deltaww.com/filecenter/Products/download/06/060101/Catalogue/DELTA_IA-MDS_VFD-E_C_EN_20180301_web.pdf,-,2039-VFD055E43A-ND,VFD055E43A,Delta Electronics/Industrial Automation,"VFD-E, 7.5HP 460V, MICRO VECTOR",0,0,"536.13000","0","1","VFD-E","Active","Module","AC Motor","Variable Frequency Drive (VFD)","1","-","13A","5500W","460VAC","RS-485","Chassis Mount, DIN Rail","-10°C ~ 50°C","-","VFD-E Series"
http://www.deltaww.com/filecenter/Products/download/06/060101/Catalogue/DELTA_IA-MDS_CP2000_C_EN_20180321_web.pdf,-,2039-VFD037CP4EB-21-ND,VFD037CP4EB-21,Delta Electronics/Industrial Automation,"VFD-CP2000, 5HP 460V, 3PHASE INP",0,0,"536.76000","0","1","CP2000","Active","Module","AC Motor","Variable Frequency Drive (VFD)","1","-","8.5A","3700W","460VAC","CAN","Chassis Mount","-10°C ~ 50°C","-","CP2000 Series"
http://www.deltaww.com/filecenter/Products/download/06/060101/Catalogue/DELTA_IA-MDS_C2000_C_EN_20180131_web.pdf,-,2039-VFD022C23A-ND,VFD022C23A,Delta Electronics/Industrial Automation,"VFD-C2000, 3HP 230V, FOC & TRQ D",0,0,"542.43000","0","1","C2000","Active","Module","AC Motor","Variable Frequency Drive (VFD)","1","-","11A","2200W","230VAC","CAN","Chassis Mount","-10°C ~ 50°C","-","C2000 Series"
http://www.deltaww.com/filecenter/Products/download/06/060101/Catalogue/DELTA_IA-MDS_C2000_C_EN_20180131_web.pdf,-,2039-VFD037C53A-21-ND,VFD037C53A-21,Delta Electronics/Industrial Automation,"VFD-C2000, 3HP 690V, FOC & TRQ D",0,0,"556.92000","0","1","C2000","Active","Module","AC Motor","Variable Frequency Drive (VFD)","1","-","6.7A","3700W","575VAC","CAN","Chassis Mount","-10°C ~ 50°C","-","C2000 Series"
http://www.ia.omron.com/data_pdf/cat/mx2-v1_i920-e1_14_7_csm1010813.pdf,//media.digikey.com/photos/Omron%20Elect%20Photos/3G3MX2-A4004-V1.jpg,Z7881-ND,3G3MX2-A4004-V1,Omron Automation and Safety,VARI FREQ DRIVE 1.8A 480V LOAD,1,23,"574.98000","0","1","MX2","Active","Module","AC Motor","Variable Frequency Drive (VFD)","1","480V","1.8A","400W","380 ~ 480VAC","-","Chassis Mount","-10°C ~ 50°C","-","-"
http://www.deltaww.com/filecenter/Products/download/06/060201/Catalogue/DELTA_IA-ASDA_ASDA-B2_C_EN_20170317.pdf,-,2039-ASD-B2-0721-B-ND,ASD-B2-0721-B,Delta Electronics/Industrial Automation,"B2 SERVO DRIVE, 750W, 230V 1PH/3",0,0,"579.60000","0","1","ASDA-B2","Active","Module","Servo","Servo AC","1","-","5.1A","750W","220VAC","RS-232, RS-485","Chassis Mount","0°C ~ 55°C","-","ASDA-B2 Series"
http://www.deltaww.com/filecenter/Products/download/06/060101/Catalogue/DELTA_IA-MDS_MS300_C_EN_20180122_web.pdf,-,2039-VFD25AMS43ANSAA-ND,VFD25AMS43ANSAA,Delta Electronics/Industrial Automation,"VFD-MS300, 15HP 11KW 480V 25A HD",0,0,"585.27000","0","1","MS300","Active","Module","AC Motor","Variable Frequency Drive (VFD)","4","-","25A","11000W","460VAC","USB, RS-485","Chassis Mount","-20°C ~ 60°C","-","MS300 Series"
https://industrial.panasonic.com/content/data/MT/PDF/catalog/en/acs/minas-a5-2_ctlg_e_201504.pdf,-,1110-4269-ND,MADKT1505E,Panasonic Industrial Automation Sales,SERVO DRIVER 10A 240V LOAD,1,0,"590.00000","0","1","MINAS A5IIE","Active","Module","Servo","Servo AC","1","240V","10A","200W","200 ~ 240VAC","RS-232, RS-485, USB","Chassis Mount","0°C ~ 55°C","-","MINAS A5 Series"
http://www.deltaww.com/filecenter/Products/download/06/060101/Catalogue/DELTA_IA-MDS_MS300_C_EN_20180122_web.pdf,-,2039-VFD49AMS23ANSAA-ND,VFD49AMS23ANSAA,Delta Electronics/Industrial Automation,"VFD-MS300, 15HP 11KW 230V 49A HD",0,0,"592.83000","0","1","MS300","Active","Module","AC Motor","Variable Frequency Drive (VFD)","4","-","49A","11000W","230VAC","USB, RS-485","Chassis Mount","-20°C ~ 60°C","-","MS300 Series"
https://downloads.omron.eu/IAB/Products/Motion%20and%20Drives/Frequency%20Inverters/General%20Purpose/V1000/KPP_V1000/KPP_V1000_EN_INT02_0607.pdf,-,Z10120-ND,VZAB0P4BAA,Omron Automation and Safety,VARI FREQ DRIVE 3.5A 240V LOAD,1,0,"599.40000","0","1","V1000","Active","Module","AC Motor","Variable Frequency Drive (VFD)","1","240V","3.5A","400W","200 ~ 240VAC","-","Chassis Mount","-","-","-"
http://www.deltaww.com/filecenter/Products/download/06/060101/Catalogue/DELTA_IA-MDS_CP2000_C_EN_20180321_web.pdf,-,2039-VFD055CP23A-21-ND,VFD055CP23A-21,Delta Electronics/Industrial Automation,"VFD-CP2000, 7.5HP 230V, 3PHASE I",0,0,"615.51000","0","1","CP2000","Active","Module","AC Motor","Variable Frequency Drive (VFD)","1","-","21A","5500W","230VAC","CAN","Chassis Mount","-10°C ~ 50°C","-","CP2000 Series"
http://www.ia.omron.com/data_pdf/cat/mx2-v1_i920-e1_14_7_csm1010813.pdf,//media.digikey.com/Photos/Omron%20Auto/3G3MX2-A2022-V1.JPG,Z7880-ND,3G3MX2-A2022-V1,Omron Automation and Safety,VARI FREQ DRIVE 11A 240V LOAD,1,29,"616.42000","0","1","MX2","Active","Module","AC Motor","Variable Frequency Drive (VFD)","1","240V","11A","2.2kW","200 ~ 240VAC","-","Chassis Mount","-10°C ~ 50°C","-","-"
https://www3.panasonic.biz/ac/e_download/motor/fa-motor/ac-servo/catalog/minas-a6_ctlg_e.pdf,-,1110-4197-ND,MADLN05SE,Panasonic Industrial Automation Sales,SERVO DRIVE A6N 200V 50W,1,0,"620.00000","0","1","MINAS A6","Active","Module","Servo","Servo AC","1","200V","6A","100W","200VAC","RS-232, RS-485, USB","Chassis Mount","0°C ~ 55°C","-","MINAS A6 Series"
http://www.deltaww.com/filecenter/Products/download/06/060101/Catalogue/DELTA_IA-MDS_VFD-E_C_EN_20180301_web.pdf,-,2039-VFD075E43A-ND,VFD075E43A,Delta Electronics/Industrial Automation,"VFD-E, 10HP 460V, MICRO VECTOR D",0,0,"623.07000","0","1","VFD-E","Active","Module","AC Motor","Variable Frequency Drive (VFD)","1","-","18A","7500W","460VAC","RS-485","Chassis Mount, DIN Rail","-10°C ~ 50°C","-","VFD-E Series"
http://www.deltaww.com/filecenter/Products/download/06/060101/Catalogue/DELTA_IA-MDS_VFD-E_C_EN_20180301_web.pdf,-,2039-VFD075E23A-ND,VFD075E23A,Delta Electronics/Industrial Automation,"VFD-E, 10HP 230V, MICRO VECTOR D",0,0,"630.00000","0","1","VFD-E","Active","Module","AC Motor","Variable Frequency Drive (VFD)","1","-","33A","7500W","230VAC","RS-485","Chassis Mount, DIN Rail","-10°C ~ 50°C","-","VFD-E Series"
http://www.deltaww.com/filecenter/Products/download/06/060101/Catalogue/DELTA_IA-MDS_C2000_C_EN_20180131_web.pdf,-,2039-VFD037C23A-ND,VFD037C23A,Delta Electronics/Industrial Automation,"VFD-C2000, 5HP 230V, FOC & TRQ D",0,0,"636.93000","0","1","C2000","Active","Module","AC Motor","Variable Frequency Drive (VFD)","1","-","17A","3700W","230VAC","CAN","Chassis Mount","-10°C ~ 50°C","-","C2000 Series"
http://www.deltaww.com/filecenter/Products/download/06/060101/Catalogue/DELTA_IA-MDS_MS300_C_EN_20180122_web.pdf,-,2039-VFD25AMS43AFSAA-ND,VFD25AMS43AFSAA,Delta Electronics/Industrial Automation,"VFD-MS300, 15HP 11KW 480V 25A HD",0,0,"636.93000","0","1","MS300","Active","Module","AC Motor","Variable Frequency Drive (VFD)","4","-","25A","11000W","460VAC","USB, RS-485","Chassis Mount","-20°C ~ 60°C","-","MS300 Series"
http://www.deltaww.com/filecenter/Products/download/06/060101/Catalogue/DELTA_IA-MDS_C2000_C_EN_20180131_web.pdf,-,2039-VFD055C53A-21-ND,VFD055C53A-21,Delta Electronics/Industrial Automation,"VFD-C2000, 5HP 690V, FOC & TRQ D",0,0,"643.39000","0","1","C2000","Active","Module","AC Motor","Variable Frequency Drive (VFD)","1","-","9.9A","5500W","575VAC","CAN","Chassis Mount","-10°C ~ 50°C","-","C2000 Series"
http://www.deltaww.com/filecenter/Products/download/06/060101/Catalogue/DELTA_IA-MDS_C2000_C_EN_20180131_web.pdf,-,2039-VFD037C43A-ND,VFD037C43A,Delta Electronics/Industrial Automation,"VFD-C2000, 5HP 460V, FOC & TRQ D",0,0,"652.68000","0","1","C2000","Active","Module","AC Motor","Variable Frequency Drive (VFD)","1","-","9A","4000W","460VAC","CAN","Chassis Mount","-10°C ~ 50°C","-","C2000 Series"
http://www.deltaww.com/filecenter/Products/download/06/060101/Catalogue/DELTA_IA-MDS_CP2000_C_EN_20180321_web.pdf,-,2039-VFD055CP4EB-21-ND,VFD055CP4EB-21,Delta Electronics/Industrial Automation,"VFD-CP2000, 7.5HP 460V, 3PHASE I",0,0,"669.69000","0","1","CP2000","Active","Module","AC Motor","Variable Frequency Drive (VFD)","1","-","13A","5500W","460VAC","CAN","Chassis Mount","-10°C ~ 50°C","-","CP2000 Series"
http://www.omron.com.au/data_pdf/cat/r88m-g_r7d-bp_i813-e1_9_7_csm2685.pdf,-,Z9936-ND,R7D-BP01H,Omron Automation and Safety,SERVO DRIVER 1A 200V LOAD,1,1,"683.76000","0","1","Smartstep 2","Active","Module","Servo","Servo AC","1","200V","1A","100W","200VAC","Serial","Chassis Mount","0°C ~ 55°C","-","OMNUC G Series"
http://www.omron.com.au/data_pdf/cat/r88m-g_r7d-bp_i813-e1_9_7_csm2685.pdf,//media.digikey.com/Photos/Omron%20Auto/R7D-BP02H.jpg,Z9937-ND,R7D-BP02H,Omron Automation and Safety,SERVO DRIVER 1.6A 200V LOAD,1,23,"683.76000","0","1","Smartstep 2","Active","Module","Servo","Servo AC","1","200V","1.6A","200W","200VAC","Serial","Chassis Mount","0°C ~ 55°C","-","OMNUC G Series"
http://www.deltaww.com/filecenter/Products/download/06/060101/Catalogue/DELTA_IA-MDS_CP2000_C_EN_20180321_web.pdf,-,2039-VFD075CP23A-21-ND,VFD075CP23A-21,Delta Electronics/Industrial Automation,"VFD-CP2000, 10HP 230V, 3PHASE IN",0,0,"696.78000","0","1","CP2000","Active","Module","AC Motor","Variable Frequency Drive (VFD)","1","-","31A","7500W","230VAC","CAN","Chassis Mount","-10°C ~ 50°C","-","CP2000 Series"
http://www.deltaww.com/filecenter/Products/download/06/060101/Catalogue/DELTA_IA-MDS_MS300_C_EN_20180122_web.pdf,-,2039-VFD32AMS43ANSAA-ND,VFD32AMS43ANSAA,Delta Electronics/Industrial Automation,"VFD-MS300, 20HP 15KW 480V 32A HD",0,0,"704.97000","0","1","MS300","Active","Module","AC Motor","Variable Frequency Drive (VFD)","4","-","32A","15000W","460VAC","USB, RS-485","Chassis Mount","-20°C ~ 60°C","-","MS300 Series"
http://www.deltaww.com/filecenter/Products/download/06/060201/Catalogue/DELTA_IA-ASDA_ASDA-A2_C_EN_20180302.pdf,-,2039-ASD-A2-0421-E-ND,ASD-A2-0421-E,Delta Electronics/Industrial Automation,"A2 SERVO DRIVE, 400W, 230V 1PH/3",0,0,"705.60000","0","1","ASDA-A2","Active","Module","Servo","Servo AC","1","-","2.6A","400W","220VAC","EtherCAT","Chassis Mount","0°C ~ 55°C","-","ASDA-A2 Series"
http://www.deltaww.com/filecenter/Products/download/06/060201/Catalogue/DELTA_IA-ASDA_ASDA-A2_C_EN_20180302.pdf,-,2039-ASD-A2-0421-M-ND,ASD-A2-0421-M,Delta Electronics/Industrial Automation,"A2 SERVO DRIVE, 400W, 230V 1PH/3",0,0,"705.60000","0","1","ASDA-A2","Active","Module","Servo","Servo AC","1","-","2.6A","400W","220VAC","CAN, RS-485","Chassis Mount","0°C ~ 55°C","-","ASDA-A2 Series"
http://www.deltaww.com/filecenter/Products/download/06/060101/Catalogue/DELTA_IA-MDS_C2000_C_EN_20180131_web.pdf,-,2039-VFD055C43A-ND,VFD055C43A,Delta Electronics/Industrial Automation,"VFD-C2000, 7.5HP 460V, FOC & TRQ",0,0,"715.68000","0","1","C2000","Active","Module","AC Motor","Variable Frequency Drive (VFD)","1","-","12A","5500W","460VAC","CAN","Chassis Mount","-10°C ~ 50°C","-","C2000 Series"
http://www.deltaww.com/filecenter/Products/download/06/060101/Catalogue/DELTA_IA-MDS_C2000_C_EN_20180131_web.pdf,-,2039-VFD055C23A-ND,VFD055C23A,Delta Electronics/Industrial Automation,"VFD-C2000, 7.5HP 230V, FOC & TRQ",0,0,"726.39000","0","1","C2000","Active","Module","AC Motor","Variable Frequency Drive (VFD)","1","-","25A","5500W","230VAC","CAN","Chassis Mount","-10°C ~ 50°C","-","C2000 Series"
http://www.deltaww.com/filecenter/Products/download/06/060101/Catalogue/DELTA_IA-MDS_CP2000_C_EN_20180321_web.pdf,-,2039-VFD075CP4EB-21-ND,VFD075CP4EB-21,Delta Electronics/Industrial Automation,"VFD-CP2000, 10HP 460V, 3PHASE IN",0,0,"726.39000","0","1","CP2000","Active","Module","AC Motor","Variable Frequency Drive (VFD)","1","-","18A","7500W","460VAC","CAN","Chassis Mount","-10°C ~ 50°C","-","CP2000 Series"
http://www.deltaww.com/filecenter/Products/download/06/060101/Catalogue/DELTA_IA-MDS_MS300_C_EN_20180122_web.pdf,-,2039-VFD32AMS43AFSAA-ND,VFD32AMS43AFSAA,Delta Electronics/Industrial Automation,"VFD-MS300, 20HP 15KW 480V 32A HD",0,0,"756.63000","0","1","MS300","Active","Module","AC Motor","Variable Frequency Drive (VFD)","4","-","32A","15000W","460VAC","USB, RS-485","Chassis Mount","-20°C ~ 60°C","-","MS300 Series"
-,-,1110-4232-ND,MADLT15BF,Panasonic Industrial Automation Sales,SERVO DRIVE A6 ETHERCAT A FRAME,0,0,"760.00000","0","1","MINAS A6B","Active","Module","Servo","Servo AC","1","100V","8A","200W","200 ~ 240VAC","RS-232, RS-485","Chassis Mount","0°C ~ 55°C","-","MINAS A4 Series"
http://www.deltaww.com/filecenter/Products/download/06/060201/Catalogue/DELTA_IA-ASDA_ASDA-A2_C_EN_20180302.pdf,-,2039-ASD-A2-0721-M-ND,ASD-A2-0721-M,Delta Electronics/Industrial Automation,"A2 SERVO DRIVE, 750W, 230V 1PH/3",0,0,"768.60000","0","1","ASDA-A2","Active","Module","Servo","Servo AC","1","-","5.1A","750W","220VAC","CAN, RS-485","Chassis Mount","0°C ~ 55°C","-","ASDA-A2 Series"
https://www3.panasonic.biz/ac/e_download/motor/fa-motor/ac-servo/catalog/minas-a5-2_ctlg_e_201504.pdf,-,1110-4396-ND,MADHT1107NA1,Panasonic Industrial Automation Sales,SERVO DRIVER 10A 120V LOAD,0,0,"770.00000","0","1","MINAS A5N","Active","Module","Servo","Servo AC","1","120V","10A","200W","100 ~ 120VAC","RS-232, RS-485, USB","Chassis Mount","0°C ~ 55°C","-","MINAS A5 Series"
http://www.deltaww.com/filecenter/Products/download/06/060101/Catalogue/DELTA_IA-MDS_C2000_C_EN_20180131_web.pdf,-,2039-VFD075C43A-ND,VFD075C43A,Delta Electronics/Industrial Automation,"VFD-C2000, 10HP 460V, FOC & TRQ",0,0,"773.64000","0","1","C2000","Active","Module","AC Motor","Variable Frequency Drive (VFD)","1","-","18A","7500W","460VAC","CAN","Chassis Mount","-10°C ~ 50°C","-","C2000 Series"
http://www.deltaww.com/filecenter/Products/download/06/060101/Catalogue/DELTA_IA-MDS_C2000_C_EN_20180131_web.pdf,-,2039-VFD075C23A-ND,VFD075C23A,Delta Electronics/Industrial Automation,"VFD-C2000, 10HP 230V, FOC & TRQ",0,0,"774.27000","0","1","C2000","Active","Module","AC Motor","Variable Frequency Drive (VFD)","1","-","33A","7500W","230VAC","CAN","Chassis Mount","-10°C ~ 50°C","-","C2000 Series"
https://www3.panasonic.biz/ac/e_download/motor/fa-motor/ac-servo/catalog/minas-a5-2_ctlg_e_201504.pdf,-,1110-4271-ND,MBDHT2110NA1,Panasonic Industrial Automation Sales,SERVO DRIVER 15A 120V LOAD,0,0,"780.00000","0","1","MINAS A5N","Active","Module","Servo","Servo AC","1","120V","15A","400W","100 ~ 120VAC","RS-232, RS-485, USB","Chassis Mount","0°C ~ 55°C","-","MINAS A5 Series"
http://www.deltaww.com/filecenter/Products/download/06/060101/Catalogue/DELTA_IA-MDS_C2000_C_EN_20180131_web.pdf,-,2039-VFD075C53A-21-ND,VFD075C53A-21,Delta Electronics/Industrial Automation,"VFD-C2000, 7.5HP 690V, FOC & TRQ",0,0,"783.72000","0","1","C2000","Active","Module","AC Motor","Variable Frequency Drive (VFD)","1","-","12.1A","7500W","575VAC","CAN","Chassis Mount","-10°C ~ 50°C","-","C2000 Series"
http://www.omron.com.au/data_pdf/cat/r88m-g_r7d-bp_i813-e1_9_7_csm2685.pdf,//media.digikey.com/Photos/Omron%20Auto/R7D-BP02L.jpg,Z12657-ND,R7D-BP02L,Omron Automation and Safety,SERVO DRIVER 2.5A 100V LOAD,1,42,"794.64000","0","1","Smartstep 2","Active","Module","Servo","Servo AC","1","100V","2.5A","200W","100VAC","Serial","Chassis Mount","0°C ~ 55°C","-","OMNUC G Series"
http://www.omron.com.au/data_pdf/cat/r88m-g_r7d-bp_i813-e1_9_7_csm2685.pdf,//media.digikey.com/Photos/Omron%20Auto/R7D-BP04H.jpg,Z9939-ND,R7D-BP04H,Omron Automation and Safety,SERVO DRIVER 2.5A 200V LOAD,1,15,"794.64000","0","1","Smartstep 2","Active","Module","Servo","Servo AC","1","200V","2.5A","400W","200VAC","Serial","Chassis Mount","0°C ~ 55°C","-","OMNUC G Series"
http://www.deltaww.com/filecenter/Products/download/06/060201/Catalogue/DELTA_IA-ASDA_ASDA-B2_C_EN_20170317.pdf,-,2039-ASD-B2-1521-B-ND,ASD-B2-1521-B,Delta Electronics/Industrial Automation,"B2 SERVO DRIVE, 1.5KW, 230V 1PH/",0,0,"819.00000","0","1","ASDA-B2","Active","Module","Servo","Servo AC","1","-","8.3A","1500W","220VAC","RS-232, RS-485","Chassis Mount","0°C ~ 55°C","-","ASDA-B2 Series"
