Datasheets,Image,Digi-Key Part Number,Manufacturer Part Number,Manufacturer,Description,Quantity Available,Factory Stock,Unit Price (USD),@ qty,Minimum Quantity,"Packaging","Series","Part Status","Technology","Type","Isolated Power","Number of Channels","Inputs - Side 1/Side 2","Channel Type","Voltage - Isolation","Common Mode Transient Immunity (Min)","Data Rate","Propagation Delay tpLH / tpHL (Max)","Pulse Width Distortion (Max)","Rise / Fall Time (Typ)","Voltage - Supply","Operating Temperature","Mounting Type","Package / Case","Supplier Device Package"
https://www.silabs.com/documents/public/data-sheets/si864x-datasheet.pdf,//media.digikey.com/Photos/Silicon%20Labs%20Photos/MFG_336;-16SOIC-7.5;-S;-16.jpg,336-3911-1-ND,SI8641BD-B-ISR,Silicon Labs,DGTL ISO 5KV 4CH GEN PURP 16SOIC,4130,0,"4.35000","0","1","Cut Tape (CT)","-","Active","Capacitive Coupling","General Purpose","No","4","3/1","Unidirectional","5000Vrms","35kV/µs","150Mbps","13ns, 13ns","4.5ns","2.5ns, 2.5ns","2.5V ~ 5.5V","-40°C ~ 125°C","Surface Mount","16-SOIC (0.295"", 7.50mm Width)","16-SOIC"
https://www.silabs.com/documents/public/data-sheets/si864x-datasheet.pdf,//media.digikey.com/Photos/Silicon%20Labs%20Photos/MFG_336;-16SOIC-7.5;-S;-16.jpg,336-3911-6-ND,SI8641BD-B-ISR,Silicon Labs,DGTL ISO 5KV 4CH GEN PURP 16SOIC,4130,0,"Digi-Reel","0","1","Digi-Reel®","-","Active","Capacitive Coupling","General Purpose","No","4","3/1","Unidirectional","5000Vrms","35kV/µs","150Mbps","13ns, 13ns","4.5ns","2.5ns, 2.5ns","2.5V ~ 5.5V","-40°C ~ 125°C","Surface Mount","16-SOIC (0.295"", 7.50mm Width)","16-SOIC"
https://www.silabs.com/documents/public/data-sheets/si864x-datasheet.pdf,//media.digikey.com/Photos/Silicon%20Labs%20Photos/MFG_336;-16SOIC-7.5;-S;-16.jpg,336-4143-2-ND,SI8641ED-B-ISR,Silicon Labs,DGTL ISO 5KV 4CH GEN PURP 16SOIC,1250,0,"3.09619","0","1250","Tape & Reel (TR)","-","Active","Capacitive Coupling","General Purpose","No","4","3/1","Unidirectional","5000Vrms","35kV/µs","150Mbps","13ns, 13ns","4.5ns","2.5ns, 2.5ns","2.5V ~ 5.5V","-40°C ~ 125°C","Surface Mount","16-SOIC (0.295"", 7.50mm Width)","16-SOIC"
https://www.silabs.com/documents/public/data-sheets/si864x-datasheet.pdf,//media.digikey.com/Photos/Silicon%20Labs%20Photos/MFG_336;-16SOIC-7.5;-S;-16.jpg,336-4143-1-ND,SI8641ED-B-ISR,Silicon Labs,DGTL ISO 5KV 4CH GEN PURP 16SOIC,1733,0,"3.59000","0","1","Cut Tape (CT)","-","Active","Capacitive Coupling","General Purpose","No","4","3/1","Unidirectional","5000Vrms","35kV/µs","150Mbps","13ns, 13ns","4.5ns","2.5ns, 2.5ns","2.5V ~ 5.5V","-40°C ~ 125°C","Surface Mount","16-SOIC (0.295"", 7.50mm Width)","16-SOIC"
https://www.silabs.com/documents/public/data-sheets/si864x-datasheet.pdf,//media.digikey.com/Photos/Silicon%20Labs%20Photos/MFG_336;-16SOIC-7.5;-S;-16.jpg,336-4143-6-ND,SI8641ED-B-ISR,Silicon Labs,DGTL ISO 5KV 4CH GEN PURP 16SOIC,1733,0,"Digi-Reel","0","1","Digi-Reel®","-","Active","Capacitive Coupling","General Purpose","No","4","3/1","Unidirectional","5000Vrms","35kV/µs","150Mbps","13ns, 13ns","4.5ns","2.5ns, 2.5ns","2.5V ~ 5.5V","-40°C ~ 125°C","Surface Mount","16-SOIC (0.295"", 7.50mm Width)","16-SOIC"
https://www.silabs.com/documents/public/data-sheets/si864x-datasheet.pdf,//media.digikey.com/Photos/Silicon%20Labs%20Photos/MFG_336;-16SOIC-7.5;-S;-16.jpg,336-4334-2-ND,SI8642BD-B-ISR,Silicon Labs,DGTL ISO 5KV 4CH GEN PURP 16SOIC,1250,0,"3.09619","0","1250","Tape & Reel (TR)","-","Active","Capacitive Coupling","General Purpose","No","4","2/2","Unidirectional","5000Vrms","35kV/µs","150Mbps","13ns, 13ns","4.5ns","2.5ns, 2.5ns","2.5V ~ 5.5V","-40°C ~ 125°C","Surface Mount","16-SOIC (0.295"", 7.50mm Width)","16-SOIC"
https://www.silabs.com/documents/public/data-sheets/si864x-datasheet.pdf,//media.digikey.com/Photos/Silicon%20Labs%20Photos/MFG_336;-16SOIC-7.5;-S;-16.jpg,336-4334-1-ND,SI8642BD-B-ISR,Silicon Labs,DGTL ISO 5KV 4CH GEN PURP 16SOIC,1918,0,"3.59000","0","1","Cut Tape (CT)","-","Active","Capacitive Coupling","General Purpose","No","4","2/2","Unidirectional","5000Vrms","35kV/µs","150Mbps","13ns, 13ns","4.5ns","2.5ns, 2.5ns","2.5V ~ 5.5V","-40°C ~ 125°C","Surface Mount","16-SOIC (0.295"", 7.50mm Width)","16-SOIC"
https://www.silabs.com/documents/public/data-sheets/si864x-datasheet.pdf,//media.digikey.com/Photos/Silicon%20Labs%20Photos/MFG_336;-16SOIC-7.5;-S;-16.jpg,336-4334-6-ND,SI8642BD-B-ISR,Silicon Labs,DGTL ISO 5KV 4CH GEN PURP 16SOIC,1918,0,"Digi-Reel","0","1","Digi-Reel®","-","Active","Capacitive Coupling","General Purpose","No","4","2/2","Unidirectional","5000Vrms","35kV/µs","150Mbps","13ns, 13ns","4.5ns","2.5ns, 2.5ns","2.5V ~ 5.5V","-40°C ~ 125°C","Surface Mount","16-SOIC (0.295"", 7.50mm Width)","16-SOIC"
https://www.silabs.com/documents/public/data-sheets/si864x-datasheet.pdf,//media.digikey.com/Photos/Silicon%20Labs%20Photos/MFG_336;-16SOIC-7.5;-S;-16.jpg,336-4782-2-ND,SI8640ED-B-ISR,Silicon Labs,DGTL ISO 5KV 4CH GEN PURP 16SOIC,1250,0,"3.09619","0","1250","Tape & Reel (TR)","-","Active","Capacitive Coupling","General Purpose","No","4","4/0","Unidirectional","5000Vrms","35kV/µs","150Mbps","13ns, 13ns","4.5ns","2.5ns, 2.5ns","2.5V ~ 5.5V","-40°C ~ 125°C","Surface Mount","16-SOIC (0.295"", 7.50mm Width)","16-SOIC"
https://www.silabs.com/documents/public/data-sheets/si864x-datasheet.pdf,//media.digikey.com/Photos/Silicon%20Labs%20Photos/MFG_336;-16SOIC-7.5;-S;-16.jpg,336-4782-1-ND,SI8640ED-B-ISR,Silicon Labs,DGTL ISO 5KV 4CH GEN PURP 16SOIC,2488,0,"3.59000","0","1","Cut Tape (CT)","-","Active","Capacitive Coupling","General Purpose","No","4","4/0","Unidirectional","5000Vrms","35kV/µs","150Mbps","13ns, 13ns","4.5ns","2.5ns, 2.5ns","2.5V ~ 5.5V","-40°C ~ 125°C","Surface Mount","16-SOIC (0.295"", 7.50mm Width)","16-SOIC"
https://www.silabs.com/documents/public/data-sheets/si864x-datasheet.pdf,//media.digikey.com/Photos/Silicon%20Labs%20Photos/MFG_336;-16SOIC-7.5;-S;-16.jpg,336-4782-6-ND,SI8640ED-B-ISR,Silicon Labs,DGTL ISO 5KV 4CH GEN PURP 16SOIC,2488,0,"Digi-Reel","0","1","Digi-Reel®","-","Active","Capacitive Coupling","General Purpose","No","4","4/0","Unidirectional","5000Vrms","35kV/µs","150Mbps","13ns, 13ns","4.5ns","2.5ns, 2.5ns","2.5V ~ 5.5V","-40°C ~ 125°C","Surface Mount","16-SOIC (0.295"", 7.50mm Width)","16-SOIC"
https://www.analog.com/media/en/technical-documentation/data-sheets/ADUM1250_1251.pdf,//media.digikey.com/Renders/Analog%20Devices%20Renders/8-SOIC.jpg,ADUM1250ARZ-RL7TR-ND,ADUM1250ARZ-RL7,Analog Devices Inc.,DGTL ISO 2.5KV 2CH I2C 8SOIC,11000,0,"3.11080","0","1000","Tape & Reel (TR)","iCoupler®","Active","Magnetic Coupling","I²C","No","2","2/2","Bidirectional","2500Vrms","25kV/µs","1Mbps","-","145ns, 85ns","-","3V ~ 5.5V","-40°C ~ 105°C","Surface Mount","8-SOIC (0.154"", 3.90mm Width)","8-SOIC"
https://www.analog.com/media/en/technical-documentation/data-sheets/ADUM1250_1251.pdf,//media.digikey.com/Renders/Analog%20Devices%20Renders/8-SOIC.jpg,ADUM1250ARZ-RL7CT-ND,ADUM1250ARZ-RL7,Analog Devices Inc.,DGTL ISO 2.5KV 2CH I2C 8SOIC,11814,0,"6.06000","0","1","Cut Tape (CT)","iCoupler®","Active","Magnetic Coupling","I²C","No","2","2/2","Bidirectional","2500Vrms","25kV/µs","1Mbps","-","145ns, 85ns","-","3V ~ 5.5V","-40°C ~ 105°C","Surface Mount","8-SOIC (0.154"", 3.90mm Width)","8-SOIC"
https://www.analog.com/media/en/technical-documentation/data-sheets/ADUM1250_1251.pdf,//media.digikey.com/Renders/Analog%20Devices%20Renders/8-SOIC.jpg,ADUM1250ARZ-RL7DKR-ND,ADUM1250ARZ-RL7,Analog Devices Inc.,DGTL ISO 2.5KV 2CH I2C 8SOIC,11814,0,"Digi-Reel","0","1","Digi-Reel®","iCoupler®","Active","Magnetic Coupling","I²C","No","2","2/2","Bidirectional","2500Vrms","25kV/µs","1Mbps","-","145ns, 85ns","-","3V ~ 5.5V","-40°C ~ 105°C","Surface Mount","8-SOIC (0.154"", 3.90mm Width)","8-SOIC"
https://www.silabs.com/Support%20Documents/TechnicalDocs/Si866x.pdf,//media.digikey.com/Photos/Silicon%20Labs%20Photos/MFG_336;-16SOIC-7.5;-S;-16.jpg,SI8662BB-B-IS1-ND,SI8662BB-B-IS1,Silicon Labs,DGTL ISO 2.5KV GEN PURP 16SOIC,2469,0,"3.16000","0","1","Tube","-","Active","Capacitive Coupling","General Purpose","No","6","4/2","Unidirectional","2500Vrms","35kV/µs","150Mbps","13ns, 13ns","4.5ns","2.5ns, 2.5ns","2.5V ~ 5.5V","-40°C ~ 125°C","Surface Mount","16-SOIC (0.154"", 3.90mm Width)","16-SOIC"
https://www.analog.com/media/en/technical-documentation/data-sheets/ADuM7440_7441_7442.pdf,//media.digikey.com/Renders/~~Pkg.Case%20or%20Series/16-SSOP.jpg,ADUM7440CRQZ-RL7TR-ND,ADUM7440CRQZ-RL7,Analog Devices Inc.,DGTL ISO 1KV 4CH GEN PURP 16QSOP,20000,0,"3.16736","0","1000","Tape & Reel (TR)","iCoupler®","Active","Magnetic Coupling","General Purpose","No","4","4/0","Unidirectional","1000Vrms","15kV/µs","25Mbps","50ns, 50ns","5ns","2ns, 2ns","3V ~ 5.5V","-40°C ~ 105°C","Surface Mount","16-SSOP (0.154"", 3.90mm Width)","16-QSOP"
https://www.analog.com/media/en/technical-documentation/data-sheets/ADuM7440_7441_7442.pdf,//media.digikey.com/Renders/~~Pkg.Case%20or%20Series/16-SSOP.jpg,ADUM7440CRQZ-RL7CT-ND,ADUM7440CRQZ-RL7,Analog Devices Inc.,DGTL ISO 1KV 4CH GEN PURP 16QSOP,20362,0,"6.18000","0","1","Cut Tape (CT)","iCoupler®","Active","Magnetic Coupling","General Purpose","No","4","4/0","Unidirectional","1000Vrms","15kV/µs","25Mbps","50ns, 50ns","5ns","2ns, 2ns","3V ~ 5.5V","-40°C ~ 105°C","Surface Mount","16-SSOP (0.154"", 3.90mm Width)","16-QSOP"
https://www.analog.com/media/en/technical-documentation/data-sheets/ADuM7440_7441_7442.pdf,//media.digikey.com/Renders/~~Pkg.Case%20or%20Series/16-SSOP.jpg,ADUM7440CRQZ-RL7DKR-ND,ADUM7440CRQZ-RL7,Analog Devices Inc.,DGTL ISO 1KV 4CH GEN PURP 16QSOP,20362,0,"Digi-Reel","0","1","Digi-Reel®","iCoupler®","Active","Magnetic Coupling","General Purpose","No","4","4/0","Unidirectional","1000Vrms","15kV/µs","25Mbps","50ns, 50ns","5ns","2ns, 2ns","3V ~ 5.5V","-40°C ~ 105°C","Surface Mount","16-SSOP (0.154"", 3.90mm Width)","16-QSOP"
https://www.silabs.com/documents/public/data-sheets/Si860x.pdf,//media.digikey.com/Photos/Silicon%20Labs%20Photos/MFG_336;-16SOIC-7.5;-S;-16.jpg,336-4927-2-ND,SI8605AC-B-IS1R,Silicon Labs,DGTL ISO 3.75KV 4CH I2C 16SOIC,2500,0,"3.18660","0","2500","Tape & Reel (TR)","-","Active","Capacitive Coupling","I²C","No","4","3/3","Bidirectional, Unidirectional","3750Vrms","35kV/µs","-","-","-","-","3V ~ 5.5V","-40°C ~ 125°C","Surface Mount","16-SOIC (0.154"", 3.90mm Width)","16-SOIC"
https://www.silabs.com/documents/public/data-sheets/Si860x.pdf,//media.digikey.com/Photos/Silicon%20Labs%20Photos/MFG_336;-16SOIC-7.5;-S;-16.jpg,336-4927-1-ND,SI8605AC-B-IS1R,Silicon Labs,DGTL ISO 3.75KV 4CH I2C 16SOIC,3578,0,"3.80000","0","1","Cut Tape (CT)","-","Active","Capacitive Coupling","I²C","No","4","3/3","Bidirectional, Unidirectional","3750Vrms","35kV/µs","-","-","-","-","3V ~ 5.5V","-40°C ~ 125°C","Surface Mount","16-SOIC (0.154"", 3.90mm Width)","16-SOIC"
https://www.silabs.com/documents/public/data-sheets/Si860x.pdf,//media.digikey.com/Photos/Silicon%20Labs%20Photos/MFG_336;-16SOIC-7.5;-S;-16.jpg,336-4927-6-ND,SI8605AC-B-IS1R,Silicon Labs,DGTL ISO 3.75KV 4CH I2C 16SOIC,3578,0,"Digi-Reel","0","1","Digi-Reel®","-","Active","Capacitive Coupling","I²C","No","4","3/3","Bidirectional, Unidirectional","3750Vrms","35kV/µs","-","-","-","-","3V ~ 5.5V","-40°C ~ 125°C","Surface Mount","16-SOIC (0.154"", 3.90mm Width)","16-SOIC"
https://www.analog.com/media/en/technical-documentation/data-sheets/ADuM1400_1401_1402.pdf,//media.digikey.com/Renders/Analog%20Devices%20Renders/16-SOIC.jpg,ADUM1400BRWZ-RLTR-ND,ADUM1400BRWZ-RL,Analog Devices Inc.,DGTL ISO 2.5KV GEN PURP 16SOIC,4000,0,"3.22392","0","1000","Tape & Reel (TR)","iCoupler®","Active","Magnetic Coupling","General Purpose","No","4","4/0","Unidirectional","2500Vrms","25kV/µs","10Mbps","50ns, 50ns","3ns","2.5ns, 2.5ns","2.7V ~ 5.5V","-40°C ~ 105°C","Surface Mount","16-SOIC (0.295"", 7.50mm Width)","16-SOIC"
https://www.analog.com/media/en/technical-documentation/data-sheets/ADuM1400_1401_1402.pdf,//media.digikey.com/Renders/Analog%20Devices%20Renders/16-SOIC.jpg,ADUM1400BRWZ-RLCT-ND,ADUM1400BRWZ-RL,Analog Devices Inc.,DGTL ISO 2.5KV GEN PURP 16SOIC,4393,0,"6.29000","0","1","Cut Tape (CT)","iCoupler®","Active","Magnetic Coupling","General Purpose","No","4","4/0","Unidirectional","2500Vrms","25kV/µs","10Mbps","50ns, 50ns","3ns","2.5ns, 2.5ns","2.7V ~ 5.5V","-40°C ~ 105°C","Surface Mount","16-SOIC (0.295"", 7.50mm Width)","16-SOIC"
https://www.analog.com/media/en/technical-documentation/data-sheets/ADuM1400_1401_1402.pdf,//media.digikey.com/Renders/Analog%20Devices%20Renders/16-SOIC.jpg,ADUM1400BRWZ-RLDKR-ND,ADUM1400BRWZ-RL,Analog Devices Inc.,DGTL ISO 2.5KV GEN PURP 16SOIC,4393,0,"Digi-Reel","0","1","Digi-Reel®","iCoupler®","Active","Magnetic Coupling","General Purpose","No","4","4/0","Unidirectional","2500Vrms","25kV/µs","10Mbps","50ns, 50ns","3ns","2.5ns, 2.5ns","2.7V ~ 5.5V","-40°C ~ 105°C","Surface Mount","16-SOIC (0.295"", 7.50mm Width)","16-SOIC"
https://www.analog.com/media/en/technical-documentation/data-sheets/ADuM1400_1401_1402.pdf,//media.digikey.com/Renders/Analog%20Devices%20Renders/16-SOIC.jpg,ADUM1401BRWZ-RLTR-ND,ADUM1401BRWZ-RL,Analog Devices Inc.,DGTL ISO 2.5KV GEN PURP 16SOIC,2000,0,"3.22392","0","1000","Tape & Reel (TR)","iCoupler®","Active","Magnetic Coupling","General Purpose","No","4","3/1","Unidirectional","2500Vrms","25kV/µs","10Mbps","50ns, 50ns","3ns","2.5ns, 2.5ns","2.7V ~ 5.5V","-40°C ~ 105°C","Surface Mount","16-SOIC (0.295"", 7.50mm Width)","16-SOIC"
https://www.analog.com/media/en/technical-documentation/data-sheets/ADuM1400_1401_1402.pdf,//media.digikey.com/Renders/Analog%20Devices%20Renders/16-SOIC.jpg,ADUM1401BRWZ-RLCT-ND,ADUM1401BRWZ-RL,Analog Devices Inc.,DGTL ISO 2.5KV GEN PURP 16SOIC,2382,0,"6.29000","0","1","Cut Tape (CT)","iCoupler®","Active","Magnetic Coupling","General Purpose","No","4","3/1","Unidirectional","2500Vrms","25kV/µs","10Mbps","50ns, 50ns","3ns","2.5ns, 2.5ns","2.7V ~ 5.5V","-40°C ~ 105°C","Surface Mount","16-SOIC (0.295"", 7.50mm Width)","16-SOIC"
https://www.analog.com/media/en/technical-documentation/data-sheets/ADuM1400_1401_1402.pdf,//media.digikey.com/Renders/Analog%20Devices%20Renders/16-SOIC.jpg,ADUM1401BRWZ-RLDKR-ND,ADUM1401BRWZ-RL,Analog Devices Inc.,DGTL ISO 2.5KV GEN PURP 16SOIC,2382,0,"Digi-Reel","0","1","Digi-Reel®","iCoupler®","Active","Magnetic Coupling","General Purpose","No","4","3/1","Unidirectional","2500Vrms","25kV/µs","10Mbps","50ns, 50ns","3ns","2.5ns, 2.5ns","2.7V ~ 5.5V","-40°C ~ 105°C","Surface Mount","16-SOIC (0.295"", 7.50mm Width)","16-SOIC"
https://www.analog.com/media/en/technical-documentation/data-sheets/ADuM1400_1401_1402.pdf,//media.digikey.com/Renders/Analog%20Devices%20Renders/16-SOIC.jpg,ADUM1402BRWZ-RLTR-ND,ADUM1402BRWZ-RL,Analog Devices Inc.,DGTL ISO 2.5KV GEN PURP 16SOIC,1000,0,"3.22392","0","1000","Tape & Reel (TR)","iCoupler®","Active","Magnetic Coupling","General Purpose","No","4","2/2","Unidirectional","2500Vrms","25kV/µs","10Mbps","50ns, 50ns","3ns","2.5ns, 2.5ns","2.7V ~ 5.5V","-40°C ~ 105°C","Surface Mount","16-SOIC (0.295"", 7.50mm Width)","16-SOIC"
https://www.analog.com/media/en/technical-documentation/data-sheets/ADuM1400_1401_1402.pdf,//media.digikey.com/Renders/Analog%20Devices%20Renders/16-SOIC.jpg,ADUM1402BRWZ-RLCT-ND,ADUM1402BRWZ-RL,Analog Devices Inc.,DGTL ISO 2.5KV GEN PURP 16SOIC,1774,0,"6.29000","0","1","Cut Tape (CT)","iCoupler®","Active","Magnetic Coupling","General Purpose","No","4","2/2","Unidirectional","2500Vrms","25kV/µs","10Mbps","50ns, 50ns","3ns","2.5ns, 2.5ns","2.7V ~ 5.5V","-40°C ~ 105°C","Surface Mount","16-SOIC (0.295"", 7.50mm Width)","16-SOIC"
https://www.analog.com/media/en/technical-documentation/data-sheets/ADuM1400_1401_1402.pdf,//media.digikey.com/Renders/Analog%20Devices%20Renders/16-SOIC.jpg,ADUM1402BRWZ-RLDKR-ND,ADUM1402BRWZ-RL,Analog Devices Inc.,DGTL ISO 2.5KV GEN PURP 16SOIC,1774,0,"Digi-Reel","0","1","Digi-Reel®","iCoupler®","Active","Magnetic Coupling","General Purpose","No","4","2/2","Unidirectional","2500Vrms","25kV/µs","10Mbps","50ns, 50ns","3ns","2.5ns, 2.5ns","2.7V ~ 5.5V","-40°C ~ 105°C","Surface Mount","16-SOIC (0.295"", 7.50mm Width)","16-SOIC"
http://www.ti.com/general/docs/suppproductinfo.tsp?distId=10&gotoUrl=http%3A%2F%2Fwww.ti.com%2Flit%2Fgpn%2Fiso7641fm,//media.digikey.com/Renders/Texas%20Instr%20Renders/296;4040000-2;DW;16.jpg,296-41280-2-ND,ISO7640FMDWR,Texas Instruments,DGTL ISO 4.243KV GEN PURP 16SOIC,18000,10000,"3.28900","0","2000","Tape & Reel (TR)","-","Active","Capacitive Coupling","General Purpose","No","4","4/0","Unidirectional","4243Vrms","25kV/µs","150Mbps","10.5ns, 10.5ns","2ns","1.6ns, 1ns","2.7V ~ 5.5V","-40°C ~ 125°C","Surface Mount","16-SOIC (0.295"", 7.50mm Width)","16-SOIC"
http://www.ti.com/general/docs/suppproductinfo.tsp?distId=10&gotoUrl=http%3A%2F%2Fwww.ti.com%2Flit%2Fgpn%2Fiso7641fm,//media.digikey.com/Renders/Texas%20Instr%20Renders/296;4040000-2;DW;16.jpg,296-41280-1-ND,ISO7640FMDWR,Texas Instruments,DGTL ISO 4.243KV GEN PURP 16SOIC,19957,10001,"6.20000","0","1","Cut Tape (CT)","-","Active","Capacitive Coupling","General Purpose","No","4","4/0","Unidirectional","4243Vrms","25kV/µs","150Mbps","10.5ns, 10.5ns","2ns","1.6ns, 1ns","2.7V ~ 5.5V","-40°C ~ 125°C","Surface Mount","16-SOIC (0.295"", 7.50mm Width)","16-SOIC"
http://www.ti.com/general/docs/suppproductinfo.tsp?distId=10&gotoUrl=http%3A%2F%2Fwww.ti.com%2Flit%2Fgpn%2Fiso7641fm,//media.digikey.com/Renders/Texas%20Instr%20Renders/296;4040000-2;DW;16.jpg,296-41280-6-ND,ISO7640FMDWR,Texas Instruments,DGTL ISO 4.243KV GEN PURP 16SOIC,19957,10001,"Digi-Reel","0","1","Digi-Reel®","-","Active","Capacitive Coupling","General Purpose","No","4","4/0","Unidirectional","4243Vrms","25kV/µs","150Mbps","10.5ns, 10.5ns","2ns","1.6ns, 1ns","2.7V ~ 5.5V","-40°C ~ 125°C","Surface Mount","16-SOIC (0.295"", 7.50mm Width)","16-SOIC"
http://www.ti.com/general/docs/suppproductinfo.tsp?distId=10&gotoUrl=http%3A%2F%2Fwww.ti.com%2Flit%2Fgpn%2Fiso7641fm,//media.digikey.com/Renders/Texas%20Instr%20Renders/296;4040000-2;DW;16.jpg,296-35966-2-ND,ISO7641FMDWR,Texas Instruments,DGTL ISO 4.243KV GEN PURP 16SOIC,10000,10000,"3.28900","0","2000","Tape & Reel (TR)","-","Active","Capacitive Coupling","General Purpose","No","4","3/1","Unidirectional","4243Vrms","25kV/µs","150Mbps","10.5ns, 10.5ns","2ns","1.6ns, 1ns","2.7V ~ 5.5V","-40°C ~ 125°C","Surface Mount","16-SOIC (0.295"", 7.50mm Width)","16-SOIC"
http://www.ti.com/general/docs/suppproductinfo.tsp?distId=10&gotoUrl=http%3A%2F%2Fwww.ti.com%2Flit%2Fgpn%2Fiso7641fm,//media.digikey.com/Renders/Texas%20Instr%20Renders/296;4040000-2;DW;16.jpg,296-35966-1-ND,ISO7641FMDWR,Texas Instruments,DGTL ISO 4.243KV GEN PURP 16SOIC,11884,10001,"6.20000","0","1","Cut Tape (CT)","-","Active","Capacitive Coupling","General Purpose","No","4","3/1","Unidirectional","4243Vrms","25kV/µs","150Mbps","10.5ns, 10.5ns","2ns","1.6ns, 1ns","2.7V ~ 5.5V","-40°C ~ 125°C","Surface Mount","16-SOIC (0.295"", 7.50mm Width)","16-SOIC"
http://www.ti.com/general/docs/suppproductinfo.tsp?distId=10&gotoUrl=http%3A%2F%2Fwww.ti.com%2Flit%2Fgpn%2Fiso7641fm,//media.digikey.com/Renders/Texas%20Instr%20Renders/296;4040000-2;DW;16.jpg,296-35966-6-ND,ISO7641FMDWR,Texas Instruments,DGTL ISO 4.243KV GEN PURP 16SOIC,13584,10001,"Digi-Reel","0","1","Digi-Reel®","-","Active","Capacitive Coupling","General Purpose","No","4","3/1","Unidirectional","4243Vrms","25kV/µs","150Mbps","10.5ns, 10.5ns","2ns","1.6ns, 1ns","2.7V ~ 5.5V","-40°C ~ 125°C","Surface Mount","16-SOIC (0.295"", 7.50mm Width)","16-SOIC"
https://www.silabs.com/documents/public/data-sheets/Si860x.pdf,//media.digikey.com/Renders/~~Pkg.Case%20or%20Series/8-SOIC.jpg,336-2048-5-ND,SI8600AC-B-IS,Silicon Labs,DGTL ISO 3.75KV 2CH I2C 8SOIC,2040,0,"3.33000","0","1","Tube","-","Active","Capacitive Coupling","I²C","No","2","2/2","Bidirectional","3750Vrms","35kV/µs","-","-","-","-","3V ~ 5.5V","-40°C ~ 125°C","Surface Mount","8-SOIC (0.154"", 3.90mm Width)","8-SOIC"
https://www.infineon.com/dgdl/Preliminary_Datasheet_ISO1I811T_V1_0.pdf?folderId=db3a30431b3e89eb011b8dbc543010a5&fileId=db3a30432ea425a4012ed83864253845,//media.digikey.com/Renders/~~Pkg.Case%20or%20Series/48-TSOP.jpg,ISO1I811TXUMA1TR-ND,ISO1I811TXUMA1,Infineon Technologies,DGTL ISO 500V I2C/SPI 48TSSOP,2000,0,"3.38208","0","2000","Tape & Reel (TR)","ISOFACE™","Active","Magnetic Coupling","SPI","No","8","8/0","Unidirectional","500VAC","25kV/µs","-","-","-","-","2.85V ~ 5.5V","-40°C ~ 85°C","Surface Mount","48-TFSOP (0.240"", 6.10mm Width)","48-TSSOP"
https://www.infineon.com/dgdl/Preliminary_Datasheet_ISO1I811T_V1_0.pdf?folderId=db3a30431b3e89eb011b8dbc543010a5&fileId=db3a30432ea425a4012ed83864253845,//media.digikey.com/Renders/~~Pkg.Case%20or%20Series/48-TSOP.jpg,ISO1I811TXUMA1CT-ND,ISO1I811TXUMA1,Infineon Technologies,DGTL ISO 500V I2C/SPI 48TSSOP,2562,0,"6.38000","0","1","Cut Tape (CT)","ISOFACE™","Active","Magnetic Coupling","SPI","No","8","8/0","Unidirectional","500VAC","25kV/µs","-","-","-","-","2.85V ~ 5.5V","-40°C ~ 85°C","Surface Mount","48-TFSOP (0.240"", 6.10mm Width)","48-TSSOP"
https://www.infineon.com/dgdl/Preliminary_Datasheet_ISO1I811T_V1_0.pdf?folderId=db3a30431b3e89eb011b8dbc543010a5&fileId=db3a30432ea425a4012ed83864253845,//media.digikey.com/Renders/~~Pkg.Case%20or%20Series/48-TSOP.jpg,ISO1I811TXUMA1DKR-ND,ISO1I811TXUMA1,Infineon Technologies,DGTL ISO 500V I2C/SPI 48TSSOP,2562,0,"Digi-Reel","0","1","Digi-Reel®","ISOFACE™","Active","Magnetic Coupling","SPI","No","8","8/0","Unidirectional","500VAC","25kV/µs","-","-","-","-","2.85V ~ 5.5V","-40°C ~ 85°C","Surface Mount","48-TFSOP (0.240"", 6.10mm Width)","48-TSSOP"
http://www.ti.com/general/docs/suppproductinfo.tsp?distId=10&gotoUrl=http%3A%2F%2Fwww.ti.com%2Flit%2Fgpn%2Fiso3080,//media.digikey.com/Renders/Texas%20Instr%20Renders/296;4040000-2;DW;16.jpg,296-41273-2-ND,ISO3086DWR,Texas Instruments,DG ISO 2.5KV RS422/RS485 16SOIC,4000,10000,"3.43200","0","2000","Tape & Reel (TR)","-","Active","Capacitive Coupling","RS422, RS485","No","3","2/1","Unidirectional","2500Vrms","25kV/µs","20Mbps","-","-","-","3.15V ~ 5.5V, 4.5V ~ 5.5V","-40°C ~ 85°C","Surface Mount","16-SOIC (0.295"", 7.50mm Width)","16-SOIC"
http://www.ti.com/general/docs/suppproductinfo.tsp?distId=10&gotoUrl=http%3A%2F%2Fwww.ti.com%2Flit%2Fgpn%2Fiso3080,//media.digikey.com/Renders/Texas%20Instr%20Renders/296;4040000-2;DW;16.jpg,296-41273-1-ND,ISO3086DWR,Texas Instruments,DG ISO 2.5KV RS422/RS485 16SOIC,5543,10001,"6.47000","0","1","Cut Tape (CT)","-","Active","Capacitive Coupling","RS422, RS485","No","3","2/1","Unidirectional","2500Vrms","25kV/µs","20Mbps","-","-","-","3.15V ~ 5.5V, 4.5V ~ 5.5V","-40°C ~ 85°C","Surface Mount","16-SOIC (0.295"", 7.50mm Width)","16-SOIC"
