Datasheets,Image,Digi-Key Part Number,Manufacturer Part Number,Manufacturer,Description,Quantity Available,Factory Stock,Unit Price (USD),@ qty,Minimum Quantity,"Packaging","Series","Part Status","Technology","Number of Channels","Voltage - Isolation","Common Mode Transient Immunity (Min)","Propagation Delay tpLH / tpHL (Max)","Pulse Width Distortion (Max)","Rise / Fall Time (Typ)","Current - Output High, Low","Current - Peak Output","Voltage - Forward (Vf) (Typ)","Current - DC Forward (If) (Max)","Voltage - Output Supply","Operating Temperature","Mounting Type","Package / Case","Supplier Device Package","Approvals"
https://toshiba.semicon-storage.com/info/docget.jsp?did=15191&prodName=TLP5214,//media.digikey.com/Renders/~~Pkg.Case%20or%20Series/16-TSSOP.jpg,TLP5214(D4-TPEDKR-ND,"TLP5214(D4-TP,E",Toshiba Semiconductor and Storage,OPTOISO 5KV 1CH GATE DRIVER 16SO,2098,0,"Digi-Reel","0","1","Digi-Reel®","-","Active","Optical Coupling","1","5000Vrms","35kV/µs","150ns, 150ns","50ns","32ns, 18ns","3A, 3A","4A","1.7V (Max)","25mA","15V ~ 30V","-40°C ~ 110°C","Surface Mount","16-SOIC (0.295"", 7.50mm Width)","16-SO","CQC, CSA, cUL, UL, VDE"
https://docs.broadcom.com/docs/AV02-0165EN,//media.digikey.com/Renders/Silicon%20Labs%20Renders/8-SMD.jpg,516-1675-5-ND,HCPL-3180-300E,Broadcom Limited,OPTOISO 3.75KV GATE DRVR 8DIP GW,5378,0,"3.85000","0","1","Tube","-","Active","Optical Coupling","1","3750Vrms","10kV/µs","200ns, 200ns","65ns","25ns, 25ns","2A, 2A","2.5A","1.5V","25mA","10V ~ 20V","-40°C ~ 100°C","Surface Mount","8-SMD, Gull Wing","8-DIP Gull Wing","CSA, UR"
https://www.analog.com/media/en/technical-documentation/data-sheets/ADuM7234.pdf,//media.digikey.com/Renders/Analog%20Devices%20Renders/16-SOIC.jpg,ADUM7234BRZ-ND,ADUM7234BRZ,Analog Devices Inc.,DGTL ISO 1KV 2CH GATE DVR 16SOIC,620,0,"4.04000","0","1","Tube","iCoupler®","Active","Magnetic Coupling","2","1000Vrms","35kV/µs","160ns, 160ns","14ns","14ns, 14ns","-","4A","-","-","12V ~ 18V","-40°C ~ 105°C","Surface Mount","16-SOIC (0.154"", 3.90mm Width)","16-SOIC","UR"
https://docs.broadcom.com/docs/AV02-0164EN,//media.digikey.com/Renders/~~Pkg.Case%20or%20Series/8-DIP.jpg,516-1125-5-ND,HCPL-3150,Broadcom Limited,OPTOISO 3.75KV 1CH GATE DVR 8DIP,502,0,"4.24000","0","1","Tube","-","Active","Optical Coupling","1","3750Vrms","15kV/µs","500ns, 500ns","300ns","100ns, 100ns","500mA, 500mA","600mA","1.5V","25mA","15V ~ 30V","-40°C ~ 100°C","Through Hole","8-DIP (0.300"", 7.62mm)","8-DIP","CSA, UR"
https://docs.broadcom.com/docs/AV02-4747EN,//media.digikey.com/Photos/Avago%20Tech%20Photos/ACPL-P480-000E.jpg,516-3268-5-ND,ACPL-P349-060E,Broadcom Limited,OPTOISO 3.75KV 1CH GATE DRVR 6SO,1463,0,"4.25000","0","1","Tube","-","Active","Optical Coupling","1","3750Vrms","50kV/µs","110ns, 110ns","40ns","8ns, 8ns","2A, 2A","2.5A","1.55V","25mA","15V ~ 30V","-40°C ~ 105°C","Surface Mount","6-SOIC (0.268"", 6.80mm Width)","6-SO","CSA, IEC/EN/DIN, UR"
https://docs.broadcom.com/docs/AV02-2928EN,//media.digikey.com/Photos/Avago%20Tech%20Photos/ACPL-P480-000E.jpg,516-3453-ND,ACPL-W343-000E,Broadcom Limited,OPTOISO 5KV 1CH GATE DRIVER 6SO,7477,0,"4.53000","0","1","Tube","-","Active","Optical Coupling","1","5000Vrms","35kV/µs","200ns, 200ns","70ns","43ns, 40ns","3A, 3A","4A","1.55V","25mA","15V ~ 30V","-40°C ~ 105°C","Surface Mount","6-SOIC (0.268"", 6.80mm Width)","6-SO Stretched","CSA, UR"
https://www.analog.com/media/en/technical-documentation/data-sheets/ADuM3123.pdf,//media.digikey.com/Renders/Analog%20Devices%20Renders/8-SOIC.jpg,ADUM3123ARZ-ND,ADUM3123ARZ,Analog Devices Inc.,DGTL ISO 3KV 1CH GATE DRVR 8SOIC,241,294,"4.58000","0","1","Tube","iCoupler®","Active","Magnetic Coupling","1","3000Vrms","50kV/µs","68ns, 68ns","-","12ns, 12ns","-","4A","-","-","4.5V ~ 18V","-40°C ~ 125°C","Surface Mount","8-SOIC (0.154"", 3.90mm Width)","8-SOIC","CSA, UR, VDE"
https://docs.broadcom.com/docs/AV02-4575EN,//media.digikey.com/Photos/Broadcom/516;8-SO-Stretched-6.8;;8.jpg,516-3263-5-ND,ACPL-K33T-000E,Broadcom Limited,OPTOISO 5KV 1CH GATE DRIVER 8SO,1569,0,"4.79000","0","1","Tube","Automotive, AEC-Q100, R²Coupler™","Active","Optical Coupling","1","5000Vrms","50kV/µs","120ns, 120ns","40ns","15ns, 15ns","2A, 2A","2.5A","1.5V","20mA","15V ~ 30V","-40°C ~ 125°C","Surface Mount","8-SOIC (0.268"", 6.81mm Width)","8-SO Stretched","CSA, UR"
https://www.analog.com/media/en/technical-documentation/data-sheets/ADuM7223.pdf,//media.digikey.com/Renders/Analog%20Devices%20Renders/505;CC-13-1;CC;13.jpg,ADUM7223BCCZ-ND,ADUM7223BCCZ,Analog Devices Inc.,DGTL ISO 2.5KV GATE DRIVER 13LGA,844,19600,"4.82000","0","1","Tray","iCoupler®","Active","Magnetic Coupling","2","2500Vrms","50kV/µs","62ns, 62ns","-","12ns, 12ns","-","4A","-","-","4.5V ~ 18V","-40°C ~ 125°C","Surface Mount","13-VFLGA","13-LGA (5x5)","-"
https://www.analog.com/media/en/technical-documentation/data-sheets/ADuM7223.pdf,//media.digikey.com/Renders/Analog%20Devices%20Renders/505;CC-13-1;CC;13.jpg,ADUM7223ACCZ-ND,ADUM7223ACCZ,Analog Devices Inc.,DGTL ISO 2.5KV GATE DRIVER 13LGA,800,490,"4.82000","0","1","Tray","iCoupler®","Active","Magnetic Coupling","2","2500Vrms","50kV/µs","68ns, 68ns","-","12ns, 12ns","-","4A","-","-","4.5V ~ 18V","-40°C ~ 125°C","Surface Mount","13-VFLGA","13-LGA (5x5)","-"
https://www.analog.com/media/en/technical-documentation/data-sheets/ADuM3220_3221.pdf,//media.digikey.com/Renders/Analog%20Devices%20Renders/8-SOIC.jpg,ADUM3221BRZ-ND,ADUM3221BRZ,Analog Devices Inc.,DGTL ISO 2.5KV GATE DRIVER 8SOIC,241,71834,"4.84000","0","1","Tube","iCoupler®","Active","Magnetic Coupling","2","2500Vrms","25kV/µs","60ns, 60ns","-","20ns, 20ns","-","4A","-","-","7.6V ~ 18V","-40°C ~ 125°C","Surface Mount","8-SOIC (0.154"", 3.90mm Width)","8-SOIC","CSA, UR, VDE"
https://www.analog.com/media/en/technical-documentation/data-sheets/ADuM3220_3221.pdf,//media.digikey.com/Renders/Analog%20Devices%20Renders/8-SOIC.jpg,ADUM3220BRZ-ND,ADUM3220BRZ,Analog Devices Inc.,DGTL ISO 2.5KV GATE DRIVER 8SOIC,214,1862,"4.84000","0","1","Tube","iCoupler®","Active","Magnetic Coupling","2","2500Vrms","25kV/µs","60ns, 60ns","-","20ns, 20ns","-","4A","-","-","7.6V ~ 18V","-40°C ~ 125°C","Surface Mount","8-SOIC (0.154"", 3.90mm Width)","8-SOIC","CSA, UR, VDE"
https://www.analog.com/media/en/technical-documentation/data-sheets/ADuM3220_3221.pdf,//media.digikey.com/Renders/Analog%20Devices%20Renders/8-SOIC.jpg,ADUM3220ARZ-ND,ADUM3220ARZ,Analog Devices Inc.,DGTL ISO 2.5KV GATE DRIVER 8SOIC,104,1960,"4.84000","0","1","Tube","iCoupler®","Active","Magnetic Coupling","2","2500Vrms","25kV/µs","60ns, 60ns","-","20ns, 20ns","-","4A","-","-","4.5V ~ 18V","-40°C ~ 125°C","Surface Mount","8-SOIC (0.154"", 3.90mm Width)","8-SOIC","CSA, UR, VDE"
https://docs.broadcom.com/docs/pub-005667,//media.digikey.com/photos/Avago%20Tech%20Photos/516-8-DIP%20(W).jpg,516-3589-ND,ACNW3410-000E,Broadcom Limited,OPTOISO 5KV 1CH GATE DRIVER 8DIP,1486,0,"4.85000","0","1","Tube","-","Active","Optical Coupling","1","5000Vrms","100kV/µs","150ns, 150ns","80ns","20ns, 10ns","2.5A, 2.5A","3A","1.45V","25mA","15V ~ 30V","-40°C ~ 105°C","Through Hole","8-DIP (0.400"", 10.16mm)","8-DIP","CSA, IEC/EN/DIN, UR"
https://docs.broadcom.com/docs/AV02-0156EN,//media.digikey.com/Renders/~~Pkg.Case%20or%20Series/8-DIP.jpg,516-2612-ND,ACNW3130-000E,Broadcom Limited,OPTOISO 5KV 1CH GATE DRIVER 8DIP,555,0,"4.85000","0","1","Tube","-","Active","Optical Coupling","1","5000Vrms","40kV/µs","500ns, 500ns","300ns","100ns, 100ns","2A, 2A","2.5A","1.6V","25mA","15V ~ 30V","-40°C ~ 100°C","Through Hole","8-DIP (0.300"", 7.62mm)","8-DIP","CSA, IEC/EN/DIN, UR"
https://www.analog.com/media/en/technical-documentation/data-sheets/ADuM3223_4223.pdf,//media.digikey.com/Renders/Analog%20Devices%20Renders/16-SOIC.jpg,ADUM3223BRZ-ND,ADUM3223BRZ,Analog Devices Inc.,DGTL ISO 3KV 2CH GATE DVR 16SOIC,8549,1344,"5.67000","0","1","Tube","iCoupler®","Active","Magnetic Coupling","2","3000Vrms","50kV/µs","54ns, 54ns","-","12ns, 12ns","-","4A","-","-","7.5V ~ 18V","-40°C ~ 125°C","Surface Mount","16-SOIC (0.154"", 3.90mm Width)","16-SOIC","CSA, UR, VDE"
https://www.analog.com/media/en/technical-documentation/data-sheets/ADuM3223_4223.pdf,//media.digikey.com/Renders/Analog%20Devices%20Renders/16-SOIC.jpg,ADUM3223CRZ-ND,ADUM3223CRZ,Analog Devices Inc.,DGTL ISO 3KV 2CH GATE DVR 16SOIC,132,0,"5.67000","0","1","Tube","iCoupler®","Active","Magnetic Coupling","2","3000Vrms","50kV/µs","54ns, 54ns","-","12ns, 12ns","-","4A","-","-","11.5V ~ 18V","-40°C ~ 125°C","Surface Mount","16-SOIC (0.154"", 3.90mm Width)","16-SOIC","CSA, UR, VDE"
https://www.analog.com/media/en/technical-documentation/data-sheets/ADuM3224_4224.pdf,//media.digikey.com/Renders/Analog%20Devices%20Renders/16-SOIC.jpg,ADUM3224WBRZ-ND,ADUM3224WBRZ,Analog Devices Inc.,DGTL ISO 3KV 2CH GATE DVR 16SOIC,183,1008,"5.75000","0","1","Tube","Automotive","Active","Magnetic Coupling","2","3000Vrms","50kV/µs","54ns, 54ns","-","12ns, 12ns","-","4A","-","-","7.5V ~ 18V","-40°C ~ 125°C","Surface Mount","16-SOIC (0.154"", 3.90mm Width)","16-SOIC","CSA, UR"
https://docs.broadcom.com/docs/pub-005915,//media.digikey.com/Renders/Avago%20Tech%20Renders/8-SOIC.jpg,516-3780-ND,ACNU-3430-000E,Broadcom Limited,OPTOISO 5KV 1CH GATE DRIVER 8SSO,1309,0,"5.76000","0","1","Tube","-","Active","Optical Coupling","1","5000Vrms","100kV/µs","150ns, 150ns","80ns","20ns, 10ns","4A, 4A","5A","1.45V","25mA","15V ~ 30V","-40°C ~ 110°C","Surface Mount","8-SOIC (0.378"", 9.60mm Width)","8-SSO","CSA, IEC/EN/DIN, UR"
https://docs.broadcom.com/docs/AV02-0598EN,//media.digikey.com/Photos/Avago%20Tech%20Photos/ACNW3190-000E.JPG,516-2890-ND,ACNW3190-000E,Broadcom Limited,OPTOISO 5KV 1CH GATE DRIVER 8DIP,1273,0,"5.76000","0","1","Tube","-","Active","Optical Coupling","1","5000Vrms","15kV/µs","500ns, 500ns","300ns","100ns, 100ns","4A, 4A","5A","1.6V","25mA","15V ~ 30V","-40°C ~ 100°C","Through Hole","8-DIP (0.400"", 10.16mm)","8-DIP","CSA, IEC/EN/DIN, UR"
https://docs.broadcom.com/docs/AV02-4666EN,//media.digikey.com/photos/Avago%20Tech%20Photos/516-8-DIP%20(W).jpg,516-3590-ND,ACNW3430-000E,Broadcom Limited,OPTOISO 5KV 1CH GATE DRIVER 8DIP,1031,0,"5.76000","0","1","Tube","-","Active","Optical Coupling","1","5000Vrms","100kV/µs","150ns, 150ns","80ns","20ns, 10ns","4A, 4A","5A","1.45V","25mA","15V ~ 30V","-40°C ~ 105°C","Through Hole","8-DIP (0.400"", 10.16mm)","8-DIP","CSA, IEC/EN/DIN, UR"
https://docs.broadcom.com/docs/AV02-0598EN,//media.digikey.com/Renders/Silicon%20Labs%20Renders/8-SMD.jpg,516-2891-ND,ACNW3190-300E,Broadcom Limited,OPTOISO 5KV 1CH GATE DRIVER 8SMD,1388,0,"5.82000","0","1","Tube","-","Active","Optical Coupling","1","5000Vrms","15kV/µs","500ns, 500ns","300ns","100ns, 100ns","4A, 4A","5A","1.6V","25mA","15V ~ 30V","-40°C ~ 100°C","Surface Mount","8-SMD, Gull Wing","8-SMD","CSA, IEC/EN/DIN, UR"
https://www.analog.com/media/en/technical-documentation/data-sheets/ADuM6132.pdf,//media.digikey.com/Renders/Analog%20Devices%20Renders/16-SOIC.jpg,ADUM6132ARWZ-ND,ADUM6132ARWZ,Analog Devices Inc.,DGTL ISO 3.75KV GATE DRVR 16SOIC,278,0,"5.83000","0","1","Tube","IsoPower®, iCoupler®","Active","Magnetic Coupling","2","3750Vrms","50kV/µs","100ns, 100ns","10ns","15ns, 15ns (Max)","200mA, 200mA","200mA","-","-","12.5V ~ 17V","-40°C ~ 85°C","Surface Mount","16-SOIC (0.295"", 7.50mm Width)","16-SOIC","CSA, UR"
https://www.analog.com/media/en/technical-documentation/data-sheets/ADuM4121_4121-1.pdf,//media.digikey.com/Photos/Analog%20Devices%20Photos/MFG_ADuM4121.jpg,ADUM4121-1BRIZ-ND,ADUM4121-1BRIZ,Analog Devices Inc.,DGTL ISO 5KV 1CH GATE DRVR 8SOIC,128,480,"5.94000","0","1","Tube","iCoupler®","Active","Magnetic Coupling","1","5000Vrms","150kV/µs","42ns, 53ns","13ns","18ns, 18ns","-","2.3A","-","-","7.5V ~ 35V","-40°C ~ 125°C","Surface Mount","8-SOIC (0.295"", 7.50mm Width)","8-SOIC","CSA, UR, VDE"
https://www.analog.com/media/en/technical-documentation/data-sheets/ADuM4121_4121-1.pdf,//media.digikey.com/Photos/Analog%20Devices%20Photos/MFG_ADuM4121.jpg,ADUM4121BRIZ-ND,ADUM4121BRIZ,Analog Devices Inc.,DGTL ISO 5KV 1CH GATE DRVR 8SOIC,121,23680,"5.94000","0","1","Tube","iCoupler®","Active","Magnetic Coupling","1","5000Vrms","150kV/µs","42ns, 53ns","13ns","18ns, 18ns","-","2.3A","-","-","7.5V ~ 35V","-40°C ~ 125°C","Surface Mount","8-SOIC (0.295"", 7.50mm Width)","8-SOIC-IC","CSA, UR, VDE"
https://www.analog.com/media/en/technical-documentation/data-sheets/ADuM4121_4121-1.pdf,//media.digikey.com/Photos/Analog%20Devices%20Photos/MFG_ADuM4121.jpg,ADUM4121-1ARIZ-ND,ADUM4121-1ARIZ,Analog Devices Inc.,DGTL ISO 5KV 1CH GATE DRVR 8SOIC,110,50400,"5.94000","0","1","Tube","iCoupler®","Active","Magnetic Coupling","1","5000Vrms","150kV/µs","42ns, 53ns","13ns","18ns, 18ns","-","2.3A","-","-","4.5V ~ 35V","-40°C ~ 125°C","Surface Mount","8-SOIC (0.295"", 7.50mm Width)","8-SOIC","CSA, UR, VDE"
http://www.ti.com/general/docs/suppproductinfo.tsp?distId=10&gotoUrl=http%3A%2F%2Fwww.ti.com%2Flit%2Fgpn%2Fucc21521,//media.digikey.com/Renders/Texas%20Instr%20Renders/296;4040000-2;DW;16.jpg,296-45130-5-ND,UCC21521CDW,Texas Instruments,DGTL ISO 5.7KV GATE DRVR 16SOIC,939,4320,"6.03000","0","1","Tube","-","Active","Capacitive Coupling","2","5700Vrms","100V/ns","30ns, 30ns","5ns","6ns, 7ns","4A, 6A","-","-","-","14.7V ~ 25V","-40°C ~ 125°C","Surface Mount","16-SOIC (0.295"", 7.50mm Width)","16-SOIC","CQC, CSA, UR, VDE"
http://www.ti.com/general/docs/suppproductinfo.tsp?distId=10&gotoUrl=http%3A%2F%2Fwww.ti.com%2Flit%2Fgpn%2Fucc20520,//media.digikey.com/Renders/Texas%20Instr%20Renders/296;4040000-2;DW;16.jpg,296-45129-5-ND,UCC20520DW,Texas Instruments,DGTL ISO 5.7KV GATE DRVR 16SOIC,189,10000,"6.03000","0","1","Tube","-","Active","Capacitive Coupling","2","5700Vrms","100V/ns","30ns, 30ns","5ns","6ns, 7ns","4A, 6A","-","-","-","9.2V ~ 25V","-40°C ~ 125°C","Surface Mount","16-SOIC (0.295"", 7.50mm Width)","16-SOIC","CQC, CSA, UR, VDE"
https://www.analog.com/media/en/technical-documentation/data-sheets/ADuM3224_4224.pdf,//media.digikey.com/Renders/Analog%20Devices%20Renders/16-SOIC.jpg,ADUM4224WBRWZ-ND,ADUM4224WBRWZ,Analog Devices Inc.,DGTL ISO 5KV 2CH GATE DVR 16SOIC,124,517,"6.23000","0","1","Tube","Automotive","Active","Magnetic Coupling","2","5000Vrms","50kV/µs","54ns, 54ns","-","12ns, 12ns","-","4A","-","-","7.5V ~ 18V","-40°C ~ 125°C","Surface Mount","16-SOIC (0.295"", 7.50mm Width)","16-SOIC","CSA, UR"
http://www.ti.com/general/docs/suppproductinfo.tsp?distId=10&gotoUrl=http%3A%2F%2Fwww.ti.com%2Flit%2Fgpn%2Fiso5851,//media.digikey.com/Renders/Texas%20Instr%20Renders/296;4040000-2;DW;16.jpg,296-42309-5-ND,ISO5851DW,Texas Instruments,DGTL ISO 5.7KV GATE DRVR 16SOIC,297,10000,"6.44000","0","1","Tube","-","Active","Capacitive Coupling","1","5700Vrms","100kV/µs","110ns, 110ns","-","20ns, 20ns","1.5A, 3.4A","2.7A, 5.5A","-","-","15V ~ 30V","-40°C ~ 125°C","Surface Mount","16-SOIC (0.295"", 7.50mm Width)","16-SOIC","CQC, CSA, UR, VDE"
https://www.analog.com/media/en/technical-documentation/data-sheets/ADuM3223_4223.pdf,//media.digikey.com/Renders/Analog%20Devices%20Renders/16-SOIC.jpg,ADUM3223WARZ-ND,ADUM3223WARZ,Analog Devices Inc.,DGTL ISO 3KV 2CH GATE DVR 16SOIC,324,1968,"6.51000","0","1","Tube","Automotive","Active","Magnetic Coupling","2","3000Vrms","50kV/µs","59ns, 59ns","-","12ns, 12ns","-","4A","-","-","4.5V ~ 18V","-40°C ~ 125°C","Surface Mount","16-SOIC (0.154"", 3.90mm Width)","16-SOIC","CSA, UR, VDE"
https://www.analog.com/media/en/technical-documentation/data-sheets/ADuM3223_4223.pdf,//media.digikey.com/Renders/Analog%20Devices%20Renders/16-SOIC.jpg,ADUM3223WBRZ-ND,ADUM3223WBRZ,Analog Devices Inc.,DGTL ISO 3KV 2CH GATE DVR 16SOIC,104,4272,"6.51000","0","1","Tube","Automotive","Active","Magnetic Coupling","2","3000Vrms","50kV/µs","54ns, 54ns","-","12ns, 12ns","-","4A","-","-","7.5V ~ 18V","-40°C ~ 125°C","Surface Mount","16-SOIC (0.154"", 3.90mm Width)","16-SOIC","CSA, UR, VDE"
https://docs.broadcom.com/docs/pub-005817,//media.digikey.com/Photos/Broadcom/MFG_ACPL-352J.jpg,516-3575-ND,ACPL-352J-000E,Broadcom Limited,OPTOISO 5KV 1CH GATE DRIVER 16SO,5986,0,"6.69000","0","1","Tube","-","Active","Optical Coupling","1","5000Vrms","50kV/µs","150ns, 150ns","50ns","37ns, 30ns","4.5A, 4.5A","5A","1.55V","25mA","15V ~ 30V","-40°C ~ 105°C","Surface Mount","16-SOIC (0.295"", 7.50mm Width)","16-SO","CSA, IEC/EN/DIN, UR"
https://www.analog.com/media/en/technical-documentation/data-sheets/ADuM3223_4223.pdf,//media.digikey.com/Renders/Analog%20Devices%20Renders/16-SOIC.jpg,ADUM4223BRWZ-ND,ADUM4223BRWZ,Analog Devices Inc.,DGTL ISO 5KV 2CH GATE DVR 16SOIC,248,0,"6.79000","0","1","Tube","iCoupler®","Active","Magnetic Coupling","2","5000Vrms","50kV/µs","54ns, 54ns","-","12ns, 12ns","-","4A","-","-","7.5V ~ 18V","-40°C ~ 125°C","Surface Mount","16-SOIC (0.295"", 7.50mm Width)","16-SOIC","CSA, UR, VDE"
https://www.analog.com/media/en/technical-documentation/data-sheets/ADuM3223_4223.pdf,//media.digikey.com/Renders/Analog%20Devices%20Renders/16-SOIC.jpg,ADUM4223CRWZ-ND,ADUM4223CRWZ,Analog Devices Inc.,DGTL ISO 5KV 2CH GATE DVR 16SOIC,235,3995,"6.79000","0","1","Tube","iCoupler®","Active","Magnetic Coupling","2","5000Vrms","50kV/µs","54ns, 54ns","-","12ns, 12ns","-","4A","-","-","11.5V ~ 18V","-40°C ~ 125°C","Surface Mount","16-SOIC (0.295"", 7.50mm Width)","16-SOIC","CSA, UR, VDE"
https://www.analog.com/media/en/technical-documentation/data-sheets/ADuM3223_4223.pdf,//media.digikey.com/Renders/Analog%20Devices%20Renders/16-SOIC.jpg,ADUM4223WBRWZ-ND,ADUM4223WBRWZ,Analog Devices Inc.,DGTL ISO 5KV 2CH GATE DVR 16SOIC,3821,3948,"6.93000","0","1","Tube","Automotive","Active","Magnetic Coupling","2","5000Vrms","50kV/µs","54ns, 54ns","-","12ns, 12ns","-","4A","-","-","7.5V ~ 18V","-40°C ~ 125°C","Surface Mount","16-SOIC (0.295"", 7.50mm Width)","16-SOIC","CSA, UR, VDE"
https://docs.broadcom.com/docs/AV02-3784EN,//media.digikey.com/Renders/Avago%20Tech%20Renders/16-SOIC.jpg,516-3160-5-ND,ACPL-339J-000E,Broadcom Limited,OPTOISO 5KV 1CH GATE DRVR 16SMD,848,0,"7.27000","0","1","Tube","-","Active","Optical Coupling","1","5000Vrms","25kV/µs","300ns, 300ns","150ns","-","1A, 1A","5.5A","1.55V","25mA","15V ~ 30V","-40°C ~ 105°C","Surface Mount","16-SOIC (0.295"", 7.50mm Width)","16-SMD","CSA, IEC/EN/DIN, UR"
https://docs.broadcom.com/docs/AV02-4712EN,//media.digikey.com/Renders/Avago%20Tech%20Renders/16-SOIC.jpg,516-3292-ND,ACPL-31JT-000E,Broadcom Limited,OPTOISO 5KV 1CH GATE DRIVER 16SO,409,0,"7.45000","0","1","Tube","Automotive, AEC-Q100, R²Coupler™","Active","Optical Coupling","1","5000Vrms","50kV/µs","250ns, 250ns","100ns","60ns, 50ns","750mA, 1A","2.5A","1.55V","20mA","12V ~ 20V","-40°C ~ 125°C","Surface Mount","16-SOIC (0.295"", 7.50mm Width)","16-SO","CSA, IEC/EN/DIN, UR"
https://docs.broadcom.com/docs/AV02-4563EN,//media.digikey.com/Renders/Avago%20Tech%20Renders/16-SOIC.jpg,516-3748-ND,ACPL-302J-000E,Broadcom Limited,OPTOISO 5KV 1CH GATE DRIVER 16SO,410,0,"7.49000","0","1","Bulk","-","Active","Optical Coupling","1","5000Vrms","30kV/µs","250ns, 250ns","140ns","70ns, 35ns","750mA, 1A","2.5A","1.55V","20mA","18V ~ 22V","-40°C ~ 105°C","Surface Mount","16-SOIC (0.295"", 7.50mm Width)","16-SO","CSA, IEC/EN/DIN, UR"
http://www.ti.com/general/docs/suppproductinfo.tsp?distId=10&gotoUrl=http%3A%2F%2Fwww.ti.com%2Flit%2Fgpn%2Fiso5500,//media.digikey.com/Renders/Texas%20Instr%20Renders/296;4040000-2;DW;16.jpg,296-34888-5-ND,ISO5500DW,Texas Instruments,DGTL ISO 4.243KV GATE DVR 16SOIC,151,10000,"7.54000","0","1","Tube","-","Active","Capacitive Coupling","1","4243Vrms","25kV/µs","300ns, 300ns","-","55ns, 10ns","2.5A, 2.5A","2.5A","-","-","15V ~ 30V","-40°C ~ 125°C","Surface Mount","16-SOIC (0.295"", 7.50mm Width)","16-SOIC","CSA, UL, VDE"
https://www.analog.com/media/en/technical-documentation/data-sheets/ADuM5230.pdf,//media.digikey.com/Renders/Analog%20Devices%20Renders/16-SOIC.jpg,ADUM5230WARWZ-ND,ADUM5230WARWZ,Analog Devices Inc.,DGTL ISO 2.5KV GATE DRVR 16SOIC,155,0,"8.34000","0","1","Tube","Automotive","Active","Magnetic Coupling","2","2500Vrms","25kV/µs","100ns, 100ns","8ns","25ns, 10ns (Max)","-","-","-","-","12V ~ 18.5V","-40°C ~ 105°C","Surface Mount","16-SOIC (0.295"", 7.50mm Width)","16-SOIC","UR"
http://www.vishay.com/docs/82656/vol3120.pdf,//media.digikey.com/Renders/Vishay%20Semi%20Renders/TCLT11-Series.jpg,VOL3120TTR-ND,VOL3120T,Vishay Semiconductor Opto Division,OPTOISO 5.3KV 1CH GATE DVR 5LSOP,2000,0,"0.85800","0","2000","Tape & Reel (TR)","-","Active","Optical Coupling","1","5300Vrms","48kV/µs","500ns, 500ns","300ns","100ns, 100ns","2.5A, 2.5A","2.5A","1.36V","25mA","15V ~ 32V","-40°C ~ 100°C","Surface Mount","6-SOIC (0.295"", 7.50mm Width), 5 Leads","5-LSOP","CQC, cUR, UR"
http://www.vishay.com/docs/82656/vol3120.pdf,//media.digikey.com/Renders/Vishay%20Semi%20Renders/TCLT11-Series.jpg,VOL3120TCT-ND,VOL3120T,Vishay Semiconductor Opto Division,OPTOISO 5.3KV 1CH GATE DVR 5LSOP,2196,0,"2.54000","0","1","Cut Tape (CT)","-","Active","Optical Coupling","1","5300Vrms","48kV/µs","500ns, 500ns","300ns","100ns, 100ns","2.5A, 2.5A","2.5A","1.36V","25mA","15V ~ 32V","-40°C ~ 100°C","Surface Mount","6-SOIC (0.295"", 7.50mm Width), 5 Leads","5-LSOP","CQC, cUR, UR"
http://www.vishay.com/docs/82656/vol3120.pdf,//media.digikey.com/Renders/Vishay%20Semi%20Renders/TCLT11-Series.jpg,VOL3120TDKR-ND,VOL3120T,Vishay Semiconductor Opto Division,OPTOISO 5.3KV 1CH GATE DVR 5LSOP,2196,0,"Digi-Reel","0","1","Digi-Reel®","-","Active","Optical Coupling","1","5300Vrms","48kV/µs","500ns, 500ns","300ns","100ns, 100ns","2.5A, 2.5A","2.5A","1.36V","25mA","15V ~ 32V","-40°C ~ 100°C","Surface Mount","6-SOIC (0.295"", 7.50mm Width), 5 Leads","5-LSOP","CQC, cUR, UR"
https://docs.broadcom.com/docs/AV02-2930EN,//media.digikey.com/Photos/Avago%20Tech%20Photos/ACPL-P480-000E.jpg,516-3740-2-ND,ACPL-W340-500E,Broadcom Limited,OPTOISO 5KV 1CH GATE DRIVER 6SO,4000,0,"1.49912","0","1000","Tape & Reel (TR)","-","Active","Optical Coupling","1","5000Vrms","35kV/µs","200ns, 200ns","70ns","43ns, 40ns","800mA, 800mA","1A","1.55V","25mA","15V ~ 30V","-40°C ~ 105°C","Surface Mount","6-SOIC (0.268"", 6.80mm Width)","6-SO Stretched","CSA, UR"
https://docs.broadcom.com/docs/AV02-2930EN,//media.digikey.com/Photos/Avago%20Tech%20Photos/ACPL-P480-000E.jpg,516-3740-1-ND,ACPL-W340-500E,Broadcom Limited,OPTOISO 5KV 1CH GATE DRIVER 6SO,4950,0,"3.72000","0","1","Cut Tape (CT)","-","Active","Optical Coupling","1","5000Vrms","35kV/µs","200ns, 200ns","70ns","43ns, 40ns","800mA, 800mA","1A","1.55V","25mA","15V ~ 30V","-40°C ~ 105°C","Surface Mount","6-SOIC (0.268"", 6.80mm Width)","6-SO Stretched","CSA, UR"
