Datasheets,Image,Digi-Key Part Number,Manufacturer Part Number,Manufacturer,Description,Quantity Available,Factory Stock,Unit Price (USD),@ qty,Minimum Quantity,"Series","Part Status","Style","Technology","Frequency","Memory Type","Writable Memory","Standards","Operating Temperature","Size / Dimension"
http://www.ti.com/general/docs/suppproductinfo.tsp?distId=10&gotoUrl=http%3A%2F%2Fwww.ti.com%2Flit%2Fgpn%2Ftrpgp40atgc,-,TRPGP40ATGC-ND,TRPGP40ATGC,Texas Instruments,RFID TAG R/W 134.2KHZ GLSS ENCAP,0,0,"3.29420","0","2000","-","Active","Glass Encapsulated","Passive","134.2kHz","Read/Write","80b (User)","ISO 11784, ISO 11785","-25°C ~ 70°C","2.12mm Dia x 12.00mm"
https://abracon.com/RFID-Tags-Antenna/ART868X25275YZ25.pdf,//media.digikey.com/Renders/Abracon%20Renders/ART868X25275YZ25.jpg,535-12924-ND,ART868X25275YZ25,Abracon LLC,RFID TAG 865-868MHZ ENCAP,0,0,"3.29672","0","250","-","Active","Encapsulated","Passive","865MHz ~ 868MHz","-","-","EPC","-40°C ~ 85°C","25.00mm x 25.00mm x 2.75mm"
-,-,TRPGP40ATGAB-ND,TRPGP40ATGAB,Texas Instruments,RFID TAG 134.2KHZ 64BIT,0,0,"3.42090","0","1000","-","Active","-","-","134.2kHz","-","-","ISO 11785","-","-"
http://www.ti.com/general/docs/suppproductinfo.tsp?distId=10&gotoUrl=http%3A%2F%2Fwww.ti.com%2Flit%2Fgpn%2Ftrpgr30enatgb,//media.digikey.com/Photos/Texas%20Instr%20Photos/TRPGR30ENATGB.jpg,296-38015-2-ND,TRPGR30ENATGB,Texas Instruments,RFID TAG RD ONLY 134.2KHZ ENCAP,0,6000,"3.43200","0","2000","-","Active","Glass Encapsulated","Passive","134.2kHz","Read Only","-","ISO 11784, ISO 11785","-25°C ~ 70°C","3.85mm Dia x 31.20mm"
http://www.ti.com/general/docs/suppproductinfo.tsp?distId=10&gotoUrl=http%3A%2F%2Fwww.ti.com%2Flit%2Fgpn%2Ftrpgr30enatgb,//media.digikey.com/Photos/Texas%20Instr%20Photos/TRPGR30ENATGB.jpg,296-38015-1-ND,TRPGR30ENATGB,Texas Instruments,RFID TAG RD ONLY 134.2KHZ ENCAP,0,0,"Discontinued at Digi-Key","0","1","-","Discontinued at Digi-Key","Glass Encapsulated","Passive","134.2kHz","Read Only","-","ISO 11784, ISO 11785","-25°C ~ 70°C","3.85mm Dia x 31.20mm"
http://www.ti.com/general/docs/suppproductinfo.tsp?distId=10&gotoUrl=http%3A%2F%2Fwww.ti.com%2Flit%2Fgpn%2Ftrpgr30enatgb,//media.digikey.com/Photos/Texas%20Instr%20Photos/TRPGR30ENATGB.jpg,296-38015-6-ND,TRPGR30ENATGB,Texas Instruments,RFID TAG RD ONLY 134.2KHZ ENCAP,0,0,"Digi-Reel","0","1","-","Discontinued at Digi-Key","Glass Encapsulated","Passive","134.2kHz","Read Only","-","ISO 11784, ISO 11785","-25°C ~ 70°C","3.85mm Dia x 31.20mm"
https://abracon.com/RFID-Tags-Antenna/ART868X2117225TX21.pdf,//media.digikey.com/Photos/Abracon%20Corporation%20Photos/ART868X2117225TX21.jpg,535-12923-ND,ART868X2117225TX21,Abracon LLC,RFID TAG 865-868MHZ ENCAP,0,0,"3.46506","0","360","-","Active","Encapsulated","Passive","865MHz ~ 868MHz","-","-","EPC","-40°C ~ 85°C","21.00mm x 17.00mm x 2.25mm"
https://abracon.com/RFID-Tags-Antenna/ART915X2117225TX21.pdf,//media.digikey.com/Photos/Abracon%20Corporation%20Photos/ART915X2117225TX21.jpg,535-12926-ND,ART915X2117225TX21,Abracon LLC,RFID TAG 902-928MHZ ENCAP,0,0,"3.46506","0","360","-","Active","Encapsulated","Passive","902MHz ~ 928MHz","-","-","EPC","-40°C ~ 85°C","21.00mm x 17.00mm x 2.25mm"
-,//media.digikey.com/Photos/RF%20Solutions%20Photos/MFG_CARD-HITAGS.jpg,CARD-H2-ND,CARD-H2,RF Solutions,RFID TAG R/W 125KHZ CARD,0,0,"3.67088","0","34","-","Active","Card","Passive","125kHz","Read/Write","-","-","-","-"
//media.digikey.com/pdf/Data%20Sheets/Sparkfun%20PDFs/SEN-10131_Web.pdf,//media.digikey.com/Photos/Sparkfun%20Elec%20%20Photos/MFG_SEN-10131.jpg,SEN-10131-ND,SEN-10131,SparkFun Electronics,RFID TAG R/W 13.56MHZ COIN,0,0,"3.95000","0","1","-","Active","Coin","Passive","13.56MHz","Read/Write","1kB (User)","-","-","13.00mm Dia"
//media.digikey.com/pdf/Data%20Sheets/Sparkfun%20PDFs/SEN-09417_Web.pdf,//media.digikey.com/Photos/Sparkfun%20Elec%20%20Photos/MFG_SEN-09417.jpg,SEN-09417-ND,SEN-09417,SparkFun Electronics,RFID TAG READ ONLY 125KHZ COIN,0,0,"3.95000","0","1","-","Active","Coin","Passive","125kHz","Read Only","-","-","-","1.85mm Dia x 16.00mm"
-,-,TRPGP40ATGB-ND,TRPGP40ATGB,Texas Instruments,RFID TAG 134.2KHZ CCT TCG,0,10000,"3.95330","0","2000","-","Active","-","-","134.2kHz","-","-","-","-","-"
-,//media.digikey.com/Photos/RF%20Solutions%20Photos/MFG_CARD-mifare.jpg,CARD-MIF4K-ND,CARD-MIF4K,RF Solutions,RFID TAG R/W 13.56MHZ CARD,0,0,"3.96742","0","31","-","Active","Card","Passive","13.56MHz","Read/Write","-","-","-","-"
http://www.onsemi.com/pub/Collateral/SPSXM002-D.PDF,-,SPS1M002PET-ND,SPS1M002PET,ON Semiconductor,RFID TAG R/W 902-928MHZ INLAY,0,5000,"4.05000","0","1000","-","Active","Inlay","Passive","902MHz ~ 928MHz","Read/Write","128b (EPC)","ISO 18000-6C, EPC","-20°C ~ 60°C","-"
http://www.onsemi.com/pub/Collateral/SPSXM002-D.PDF,-,SPS2M002PET-ND,SPS2M002PET,ON Semiconductor,RFID TAG R/W 866-870MHZ INLAY,0,5000,"4.05000","0","1000","-","Active","Inlay","Passive","866MHz ~ 870MHz","Read/Write","128b (EPC)","ISO 18000-6C, EPC","-20°C ~ 60°C","-"
https://abracon.com/RFID-Tags-and-IC/ART915X1620TX16-IC.pdf,//media.digikey.com/Photos/Abracon%20Corporation%20Photos/MFG_ART915X1620TX16-IC.jpg,535-13564-ND,ART915X1620TX16-IC,Abracon LLC,RFID TAG R/W 902-928MHZ ENCAP,0,0,"4.49550","0","300","-","Active","Encapsulated","Passive","902MHz ~ 928MHz","Read/Write","512b (User)","ISO 18000-6, EPC","-30°C ~ 85°C","-"
https://abracon.com/RFID-Tags-and-IC/ART915X2117225TX21-IC.pdf,//media.digikey.com/Photos/Abracon%20Corporation%20Photos/MFG_ART915X2117225TX21-IC.jpg,535-13563-ND,ART915X2117225TX21-IC,Abracon LLC,RFID TAG R/W 902-928MHZ ENCAP,0,0,"4.58800","0","300","-","Active","Encapsulated","Passive","902MHz ~ 928MHz","Read/Write","512b (User)","ISO 18000-6, EPC","-30°C ~ 85°C","-"
//media.digikey.com/pdf/Data%20Sheets/Sparkfun%20PDFs/SEN-09416_Web.pdf,//media.digikey.com/Photos/Sparkfun%20Elec%20%20Photos/MFG_SEN-09416.jpg,SEN-09416-ND,SEN-09416,SparkFun Electronics,RFID TAG READ ONLY 125KHZ ENCAP,0,0,"5.00000","0","1","-","Active","Glass Encapsulated","Passive","125kHz","Read Only","-","-","-","1.93mm Dia x 12.25mm"
https://abracon.com/RFID-Tags-Antenna/ART923X855406TX02.pdf,//media.digikey.com/Photos/Abracon%20Corporation%20Photos/ART923X855406TX02.jpg,535-12928-ND,ART923X855406TX02,Abracon LLC,RFID TAG 920-925MHZ ENCAP,0,0,"5.31510","0","100","-","Active","Encapsulated","Passive","920MHz ~ 925MHz","-","-","EPC, ISO 18000-6","-40°C ~ 85°C","85.00mm x 54.00mm x 0.64mm"
-,-,WF-SM-ID-ND,WF-SM-ID,Omron Automation and Safety,SMARTMARK UHF CR80 CARD,0,0,"6.64000","0","1","*","Active","-","-","-","-","-","-","-","-"
https://www.onsemi.com/PowerSolutions/product.do?id=SPS1M&pdf=Y,-,SPS1M001A-01-ND,SPS1M001A-01,ON Semiconductor,RFID TAG R/W 902-928MHZ INLAY,0,66000,"7.31500","0","1000","-","Active","Inlay","Passive","902MHz ~ 928MHz","Read/Write","128b (EPC)","ISO 18000-6, EPC","-40°C ~ 85°C","165.00mm x 20.00mm"
https://www.onsemi.com/PowerSolutions/product.do?id=SPS1M&pdf=Y,-,SPS1M001A-02-ND,SPS1M001A-02,ON Semiconductor,RFID TAG R/W 902-928MHZ INLAY,0,46000,"7.31500","0","1000","-","Active","Inlay","Passive","902MHz ~ 928MHz","Read/Write","128b (EPC)","ISO 18000-6, EPC","-40°C ~ 85°C","165.00mm x 20.00mm"
https://www.onsemi.com/PowerSolutions/product.do?id=SPS1M&pdf=Y,-,SPS1M001A-03-ND,SPS1M001A-03,ON Semiconductor,RFID TAG R/W 902-928MHZ INLAY,0,69000,"7.31500","0","1000","-","Active","Inlay","Passive","902MHz ~ 928MHz","Read/Write","128b (EPC)","ISO 18000-6, EPC","-40°C ~ 85°C","165.00mm x 20.00mm"
https://www.onsemi.com/PowerSolutions/product.do?id=SPS1M&pdf=Y,-,SPS1M001A-04-ND,SPS1M001A-04,ON Semiconductor,RFID TAG R/W 902-928MHZ INLAY,0,58000,"7.31500","0","1000","-","Active","Inlay","Passive","902MHz ~ 928MHz","Read/Write","128b (EPC)","ISO 18000-6, EPC","-40°C ~ 85°C","165.00mm x 20.00mm"
https://www.onsemi.com/PowerSolutions/product.do?id=SPS1M&pdf=Y,-,SPS1M001A-05-ND,SPS1M001A-05,ON Semiconductor,RFID TAG R/W 902-928MHZ INLAY,0,59000,"7.31500","0","1000","-","Active","Inlay","Passive","902MHz ~ 928MHz","Read/Write","128b (EPC)","ISO 18000-6, EPC","-40°C ~ 85°C","165.00mm x 20.00mm"
https://www.onsemi.com/PowerSolutions/product.do?id=SPS1M&pdf=Y,-,SPS1M001A-06-ND,SPS1M001A-06,ON Semiconductor,RFID TAG R/W 902-928MHZ INLAY,0,60000,"7.31500","0","1000","-","Active","Inlay","Passive","902MHz ~ 928MHz","Read/Write","128b (EPC)","ISO 18000-6, EPC","-40°C ~ 85°C","165.00mm x 20.00mm"
https://www.onsemi.com/PowerSolutions/product.do?id=SPS1M&pdf=Y,-,SPS1M001A-07-ND,SPS1M001A-07,ON Semiconductor,RFID TAG R/W 902-928MHZ INLAY,0,0,"7.31500","0","1000","-","Active","Inlay","Passive","902MHz ~ 928MHz","Read/Write","128b (EPC)","ISO 18000-6, EPC","-40°C ~ 85°C","165.00mm x 20.00mm"
https://www.onsemi.com/PowerSolutions/product.do?id=SPS1M&pdf=Y,-,SPS1M001A-08-ND,SPS1M001A-08,ON Semiconductor,RFID TAG R/W 902-928MHZ INLAY,0,0,"7.31500","0","1000","-","Active","Inlay","Passive","902MHz ~ 928MHz","Read/Write","128b (EPC)","ISO 18000-6, EPC","-40°C ~ 85°C","165.00mm x 20.00mm"
https://www.onsemi.com/PowerSolutions/product.do?id=SPS1M&pdf=Y,-,SPS1M001A-09-ND,SPS1M001A-09,ON Semiconductor,RFID TAG R/W 902-928MHZ INLAY,0,0,"7.31500","0","1000","-","Active","Inlay","Passive","902MHz ~ 928MHz","Read/Write","128b (EPC)","ISO 18000-6, EPC","-40°C ~ 85°C","165.00mm x 20.00mm"
https://www.onsemi.com/PowerSolutions/product.do?id=SPS1M&pdf=Y,-,SPS1M001A-10-ND,SPS1M001A-10,ON Semiconductor,RFID TAG R/W 902-928MHZ INLAY,0,2000,"7.31500","0","1000","-","Active","Inlay","Passive","902MHz ~ 928MHz","Read/Write","128b (EPC)","ISO 18000-6, EPC","-40°C ~ 85°C","165.00mm x 20.00mm"
http://www.ixysic.com/home/pdfs.nsf/www/NCD1015ZP.pdf/$file/NCD1015ZP.pdf,-,NCD1015ZPC-ND,NCD1015ZPC,IXYS Integrated Circuits Division,RFID TAG RD ONLY 134.2KHZ ENCAP,0,0,"11.59400","0","100","-","Active","Glass Encapsulated","Passive","134.2kHz","Read Only","-","ISO 11784, ISO 11785","-20°C ~ 60°C","-"
-,-,WF-SM-IN02-ND,WF-SM-IN02,Omron Automation and Safety,EMBEDDABLE RFID TAG,0,0,"12.99000","0","1","*","Active","-","-","-","-","-","-","-","-"
http://www.dlpdesign.com/rf/dlp-rfid1-ds-v15.pdf,//media.digikey.com/photos/DLP%20Design%20Inc/DLP-RF1DTAG.jpg,813-1014-ND,DLP-RFIDTAG,DLP Design Inc.,RFID TAG R/W 13.56MHZ INLAY 10PK,0,0,"29.95000","0","25","-","Active","Inlay","Passive","13.56MHz","Read/Write","2kb (User)","ISO 15693, ISO 18000-3","0°C ~ 70°C","38.00mm Dia"
//media.digikey.com/pdf/Data%20Sheets/Harting%20PDFs/Ha-VIS%20RFID%20PT%2086(HS).pdf,//media.digikey.com/Photos/Harting/20926410102.jpg,1195-3434-ND,20926410102,HARTING,RFID TAG R/W 860-960MHZ ENCAP,0,0,"33.26400","0","50","-","Active","Encapsulated","Passive","860MHz ~ 960MHz","Read/Write","512b (EPC)","EPC","-50°C ~ 85°C","41.00mm x 11.00mm x 5.00mm"
-,-,V680-D1KP66T-ND,V680-D1KP66T,Omron Automation and Safety,RFID TAG R/W 13.56MHZ ENCAP,0,1583,"33.97000","0","1","-","Active","Encapsulated","Passive","13.56MHz","Read/Write","1kB (User)","-","-25°C ~ 85°C","34.00mm x 34.00mm x 6.00mm"
-,-,20920000001-ND,20920000001,HARTING,RFID TRANSPONDER DUM,0,0,"35.64000","0","1","-","Active","-","-","-","-","-","-","-","-"
http://www.ia.omron.com/data_pdf/cat/v680_series_q267-e1_1_19_csm1003322.pdf?id=1863,-,V680-D1KP54T-ND,V680-D1KP54T,Omron Automation and Safety,RFID TAG R/W 13.56MHZ ENCAP,0,0,"38.44000","0","1","-","Active","Encapsulated","Passive","13.56MHz","Read/Write","1kB (User)","-","-25°C ~ 85°C","20.00mm Dia x 2.70mm"
-,-,V680-D1KP66MT-ND,V680-D1KP66MT,Omron Automation and Safety,RFID TAG R/W 13.56MHZ ENCAP,0,495,"38.81000","0","1","-","Active","Encapsulated","Passive","13.56MHz","Read/Write","1kB (User)","-","-25°C ~ 85°C","34.00mm x 34.00mm x 6.00mm"
//media.digikey.com/pdf/Data%20Sheets/Omron%20PDFs/V600_Series.pdf,-,V600-D23P66N-ND,V600-D23P66N,Omron Automation and Safety,RFID TAG R/W ENCAP,0,1543,"43.81000","0","1","-","Active","Encapsulated","Passive","-","Read/Write","254kB (User)","-","-20°C ~ 85°C","34.00mm x 34.00mm x 3.50mm"
http://www.ia.omron.com/data_pdf/cat/v680_series_q267-e1_1_19_csm1003322.pdf?id=1863,-,V680S-D2KF67-ND,V680S-D2KF67,Omron Automation and Safety,RFID TAG R/W 13.56MHZ ENCAP,0,81,"45.58000","0","1","*","Active","Encapsulated","Passive","13.56MHz","Read/Write","2kb (User)","ISO 15693, ISO 18000-3","-20°C ~ 85°C","1.575"" L x 1.575"" W (40.00mm x 40.00mm)"
-,-,V680-D2KF52M-ND,V680-D2KF52M,Omron Automation and Safety,RFID TAG R/W 13.56MHZ ENCAP,0,14,"50.47000","0","1","-","Active","Encapsulated","Passive","13.56MHz","Read/Write","2kb (User)","-","-25°C ~ 85°C","8.00mm Dia x 5.00mm"
-,-,V750-D04P096-R1-ND,V750-D04P096-R1,Omron Automation and Safety,V750 ENCAP. 96BYTE RYNITE TAG,0,0,"51.80000","0","1","*","Active","-","-","-","-","-","-","-","-"
http://www.ia.omron.com/data_pdf/cat/v680_series_q267-e1_1_19_csm1003322.pdf?id=1863,-,V680S-D2KF67M-ND,V680S-D2KF67M,Omron Automation and Safety,RFID TAG R/W 13.56MHZ ENCAP,0,283,"65.82000","0","1","*","Active","Encapsulated","Passive","13.56MHz","Read/Write","2kb (User)","ISO 15693, ISO 18000-3","-20°C ~ 85°C","1.575"" L x 1.575"" W (40.00mm x 40.00mm)"
-,-,V680-D2KF67M-ND,V680-D2KF67M,Omron Automation and Safety,RFID TAG R/W 13.56MHZ ENCAP,0,0,"69.30000","0","1","-","Active","Encapsulated","Passive","13.56MHz","Read/Write","2kb (User)","-","-20°C ~ 85°C","40.00mm x 40.00mm x 5.00mm"
//media.digikey.com/pdf/Data%20Sheets/Omron%20PDFs/V600_Series.pdf,-,V600-D23P72-ND,V600-D23P72,Omron Automation and Safety,RFID TAG R/W CARD,0,0,"72.04000","0","1","-","Active","Card","Passive","-","Read/Write","254kB (User)","-","-10°C ~ 70°C","50.00mm x 34.00mm x 1.50mm"
http://www.ia.omron.com/data_pdf/cat/v680_series_q267-e1_1_19_csm1003322.pdf?id=1863,-,V680S-D2KF68-ND,V680S-D2KF68,Omron Automation and Safety,RFID TAG R/W 13.56MHZ ENCAP,0,2,"80.26000","0","1","*","Active","Encapsulated","Passive","13.56MHz","Read/Write","2kb (User)","ISO 15693, ISO 18000-3","-20°C ~ 85°C","-"
//media.digikey.com/pdf/Data%20Sheets/Omron%20PDFs/V600_Series.pdf,-,V600-D23P61-ND,V600-D23P61,Omron Automation and Safety,RFID TAG R/W ENCAP,0,71,"97.09000","0","1","-","Active","Encapsulated","Passive","-","Read/Write","254kB (User)","-","-25°C ~ 70°C","32.00mm x 24.00mm x 6.00mm"
http://www.powercastco.com/wp-content/uploads/2017/07/PCT100-Datasheet-Rev-3.pdf,//media.digikey.com/Photos/Powercast/MFG_PCT100.jpg,PCT100-T-ND,PCT100-T,Powercast Corporation,RFID TAG R/W 860-960MHZ ENCAP,0,0,"97.50000","0","10","PCT100","Active","Encapsulated","Passive","860MHz ~ 960MHz","Read/Write","-","EPC, ISO 18000-6C","-40°C ~ 85°C","104.14mm x 58.42mm x 7.62mm"
http://www.powercastco.com/wp-content/uploads/2017/07/PCT100-Datasheet-Rev-3.pdf,//media.digikey.com/Photos/Powercast/MFG_PCT100.jpg,PCT100-L-ND,PCT100-L,Powercast Corporation,RFID TAG R/W 860-960MHZ ENCAP,0,0,"97.50000","0","10","PCT100","Active","Encapsulated","Passive","860MHz ~ 960MHz","Read/Write","-","EPC, ISO 18000-6C","-40°C ~ 85°C","104.14mm x 58.42mm x 7.62mm"
http://www.powercastco.com/wp-content/uploads/2017/07/PCT100-Datasheet-Rev-3.pdf,//media.digikey.com/Photos/Powercast/MFG_PCT100.jpg,PCT100-H-ND,PCT100-H,Powercast Corporation,RFID TAG R/W 860-960MHZ ENCAP,0,0,"97.50000","0","10","PCT100","Active","Encapsulated","Passive","860MHz ~ 960MHz","Read/Write","-","EPC, ISO 18000-6C","-40°C ~ 85°C","104.14mm x 58.42mm x 7.62mm"
http://www.powercastco.com/wp-content/uploads/2017/07/PCT100-Datasheet-Rev-3.pdf,//media.digikey.com/Photos/Powercast/MFG_PCT100.jpg,PCT100-TL-ND,PCT100-TL,Powercast Corporation,RFID TAG R/W 860-960MHZ ENCAP,0,0,"97.50000","0","10","PCT100","Active","Encapsulated","Passive","860MHz ~ 960MHz","Read/Write","-","EPC, ISO 18000-6C","-40°C ~ 85°C","104.14mm x 58.42mm x 7.62mm"
http://www.powercastco.com/wp-content/uploads/2017/07/PCT100-Datasheet-Rev-3.pdf,//media.digikey.com/Photos/Powercast/MFG_PCT100.jpg,PCT100-LH-ND,PCT100-LH,Powercast Corporation,RFID TAG R/W 860-960MHZ ENCAP,0,0,"97.50000","0","10","PCT100","Active","Encapsulated","Passive","860MHz ~ 960MHz","Read/Write","-","EPC, ISO 18000-6C","-40°C ~ 85°C","104.14mm x 58.42mm x 7.62mm"
http://www.powercastco.com/wp-content/uploads/2017/06/PCT200-Datasheet-Rev-1.pdf,//media.digikey.com/Photos/Powercast/MFG_PCT100.jpg,PCT200-T-ND,PCT200-T,Powercast Corporation,RFID TAG R/W 860-960MHZ ENCAP,0,0,"97.50000","0","10","PCT200","Active","Encapsulated","Passive","860MHz ~ 960MHz","Read/Write","-","EPC, ISO 18000-6C","-40°C ~ 85°C","104.14mm x 58.42mm x 7.62mm"
http://www.powercastco.com/wp-content/uploads/2017/06/PCT200-Datasheet-Rev-1.pdf,//media.digikey.com/Photos/Powercast/MFG_PCT100.jpg,PCT200-L-ND,PCT200-L,Powercast Corporation,RFID TAG R/W 860-960MHZ ENCAP,0,0,"97.50000","0","10","PCT200","Active","Encapsulated","Passive","860MHz ~ 960MHz","Read/Write","-","EPC, ISO 18000-6C","-40°C ~ 85°C","104.14mm x 58.42mm x 7.62mm"
http://www.powercastco.com/wp-content/uploads/2017/06/PCT200-Datasheet-Rev-1.pdf,//media.digikey.com/Photos/Powercast/MFG_PCT100.jpg,PCT200-H-ND,PCT200-H,Powercast Corporation,RFID TAG R/W 860-960MHZ ENCAP,0,0,"97.50000","0","10","PCT200","Active","Encapsulated","Passive","860MHz ~ 960MHz","Read/Write","-","EPC, ISO 18000-6C","-40°C ~ 85°C","104.14mm x 58.42mm x 7.62mm"
http://www.powercastco.com/wp-content/uploads/2017/06/PCT200-Datasheet-Rev-1.pdf,//media.digikey.com/Photos/Powercast/MFG_PCT100.jpg,PCT200-TH-ND,PCT200-TH,Powercast Corporation,RFID TAG R/W 860-960MHZ ENCAP,0,0,"97.50000","0","10","PCT200","Active","Encapsulated","Passive","860MHz ~ 960MHz","Read/Write","-","EPC, ISO 18000-6C","-40°C ~ 85°C","104.14mm x 58.42mm x 7.62mm"
http://www.powercastco.com/wp-content/uploads/2017/06/PCT200-Datasheet-Rev-1.pdf,//media.digikey.com/Photos/Powercast/MFG_PCT100.jpg,PCT200-LH-ND,PCT200-LH,Powercast Corporation,RFID TAG R/W 860-960MHZ ENCAP,0,0,"97.50000","0","10","PCT200","Active","Encapsulated","Passive","860MHz ~ 960MHz","Read/Write","-","EPC, ISO 18000-6C","-40°C ~ 85°C","104.14mm x 58.42mm x 7.62mm"
http://www.powercastco.com/wp-content/uploads/2017/06/PCT200-Datasheet-Rev-1.pdf,//media.digikey.com/Photos/Powercast/MFG_PCT100.jpg,PCT200-TLH-ND,PCT200-TLH,Powercast Corporation,RFID TAG R/W 860-960MHZ ENCAP,0,0,"97.50000","0","10","PCT200","Active","Encapsulated","Passive","860MHz ~ 960MHz","Read/Write","-","EPC, ISO 18000-6C","-40°C ~ 85°C","104.14mm x 58.42mm x 7.62mm"
//media.digikey.com/pdf/Data%20Sheets/Omron%20PDFs/V600_Series.pdf,-,V600-D23P71-ND,V600-D23P71,Omron Automation and Safety,RFID TAG R/W CARD,0,32,"99.46000","0","1","-","Active","Card","Passive","-","Read/Write","254kB (User)","-","-10°C ~ 70°C","86.00mm x 54.00mm x 1.50mm"
http://www.ia.omron.com/data_pdf/cat/v680_series_q267-e1_1_19_csm1003322.pdf?id=1863,-,V680S-D2KF68M-ND,V680S-D2KF68M,Omron Automation and Safety,RFID TAG R/W 13.56MHZ ENCAP,0,0,"102.78000","0","1","*","Active","Encapsulated","Passive","13.56MHz","Read/Write","2kb (User)","ISO 15693, ISO 18000-3","-20°C ~ 85°C","1.575"" L x 1.575"" W (40.00mm x 40.00mm)"
-,-,20931020101-ND,20931020101,HARTING,MONTAGESET,0,0,"118.70000","0","1","-","Active","-","-","-","-","-","-","-","-"
//media.digikey.com/pdf/Data%20Sheets/Omron%20PDFs/V600_Series.pdf,-,V600-D23P51-Y-ND,V600-D23P51-Y,Omron Automation and Safety,RFID TAG R/W COIN,0,0,"135.86000","0","1","V600","Active","Coin","Passive","-","Read/Write","-","-","-","-"
http://www.ia.omron.com/data_pdf/cat/v680_series_q267-e1_1_19_csm1003322.pdf?id=1863,-,V680S-D8KF67-ND,V680S-D8KF67,Omron Automation and Safety,RFID TAG R/W INLAY,0,0,"141.37000","0","1","-","Active","Inlay","Passive","-","Read/Write","8.2kB (User)","-","-20°C ~ 85°C","40.00mm L x 40.00mm W"
-,-,20926410601-ND,20926410601,HARTING,RFID TAG RW 860-960MZ ENCAP 10PC,0,0,"149.90000","0","1","-","Active","Encapsulated","Passive","860MHz ~ 960MHz","Read/Write","512b (EPC)","EPC","-50°C ~ 85°C","30.00mm x 26.00mm x 5.00mm"
http://www.ia.omron.com/data_pdf/cat/v680_series_q267-e1_1_19_csm1003322.pdf?id=1863,-,V680S-D8KF67M-ND,V680S-D8KF67M,Omron Automation and Safety,RFID TAG R/W INLAY,0,0,"153.12000","0","1","-","Active","Inlay","Passive","-","Read/Write","8.2kB (User)","-","-20°C ~ 85°C","40.00mm L x 40.00mm W"
http://www.ia.omron.com/data_pdf/cat/v680_series_q267-e1_1_19_csm1003322.pdf?id=1863,-,V680S-D8KF68-ND,V680S-D8KF68,Omron Automation and Safety,RFID TAG R/W INLAY,0,0,"159.50000","0","1","-","Active","Inlay","Passive","-","Read/Write","8.2kB (User)","-","-20°C ~ 85°C","86.00mm x 54.00mm x 10.00mm"
http://www.ia.omron.com/data_pdf/cat/v680_series_q267-e1_1_19_csm1003322.pdf,-,V680-D1KP58HT-ND,V680-D1KP58HT,Omron Automation and Safety,RFID TAG R/W 13.56MHZ ENCAP,0,0,"172.26000","0","1","-","Active","Encapsulated","Passive","13.56MHz","Read/Write","1kB (User)","-","-25°C ~ 85°C","80.00mm Dia x 10.00mm"
http://www.ia.omron.com/data_pdf/cat/v680_series_q267-e1_1_19_csm1003322.pdf?id=1863,-,V680-D1KP66T-SP-ND,V680-D1KP66T-SP,Omron Automation and Safety,RFID TAG R/W 13.56MHZ ENCAP,0,0,"172.26000","0","1","-","Active","Encapsulated","Passive","13.56MHz","Read/Write","1kB (User)","-","-25°C ~ 70°C","95.00mm x 36.50mm x 6.50mm"
http://www.ia.omron.com/data_pdf/cat/v680_series_q267-e1_1_19_csm1003322.pdf?id=1863,-,V680S-D8KF68M-ND,V680S-D8KF68M,Omron Automation and Safety,RFID TAG R/W 13.56MHZ ENCAP,0,0,"185.02000","0","1","*","Active","Encapsulated","Passive","13.56MHz","Read/Write","8kB (User)","ISO 15693, ISO 18000-3","-20°C ~ 85°C","-"
-,-,V680-D1KP58HTN-ND,V680-D1KP58HTN,Omron Automation and Safety,RFID TAG R/W 13.56MHZ ENCAP,0,0,"189.26000","0","1","-","Active","Encapsulated","Passive","13.56MHz","Read/Write","1kB (User)","-","-25°C ~ 85°C","80.00mm Dia x 10.00mm"
-,-,20926410501-ND,20926410501,HARTING,RFID TAG RW 860-960MZ INLAY 10PC,0,0,"191.81000","0","1","-","Active","Inlay","Passive","860MHz ~ 960MHz","Read/Write","512b (EPC)","EPC","-40°C ~ 85°C","108.00mm x 27.00mm x 2.40mm"
-,-,20926410401-ND,20926410401,HARTING,RFID TAG RW 860-960MZ INLAY 10PC,0,0,"206.32000","0","1","-","Active","Inlay","Passive","860MHz ~ 960MHz","Read/Write","512b (EPC)","EPC","-40°C ~ 85°C","108.00mm x 48.00mm x 2.40mm"
-,-,20926410301-ND,20926410301,HARTING,RFID TAG RW 860-960MZ INLAY 10PC,0,0,"227.20000","0","1","-","Active","Inlay","Passive","860MHz ~ 960MHz","Read/Write","512b (EPC)","EPC","-40°C ~ 85°C","165.00mm x 51.00mm x 2.00mm"
//media.digikey.com/pdf/Data%20Sheets/Omron%20PDFs/V600_Series.pdf,-,V600-D23P66SP-ND,V600-D23P66SP,Omron Automation and Safety,RFID TAG R/W ENCAP,0,0,"273.62000","0","1","-","Active","Encapsulated","Passive","-","Read/Write","254kB (User)","-","-20°C ~ 70°C","95.00mm x 36.50mm x 6.50mm"
