Datasheets,Image,Digi-Key Part Number,Manufacturer Part Number,Manufacturer,Description,Quantity Available,Factory Stock,Unit Price (USD),@ qty,Minimum Quantity,"Packaging","Series","Part Status","Wire/Cable Tie Type","Length - Approximate","Bundle Diameter","Width","Length - Actual","Mounting Type","Tensile Strength","Features","Material","Color"
http://www.panduit.com/heiler/PartDrawings/C-CTBT1M-BT1M-BT-0037-1--ENG.pdf,//media.digikey.com/photos/Panduit%20Corp%20Photos/BTSeries_Natural.JPG,298-1071-ND,BT1.5M-C,Panduit Corp,CABLE TIE BARB TY 18LB 6.1"",1500,0,"0.19710","0","100","100 per Pkg","DOME-TOP® BARB-TY® BT","Active","Standard, Locking","6.00""","1.50"" (38.10mm)","0.095"" (2.40mm)","0.508' (154.94mm, 6.10"")","Free Hanging (In-Line)","18 lbs (8.16 kg)","-","Polyamide (PA66), Nylon 6/6","Natural"
http://www.essentracomponents.com.sg/images-line/pdfs/WIT-RT.pdf,//media.digikey.com/Photos/Essentra%20Components%20Photos/MFG_WIT-RT-0800-M.jpg,RPC1717-ND,WIT-RT-0800-M,Essentra Components,CABLE TIE RELEASE NAT 8"",4000,0,"0.19837","0","1000","1000 per Pkg","WIT-RT","Active","Standard, Releasable","8.00""","2.00"" (50.80mm)","0.210"" (5.33mm)","0.667' (203.20mm, 8.00"")","Free Hanging (In-Line)","40 lbs (18.14 kg)","-","Polyamide (PA66), Nylon 6/6","Natural"
http://wpc.ac62.edgecastcdn.net/00AC62/drawings/CT2032001CST.pdf,//media.digikey.com/Photos/HellermannTyton%20Photos/T30RSF9M4.jpg,1436-1547-ND,T30RSF9M4,HellermannTyton,PUSH MOUNT 30LB 6.3""L NATURAL,3000,0,"0.20129","0","1000","1000 per Pkg","-","Active","Standard, Locking","6.25""","1.22"" (31.00mm)","0.142"" (3.61mm)","0.528' (161.00mm, 6.34"")","Push Mount, Arrowhead","30 lbs (13.61 kg)","-","Polyamide (PA66), Nylon 6/6","Natural"
http://wpc.ac62.edgecastcdn.net/00AC62/drawings/XCT-FRD011CST.pdf,//media.digikey.com/Photos/HellermannTyton%20Photos/MFG_155-05400.jpg,1436-1743-ND,155-05400,HellermannTyton,OVAL SHAPED STUD MNT,7500,0,"0.20658","0","500","500 per Pkg","-","Active","Standard, Locking","6.50""","1.38"" (35.00mm)","0.181"" (4.60mm)","0.548' (167.00mm, 6.57"")","Stud Mount","50 lbs (22.68 kg)","Heat Stabilized","Polyamide (PA66), Nylon 6/6","Black"
http://www.panduit.com/heiler/PartDrawings/C-CTBT1M-BT1M-BT-0037-1--ENG.pdf,//media.digikey.com/photos/Panduit%20Corp%20Photos/BTSeries_Natural.JPG,298-1072-ND,BT2M-C,Panduit Corp,CABLE TIE BARB TY 18LB 7.7"",2600,0,"0.20670","0","100","100 per Pkg","DOME-TOP® BARB-TY® BT","Active","Standard, Locking","8.00""","2.00"" (50.80mm)","0.095"" (2.40mm)","0.658' (200.66mm, 7.90"")","Free Hanging (In-Line)","18 lbs (8.16 kg)","-","Polyamide (PA66), Nylon 6/6","Natural"
https://gp1.wpc.edgecastcdn.net/00AC62/drawings/CT2050008CST.pdf,//media.digikey.com/Photos/HellermannTyton%20Photos/T50R9M4.JPG,1436-1550-ND,T50I9M4,HellermannTyton,CABLE TIE 11.81""L 50LB NATURAL,3000,0,"0.20874","0","1000","1000 per Pkg","-","Active","Standard, Locking","11.75""","3.35"" (85.00mm)","0.181"" (4.60mm)","0.984' (300.00mm, 11.81"")","Free Hanging (In-Line)","50 lbs (22.68 kg)","-","Polyamide (PA66), Nylon 6/6","Natural"
http://www.panduit.com/heiler/PartDrawings/C-CTPLT-6SM-SS-5540-1--ENG.pdf,//media.digikey.com/photos/Panduit%20Corp%20Photos/PLT%20SERIES%20BLACK.jpg,298-1042-ND,PLT1.5I-C0,Panduit Corp,CABLE TIE INTERMED 40LB 5.6"",16200,0,"0.21070","0","100","100 per Pkg","PAN-TY® PLT","Active","Standard, Locking","5.50""","1.38"" (35.00mm)","0.142"" (3.61mm)","0.467' (142.24mm, 5.60"")","Free Hanging (In-Line)","40 lbs (18.14 kg)","Weather Resistant","Polyamide (PA66), Nylon 6/6","Black"
http://www.panduit.com/heiler/PartDrawings/C-CTPLT3I-SS-5540-2--ENG.pdf,//media.digikey.com/photos/Panduit%20Corp%20Photos/PLT%20SERIES%20NATURAL.jpg,298-10503-ND,PLT1.5S-C,Panduit Corp,CABLE TIE STD NAT 6.2"",2300,0,"0.21070","0","100","100 per Pkg","PAN-TY® PLT","Active","Standard, Locking","6.25""","1.50"" (38.10mm)","0.190"" (4.83mm)","0.517' (157.58mm, 6.20"")","Free Hanging (In-Line)","50 lbs (22.68 kg)","-","Polyamide (PA66), Nylon 6/6","Natural"
http://www.essentracomponents.com/wcsstore7.00.00.883/ExtendedSitesCatalogAssetStore/images/Web%20Feed%20Documents/std.lang.all/1317057.pdf,//media.digikey.com/photos/Essentra%20Components%20Photos/MFG_12933xx.jpg,RPC2219-ND,1293371,Essentra Components,CBL TIE LOCKING BLACK 22LB 9.84"",6800,0,"0.21110","0","100","Bulk","-","Active","Standard, Locking","9.75""","2.68"" (68.00mm)","0.189"" (4.80mm)","0.820' (250.00mm, 9.84"")","Free Hanging (In-Line)","22 lbs (9.98 kg)","-","Polypropylene (PP)","Black"
//media.digikey.com/pdf/Data%20Sheets/Richco%20Inc%20PDFs/WITA-xx_Dwg.pdf,//media.digikey.com/Photos/Essentra%20Components%20Photos/WITA-50XL-UVB-C.jpg,RP1051-ND,WITA-50XL-UVB-C,Essentra Components,CABLE TIE LOCKING UVB 25 50LB,5099,0,"0.21280","0","100","100 per Pkg","WITA","Active","Standard, Locking","25.00""","7.48"" (190.00mm)","0.190"" (4.83mm)","2.083' (635.00mm)","Free Hanging (In-Line)","50 lbs (22.68 kg)","UV Resistant","Polyamide (PA66), Nylon 6/6","Black"
https://cl-pdfv10.ae-admin.com/hellermanntyton/files/111-02903.pdf,//media.digikey.com/Photos/HellermannTyton%20Photos/T30R0M4.JPG,1436-1554-ND,T30XL0M4,HellermannTyton,CABLE TIE 14.37""L 30LB BLACK,2000,0,"0.21536","0","1000","1000 per Pkg","-","Active","Standard, Locking","14.25""","4.13"" (104.90mm)","0.138"" (3.50mm)","1.198' (365.00mm)","Free Hanging (In-Line)","30 lbs (13.61 kg)","-","Polyamide (PA66), Nylon 6/6","Black"
http://www.panduit.com/heiler/CatalogCutSheets/SG100M-C%20Product%20Page.pdf,//media.digikey.com/photos/Panduit%20Corp%20Photos/MFG_SG_NAT.jpg,298-9936-ND,SG200S-C,Panduit Corp,CABLE TIE STANDARD NAT 8.3"",12800,0,"0.21600","0","100","100 per Pkg","Super-Grip®","Active","Standard, Locking","8.25""","2.00"" (50.80mm)","0.225"" (5.70mm)","0.692' (210.80mm, 8.30"")","Free Hanging (In-Line)","50 lbs (22.68 kg)","-","Polyamide (PA66), Nylon 6/6","Natural"
http://wpc.ac62.edgecastcdn.net/00AC62/drawings/XCT-HTS032CST.pdf,//media.digikey.com/Photos/HellermannTyton%20Photos/MFG_156-00156.jpg,1436-1782-ND,156-00156,HellermannTyton,FIR TREE/CABLE TIE 50LB 6.3"",2000,0,"0.21694","0","500","500 per Pkg","-","Active","Standard, Locking","6.25""","1.38"" (35.00mm)","0.181"" (4.60mm)","0.525' (160.00mm, 6.30"")","Push Mount, Fir Tree","50 lbs (22.68 kg)","Heat Stabilized","Polyamide (PA66), Nylon 6/6","Black"
http://www.essentracomponents.com.sg/images-line/pdfs/HT.pdf,"//media.digikey.com/photos/Richco%20Photos/HT-3,9,HT-5,9.jpg",RPC1202-ND,HT-3.9,Essentra Components,HANKING TIE 3.9"" NATURAL,3734,0,"0.21924","0","1000","1000 per Pkg","-","Active","Hanking, Releasable","4.00""","0.90"" (22.86mm)","0.250"" (6.35mm)","0.325' (99.06mm, 3.90"")","Free Hanging (In-Line)","-","-","Polyethylene (PE)","Natural"
http://www.essentracomponents.com.sg/images-line/pdfs/BT.pdf,//media.digikey.com/Photos/Essentra%20Components%20Photos/BT-6-10-BL.jpg,RPC1304-ND,BT-8-10-BL,Essentra Components,WIRE TIE BLUE 8""L,6990,0,"0.22088","0","1000","1000 per Pkg","BT","Active","Beaded, Releasable","8.75""","2.37"" (60.32mm)","0.095"" (2.40mm)","0.729' (222.25mm, 8.75"")","Free Hanging (In-Line)","-","-","Polypropylene (PP)","Blue"
http://wpc.ac62.edgecastcdn.net/00AC62/drawings/CT2050006CST.pdf,//media.digikey.com/Photos/HellermannTyton%20Photos/MFG_T50S0C2.jpg,1436-1772-ND,T50S0C2,HellermannTyton,CABLE TIE 50 LB. 6.3"" BLACK,1500,0,"0.22130","0","100","100 per Pkg","-","Active","Standard, Locking","6.25""","1.38"" (35.00mm)","0.181"" (4.60mm)","0.525' (160.00mm, 6.30"")","Free Hanging (In-Line)","50 lbs (22.68 kg)","-","Polyamide (PA66), Nylon 6/6","Black"
https://gp1.wpc.edgecastcdn.net/00AC62/drawings/CT2050008CST.pdf,//media.digikey.com/Photos/HellermannTyton%20Photos/T50R0M4.jpg,1436-1555-ND,T50I0M4,HellermannTyton,CABLE TIE 11.81""L 50LB BLACK,13000,0,"0.22135","0","1000","1000 per Pkg","-","Active","Standard, Locking","11.75""","3.35"" (85.00mm)","0.181"" (4.60mm)","0.984' (300.00mm, 11.81"")","Free Hanging (In-Line)","50 lbs (22.68 kg)","-","Polyamide (PA66), Nylon 6/6","Black"
https://gp1.wpc.edgecastcdn.net/00AC62/drawings/CT2050003CST.pdf,//media.digikey.com/Photos/HellermannTyton%20Photos/T50MR0M4.jpg,1436-1552-ND,T50MR0M4,HellermannTyton,SCREW MOUNT 50LB 8.5""L BLACK,2000,0,"0.22295","0","1000","1000 per Pkg","-","Active","Standard, Locking","8.50""","1.77"" (45.00mm)","0.181"" (4.60mm)","0.705' (215.00mm, 8.46"")","Screw Mount, Mounting Hole","50 lbs (22.68 kg)","-","Polyamide (PA66), Nylon 6/6","Black"
http://wpc.ac62.edgecastcdn.net/00AC62/drawings/CT2050007CSTPPP.pdf,//media.digikey.com/Photos/HellermannTyton%20Photos/T50R0PPM4.JPG,1436-1553-ND,T50R0PPM4,HellermannTyton,HIGH TEMP TIE 7.95""L 25LB BLACK,2000,0,"0.22712","0","1000","1000 per Pkg","-","Active","Standard, Locking","8.00""","1.75"" (44.45mm)","0.189"" (4.80mm)","0.663' (202.00mm, 7.95"")","Free Hanging (In-Line)","25 lbs (11.34 kg)","-","Polypropylene (PP)","Black"
http://wpc.ac62.edgecastcdn.net/00AC62/drawings/CT2040001CST.pdf,//media.digikey.com/Photos/HellermannTyton%20Photos/T40R0HSM4.JPG,1436-1556-ND,T40L0M4,HellermannTyton,CABLE TIE 14.6""L 40LB BLACK,2000,0,"0.22947","0","1000","1000 per Pkg","-","Active","Standard, Locking","14.50""","4.13"" (104.90mm)","0.157"" (4.00mm)","1.214' (370.00mm)","Free Hanging (In-Line)","40 lbs (18.14 kg)","-","Polyamide (PA66), Nylon 6/6","Black"
http://www.panduit.com/heiler/CatalogCutSheets/SG100M-C%20Product%20Page.pdf,//media.digikey.com/photos/Panduit%20Corp%20Photos/MFG_SG_BLK.jpg,298-9937-ND,SG200S-C0,Panduit Corp,CABLE TIE STANDARD BLK 8.3"",1300,0,"0.23100","0","100","100 per Pkg","Super-Grip®","Active","Standard, Locking","8.25""","2.00"" (50.80mm)","0.225"" (5.70mm)","0.692' (210.80mm, 8.30"")","Free Hanging (In-Line)","50 lbs (22.68 kg)","Weather Resistant","Polyamide (PA66), Nylon 6/6","Black"
http://www.essentracomponents.com.sg/images-line/pdfs/BT.pdf,"//media.digikey.com/photos/Richco%20Photos/BT-4-01-NT,BT-5-01-NT,BT-6-01-NT.jpg",RP734-ND,BT-8-01-NT,Essentra Components,BEADED TIE 8.75"" NYLON,9970,0,"0.24261","0","1000","1000 per Pkg","BT","Active","Beaded, Releasable","8.75""","2.37"" (60.32mm)","0.095"" (2.40mm)","0.729' (222.25mm, 8.75"")","Free Hanging (In-Line)","-","-","Polyamide (PA66), Nylon 6/6","Natural"
http://multimedia.3m.com/mws/media/105553O/3mtm-cable-ties.pdf,//media.digikey.com/Photos/3M%20Photos/CT6NT40-C.JPG,3M118C-ND,CT6NT30-C,3M,6"" NATURAL 30LB CABLE TIE,1200,0,"0.24280","0","100","100 per Pkg","-","Active","Standard, Locking","5.75""","1.25"" (31.75mm)","0.141"" (3.58mm)","0.483' (147.32mm, 5.80"")","Free Hanging (In-Line)","30 lbs (13.61 kg)","-","Polyamide (PA66), Nylon 6/6","Natural"
https://gp1.wpc.edgecastcdn.net/00AC62/drawings/CT2050008CST.pdf,//media.digikey.com/Photos/HellermannTyton%20Photos/T50R0M4.jpg,1436-1558-ND,T50I0HSM4,HellermannTyton,CABLE TIE 12""L 50LB BLACK,2000,0,"0.24347","0","1000","1000 per Pkg","-","Active","Standard, Locking","11.75""","3.35"" (85.00mm)","0.181"" (4.60mm)","0.984' (300.00mm, 11.81"")","Free Hanging (In-Line)","50 lbs (22.68 kg)","Heat Stabilized","Polyamide (PA66), Nylon 6/6","Black"
http://www.panduit.com/heiler/PartDrawings/C-CTBT1M-BT1M-BT-0037-1--ENG.pdf,//media.digikey.com/photos/Panduit%20Corp%20Photos/MFG_BTSeries_Blk.jpg,298-1088-ND,BT1.5M-C0,Panduit Corp,CABLE TIE BARB TY 18LB 6.1"",3700,0,"0.24400","0","100","100 per Pkg","DOME-TOP® BARB-TY® BT","Active","Standard, Locking","6.00""","1.50"" (38.10mm)","0.095"" (2.40mm)","0.508' (154.94mm, 6.10"")","Free Hanging (In-Line)","18 lbs (8.16 kg)","Weather Resistant","Polyamide (PA66), Nylon 6/6","Black"
http://www.essentracomponents.com.sg/images-line/pdfs/WIT-30RRA(A).pdf,//media.digikey.com/Photos/Essentra%20Components%20Photos/MFG_38359.jpg,RPC1286-ND,WIT-30RRA-4-M,Essentra Components,CBL TIE REL ARRW MNT NAT 6.31"",2248,0,"0.24507","0","1000","1000 per Pkg","WIT-30RRA","Active","Standard, Releasable","6.25""","1.25"" (31.75mm)","0.141"" (3.58mm)","0.526' (160.30mm, 6.31"")","Push Mount, Winged Arrowhead","30 lbs (13.61 kg)","-","Polyamide (PA66), Nylon 6/6","Natural"
//media.digikey.com/pdf/Data%20Sheets/Richco%20Inc%20PDFs/WITA-xx_Dwg.pdf,//media.digikey.com/Photos/Essentra%20Components%20Photos/WITA-40R-HS-M.jpg,RPC1810-ND,WITA-40L-UVB-M,Essentra Components,CABLE TIE LOCK UV BLK 7.87 40LB,6000,0,"0.24697","0","1000","1000 per Pkg","WITA","Active","Standard, Locking","7.75""","2.05"" (52.07mm)","0.141"" (3.58mm)","0.656' (200.00mm, 7.87"")","Free Hanging (In-Line)","40 lbs (18.14 kg)","UV Resistant","Polyamide (PA66), Nylon 6/6","Black"
http://www.essentracomponents.com.sg/images-line/pdfs/WIT-30RRA(A).pdf,//media.digikey.com/Photos/Essentra%20Components%20Photos/MFG_38359.jpg,RPC1463-ND,WIT-30RRA-12-M,Essentra Components,CBL TIE REL ARRW MT NAT 6.81"",7845,0,"0.24879","0","1000","1000 per Pkg","WIT-30RRA","Active","Standard, Releasable","6.75""","1.25"" (31.75mm)","0.141"" (3.58mm)","0.568' (173.00mm, 6.81"")","Push Mount, Winged Arrowhead","30 lbs (13.61 kg)","-","Polyamide (PA66), Nylon 6/6","Natural"
http://www.panduit.com/heiler/PartDrawings/C-CTBT1-5I-BT-0037-2--ENG.pdf,//media.digikey.com/photos/Panduit%20Corp%20Photos/MFG_BTSeries_Blk.jpg,298-10476-ND,BT3I-M0,Panduit Corp,CABLE TIE INTERMED40#WR BK 11.1"",2000,0,"0.24926","0","1000","1000 per Pkg","DOME-TOP® BARB-TY® BT","Active","Standard, Locking","11.25""","3.00"" (76.20mm)","0.141"" (3.58mm)","0.937' (285.75mm, 11.25"")","Free Hanging (In-Line)","40 lbs (18.14 kg)","Weather Resistant","Polyamide (PA66), Nylon 6/6","Black"
http://wpc.ac62.edgecastcdn.net/00AC62/drawings/CT10-0532-002CST.pdf,//media.digikey.com/Photos/HellermannTyton%20Photos/157-00105.jpg,1436-1103-ND,157-00105,HellermannTyton,OVAL STUD MNT 6.6""L 50LB BLACK,2000,0,"0.25000","0","1","1000 per Pkg","-","Active","Standard, Locking","6.50""","1.38"" (35.00mm)","0.197"" (5.00mm)","0.548' (167.00mm, 6.57"")","Stud Mount","50 lbs (22.68 kg)","Heat Stabilized","Polyamide (PA66), Nylon 6/6","Black"
http://www.essentracomponents.com.sg/images-line/pdfs/WIT-50RLA.pdf,//media.digikey.com/Photos/Essentra%20Components%20Photos/WIT-50RLA-M.jpg,RP1042-ND,WIT-50RLA-M,Essentra Components,CBL TIE LCK ARRW MNT NAT 8.88"",6000,0,"0.25104","0","1000","1000 per Pkg","WIT-50RLA","Active","Standard, Locking","8.75""","2.00"" (50.80mm)","0.190"" (4.83mm)","0.739' (225.40mm, 8.87"")","Push Mount, Arrowhead","50 lbs (22.68 kg)","-","Polyamide (PA46), Nylon 4/6","Natural"
https://gp1.wpc.edgecastcdn.net/00AC62/drawings/CT2050007CST.pdf,//media.digikey.com/Photos/HellermannTyton%20Photos/MFG_T50R8C2.jpg,1436-1771-ND,T50R8C2,HellermannTyton,CABLE TIE 50 LB 7.95"" GRAY,2300,0,"0.25480","0","100","100 per Pkg","-","Active","Standard, Locking","8.00""","1.97"" (50.00mm)","0.181"" (4.60mm)","0.663' (202.00mm, 7.95"")","Free Hanging (In-Line)","50 lbs (22.68 kg)","-","Polyamide (PA66), Nylon 6/6","Gray"
https://gp1.wpc.edgecastcdn.net/00AC62/drawings/CT2050007CST.pdf,//media.digikey.com/Photos/HellermannTyton%20Photos/MFG_T50R10C2.jpg,1436-1764-ND,T50R10C2,HellermannTyton,CABLE TIE 50 LB 7.95"" WHITE,1800,0,"0.25480","0","100","100 per Pkg","-","Active","Standard, Locking","8.00""","1.97"" (50.00mm)","0.181"" (4.60mm)","0.663' (202.00mm, 7.95"")","Free Hanging (In-Line)","50 lbs (22.68 kg)","-","Polyamide (PA66), Nylon 6/6","White"
http://wpc.ac62.edgecastcdn.net/00AC62/drawings/126-00049.pdf,//media.digikey.com/Photos/HellermannTyton%20Photos/126-00049.jpg,1436-1040-ND,126-00049,HellermannTyton,WING PUSH MNT 6.3""L 50LB BLACK,2000,0,"0.26388","0","500","500 per Pkg","-","Active","Standard, Locking","6.25""","1.38"" (35.00mm)","0.185"" (4.70mm)","0.525' (160.00mm, 6.30"")","Push Mount, Winged Arrowhead","50 lbs (22.68 kg)","Heat Stabilized, Impact Modified, UV Resistant","Polyamide (PA66), Nylon 6/6","Black"
http://www.essentracomponents.com/wcsstore7.00.00.883/ExtendedSitesCatalogAssetStore/images/Web%20Feed%20Documents/std.lang.all/1258144.pdf,//media.digikey.com/Photos/Essentra%20Components%20Photos/WITA-40R-HS-M.jpg,RPC1807-ND,WITA-18L-UVB-M,Essentra Components,WIRE TIE 6"" 18LBS,2000,0,"0.26400","0","1000","50 per Pkg","WITA","Active","Standard, Locking","6.00""","1.46"" (37.08mm)","0.098"" (2.50mm)","0.492' (150.00mm, 5.91"")","Free Hanging (In-Line)","18 lbs (8.16 kg)","UV Resistant","Polyamide (PA66), Nylon 6/6","Black"
https://gp1.wpc.edgecastcdn.net/00AC62/drawings/CT2050007CST.pdf,//media.digikey.com/Photos/HellermannTyton%20Photos/T50R0M4.jpg,1436-1616-ND,T50R0UVC2,HellermannTyton,CABLE TIE 8""L 50LB BLACK,1100,0,"0.26510","0","100","100 per Pkg","-","Active","Standard, Locking","8.00""","1.97"" (50.00mm)","0.181"" (4.60mm)","0.663' (202.00mm, 7.95"")","Free Hanging (In-Line)","50 lbs (22.68 kg)","UV Resistant","Polyamide (PA66), Nylon 6/6","Black"
http://www.panduit.com/heiler/PartDrawings/C-CTPLWP--ENG.pdf,//media.digikey.com/photos/Panduit%20Corp%20Photos/PLWP%20SERIES%20NATURAL.jpg,298-1350-ND,PLWP1.5I-D,Panduit Corp,TIE WING PUSH MOUNT INT NAT 6.0"",9000,0,"0.26764","0","500","500 per Pkg","PAN-TY® PLWP","Active","Standard, Locking","6.00""","1.25"" (31.75mm)","0.135"" (3.43mm)","0.500' (152.40mm, 6.00"")","Push Mount, Winged Arrowhead","40 lbs (18.14 kg)","-","Polyamide (PA66), Nylon 6/6","Natural"
https://gp1.wpc.edgecastcdn.net/00AC62/drawings/CT2018006CST.pdf,//media.digikey.com/Photos/HellermannTyton%20Photos/IT18R9L4.jpg,1436-1414-ND,IT18R9L4,HellermannTyton,ID TIE 3.9"" L 18LB NATURAL,3000,0,"0.26960","0","200","200 per Pkg","-","Active","Standard, Locking","4.00""","0.75"" (19.05mm)","0.098"" (2.50mm)","0.328' (100.00mm, 3.93"")","Free Hanging (In-Line)","18 lbs (8.16 kg)","Labeling Area","Polyamide (PA66), Nylon 6/6","Natural"
https://gp1.wpc.edgecastcdn.net/00AC62/drawings/CT2018007CST.pdf,//media.digikey.com/Photos/HellermannTyton%20Photos/IT18FL9L4.jpg,1436-1415-ND,IT18FL9L4,HellermannTyton,ID TIE 4.3""L 18LB NATURAL,2000,0,"0.27505","0","200","200 per Pkg","-","Active","Standard, Locking","4.25""","0.75"" (19.05mm)","0.098"" (2.50mm)","0.361' (110.00mm, 4.33"")","Free Hanging (In-Line)","18 lbs (8.16 kg)","Labeling Area","Polyamide (PA66), Nylon 6/6","Natural"
http://multimedia.3m.com/mws/media/105553O/3mtm-cable-ties.pdf,//media.digikey.com/Photos/3M%20Photos/CTxBK40.jpg,3M119BKC-ND,CT8BK40-C,3M,8"" BLACK 40LB CABLE TIE,1500,0,"0.27710","0","100","100 per Pkg","-","Active","Standard, Locking","9.00""","2.00"" (50.80mm)","0.141"" (3.58mm)","0.742' (226.16mm, 8.90"")","Free Hanging (In-Line)","40 lbs (18.14 kg)","UV Resistant","Polyamide (PA66), Nylon 6/6","Black"
https://gp1.wpc.edgecastcdn.net/00AC62/drawings/CT2050015CST.pdf,//media.digikey.com/Photos/HellermannTyton%20Photos/IT50R9xx.jpg,1436-1145-ND,IT50R9M4,HellermannTyton,ID TIE 8""L 50LB NATURAL,4000,0,"0.27916","0","1000","1000 per Pkg","-","Active","Standard, Locking","8.00""","1.75"" (44.45mm)","0.181"" (4.60mm)","0.666' (203.00mm, 7.99"")","Free Hanging (In-Line)","50 lbs (22.68 kg)","Labeling Area","Polyamide (PA66), Nylon 6/6","Natural"
http://wpc.ac62.edgecastcdn.net/00AC62/drawings/08-781-001-CSG.pdf,//media.digikey.com/Photos/HellermannTyton%20Photos/MFG_148-00092.jpg,1436-1777-ND,148-00092,HellermannTyton,CABLE TIE WIRE CLAMP 5.9"" 50LB,1500,0,"0.27924","0","500","500 per Pkg","-","Active","Standard, Locking","6.00""","1.38"" (35.00mm)","0.181"" (4.60mm)","0.492' (150.00mm, 5.91"")","Wire Clamp Mount","50 lbs (22.68 kg)","Heat Stabilized","Polyamide (PA66), Nylon 6/6","Black"
https://www.te.com/commerce/DocumentDelivery/DDEController?Action=srchrtrv&DocNm=603227&DocType=Customer+Drawing&DocLang=English,//media.digikey.com/photos/TE%20Connectivity/1-603227-9.jpg,A112456-ND,1-603227-9,TE Connectivity Raychem Cable Protection,"CABLE TIE, NAT, 6"", QTY 1=1 TIE",6670,0,"0.28000","0","1","100 per Pkg","AMP-TY","Active","Standard, Locking","6.00""","1.25"" (31.75mm)","0.142"" (3.61mm)","0.500' (152.40mm, 6.00"")","Free Hanging (In-Line)","30 lbs (13.61 kg)","-","Polyamide (PA66), Nylon 6/6","Natural"
http://www.panduit.com/heiler/PartDrawings/C-CTPLT3I-SS-5540-2--ENG.pdf,//media.digikey.com/photos/Panduit%20Corp%20Photos/PLT%20SERIES%20NATURAL.jpg,298-10519-ND,PLT4I-M,Panduit Corp,CABLE TIE INTERMED NAT 14.5"",3000,0,"0.28000","0","1000","1000 per Pkg","PAN-TY® PLT","Active","Standard, Locking","14.50""","4.00"" (101.60mm)","0.145"" (3.68mm)","1.208' (368.30mm)","Free Hanging (In-Line)","40 lbs (18.14 kg)","-","Polyamide (PA66), Nylon 6/6","Natural"
http://wpc.ac62.edgecastcdn.net/00AC62/drawings/CT2050053CST.pdf,//media.digikey.com/Photos/HellermannTyton%20Photos/MFG_156-00329.jpg,1436-1751-ND,156-00329,HellermannTyton,HD FIR TREE/CABLE TIE 50LB 7.9"",2500,0,"0.28182","0","500","500 per Pkg","-","Active","Standard, Locking","7.75""","1.77"" (45.00mm)","0.181"" (4.60mm)","0.656' (200.00mm, 7.87"")","Push Mount, Fir Tree","50 lbs (22.68 kg)","Heat Stabilized, Impact Modified, UV Resistant","Polyamide (PA66), Nylon 6/6","Black"
http://www.essentracomponents.com.sg/images-line/pdfs/WIT-XX.pdf,//media.digikey.com/Photos/Essentra%20Components%20Photos/WIT-50RA-01.jpg,RP1040-ND,WIT-50RA-01,Essentra Components,CBL TIE LCK ARRW MT NAT 7.8"",2500,0,"0.28660","0","500","-","WIT-RA/SA","Active","Standard, Locking","7.75""","1.69"" (43.00mm)","0.190"" (4.83mm)","0.650' (198.00mm, 7.80"")","Push Mount, Winged Arrowhead","50 lbs (22.68 kg)","-","Polyamide (PA66), Nylon 6/6","Natural"
http://www.panduit.com/heiler/PartDrawings/C-CTBT1-5I-BT-0037-2--ENG.pdf,//media.digikey.com/photos/Panduit%20Corp%20Photos/MFG_BTSeries_Blk.jpg,298-10483-ND,BT4S-M0,Panduit Corp,CABLE TIE STD 50LB WR BK 15.1"",4000,0,"0.29813","0","1000","1000 per Pkg","DOME-TOP® BARB-TY® BT","Active","Standard, Locking","15.00""","4.00"" (101.60mm)","0.185"" (4.70mm)","1.260' (384.00mm)","Free Hanging (In-Line)","50 lbs (22.68 kg)","Weather Resistant","Polyamide (PA66), Nylon 6/6","Black"
http://multimedia.3m.com/mws/media/105553O/3mtm-cable-ties.pdf,//media.digikey.com/Photos/3M%20Photos/CT15NT50-D.jpg,3M122D-ND,CT15NT50-D,3M,15"" NATURAL 50LB CABLE TIE,2500,0,"0.30440","0","500","500 per Pkg","-","Active","Standard, Locking","14.50""","4.00"" (101.60mm)","0.181"" (4.60mm)","1.217' (370.84mm)","Free Hanging (In-Line)","50 lbs (22.68 kg)","-","Polyamide (PA66), Nylon 6/6","Natural"
http://multimedia.3m.com/mws/media/105553O/3mtm-cable-ties.pdf,//media.digikey.com/Photos/3M%20Photos/CT8NT50-C.JPG,3M120C-ND,CT8NT50-C,3M,8"" NATURAL 50LB CABLE TIE,1877,0,"0.30850","0","100","100 per Pkg","-","Active","Standard, Locking","7.50""","1.88"" (47.75mm)","0.181"" (4.60mm)","0.633' (193.00mm, 7.60"")","Free Hanging (In-Line)","50 lbs (22.68 kg)","-","Polyamide (PA66), Nylon 6/6","Natural"
