Datasheets,Image,Digi-Key Part Number,Manufacturer Part Number,Manufacturer,Description,Quantity Available,Factory Stock,Unit Price (USD),@ qty,Minimum Quantity,"Packaging","Series","Part Status","RF Type","Frequency","Features","Package / Case","Supplier Device Package"
//media.digikey.com/pdf/Data%20Sheets/RFMD%20PDFs/RFFM6201.pdf,//media.digikey.com/Renders/RFMD%20Renders/689;-24QFN-1.05-5x5;-;-24.jpg,RFFM6201SQ-ND,RFFM6201SQ,RFMD,IC 2.4GHZ FRONT END MOD,0,0,"Discontinued at Digi-Key","0","2500","Bulk","-","Discontinued at Digi-Key","802.15.4, Zigbee®","2.4GHz","-","24-TQFN Exposed Pad","24-QFN (5x5)"
//media.digikey.com/pdf/Data%20Sheets/RFMD%20PDFs/RFFM6201.pdf,//media.digikey.com/Renders/RFMD%20Renders/689;-24QFN-1.05-5x5;-;-24.jpg,RFFM6201SR-ND,RFFM6201SR,RFMD,IC 2.4GHZ FRONT END MOD 100PC RL,0,0,"Discontinued at Digi-Key","0","2500","Tape & Reel (TR)","-","Discontinued at Digi-Key","Zigbee®","2.4GHz","-","24-TQFN Exposed Pad","24-QFN (5x5)"
//media.digikey.com/pdf/Data%20Sheets/RFMD%20PDFs/RF5516.pdf,//media.digikey.com/Renders/RFMD%20Renders/16-UFQFN.jpg,RF5516-ND,RF5516,RFMD,IC SWITCH WLAN SP2T,0,0,"Obsolete","0","2500","Bulk","-","Obsolete","802.11a/g/n","4.9GHz ~ 5.85GHz","-","16-UFQFN Exposed Pad","16-QFN (3x3)"
//media.digikey.com/pdf/Data%20Sheets/Skyworks%20PDFs/SKY65903-11.pdf,//media.digikey.com/Photos/Skyworks%20Solutions%20Photos/MFG_16-PowerVQFN.jpg,863-1779-2-ND,SKY65903-11,Skyworks Solutions Inc.,GPS LNA WITH PRE & POST FILTER,0,0,"Obsolete","0","10000","Tape & Reel (TR)","-","Obsolete","GPS","-","-","16-SMD Module","16-MCM (2.5x2.5)"
//media.digikey.com/pdf/Data%20Sheets/Skyworks%20PDFs/SKY65903-11.pdf,//media.digikey.com/Photos/Skyworks%20Solutions%20Photos/MFG_16-PowerVQFN.jpg,863-1779-1-ND,SKY65903-11,Skyworks Solutions Inc.,GPS LNA WITH PRE & POST FILTER,0,0,"Obsolete","0","1","Cut Tape (CT)","-","Obsolete","GPS","-","-","16-SMD Module","16-MCM (2.5x2.5)"
//media.digikey.com/pdf/Data%20Sheets/Skyworks%20PDFs/SKY65903-11.pdf,//media.digikey.com/Photos/Skyworks%20Solutions%20Photos/MFG_16-PowerVQFN.jpg,863-1779-6-ND,SKY65903-11,Skyworks Solutions Inc.,GPS LNA WITH PRE & POST FILTER,0,0,"Digi-Reel","0","1","Digi-Reel®","-","Obsolete","GPS","-","-","16-SMD Module","16-MCM (2.5x2.5)"
http://www.microsemi.com/document-portal/doc_download/9210-lx5553-pb-pdf,-,LX5553LU-ND,LX5553LU,Microsemi Corporation,WIRELESS LAN FRONT-END MODULE,0,0,"Obsolete","0","3000","Tape & Reel (TR)","-","Obsolete","802.11b/g/n","2.4GHz ~ 2.5GHz","-","Module","Module"
-,-,AFEM-7413-SG1-ND,AFEM-7413-SG1,Broadcom Limited,IC FRONT END,0,0,"Obsolete","0","0","-","*","Obsolete","-","-","-","-","-"
-,-,AFEM-7413-TR1-ND,AFEM-7413-TR1,Broadcom Limited,IC FRONT END,0,0,"Obsolete","0","0","-","*","Obsolete","-","-","-","-","-"
-,-,AFEM-8007-BLK-ND,AFEM-8007-BLK,Broadcom Limited,IC FRONT END,0,0,"Obsolete","0","0","-","*","Obsolete","-","-","-","-","-"
-,-,AFEM-8007-SG1-ND,AFEM-8007-SG1,Broadcom Limited,IC FRONT END,0,0,"Obsolete","0","0","-","*","Obsolete","-","-","-","-","-"
-,-,AFEM-8007-TR1-ND,AFEM-8007-TR1,Broadcom Limited,IC FRONT END,0,0,"Obsolete","0","0","-","*","Obsolete","-","-","-","-","-"
-,-,QFEM-S106-TR1G-ND,QFEM-S106-TR1G,Broadcom Limited,MODULE PA,0,0,"Obsolete","0","0","-","*","Obsolete","-","-","-","-","-"
http://www.skyworksinc.com/uploads/documents/RFX8050W_DataSheet.pdf,"//media.digikey.com/Renders/Skyworks%20Solutions%20Renders/16-QFN,S1692.jpg",863-1834-2-ND,RFX8050W,Skyworks Solutions Inc.,IC FRONT END MOD 5GHZ WLAN 16QFN,0,0,"Obsolete","0","2500","Tape & Reel (TR)","-","Obsolete","802.11a/n/ac","5.15GHz ~ 5.85GHz","-","16-XFQFN Exposed Pad","16-QFN (2.5x2.5)"
http://www.skyworksinc.com/uploads/documents/RFX8051_204382A.pdf,"//media.digikey.com/Renders/Skyworks%20Solutions%20Renders/16-QFN,S1692.jpg",863-1835-2-ND,RFX8051,Skyworks Solutions Inc.,IC FRONT END MOD 5GHZ WLAN 16QFN,0,0,"Obsolete","0","2500","Tape & Reel (TR)","-","Obsolete","802.11a/n/ac","5.15GHz ~ 5.85GHz","-","16-UFQFN Exposed Pad","16-QFN (3x3)"
http://www.skyworksinc.com/uploads/documents/RFX8051_204382A.pdf,"//media.digikey.com/Renders/Skyworks%20Solutions%20Renders/16-QFN,S1692.jpg",863-1835-1-ND,RFX8051,Skyworks Solutions Inc.,IC FRONT END MOD 5GHZ WLAN 16QFN,0,0,"Obsolete","0","1","Cut Tape (CT)","-","Obsolete","802.11a/n/ac","5.15GHz ~ 5.85GHz","-","16-UFQFN Exposed Pad","16-QFN (3x3)"
http://www.skyworksinc.com/uploads/documents/RFX8051_204382A.pdf,"//media.digikey.com/Renders/Skyworks%20Solutions%20Renders/16-QFN,S1692.jpg",863-1835-6-ND,RFX8051,Skyworks Solutions Inc.,IC FRONT END MOD 5GHZ WLAN 16QFN,0,0,"Digi-Reel","0","1","Digi-Reel®","-","Obsolete","802.11a/n/ac","5.15GHz ~ 5.85GHz","-","16-UFQFN Exposed Pad","16-QFN (3x3)"
http://www.skyworksinc.com/uploads/documents/RFX8053_204384B.pdf,-,863-1837-2-ND,RFX8053,Skyworks Solutions Inc.,IC FRONT END MOD 5GHZ WLAN 16QFN,0,0,"Obsolete","0","5000","Tape & Reel (TR)","-","Obsolete","802.11a/n/ac","5.15GHz ~ 5.85GHz","-","16-XFQFN Exposed Pad","16-QFN (2.5x2.5)"
http://www.skyworksinc.com/uploads/documents/RFX8053_204384B.pdf,-,863-1837-1-ND,RFX8053,Skyworks Solutions Inc.,IC FRONT END MOD 5GHZ WLAN 16QFN,0,0,"Obsolete","0","1","Cut Tape (CT)","-","Obsolete","802.11a/n/ac","5.15GHz ~ 5.85GHz","-","16-XFQFN Exposed Pad","16-QFN (2.5x2.5)"
http://www.skyworksinc.com/uploads/documents/RFX8053_204384B.pdf,-,863-1837-6-ND,RFX8053,Skyworks Solutions Inc.,IC FRONT END MOD 5GHZ WLAN 16QFN,0,0,"Digi-Reel","0","1","Digi-Reel®","-","Obsolete","802.11a/n/ac","5.15GHz ~ 5.85GHz","-","16-XFQFN Exposed Pad","16-QFN (2.5x2.5)"
http://www.skyworksinc.com/uploads/documents/SKY65313_21_202121C.pdf,-,SKY65313-21CT-ND,SKY65313-21,Skyworks Solutions Inc.,900MHZ FRONTEND MODULE,0,0,"Discontinued at Digi-Key","0","1","Tape & Reel (TR)","-","Discontinued at Digi-Key","-","860MHz ~ 930MHz","-","28-SMD Module","28-MCM (6x6)"
//media.digikey.com/pdf/Data%20Sheets/RFMD%20PDFs/RFFM3482E_1-24-12.pdf,-,RFFM3482ETR7-ND,RFFM3482ETR7,RFMD,IC 2.4GHZ FRONT END MOD,0,0,"Obsolete","0","1","Tape & Reel (TR)","-","Obsolete","-","2.4GHz ~ 2.5GHz","-","16-XFQFN Exposed Pad","16-QFN (3x3)"
//media.digikey.com/pdf/Data%20Sheets/RFMD%20PDFs/RFFM3482E_1-24-12.pdf,-,RFFM3482ETR7SAM-ND,RFFM3482ETR7SAM,RFMD,IC 2.4GHZ FRONT END MOD,0,0,"Obsolete","0","1","Tape & Reel (TR)","-","Obsolete","-","2.4GHz ~ 2.5GHz","-","16-XFQFN Exposed Pad","16-QFN (3x3)"
//media.digikey.com/pdf/Data%20Sheets/RFMD%20PDFs/RFFM3482E_1-24-12.pdf,-,RFFM3482ETR7WBB-ND,RFFM3482ETR7WBB,RFMD,IC 2.4GHZ FRONT END MOD,0,0,"Obsolete","0","1","Tape & Reel (TR)","-","Obsolete","-","2.4GHz ~ 2.5GHz","-","16-XFQFN Exposed Pad","16-QFN (3x3)"
//media.digikey.com/pdf/Data%20Sheets/RFMD%20PDFs/RFFM3482Q.pdf,-,RFFM3482QTR7-ND,RFFM3482QTR7,RFMD,IC 2.4GHZ FRONT END MOD,0,0,"Discontinued at Digi-Key","0","2500","Tape & Reel (TR)","-","Discontinued at Digi-Key","WLAN","2.4GHz ~ 2.5GHz","-","16-XFQFN Exposed Pad","16-QFN (3x3)"
//media.digikey.com/pdf/Data%20Sheets/Skyworks%20PDFs/RFX5000B_Rev2.4_5-18-16.pdf,-,RFX5000B-ND,RFX5000B,Skyworks Solutions Inc.,RF FRONT END IEEE 802-11A/N 16QF,0,0,"Obsolete","0","2500","Tape & Reel (TR)","-","Obsolete","802.11a/n","4.9GHz ~ 5.85GHz","-","16-UFQFN Exposed Pad","16-QFN (3x3)"
-,-,SKY65311-21-ND,SKY65311-21,Skyworks Solutions Inc.,IC FRONT-END MODULE,0,0,"Obsolete","0","1","-","*","Obsolete","-","-","-","-","-"
-,-,SKY65348-21-ND,SKY65348-21,Skyworks Solutions Inc.,IC FRONT-END MODULE,0,0,"Obsolete","0","1","-","-","Obsolete","802.15.4/Zigbee™, WLAN","2.4GHz","-","-","-"
-,-,AWL9580SV2-ND,AWL9580SV2,Skyworks Solutions Inc.,MODULE RF TXRX QFN,0,0,"Obsolete","0","5000","-","*","Obsolete","-","-","-","-","-"
//media.digikey.com/pdf/Data%20Sheets/Skyworks%20PDFs/SKY77547_PS_8-11-09.pdf,-,SKY77547-11-ND,SKY77547-11,Skyworks Solutions Inc.,IC TXRX TRANSMIT FEM MCM,0,0,"Obsolete","0","0","-","-","Obsolete","-","850MHz ~ 1.9GHz","-","30-SMD Module","-"
//media.digikey.com/pdf/Data%20Sheets/Skyworks%20PDFs/SKY77548_PS_8-11-09.pdf,-,SKY77548-11-ND,SKY77548-11,Skyworks Solutions Inc.,IC TXRX TRANSMIT FEM MCM,0,0,"Obsolete","0","0","-","-","Obsolete","-","850MHz ~ 1.9GHz","-","30-SMD Module","-"
//media.digikey.com/pdf/Data%20Sheets/Skyworks%20PDFs/SKY65535-11_3-18-13.pdf,-,SKY65535-11-ND,SKY65535-11,Skyworks Solutions Inc.,MOD FEM 5G PA+LNA+SP2T 16QFN,0,0,"Obsolete","0","6000","-","-","Obsolete","WLAN","5GHz","SPDT","16-QFN","16-QFN (2.5x2.5)"
http://www.skyworksinc.com/uploads/documents/SKY85300_21_202997F.pdf,-,SKY85300-21-ND,SKY85300-21,Skyworks Solutions Inc.,IC FEM 2.4GHZ BT 256 QAM 16QFN,0,0,"Active","0","0","-","-","Active","Bluetooth, WLAN","2.4GHz","SP3T","16-UFQFN Exposed Pad","16-QFN (3x3)"
-,-,AWL9280Q7-ND,AWL9280Q7,Skyworks Solutions Inc.,IC RF 802.11B G N2GHZ TX RX,0,0,"Obsolete","0","2500","Tape & Reel (TR)","-","Obsolete","-","-","-","-","-"
-,-,SKY77531-11-ND,SKY77531-11,Skyworks Solutions Inc.,IC TRANSMITTER/RECEIVER 30MCM,0,0,"Obsolete","0","0","-","*","Obsolete","-","-","-","-","-"
//media.digikey.com/pdf/Data%20Sheets/Skyworks%20PDFs/SKY77528_PS_3-11-09.pdf,-,SKY77528-51-ND,SKY77528-51,Skyworks Solutions Inc.,MOD TRANSMIT FRONT END 34MCM,0,0,"Obsolete","0","0","-","*","Obsolete","-","-","-","-","-"
http://www.skyworksinc.com/uploads/documents/SKY85707_21_202829A.pdf,"//media.digikey.com/Renders/Skyworks%20Solutions%20Renders/863;-16QFN-,45-2,5X2,5;-;-16.jpg",SKY85707-21-ND,SKY85707-21,Skyworks Solutions Inc.,IC AMP LNA FRONT END 16QFN,0,0,"Active","0","0","Tape & Reel (TR)","-","Active","802.11-c","5GHz","SPDT","16-XFQFN Exposed Pad","16-QFN (2.5x2.5)"
http://www.skyworksinc.com/uploads/documents/SKY85709_11_202671G.pdf,"//media.digikey.com/Renders/Skyworks%20Solutions%20Renders/863;-16QFN-,45-2,5X2,5;-;-16.jpg",SKY85709-11-ND,SKY85709-11,Skyworks Solutions Inc.,IC FRONT END MOD WLAN 16QFN,0,0,"Active","0","0","Tape & Reel (TR)","-","Active","802.11a/-c","4.9GHz ~ 5.925GHz","SPDT","16-XFQFN Exposed Pad","16-QFN (2.5x2.5)"
http://www.skyworksinc.com/uploads/documents/SKY65724_11_204753_PS.pdf,-,SKY65724-11-ND,SKY65724-11,Skyworks Solutions Inc.,IC AMP LNA FRONT END 8MCM,0,0,"Active","0","0","-","-","Active","GPS/GNSS","-","-","8-SMD Module","8-MCM (1.1x1.5)"
http://www.skyworksinc.com/uploads/documents/SKY66108_11_202969B.pdf,-,SKY66108-11-ND,SKY66108-11,Skyworks Solutions Inc.,INTERFACE ANALOG FRONT END,0,0,"Preliminary","0","0","-","-","Preliminary","Zigbee®","2.4GHz ~ 2.483GHz","-","20-UFQFN Exposed Pad","20-QFN (3x3)"
//media.digikey.com/pdf/Data%20Sheets/Skyworks%20PDFs/SKY65913-11_PS_11-15-16.pdf,-,SKY65913-11-ND,SKY65913-11,Skyworks Solutions Inc.,GPS LNA MODULE 10-MCM,0,0,"Obsolete","0","0","-","-","Obsolete","GLONASS, GPS, GNSS","-","-","10-SMD Module","10-MCM (2.5x2.5)"
http://www.skyworksinc.com/uploads/documents/SKY85717_11_PS_203445A.pdf,-,SKY85717-11-ND,SKY85717-11,Skyworks Solutions Inc.,IC FRONT END MOD 5GHZ 16QFN,0,0,"Active","0","0","-","-","Active","802.11ac","5GHz","SPDT","16-XFQFN Exposed Pad","16-QFN (2.5x2.5)"
-,-,AND0581V3-ND,AND0581V3,Skyworks Solutions Inc.,IC AMPLIFIER,0,0,"Last Time Buy","0","0","-","-","Last Time Buy","-","-","-","-","-"
-,-,AWL9583V2-ND,AWL9583V2,Skyworks Solutions Inc.,IC AMPLIFIER,0,0,"Last Time Buy","0","0","-","-","Last Time Buy","802.11a/n/ac","5GHz","-","16-XFQFN Exposed Pad","16-QFN (2.5x2.5)"
