Datasheets,Image,Digi-Key Part Number,Manufacturer Part Number,Manufacturer,Description,Quantity Available,Factory Stock,Unit Price (USD),@ qty,Minimum Quantity,"Packaging","Series","Part Status","Type","RF Family/Standard","Protocol","Modulation","Frequency","Data Rate (Max)","Power - Output","Sensitivity","Memory Size","Serial Interfaces","GPIO","Voltage - Supply","Current - Receiving","Current - Transmitting","Operating Temperature","Mounting Type","Package / Case","Supplier Device Package"
http://www.ti.com/general/docs/suppproductinfo.tsp?distId=10&gotoUrl=http%3A%2F%2Fwww.ti.com%2Flit%2Fgpn%2Fcc3220,//media.digikey.com/Renders/Texas%20Instr%20Renders/296;4222201;RGK;64.jpg,296-45439-2-ND,CC3220SF12ARGKR,Texas Instruments,IC RF TXRX+MCU WIFI 64VFQFN,5000,0,"7.29300","0","2500","Tape & Reel (TR)","SimpleLink™","Active","TxRx + MCU","WiFi","802.11b/g/n","DSSS, OFDM","2.4GHz","54Mbps","18dBm","-96dBm","1MB Flash, 256kB RAM","I²C, SPI, UART","21","2.1V ~ 3.6V","59mA","223mA","-40°C ~ 85°C","-","64-VFQFN Exposed Pad","-"
http://www.ti.com/general/docs/suppproductinfo.tsp?distId=10&gotoUrl=http%3A%2F%2Fwww.ti.com%2Flit%2Fgpn%2Fcc3220,//media.digikey.com/Renders/Texas%20Instr%20Renders/64-QFN.jpg,296-45439-1-ND,CC3220SF12ARGKR,Texas Instruments,IC RF TXRX+MCU WIFI 64VFQFN,5000,0,"12.61000","0","1","Cut Tape (CT)","SimpleLink™","Active","TxRx + MCU","WiFi","802.11b/g/n","DSSS, OFDM","2.4GHz","54Mbps","18dBm","-96dBm","1MB Flash, 256kB RAM","I²C, SPI, UART","21","2.1V ~ 3.6V","59mA","223mA","-40°C ~ 85°C","Surface Mount","64-VFQFN Exposed Pad","64-VQFN (9x9)"
http://www.ti.com/general/docs/suppproductinfo.tsp?distId=10&gotoUrl=http%3A%2F%2Fwww.ti.com%2Flit%2Fgpn%2Fcc3220,//media.digikey.com/Renders/Texas%20Instr%20Renders/64-QFN.jpg,296-45439-6-ND,CC3220SF12ARGKR,Texas Instruments,IC RF TXRX+MCU WIFI 64VFQFN,5000,0,"Digi-Reel","0","1","Digi-Reel®","SimpleLink™","Active","TxRx + MCU","WiFi","802.11b/g/n","DSSS, OFDM","2.4GHz","54Mbps","18dBm","-96dBm","1MB Flash, 256kB RAM","I²C, SPI, UART","21","2.1V ~ 3.6V","59mA","223mA","-40°C ~ 85°C","Surface Mount","64-VFQFN Exposed Pad","64-VQFN (9x9)"
http://www.ti.com/general/docs/suppproductinfo.tsp?distId=10&gotoUrl=http%3A%2F%2Fwww.ti.com%2Flit%2Fgpn%2Fcc3100,//media.digikey.com/Renders/Texas%20Instr%20Renders/64-QFN.jpg,296-38010-ND,CC3100R11MRGC,Texas Instruments,IC RF TXRX+MCU WIFI 64VFQFN,5593,0,"7.81000","0","1","Tray","SimpleLink™","Active","TxRx + MCU","WiFi","802.11b/g/n","CCK, DSSS, OFDM","2.4GHz","16Mbps","18.3dBm","-95.7dBm","-","SPI, UART","-","2.1V ~ 3.6V","53mA","160mA ~ 272mA","-40°C ~ 85°C","Surface Mount","64-VFQFN Exposed Pad","64-VQFN (9x9)"
http://www.ti.com/general/docs/suppproductinfo.tsp?distId=10&gotoUrl=http%3A%2F%2Fwww.ti.com%2Flit%2Fgpn%2Fcc3100mod,//media.digikey.com/Renders/Texas%20Instr%20Renders/296;-CC3100MOD;-;-63-(bottom).jpg,296-43589-2-ND,CC3100MODR11MAMOBR,Texas Instruments,IC RF TXRX+MCU WIFI 63SMD,23000,0,"8.18083","0","1000","Tape & Reel (TR)","SimpleLink™","Active","TxRx + MCU","WiFi","802.11b/g/n","-","2.4GHz","16Mbps","17dBm","-95dBm","-","SPI","-","2.3V ~ 3.6V","54mA","223mA","-20°C ~ 70°C","Surface Mount","63-SMD Module","63-QFM (20.5x17.5)"
http://www.ti.com/general/docs/suppproductinfo.tsp?distId=10&gotoUrl=http%3A%2F%2Fwww.ti.com%2Flit%2Fgpn%2Fcc3100mod,//media.digikey.com/Renders/Texas%20Instr%20Renders/296;-CC3100MOD;-;-63-(bottom).jpg,296-43589-1-ND,CC3100MODR11MAMOBR,Texas Instruments,IC RF TXRX+MCU WIFI 63SMD,25259,0,"13.56000","0","1","Cut Tape (CT)","SimpleLink™","Active","TxRx + MCU","WiFi","802.11b/g/n","-","2.4GHz","16Mbps","17dBm","-95dBm","-","SPI","-","2.3V ~ 3.6V","54mA","223mA","-20°C ~ 70°C","Surface Mount","63-SMD Module","63-QFM (20.5x17.5)"
http://www.ti.com/general/docs/suppproductinfo.tsp?distId=10&gotoUrl=http%3A%2F%2Fwww.ti.com%2Flit%2Fgpn%2Fcc3100mod,//media.digikey.com/Renders/Texas%20Instr%20Renders/296;-CC3100MOD;-;-63-(bottom).jpg,296-43589-6-ND,CC3100MODR11MAMOBR,Texas Instruments,IC RF TXRX+MCU WIFI 63SMD,24259,0,"Digi-Reel","0","1","Digi-Reel®","SimpleLink™","Active","TxRx + MCU","WiFi","802.11b/g/n","-","2.4GHz","16Mbps","17dBm","-95dBm","-","SPI","-","2.3V ~ 3.6V","54mA","223mA","-20°C ~ 70°C","Surface Mount","63-SMD Module","63-QFM (20.5x17.5)"
http://www.csr.com/sites/default/files/csr8670_wlcsp.pdf,//media.digikey.com/Photos/CSR%20PLC%20Photos/CSR8670C-ICXT-R.jpg,CSR8670C-ICXT-RTR-ND,CSR8670C-ICXT-R,Qualcomm,IC RF TXRX+MCU BLUETOOTH,4000,0,"8.37900","0","2000","Tape & Reel (TR)","BlueCore® CSR8670™","Active","TxRx + MCU","Bluetooth","Bluetooth v4.0","-","2.4GHz","-","10dBm","-90dBm","16MB Flash, 56kB RAM","I²C, I²S, SPI, UART, USB","14","3.3V","-","-","-","-","-","-"
http://www.csr.com/sites/default/files/csr8670_wlcsp.pdf,//media.digikey.com/Photos/CSR%20PLC%20Photos/CSR8670C-ICXT-R.jpg,CSR8670C-ICXT-RCT-ND,CSR8670C-ICXT-R,Qualcomm,IC RF TXRX+MCU BLUETOOTH,6571,0,"14.55000","0","1","Cut Tape (CT)","BlueCore® CSR8670™","Active","TxRx + MCU","Bluetooth","Bluetooth v4.0","-","2.4GHz","-","10dBm","-90dBm","16MB Flash, 56kB RAM","I²C, I²S, SPI, UART, USB","14","3.3V","-","-","-","-","-","-"
http://www.csr.com/sites/default/files/csr8670_wlcsp.pdf,//media.digikey.com/Photos/CSR%20PLC%20Photos/CSR8670C-ICXT-R.jpg,CSR8670C-ICXT-RDKR-ND,CSR8670C-ICXT-R,Qualcomm,IC RF TXRX+MCU BLUETOOTH,6571,0,"Digi-Reel","0","1","Digi-Reel®","BlueCore® CSR8670™","Active","TxRx + MCU","Bluetooth","Bluetooth v4.0","-","2.4GHz","-","10dBm","-90dBm","16MB Flash, 56kB RAM","I²C, I²S, SPI, UART, USB","14","3.3V","-","-","-","-","-","-"
https://www.silabs.com/documents/public/data-sheets/efr32fg12-datasheet.pdf,//media.digikey.com/Renders/Silicon%20Labs%20Renders/336;48QFN-.90-7x7;M;48.jpg,336-4228-ND,EFR32FG12P431F1024GM48-C,Silicon Labs,IC RF TXRX+MCU 48VFQFN,2817,0,"8.69000","0","1","Tray","Flex Gecko","Active","TxRx + MCU","-","-","-","-","-","20dBm","-121dBm","1MB Flash, 256kB RAM","I²C, I²S, SPI, UART","31","-","-","-","-","Surface Mount","48-VFQFN Exposed Pad","48-QFN (7x7)"
http://www.ti.com/general/docs/suppproductinfo.tsp?distId=10&gotoUrl=http%3A%2F%2Fwww.ti.com%2Flit%2Fgpn%2Fcc3200mod,//media.digikey.com/Photos/Texas%20Instr%20Photos/MFG_CC3200MODR1M2AMOBT.jpg,296-42325-2-ND,CC3200MODR1M2AMOBR,Texas Instruments,IC RF TXRX+MCU WIFI 63SMD,6000,0,"9.35123","0","1000","Tape & Reel (TR)","SimpleLink™","Active","TxRx + MCU","WiFi","802.11b/g/n","-","2.4GHz","54Mbps","17dBm","-94.7dBm","-","I²C, SPI, UART","25","2.3V ~ 3.6V","59mA","278mA","-20°C ~ 70°C","-","63-SMD Module","63-QFM (20.5x17.5)"
http://www.ti.com/general/docs/suppproductinfo.tsp?distId=10&gotoUrl=http%3A%2F%2Fwww.ti.com%2Flit%2Fgpn%2Fcc3200mod,//media.digikey.com/Photos/Texas%20Instr%20Photos/MFG_CC3200MODR1M2AMOBT.jpg,296-42325-1-ND,CC3200MODR1M2AMOBR,Texas Instruments,IC RF TXRX+MCU WIFI 63SMD,9199,0,"15.50000","0","1","Cut Tape (CT)","SimpleLink™","Active","TxRx + MCU","WiFi","802.11b/g/n","-","2.4GHz","54Mbps","17dBm","-94.7dBm","-","I²C, SPI, UART","25","2.3V ~ 3.6V","59mA","278mA","-20°C ~ 70°C","-","63-SMD Module","63-QFM (20.5x17.5)"
http://www.ti.com/general/docs/suppproductinfo.tsp?distId=10&gotoUrl=http%3A%2F%2Fwww.ti.com%2Flit%2Fgpn%2Fcc3200mod,//media.digikey.com/Photos/Texas%20Instr%20Photos/MFG_CC3200MODR1M2AMOBT.jpg,296-42325-6-ND,CC3200MODR1M2AMOBR,Texas Instruments,IC RF TXRX+MCU WIFI 63SMD,9199,0,"Digi-Reel","0","1","Digi-Reel®","SimpleLink™","Active","TxRx + MCU","WiFi","802.11b/g/n","-","2.4GHz","54Mbps","17dBm","-94.7dBm","-","I²C, SPI, UART","25","2.3V ~ 3.6V","59mA","278mA","-20°C ~ 70°C","-","63-SMD Module","63-QFM (20.5x17.5)"
http://www.ti.com/general/docs/suppproductinfo.tsp?distId=10&gotoUrl=http%3A%2F%2Fwww.ti.com%2Flit%2Fgpn%2Fcc3100mod,//media.digikey.com/Renders/Texas%20Instr%20Renders/296;-CC3100MOD;-;-63-(bottom).jpg,296-43563-2-ND,CC3100MODR11MAMOBT,Texas Instruments,IC RF TXRX+MCU WIFI 63SMD,1000,0,"9.50400","0","250","Tape & Reel (TR)","SimpleLink™","Active","TxRx + MCU","WiFi","802.11b/g/n","-","2.4GHz","16Mbps","17dBm","-95dBm","-","SPI","-","2.3V ~ 3.6V","54mA","223mA","-20°C ~ 70°C","Surface Mount","63-SMD Module","63-QFM (20.5x17.5)"
http://www.ti.com/general/docs/suppproductinfo.tsp?distId=10&gotoUrl=http%3A%2F%2Fwww.ti.com%2Flit%2Fgpn%2Fcc3100mod,//media.digikey.com/Renders/Texas%20Instr%20Renders/296;-CC3100MOD;-;-63-(bottom).jpg,296-43563-1-ND,CC3100MODR11MAMOBT,Texas Instruments,IC RF TXRX+MCU WIFI 63SMD,1220,0,"13.97000","0","1","Cut Tape (CT)","SimpleLink™","Active","TxRx + MCU","WiFi","802.11b/g/n","-","2.4GHz","16Mbps","17dBm","-95dBm","-","SPI","-","2.3V ~ 3.6V","54mA","223mA","-20°C ~ 70°C","Surface Mount","63-SMD Module","63-QFM (20.5x17.5)"
http://www.ti.com/general/docs/suppproductinfo.tsp?distId=10&gotoUrl=http%3A%2F%2Fwww.ti.com%2Flit%2Fgpn%2Fcc3100mod,//media.digikey.com/Renders/Texas%20Instr%20Renders/296;-CC3100MOD;-;-63-(bottom).jpg,296-43563-6-ND,CC3100MODR11MAMOBT,Texas Instruments,IC RF TXRX+MCU WIFI 63SMD,1220,0,"Digi-Reel","0","1","Digi-Reel®","SimpleLink™","Active","TxRx + MCU","WiFi","802.11b/g/n","-","2.4GHz","16Mbps","17dBm","-95dBm","-","SPI","-","2.3V ~ 3.6V","54mA","223mA","-20°C ~ 70°C","Surface Mount","63-SMD Module","63-QFM (20.5x17.5)"
//media.digikey.com/pdf/Data%20Sheets/Silicon%20Laboratories%20PDFs/EFR32MG12.pdf,//media.digikey.com/Renders/Silicon%20Labs%20Renders/336;48QFN-.90-7x7;M;48.jpg,336-3921-ND,EFR32MG12P432F1024GM48-B,Silicon Labs,IC RF TXRX+MCU 802.15.4 48VFQFN,4809,0,"9.68000","0","1","Tray","Mighty Gecko","Not For New Designs","TxRx + MCU","802.15.4, Bluetooth","Bluetooth v4.0, Thread, Zigbee®","2-FSK, 4-FSK, DSSS, GMSK, O-QPSK","2.4GHz","2Mbps","19dBm","-102dBm","1024kB Flash, 256kB RAM","I²C, I²S, SPI, UART","31","1.8V ~ 3.8V","8mA ~ 10.8mA","8.2mA ~ 126.7mA","-40°C ~ 85°C","Surface Mount","48-VFQFN Exposed Pad","48-QFN (7x7)"
https://www.silabs.com/documents/public/data-sheets/efr32mg12-datasheet.pdf,//media.digikey.com/Renders/Silicon%20Labs%20Renders/336;48QFN-.90-7x7;M;48.jpg,336-4227-ND,EFR32MG12P432F1024GM48-C,Silicon Labs,IC RF TXRX+MCU 802.15.4 48VFQFN,402,0,"9.68000","0","1","Tray","Mighty Gecko","Active","TxRx + MCU","802.15.4, Bluetooth","Bluetooth v4.0, Thread, Zigbee®","-","2.4GHz","-","19dBm","-","1MB Flash, 256kB RAM","I²C, I²S, SPI, UART","31","-","-","-","-","Surface Mount","48-VFQFN Exposed Pad","48-QFN (7x7)"
//media.digikey.com/pdf/Data%20Sheets/Silicon%20Laboratories%20PDFs/EFR32BG12.pdf,//media.digikey.com/Renders/Silicon%20Labs%20Renders/336;48QFN-.90-7x7;M;48.jpg,336-4609-ND,EFR32BG12P433F1024GM48-B,Silicon Labs,IC RF TXRX+MCU BLUETOOTH 48VFQFN,270,0,"9.82000","0","1","Tray","Blue Gecko","Not For New Designs","TxRx + MCU","Bluetooth","Bluetooth v4.0","2-FSK, 4-FSK, ASK, BPSK, DBPSK, DSSS, GFSK, GMSK, O-QPSK","169MHz, 315MHz, 433MHz, 490MHz, 868MHz, 915MHz, 2.4GHz","2Mbps","20dBm","-102dBm","1024kB Flash, 256kB RAM","I²C, I²S, SPI, UART","28","1.8V ~ 3.8V","8mA ~ 10.8mA","8.2mA ~ 126.7mA","-40°C ~ 85°C","Surface Mount","48-VFQFN Exposed Pad","48-QFN (7x7)"
http://www.ti.com/general/docs/suppproductinfo.tsp?distId=10&gotoUrl=http%3A%2F%2Fwww.ti.com%2Flit%2Fgpn%2Fcc3220,//media.digikey.com/Renders/Texas%20Instr%20Renders/296;4222201;RGK;64.jpg,296-45438-2-ND,CC3220SF12ARGKT,Texas Instruments,IC RF TXRX+MCU WIFI 64VFQFN,250,0,"9.86700","0","250","Tape & Reel (TR)","SimpleLink™","Active","TxRx + MCU","WiFi","802.11b/g/n","DSSS, OFDM","2.4GHz","54Mbps","18dBm","-96dBm","1MB Flash, 256kB RAM","I²C, SPI, UART","21","2.1V ~ 3.6V","59mA","223mA","-40°C ~ 85°C","-","64-VFQFN Exposed Pad","-"
http://www.ti.com/general/docs/suppproductinfo.tsp?distId=10&gotoUrl=http%3A%2F%2Fwww.ti.com%2Flit%2Fgpn%2Fcc3220,//media.digikey.com/Renders/Texas%20Instr%20Renders/296;4222201;RGK;64.jpg,296-45438-1-ND,CC3220SF12ARGKT,Texas Instruments,IC RF TXRX+MCU WIFI 64VFQFN,1337,0,"14.50000","0","1","Cut Tape (CT)","SimpleLink™","Active","TxRx + MCU","WiFi","802.11b/g/n","DSSS, OFDM","2.4GHz","54Mbps","18dBm","-96dBm","1MB Flash, 256kB RAM","I²C, SPI, UART","21","2.1V ~ 3.6V","59mA","223mA","-40°C ~ 85°C","-","64-VFQFN Exposed Pad","-"
http://www.ti.com/general/docs/suppproductinfo.tsp?distId=10&gotoUrl=http%3A%2F%2Fwww.ti.com%2Flit%2Fgpn%2Fcc3220,//media.digikey.com/Renders/Texas%20Instr%20Renders/296;4222201;RGK;64.jpg,296-45438-6-ND,CC3220SF12ARGKT,Texas Instruments,IC RF TXRX+MCU WIFI 64VFQFN,1337,0,"Digi-Reel","0","1","Digi-Reel®","SimpleLink™","Active","TxRx + MCU","WiFi","802.11b/g/n","DSSS, OFDM","2.4GHz","54Mbps","18dBm","-96dBm","1MB Flash, 256kB RAM","I²C, SPI, UART","21","2.1V ~ 3.6V","59mA","223mA","-40°C ~ 85°C","-","64-VFQFN Exposed Pad","-"
https://www.silabs.com/documents/public/data-sheets/efr32mg12-datasheet.pdf,//media.digikey.com/Renders/Silicon%20Labs%20Renders/336;48QFN-.90-7x7;M;48.jpg,336-4219-ND,EFR32MG12P433F1024GM48-C,Silicon Labs,IC RF TXRX+MCU 802.15.4 48VFQFN,2005,0,"10.54000","0","1","Tray","Mighty Gecko","Active","TxRx + MCU","802.15.4, Bluetooth","Bluetooth v4.0, Thread, Zigbee®","-","-","-","-","-","1MB Flash, 256kB RAM","I²C, I²S, SPI, UART","31","-","-","-","-","Surface Mount","48-VFQFN Exposed Pad","48-QFN (7x7)"
http://www.ti.com/general/docs/suppproductinfo.tsp?distId=10&gotoUrl=http%3A%2F%2Fwww.ti.com%2Flit%2Fgpn%2Fcc3200mod,//media.digikey.com/Photos/Texas%20Instr%20Photos/MFG_CC3200MODR1M2AMOBT.jpg,296-43564-2-ND,CC3200MODR1M2AMOBT,Texas Instruments,IC RF TXRX+MCU WIFI 63SMD,2500,0,"10.86300","0","250","Tape & Reel (TR)","SimpleLink™","Active","TxRx + MCU","WiFi","802.11b/g/n","-","2.4GHz","54Mbps","17dBm","-94.7dBm","-","I²C, SPI, UART","25","2.3V ~ 3.6V","59mA","278mA","-20°C ~ 70°C","-","63-SMD Module","63-QFM (20.5x17.5)"
http://www.ti.com/general/docs/suppproductinfo.tsp?distId=10&gotoUrl=http%3A%2F%2Fwww.ti.com%2Flit%2Fgpn%2Fcc3200mod,//media.digikey.com/Photos/Texas%20Instr%20Photos/MFG_CC3200MODR1M2AMOBT.jpg,296-43564-1-ND,CC3200MODR1M2AMOBT,Texas Instruments,IC RF TXRX+MCU WIFI 63SMD,2649,0,"15.97000","0","1","Cut Tape (CT)","SimpleLink™","Active","TxRx + MCU","WiFi","802.11b/g/n","-","2.4GHz","54Mbps","17dBm","-94.7dBm","-","I²C, SPI, UART","25","2.3V ~ 3.6V","59mA","278mA","-20°C ~ 70°C","-","63-SMD Module","63-QFM (20.5x17.5)"
http://www.ti.com/general/docs/suppproductinfo.tsp?distId=10&gotoUrl=http%3A%2F%2Fwww.ti.com%2Flit%2Fgpn%2Fcc3200mod,//media.digikey.com/Photos/Texas%20Instr%20Photos/MFG_CC3200MODR1M2AMOBT.jpg,296-43564-6-ND,CC3200MODR1M2AMOBT,Texas Instruments,IC RF TXRX+MCU WIFI 63SMD,2649,0,"Digi-Reel","0","1","Digi-Reel®","SimpleLink™","Active","TxRx + MCU","WiFi","802.11b/g/n","-","2.4GHz","54Mbps","17dBm","-94.7dBm","-","I²C, SPI, UART","25","2.3V ~ 3.6V","59mA","278mA","-20°C ~ 70°C","-","63-SMD Module","63-QFM (20.5x17.5)"
http://www.ti.com/general/docs/suppproductinfo.tsp?distId=10&gotoUrl=http%3A%2F%2Fwww.ti.com%2Flit%2Fgpn%2Fcc2400,//media.digikey.com/Renders/Texas%20Instr%20Renders/48-QFN.jpg,296-32847-5-ND,CC2400RSU,Texas Instruments,IC RF TXRX ISM>1GHZ 48QFN,8043,3268,"11.22000","0","1","Tube","-","Not For New Designs","TxRx Only","General ISM > 1GHZ","-","FSK, GFSK","2.4GHz","1Mbps","0dBm","-101dBm","-","SPI","-","1.6V ~ 2V","24mA","11mA ~ 19mA","-40°C ~ 85°C","-","48-QFN","-"
http://www.ti.com/general/docs/suppproductinfo.tsp?distId=10&gotoUrl=http%3A%2F%2Fwww.ti.com%2Flit%2Fgpn%2Fcc3220mod,//media.digikey.com/Photos/Texas%20Instr%20Photos/MFG_CC3220MOD.jpg,296-46989-2-ND,CC3220MODSF12MOBR,Texas Instruments,IC RF TXRX+MCU WIFI 63SMD,1000,0,"12.39427","0","1000","Tape & Reel (TR)","SimpleLink™","Active","TxRx + MCU","WiFi","802.11b/g/n","DSSS, OFDM","2.4GHz","-","17dBm","-95dBm","1MB Flash, 256kB RAM","I²C, SPI, UART","21","2.3V ~ 3.6V","59mA","223mA","-40°C ~ 85°C","-","63-SMD Module","-"
http://www.ti.com/general/docs/suppproductinfo.tsp?distId=10&gotoUrl=http%3A%2F%2Fwww.ti.com%2Flit%2Fgpn%2Fcc3220mod,//media.digikey.com/Photos/Texas%20Instr%20Photos/MFG_CC3220MOD.jpg,296-46989-1-ND,CC3220MODSF12MOBR,Texas Instruments,IC RF TXRX+MCU WIFI 63SMD,2062,0,"20.55000","0","1","Cut Tape (CT)","SimpleLink™","Active","TxRx + MCU","WiFi","802.11b/g/n","DSSS, OFDM","2.4GHz","-","17dBm","-95dBm","1MB Flash, 256kB RAM","I²C, SPI, UART","21","2.3V ~ 3.6V","59mA","223mA","-40°C ~ 85°C","-","63-SMD Module","-"
http://www.ti.com/general/docs/suppproductinfo.tsp?distId=10&gotoUrl=http%3A%2F%2Fwww.ti.com%2Flit%2Fgpn%2Fcc3220mod,//media.digikey.com/Photos/Texas%20Instr%20Photos/MFG_CC3220MOD.jpg,296-46989-6-ND,CC3220MODSF12MOBR,Texas Instruments,IC RF TXRX+MCU WIFI 63SMD,2062,0,"Digi-Reel","0","1","Digi-Reel®","SimpleLink™","Active","TxRx + MCU","WiFi","802.11b/g/n","DSSS, OFDM","2.4GHz","-","17dBm","-95dBm","1MB Flash, 256kB RAM","I²C, SPI, UART","21","2.3V ~ 3.6V","59mA","223mA","-40°C ~ 85°C","-","63-SMD Module","-"
http://www.cypress.com/file/299426/download,//media.digikey.com/Photos/Cypress%20Semi%20Photos/CYW20736S.jpg,428-3656-ND,CYW20736S,Cypress Semiconductor Corp,IC RF TXRX+MCU BLUETOOTH MODULE,5997,0,"13.08000","0","1","Tray","WICED","Active","TxRx + MCU","Bluetooth","Bluetooth v4.1","-","2.4GHz","-","-","-","60kB RAM","I²C, SPI, UART","14","1.4V ~ 3.6V","-","-","-30°C ~ 85°C","-","Module","-"
http://www.ti.com/general/docs/suppproductinfo.tsp?distId=10&gotoUrl=http%3A%2F%2Fwww.ti.com%2Flit%2Fgpn%2Fcc3220mod,//media.digikey.com/Photos/Texas%20Instr%20Photos/MFG_CC3220MODA.jpg,296-47158-2-ND,CC3220MODASF12MONR,Texas Instruments,IC RF TXRX+MCU WIFI 63SMD,2400,0,"13.63028","0","800","Tape & Reel (TR)","SimpleLink™","Active","TxRx + MCU","WiFi","802.11b/g/n","DSSS, OFDM","2.4GHz","-","17dBm","-95dBm","1MB Flash, 256kB RAM","-","21","2.3V ~ 3.6V","-","-","-40°C ~ 85°C","-","63-SMD Module","-"
http://www.ti.com/general/docs/suppproductinfo.tsp?distId=10&gotoUrl=http%3A%2F%2Fwww.ti.com%2Flit%2Fgpn%2Fcc3220mod,//media.digikey.com/Photos/Texas%20Instr%20Photos/MFG_CC3220MODA.jpg,296-47158-1-ND,CC3220MODASF12MONR,Texas Instruments,IC RF TXRX+MCU WIFI 63SMD,3431,0,"21.06000","0","1","Cut Tape (CT)","SimpleLink™","Active","TxRx + MCU","WiFi","802.11b/g/n","DSSS, OFDM","2.4GHz","-","17dBm","-95dBm","1MB Flash, 256kB RAM","-","21","2.3V ~ 3.6V","-","-","-40°C ~ 85°C","-","63-SMD Module","-"
http://www.ti.com/general/docs/suppproductinfo.tsp?distId=10&gotoUrl=http%3A%2F%2Fwww.ti.com%2Flit%2Fgpn%2Fcc3220mod,//media.digikey.com/Photos/Texas%20Instr%20Photos/MFG_CC3220MODA.jpg,296-47158-6-ND,CC3220MODASF12MONR,Texas Instruments,IC RF TXRX+MCU WIFI 63SMD,3431,0,"Digi-Reel","0","1","Digi-Reel®","SimpleLink™","Active","TxRx + MCU","WiFi","802.11b/g/n","DSSS, OFDM","2.4GHz","-","17dBm","-95dBm","1MB Flash, 256kB RAM","-","21","2.3V ~ 3.6V","-","-","-40°C ~ 85°C","-","63-SMD Module","-"
http://www.ti.com/general/docs/suppproductinfo.tsp?distId=10&gotoUrl=http%3A%2F%2Fwww.ti.com%2Flit%2Fgpn%2Flmx9830,//media.digikey.com/Photos/Texas%20Instr%20Photos/60-TFBGA.JPG,LMX9830SM/NOPB-ND,LMX9830SM/NOPB,Texas Instruments,IC RF TXRX+MCU BLUETOOTH 60LFBGA,835,0,"17.13000","0","1","Tray","-","Active","TxRx + MCU","Bluetooth","Bluetooth v2.0","MSK","2.4GHz","704kbps","0dBm","-80dBm","16kB RAM","JTAG, SPI, UART","3","2.5V ~ 3.6V","65mA (Max)","65mA (Max)","-40°C ~ 125°C","Surface Mount","60-LFBGA","60-NFBGA (9x6)"
https://limemicro.com/app/uploads/2017/07/LMS7002M-Data-Sheet-v3.1r00.pdf,//media.digikey.com/Photos/Lime%20Microsystems/MFG_LMS7002M.jpg,1434-1003-ND,LMS7002M,Lime Microsystems Ltd,IC RF TXRX+MCU CELLULAR 261SMD,152,0,"110.00000","0","1","Tray","-","Active","TxRx + MCU","Cellular","CDMA, GSM, HSPA, LTE, TD-SCDMA, WCDMA","-","100kHz ~ 3.8GHz","-","0dBm","-","10kB SRAM","SPI","-","1.1V ~ 1.89V","420mA","350mA","-40°C ~ 85°C","-","261-SMD Module","-"
https://www.analog.com/media/en/technical-documentation/data-sheets/AD9361.pdf,//media.digikey.com/Renders/Analog%20Devices%20Renders/505;BC-144-1;BC;144.jpg,AD9361BBCZ-ND,AD9361BBCZ,Analog Devices Inc.,IC RF TXRX CELLULAR 144LFBGA,639,4875,"282.80000","0","1","Tray","-","Active","TxRx Only","Cellular","LTE","-","70MHz ~ 6GHz","-","8dBm","-","-","SPI","-","1.3V","175mA ~ 445mA","240mA ~ 820mA","-40°C ~ 85°C","Surface Mount","144-LFBGA, CSPBGA","144-CSPBGA (10x10)"
http://www.st.com/content/ccc/resource/technical/document/datasheet/68/6c/7b/ec/b2/6b/49/16/DM00047607.pdf/files/DM00047607.pdf/jcr:content/translations/en.DM00047607.pdf,//media.digikey.com/Renders/STMicro%20Renders/20%20VQFN.jpg,497-13383-2-ND,SPIRIT1QTR,STMicroelectronics,IC RF TXRX ISM<1GHZ 20VFQFN,4500,0,"1.39650","0","4500","Tape & Reel (TR)","-","Active","TxRx Only","General ISM < 1GHz","-","2FSK, ASK, GFSK, GMSK, MSK, OOK","150MHz ~ 174MHz, 300MHz ~ 348MHz, 387MHz ~ 470MHz, 779MHz ~ 956MHz","500kbps","16dBm","-118dBm","-","SPI","4","1.8V ~ 3.6V","9.2mA ~ 9.8mA","6mA ~ 54mA","-40°C ~ 105°C","Surface Mount","20-VFQFN Exposed Pad","20-QFN (4x4)"
http://www.st.com/content/ccc/resource/technical/document/datasheet/68/6c/7b/ec/b2/6b/49/16/DM00047607.pdf/files/DM00047607.pdf/jcr:content/translations/en.DM00047607.pdf,//media.digikey.com/Renders/STMicro%20Renders/20%20VQFN.jpg,497-13383-1-ND,SPIRIT1QTR,STMicroelectronics,IC RF TXRX ISM<1GHZ 20VFQFN,6799,0,"3.09000","0","1","Cut Tape (CT)","-","Active","TxRx Only","General ISM < 1GHz","-","2FSK, ASK, GFSK, GMSK, MSK, OOK","150MHz ~ 174MHz, 300MHz ~ 348MHz, 387MHz ~ 470MHz, 779MHz ~ 956MHz","500kbps","16dBm","-118dBm","-","SPI","4","1.8V ~ 3.6V","9.2mA ~ 9.8mA","6mA ~ 54mA","-40°C ~ 105°C","Surface Mount","20-VFQFN Exposed Pad","20-QFN (4x4)"
