Datasheets,Image,Digi-Key Part Number,Manufacturer Part Number,Manufacturer,Description,Quantity Available,Factory Stock,Unit Price (USD),@ qty,Minimum Quantity,"Packaging","Series","Part Status","Type","Frequency","Standards","Interface","Voltage - Supply","Operating Temperature","Package / Case","Supplier Device Package"
http://www.semicon.panasonic.co.jp/ds4/MN63Y1212_E.pdf,//media.digikey.com/Renders/Panasonic%20Renders/10;%20HSON008-A-0202.jpg,MN63Y1212-E1TR-ND,MN63Y1212-E1,Panasonic Electronic Components,IC RFID READER 13.56MHZ 8SON,0,0,"1.03103","0","5000","Tape & Reel (TR)","-","Active","RFID Reader","13.56MHz","ISO 14443","UART","1.7V ~ 3.6V","-20°C ~ 85°C","8-XFDFN Exposed Pad","8-SON (2x2)"
http://www.semicon.panasonic.co.jp/ds4/MN63Y1212_E.pdf,//media.digikey.com/Renders/Panasonic%20Renders/10;%20HSON008-A-0202.jpg,MN63Y1212-E1CT-ND,MN63Y1212-E1,Panasonic Electronic Components,IC RFID READER 13.56MHZ 8SON,4910,0,"2.58000","0","1","Cut Tape (CT)","-","Active","RFID Reader","13.56MHz","ISO 14443","UART","1.7V ~ 3.6V","-20°C ~ 85°C","8-XFDFN Exposed Pad","8-SON (2x2)"
http://www.semicon.panasonic.co.jp/ds4/MN63Y1212_E.pdf,//media.digikey.com/Renders/Panasonic%20Renders/10;%20HSON008-A-0202.jpg,MN63Y1212-E1DKR-ND,MN63Y1212-E1,Panasonic Electronic Components,IC RFID READER 13.56MHZ 8SON,4910,0,"Digi-Reel","0","1","Digi-Reel®","-","Active","RFID Reader","13.56MHz","ISO 14443","UART","1.7V ~ 3.6V","-20°C ~ 85°C","8-XFDFN Exposed Pad","8-SON (2x2)"
https://www.onsemi.com/pub/Collateral/N24RF04-D.PDF,//media.digikey.com/Renders/~~Pkg.Case%20or%20Series/8-TSSOP.JPG,N24RF04DTPT3GOSTR-ND,N24RF04DTPT3G,ON Semiconductor,IC RFID TRANSP 13.56MHZ 8TSSOP,0,6000,"1.14750","0","3000","Tape & Reel (TR)","-","Active","RFID Transponder","13.56MHz","ISO 15693, ISO 18000-3, NFC","I²C","1.8V ~ 5.5V","-40°C ~ 105°C (TA)","8-TSSOP (0.173"", 4.40mm Width)","8-TSSOP"
https://www.onsemi.com/pub/Collateral/N24RF04-D.PDF,//media.digikey.com/Renders/~~Pkg.Case%20or%20Series/8-TSSOP.JPG,N24RF04DTPT3GOSCT-ND,N24RF04DTPT3G,ON Semiconductor,IC RFID TRANSP 13.56MHZ 8TSSOP,2990,6000,"2.77000","0","1","Cut Tape (CT)","-","Active","RFID Transponder","13.56MHz","ISO 15693, ISO 18000-3, NFC","I²C","1.8V ~ 5.5V","-40°C ~ 105°C (TA)","8-TSSOP (0.173"", 4.40mm Width)","8-TSSOP"
https://www.onsemi.com/pub/Collateral/N24RF04-D.PDF,//media.digikey.com/Renders/~~Pkg.Case%20or%20Series/8-TSSOP.JPG,N24RF04DTPT3GOSDKR-ND,N24RF04DTPT3G,ON Semiconductor,IC RFID TRANSP 13.56MHZ 8TSSOP,2990,6000,"Digi-Reel","0","1","Digi-Reel®","-","Active","RFID Transponder","13.56MHz","ISO 15693, ISO 18000-3, NFC","I²C","1.8V ~ 5.5V","-40°C ~ 105°C (TA)","8-TSSOP (0.173"", 4.40mm Width)","8-TSSOP"
"//media.digikey.com/pdf/Data%20Sheets/NXP%20PDFs/MF3ICDX21_41_81_Dec9,2015_Rev3.2_SDS.pdf",-,568-14847-ND,"MF3ICD4101DUD/05,0",NXP USA Inc.,IC RFID TRANSP 13.56MHZ DIE,16261,0,"2.87000","0","1","Bulk","MIFARE®","Active","RFID Transponder","13.56MHz","ISO 14443, MIFARE","UART","-","-25°C ~ 70°C","Die","Die"
"//media.digikey.com/pdf/Data%20Sheets/NXP%20PDFs/MF3ICDX21_41_81_Dec9,2015_Rev3.2_SDS.pdf",-,568-14844-ND,"MF3ICD8101DUD/05,0",NXP USA Inc.,IC RFID TRANSP 13.56MHZ DIE,16978,0,"2.88000","0","1","Bulk","MIFARE®","Active","RFID Transponder","13.56MHz","ISO 14443, MIFARE","UART","-","-25°C ~ 70°C","Die","Die"
https://www.onsemi.com/pub/Collateral/N24RF64-D.PDF,//media.digikey.com/Renders/~~Pkg.Case%20or%20Series/8-TSSOP.JPG,N24RF64DTPT3GOSTR-ND,N24RF64DTPT3G,ON Semiconductor,IC RFID TRANSP 13.56MHZ 8TSSOP,0,33000,"1.21500","0","3000","Tape & Reel (TR)","-","Active","RFID Transponder","13.56MHz","ISO 15693, ISO 18000-3, NFC","I²C","1.8V ~ 5.5V","-40°C ~ 105°C (TA)","8-TSSOP (0.173"", 4.40mm Width)","8-TSSOP"
https://www.onsemi.com/pub/Collateral/N24RF64-D.PDF,//media.digikey.com/Renders/~~Pkg.Case%20or%20Series/8-TSSOP.JPG,N24RF64DTPT3GOSCT-ND,N24RF64DTPT3G,ON Semiconductor,IC RFID TRANSP 13.56MHZ 8TSSOP,2925,33000,"2.93000","0","1","Cut Tape (CT)","-","Active","RFID Transponder","13.56MHz","ISO 15693, ISO 18000-3, NFC","I²C","1.8V ~ 5.5V","-40°C ~ 105°C (TA)","8-TSSOP (0.173"", 4.40mm Width)","8-TSSOP"
https://www.onsemi.com/pub/Collateral/N24RF64-D.PDF,//media.digikey.com/Renders/~~Pkg.Case%20or%20Series/8-TSSOP.JPG,N24RF64DTPT3GOSDKR-ND,N24RF64DTPT3G,ON Semiconductor,IC RFID TRANSP 13.56MHZ 8TSSOP,2925,33000,"Digi-Reel","0","1","Digi-Reel®","-","Active","RFID Transponder","13.56MHz","ISO 15693, ISO 18000-3, NFC","I²C","1.8V ~ 5.5V","-40°C ~ 105°C (TA)","8-TSSOP (0.173"", 4.40mm Width)","8-TSSOP"
//media.digikey.com/pdf/Data%20Sheets/NXP%20PDFs/PN512.pdf,//media.digikey.com/Renders/NXP%20Semi%20Renders/568;SOT1336-1;;64.jpg,568-15256-2-ND,PN5120A0ET/C2J,NXP USA Inc.,IC RFID RDR/TRAN 13.56MZ 64TFBGA,4000,0,"3.06733","0","4000","Tape & Reel (TR)","MIFARE®","Active","RFID Reader/Transponder","13.56MHz","FeliCa, ISO 14443, MIFARE, NFC","I²C, SPI, UART","2.5V ~ 3.6V","-40°C ~ 90°C","64-TFBGA","64-TFBGA (5.5x5.5)"
//media.digikey.com/pdf/Data%20Sheets/NXP%20PDFs/PN512.pdf,//media.digikey.com/Renders/NXP%20Semi%20Renders/568;SOT1336-1;;64.jpg,568-15256-1-ND,PN5120A0ET/C2J,NXP USA Inc.,IC RFID RDR/TRAN 13.56MZ 64TFBGA,4000,0,"6.78000","0","1","Cut Tape (CT)","MIFARE®","Active","RFID Reader/Transponder","13.56MHz","FeliCa, ISO 14443, MIFARE, NFC","I²C, SPI, UART","2.5V ~ 3.6V","-40°C ~ 90°C","64-TFBGA","64-TFBGA (5.5x5.5)"
//media.digikey.com/pdf/Data%20Sheets/NXP%20PDFs/PN512.pdf,//media.digikey.com/Renders/NXP%20Semi%20Renders/568;SOT1336-1;;64.jpg,568-15256-6-ND,PN5120A0ET/C2J,NXP USA Inc.,IC RFID RDR/TRAN 13.56MZ 64TFBGA,4000,0,"Digi-Reel","0","1","Digi-Reel®","MIFARE®","Active","RFID Reader/Transponder","13.56MHz","FeliCa, ISO 14443, MIFARE, NFC","I²C, SPI, UART","2.5V ~ 3.6V","-40°C ~ 90°C","64-TFBGA","64-TFBGA (5.5x5.5)"
-,//media.digikey.com/renders/NXP%20Semi%20Renders/568;SOT617-3;HN;32.jpg,568-15224-2-ND,NCF29A4XHN/0500VJ,NXP USA Inc.,IC 32HVQFN,6000,0,"3.08786","0","6000","Tape & Reel (TR)","-","Active","-","-","-","-","-","-","32-VFQFN Exposed Pad","32-HVQFN (5x5)"
-,//media.digikey.com/renders/NXP%20Semi%20Renders/568;SOT617-3;HN;32.jpg,568-15224-1-ND,NCF29A4XHN/0500VJ,NXP USA Inc.,IC 32HVQFN,6000,0,"6.34000","0","1","Cut Tape (CT)","-","Active","-","-","-","-","-","-","32-VFQFN Exposed Pad","32-HVQFN (5x5)"
-,//media.digikey.com/renders/NXP%20Semi%20Renders/568;SOT617-3;HN;32.jpg,568-15224-6-ND,NCF29A4XHN/0500VJ,NXP USA Inc.,IC 32HVQFN,6000,0,"Digi-Reel","0","1","Digi-Reel®","-","Active","-","-","-","-","-","-","32-VFQFN Exposed Pad","32-HVQFN (5x5)"
"//media.digikey.com/pdf/Data%20Sheets/NXP%20PDFs/MF3ICDX21_41_81_Dec9,2015_Rev3.2_SDS.pdf",-,568-15212-2-ND,"MF3MOD8101DA4/05,1",NXP USA Inc.,IC RFID TRANSP 13.56MHZ PLLMC,0,0,"1.51128","0","16500","Tape & Reel (TR)","MIFARE®","Active","RFID Transponder","13.56MHz","ISO 14443, MIFARE","UART","-","-25°C ~ 70°C","MOA8, Smart Card Module","-"
"//media.digikey.com/pdf/Data%20Sheets/NXP%20PDFs/MF3ICDX21_41_81_Dec9,2015_Rev3.2_SDS.pdf",-,568-15212-1-ND,"MF3MOD8101DA4/05,1",NXP USA Inc.,IC RFID TRANSP 13.56MHZ PLLMC,16913,0,"3.10000","0","1","Cut Tape (CT)","MIFARE®","Active","RFID Transponder","13.56MHz","ISO 14443, MIFARE","UART","-","-25°C ~ 70°C","MOA8, Smart Card Module","-"
"//media.digikey.com/pdf/Data%20Sheets/NXP%20PDFs/MF3ICDX21_41_81_Dec9,2015_Rev3.2_SDS.pdf",-,568-15212-6-ND,"MF3MOD8101DA4/05,1",NXP USA Inc.,IC RFID TRANSP 13.56MHZ PLLMC,16913,0,"Digi-Reel","0","1","Digi-Reel®","MIFARE®","Active","RFID Transponder","13.56MHz","ISO 14443, MIFARE","UART","-","-25°C ~ 70°C","MOA8, Smart Card Module","-"
http://www.ti.com/general/docs/suppproductinfo.tsp?distId=10&gotoUrl=http%3A%2F%2Fwww.ti.com%2Flit%2Fgpn%2Ftms37157,//media.digikey.com/Renders/Texas%20Instr%20Renders/16-VQFN-RSA.jpg,296-25428-2-ND,TMS37157IRSARG4,Texas Instruments,IC RFID TRANSP 134.2KHZ 16QFN,0,0,"1.46300","0","3000","Tape & Reel (TR)","-","Active","RFID Transponder","134.2kHz","-","SPI","2V ~ 3.6V","-40°C ~ 85°C","16-VQFN Exposed Pad","16-QFN (4x4)"
http://www.ti.com/general/docs/suppproductinfo.tsp?distId=10&gotoUrl=http%3A%2F%2Fwww.ti.com%2Flit%2Fgpn%2Ftms37157,//media.digikey.com/Renders/Texas%20Instr%20Renders/16-VQFN-RSA.jpg,296-25428-1-ND,TMS37157IRSARG4,Texas Instruments,IC RFID TRANSP 134.2KHZ 16QFN,5953,0,"3.23000","0","1","Cut Tape (CT)","-","Active","RFID Transponder","134.2kHz","-","SPI","2V ~ 3.6V","-40°C ~ 85°C","16-VQFN Exposed Pad","16-QFN (4x4)"
http://www.ti.com/general/docs/suppproductinfo.tsp?distId=10&gotoUrl=http%3A%2F%2Fwww.ti.com%2Flit%2Fgpn%2Ftms37157,//media.digikey.com/Renders/Texas%20Instr%20Renders/16-VQFN-RSA.jpg,296-25428-6-ND,TMS37157IRSARG4,Texas Instruments,IC RFID TRANSP 134.2KHZ 16QFN,5953,0,"Digi-Reel","0","1","Digi-Reel®","-","Active","RFID Transponder","134.2kHz","-","SPI","2V ~ 3.6V","-40°C ~ 85°C","16-VQFN Exposed Pad","16-QFN (4x4)"
https://www.st.com/resource/en/datasheet/st25r95.pdf,//media.digikey.com/Photos/STMicro%20Photos/ST25R95-VMD5T.jpg,497-18487-2-ND,ST25R95-VMD5T,STMicroelectronics,NFC/HF RFID READER IC,0,0,"1.59600","0","3000","Tape & Reel (TR)","-","Active","RFID Reader","13.56MHz","FeliCa, ISO 14443, ISO 15693, ISO 18000-3, MIFARE, NFC","SPI","2.7V ~ 5.5V","-25°C ~ 85°C (TA)","32-VFQFN Exposed Pad","32-VFQFN (5x5)"
https://www.st.com/resource/en/datasheet/st25r95.pdf,//media.digikey.com/Photos/STMicro%20Photos/ST25R95-VMD5T.jpg,497-18487-1-ND,ST25R95-VMD5T,STMicroelectronics,NFC/HF RFID READER IC,2977,0,"3.53000","0","1","Cut Tape (CT)","-","Active","RFID Reader","13.56MHz","FeliCa, ISO 14443, ISO 15693, ISO 18000-3, MIFARE, NFC","SPI","2.7V ~ 5.5V","-25°C ~ 85°C (TA)","32-VFQFN Exposed Pad","32-VFQFN (5x5)"
https://www.st.com/resource/en/datasheet/st25r95.pdf,//media.digikey.com/Photos/STMicro%20Photos/ST25R95-VMD5T.jpg,497-18487-6-ND,ST25R95-VMD5T,STMicroelectronics,NFC/HF RFID READER IC,2977,0,"Digi-Reel","0","1","Digi-Reel®","-","Active","RFID Reader","13.56MHz","FeliCa, ISO 14443, ISO 15693, ISO 18000-3, MIFARE, NFC","SPI","2.7V ~ 5.5V","-25°C ~ 85°C (TA)","32-VFQFN Exposed Pad","32-VFQFN (5x5)"
http://www.st.com/content/ccc/resource/technical/document/datasheet/d2/cc/cb/f6/7c/63/48/75/DM00025644.pdf/files/DM00025644.pdf/jcr:content/translations/en.DM00025644.pdf,//media.digikey.com/Renders/STMicro%20Renders/32-QFN%20(5x5).jpg,497-15737-2-ND,CR95HF-VMD5T,STMicroelectronics,IC RFID RDR/TRN 13.56MZ 32VFQFPN,0,0,"1.59600","0","3000","Tape & Reel (TR)","-","Active","RFID Reader/Transponder","13.56MHz","ISO 14443, ISO 15693, 18000-3, MIFARE, NFC","SPI, UART","2.7V ~ 5.5V","-25°C ~ 85°C","32-VFQFN Exposed Pad","32-VFQFPN (5x5)"
http://www.st.com/content/ccc/resource/technical/document/datasheet/d2/cc/cb/f6/7c/63/48/75/DM00025644.pdf/files/DM00025644.pdf/jcr:content/translations/en.DM00025644.pdf,//media.digikey.com/Renders/STMicro%20Renders/32-QFN%20(5x5).jpg,497-15737-1-ND,CR95HF-VMD5T,STMicroelectronics,IC RFID RDR/TRN 13.56MZ 32VFQFPN,2454,0,"3.53000","0","1","Cut Tape (CT)","-","Active","RFID Reader/Transponder","13.56MHz","ISO 14443, ISO 15693, 18000-3, MIFARE, NFC","SPI, UART","2.7V ~ 5.5V","-25°C ~ 85°C","32-VFQFN Exposed Pad","32-VFQFPN (5x5)"
http://www.st.com/content/ccc/resource/technical/document/datasheet/d2/cc/cb/f6/7c/63/48/75/DM00025644.pdf/files/DM00025644.pdf/jcr:content/translations/en.DM00025644.pdf,//media.digikey.com/Renders/STMicro%20Renders/32-QFN%20(5x5).jpg,497-15737-6-ND,CR95HF-VMD5T,STMicroelectronics,IC RFID RDR/TRN 13.56MZ 32VFQFPN,2448,0,"Digi-Reel","0","1","Digi-Reel®","-","Active","RFID Reader/Transponder","13.56MHz","ISO 14443, ISO 15693, 18000-3, MIFARE, NFC","SPI, UART","2.7V ~ 5.5V","-25°C ~ 85°C","32-VFQFN Exposed Pad","32-VFQFPN (5x5)"
http://www.ti.com/general/docs/suppproductinfo.tsp?distId=10&gotoUrl=http%3A%2F%2Fwww.ti.com%2Flit%2Fgpn%2Frf430frl153h,//media.digikey.com/Renders/Texas%20Instr%20Renders/RGE-24-VQFN%20Pkg.jpg,296-42690-2-ND,RF430FRL154HCRGER,Texas Instruments,IC RFID TRANSP 13.56MHZ 24VQFN,0,0,"1.75560","0","3000","Tape & Reel (TR)","-","Active","RFID Transponder","13.56MHz","ISO 15693, ISO 18000-3, NFC","I²C, SPI","1.45V ~ 1.65V","0°C ~ 70°C","24-VFQFN Exposed Pad","24-VQFN (4x4)"
http://www.ti.com/general/docs/suppproductinfo.tsp?distId=10&gotoUrl=http%3A%2F%2Fwww.ti.com%2Flit%2Fgpn%2Frf430frl153h,//media.digikey.com/Renders/Texas%20Instr%20Renders/RGE-24-VQFN%20Pkg.jpg,296-42690-1-ND,RF430FRL154HCRGER,Texas Instruments,IC RFID TRANSP 13.56MHZ 24VQFN,3360,0,"3.88000","0","1","Cut Tape (CT)","-","Active","RFID Transponder","13.56MHz","ISO 15693, ISO 18000-3, NFC","I²C, SPI","1.45V ~ 1.65V","0°C ~ 70°C","24-VFQFN Exposed Pad","24-VQFN (4x4)"
http://www.ti.com/general/docs/suppproductinfo.tsp?distId=10&gotoUrl=http%3A%2F%2Fwww.ti.com%2Flit%2Fgpn%2Frf430frl153h,//media.digikey.com/Renders/Texas%20Instr%20Renders/RGE-24-VQFN%20Pkg.jpg,296-42690-6-ND,RF430FRL154HCRGER,Texas Instruments,IC RFID TRANSP 13.56MHZ 24VQFN,3360,0,"Digi-Reel","0","1","Digi-Reel®","-","Active","RFID Transponder","13.56MHz","ISO 15693, ISO 18000-3, NFC","I²C, SPI","1.45V ~ 1.65V","0°C ~ 70°C","24-VFQFN Exposed Pad","24-VQFN (4x4)"
https://www.nxp.com/docs/en/data-sheet/037031.pdf,//media.digikey.com/Renders/NXP%20Semi%20Renders/14-SOIC-SOT108-1.jpg,568-2207-2-ND,"HTRC11001T/03EE,11",NXP USA Inc.,IC RFID READER 125KHZ 14SO,0,0,"1.77550","0","2500","Tape & Reel (TR)","HITAG® 1","Active","RFID Reader","125kHz","-","-","4.5V ~ 5.5V","-40°C ~ 85°C","14-SOIC (0.154"", 3.90mm Width)","14-SO"
https://www.nxp.com/docs/en/data-sheet/037031.pdf,//media.digikey.com/Renders/NXP%20Semi%20Renders/14-SOIC-SOT108-1.jpg,568-2207-1-ND,"HTRC11001T/03EE,11",NXP USA Inc.,IC RFID READER 125KHZ 14SO,2315,0,"3.92000","0","1","Cut Tape (CT)","HITAG® 1","Active","RFID Reader","125kHz","-","-","4.5V ~ 5.5V","-40°C ~ 85°C","14-SOIC (0.154"", 3.90mm Width)","14-SO"
https://www.nxp.com/docs/en/data-sheet/037031.pdf,//media.digikey.com/Renders/NXP%20Semi%20Renders/14-SOIC-SOT108-1.jpg,568-2207-6-ND,"HTRC11001T/03EE,11",NXP USA Inc.,IC RFID READER 125KHZ 14SO,2315,0,"Digi-Reel","0","1","Digi-Reel®","HITAG® 1","Active","RFID Reader","125kHz","-","-","4.5V ~ 5.5V","-40°C ~ 85°C","14-SOIC (0.154"", 3.90mm Width)","14-SO"
https://www.nxp.com/docs/en/data-sheet/NHS3100.pdf,//media.digikey.com/Renders/~~Pkg.Case%20or%20Series/24-VFQFN%20Exposed%20Pad.jpg,568-13328-2-ND,NHS3100/A1Z,NXP USA Inc.,IC RFID READER 13.56MHZ 24HVQFN,0,0,"1.86648","0","1500","Tape & Reel (TR)","-","Active","RFID Reader","13.56MHz","ISO 14443","I²C, SPI","1.7V ~ 3.6V","-40°C ~ 85°C","24-VFQFN Exposed Pad","24-HVQFN (4x4)"
https://www.nxp.com/docs/en/data-sheet/NHS3100.pdf,//media.digikey.com/Renders/~~Pkg.Case%20or%20Series/24-VFQFN%20Exposed%20Pad.jpg,568-13328-1-ND,NHS3100/A1Z,NXP USA Inc.,IC RFID READER 13.56MHZ 24HVQFN,1243,0,"3.92000","0","1","Cut Tape (CT)","-","Active","RFID Reader","13.56MHz","ISO 14443","I²C, SPI","1.7V ~ 3.6V","-40°C ~ 85°C","24-VFQFN Exposed Pad","24-HVQFN (4x4)"
https://www.nxp.com/docs/en/data-sheet/NHS3100.pdf,//media.digikey.com/Renders/~~Pkg.Case%20or%20Series/24-VFQFN%20Exposed%20Pad.jpg,568-13328-6-ND,NHS3100/A1Z,NXP USA Inc.,IC RFID READER 13.56MHZ 24HVQFN,1243,0,"Digi-Reel","0","1","Digi-Reel®","-","Active","RFID Reader","13.56MHz","ISO 14443","I²C, SPI","1.7V ~ 3.6V","-40°C ~ 85°C","24-VFQFN Exposed Pad","24-HVQFN (4x4)"
https://www.nxp.com/docs/en/data-sheet/PN5180A0XX-C3.pdf,//media.digikey.com/Renders/NXP%20Semi%20Renders/568;SOT1336-1;;64.jpg,568-13914-2-ND,PN5180A0ET/C3J,NXP USA Inc.,IC RFID RDR/TRAN 13.56MZ 64TFBGA,4000,0,"4.01647","0","4000","Tape & Reel (TR)","-","Active","RFID Reader/Transponder","13.56MHz","ISO 14443, ISO 15693","SPI, UART","3.3V","-30°C ~ 85°C","64-TFBGA","64-TFBGA (5.5x5.5)"
https://www.nxp.com/docs/en/data-sheet/PN5180A0XX-C3.pdf,//media.digikey.com/Renders/NXP%20Semi%20Renders/568;SOT1336-1;;64.jpg,568-13914-1-ND,PN5180A0ET/C3J,NXP USA Inc.,IC RFID RDR/TRAN 13.56MZ 64TFBGA,6960,0,"7.40000","0","1","Cut Tape (CT)","-","Active","RFID Reader/Transponder","13.56MHz","ISO 14443, ISO 15693","SPI, UART","3.3V","-30°C ~ 85°C","64-TFBGA","64-TFBGA (5.5x5.5)"
https://www.nxp.com/docs/en/data-sheet/PN5180A0XX-C3.pdf,//media.digikey.com/Renders/NXP%20Semi%20Renders/568;SOT1336-1;;64.jpg,568-13914-6-ND,PN5180A0ET/C3J,NXP USA Inc.,IC RFID RDR/TRAN 13.56MZ 64TFBGA,6960,0,"Digi-Reel","0","1","Digi-Reel®","-","Active","RFID Reader/Transponder","13.56MHz","ISO 14443, ISO 15693","SPI, UART","3.3V","-30°C ~ 85°C","64-TFBGA","64-TFBGA (5.5x5.5)"
https://www.nxp.com/docs/en/data-sheet/PN7150.pdf,//media.digikey.com/Renders/NXP%20Semi%20Renders/568;SOT1459-1;;42.jpg,568-13912-2-ND,PN7150B0UK/C11002Z,NXP USA Inc.,IC RFID TRANSP 13.56MHZ 42WLCSP,2500,0,"4.02960","0","2500","Tape & Reel (TR)","-","Active","RFID Transponder","13.56MHz","ISO 14443, ISO 25693, FeliCa, Mifare, NFC","I²C","2.3V ~ 5.5V","-30°C ~ 85°C","42-UFBGA, WLCSP","42-WLCSP (2.88x2.8)"
https://www.nxp.com/docs/en/data-sheet/PN7150.pdf,//media.digikey.com/Renders/NXP%20Semi%20Renders/568;SOT1459-1;;42.jpg,568-13912-1-ND,PN7150B0UK/C11002Z,NXP USA Inc.,IC RFID TRANSP 13.56MHZ 42WLCSP,4926,0,"7.81000","0","1","Cut Tape (CT)","-","Active","RFID Transponder","13.56MHz","ISO 14443, ISO 25693, FeliCa, Mifare, NFC","I²C","2.3V ~ 5.5V","-30°C ~ 85°C","42-UFBGA, WLCSP","42-WLCSP (2.88x2.8)"
https://www.nxp.com/docs/en/data-sheet/PN7150.pdf,//media.digikey.com/Renders/NXP%20Semi%20Renders/568;SOT1459-1;;42.jpg,568-13912-6-ND,PN7150B0UK/C11002Z,NXP USA Inc.,IC RFID TRANSP 13.56MHZ 42WLCSP,4926,0,"Digi-Reel","0","1","Digi-Reel®","-","Active","RFID Transponder","13.56MHz","ISO 14443, ISO 25693, FeliCa, Mifare, NFC","I²C","2.3V ~ 5.5V","-30°C ~ 85°C","42-UFBGA, WLCSP","42-WLCSP (2.88x2.8)"
http://www.st.com/content/ccc/resource/technical/document/datasheet/bb/46/a2/65/cd/90/43/70/DM00102056.pdf/files/DM00102056.pdf/jcr:content/translations/en.DM00102056.pdf,//media.digikey.com/Renders/STMicro%20Renders/497;32VFQFPN-1-5X5;;32.jpg,497-14925-2-ND,ST95HF-VMD5T,STMicroelectronics,IC RFID RDR/TRN 13.56MZ 32VFQFPN,0,0,"1.86200","0","3000","Tape & Reel (TR)","-","Active","RFID Reader/Transponder","13.56MHz","ISO 14443, ISO 15693, ISO 18000-3","SPI","2.7V ~ 5.5V","-25°C ~ 85°C","32-VFQFN Exposed Pad","32-VFQFPN (5x5)"
http://www.st.com/content/ccc/resource/technical/document/datasheet/bb/46/a2/65/cd/90/43/70/DM00102056.pdf/files/DM00102056.pdf/jcr:content/translations/en.DM00102056.pdf,//media.digikey.com/Renders/STMicro%20Renders/497;32VFQFPN-1-5X5;;32.jpg,497-14925-1-ND,ST95HF-VMD5T,STMicroelectronics,IC RFID RDR/TRN 13.56MZ 32VFQFPN,1494,0,"4.12000","0","1","Cut Tape (CT)","-","Active","RFID Reader/Transponder","13.56MHz","ISO 14443, ISO 15693, ISO 18000-3","SPI","2.7V ~ 5.5V","-25°C ~ 85°C","32-VFQFN Exposed Pad","32-VFQFPN (5x5)"
http://www.st.com/content/ccc/resource/technical/document/datasheet/bb/46/a2/65/cd/90/43/70/DM00102056.pdf/files/DM00102056.pdf/jcr:content/translations/en.DM00102056.pdf,//media.digikey.com/Renders/STMicro%20Renders/497;32VFQFPN-1-5X5;;32.jpg,497-14925-6-ND,ST95HF-VMD5T,STMicroelectronics,IC RFID RDR/TRN 13.56MZ 32VFQFPN,1494,0,"Digi-Reel","0","1","Digi-Reel®","-","Active","RFID Reader/Transponder","13.56MHz","ISO 14443, ISO 15693, ISO 18000-3","SPI","2.7V ~ 5.5V","-25°C ~ 85°C","32-VFQFN Exposed Pad","32-VFQFPN (5x5)"
https://www.nxp.com/docs/en/data-sheet/NHS3152.pdf,//media.digikey.com/Renders/~~Pkg.Case%20or%20Series/24-VFQFN%20Exposed%20Pad.jpg,568-13399-2-ND,NHS3152/A1Z,NXP USA Inc.,IC RFID READER 13.56MHZ 24HVQFN,0,0,"1.97536","0","1500","Tape & Reel (TR)","-","Active","RFID Reader","13.56MHz","ISO 14443","I²C, SPI","1.7V ~ 3.6V","-40°C ~ 85°C","24-VFQFN Exposed Pad","24-HVQFN (4x4)"
https://www.nxp.com/docs/en/data-sheet/NHS3152.pdf,//media.digikey.com/Renders/~~Pkg.Case%20or%20Series/24-VFQFN%20Exposed%20Pad.jpg,568-13399-1-ND,NHS3152/A1Z,NXP USA Inc.,IC RFID READER 13.56MHZ 24HVQFN,1392,0,"4.15000","0","1","Cut Tape (CT)","-","Active","RFID Reader","13.56MHz","ISO 14443","I²C, SPI","1.7V ~ 3.6V","-40°C ~ 85°C","24-VFQFN Exposed Pad","24-HVQFN (4x4)"
https://www.nxp.com/docs/en/data-sheet/NHS3152.pdf,//media.digikey.com/Renders/~~Pkg.Case%20or%20Series/24-VFQFN%20Exposed%20Pad.jpg,568-13399-6-ND,NHS3152/A1Z,NXP USA Inc.,IC RFID READER 13.56MHZ 24HVQFN,1392,0,"Digi-Reel","0","1","Digi-Reel®","-","Active","RFID Reader","13.56MHz","ISO 14443","I²C, SPI","1.7V ~ 3.6V","-40°C ~ 85°C","24-VFQFN Exposed Pad","24-HVQFN (4x4)"
-,//media.digikey.com/Renders/Micrel%20Renders/20-TSSOP%20Epad.jpg,568-13198-2-ND,PJF7992ATW/C1C/DJ,NXP USA Inc.,IMMOBIL BASESTATION IC 20HTSSOP,0,0,"Last Time Buy","0","0","Tape & Reel (TR)","-","Last Time Buy","-","-","-","-","-","-","-","-"
-,//media.digikey.com/Renders/Micrel%20Renders/20-TSSOP%20Epad.jpg,568-13198-1-ND,PJF7992ATW/C1C/DJ,NXP USA Inc.,IMMOBIL BASESTATION IC 20HTSSOP,2450,0,"4.48000","0","1","Cut Tape (CT)","-","Last Time Buy","-","-","-","-","-","-","-","-"
-,//media.digikey.com/Renders/Micrel%20Renders/20-TSSOP%20Epad.jpg,568-13198-6-ND,PJF7992ATW/C1C/DJ,NXP USA Inc.,IMMOBIL BASESTATION IC 20HTSSOP,0,0,"Digi-Reel","0","1","Digi-Reel®","-","Last Time Buy","-","-","-","-","-","-","-","-"
