Datasheets,Image,Digi-Key Part Number,Manufacturer Part Number,Manufacturer,Description,Quantity Available,Factory Stock,Unit Price (USD),@ qty,Minimum Quantity,"Packaging","Series","Part Status","RF Type","Topology","Circuit","Frequency Range","Isolation","Insertion Loss","Test Frequency","P1dB","IIP3","Features","Impedance","Voltage - Supply","Operating Temperature","Package / Case","Supplier Device Package"
https://www.nxp.com/docs/en/data-sheet/SA630.pdf,"//media.digikey.com/Renders/NXP%20Semi%20Renders/568;SOT96-1;%20D,S,T,TN2;8.jpg",568-13252-1-ND,"SA630D/01,118",NXP USA Inc.,IC RF SWITCH SPDT 1GHZ 8SO,5227,0,"6.52000","0","1","Cut Tape (CT)","-","Active","General Purpose","Absorptive","SPDT","DC ~ 1GHz","30dB","2dB","900MHz","18dBm","33dBm","Single Line Control","50Ohm","3V ~ 5.5V","-40°C ~ 85°C","8-SOIC (0.154"", 3.90mm Width)","8-SO"
https://www.nxp.com/docs/en/data-sheet/SA630.pdf,"//media.digikey.com/Renders/NXP%20Semi%20Renders/568;SOT96-1;%20D,S,T,TN2;8.jpg",568-13252-6-ND,"SA630D/01,118",NXP USA Inc.,IC RF SWITCH SPDT 1GHZ 8SO,5227,0,"Digi-Reel","0","1","Digi-Reel®","-","Active","General Purpose","Absorptive","SPDT","DC ~ 1GHz","30dB","2dB","900MHz","18dBm","33dBm","Single Line Control","50Ohm","3V ~ 5.5V","-40°C ~ 85°C","8-SOIC (0.154"", 3.90mm Width)","8-SO"
https://cdn.macom.com/datasheets/MA4SWx10Series.pdf,//media.digikey.com/Renders/MACom%20Technology%20Solutions/MA4SW110.jpg,1465-1048-ND,MA4SW110,M/A-Com Technology Solutions,IC RF SWITCH SPST 20GHZ DIE,150,0,"5.55760","0","50","Bulk","HMIC™","Active","General Purpose","Reflective","SPST","50MHz ~ 20GHz","42dB","0.7dB","20GHz","-","-","-","-","-","-65°C ~ 125°C","Die","Die"
https://www.analog.com/media/en/technical-documentation/data-sheets/hmc546ms8g.pdf,//media.digikey.com/Renders/~~Pkg.Case%20or%20Series/8-TSSOP_8-MSOP.jpg,1127-1457-ND,HMC546MS8GE,Analog Devices Inc.,IC RF SWITCH SPDT 2.2GHZ 8MSOP,189,0,"7.51000","0","1","Strip","-","Active","WiMAX / WiBro","Reflective","SPDT","200MHz ~ 2.2GHz","30dB","1.1dB","2.17GHz","-","43dBm","-","50Ohm","-","-40°C ~ 85°C","8-TSSOP, 8-MSOP (0.118"", 3.00mm Width)","8-MSOP"
http://cdn.macom.com//datasheets/MASW-011052.pdf,//media.digikey.com/Renders/MACom%20Technology%20Solutions/MASW-011052.jpg,1465-1732-ND,MASW-011052-14220G,M/A-Com Technology Solutions,IC RF SWITCH 18GHZ SP2T 6PIN DIE,200,700,"29.75000","0","25","Tray","-","Active","General Purpose","-","-","2GHz ~ 18GHz","-","1.2dB","2GHz","-","40dBm","-","50Ohm","5V","-65°C ~ 125°C","Die","Die"
//media.digikey.com/pdf/Data%20Sheets/MA-Com%20Technology%20PDFs/SW-314-PIN_Rev7.pdf,//media.digikey.com/photos/MACom%20Technology%20Solutions/SW-314-PIN.jpg,1465-1120-ND,SW-314-PIN,M/A-Com Technology Solutions,IC RF SWITCH SP4T 3GHZ CR-14,29,150,"210.16000","0","1","Bulk","-","Active","General Purpose","Absorptive","SP4T","DC ~ 3GHz","30dB (min)","-","3GHz","27dBm","-","-","50Ohm","-","-55°C ~ 125°C","CR-14","CR-14"
-,//media.digikey.com/Renders/Infineon%20Renders/448;PPG-TSNP-10-1;;10.jpg,BGSA14RN10E6327XTSA1TR-ND,BGSA14RN10E6327XTSA1,Infineon Technologies,IC RF SWITCH SP4T TSNP10-1,7500,0,"0.24300","0","7500","Tape & Reel (TR)","-","Active","General Purpose","-","SP4T","-","16dB","0.8dB","2GHz, 1GHz","-","-","-","50Ohm","1.8V ~ 3.6V","-","10-XFQFN Exposed Pad","PG-TSNP-10-1"
-,//media.digikey.com/Renders/Infineon%20Renders/448;PPG-TSNP-10-1;;10.jpg,BGSA14RN10E6327XTSA1CT-ND,BGSA14RN10E6327XTSA1,Infineon Technologies,IC RF SWITCH SP4T TSNP10-1,7500,0,"0.70000","0","1","Cut Tape (CT)","-","Active","General Purpose","-","SP4T","-","16dB","0.8dB","2GHz, 1GHz","-","-","-","50Ohm","1.8V ~ 3.6V","-","10-XFQFN Exposed Pad","PG-TSNP-10-1"
-,//media.digikey.com/Renders/Infineon%20Renders/448;PPG-TSNP-10-1;;10.jpg,BGSA14RN10E6327XTSA1DKR-ND,BGSA14RN10E6327XTSA1,Infineon Technologies,IC RF SWITCH SP4T TSNP10-1,7500,0,"Digi-Reel","0","1","Digi-Reel®","-","Active","General Purpose","-","SP4T","-","16dB","0.8dB","2GHz, 1GHz","-","-","-","50Ohm","1.8V ~ 3.6V","-","10-XFQFN Exposed Pad","PG-TSNP-10-1"
https://www.infineon.com/dgdl/Infineon-BGSA143ML10-DS-v01_00-EN.pdf?fileId=5546d46266f85d6301671d77255a0659,-,BGSA143ML10E6327XTSA1TR-ND,BGSA143ML10E6327XTSA1,Infineon Technologies,IC RF SWITCH SP4T TSLP10-2,7500,0,"0.34580","0","7500","Tape & Reel (TR)","-","Active","-","Reflective","SP4T","6GHz","-","-","-","-","-","DC Blocked","-","42V","-","10-XFLGA","PG-TSLP-10-2"
https://www.infineon.com/dgdl/Infineon-BGSA143ML10-DS-v01_00-EN.pdf?fileId=5546d46266f85d6301671d77255a0659,-,BGSA143ML10E6327XTSA1CT-ND,BGSA143ML10E6327XTSA1,Infineon Technologies,IC RF SWITCH SP4T TSLP10-2,7500,0,"0.88000","0","1","Cut Tape (CT)","-","Active","-","Reflective","SP4T","6GHz","-","-","-","-","-","DC Blocked","-","42V","-","10-XFLGA","PG-TSLP-10-2"
https://www.infineon.com/dgdl/Infineon-BGSA143ML10-DS-v01_00-EN.pdf?fileId=5546d46266f85d6301671d77255a0659,-,BGSA143ML10E6327XTSA1DKR-ND,BGSA143ML10E6327XTSA1,Infineon Technologies,IC RF SWITCH SP4T TSLP10-2,7500,0,"Digi-Reel","0","1","Digi-Reel®","-","Active","-","Reflective","SP4T","6GHz","-","-","-","-","-","DC Blocked","-","42V","-","10-XFLGA","PG-TSLP-10-2"
https://www.infineon.com/dgdl/Infineon-BGS14MPA9-DS-v01_00-EN.pdf?fileId=5546d462677d0f460167a32eb6c5141a,-,BGS14MPA9E6327XTSA1TR-ND,BGS14MPA9E6327XTSA1,Infineon Technologies,IC RF SWITCH SP4T ATSLP9-3,4500,0,"0.36120","0","4500","Tape & Reel (TR)","-","Active","2G/3G/4G/5G, Cellular, LTE, W-CDMA","-","SP4T","50MHz ~ 6GHz","23dB","1dB","5.925GHz","-","77dBm","DC Blocked","50Ohm","1.65V ~ 1.95V","125°C (TJ)","12-UFQFN","PG-ATSLP-9-3"
https://www.infineon.com/dgdl/Infineon-BGS14MPA9-DS-v01_00-EN.pdf?fileId=5546d462677d0f460167a32eb6c5141a,-,BGS14MPA9E6327XTSA1CT-ND,BGS14MPA9E6327XTSA1,Infineon Technologies,IC RF SWITCH SP4T ATSLP9-3,4600,0,"0.88000","0","1","Cut Tape (CT)","-","Active","2G/3G/4G/5G, Cellular, LTE, W-CDMA","-","SP4T","50MHz ~ 6GHz","23dB","1dB","5.925GHz","-","77dBm","DC Blocked","50Ohm","1.65V ~ 1.95V","125°C (TJ)","12-UFQFN","PG-ATSLP-9-3"
https://www.infineon.com/dgdl/Infineon-BGS14MPA9-DS-v01_00-EN.pdf?fileId=5546d462677d0f460167a32eb6c5141a,-,BGS14MPA9E6327XTSA1DKR-ND,BGS14MPA9E6327XTSA1,Infineon Technologies,IC RF SWITCH SP4T ATSLP9-3,4600,0,"Digi-Reel","0","1","Digi-Reel®","-","Active","2G/3G/4G/5G, Cellular, LTE, W-CDMA","-","SP4T","50MHz ~ 6GHz","23dB","1dB","5.925GHz","-","77dBm","DC Blocked","50Ohm","1.65V ~ 1.95V","125°C (TJ)","12-UFQFN","PG-ATSLP-9-3"
https://www.infineon.com/dgdl/Infineon-BGS18MA14-DS-v02_04-EN.pdf?fileId=5546d46265e7dffd0165ed72330e6921,//media.digikey.com/Renders/Infineon%20Renders/448;-P%5EPG-ATSLP-14-10;-;-14.jpg,BGS18MA14E6327XTSA1TR-ND,BGS18MA14E6327XTSA1,Infineon Technologies,IC RF SWITCH SP8T ATSLP14-10,4500,0,"0.37800","0","4500","Tape & Reel (TR)","-","Active","LTE, W-CDMA","-","SP8T","100MHz ~ 3.8GHz","29dB","0.7dB","3.6GHz ~ 3.8GHz","-","65dBm","-","50Ohm","1.7V ~ 3.4V","-40°C ~ 85°C (TA)","14-UFQFN Exposed Pad","PG-ATSLP-14-10"
https://www.infineon.com/dgdl/Infineon-BGS18MA14-DS-v02_04-EN.pdf?fileId=5546d46265e7dffd0165ed72330e6921,//media.digikey.com/Renders/Infineon%20Renders/448;-P%5EPG-ATSLP-14-10;-;-14.jpg,BGS18MA14E6327XTSA1CT-ND,BGS18MA14E6327XTSA1,Infineon Technologies,IC RF SWITCH SP8T ATSLP14-10,4500,0,"0.92000","0","1","Cut Tape (CT)","-","Active","LTE, W-CDMA","-","SP8T","100MHz ~ 3.8GHz","29dB","0.7dB","3.6GHz ~ 3.8GHz","-","65dBm","-","50Ohm","1.7V ~ 3.4V","-40°C ~ 85°C (TA)","14-UFQFN Exposed Pad","PG-ATSLP-14-10"
https://www.infineon.com/dgdl/Infineon-BGS18MA14-DS-v02_04-EN.pdf?fileId=5546d46265e7dffd0165ed72330e6921,//media.digikey.com/Renders/Infineon%20Renders/448;-P%5EPG-ATSLP-14-10;-;-14.jpg,BGS18MA14E6327XTSA1DKR-ND,BGS18MA14E6327XTSA1,Infineon Technologies,IC RF SWITCH SP8T ATSLP14-10,4500,0,"Digi-Reel","0","1","Digi-Reel®","-","Active","LTE, W-CDMA","-","SP8T","100MHz ~ 3.8GHz","29dB","0.7dB","3.6GHz ~ 3.8GHz","-","65dBm","-","50Ohm","1.7V ~ 3.4V","-40°C ~ 85°C (TA)","14-UFQFN Exposed Pad","PG-ATSLP-14-10"
https://www.infineon.com/dgdl/Infineon-BGSX28MA18-DS-v03_01-EN.pdf?fileId=5546d4625696ed760156daf73ab576db,//media.digikey.com/Photos/Infineon%20Photos/448;-P%5EPG-ATSLP-18;-;-18.jpg,BGSX28MA18E6327XTSA1TR-ND,BGSX28MA18E6327XTSA1,Infineon Technologies,IC RF SWITCH DP3T 3.8GHZ ATSLP,4500,0,"0.39606","0","4500","Tape & Reel (TR)","-","Active","LTE","-","DP3T","100MHz ~ 3.8GHz","39dB","0.9dB","2.5GHz, 3.5GHz","-","-","-","50Ohm","2.5V ~ 3.4V","-30°C ~ 85°C","18-UFQFN Exposed Pad","PG-ATSLP-18"
https://www.infineon.com/dgdl/Infineon-BGSX28MA18-DS-v03_01-EN.pdf?fileId=5546d4625696ed760156daf73ab576db,//media.digikey.com/Photos/Infineon%20Photos/448;-P%5EPG-ATSLP-18;-;-18.jpg,BGSX28MA18E6327XTSA1CT-ND,BGSX28MA18E6327XTSA1,Infineon Technologies,IC RF SWITCH DP3T 3.8GHZ ATSLP,4500,0,"0.96000","0","1","Cut Tape (CT)","-","Active","LTE","-","DP3T","100MHz ~ 3.8GHz","39dB","0.9dB","2.5GHz, 3.5GHz","-","-","-","50Ohm","2.5V ~ 3.4V","-30°C ~ 85°C","18-UFQFN Exposed Pad","PG-ATSLP-18"
https://www.infineon.com/dgdl/Infineon-BGSX28MA18-DS-v03_01-EN.pdf?fileId=5546d4625696ed760156daf73ab576db,//media.digikey.com/Photos/Infineon%20Photos/448;-P%5EPG-ATSLP-18;-;-18.jpg,BGSX28MA18E6327XTSA1DKR-ND,BGSX28MA18E6327XTSA1,Infineon Technologies,IC RF SWITCH DP3T 3.8GHZ ATSLP,4500,0,"Digi-Reel","0","1","Digi-Reel®","-","Active","LTE","-","DP3T","100MHz ~ 3.8GHz","39dB","0.9dB","2.5GHz, 3.5GHz","-","-","-","50Ohm","2.5V ~ 3.4V","-30°C ~ 85°C","18-UFQFN Exposed Pad","PG-ATSLP-18"
https://www.infineon.com/dgdl/Infineon-BGSX210MA18-DS-v03_01-EN.pdf?fileId=5546d4625696ed760156daf71d3876d5,//media.digikey.com/Photos/Infineon%20Photos/448;-P%5EPG-ATSLP-18;-;-18.jpg,BGSX210MA18E6327XTSA1TR-ND,BGSX210MA18E6327XTSA1,Infineon Technologies,IC RF SWITCH 3.8GHZ ATSLP-18,4500,0,"0.40614","0","4500","Tape & Reel (TR)","-","Active","LTE","-","-","100MHz ~ 3.8GHz","39dB","0.65dB","2.5GHz ~ 2.7GHz","-","-","-","-","2.5V ~ 3.4V","-30°C ~ 85°C","18-UFQFN Exposed Pad","PG-ATSLP-18"
https://www.infineon.com/dgdl/Infineon-BGSX210MA18-DS-v03_01-EN.pdf?fileId=5546d4625696ed760156daf71d3876d5,//media.digikey.com/Photos/Infineon%20Photos/448;-P%5EPG-ATSLP-18;-;-18.jpg,BGSX210MA18E6327XTSA1CT-ND,BGSX210MA18E6327XTSA1,Infineon Technologies,IC RF SWITCH 3.8GHZ ATSLP-18,4500,0,"0.99000","0","1","Cut Tape (CT)","-","Active","LTE","-","-","100MHz ~ 3.8GHz","39dB","0.65dB","2.5GHz ~ 2.7GHz","-","-","-","-","2.5V ~ 3.4V","-30°C ~ 85°C","18-UFQFN Exposed Pad","PG-ATSLP-18"
https://www.infineon.com/dgdl/Infineon-BGSX210MA18-DS-v03_01-EN.pdf?fileId=5546d4625696ed760156daf71d3876d5,//media.digikey.com/Photos/Infineon%20Photos/448;-P%5EPG-ATSLP-18;-;-18.jpg,BGSX210MA18E6327XTSA1DKR-ND,BGSX210MA18E6327XTSA1,Infineon Technologies,IC RF SWITCH 3.8GHZ ATSLP-18,4500,0,"Digi-Reel","0","1","Digi-Reel®","-","Active","LTE","-","-","100MHz ~ 3.8GHz","39dB","0.65dB","2.5GHz ~ 2.7GHz","-","-","-","-","2.5V ~ 3.4V","-30°C ~ 85°C","18-UFQFN Exposed Pad","PG-ATSLP-18"
https://www.infineon.com/dgdl/Infineon-BGSX212MA18-DS-v03_01-EN.pdf?fileId=5546d4625696ed760156daf72bf076d8,//media.digikey.com/Photos/Infineon%20Photos/448;-P%5EPG-ATSLP-18;-;-18.jpg,BGSX212MA18E6327XTSA1TR-ND,BGSX212MA18E6327XTSA1,Infineon Technologies,IC RF SWITCH 3.8GHZ ATSLP-18,4500,0,"0.42308","0","4500","Tape & Reel (TR)","-","Active","LTE","-","-","100MHz ~ 3.8GHz","39dB","0.9dB","2.5GHz, 3.5GHz","-","-","-","50Ohm","2.5V ~ 3.4V","-30°C ~ 85°C","18-UFQFN Exposed Pad","PG-ATSLP-18"
https://www.infineon.com/dgdl/Infineon-BGSX212MA18-DS-v03_01-EN.pdf?fileId=5546d4625696ed760156daf72bf076d8,//media.digikey.com/Photos/Infineon%20Photos/448;-P%5EPG-ATSLP-18;-;-18.jpg,BGSX212MA18E6327XTSA1CT-ND,BGSX212MA18E6327XTSA1,Infineon Technologies,IC RF SWITCH 3.8GHZ ATSLP-18,4500,0,"1.03000","0","1","Cut Tape (CT)","-","Active","LTE","-","-","100MHz ~ 3.8GHz","39dB","0.9dB","2.5GHz, 3.5GHz","-","-","-","50Ohm","2.5V ~ 3.4V","-30°C ~ 85°C","18-UFQFN Exposed Pad","PG-ATSLP-18"
https://www.infineon.com/dgdl/Infineon-BGSX212MA18-DS-v03_01-EN.pdf?fileId=5546d4625696ed760156daf72bf076d8,//media.digikey.com/Photos/Infineon%20Photos/448;-P%5EPG-ATSLP-18;-;-18.jpg,BGSX212MA18E6327XTSA1DKR-ND,BGSX212MA18E6327XTSA1,Infineon Technologies,IC RF SWITCH 3.8GHZ ATSLP-18,4500,0,"Digi-Reel","0","1","Digi-Reel®","-","Active","LTE","-","-","100MHz ~ 3.8GHz","39dB","0.9dB","2.5GHz, 3.5GHz","-","-","-","50Ohm","2.5V ~ 3.4V","-30°C ~ 85°C","18-UFQFN Exposed Pad","PG-ATSLP-18"
http://www.skyworksinc.com/uploads/documents/SKY13548_385LF_PS_203802A.pdf,//media.digikey.com/Photos/Skyworks%20Solutions%20Photos/MFG_SKY13548-385LF.jpg,863-1824-2-ND,SKY13548-385LF,Skyworks Solutions Inc.,IC RF SWITCH SPDT 1.8GHZ 6QFN,3000,0,"0.45220","0","3000","Tape & Reel (TR)","-","Active","-","-","SPDT","5MHz ~ 1.8GHz","25dB","0.4dB","900MHz","-","-","-","75Ohm","-","-","6-XFQFN","6-QFN (1x1)"
http://www.skyworksinc.com/uploads/documents/SKY13548_385LF_PS_203802A.pdf,//media.digikey.com/Photos/Skyworks%20Solutions%20Photos/MFG_SKY13548-385LF.jpg,863-1824-1-ND,SKY13548-385LF,Skyworks Solutions Inc.,IC RF SWITCH SPDT 1.8GHZ 6QFN,3244,0,"1.16000","0","1","Cut Tape (CT)","-","Active","-","-","SPDT","5MHz ~ 1.8GHz","25dB","0.4dB","900MHz","-","-","-","75Ohm","-","-","6-XFQFN","6-QFN (1x1)"
http://www.skyworksinc.com/uploads/documents/SKY13548_385LF_PS_203802A.pdf,//media.digikey.com/Photos/Skyworks%20Solutions%20Photos/MFG_SKY13548-385LF.jpg,863-1824-6-ND,SKY13548-385LF,Skyworks Solutions Inc.,IC RF SWITCH SPDT 1.8GHZ 6QFN,3244,0,"Digi-Reel","0","1","Digi-Reel®","-","Active","-","-","SPDT","5MHz ~ 1.8GHz","25dB","0.4dB","900MHz","-","-","-","75Ohm","-","-","6-XFQFN","6-QFN (1x1)"
http://www.skyworksinc.com/uploads/documents/SKY13437_201791C.pdf,-,863-2042-2-ND,SKY13437-11,Skyworks Solutions Inc.,IC RF SWITCH SP12T 2.7GHZ 22MCM,3000,0,"1.69176","0","3000","Tape & Reel (TR)","-","Active","CDMA2000, EDGE, GSM, LTE, UMTS","-","SP12T","400MHz ~ 2.7GHz","22dB","1.35dB","915MHz, 1.91GHz","-","-","-","50Ohm","2.5V ~ 4.8V","-40°C ~ 90°C","22-VFQFN Exposed Pad","22-MCM (3.2x2.5)"
http://www.skyworksinc.com/uploads/documents/SKY13437_201791C.pdf,-,863-2042-1-ND,SKY13437-11,Skyworks Solutions Inc.,IC RF SWITCH SP12T 2.7GHZ 22MCM,3000,0,"3.47000","0","1","Cut Tape (CT)","-","Active","CDMA2000, EDGE, GSM, LTE, UMTS","-","SP12T","400MHz ~ 2.7GHz","22dB","1.35dB","915MHz, 1.91GHz","-","-","-","50Ohm","2.5V ~ 4.8V","-40°C ~ 90°C","22-VFQFN Exposed Pad","22-MCM (3.2x2.5)"
http://www.skyworksinc.com/uploads/documents/SKY13437_201791C.pdf,-,863-2042-6-ND,SKY13437-11,Skyworks Solutions Inc.,IC RF SWITCH SP12T 2.7GHZ 22MCM,3000,0,"Digi-Reel","0","1","Digi-Reel®","-","Active","CDMA2000, EDGE, GSM, LTE, UMTS","-","SP12T","400MHz ~ 2.7GHz","22dB","1.35dB","915MHz, 1.91GHz","-","-","-","50Ohm","2.5V ~ 4.8V","-40°C ~ 90°C","22-VFQFN Exposed Pad","22-MCM (3.2x2.5)"
https://www.analog.com/media/en/technical-documentation/data-sheets/hmc596.pdf,//media.digikey.com/Renders/~~Pkg.Case%20or%20Series/24-QFN%20Exposed%20Pad.jpg,1127-2847-2-ND,HMC596LP4ETR,Analog Devices Inc.,IC RF SWITCH 3GHZ 24QFN,1000,0,"3.95678","0","500","Tape & Reel (TR)","-","Active","Cellular","-","-","200MHz ~ 3GHz","40dB","7.5dB","3GHz","22dBm","27dBm","-","50Ohm","5V","-40°C ~ 85°C","24-VFQFN Exposed Pad","24-QFN (4x4)"
https://www.analog.com/media/en/technical-documentation/data-sheets/hmc596.pdf,//media.digikey.com/Renders/~~Pkg.Case%20or%20Series/24-QFN%20Exposed%20Pad.jpg,1127-2847-1-ND,HMC596LP4ETR,Analog Devices Inc.,IC RF SWITCH 3GHZ 24QFN,1000,0,"6.87000","0","1","Cut Tape (CT)","-","Active","Cellular","-","-","200MHz ~ 3GHz","40dB","7.5dB","3GHz","22dBm","27dBm","-","50Ohm","5V","-40°C ~ 85°C","24-VFQFN Exposed Pad","24-QFN (4x4)"
https://www.analog.com/media/en/technical-documentation/data-sheets/hmc596.pdf,//media.digikey.com/Renders/~~Pkg.Case%20or%20Series/24-QFN%20Exposed%20Pad.jpg,1127-2847-6-ND,HMC596LP4ETR,Analog Devices Inc.,IC RF SWITCH 3GHZ 24QFN,1000,0,"Digi-Reel","0","1","Digi-Reel®","-","Active","Cellular","-","-","200MHz ~ 3GHz","40dB","7.5dB","3GHz","22dBm","27dBm","-","50Ohm","5V","-40°C ~ 85°C","24-VFQFN Exposed Pad","24-QFN (4x4)"
https://www.idt.com/document/dst/f2913-datasheet,"//media.digikey.com/Renders/IDT,%20Integrated%20Device%20Technology%20Renders/800;NLG20;K;20.jpg",800-4313-ND,F2913NLGK,"IDT, Integrated Device Technology Inc",HIGH ISOLATION SP2T RF SWITCH,490,0,"4.54000","0","1","Tray","*","Active","-","-","-","-","-","-","-","-","-","-","-","-","-","20-VFQFN Exposed Pad","20-VFQFPN (4x4)"
http://www.skyworksinc.com/uploads/documents/SKY12241_492LF_203371I.pdf,//media.digikey.com/Renders/Skyworks%20Solutions%20Renders/863;20QFN-1.6-5x5;;20.jpg,863-2038-2-ND,SKY12241-492LF,Skyworks Solutions Inc.,IC RF SWITCH SPDT 20QFN,3000,0,"6.88000","0","3000","Tape & Reel (TR)","-","Active","General Purpose","-","SPDT","1.8GHz ~ 3GHz","17dB","0.55dB","2.6GHz","38dBm","63dBm","-","50Ohm","4.5V ~ 5.5V","-40°C ~ 105°C","20-LQFN Exposed Pad","20-QFN (5x5)"
http://www.skyworksinc.com/uploads/documents/SKY12241_492LF_203371I.pdf,//media.digikey.com/Renders/Skyworks%20Solutions%20Renders/863;20QFN-1.6-5x5;;20.jpg,863-2038-1-ND,SKY12241-492LF,Skyworks Solutions Inc.,IC RF SWITCH SPDT 20QFN,3000,0,"11.63000","0","1","Cut Tape (CT)","-","Active","General Purpose","-","SPDT","1.8GHz ~ 3GHz","17dB","0.55dB","2.6GHz","38dBm","63dBm","-","50Ohm","4.5V ~ 5.5V","-40°C ~ 105°C","20-LQFN Exposed Pad","20-QFN (5x5)"
http://www.skyworksinc.com/uploads/documents/SKY12241_492LF_203371I.pdf,//media.digikey.com/Renders/Skyworks%20Solutions%20Renders/863;20QFN-1.6-5x5;;20.jpg,863-2038-6-ND,SKY12241-492LF,Skyworks Solutions Inc.,IC RF SWITCH SPDT 20QFN,3000,0,"Digi-Reel","0","1","Digi-Reel®","-","Active","General Purpose","-","SPDT","1.8GHz ~ 3GHz","17dB","0.55dB","2.6GHz","38dBm","63dBm","-","50Ohm","4.5V ~ 5.5V","-40°C ~ 105°C","20-LQFN Exposed Pad","20-QFN (5x5)"
http://www.skyworksinc.com/uploads/documents/SKY12245_492LF_205218A_PS.pdf,-,863-2043-2-ND,SKY12245-492LF,Skyworks Solutions Inc.,0.3 TO 3.8 GHZ 100 W SPDT SWITCH,3000,0,"7.15540","0","1500","Tape & Reel (TR)","-","Active","LTE","-","SPDT","300MHz ~ 3.8GHz","-","-","-","-","-","-","-","5V","-","20-LQFN Exposed Pad","20-QFN (5x5)"
http://www.skyworksinc.com/uploads/documents/SKY12245_492LF_205218A_PS.pdf,-,863-2043-1-ND,SKY12245-492LF,Skyworks Solutions Inc.,0.3 TO 3.8 GHZ 100 W SPDT SWITCH,3000,0,"11.64000","0","1","Cut Tape (CT)","-","Active","LTE","-","SPDT","300MHz ~ 3.8GHz","-","-","-","-","-","-","-","5V","-","20-LQFN Exposed Pad","20-QFN (5x5)"
http://www.skyworksinc.com/uploads/documents/SKY12245_492LF_205218A_PS.pdf,-,863-2043-6-ND,SKY12245-492LF,Skyworks Solutions Inc.,0.3 TO 3.8 GHZ 100 W SPDT SWITCH,3000,0,"Digi-Reel","0","1","Digi-Reel®","-","Active","LTE","-","SPDT","300MHz ~ 3.8GHz","-","-","-","-","-","-","-","5V","-","20-LQFN Exposed Pad","20-QFN (5x5)"
https://www.analog.com/media/en/technical-documentation/data-sheets/hmc347b.pdf,-,1127-3771-ND,HMC347B,Analog Devices Inc.,IC RF SWITCH SPDT DIE,550,1800,"53.07560","0","25","Tray","-","Active","VSAT","Absorptive","SPDT","0.1Hz ~ 20GHz","45dB","1.7dB","20GHz","23dBm","41dBm","-","50Ohm","-","-55°C ~ 85°C","Die","Die"
https://www.analog.com/media/en/technical-documentation/data-sheets/hmc347aCHIPS.pdf,-,1127-3188-ND,HMC347A,Analog Devices Inc.,IC RF SWITCH SPDT 20GHZ DIE,600,4400,"67.93660","0","50","Tray","-","Active","VSAT","Absorptive","SPDT","0Hz ~ 20GHz","45dB","1.7dB","20GHz","23dBm","43dBm","-","50Ohm","-","-55°C ~ 85°C","Die","Die"
https://cdn.macom.com/datasheets/MASW_011107_DIE%20(1).pdf,//media.digikey.com/Photos/MACom%20Technology%20Solutions/MFG_MASW-011107-DIE.jpg,1465-1850-ND,MASW-011107-DIE,M/A-Com Technology Solutions,IC RF SWITCH SPDT DC-26.5GHZ DIE,190,0,"88.65000","0","10","-","-","Active","General Purpose","Absorptive","SPDT","DC ~ 26.5GHz","41dB","1.5dB","25GHz","27dBm","45dBm","-","50Ohm","-","-40°C ~ 85°C","Die","Die"
//media.digikey.com/pdf/Data%20Sheets/Skyworks%20PDFs/SKY13350-385LF.pdf,//media.digikey.com/Renders/Skyworks%20Solutions%20Renders/6-XFDFN.jpg,863-1451-2-ND,SKY13350-385LF,Skyworks Solutions Inc.,IC RF SWITCH SPDT 6GHZ 6MLPD,57000,0,"0.21390","0","3000","Tape & Reel (TR)","-","Obsolete","802.11a/b/g/WiFi, WLAN","Reflective","SPDT","10MHz ~ 6GHz","18dB","0.6dB","6GHz","-","46dBm","-","50Ohm","-","-40°C ~ 105°C","6-XFDFN Exposed Pad","6-MLPD (1x1)"
//media.digikey.com/pdf/Data%20Sheets/Skyworks%20PDFs/SKY13350-385LF.pdf,//media.digikey.com/Renders/Skyworks%20Solutions%20Renders/6-XFDFN.jpg,863-1451-1-ND,SKY13350-385LF,Skyworks Solutions Inc.,IC RF SWITCH SPDT 6GHZ 6MLPD,60292,0,"0.62000","0","1","Cut Tape (CT)","-","Obsolete","802.11a/b/g/WiFi, WLAN","Reflective","SPDT","10MHz ~ 6GHz","18dB","0.6dB","6GHz","-","46dBm","-","50Ohm","-","-40°C ~ 105°C","6-XFDFN Exposed Pad","6-MLPD (1x1)"
//media.digikey.com/pdf/Data%20Sheets/Skyworks%20PDFs/SKY13350-385LF.pdf,//media.digikey.com/Renders/Skyworks%20Solutions%20Renders/6-XFDFN.jpg,863-1451-6-ND,SKY13350-385LF,Skyworks Solutions Inc.,IC RF SWITCH SPDT 6GHZ 6MLPD,60292,0,"Digi-Reel","0","1","Digi-Reel®","-","Obsolete","802.11a/b/g/WiFi, WLAN","Reflective","SPDT","10MHz ~ 6GHz","18dB","0.6dB","6GHz","-","46dBm","-","50Ohm","-","-40°C ~ 105°C","6-XFDFN Exposed Pad","6-MLPD (1x1)"
