Datasheets,Image,Digi-Key Part Number,Manufacturer Part Number,Manufacturer,Description,Quantity Available,Factory Stock,Unit Price (USD),@ qty,Minimum Quantity,"Packaging","Series","Part Status","Resistance (Ohms)","Tolerance","Power (Watts)","Built in Switch","Number of Turns","Taper","Number of Gangs","Adjustment Type","Temperature Coefficient","Rotation","Resistive Material","Termination Style","Actuator Type","Actuator Length","Actuator Diameter","Bushing Thread","Mounting Type"
https://www.ctscorp.com/wp-content/uploads/270.pdf,//media.digikey.com/Photos/CTS%20Photos/270X232A502B1A1.jpg,CT2204-ND,270X232A502B1A1,CTS Electrocomponents,POT 5K OHM 1/4W CARBON LINEAR,432,0,"4.23000","0","1","Bulk","270","Active","5k","±20%","0.25W, 1/4W","None","1","Linear","1","Side Adjustment","-","300°","Carbon","PC Pins, Board Locks","Round","1.000"" (25.40mm)","0.125"" (3.18mm)","1/4-32","Panel Mount"
https://www.ctscorp.com/wp-content/uploads/270.pdf,//media.digikey.com/Photos/CTS%20Photos/270X232A501B1A1.jpg,CT2201-ND,270X232A501B1A1,CTS Electrocomponents,POT 500 OHM 1/4W CARBON LINEAR,347,0,"4.23000","0","1","Bulk","270","Active","500","±20%","0.25W, 1/4W","None","1","Linear","1","Side Adjustment","-","300°","Carbon","PC Pins, Board Locks","Round","1.000"" (25.40mm)","0.125"" (3.18mm)","1/4-32","Panel Mount"
https://www.ctscorp.com/wp-content/uploads/270.pdf,//media.digikey.com/Photos/CTS%20Photos/270X232A253B1A1.jpg,CT2203-ND,270X232A252B1A1,CTS Electrocomponents,POT 2.5K OHM 1/4W CARBON LINEAR,336,0,"4.23000","0","1","Bulk","270","Active","2.5k","±20%","0.25W, 1/4W","None","1","Linear","1","Side Adjustment","-","300°","Carbon","PC Pins, Board Locks","Round","1.000"" (25.40mm)","0.125"" (3.18mm)","1/4-32","Panel Mount"
https://www.ctscorp.com/wp-content/uploads/270.pdf,//media.digikey.com/photos/CTS%20Photos/270%20SERIES%20SINGLE.jpg,CT2238-ND,270X232A103B2A1,CTS Electrocomponents,POT 10K OHM 1/4W CARBON LOG,607,0,"4.33000","0","1","Bulk","270","Active","10k","±20%","0.25W, 1/4W","None","1","Logarithmic","1","Side Adjustment","-","300°","Carbon","PC Pins, Board Locks","Round","1.000"" (25.40mm)","0.125"" (3.18mm)","1/4-32","Panel Mount"
https://www.ttelectronics.com/TTElectronics/media/ProductFiles/Potentiometers/Datasheets/P260_261.pdf,//media.digikey.com/Photos/TT%20Electronics%20BI/P260P-D1BS3CA100K.JPG,987-1330-ND,P260P-D1BS3CA100K,TT Electronics/BI,POT 100K OHM 1/4W PLASTIC LOG,374,0,"4.86000","0","1","Tray","P260","Active","100k","±10%","0.25W, 1/4W","None","1","Logarithmic","1","Side Adjustment","-","295°","Conductive Plastic","PC Pins","Slotted","0.787"" (20.00mm)","0.250"" (6.35mm)","3/8-32","Panel Mount"
https://www.te.com/commerce/DocumentDelivery/DDEController?Action=srchrtrv&DocNm=1623763&DocType=Customer+Drawing&DocLang=English,//media.digikey.com/Photos/TE%20Connectivity/1624130-1.JPG,A105767-ND,23ESA104MMF50NF,TE Connectivity Passive Product,POT 100K OHM 0.4W CARBON LINEAR,265,0,"4.90000","0","1","Bulk","23, Citec","Active","100k","±20%","0.4W","None","1","Linear","1","User Defined","5%","300°","Carbon","Solder Lug","Flatted","1.969"" (50.00mm)","0.250"" (6.35mm)","3/8","Panel Mount"
https://www.ttelectronics.com/TTElectronics/media/ProductFiles/Potentiometers/Datasheets/P260_261.pdf,//media.digikey.com/Photos/TT%20Electronics%20BI/P260%20SERIES.jpg,987-1334-ND,P260T-D1BS3CA100K,TT Electronics/BI,POT 100K OHM 1/4W PLASTIC LOG,129,0,"5.01000","0","1","Tray","P260","Active","100k","±10%","0.25W, 1/4W","None","1","Logarithmic","1","Top Adjustment","-","295°","Conductive Plastic","PC Pins","Slotted","0.787"" (20.00mm)","0.250"" (6.35mm)","3/8-32","Panel Mount"
https://www.ctscorp.com/wp-content/uploads/270.pdf,//media.digikey.com/Photos/CTS%20Photos/270X232A104B1B1.jpg,CT2230-ND,270X232A104B1B1,CTS Electrocomponents,POT 100K OHM 1/4W CARBON LINEAR,529,0,"5.10000","0","1","Bulk","270","Active","100k","±20%","0.25W, 1/4W","Rotary, SPST","1","Linear","1","Side Adjustment","-","315°","Carbon","PC Pins, Board Locks","Round","1.000"" (25.40mm)","0.125"" (3.18mm)","1/4-32","Panel Mount"
https://www.ctscorp.com/wp-content/uploads/270.pdf,//media.digikey.com/photos/CTS%20Photos/270%20SERIES%20SWITCH.jpg,CT2229-ND,270X232A503B1B1,CTS Electrocomponents,POT 50K OHM 1/4W CARBON LINEAR,496,0,"5.10000","0","1","Bulk","270","Active","50k","±20%","0.25W, 1/4W","Rotary, SPST","1","Linear","1","Side Adjustment","-","315°","Carbon","PC Pins, Board Locks","Round","1.000"" (25.40mm)","0.125"" (3.18mm)","1/4-32","Panel Mount"
https://www.ctscorp.com/wp-content/uploads/270.pdf,//media.digikey.com/Photos/CTS%20Photos/270X232A102B1B1.JPG,CT2224-ND,270X232A102B1B1,CTS Electrocomponents,POT 1K OHM 1/4W CARBON LINEAR,372,0,"5.10000","0","1","Bulk","270","Active","1k","±20%","0.25W, 1/4W","Rotary, SPST","1","Linear","1","Side Adjustment","-","315°","Carbon","PC Pins, Board Locks","Round","1.000"" (25.40mm)","0.125"" (3.18mm)","1/4-32","Panel Mount"
https://www.ctscorp.com/wp-content/uploads/270.pdf,//media.digikey.com/Photos/CTS%20Photos/270X232A501B1B1.jpg,CT2223-ND,270X232A501B1B1,CTS Electrocomponents,POT 500 OHM 1/4W CARBON LINEAR,142,0,"5.10000","0","1","Bulk","270","Active","500","±20%","0.25W, 1/4W","Rotary, SPST","1","Linear","1","Side Adjustment","-","315°","Carbon","PC Pins, Board Locks","Round","1.000"" (25.40mm)","0.125"" (3.18mm)","1/4-32","Panel Mount"
https://www.ctscorp.com/wp-content/uploads/450.pdf,//media.digikey.com/Photos/CTS%20Photos/450%20Series%20Single%20Turn.jpg,CT3058-ND,450T328F503A1C1,CTS Electrocomponents,POT 50K OHM 1/2W CARBON LINEAR,964,0,"5.20000","0","1","Bulk","450","Active","50k","±10%","0.5W, 1/2W","Rotary, SPST","1","Linear","1","User Defined","-","320°","Carbon","Solder Lug","Flatted","0.875"" (22.23mm)","0.250"" (6.35mm)","3/8-32","Panel Mount"
https://www.ctscorp.com/wp-content/uploads/450.pdf,//media.digikey.com/Photos/CTS%20Photos/450T328S%20Series.jpg,CT3045-ND,450T328S102A1C1,CTS Electrocomponents,POT 1K OHM 1/2W CARBON LINEAR,102,0,"5.20000","0","1","Bulk","450","Active","1k","±10%","0.5W, 1/2W","Rotary, SPST","1","Linear","1","User Defined","-","320°","Carbon","Solder Lug","Slotted","0.875"" (22.23mm)","0.250"" (6.35mm)","3/8-32","Panel Mount"
https://www.bourns.com/docs/Product-Datasheets/slimline.pdf,//media.digikey.com/Photos/Bourns%20Photos/PCW1J-B24-BAB.jpg,PCW1J-B24-BAB503L-ND,PCW1J-B24-BAB503L,Bourns Inc.,POT 50K OHM 3/4W PLASTIC LINEAR,382,0,"5.37000","0","1","Tray","PC-Slimline","Active","50k","±20%","0.75W, 3/4W","None","1","Linear","1","Top Adjustment","±1000ppm/°C","300°","Conductive Plastic","PC Pins","Slotted","0.750"" (19.05mm)","0.250"" (6.35mm)","M9 x 0.75","Panel Mount"
https://www.bourns.com/docs/Product-Datasheets/slimline.pdf,//media.digikey.com/Photos/Bourns%20Photos/PCW1J-B24-KAB.jpg,PCW1J-B24-KAB102L-ND,PCW1J-B24-KAB102L,Bourns Inc.,POT 1K OHM 3/4W PLASTIC LINEAR,319,0,"5.37000","0","1","Tray","PC-Slimline","Active","1k","±20%","0.75W, 3/4W","None","1","Linear","1","Top Adjustment","±1000ppm/°C","300°","Conductive Plastic","PC Pins","Slotted","0.750"" (19.05mm)","0.250"" (6.35mm)","M9 x 0.75","Panel Mount"
https://www.bourns.com/docs/Product-Datasheets/slimline.pdf,//media.digikey.com/Photos/Bourns%20Photos/PCW1J-B24-KAB.jpg,PCW1J-B24-KAB103L-ND,PCW1J-B24-KAB103L,Bourns Inc.,POT 10K OHM 3/4W PLASTIC LINEAR,316,0,"5.37000","0","1","Tray","PC-Slimline","Active","10k","±20%","0.75W, 3/4W","None","1","Linear","1","Top Adjustment","±1000ppm/°C","300°","Conductive Plastic","PC Pins","Slotted","0.750"" (19.05mm)","0.250"" (6.35mm)","M9 x 0.75","Panel Mount"
https://www.bourns.com/docs/Product-Datasheets/slimline.pdf,//media.digikey.com/photos/Bourns%20Photos/PCW1J-C28-BAB103L.JPG,PCW1J-C28-BAB103L-ND,PCW1J-C28-BAB103L,Bourns Inc.,POT 10K OHM 3/4W PLASTIC LINEAR,270,0,"5.37000","0","1","Tray","PC-Slimline","Active","10k","±20%","0.75W, 3/4W","None","1","Linear","1","Top Adjustment","±1000ppm/°C","300°","Conductive Plastic","PC Pins","Flatted","0.875"" (22.23mm)","0.250"" (6.35mm)","M9 x 0.75","Panel Mount"
https://www.bourns.com/docs/Product-Datasheets/slimline.pdf,//media.digikey.com/photos/Bourns%20Photos/PCW1J-R24-BAB102L.JPG,PCW1J-R24-BAB102L-ND,PCW1J-R24-BAB102L,Bourns Inc.,POT 1K OHM 3/4W PLASTIC LINEAR,266,0,"5.37000","0","1","Tray","PC-Slimline","Active","1k","±20%","0.75W, 3/4W","None","1","Linear","1","Top Adjustment","±1000ppm/°C","300°","Conductive Plastic","PC Pins","Slotted","0.945"" (24.00mm)","0.236"" (6.00mm)","M9 x 0.75","Panel Mount"
https://www.bourns.com/docs/Product-Datasheets/slimline.pdf,//media.digikey.com/Photos/Bourns%20Photos/PCW1J-C24-KAB.jpg,PCW1J-C24-KAB104L-ND,PCW1J-C24-KAB104L,Bourns Inc.,POT 100K OHM 3/4W PLASTIC LINEAR,228,0,"5.37000","0","1","Tray","PC-Slimline","Active","100k","±20%","0.75W, 3/4W","None","1","Linear","1","Top Adjustment","±1000ppm/°C","300°","Conductive Plastic","PC Pins","Flatted","0.750"" (19.05mm)","0.250"" (6.35mm)","M9 x 0.75","Panel Mount"
https://www.bourns.com/docs/Product-Datasheets/slimline.pdf,//media.digikey.com/Photos/Bourns%20Photos/PCW1J-B24-BAB.jpg,PCW1J-B24-BAB502L-ND,PCW1J-B24-BAB502L,Bourns Inc.,POT 5K OHM 3/4W PLASTIC LINEAR,203,0,"5.37000","0","1","Tray","PC-Slimline","Active","5k","±20%","0.75W, 3/4W","None","1","Linear","1","Top Adjustment","±1000ppm/°C","300°","Conductive Plastic","PC Pins","Slotted","0.750"" (19.05mm)","0.250"" (6.35mm)","M9 x 0.75","Panel Mount"
https://www.bourns.com/docs/Product-Datasheets/slimline.pdf,//media.digikey.com/Photos/Bourns%20Photos/PCW1D-R24-BAB.jpg,PCW1D-R24-BAB103L-ND,PCW1D-R24-BAB103L,Bourns Inc.,POT 10K OHM 3/4W PLASTIC LINEAR,180,0,"5.37000","0","1","Tray","PC-Slimline","Active","10k","±20%","0.75W, 3/4W","None","1","Linear","1","Top Adjustment","±1000ppm/°C","300°","Conductive Plastic","PC Pins","Slotted","0.945"" (24.00mm)","0.236"" (6.00mm)","M9 x 0.75","Panel Mount"
https://www.bourns.com/docs/Product-Datasheets/slimline.pdf,//media.digikey.com/Photos/Bourns%20Photos/PCW1J-C24-BEB253L.JPG,PCW1J-C24-BEB253L-ND,PCW1J-C24-BEB253L,Bourns Inc.,POT 25K OHM 3/4W PLASTIC LINEAR,160,0,"5.37000","0","1","Tray","PC-Slimline","Active","25k","±20%","0.75W, 3/4W","None","1","Linear","1","Top Adjustment","±1000ppm/°C","300°","Conductive Plastic","PC Pins","Flatted","0.750"" (19.05mm)","0.250"" (6.35mm)","M9 x 0.75","Panel Mount"
https://industrial.panasonic.com/cdbs/www-data/pdf/AON0000/AON0000C3.pdf,//media.digikey.com/Photos/Panasonic%20Photos/EWV-YKXL16B14.jpg,P15487-ND,EWV-YKXL16B14,Panasonic Electronic Components,POT 10K OHM 1/10W LINEAR,178,0,"5.48000","0","1","Tray","EWV-YK","Active","10k","±20%","0.1W, 1/10W","None","1","Linear","1","Top Adjustment","-","300°","-","PC Pins, Board Locks","Knob","0.354"" (9.00mm)","1.063"" (27.00mm)","-","Through Hole"
https://www.te.com/commerce/DocumentDelivery/DDEController?Action=srchrtrv&DocNm=1624151&DocType=Customer+Drawing&DocLang=English,//media.digikey.com/Photos/TE%20Connectivity/1624130-1.JPG,A105787-ND,23ESB103MMF50NF,TE Connectivity Passive Product,POT 10K OHM 1/5W CARBON LOG,558,0,"5.56000","0","1","Bulk","23, Citec","Active","10k","±20%","0.2W, 1/5W","None","1","Logarithmic","1","User Defined","5%","300°","Carbon","Solder Lug","Flatted","1.969"" (50.00mm)","0.250"" (6.35mm)","3/8","Panel Mount"
https://www.bourns.com/docs/Product-Datasheets/91_95.pdf,//media.digikey.com/Photos/Bourns%20Photos/91C1A-D24-B17L.JPG,91C1A-D24-B17L-ND,91C1A-D24-B17L,Bourns Inc.,POT 25K OHM 1W PLASTIC LINEAR,480,0,"5.91000","0","1","Tray","91","Active","25k","±20%","1W","None","1","Linear","1","Side Adjustment","±1000ppm/°C","300°","Conductive Plastic","PC Pins","Round","0.750"" (19.05mm)","0.125"" (3.18mm)","1/4-32","Panel Mount"
https://www.bourns.com/docs/Product-Datasheets/91_95.pdf,//media.digikey.com/Photos/Bourns%20Photos/91A1A-B24.jpg,91A1A-B24-B20L-ND,91A1A-B24-B20L,Bourns Inc.,POT 100K OHM 1W PLASTIC LINEAR,371,0,"5.91000","0","1","Bulk","91","Active","100k","±20%","1W","None","1","Linear","1","Side Adjustment","±1000ppm/°C","300°","Conductive Plastic","PC Pins","Slotted","0.750"" (19.05mm)","0.250"" (6.35mm)","3/8-32","Panel Mount"
https://www.bourns.com/docs/Product-Datasheets/91_95.pdf,//media.digikey.com/Photos/Bourns%20Photos/91R1A.JPG,91R1A-R16-A15L-ND,91R1A-R16-A15L,Bourns Inc.,POT 10K OHM 2W CERMET LINEAR,353,0,"5.91000","0","1","Bulk","91","Active","10k","±10%","2W","None","1","Linear","1","Side Adjustment","±150ppm/°C","300°","Cermet","PC Pins","Slotted","0.630"" (16.00mm)","0.236"" (6.00mm)","M10 x 0.75","Panel Mount"
https://www.bourns.com/docs/Product-Datasheets/91_95.pdf,//media.digikey.com/photos/Bourns%20Photos/91%20SERIES.jpg,91A1A-B24-B13L-ND,91A1A-B24-B13L,Bourns Inc.,POT 5K OHM 1W PLASTIC LINEAR,321,0,"5.91000","0","1","Bulk","91","Active","5k","±20%","1W","None","1","Linear","1","Side Adjustment","±1000ppm/°C","300°","Conductive Plastic","PC Pins","Slotted","0.750"" (19.05mm)","0.250"" (6.35mm)","3/8-32","Panel Mount"
https://www.bourns.com/docs/Product-Datasheets/91_95.pdf,//media.digikey.com/Photos/Bourns%20Photos/91R1A.JPG,91R1A-R16-A20L-ND,91R1A-R16-A20L,Bourns Inc.,POT 100K OHM 2W CERMET LINEAR,288,0,"5.91000","0","1","Bulk","91","Active","100k","±10%","2W","None","1","Linear","1","Side Adjustment","±150ppm/°C","300°","Cermet","PC Pins","Slotted","0.630"" (16.00mm)","0.236"" (6.00mm)","M10 x 0.75","Panel Mount"
https://www.bourns.com/docs/Product-Datasheets/91_95.pdf,//media.digikey.com/Photos/Bourns%20Photos/91A1A-B28.jpg,91A1A-B28-A20L-ND,91A1A-B28-A20L,Bourns Inc.,POT 100K OHM 2W CERMET LINEAR,255,0,"5.91000","0","1","Bulk","91","Active","100k","±10%","2W","None","1","Linear","1","Side Adjustment","±150ppm/°C","300°","Cermet","PC Pins","Slotted","0.875"" (22.23mm)","0.250"" (6.35mm)","3/8-32","Panel Mount"
https://www.bourns.com/docs/Product-Datasheets/91_95.pdf,//media.digikey.com/photos/Bourns%20Photos/91%20SERIES.jpg,91U1A-T22-A15L-ND,91U1A-T22-A15L,Bourns Inc.,POT 10K OHM 2W CERMET LINEAR,215,0,"5.91000","0","1","Bulk","91","Active","10k","±10%","2W","None","1","Linear","1","Side Adjustment","±150ppm/°C","300°","Cermet","PC Pins","Slotted","0.866"" (22.00mm)","0.157"" (3.99mm)","M7 x 0.75","Panel Mount"
https://www.bourns.com/docs/Product-Datasheets/91_95.pdf,//media.digikey.com/Photos/Bourns%20Photos/91R1A-R22.jpg,91R1A-R22-B15L-ND,91R1A-R22-B15L,Bourns Inc.,POT 10K OHM 1W PLASTIC LINEAR,159,0,"5.91000","0","1","Bulk","91","Active","10k","±20%","1W","None","1","Linear","1","Side Adjustment","±1000ppm/°C","300°","Conductive Plastic","PC Pins","Slotted","0.866"" (22.00mm)","0.236"" (6.00mm)","M10 x 0.75","Panel Mount"
https://www.bourns.com/docs/Product-Datasheets/91_95.pdf,//media.digikey.com/Photos/Bourns%20Photos/91A1A-B28-B22L.JPG,91A1A-B28-B18L-ND,91A1A-B28-B18L,Bourns Inc.,POT 50K OHM 1W PLASTIC LINEAR,141,0,"5.91000","0","1","Bulk","91","Active","50k","±20%","1W","None","1","Linear","1","Side Adjustment","±1000ppm/°C","300°","Conductive Plastic","PC Pins","Slotted","0.875"" (22.23mm)","0.250"" (6.35mm)","3/8-32","Panel Mount"
https://www.bourns.com/docs/Product-Datasheets/91_95.pdf,//media.digikey.com/Photos/Bourns%20Photos/91A1A-B28-B10L.jpg,91A1A-B28-B10L-ND,91A1A-B28-B10L,Bourns Inc.,POT 1K OHM 1W PLASTIC LINEAR,122,0,"5.91000","0","1","Bulk","91","Active","1k","±20%","1W","None","1","Linear","1","Side Adjustment","±1000ppm/°C","300°","Conductive Plastic","PC Pins","Slotted","0.875"" (22.23mm)","0.250"" (6.35mm)","3/8-32","Panel Mount"
https://www.te.com/commerce/DocumentDelivery/DDEController?Action=srchrtrv&DocNm=1624180&DocType=Customer+Drawing&DocLang=English,//media.digikey.com/Photos/TE%20Connectivity/1624130-1.JPG,A105794-ND,27ESA502MMF50N,TE Connectivity Passive Product,POT 5K OHM 0.4W CARBON LINEAR,738,0,"5.98000","0","1","Bulk","23, Citec","Active","5k","±20%","0.4W","None","1","Linear","2","User Defined","5%","300°","Carbon","Solder Lug","Flatted","1.969"" (50.00mm)","0.250"" (6.35mm)","3/8","Panel Mount"
https://www.bourns.com/docs/Product-Datasheets/91_95.pdf,//media.digikey.com/Photos/Bourns%20Photos/93R1A-R22-A10L.jpg,93R1A-R22-A12L-ND,93R1A-R22-A12L,Bourns Inc.,POT 2.5K OHM 2W CERMET LINEAR,554,0,"6.18000","0","1","Bulk","93","Active","2.5k","±10%","2W","None","1","Linear","1","Side Adjustment","±150ppm/°C","300°","Cermet","PC Pins","Slotted","0.866"" (22.00mm)","0.236"" (6.00mm)","M10 x 0.75","Panel Mount"
https://www.bourns.com/docs/Product-Datasheets/91_95.pdf,//media.digikey.com/Photos/Bourns%20Photos/93R1A-R22-A10L.jpg,93R1A-R22-A22L-ND,93R1A-R22-A22L,Bourns Inc.,POT 250K OHM 2W CERMET LINEAR,425,0,"6.18000","0","1","Bulk","93","Active","250k","±10%","2W","None","1","Linear","1","Side Adjustment","±150ppm/°C","300°","Cermet","PC Pins","Slotted","0.866"" (22.00mm)","0.236"" (6.00mm)","M10 x 0.75","Panel Mount"
https://www.bourns.com/docs/Product-Datasheets/91_95.pdf,//media.digikey.com/Photos/Bourns%20Photos/93R1A-R22-A10L.jpg,93R1A-R22-A10L-ND,93R1A-R22-A10L,Bourns Inc.,POT 1K OHM 2W CERMET LINEAR,333,0,"6.18000","0","1","Bulk","93","Active","1k","±10%","2W","None","1","Linear","1","Side Adjustment","±150ppm/°C","300°","Cermet","PC Pins","Slotted","0.866"" (22.00mm)","0.236"" (6.00mm)","M10 x 0.75","Panel Mount"
https://www.bourns.com/docs/Product-Datasheets/91_95.pdf,//media.digikey.com/Photos/Bourns%20Photos/93R1A-R22-A10L.jpg,93R1A-R22-A15L-ND,93R1A-R22-A15L,Bourns Inc.,POT 10K OHM 2W CERMET LINEAR,229,0,"6.18000","0","1","Bulk","93","Active","10k","±10%","2W","None","1","Linear","1","Side Adjustment","±150ppm/°C","300°","Cermet","PC Pins","Slotted","0.866"" (22.00mm)","0.236"" (6.00mm)","M10 x 0.75","Panel Mount"
https://www.bourns.com/docs/Product-Datasheets/91_95.pdf,//media.digikey.com/Photos/Bourns%20Photos/93R1A-R22-A18L.jpg,93R1A-R22-A18L-ND,93R1A-R22-A18L,Bourns Inc.,POT 50K OHM 2W CERMET LINEAR,157,0,"6.18000","0","1","Bulk","93","Active","50k","±10%","2W","None","1","Linear","1","Side Adjustment","±150ppm/°C","300°","Cermet","PC Pins","Slotted","0.866"" (22.00mm)","0.236"" (6.00mm)","M10 x 0.75","Panel Mount"
https://www.bourns.com/docs/Product-Datasheets/91_95.pdf,//media.digikey.com/Photos/Bourns%20Photos/93R1A-R22-A10L.jpg,93R1A-R22-A25L-ND,93R1A-R22-A25L,Bourns Inc.,POT 1M OHM 2W CERMET LINEAR,115,0,"6.18000","0","1","Bulk","93","Active","1M","±10%","2W","None","1","Linear","1","Side Adjustment","±150ppm/°C","300°","Cermet","PC Pins","Slotted","0.866"" (22.00mm)","0.236"" (6.00mm)","M10 x 0.75","Panel Mount"
https://www.bourns.com/docs/Product-Datasheets/91_95.pdf,//media.digikey.com/Photos/Bourns%20Photos/93A1A_(LINK-TO-8).jpg,93A1A-B28-A10L-ND,93A1A-B28-A10L,Bourns Inc.,POT 1K OHM 2W CERMET LINEAR,101,0,"6.18000","0","1","Bulk","93","Active","1k","±10%","2W","None","1","Linear","1","Side Adjustment","±150ppm/°C","300°","Cermet","PC Pins","Slotted","0.875"" (22.23mm)","0.250"" (6.35mm)","3/8-32","Panel Mount"
https://www.ttelectronics.com/TTElectronics/media/ProductFiles/Potentiometers/Datasheets/P260_261.pdf,//media.digikey.com/photos/TT%20Electronics%20BI/P260T-S1AF3CB100K.JPG,987-1336-ND,P260T-S1AF3CB100K,TT Electronics/BI,POT 100K OHM 1/2W PLASTIC LINEAR,474,0,"6.39000","0","1","Tray","P260","Active","100k","±10%","0.5W, 1/2W","None","1","Linear","1","Top Adjustment","-","295°","Conductive Plastic","PC Pins","Flatted","0.787"" (20.00mm)","0.125"" (3.18mm)","1/4-32","Panel Mount"
https://www.bourns.com/docs/Product-Datasheets/91_95.pdf,//media.digikey.com/Photos/Bourns%20Photos/91A1A-B28.jpg,91A1A-B28-D18L-ND,91A1A-B28-D18L,Bourns Inc.,POT 50K OHM 1/2W PLASTIC LOG,248,0,"6.69000","0","1","Bulk","91","Active","50k","±20%","0.5W, 1/2W","None","1","Logarithmic","1","Side Adjustment","±1000ppm/°C","300°","Conductive Plastic","PC Pins","Slotted","0.875"" (22.23mm)","0.250"" (6.35mm)","3/8-32","Panel Mount"
https://www.bourns.com/docs/Product-Datasheets/91_95.pdf,//media.digikey.com/Photos/Bourns%20Photos/91A1A-B24.jpg,91A1A-B24-D23L-ND,91A1A-B24-D23L,Bourns Inc.,POT 500K OHM 1/2W PLASTIC LOG,240,0,"6.69000","0","1","Bulk","91","Active","500k","±20%","0.5W, 1/2W","None","1","Logarithmic","1","Side Adjustment","±1000ppm/°C","300°","Conductive Plastic","PC Pins","Slotted","0.750"" (19.05mm)","0.250"" (6.35mm)","3/8-32","Panel Mount"
https://www.bourns.com/docs/Product-Datasheets/91_95.pdf,//media.digikey.com/Photos/Bourns%20Photos/91A1A-B24.jpg,91A1A-B24-D10L-ND,91A1A-B24-D10L,Bourns Inc.,POT 1K OHM 1/2W PLASTIC LOG,222,0,"6.69000","0","1","Bulk","91","Active","1k","±20%","0.5W, 1/2W","None","1","Logarithmic","1","Side Adjustment","±1000ppm/°C","300°","Conductive Plastic","PC Pins","Slotted","0.750"" (19.05mm)","0.250"" (6.35mm)","3/8-32","Panel Mount"
https://www.bourns.com/docs/Product-Datasheets/91_95.pdf,//media.digikey.com/Photos/Bourns%20Photos/95A1A.JPG,95A1A-B28-B15L-ND,95A1A-B28-B15L,Bourns Inc.,POT 10K OHM 1W PLASTIC LINEAR,204,0,"6.81000","0","1","Bulk","95","Active","10k","±20%","1W","None","1","Linear","1","User Defined","±1000ppm/°C","300°","Conductive Plastic","Solder Lug","Slotted","0.875"" (22.23mm)","0.250"" (6.35mm)","3/8-32","Panel Mount"
https://www.bourns.com/docs/Product-Datasheets/91_95.pdf,//media.digikey.com/photos/Bourns%20Photos/95A1A-B28-A13L.jpg,95R1A-R22-A10L-ND,95R1A-R22-A10L,Bourns Inc.,POT 1K OHM 2W CERMET LINEAR,201,0,"6.81000","0","1","Bulk","95","Active","1k","±10%","2W","None","1","Linear","1","User Defined","±150ppm/°C","300°","Cermet","Solder Lug","Slotted","0.866"" (22.00mm)","0.236"" (6.00mm)","M10 x 0.75","Panel Mount"
